step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
310000,2253,1.298,0.043,7.92,56350,52323,527,0,3523,0,1018687.1,10925.1,0.000,0.363,0.635,0.002,472,5.75,1.62,0.01,0.29,0.01,0.39,0.00,0.04,5.73,1.43,0.00,0.00,0.001,0.022,47,0.469,0.239,0.758,0.000,0.004,10506,10488,1,1.000,0.000,0.000,18060,0.077,0.066,0.000,102.02,11721,0,10925.067,0.000,0.000,963067,1.00,18.60,0.000,0.000,0.000,5,6,7,48,12957,0.049,0.00,0.0079,0.050,741,0.116,0.000,0.110,0.000,2.89,1.06,7.89,0.00,0.000,1.00,1.00,1.00,0.116,0.00182,59.92,1.2387,12.17,136077.8,140072.6,1.898,0.1465,101.865,46.765,0.884,0.401,101.4,101.865
320000,2254,1.263,0.044,7.89,56395,52350,565,0,3479,0,1018669.2,10960.5,0.000,0.363,0.635,0.002,458,5.71,1.18,0.00,0.14,0.01,0.23,0.00,0.07,5.70,1.11,0.00,0.00,0.001,0.015,46,0.463,0.246,0.751,0.000,0.003,10426,10411,1,1.000,0.000,0.001,15618,0.086,0.067,0.000,101.97,11808,0,10960.540,0.000,0.000,969393,1.00,18.63,0.000,0.000,0.000,5,6,6,20,12876,0.049,0.00,0.0079,0.055,740,0.117,0.000,0.110,0.000,2.87,1.05,7.91,0.00,0.000,1.00,1.00,1.00,0.117,0.00182,59.94,1.2433,9.83,136138.5,140072.5,1.932,0.1471,101.831,45.858,0.900,0.401,101.9,101.831
330000,2265,1.277,0.044,7.93,56860,52773,527,0,3549,1,1019350.6,11081.9,0.000,0.361,0.638,0.002,481,5.74,1.44,0.01,0.24,0.01,0.31,0.01,0.19,5.72,1.31,0.00,0.00,0.001,0.017,54,0.456,0.241,0.756,0.000,0.003,10414,10394,1,1.000,0.000,0.002,16002,0.083,0.071,0.000,102.05,11949,0,11081.859,0.000,0.000,958834,1.00,18.60,0.000,0.000,0.000,5,6,7,25,13004,0.050,0.00,0.0079,0.061,760,0.116,0.000,0.111,0.000,2.87,1.06,7.85,0.00,0.000,1.00,1.00,1.00,0.116,0.00181,59.88,1.2568,10.32,136104.7,140072.4,1.909,0.1483,101.895,45.617,0.900,0.401,102.6,101.895
340000,2241,1.268,0.044,7.89,57035,53050,510,0,3499,2,1019700.6,11066.8,0.000,0.362,0.636,0.002,469,5.71,1.04,0.01,0.25,0.01,0.23,0.00,0.06,5.70,0.98,0.00,0.00,0.001,0.022,43,0.455,0.233,0.763,0.000,0.003,10572,10554,1,1.000,0.000,0.000,16780,0.083,0.076,0.000,102.11,12134,0,5533.412,0.000,0.000,963346,1.00,18.61,0.000,0.000,0.000,5,6,6,19,12806,0.049,0.00,0.0080,0.056,745,0.117,0.000,0.112,0.000,2.86,1.03,7.88,0.00,0.000,1.00,1.00,1.01,0.117,0.00184,59.85,1.2552,20.18,136148.5,140072.3,1.881,0.1472,101.963,45.708,0.897,0.401,101.3,101.963
350000,2236,1.250,0.045,7.92,56814,52888,534,0,3397,0,1020126.8,11012.5,0.000,0.360,0.638,0.002,481,5.77,1.22,0.01,0.24,0.00,0.00,0.00,0.00,5.76,1.16,0.00,0.00,0.000,0.000,42,0.470,0.242,0.754,0.000,0.004,10187,10173,1,1.000,0.000,0.000,16839,0.071,0.069,0.000,102.15,12306,0,11012.466,0.000,0.001,948186,1.00,18.51,0.000,0.000,0.000,5,6,6,27,12897,0.049,0.00,0.0079,0.052,737,0.115,0.000,0.112,0.000,2.86,1.05,7.88,0.00,0.000,1.00,1.00,1.00,0.115,0.00184,59.81,1.2466,17.09,136185.7,140072.1,1.874,0.1454,102.013,46.051,0.904,0.401,101.5,102.013
360000,2266,1.249,0.044,7.89,57004,52964,492,0,3518,0,1020627.4,11154.8,0.000,0.359,0.640,0.002,479,5.84,1.47,0.02,0.49,0.01,0.21,0.00,0.13,5.81,1.20,0.00,0.00,0.001,0.013,53,0.525,0.235,0.760,0.000,0.004,10334,10319,1,1.000,0.000,0.000,19399,0.064,0.071,0.000,102.18,12150,0,11154.818,0.000,0.000,939894,1.00,18.43,0.000,0.000,0.000,5,6,6,31,13230,0.050,0.00,0.0078,0.053,745,0.115,0.000,0.113,0.000,2.88,1.06,7.89,0.00,0.001,1.00,1.01,1.01,0.115,0.00182,59.74,1.2624,15.14,136153.7,140072.0,1.919,0.1468,102.028,45.650,0.904,0.401,102.7,102.028
370000,2231,1.288,0.045,7.94,57150,53217,478,0,3490,0,1020302.8,11087.6,0.000,0.358,0.640,0.002,453,5.79,1.22,0.00,0.06,0.01,0.26,0.01,0.24,5.77,1.14,0.00,0.00,0.001,0.027,44,0.503,0.233,0.761,0.000,0.006,10320,10301,1,1.000,0.000,0.001,14611,0.077,0.091,0.000,102.12,12042,0,11087.615,0.000,0.000,941966,1.00,18.48,0.000,0.000,0.000,5,6,6,29,12918,0.049,0.00,0.0079,0.045,720,0.115,0.000,0.113,0.000,2.87,1.04,7.88,0.00,0.000,1.00,1.00,1.00,0.115,0.00184,59.73,1.2550,18.28,136098.6,140071.9,1.986,0.1457,101.973,44.248,0.885,0.401,101.0,101.973
380000,2240,1.300,0.043,7.94,57433,53487,489,0,3448,0,1021075.9,11145.3,0.000,0.357,0.642,0.002,475,5.87,1.26,0.01,0.27,0.02,0.40,0.00,0.03,5.85,1.04,0.00,0.00,0.001,0.023,44,0.561,0.234,0.762,0.000,0.004,10155,10129,1,1.000,0.000,0.001,16510,0.089,0.070,0.000,102.17,11958,0,11145.298,0.000,0.000,929796,1.00,18.31,0.000,0.000,0.000,5,6,7,28,13157,0.050,0.00,0.0078,0.050,723,0.115,0.000,0.115,0.000,2.85,1.05,7.86,0.00,0.000,1.00,1.00,1.00,0.115,0.00184,59.68,1.2601,9.73,136087.6,140071.8,1.998,0.1461,102.020,44.320,0.881,0.401,101.8,102.020
390000,2222,1.289,0.045,7.92,57629,53568,476,0,3603,1,1021435.4,11349.0,0.000,0.355,0.643,0.002,488,5.84,1.40,0.01,0.36,0.01,0.23,0.00,0.09,5.83,1.21,0.00,0.00,0.000,0.012,40,0.564,0.232,0.765,0.000,0.004,9863,9838,1,1.000,0.000,0.001,20237,0.077,0.075,0.000,102.22,11900,0,11348.990,0.000,0.000,912287,1.00,18.38,0.000,0.000,0.000,5,6,6,48,12985,0.050,0.00,0.0079,0.053,731,0.113,0.000,0.116,0.000,2.87,1.05,7.86,0.00,0.000,1.00,1.00,1.00,0.113,0.00187,59.65,1.2854,15.61,136109.4,140071.7,1.977,0.1496,102.068,44.791,0.891,0.402,101.1,102.068
400000,2252,1.279,0.043,7.92,57672,53487,505,0,3650,0,1021387.8,11369.1,0.000,0.356,0.642,0.002,479,5.85,1.26,0.01,0.34,0.01,0.21,0.00,0.07,5.83,1.09,0.00,0.00,0.001,0.015,50,0.557,0.257,0.741,0.000,0.002,10056,10034,1,1.000,0.000,0.001,17362,0.075,0.097,0.000,102.20,11615,0,11369.128,0.000,0.000,925791,1.00,18.35,0.000,0.000,0.000,5,6,6,32,13176,0.050,0.00,0.0078,0.048,727,0.114,0.000,0.115,0.000,2.88,1.05,7.90,0.00,0.001,1.00,1.00,1.00,0.114,0.00183,59.69,1.2889,18.00,136113.7,140071.6,1.952,0.1514,102.047,45.529,0.893,0.401,102.4,102.047
410000,2246,1.270,0.044,7.92,57461,53455,449,0,3563,4,1021639.2,11250.2,0.000,0.356,0.642,0.002,491,5.88,1.25,0.01,0.24,0.01,0.16,0.00,0.09,5.87,1.13,0.00,0.00,0.001,0.024,50,0.568,0.244,0.751,0.000,0.005,9899,9873,1,1.000,0.000,0.002,17754,0.074,0.085,0.000,102.25,11790,0,2812.556,0.000,0.000,923009,1.00,18.29,0.000,0.000,0.000,5,6,7,33,13213,0.050,0.00,0.0078,0.049,730,0.114,0.000,0.116,0.000,2.87,1.05,7.85,0.00,0.000,1.00,1.00,1.00,0.114,0.00185,59.65,1.2729,15.86,136134.0,140071.5,1.947,0.1478,102.102,45.167,0.888,0.401,102.2,102.102
420000,2221,1.295,0.044,7.93,58079,54124,437,0,3543,12,1021814.3,11328.3,0.000,0.356,0.642,0.002,485,5.93,1.32,0.02,0.46,0.00,0.13,0.00,0.19,5.91,1.12,0.00,0.00,0.000,0.009,50,0.632,0.253,0.742,0.000,0.005,9903,9882,1,1.000,0.000,0.000,18991,0.078,0.070,0.000,102.29,11850,0,944.028,0.000,0.000,919476,1.00,18.20,0.000,0.000,0.000,5,6,6,32,13180,0.050,0.00,0.0078,0.053,706,0.114,0.000,0.118,0.000,2.88,1.07,7.87,0.00,0.001,1.00,1.01,1.01,0.114,0.00188,59.58,1.2811,18.10,136112.3,140071.4,1.969,0.1478,102.145,45.048,0.884,0.400,101.2,102.145
430000,2227,1.282,0.043,7.91,58044,54008,434,0,3596,0,1022907.2,11374.7,0.000,0.353,0.645,0.002,493,5.99,1.24,0.02,0.45,0.01,0.21,0.00,0.20,5.96,1.04,0.00,0.00,0.000,0.011,53,0.660,0.250,0.747,0.000,0.003,9808,9775,1,1.000,0.000,0.001,15270,0.079,0.069,0.000,102.37,11719,0,11374.725,0.000,0.000,905643,1.01,18.10,0.000,0.000,0.000,5,6,7,27,13336,0.051,0.00,0.0077,0.057,713,0.113,0.000,0.119,0.000,2.85,1.04,7.86,0.00,0.001,1.00,1.01,1.01,0.113,0.00187,59.54,1.2866,18.08,136138.6,140071.2,1.936,0.1488,102.220,45.037,0.904,0.400,102.1,102.220
440000,2238,1.283,0.044,7.89,58619,54559,446,0,3603,0,1023131.8,11557.4,0.000,0.353,0.645,0.002,480,5.94,1.11,0.00,0.04,0.00,0.08,0.00,0.08,5.94,1.08,0.00,0.00,0.001,0.022,42,0.652,0.258,0.737,0.000,0.004,9926,9896,1,1.000,0.000,0.001,19594,0.078,0.073,0.000,102.37,11676,0,11557.420,0.000,0.000,906548,1.00,18.14,0.000,0.000,0.000,5,6,6,21,13304,0.051,0.00,0.0077,0.056,726,0.114,0.000,0.119,0.000,2.87,1.04,7.86,0.00,0.000,1.00,1.00,1.00,0.114,0.00187,59.50,1.3063,16.61,136116.3,140071.1,1.969,0.1504,102.218,44.737,0.885,0.400,102.3,102.218
450000,2223,1.288,0.044,7.90,58219,54281,446,0,3507,0,1023258.1,11329.5,0.000,0.355,0.643,0.002,489,5.93,1.33,0.02,0.46,0.01,0.18,0.00,0.09,5.91,1.15,0.00,0.00,0.000,0.010,48,0.610,0.243,0.754,0.000,0.003,9998,9984,1,1.000,0.000,0.001,16694,0.078,0.069,0.000,102.39,11891,0,11329.547,0.000,0.000,922808,1.00,18.22,0.000,0.000,0.000,5,6,7,29,13190,0.050,0.00,0.0078,0.051,721,0.115,0.000,0.118,0.000,2.87,1.05,7.86,0.00,0.000,1.00,1.01,1.01,0.115,0.00188,59.54,1.2816,22.68,136126.7,140071.0,1.912,0.1477,102.243,45.546,0.880,0.401,101.7,102.243
460000,2244,1.292,0.043,7.91,58173,54074,476,0,3602,0,1022345.3,11382.0,0.000,0.356,0.643,0.002,482,5.94,1.08,0.00,0.06,0.00,0.05,0.00,0.19,5.93,1.07,0.00,0.00,0.000,0.005,51,0.602,0.242,0.752,0.000,0.006,10137,10122,1,1.000,0.000,0.000,17507,0.079,0.070,0.000,102.32,11884,0,11381.979,0.000,0.000,926880,1.00,18.16,0.000,0.000,0.000,5,6,7,19,13335,0.051,0.00,0.0077,0.049,740,0.115,0.000,0.117,0.000,2.88,1.05,7.87,0.00,0.000,1.00,1.00,1.00,0.115,0.00185,59.62,1.2880,14.32,136096.7,140070.9,1.907,0.1503,102.164,46.095,0.887,0.400,102.3,102.164
470000,2242,1.285,0.043,7.91,57773,53803,462,0,3510,1,1022822.6,11303.8,0.000,0.357,0.641,0.002,483,5.88,1.14,0.01,0.18,0.00,0.08,0.01,0.40,5.86,0.98,0.00,0.00,0.000,0.006,39,0.600,0.239,0.756,0.000,0.005,9831,9811,1,1.000,0.000,0.001,15547,0.083,0.066,0.000,102.35,11892,0,11303.822,0.000,0.000,926531,1.00,18.28,0.000,0.000,0.000,5,6,6,29,13186,0.050,0.00,0.0078,0.046,735,0.115,0.000,0.119,0.000,2.87,1.03,7.89,0.00,0.000,1.00,1.00,1.00,0.115,0.00187,59.59,1.2776,13.23,136123.8,140070.8,1.900,0.1470,102.203,45.889,0.893,0.400,101.6,102.203
480000,2232,1.280,0.045,7.94,57806,53809,470,0,3537,3,1021880.4,11283.1,0.000,0.357,0.641,0.002,493,5.90,1.12,0.01,0.12,0.00,0.12,0.00,0.02,5.89,1.11,0.00,0.00,0.001,0.017,49,0.603,0.251,0.746,0.000,0.002,9945,9929,1,1.000,0.000,0.000,17043,0.083,0.067,0.000,102.33,11729,0,3761.020,0.000,0.000,929732,1.00,18.25,0.000,0.000,0.000,5,6,6,24,13164,0.050,0.00,0.0078,0.059,729,0.115,0.000,0.117,0.000,2.87,1.05,7.87,0.00,0.000,1.00,1.01,1.00,0.115,0.00187,59.61,1.2762,9.46,136114.8,140070.7,1.904,0.1479,102.181,45.675,0.880,0.401,102.2,102.180
490000,2226,1.295,0.044,7.88,57919,54030,457,0,3438,7,1022941.6,11215.1,0.000,0.356,0.643,0.002,483,5.96,1.44,0.01,0.19,0.01,0.27,0.00,0.12,5.94,1.26,0.00,0.00,0.000,0.012,46,0.606,0.245,0.752,0.000,0.002,9896,9861,1,1.000,0.000,0.001,17944,0.081,0.078,0.000,102.39,12095,0,1602.152,0.000,0.000,918881,1.00,18.16,0.000,0.000,0.000,5,6,7,46,13267,0.051,0.00,0.0077,0.053,713,0.114,0.000,0.117,0.000,2.87,1.06,7.85,0.00,0.000,1.00,1.00,1.00,0.114,0.00187,59.58,1.2676,12.49,136094.0,140070.6,1.874,0.1456,102.237,46.446,0.886,0.401,102.0,102.237
500000,2251,1.307,0.043,7.88,57997,54099,435,0,3438,2,1022818.2,11215.0,0.000,0.355,0.643,0.002,480,6.00,1.31,0.01,0.38,0.01,0.14,0.00,0.00,5.98,1.23,0.00,0.00,0.001,0.023,52,0.644,0.247,0.748,0.000,0.004,9901,9863,1,1.000,0.000,0.000,14707,0.087,0.074,0.000,102.40,11710,0,5607.503,0.000,0.000,904287,1.00,18.09,0.000,0.000,0.000,5,6,7,26,13502,0.052,0.00,0.0076,0.052,745,0.113,0.000,0.118,0.000,2.87,1.06,7.87,0.00,0.001,1.00,1.00,1.01,0.113,0.00186,59.56,1.2665,11.79,136049.2,140070.5,1.881,0.1447,102.250,46.198,0.892,0.401,102.8,102.250
510000,2254,1.283,0.043,7.92,58602,54689,440,0,3470,0,1023869.9,11373.2,0.000,0.352,0.646,0.002,472,5.98,1.30,0.01,0.51,0.01,0.27,0.01,0.26,5.94,1.06,0.00,0.00,0.001,0.019,44,0.660,0.254,0.743,0.000,0.003,9855,9826,1,1.000,0.000,0.001,16023,0.068,0.088,0.000,102.41,11550,0,11373.224,0.000,0.000,905433,1.00,18.13,0.000,0.000,0.000,5,6,6,37,13476,0.051,0.00,0.0076,0.060,739,0.114,0.000,0.119,0.000,2.89,1.04,7.88,0.00,0.001,1.00,1.00,1.01,0.114,0.00185,59.54,1.2844,17.20,136095.6,140070.4,1.894,0.1462,102.266,45.811,0.903,0.401,103.3,102.266
520000,2260,1.278,0.043,7.93,58047,54060,466,0,3515,0,1022678.2,11330.4,0.000,0.355,0.644,0.002,452,5.95,1.59,0.04,0.83,0.01,0.24,0.01,0.36,5.90,1.08,0.00,0.00,0.001,0.014,52,0.656,0.258,0.739,0.000,0.004,10128,10115,1,1.000,0.000,0.001,16066,0.086,0.064,0.000,102.35,11209,0,11330.375,0.000,0.000,909887,1.01,18.20,0.000,0.000,0.000,5,6,6,46,13458,0.051,0.00,0.0077,0.050,745,0.113,0.000,0.119,0.000,2.87,1.05,7.87,0.00,0.000,1.00,1.01,1.02,0.113,0.00185,59.56,1.2816,16.57,136100.6,140070.3,1.928,0.1483,102.202,45.361,0.895,0.400,103.4,102.202
530000,2225,1.287,0.044,7.92,58005,54165,424,0,3451,0,1022829.2,11257.9,0.000,0.354,0.644,0.002,479,5.93,1.25,0.01,0.44,0.00,0.08,0.00,0.00,5.91,1.08,0.00,0.00,0.000,0.006,46,0.620,0.240,0.756,0.000,0.004,9739,9714,1,1.000,0.000,0.000,18251,0.081,0.070,0.000,102.35,11493,0,11257.919,0.000,0.000,916421,1.00,18.21,0.000,0.000,0.000,5,6,6,37,13188,0.050,0.00,0.0078,0.055,709,0.114,0.000,0.118,0.000,2.86,1.04,7.87,0.00,0.000,1.00,1.00,1.01,0.114,0.00187,59.56,1.2709,13.30,136120.4,140070.2,1.932,0.1451,102.203,45.592,0.889,0.401,101.4,102.203
540000,2260,1.291,0.043,7.91,57552,53554,488,0,3475,0,1022293.5,11262.1,0.000,0.353,0.645,0.002,469,5.99,1.56,0.02,0.47,0.01,0.31,0.01,0.20,5.95,1.31,0.00,0.00,0.001,0.017,57,0.548,0.255,0.740,0.000,0.005,9690,9636,1,1.000,0.000,0.001,14733,0.075,0.071,0.000,102.25,11722,0,11262.145,0.000,0.000,908060,1.01,18.12,0.000,0.000,0.000,5,6,8,34,13536,0.052,0.00,0.0076,0.051,736,0.114,0.000,0.116,0.000,2.89,1.09,7.86,0.00,0.000,1.00,1.01,1.01,0.114,0.00183,59.66,1.2742,20.80,136074.2,140070.1,1.938,0.1470,102.094,45.402,0.883,0.401,103.4,102.094
550000,2222,1.266,0.042,7.93,57500,53589,461,0,3488,2,1022154.5,11377.5,0.000,0.351,0.647,0.002,472,6.10,1.74,0.04,0.72,0.01,0.25,0.00,0.05,6.05,1.34,0.00,0.00,0.001,0.021,54,0.599,0.240,0.755,0.000,0.005,9543,9471,1,1.000,0.000,0.001,18984,0.077,0.064,0.000,102.22,12328,0,5688.769,0.000,0.000,892346,1.01,17.94,0.000,0.000,0.000,5,6,8,37,13553,0.052,0.00,0.0076,0.051,724,0.113,0.000,0.116,0.000,2.89,1.09,7.88,0.00,0.002,1.00,1.01,1.02,0.113,0.00187,59.69,1.2869,18.67,136191.0,140070.0,1.932,0.1491,102.083,45.564,0.899,0.402,102.4,102.083
560000,2233,1.301,0.041,7.91,57777,53863,468,0,3435,3,1022785.6,11411.6,0.000,0.348,0.650,0.002,469,6.12,1.54,0.02,0.33,0.03,0.45,0.00,0.02,6.08,1.31,0.00,0.00,0.001,0.024,60,0.571,0.254,0.743,0.000,0.003,9349,9244,1,1.000,0.000,0.000,21054,0.083,0.065,0.000,102.28,12441,0,3803.861,0.000,0.000,855951,1.01,17.86,0.000,0.000,0.000,5,6,8,28,13675,0.052,0.00,0.0075,0.050,741,0.110,0.000,0.118,0.000,2.90,1.11,7.88,0.00,0.002,1.00,1.01,1.01,0.110,0.00186,59.65,1.2886,12.00,136112.3,140069.9,1.917,0.1479,102.122,44.729,0.889,0.401,102.5,102.122
570000,2232,1.266,0.043,7.91,57426,53642,422,0,3363,0,1022106.0,11175.0,0.000,0.347,0.651,0.002,462,6.05,1.67,0.00,0.10,0.01,0.24,0.00,0.12,6.03,1.60,0.00,0.00,0.001,0.016,59,0.563,0.249,0.750,0.000,0.002,9570,9483,1,1.000,0.000,0.001,16224,0.085,0.068,0.000,102.25,12267,0,11175.019,0.000,0.000,867484,1.00,18.01,0.000,0.000,0.000,5,6,8,53,13509,0.052,0.00,0.0076,0.047,741,0.111,0.000,0.117,0.000,2.90,1.10,7.87,0.00,0.000,1.00,1.00,1.00,0.111,0.00185,59.72,1.2633,20.07,136159.6,140069.8,1.876,0.1446,102.105,45.242,0.899,0.401,102.8,102.105
580000,2226,1.298,0.043,7.90,57780,53914,476,0,3396,0,1022187.1,11319.8,0.000,0.346,0.652,0.002,469,6.10,1.41,0.02,0.43,0.00,0.09,0.01,0.21,6.08,1.32,0.00,0.00,0.000,0.008,67,0.555,0.245,0.752,0.000,0.004,9582,9490,1,1.000,0.000,0.001,23658,0.062,0.076,0.000,102.18,12655,0,11319.821,0.000,0.000,866976,1.00,17.87,0.000,0.000,0.000,5,6,8,26,13584,0.052,0.00,0.0076,0.053,727,0.111,0.000,0.116,0.000,2.87,1.11,7.85,0.00,0.000,1.00,1.01,1.01,0.111,0.00183,59.82,1.2794,17.34,136104.6,140069.8,1.843,0.1473,102.025,45.499,0.906,0.401,102.1,102.025
590000,2202,1.317,0.043,7.95,57328,53506,460,0,3386,0,1021839.9,11199.3,0.000,0.348,0.650,0.002,461,5.98,1.73,0.02,0.42,0.02,0.32,0.00,0.13,5.95,1.44,0.00,0.00,0.001,0.026,56,0.538,0.231,0.766,0.000,0.003,9537,9409,1,1.000,0.000,0.001,20490,0.077,0.068,0.000,102.18,12197,0,11199.257,0.000,0.000,878612,1.00,18.16,0.000,0.000,0.000,5,6,7,46,13172,0.050,0.00,0.0078,0.054,715,0.112,0.000,0.115,0.000,2.90,1.08,7.90,0.00,0.000,1.00,1.01,1.01,0.112,0.00186,59.74,1.2673,17.82,136098.2,140069.7,1.921,0.1469,102.035,44.896,0.892,0.401,100.6,102.035
600000,2234,1.260,0.044,7.89,56992,52933,516,0,3511,0,1021115.9,11233.1,0.000,0.352,0.646,0.002,470,6.01,1.77,0.02,0.39,0.01,0.35,0.01,0.23,5.97,1.48,0.00,0.00,0.001,0.018,57,0.519,0.241,0.753,0.000,0.005,9903,9769,1,1.000,0.000,0.002,17534,0.072,0.071,0.000,102.15,12229,0,11233.119,0.000,0.000,898756,1.00,18.12,0.000,0.000,0.000,5,6,8,48,13417,0.051,0.00,0.0077,0.053,733,0.113,0.000,0.114,0.000,2.89,1.08,7.86,0.00,0.001,1.00,1.01,1.01,0.113,0.00184,59.77,1.2726,16.03,136160.9,140069.6,1.926,0.1491,102.002,45.329,0.897,0.401,102.3,102.002
610000,2232,1.283,0.043,7.87,57422,53383,490,0,3551,0,1021207.2,11295.1,0.000,0.354,0.644,0.002,479,5.92,1.73,0.03,0.62,0.01,0.22,0.01,0.30,5.88,1.32,0.00,0.00,0.000,0.009,48,0.540,0.239,0.755,0.000,0.005,9882,9757,1,1.000,0.000,0.000,16005,0.086,0.076,0.000,102.20,12251,0,11295.085,0.000,0.000,912272,1.01,18.29,0.000,0.000,0.000,5,6,7,48,13211,0.050,0.00,0.0078,0.055,731,0.114,0.000,0.115,0.000,2.89,1.05,7.91,0.00,0.000,1.00,1.01,1.01,0.114,0.00185,59.73,1.2787,12.38,136137.9,140069.5,1.910,0.1492,102.043,45.488,0.893,0.401,101.5,102.044
620000,2229,1.282,0.044,7.88,57509,53541,518,0,3453,1,1021331.8,11262.2,0.000,0.351,0.647,0.002,491,6.05,1.79,0.03,0.68,0.01,0.16,0.01,0.23,6.01,1.43,0.00,0.00,0.001,0.014,56,0.548,0.253,0.745,0.000,0.003,9631,9413,1,1.000,0.000,0.001,20783,0.083,0.076,0.000,102.16,12032,0,11262.169,0.000,0.000,900481,1.01,18.02,0.000,0.000,0.000,5,6,8,40,13494,0.051,0.00,0.0076,0.059,735,0.113,0.000,0.115,0.000,2.89,1.10,7.88,0.00,0.001,1.00,1.01,1.01,0.113,0.00184,59.75,1.2746,18.98,136115.5,140069.4,1.933,0.1475,102.006,44.938,0.897,0.401,102.6,102.006
630000,2217,1.298,0.044,7.91,57416,53469,455,0,3504,0,1021475.6,11436.2,0.000,0.347,0.651,0.002,470,6.07,1.93,0.04,1.16,0.01,0.27,0.01,0.21,6.01,1.32,0.00,0.00,0.002,0.032,57,0.549,0.240,0.758,0.000,0.002,9563,9122,1,1.000,0.000,0.001,18530,0.084,0.080,0.000,102.11,12132,0,11436.209,0.000,0.000,867538,1.01,17.98,0.000,0.000,0.000,5,6,8,64,13468,0.051,0.00,0.0077,0.042,731,0.111,0.000,0.116,0.000,2.90,1.11,7.86,0.01,0.002,1.00,1.02,1.02,0.111,0.00185,59.76,1.2937,26.26,136094.6,140069.3,1.970,0.1491,101.955,44.714,0.889,0.401,101.9,101.955
640000,2217,1.306,0.043,7.93,57947,53892,449,0,3606,1,1021934.9,11444.1,0.000,0.352,0.646,0.002,474,5.97,1.50,0.02,0.64,0.01,0.15,0.00,0.05,5.94,1.24,0.00,0.00,0.001,0.020,57,0.573,0.246,0.750,0.000,0.004,9853,9663,1,1.000,0.000,0.001,17559,0.075,0.061,0.000,102.26,12003,0,11444.137,0.000,0.000,906362,1.00,18.14,0.000,0.000,0.000,5,6,7,37,13227,0.050,0.00,0.0078,0.046,724,0.114,0.000,0.117,0.000,2.88,1.08,7.85,0.00,0.000,1.00,1.01,1.01,0.114,0.00186,59.67,1.2937,12.36,136104.9,140069.2,1.905,0.1503,102.111,45.635,0.882,0.401,101.8,102.111
650000,2231,1.285,0.044,7.92,57448,53460,481,0,3493,4,1021405.3,11282.9,0.000,0.352,0.646,0.002,475,5.93,1.54,0.02,0.48,0.00,0.14,0.01,0.28,5.89,1.34,0.00,0.00,0.000,0.008,61,0.478,0.240,0.757,0.000,0.003,9817,9629,1,1.000,0.000,0.001,17483,0.084,0.076,0.000,102.17,11734,0,2820.722,0.000,0.000,900838,1.01,18.25,0.000,0.000,0.000,5,6,8,33,13222,0.050,0.00,0.0078,0.054,737,0.113,0.000,0.115,0.000,2.89,1.09,7.84,0.00,0.001,1.00,1.01,1.01,0.113,0.00185,59.72,1.2765,19.79,136106.8,140069.1,1.951,0.1472,102.024,45.021,0.890,0.401,102.2,102.024
660000,2241,1.277,0.042,7.93,57480,53340,474,0,3656,1,1021106.2,11482.3,0.000,0.353,0.645,0.002,481,5.96,1.39,0.01,0.28,0.01,0.25,0.00,0.05,5.94,1.30,0.00,0.00,0.001,0.033,58,0.535,0.237,0.758,0.000,0.005,9866,9601,1,1.000,0.000,0.001,17715,0.094,0.080,0.000,102.15,12141,0,11482.262,0.000,0.000,901334,1.00,18.16,0.000,0.000,0.000,5,6,8,24,13351,0.051,0.00,0.0077,0.053,742,0.113,0.000,0.115,0.000,2.89,1.08,7.89,0.00,0.001,1.00,1.00,1.00,0.113,0.00184,59.79,1.3007,13.62,136144.4,140069.0,1.898,0.1527,102.005,44.871,0.903,0.402,102.3,102.005
670000,2215,1.315,0.043,7.86,57587,53540,472,0,3601,1,1021796.2,11411.8,0.000,0.351,0.647,0.002,481,6.01,1.50,0.01,0.33,0.00,0.14,0.01,0.14,5.98,1.31,0.00,0.00,0.000,0.011,60,0.565,0.233,0.763,0.000,0.004,9677,9423,1,1.000,0.000,0.002,19721,0.082,0.070,0.000,102.20,12100,0,11411.845,0.000,0.000,895298,1.00,18.08,0.000,0.000,0.000,5,6,8,30,13309,0.051,0.00,0.0077,0.043,718,0.113,0.000,0.116,0.000,2.90,1.09,7.88,0.00,0.001,1.00,1.00,1.00,0.113,0.00187,59.74,1.2932,18.52,136079.1,140068.9,1.902,0.1512,102.044,45.593,0.887,0.401,101.3,102.044
