step,event,lineage,other,size
5000,birth,2,0,566
5000,birth,4,0,781
16000,split,20,4,11
23000,extinct,2,0,13
23000,extinct,20,0,6
69000,split,25,4,77
70000,merge,25,4,77
86000,split,28,4,21
101000,extinct,28,0,11
147000,split,34,4,82
150000,merge,34,4,77
159000,split,36,4,133
160000,merge,36,4,133
176000,split,41,4,130
177000,merge,41,4,130
185000,split,43,4,96
199000,split,49,4,184
205000,split,50,4,22
205000,merge,49,4,123
209000,merge,50,4,32
221000,split,54,4,6
254000,extinct,54,0,11
257000,merge,43,4,455
262000,split,57,4,544
475000,split,75,4,168
478000,merge,75,4,181
485000,split,76,4,179
486000,merge,4,76,187
500000,split,80,76,38
514000,extinct,80,0,5
