step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
450000,2,659,9.07,0.06,0.01,0.00,9.01,0.00,1.02,0.000,0.069,355361.5,4469.6,1,45,3.25,1.01,1.03,0.5111,4.13,2057.1,0.0015,34.3441,5461,45.1377
460000,0,466,8.20,0.01,0.00,0.00,8.19,0.00,1.01,0.000,0.044,247469.2,2650.3,3,77,3.15,1.00,1.00,0.3233,5.81,2590.8,15.0357,24.7419,5462,16.6345
460000,1,633,8.96,0.02,0.00,0.00,8.94,0.00,1.01,0.000,0.065,347197.1,4132.0,1,28,3.23,1.00,1.01,0.4779,10.96,2460.1,1.1737,33.6473,5461,30.7562
460000,2,661,8.89,0.06,0.00,0.00,8.82,0.00,1.02,0.000,0.067,355346.8,4470.7,1,48,3.22,1.01,1.02,0.5110,3.86,2049.4,0.0014,34.3419,5461,45.1377
470000,0,468,8.29,0.04,0.01,0.00,8.24,0.00,1.01,0.000,0.045,247066.7,2623.0,2,75,3.19,1.00,1.01,0.3200,6.03,2614.6,15.2401,24.7046,5462,16.6345
470000,1,646,9.04,0.09,0.00,0.00,8.95,0.00,1.04,0.000,0.067,347462.4,4092.7,1,24,3.23,1.03,1.04,0.4694,3.12,2548.3,1.1646,33.6464,5461,30.7562
470000,2,655,9.10,0.03,0.00,0.00,9.06,0.00,1.01,0.000,0.068,355414.0,4479.7,1,40,3.25,1.00,1.01,0.5132,4.70,2057.9,0.0012,34.3490,5461,45.1377
480000,0,471,8.41,0.07,0.01,0.00,8.34,0.00,1.02,0.000,0.046,247134.9,2592.9,1,86,3.25,1.01,1.03,0.3162,6.68,2700.9,14.9959,24.7108,5462,16.6345
480000,1,629,9.02,0.04,0.00,0.00,8.98,0.00,1.01,0.000,0.065,347228.7,4118.2,1,22,3.22,1.00,1.01,0.4735,5.54,2523.4,1.1401,33.6319,5461,30.7562
480000,2,669,9.01,0.01,0.00,0.00,9.00,0.00,1.00,0.000,0.069,355669.5,4374.1,1,46,3.19,1.00,1.00,0.4998,6.48,2050.8,0.0013,34.3608,5461,45.1377
490000,0,485,8.32,0.09,0.01,0.00,8.22,0.00,1.03,0.000,0.046,247824.0,2552.8,1,80,3.26,1.01,1.03,0.3121,5.29,2623.6,14.8271,24.7483,5462,16.6345
490000,1,655,9.06,0.10,0.00,0.00,8.96,0.00,1.03,0.000,0.068,347215.6,4107.3,1,20,3.23,1.00,1.03,0.4699,5.39,2472.4,1.1123,33.6422,5461,30.7562
490000,2,644,9.28,0.07,0.08,0.00,9.12,0.00,1.03,0.000,0.068,355344.4,4391.7,1,30,3.24,1.01,1.03,0.5015,8.13,2054.8,0.0012,34.3285,5461,45.1377
500000,0,474,8.28,0.04,0.00,0.00,8.25,0.00,1.02,0.000,0.045,247642.6,2564.9,1,70,3.22,1.01,1.02,0.3131,10.33,2629.7,14.8334,24.7433,5462,16.6345
500000,1,645,9.04,0.04,0.00,0.00,9.00,0.00,1.01,0.000,0.067,347165.8,4124.9,1,21,3.23,1.00,1.01,0.4738,9.06,2510.2,1.1284,33.6418,5461,30.7562
500000,2,659,9.06,0.09,0.00,0.02,8.96,0.00,1.03,0.000,0.068,355074.4,4355.4,1,37,3.23,1.01,1.03,0.4961,6.58,2063.5,0.0011,34.3158,5461,45.1377
510000,0,495,8.22,0.06,0.00,0.01,8.15,0.00,1.02,0.000,0.047,247927.2,2610.0,1,67,3.23,1.00,1.02,0.3178,4.48,2679.3,14.8136,24.7639,5462,16.6345
510000,1,635,8.96,0.03,0.00,0.00,8.93,0.00,1.01,0.000,0.065,346941.1,4032.0,1,29,3.27,1.00,1.01,0.4610,5.04,2585.1,1.1070,33.6124,5461,30.7562
510000,2,664,9.04,0.05,0.00,0.00,8.99,0.00,1.02,0.000,0.069,355329.8,4333.8,1,40,3.23,1.01,1.02,0.4936,4.96,2057.9,0.0011,34.3160,5461,45.1377
520000,0,489,8.35,0.07,0.02,0.02,8.24,0.00,1.02,0.000,0.047,247994.9,2649.1,1,90,3.23,1.01,1.02,0.3245,5.08,2664.1,14.8099,24.7643,5462,16.6345
520000,1,639,8.92,0.01,0.00,0.00,8.92,0.00,1.00,0.000,0.065,346987.3,4071.8,1,31,3.17,1.00,1.00,0.4668,6.83,2583.7,1.0949,33.6252,5461,30.7562
520000,2,646,9.13,0.04,0.02,0.00,9.08,0.00,1.01,0.000,0.067,355221.5,4378.1,1,43,3.22,1.00,1.01,0.4998,9.75,2052.9,0.0012,34.3215,5461,45.1377
530000,0,484,8.02,0.05,0.00,0.00,7.97,0.00,1.02,0.000,0.045,247846.1,2566.3,1,67,3.15,1.01,1.02,0.3130,4.16,2711.5,14.7976,24.7663,5462,16.6345
530000,1,639,9.02,0.05,0.03,0.02,8.91,0.00,1.02,0.000,0.066,347189.5,4159.9,1,34,3.27,1.00,1.02,0.4784,10.52,2587.2,1.1032,33.6367,5461,30.7562
530000,2,674,9.15,0.05,0.00,0.02,9.08,0.00,1.01,0.000,0.070,355002.8,4330.0,1,39,3.23,1.00,1.01,0.4923,6.24,2061.3,0.0013,34.2977,5461,45.1377
540000,0,489,8.30,0.02,0.06,0.00,8.23,0.00,1.01,0.000,0.047,247929.7,2595.1,1,77,3.22,1.01,1.01,0.3173,5.26,2672.4,14.8689,24.7567,5462,16.6345
540000,1,612,8.97,0.04,0.00,0.00,8.93,0.00,1.02,0.000,0.063,347098.4,4100.8,1,18,3.25,1.01,1.02,0.4706,3.94,2604.8,1.1040,33.6266,5461,30.7562
540000,2,678,8.99,0.03,0.00,0.01,8.94,0.00,1.01,0.000,0.070,355132.7,4298.6,1,48,3.21,1.00,1.01,0.4885,1.88,2048.7,0.0012,34.3265,5461,45.1377
550000,0,476,8.34,0.02,0.00,0.00,8.32,0.00,1.01,0.000,0.045,247848.9,2603.6,1,70,3.20,1.01,1.01,0.3171,5.04,2658.9,14.8897,24.7665,5462,16.6345
550000,1,638,8.88,0.03,0.00,0.00,8.84,0.00,1.02,0.000,0.065,347020.0,4103.8,1,26,3.16,1.02,1.02,0.4716,7.77,2568.9,1.1173,33.6293,5461,30.7562
550000,2,654,8.97,0.03,0.00,0.00,8.93,0.00,1.01,0.000,0.067,355069.6,4391.7,1,42,3.20,1.00,1.01,0.5015,7.31,2050.9,0.0015,34.3167,5461,45.1377
560000,0,474,8.49,0.06,0.03,0.01,8.40,0.00,1.02,0.000,0.046,246923.4,2612.5,1,77,3.23,1.00,1.02,0.3190,4.02,2483.8,15.1055,24.6708,5462,16.6345
560000,1,639,9.11,0.07,0.00,0.00,9.03,0.00,1.02,0.000,0.067,347224.2,4047.6,1,14,3.23,1.00,1.02,0.4644,4.53,2445.8,1.1730,33.6497,5461,30.7562
560000,2,657,8.96,0.06,0.01,0.02,8.88,0.00,1.02,0.000,0.067,356252.9,4377.5,1,35,3.19,1.01,1.03,0.4999,3.89,2025.5,0.0020,34.4205,5461,45.1377
570000,0,488,8.19,0.03,0.01,0.00,8.15,0.00,1.01,0.000,0.046,246952.7,2554.0,1,74,3.19,1.00,1.01,0.3096,4.80,2578.9,15.1125,24.6713,5462,16.6345
570000,1,647,9.02,0.03,0.00,0.00,8.98,0.00,1.01,0.000,0.067,347411.9,4121.8,1,28,3.22,1.00,1.01,0.4729,6.88,2525.8,1.1605,33.6572,5461,30.7562
570000,2,642,9.12,0.07,0.00,0.02,9.04,0.00,1.02,0.000,0.067,355665.2,4422.3,1,36,3.26,1.00,1.04,0.5056,6.55,2054.6,0.0018,34.3572,5461,45.1377
580000,0,478,8.35,0.02,0.00,0.00,8.32,0.00,1.01,0.000,0.045,247427.9,2569.8,1,85,3.23,1.00,1.01,0.3136,4.21,2595.9,14.9748,24.7134,5462,16.6345
580000,1,638,8.90,0.04,0.00,0.01,8.85,0.00,1.02,0.000,0.065,347365.1,4015.0,1,23,3.19,1.02,1.02,0.4603,7.11,2543.6,1.1235,33.6534,5461,30.7562
580000,2,648,8.95,0.03,0.00,0.00,8.92,0.00,1.01,0.000,0.066,355346.2,4384.0,1,37,3.20,1.00,1.01,0.5013,5.43,2029.5,0.0014,34.3390,5461,45.1377
590000,0,485,8.28,0.03,0.00,0.00,8.26,0.00,1.01,0.000,0.046,247257.1,2595.8,1,82,3.21,1.00,1.01,0.3179,6.64,2527.2,14.9498,24.6894,5462,16.6345
590000,1,638,8.97,0.05,0.01,0.01,8.90,0.00,1.02,0.000,0.065,347401.0,4033.8,1,27,3.23,1.00,1.02,0.4630,7.82,2502.9,1.1491,33.6599,5461,30.7562
590000,2,658,9.05,0.03,0.00,0.00,9.02,0.00,1.01,0.000,0.068,355711.3,4318.7,1,43,3.24,1.00,1.01,0.4928,7.32,2061.2,0.0012,34.3653,5461,45.1377
600000,0,480,8.23,0.03,0.01,0.00,8.20,0.00,1.01,0.000,0.045,247258.7,2582.3,1,76,3.20,1.00,1.01,0.3167,7.91,2527.5,14.9759,24.7057,5462,16.6345
600000,1,647,8.97,0.02,0.05,0.00,8.89,0.00,1.01,0.000,0.066,347106.0,4005.0,1,14,3.24,1.00,1.00,0.4593,3.23,2475.4,1.1351,33.6303,5461,30.7562
600000,2,654,8.94,0.07,0.00,0.02,8.86,0.00,1.02,0.000,0.067,355959.3,4484.0,1,49,3.22,1.00,1.03,0.5132,5.32,2036.2,0.0015,34.3802,5461,45.1377
610000,0,500,8.26,0.01,0.01,0.00,8.24,0.00,1.00,0.000,0.047,247126.6,2553.0,1,87,3.20,1.00,1.00,0.3119,4.70,2555.1,14.9829,24.6747,5462,16.6345
610000,1,649,9.01,0.00,0.02,0.00,8.98,0.00,1.00,0.000,0.067,347412.3,4086.4,1,20,3.19,1.00,1.00,0.4714,8.19,2492.3,1.1393,33.6634,5461,30.7562
610000,2,659,8.97,0.03,0.00,0.00,8.94,0.00,1.01,0.000,0.068,355776.2,4433.3,1,33,3.23,1.00,1.01,0.5081,7.60,2045.6,0.0010,34.3687,5461,45.1377
620000,0,497,8.26,0.00,0.00,0.04,8.21,0.00,1.00,0.000,0.047,247423.6,2562.6,1,69,3.21,1.00,1.00,0.3148,3.94,2522.1,14.9285,24.7020,5462,16.6345
620000,1,638,8.92,0.01,0.00,0.00,8.90,0.00,1.00,0.000,0.065,347169.7,4100.8,1,26,3.22,1.00,1.00,0.4724,5.07,2492.4,1.1791,33.6551,5461,30.7562
620000,2,662,9.08,0.12,0.00,0.00,8.96,0.00,1.05,0.000,0.069,355778.0,4314.6,1,39,3.24,1.03,1.05,0.4929,6.37,2056.9,0.0018,34.3561,5461,45.1377
630000,0,476,8.37,0.09,0.00,0.00,8.27,0.00,1.03,0.000,0.045,247175.8,2561.2,1,69,3.23,1.00,1.03,0.3145,5.84,2598.5,14.9335,24.6995,5462,16.6345
630000,1,623,8.92,0.01,0.00,0.00,8.91,0.00,1.00,0.000,0.064,347324.7,4112.3,1,29,3.21,1.00,1.00,0.4732,5.71,2499.6,1.1620,33.6492,5461,30.7562
630000,2,673,9.11,0.03,0.00,0.00,9.07,0.00,1.01,0.000,0.070,355628.6,4416.2,1,42,3.24,1.01,1.01,0.5034,4.13,2078.0,0.0014,34.3513,5461,45.1377
640000,0,472,8.23,0.04,0.00,0.00,8.19,0.00,1.01,0.000,0.045,247292.3,2622.3,1,58,3.17,1.00,1.01,0.3215,2.66,2600.9,14.9372,24.6991,5462,16.6345
640000,1,654,9.00,0.09,0.00,0.00,8.92,0.00,1.03,0.000,0.068,347456.8,4101.8,1,42,3.26,1.02,1.03,0.4735,5.85,2464.5,1.1420,33.6506,5461,30.7562
640000,2,660,8.92,0.02,0.00,0.00,8.89,0.00,1.01,0.000,0.067,355923.2,4329.6,1,47,3.20,1.00,1.01,0.4955,4.52,2044.9,0.0014,34.3706,5461,45.1377
650000,0,480,8.19,0.05,0.00,0.00,8.13,0.00,1.02,0.000,0.045,246880.6,2573.1,1,73,3.19,1.00,1.02,0.3151,5.42,2445.7,15.0026,24.6516,5462,16.6345
650000,1,630,9.07,0.10,0.00,0.00,8.97,0.00,1.04,0.000,0.065,348049.8,4090.5,1,18,3.20,1.02,1.04,0.4718,8.61,2441.9,1.1910,33.6851,5461,30.7562
650000,2,649,8.91,0.01,0.00,0.00,8.90,0.00,1.00,0.000,0.067,356064.1,4313.2,1,40,3.19,1.00,1.01,0.4938,6.49,2050.4,0.0016,34.3912,5461,45.1377
660000,0,479,8.24,0.01,0.00,0.00,8.23,0.00,1.00,0.000,0.045,246522.0,2527.9,1,80,3.18,1.00,1.00,0.3096,5.62,2467.3,15.0593,24.6275,5462,16.6345
660000,1,646,9.03,0.04,0.02,0.01,8.96,0.00,1.01,0.000,0.067,347769.8,4037.4,1,36,3.19,1.00,1.02,0.4642,3.96,2424.6,1.1623,33.6732,5461,30.7562
660000,2,653,8.91,0.09,0.00,0.00,8.83,0.00,1.02,0.000,0.067,356117.8,4435.7,1,46,3.20,1.01,1.03,0.5095,5.55,2045.2,0.0016,34.4114,5461,45.1377
670000,0,463,8.47,0.04,0.00,0.00,8.44,0.00,1.01,0.000,0.045,246283.0,2572.7,1,89,3.25,1.00,1.01,0.3159,9.52,2543.6,15.1848,24.6321,5462,16.6345
670000,1,645,9.00,0.06,0.00,0.00,8.94,0.00,1.02,0.000,0.066,347476.3,4025.9,1,27,3.20,1.01,1.03,0.4626,5.78,2463.0,1.1904,33.6625,5461,30.7562
670000,2,667,9.00,0.02,0.00,0.00,8.98,0.00,1.01,0.000,0.069,356257.4,4358.2,1,39,3.23,1.00,1.01,0.4999,5.97,2043.4,0.0015,34.4046,5461,45.1377
680000,0,470,8.27,0.03,0.00,0.03,8.21,0.00,1.01,0.000,0.044,247302.0,2555.9,1,89,3.20,1.01,1.01,0.3133,9.16,2527.5,14.9729,24.7040,5462,16.6345
680000,1,641,9.00,0.11,0.00,0.00,8.90,0.00,1.03,0.000,0.066,347408.8,4050.2,1,31,3.20,1.01,1.04,0.4656,11.43,2489.3,1.1427,33.6571,5461,30.7562
680000,2,645,9.03,0.05,0.00,0.00,8.99,0.00,1.01,0.000,0.067,355595.8,4398.6,1,32,3.22,1.00,1.01,0.5032,7.39,2039.8,0.0014,34.3475,5461,45.1377
690000,0,479,8.05,0.02,0.04,0.00,7.99,0.00,1.01,0.000,0.044,247108.4,2577.7,1,58,3.17,1.00,1.01,0.3149,5.12,2541.1,14.9987,24.6907,5462,16.6345
690000,1,649,8.88,0.01,0.00,0.00,8.87,0.00,1.01,0.000,0.066,347371.8,3989.0,1,22,3.18,1.00,1.01,0.4572,5.01,2495.4,1.1660,33.6590,5461,30.7562
690000,2,679,8.96,0.07,0.00,0.02,8.88,0.00,1.03,0.000,0.070,355622.4,4426.7,1,44,3.23,1.02,1.04,0.5059,5.25,2059.6,0.0014,34.3546,5461,45.1377
700000,0,475,8.24,0.02,0.00,0.01,8.20,0.00,1.01,0.000,0.045,246884.8,2588.7,1,66,3.20,1.01,1.01,0.3177,4.92,2535.3,15.0132,24.6658,5462,16.6345
700000,1,653,8.99,0.05,0.00,0.02,8.92,0.00,1.01,0.000,0.067,347602.8,4053.0,1,32,3.19,1.00,1.02,0.4648,3.44,2480.1,1.1556,33.6688,5461,30.7562
700000,2,644,9.02,0.01,0.00,0.00,9.01,0.00,1.00,0.000,0.067,355826.5,4335.6,1,37,3.21,1.00,1.00,0.4950,6.41,2057.3,0.0012,34.3759,5461,45.1377
710000,0,463,8.34,0.01,0.00,0.00,8.32,0.00,1.00,0.000,0.045,247021.7,2592.6,1,75,3.22,1.00,1.00,0.3179,2.64,2588.8,14.9176,24.6804,5462,16.6345
710000,1,644,8.93,0.08,0.00,0.04,8.82,0.00,1.02,0.000,0.065,347349.3,4022.0,1,21,3.22,1.02,1.03,0.4612,7.40,2502.4,1.1409,33.6543,5461,30.7562
710000,2,639,8.93,0.01,0.02,0.00,8.90,0.00,1.00,0.000,0.065,355743.5,4350.1,1,39,3.23,1.00,1.00,0.4977,6.44,2057.5,0.0017,34.3663,5461,45.1377
720000,0,470,8.34,0.06,0.00,0.00,8.28,0.00,1.02,0.000,0.045,246750.0,2568.6,1,73,3.22,1.01,1.02,0.3160,9.96,2512.7,15.0434,24.6503,5462,16.6345
720000,1,636,8.95,0.03,0.00,0.00,8.92,0.00,1.01,0.000,0.065,348093.4,4050.7,1,24,3.22,1.00,1.02,0.4664,6.82,2432.4,1.1872,33.7004,5461,30.7562
720000,2,649,8.96,0.00,0.03,0.00,8.93,0.00,1.00,0.000,0.067,355646.0,4340.8,1,41,3.20,1.00,1.00,0.4964,8.15,2054.3,0.0014,34.3745,5461,45.1377
730000,0,470,8.15,0.01,0.00,0.03,8.10,0.00,1.00,0.000,0.044,246686.7,2565.8,2,69,3.18,1.00,1.00,0.3141,7.34,2520.4,15.0493,24.6496,5462,16.6345
730000,1,646,8.87,0.03,0.00,0.00,8.84,0.00,1.01,0.000,0.065,347644.7,4066.4,1,36,3.20,1.00,1.02,0.4681,6.51,2500.9,1.1933,33.6650,5461,30.7562
730000,2,659,9.06,0.02,0.00,0.00,9.03,0.00,1.01,0.000,0.068,356033.9,4431.9,1,42,3.22,1.00,1.01,0.5084,7.98,2048.1,0.0015,34.3913,5461,45.1377
740000,0,480,8.32,0.04,0.01,0.03,8.24,0.00,1.01,0.000,0.046,247020.8,2575.3,1,80,3.23,1.00,1.01,0.3172,6.69,2535.3,15.0035,24.6781,5462,16.6345
740000,1,634,8.97,0.02,0.00,0.01,8.94,0.00,1.01,0.000,0.065,347480.9,3979.3,1,25,3.27,1.00,1.01,0.4571,8.69,2504.2,1.1968,33.6619,5461,30.7562
740000,2,661,8.97,0.00,0.00,0.00,8.97,0.00,1.00,0.000,0.068,355781.6,4306.9,1,34,3.24,1.00,1.00,0.4930,6.06,2051.7,0.0019,34.3674,5461,45.1377
750000,0,483,8.30,0.02,0.00,0.00,8.28,0.00,1.01,0.000,0.045,247101.7,2534.4,1,82,3.14,1.00,1.01,0.3104,4.64,2587.7,14.9417,24.6878,5462,16.6345
750000,1,637,9.00,0.04,0.00,0.03,8.93,0.00,1.01,0.000,0.067,347264.2,4049.3,1,21,3.25,1.00,1.02,0.4659,8.08,2480.2,1.1421,33.6418,5461,30.7562
750000,2,671,8.96,0.06,0.00,0.00,8.90,0.00,1.03,0.000,0.068,355857.2,4377.2,1,31,3.21,1.02,1.03,0.5011,5.58,2045.4,0.0015,34.3781,5461,45.1377
760000,0,489,8.31,0.00,0.00,0.00,8.30,0.00,1.00,0.000,0.046,246876.9,2536.8,2,85,3.16,1.00,1.00,0.3112,2.73,2537.3,15.0051,24.6701,5462,16.6345
760000,1,652,8.90,0.04,0.00,0.00,8.86,0.00,1.01,0.000,0.067,347317.3,4112.5,2,23,3.19,1.01,1.01,0.4739,10.54,2451.1,1.1673,33.6595,5461,30.7562
760000,2,672,9.06,0.03,0.01,0.00,9.02,0.00,1.01,0.000,0.069,356223.7,4343.4,1,28,3.24,1.00,1.01,0.4960,3.05,2043.2,0.0013,34.3891,5461,45.1377
770000,0,471,8.18,0.07,0.00,0.00,8.10,0.00,1.02,0.000,0.044,246795.9,2539.1,1,78,3.18,1.00,1.03,0.3107,6.68,2489.8,15.1015,24.6497,5462,16.6345
770000,1,628,8.91,0.04,0.00,0.00,8.87,0.00,1.01,0.000,0.064,347546.2,3984.6,1,30,3.20,1.00,1.01,0.4574,7.72,2494.5,1.1840,33.6637,5461,30.7562
770000,2,659,9.04,0.12,0.00,0.00,8.92,0.00,1.03,0.000,0.068,356192.2,4367.7,1,45,3.19,1.00,1.05,0.5004,10.13,2037.4,0.0016,34.3944,5461,45.1377
780000,0,487,8.13,0.03,0.02,0.01,8.06,0.00,1.01,0.000,0.045,246767.3,2591.6,2,92,3.16,1.01,1.01,0.3173,3.72,2457.2,15.0761,24.6476,5462,16.6345
780000,1,637,8.89,0.05,0.00,0.00,8.84,0.00,1.01,0.000,0.065,347875.1,4094.0,2,23,3.20,1.00,1.02,0.4709,5.19,2453.3,1.1616,33.6799,5461,30.7562
780000,2,667,8.91,0.07,0.00,0.00,8.84,0.00,1.02,0.000,0.068,356052.5,4431.2,1,36,3.17,1.00,1.03,0.5071,9.69,2043.0,0.0021,34.3919,5461,45.1377
790000,0,486,8.13,0.06,0.00,0.00,8.07,0.00,1.02,0.000,0.046,247005.9,2483.9,2,75,3.19,1.00,1.02,0.3055,3.16,2415.2,15.0471,24.6565,5462,16.6345
790000,1,650,8.86,0.01,0.02,0.02,8.81,0.00,1.00,0.000,0.066,347569.7,4146.1,2,17,3.19,1.00,1.00,0.4792,4.18,2396.2,1.1946,33.6825,5461,30.7562
790000,2,657,8.95,0.09,0.00,0.00,8.85,0.00,1.03,0.000,0.067,355942.6,4413.4,1,35,3.23,1.01,1.03,0.5062,8.03,2025.0,0.0016,34.3879,5461,45.1377
800000,0,477,8.17,0.01,0.02,0.01,8.13,0.00,1.00,0.000,0.044,246416.7,2511.6,2,81,3.19,1.00,1.01,0.3082,7.15,2479.0,15.0959,24.6322,5462,16.6345
800000,1,629,8.89,0.03,0.00,0.00,8.87,0.00,1.01,0.000,0.064,347521.0,4090.4,2,18,3.18,1.00,1.01,0.4714,6.20,2436.1,1.1828,33.6772,5461,30.7562
800000,2,657,8.79,0.04,0.02,0.00,8.72,0.00,1.02,0.000,0.066,355960.2,4427.9,1,42,3.15,1.01,1.02,0.5074,6.52,2034.1,0.0017,34.3912,5461,45.1377
810000,0,486,8.38,0.03,0.00,0.00,8.36,0.00,1.01,0.000,0.047,246846.3,2579.7,2,78,3.18,1.00,1.01,0.3170,4.85,2451.8,15.1063,24.6587,5462,16.6345
810000,1,635,8.89,0.04,0.00,0.00,8.84,0.00,1.02,0.000,0.064,347338.5,4048.5,1,25,3.21,1.01,1.03,0.4669,3.98,2401.6,1.1966,33.6540,5461,30.7562
810000,2,636,8.99,0.00,0.00,0.00,8.99,0.00,1.00,0.000,0.066,356223.6,4407.7,1,36,3.25,1.00,1.00,0.5061,8.91,2037.9,0.0015,34.4080,5461,45.1377
820000,0,480,8.42,0.10,0.01,0.02,8.30,0.00,1.03,0.000,0.046,246372.7,2586.7,2,75,3.15,1.01,1.03,0.3180,4.93,2474.5,15.1067,24.6177,5462,16.6345
820000,1,653,8.95,0.03,0.00,0.02,8.91,0.00,1.01,0.000,0.067,347477.8,4108.3,2,24,3.19,1.00,1.01,0.4738,3.29,2455.8,1.1425,33.6770,5461,30.7562
820000,2,661,8.96,0.02,0.00,0.00,8.94,0.00,1.01,0.000,0.068,356436.7,4458.3,1,40,3.22,1.00,1.01,0.5111,3.60,2057.1,0.0012,34.4122,5461,45.1377
830000,0,487,8.27,0.07,0.00,0.02,8.18,0.00,1.02,0.000,0.046,247101.4,2507.0,2,81,3.20,1.00,1.03,0.3073,5.29,2578.1,14.9678,24.6775,5462,16.6345
830000,1,630,8.87,0.02,0.02,0.00,8.82,0.00,1.01,0.000,0.064,347081.5,4117.4,2,26,3.20,1.00,1.01,0.4756,6.16,2504.2,1.1465,33.6541,5461,30.7562
830000,2,673,8.90,0.00,0.00,0.00,8.90,0.00,1.00,0.000,0.068,355889.1,4480.0,1,31,3.21,1.00,1.00,0.5141,5.36,2049.2,0.0014,34.3684,5461,45.1377
840000,0,485,8.08,0.01,0.00,0.00,8.07,0.00,1.00,0.000,0.045,247225.3,2569.0,2,78,3.14,1.00,1.00,0.3147,5.58,2532.3,14.9825,24.6927,5462,16.6345
840000,1,634,8.88,0.06,0.00,0.02,8.80,0.00,1.01,0.000,0.064,347536.9,4018.7,2,24,3.18,1.00,1.02,0.4635,7.51,2477.1,1.1617,33.6704,5461,30.7562
840000,2,660,8.99,0.01,0.01,0.03,8.95,0.00,1.00,0.000,0.068,355715.2,4481.6,1,44,3.21,1.00,1.00,0.5147,4.60,2050.9,0.0014,34.3582,5461,45.1377
850000,0,477,8.20,0.00,0.00,0.00,8.20,0.00,1.00,0.000,0.045,246758.4,2542.1,2,86,3.21,1.00,1.00,0.3123,7.23,2520.4,15.0637,24.6517,5462,16.6345
850000,1,637,8.81,0.03,0.01,0.00,8.78,0.00,1.01,0.000,0.064,347624.8,4123.6,2,26,3.14,1.01,1.01,0.4768,9.71,2453.1,1.1998,33.6687,5461,30.7562
850000,2,650,8.88,0.02,0.01,0.01,8.84,0.00,1.01,0.000,0.066,356302.2,4503.2,1,40,3.24,1.00,1.01,0.5183,8.54,2053.6,0.0016,34.4010,5461,45.1377
860000,0,499,8.30,0.05,0.03,0.00,8.22,0.00,1.02,0.000,0.048,246740.1,2570.2,2,76,3.19,1.00,1.02,0.3162,5.40,2579.6,15.0843,24.6619,5462,16.6345
860000,1,659,8.97,0.04,0.00,0.00,8.93,0.00,1.01,0.000,0.067,347619.2,4069.6,1,34,3.23,1.00,1.01,0.4704,10.86,2476.0,1.2061,33.6608,5461,30.7562
860000,2,671,9.00,0.07,0.00,0.00,8.93,0.00,1.02,0.000,0.069,356191.9,4394.0,1,43,3.24,1.00,1.03,0.5034,5.59,2055.2,0.0019,34.3843,5461,45.1377
870000,0,485,8.16,0.01,0.02,0.00,8.12,0.00,1.00,0.000,0.045,246644.9,2531.1,1,81,3.19,1.00,1.00,0.3113,9.33,2502.9,15.1863,24.6455,5462,16.6345
870000,1,630,9.06,0.08,0.00,0.00,8.98,0.00,1.02,0.000,0.065,347914.1,4115.5,1,17,3.25,1.00,1.03,0.4744,5.29,2422.7,1.2105,33.6959,5461,30.7562
870000,2,655,8.91,0.00,0.00,0.00,8.90,0.00,1.00,0.000,0.067,355999.2,4397.2,1,35,3.20,1.00,1.00,0.5043,6.12,2065.2,0.0016,34.3846,5461,45.1377
880000,0,478,7.99,0.04,0.00,0.00,7.95,0.00,1.01,0.000,0.043,246821.3,2588.9,2,83,3.13,1.01,1.01,0.3168,5.72,2579.8,15.1821,24.6586,5462,16.6345
880000,1,641,8.79,0.04,0.00,0.00,8.75,0.00,1.02,0.000,0.065,347430.8,4129.3,2,25,3.15,1.01,1.02,0.4775,3.50,2511.3,1.1861,33.6725,5461,30.7562
880000,2,647,8.94,0.00,0.00,0.00,8.94,0.00,1.00,0.000,0.066,355831.5,4326.8,1,32,3.26,1.00,1.00,0.4947,3.61,2049.7,0.0014,34.3676,5461,45.1377
890000,0,486,8.27,0.04,0.01,0.01,8.22,0.00,1.01,0.000,0.046,247246.0,2555.1,1,76,3.19,1.00,1.01,0.3131,5.96,2585.9,15.1163,24.7048,5462,16.6345
890000,1,645,8.94,0.09,0.00,0.01,8.83,0.00,1.03,0.000,0.066,347405.8,4046.3,1,29,3.20,1.01,1.04,0.4668,7.25,2433.3,1.1630,33.6639,5461,30.7562
890000,2,655,9.12,0.08,0.00,0.00,9.04,0.00,1.02,0.000,0.068,355592.1,4329.5,1,34,3.25,1.01,1.03,0.4960,5.75,2050.2,0.0012,34.3488,5461,45.1377
900000,0,469,8.24,0.06,0.00,0.01,8.18,0.00,1.02,0.000,0.044,246731.4,2530.4,1,76,3.17,1.00,1.02,0.3089,3.70,2383.4,15.2709,24.6594,5462,16.6345
900000,1,632,8.99,0.05,0.00,0.00,8.94,0.00,1.02,0.000,0.065,347451.7,4098.0,1,30,3.22,1.01,1.02,0.4731,11.46,2386.7,1.1672,33.6670,5461,30.7562
900000,2,663,8.96,0.05,0.00,0.00,8.92,0.00,1.01,0.000,0.068,356278.1,4319.0,1,38,3.20,1.00,1.02,0.4938,7.21,2055.7,0.0018,34.4070,5461,45.1377
910000,0,487,8.17,0.02,0.03,0.00,8.12,0.00,1.00,0.000,0.045,246350.2,2503.2,1,85,3.10,1.00,1.01,0.3078,6.33,2473.4,15.3710,24.6228,5462,16.6345
