step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
180000,2,632,8.45,0.00,0.00,0.01,8.44,0.00,1.00,0.000,0.062,346666.5,3366.1,1,38,3.35,1.00,1.00,0.3801,3.32,1418.7,0.0703,33.5926,5461,40.8727
190000,0,342,7.72,0.00,0.00,0.00,7.72,0.00,1.00,0.000,0.030,179360.1,1571.0,1,117,3.35,1.00,1.00,0.2057,7.57,367.4,25.3716,17.7486,5462,13.8910
190000,1,594,8.13,0.00,0.01,0.03,8.10,0.00,1.00,0.000,0.055,318336.0,2623.0,1,14,3.34,1.00,1.00,0.2996,3.17,921.3,4.1113,31.1332,5461,27.5821
190000,2,624,8.53,0.00,0.01,0.00,8.52,0.00,1.00,0.000,0.061,346668.0,3374.9,1,39,3.33,1.00,1.00,0.3805,4.14,1427.4,0.0684,33.5945,5461,40.8727
200000,0,362,7.36,0.00,0.02,0.02,7.32,0.00,1.00,0.000,0.031,178968.6,1578.4,1,123,3.40,1.00,1.00,0.2054,3.45,360.7,25.3007,17.7314,5462,13.8910
200000,1,609,8.08,0.00,0.00,0.00,8.08,0.00,1.00,0.000,0.057,318208.9,2604.1,1,15,3.33,1.00,1.00,0.2978,4.65,916.4,4.1423,31.1088,5461,27.5821
200000,2,649,8.56,0.00,0.02,0.01,8.53,0.00,1.00,0.000,0.063,347220.1,3301.2,1,38,3.37,1.00,1.00,0.3720,2.86,1432.9,0.0688,33.6334,5461,40.8727
210000,0,348,7.44,0.00,0.01,0.03,7.40,0.00,1.00,0.000,0.030,178768.6,1578.0,1,124,3.29,1.00,1.00,0.2079,5.96,361.2,25.3102,17.7027,5462,13.8910
210000,1,608,8.07,0.00,0.00,0.01,8.06,0.00,1.00,0.000,0.056,318561.7,2641.8,1,19,3.31,1.00,1.00,0.3023,2.55,925.8,4.0704,31.1492,5461,27.5821
210000,2,642,8.35,0.00,0.00,0.00,8.34,0.00,1.00,0.000,0.062,346883.2,3352.2,1,37,3.28,1.00,1.00,0.3783,5.22,1434.0,0.0704,33.6238,5461,40.8727
220000,0,358,7.35,0.00,0.00,0.01,7.34,0.00,1.00,0.000,0.030,178824.5,1555.1,1,126,3.33,1.00,1.00,0.2034,3.92,367.1,25.3158,17.7153,5462,13.8910
220000,1,603,8.18,0.03,0.00,0.00,8.14,0.00,1.01,0.000,0.057,318701.2,2726.3,1,21,3.32,1.01,1.01,0.3130,3.07,930.0,4.1000,31.1456,5461,27.5821
220000,2,644,8.43,0.00,0.03,0.00,8.39,0.00,1.00,0.000,0.062,346940.0,3386.5,1,46,3.36,1.00,1.00,0.3815,2.15,1419.2,0.0676,33.6170,5461,40.8727
230000,0,370,7.22,0.00,0.01,0.00,7.21,0.00,1.00,0.000,0.030,179329.8,1612.4,1,120,3.28,1.00,1.00,0.2111,5.09,373.2,25.1765,17.7583,5462,13.8910
230000,1,607,8.09,0.00,0.00,0.02,8.07,0.00,1.01,0.000,0.056,318793.3,2722.5,1,23,3.34,1.01,1.01,0.3122,3.36,941.4,4.0435,31.1428,5461,27.5821
230000,2,636,8.40,0.00,0.00,0.02,8.38,0.00,1.00,0.000,0.061,346614.8,3433.6,1,39,3.33,1.00,1.00,0.3873,1.87,1435.6,0.0709,33.5749,5461,40.8727
240000,0,358,7.36,0.00,0.05,0.01,7.30,0.00,1.00,0.000,0.030,178905.0,1559.5,1,136,3.39,1.00,1.00,0.2033,3.08,362.6,25.2307,17.7251,5462,13.8910
240000,1,607,8.14,0.00,0.08,0.00,8.06,0.00,1.00,0.000,0.056,318490.5,2744.0,1,13,3.27,1.00,1.00,0.3150,3.86,906.5,4.1260,31.1260,5461,27.5821
240000,2,648,8.51,0.00,0.01,0.02,8.48,0.00,1.00,0.000,0.063,347223.3,3402.6,1,41,3.38,1.00,1.00,0.3837,2.24,1435.0,0.0699,33.6308,5461,40.8727
250000,0,345,7.65,0.00,0.00,0.00,7.65,0.00,1.00,0.000,0.031,178671.2,1597.7,1,128,3.34,1.00,1.00,0.2096,5.81,367.9,25.4202,17.6976,5462,13.8910
250000,1,595,8.28,0.00,0.00,0.01,8.27,0.00,1.00,0.000,0.056,318326.4,2734.0,1,10,3.38,1.00,1.00,0.3149,5.32,914.8,4.1934,31.1114,5461,27.5821
250000,2,646,8.78,0.02,0.00,0.02,8.73,0.00,1.01,0.000,0.065,347446.7,3430.5,1,42,3.37,1.01,1.01,0.3874,5.14,1426.1,0.0699,33.6714,5461,40.8727
260000,0,371,7.38,0.00,0.00,0.01,7.37,0.00,1.00,0.000,0.031,178662.0,1566.8,1,116,3.32,1.00,1.00,0.2060,4.39,360.8,25.3439,17.7049,5462,13.8910
260000,1,583,8.19,0.00,0.00,0.01,8.18,0.00,1.00,0.000,0.056,318089.9,2678.9,1,16,3.41,1.00,1.00,0.3071,2.04,932.2,4.2218,31.0942,5461,27.5821
260000,2,639,8.60,0.00,0.02,0.00,8.58,0.00,1.00,0.000,0.062,347542.9,3334.2,1,56,3.40,1.00,1.00,0.3750,3.96,1428.9,0.0707,33.6763,5461,40.8727
270000,0,348,7.27,0.00,0.00,0.01,7.26,0.00,1.00,0.000,0.029,178775.3,1571.5,1,119,3.28,1.00,1.00,0.2056,4.83,352.8,25.2705,17.7020,5462,13.8910
270000,1,598,8.19,0.00,0.01,0.03,8.14,0.00,1.00,0.000,0.055,318416.0,2690.6,1,20,3.34,1.00,1.00,0.3090,2.45,921.1,4.1083,31.1340,5461,27.5821
270000,2,643,8.67,0.00,0.00,0.05,8.62,0.00,1.00,0.000,0.064,347268.5,3426.2,1,50,3.36,1.00,1.00,0.3862,1.83,1397.8,0.0684,33.6469,5461,40.8727
280000,0,359,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.030,178346.6,1531.9,1,129,3.36,1.00,1.00,0.2012,6.01,358.8,25.3615,17.6592,5462,13.8910
280000,1,600,8.35,0.00,0.00,0.00,8.35,0.00,1.00,0.000,0.057,318454.0,2640.6,1,14,3.38,1.00,1.00,0.3028,4.78,931.6,4.1227,31.1127,5461,27.5821
280000,2,647,8.66,0.02,0.03,0.00,8.60,0.00,1.01,0.000,0.064,347989.0,3352.5,1,47,3.37,1.01,1.01,0.3784,1.50,1401.3,0.0683,33.7015,5461,40.8727
290000,0,359,7.41,0.00,0.00,0.00,7.41,0.00,1.00,0.000,0.031,178061.3,1598.7,1,121,3.33,1.00,1.00,0.2108,8.01,348.5,25.4028,17.6501,5462,13.8910
290000,1,576,8.18,0.00,0.02,0.00,8.17,0.00,1.00,0.000,0.054,318644.5,2598.2,1,11,3.35,1.00,1.00,0.2978,4.93,887.8,4.0882,31.1403,5461,27.5821
290000,2,644,8.61,0.00,0.02,0.01,8.58,0.00,1.00,0.000,0.063,347736.7,3431.9,1,54,3.36,1.00,1.00,0.3873,3.40,1416.2,0.0692,33.6919,5461,40.8727
300000,0,353,7.63,0.00,0.09,0.00,7.54,0.00,1.00,0.000,0.031,178376.0,1548.3,1,120,3.27,1.00,1.00,0.2036,6.09,347.8,25.4410,17.6759,5462,13.8910
300000,1,604,8.23,0.00,0.00,0.00,8.23,0.00,1.00,0.000,0.057,318728.1,2678.0,1,20,3.31,1.00,1.00,0.3077,2.58,920.9,4.1027,31.1536,5461,27.5821
300000,2,662,8.60,0.03,0.03,0.01,8.52,0.00,1.01,0.000,0.065,347173.2,3386.6,1,56,3.36,1.01,1.01,0.3820,4.15,1419.3,0.0703,33.6452,5461,40.8727
310000,0,358,7.47,0.00,0.00,0.00,7.47,0.00,1.00,0.000,0.030,178845.1,1632.8,1,134,3.27,1.00,1.00,0.2143,4.05,369.7,25.4102,17.6944,5462,13.8910
310000,1,595,7.99,0.00,0.00,0.00,7.98,0.00,1.00,0.000,0.055,318479.6,2670.3,1,17,3.35,1.00,1.00,0.3065,6.86,886.2,4.1381,31.1419,5461,27.5821
310000,2,660,8.48,0.00,0.00,0.03,8.44,0.00,1.00,0.000,0.064,347151.2,3360.1,1,54,3.34,1.00,1.00,0.3790,5.60,1422.1,0.0743,33.6436,5461,40.8727
320000,0,351,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.030,178657.4,1503.7,1,141,3.23,1.00,1.00,0.1971,7.05,347.7,25.4076,17.6976,5462,13.8910
320000,1,600,8.13,0.00,0.00,0.01,8.11,0.00,1.00,0.000,0.056,318441.1,2680.7,1,21,3.35,1.00,1.00,0.3080,2.93,890.0,4.1458,31.1247,5461,27.5821
320000,2,645,8.59,0.00,0.00,0.00,8.58,0.00,1.00,0.000,0.064,347424.4,3430.6,1,39,3.36,1.00,1.00,0.3864,3.28,1417.9,0.0765,33.6561,5461,40.8727
330000,0,349,7.63,0.00,0.05,0.03,7.56,0.00,1.00,0.000,0.030,178620.3,1637.9,1,133,3.37,1.00,1.00,0.2148,7.38,355.3,25.4814,17.6855,5462,13.8910
330000,1,596,8.14,0.00,0.00,0.00,8.14,0.00,1.00,0.000,0.056,318434.9,2744.0,1,15,3.27,1.00,1.00,0.3152,3.91,884.6,4.1841,31.1318,5461,27.5821
330000,2,654,8.51,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.064,347649.2,3381.9,1,42,3.33,1.00,1.00,0.3809,4.49,1416.2,0.0772,33.6627,5461,40.8727
340000,0,327,7.61,0.00,0.00,0.00,7.61,0.00,1.00,0.000,0.029,178699.7,1575.5,1,125,3.30,1.00,1.00,0.2064,6.36,357.5,25.5403,17.6909,5462,13.8910
340000,1,585,8.20,0.00,0.02,0.01,8.18,0.00,1.00,0.000,0.055,318250.4,2666.6,1,14,3.39,1.00,1.00,0.3061,5.58,917.4,4.2213,31.1154,5461,27.5821
340000,2,645,8.40,0.00,0.00,0.01,8.39,0.00,1.00,0.000,0.062,347381.6,3403.1,1,41,3.28,1.00,1.00,0.3832,4.20,1401.8,0.0735,33.6685,5461,40.8727
350000,0,352,7.44,0.00,0.03,0.00,7.41,0.00,1.00,0.000,0.030,178259.5,1593.5,1,134,3.24,1.00,1.00,0.2084,5.45,355.6,25.5765,17.6461,5462,13.8910
350000,1,592,8.17,0.00,0.01,0.00,8.16,0.00,1.00,0.000,0.055,318253.8,2700.8,1,19,3.34,1.00,1.00,0.3108,5.06,906.9,4.2144,31.1303,5461,27.5821
350000,2,643,8.41,0.00,0.00,0.03,8.38,0.00,1.00,0.000,0.062,347883.6,3449.1,1,41,3.35,1.00,1.00,0.3893,7.95,1417.5,0.0747,33.7031,5461,40.8727
360000,0,349,7.46,0.00,0.00,0.00,7.46,0.00,1.00,0.000,0.029,178661.5,1572.9,1,109,3.35,1.00,1.00,0.2065,3.63,354.1,25.4092,17.6979,5462,13.8910
360000,1,611,8.45,0.00,0.02,0.02,8.41,0.00,1.00,0.000,0.060,318172.8,2656.7,1,8,3.29,1.00,1.00,0.3044,2.97,884.8,4.2112,31.1074,5461,27.5821
360000,2,643,8.74,0.00,0.06,0.00,8.68,0.00,1.00,0.000,0.064,347529.3,3338.1,1,41,3.33,1.00,1.00,0.3753,3.77,1429.1,0.0725,33.6719,5461,40.8727
370000,0,340,7.43,0.00,0.08,0.00,7.35,0.00,1.00,0.000,0.029,178232.0,1580.1,1,99,3.38,1.00,1.00,0.2076,6.05,361.8,25.3740,17.6781,5462,13.8910
370000,1,607,8.50,0.00,0.02,0.00,8.48,0.00,1.00,0.000,0.059,318419.6,2622.8,1,21,3.39,1.00,1.00,0.3009,5.16,912.3,4.2012,31.1297,5461,27.5821
370000,2,642,8.78,0.01,0.05,0.06,8.66,0.00,1.00,0.000,0.064,347292.5,3303.4,1,44,3.41,1.00,1.00,0.3724,3.96,1414.0,0.0688,33.6658,5461,40.8727
380000,0,363,7.68,0.00,0.00,0.00,7.68,0.00,1.00,0.000,0.032,178367.1,1577.5,1,124,3.33,1.00,1.00,0.2056,5.46,362.0,25.4193,17.6643,5462,13.8910
380000,1,600,8.21,0.00,0.00,0.00,8.21,0.00,1.00,0.000,0.057,318444.2,2638.6,1,17,3.31,1.00,1.00,0.3028,2.87,911.1,4.1724,31.1463,5461,27.5821
380000,2,658,8.64,0.00,0.00,0.02,8.61,0.00,1.00,0.000,0.065,347616.4,3411.8,1,40,3.32,1.00,1.00,0.3854,5.29,1409.4,0.0736,33.6670,5461,40.8727
390000,0,370,7.45,0.00,0.00,0.01,7.44,0.00,1.00,0.000,0.031,178432.6,1613.5,1,139,3.32,1.00,1.00,0.2109,4.54,355.0,25.3492,17.6856,5462,13.8910
390000,1,607,8.30,0.01,0.00,0.00,8.29,0.00,1.01,0.000,0.057,318666.9,2582.3,1,27,3.35,1.01,1.01,0.2965,3.64,913.2,4.1455,31.1316,5461,27.5821
390000,2,629,8.44,0.00,0.04,0.01,8.39,0.00,1.00,0.000,0.061,347218.4,3286.6,1,47,3.33,1.00,1.00,0.3699,2.83,1427.7,0.0726,33.6566,5461,40.8727
400000,0,345,7.85,0.00,0.00,0.03,7.82,0.00,1.00,0.000,0.031,178287.8,1549.6,1,128,3.30,1.00,1.00,0.2043,4.06,352.2,25.4308,17.6603,5462,13.8910
400000,1,603,8.27,0.00,0.00,0.00,8.27,0.00,1.00,0.000,0.056,318387.5,2660.2,1,20,3.30,1.00,1.00,0.3061,4.68,923.0,4.1532,31.1390,5461,27.5821
400000,2,642,8.67,0.00,0.03,0.01,8.62,0.00,1.00,0.000,0.064,347496.9,3399.0,1,36,3.39,1.00,1.00,0.3843,5.33,1414.1,0.0711,33.6806,5461,40.8727
410000,0,352,7.24,0.00,0.01,0.00,7.22,0.00,1.00,0.000,0.029,178035.9,1555.8,1,124,3.32,1.00,1.00,0.2037,3.86,356.4,25.4731,17.6529,5462,13.8910
410000,1,595,8.15,0.01,0.04,0.00,8.10,0.00,1.00,0.000,0.056,318918.7,2674.2,1,15,3.29,1.00,1.00,0.3072,3.68,905.9,4.1113,31.1748,5461,27.5821
410000,2,645,8.59,0.00,0.01,0.00,8.59,0.00,1.00,0.000,0.063,347254.6,3397.7,1,41,3.41,1.00,1.00,0.3830,6.13,1411.7,0.0687,33.6510,5461,40.8727
420000,0,340,7.65,0.00,0.00,0.00,7.65,0.00,1.00,0.000,0.030,178717.6,1545.2,1,103,3.31,1.00,1.00,0.2030,8.17,365.4,25.3172,17.7025,5462,13.8910
420000,1,592,8.22,0.00,0.01,0.01,8.20,0.00,1.00,0.000,0.056,318701.0,2669.8,1,16,3.37,1.00,1.00,0.3060,3.88,937.6,4.0896,31.1488,5461,27.5821
420000,2,658,8.54,0.03,0.00,0.00,8.51,0.00,1.01,0.000,0.064,346963.4,3327.4,1,53,3.41,1.01,1.01,0.3753,4.92,1438.3,0.0682,33.6175,5461,40.8727
430000,0,364,7.23,0.00,0.02,0.00,7.21,0.00,1.00,0.000,0.030,178755.2,1586.1,1,125,3.30,1.00,1.00,0.2066,3.40,348.6,25.2635,17.7113,5462,13.8910
430000,1,615,8.03,0.00,0.00,0.00,8.02,0.00,1.00,0.000,0.057,318747.0,2630.2,1,19,3.32,1.00,1.00,0.3013,3.06,911.8,4.0882,31.1567,5461,27.5821
430000,2,642,8.45,0.00,0.00,0.01,8.44,0.00,1.00,0.000,0.062,346962.0,3365.4,1,47,3.41,1.00,1.00,0.3793,6.22,1423.1,0.0700,33.6131,5461,40.8727
440000,0,353,7.41,0.00,0.00,0.00,7.41,0.00,1.00,0.000,0.030,178467.0,1581.9,1,115,3.36,1.00,1.00,0.2068,4.21,356.7,25.3885,17.6886,5462,13.8910
440000,1,605,8.09,0.00,0.00,0.01,8.08,0.00,1.00,0.000,0.056,318408.9,2592.7,1,17,3.34,1.00,1.00,0.2977,7.17,903.5,4.1022,31.1401,5461,27.5821
440000,2,647,8.49,0.00,0.02,0.01,8.47,0.00,1.00,0.000,0.063,347128.1,3368.3,1,32,3.32,1.00,1.00,0.3797,3.04,1436.9,0.0682,33.6454,5461,40.8727
450000,0,353,7.75,0.00,0.00,0.00,7.75,0.00,1.00,0.000,0.032,178474.8,1592.1,1,130,3.36,1.00,1.00,0.2096,4.34,354.1,25.4873,17.6780,5462,13.8910
450000,1,591,8.22,0.00,0.01,0.02,8.19,0.00,1.00,0.000,0.055,318288.2,2690.4,1,16,3.34,1.00,1.00,0.3084,4.11,924.2,4.2350,31.1287,5461,27.5821
450000,2,650,8.69,0.00,0.04,0.01,8.64,0.00,1.00,0.000,0.065,347834.5,3418.3,1,49,3.37,1.00,1.00,0.3861,3.98,1393.4,0.0744,33.6759,5461,40.8727
460000,0,341,7.61,0.00,0.01,0.03,7.57,0.00,1.00,0.000,0.030,178401.7,1599.8,1,118,3.32,1.00,1.00,0.2103,2.85,377.0,25.5966,17.6548,5462,13.8910
460000,1,603,8.22,0.01,0.00,0.05,8.16,0.00,1.00,0.000,0.056,318161.3,2690.0,1,15,3.33,1.00,1.00,0.3088,4.27,911.6,4.3685,31.0978,5461,27.5821
