step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
40000,1,700,8.17,0.03,0.04,0.02,8.08,0.00,1.01,0.000,0.065,361965.2,4148.3,1,51,3.01,1.00,1.01,0.4634,6.24,24207.4,0.2334,34.9649,5461,34.7071
40000,2,661,7.70,0.02,0.02,0.00,7.66,0.00,1.01,0.000,0.059,350692.4,4166.9,2,49,2.94,1.00,1.01,0.4711,5.01,132.8,1.8300,34.0061,5461,34.7071
50000,0,675,8.29,0.02,0.00,0.00,8.27,0.00,1.01,0.000,0.064,363007.1,4162.2,1,54,3.04,1.00,1.01,0.4663,2.18,111877.2,0.0000,35.0514,5462,34.5338
50000,1,678,8.07,0.01,0.00,0.00,8.05,0.00,1.00,0.000,0.063,360283.8,4174.4,1,42,3.04,1.00,1.00,0.4681,6.94,24099.9,0.2375,34.8373,5461,34.5275
50000,2,671,7.72,0.06,0.00,0.00,7.65,0.00,1.02,0.000,0.059,349114.3,3922.0,1,33,2.95,1.01,1.02,0.4445,8.74,133.2,1.8944,33.8442,5461,34.5275
60000,0,670,8.24,0.00,0.01,0.00,8.22,0.00,1.00,0.000,0.063,359795.6,4061.0,1,56,3.06,1.00,1.00,0.4534,5.83,111910.8,0.0000,34.8029,5462,34.3514
60000,1,680,7.93,0.01,0.00,0.00,7.93,0.00,1.00,0.000,0.062,358639.2,4174.5,1,55,3.04,1.00,1.00,0.4680,5.22,24131.4,0.2475,34.6895,5461,34.3451
60000,2,687,7.49,0.00,0.00,0.00,7.49,0.00,1.00,0.000,0.059,347594.2,3871.0,1,47,2.94,1.00,1.00,0.4384,3.95,127.7,1.9441,33.6928,5461,34.3451
70000,0,694,7.56,0.02,0.01,0.01,7.52,0.00,1.01,0.000,0.060,359028.7,4098.1,1,40,3.03,1.00,1.01,0.4573,5.55,111917.8,0.0000,34.7204,5462,34.2433
70000,1,703,7.58,0.01,0.01,0.01,7.54,0.00,1.00,0.000,0.061,357440.1,4085.8,1,46,3.03,1.00,1.00,0.4571,4.67,24117.7,0.2425,34.5679,5461,34.2371
70000,2,688,7.14,0.00,0.00,0.00,7.13,0.00,1.00,0.000,0.056,346207.8,3907.9,1,48,2.96,1.00,1.00,0.4414,3.34,131.4,1.9313,33.5761,5461,34.2371
80000,0,754,6.49,0.03,0.02,0.00,6.43,0.00,1.01,0.000,0.056,359271.0,4179.2,1,59,2.91,1.01,1.01,0.4707,8.58,111842.4,0.0000,34.6895,5462,34.1770
80000,1,758,6.38,0.00,0.01,0.00,6.36,0.00,1.00,0.000,0.055,357351.1,4123.8,1,48,2.87,1.00,1.00,0.4625,4.32,24064.7,0.2497,34.5099,5461,34.1708
80000,2,713,6.53,0.01,0.01,0.01,6.50,0.00,1.00,0.000,0.053,345807.4,3893.7,1,41,2.89,1.00,1.00,0.4389,4.24,147.4,1.8928,33.4826,5461,34.1708
90000,0,746,6.24,0.01,0.02,0.00,6.21,0.00,1.00,0.000,0.053,359720.6,4118.8,1,59,2.88,1.00,1.00,0.4641,6.20,111860.1,0.0000,34.6577,5462,34.1470
90000,1,737,6.35,0.03,0.01,0.00,6.31,0.00,1.01,0.000,0.053,357754.0,4112.2,1,67,2.89,1.00,1.01,0.4638,11.65,24045.1,0.2450,34.4990,5461,34.1408
90000,2,716,6.36,0.07,0.03,0.00,6.27,0.00,1.02,0.000,0.052,345671.5,3918.3,1,39,2.91,1.00,1.02,0.4433,4.29,147.0,1.7983,33.4280,5461,34.1408
100000,0,771,6.31,0.04,0.05,0.02,6.20,0.00,1.01,0.000,0.056,359457.6,3972.0,1,44,2.90,1.00,1.01,0.4466,3.88,111850.8,0.0000,34.6451,5462,34.1207
100000,1,741,6.19,0.00,0.01,0.00,6.18,0.00,1.00,0.000,0.052,357531.1,4012.3,1,63,2.88,1.00,1.00,0.4499,2.09,24066.7,0.2367,34.4641,5461,34.1145
100000,2,711,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.050,345460.8,3754.9,1,52,2.90,1.00,1.00,0.4236,4.93,136.4,1.7596,33.3877,5461,34.1145
110000,0,763,6.28,0.05,0.01,0.00,6.21,0.00,1.02,0.000,0.055,359533.5,4103.0,1,57,2.89,1.00,1.02,0.4624,3.87,111801.3,0.0000,34.6438,5462,34.1022
110000,1,747,6.25,0.01,0.00,0.01,6.24,0.00,1.00,0.000,0.054,357344.9,3981.4,1,44,2.89,1.00,1.00,0.4479,3.52,24080.1,0.2372,34.4420,5461,34.0960
110000,2,714,6.22,0.02,0.00,0.00,6.19,0.00,1.00,0.000,0.051,345258.3,3830.0,1,54,2.87,1.00,1.01,0.4327,5.46,140.6,1.7717,33.3630,5461,34.0960
120000,0,749,6.20,0.02,0.01,0.01,6.15,0.00,1.01,0.000,0.053,359390.9,4018.5,1,61,2.89,1.01,1.01,0.4521,7.29,111854.1,0.0000,34.6405,5462,34.1129
120000,1,734,6.21,0.01,0.00,0.01,6.20,0.00,1.00,0.000,0.052,357367.8,4062.5,1,50,2.90,1.00,1.01,0.4578,6.24,24071.8,0.2365,34.4561,5461,34.1066
120000,2,726,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.051,345409.0,3851.4,1,48,2.89,1.00,1.00,0.4357,4.64,156.7,1.7634,33.3754,5461,34.1066
130000,0,750,6.26,0.03,0.00,0.00,6.23,0.00,1.01,0.000,0.054,359705.5,4057.0,1,54,2.89,1.00,1.01,0.4566,5.43,111826.1,0.0000,34.6586,5462,34.1065
130000,1,743,6.23,0.00,0.01,0.01,6.21,0.00,1.00,0.000,0.053,357228.1,3983.5,1,50,2.90,1.00,1.00,0.4483,5.37,24099.0,0.2363,34.4323,5461,34.1002
130000,2,701,6.29,0.03,0.01,0.00,6.25,0.00,1.01,0.000,0.051,345322.0,3797.5,1,39,2.91,1.00,1.01,0.4287,3.70,140.9,1.7713,33.3679,5461,34.1002
140000,0,739,6.19,0.01,0.01,0.01,6.16,0.00,1.00,0.000,0.053,359575.8,4110.1,1,61,2.89,1.00,1.00,0.4634,4.90,111832.5,0.0000,34.6483,5462,34.1062
140000,1,742,6.19,0.02,0.00,0.01,6.17,0.00,1.01,0.000,0.052,357232.9,3976.6,1,41,2.91,1.00,1.01,0.4479,6.71,24073.9,0.2342,34.4439,5461,34.1000
140000,2,719,6.23,0.01,0.03,0.01,6.17,0.00,1.00,0.000,0.051,345290.3,3811.8,1,43,2.88,1.00,1.00,0.4307,6.70,136.5,1.7819,33.3681,5461,34.1000
150000,0,740,6.27,0.01,0.02,0.00,6.23,0.00,1.00,0.000,0.053,359560.3,4010.6,1,41,2.89,1.00,1.01,0.4515,3.79,111823.6,0.0000,34.6428,5462,34.0989
150000,1,756,6.27,0.02,0.00,0.00,6.25,0.00,1.01,0.000,0.054,357181.8,3995.2,1,51,2.90,1.00,1.01,0.4494,5.11,24096.3,0.2363,34.4288,5461,34.0927
150000,2,724,6.24,0.03,0.00,0.00,6.21,0.00,1.01,0.000,0.052,345130.7,3776.9,1,43,2.88,1.00,1.01,0.4267,6.13,148.1,1.7691,33.3598,5461,34.0927
160000,0,733,6.25,0.00,0.00,0.00,6.24,0.00,1.00,0.000,0.052,359520.4,3983.7,1,52,2.90,1.00,1.00,0.4490,4.07,111812.7,0.0000,34.6483,5462,34.1050
160000,1,741,6.16,0.00,0.00,0.01,6.15,0.00,1.00,0.000,0.052,357150.8,4093.4,1,57,2.87,1.00,1.00,0.4616,6.88,24080.2,0.2377,34.4379,5461,34.0987
160000,2,715,6.28,0.05,0.00,0.00,6.23,0.00,1.02,0.000,0.051,345511.1,3826.4,1,39,2.89,1.00,1.01,0.4321,6.02,140.5,1.7604,33.3719,5461,34.0987
170000,0,758,6.26,0.03,0.00,0.00,6.23,0.00,1.01,0.000,0.054,359320.0,4016.2,1,57,2.92,1.00,1.01,0.4522,3.69,111840.7,0.0000,34.6275,5462,34.0947
170000,1,737,6.27,0.01,0.01,0.00,6.25,0.00,1.00,0.000,0.053,357212.9,4035.3,1,50,2.92,1.00,1.00,0.4546,3.22,24044.1,0.2342,34.4370,5461,34.0885
170000,2,707,6.24,0.00,0.00,0.00,6.24,0.00,1.00,0.000,0.050,345311.6,3700.2,1,37,2.89,1.00,1.00,0.4163,2.35,141.0,1.7670,33.3567,5461,34.0885
180000,0,756,6.17,0.00,0.00,0.00,6.17,0.00,1.00,0.000,0.053,359431.8,3986.3,1,52,2.88,1.00,1.00,0.4486,3.53,111826.7,0.0000,34.6335,5462,34.0974
180000,1,753,6.19,0.01,0.00,0.00,6.18,0.00,1.01,0.000,0.054,357255.6,4041.8,1,57,2.87,1.01,1.01,0.4551,2.37,24082.2,0.2402,34.4371,5461,34.0911
180000,2,727,6.18,0.02,0.00,0.00,6.15,0.00,1.00,0.000,0.051,345165.7,3748.0,1,37,2.90,1.00,1.01,0.4240,4.52,146.9,1.7436,33.3558,5461,34.0911
190000,0,750,6.18,0.03,0.00,0.02,6.13,0.00,1.01,0.000,0.053,359321.6,3990.8,1,47,2.90,1.00,1.01,0.4495,6.90,111837.8,0.0000,34.6327,5462,34.0918
190000,1,739,6.14,0.03,0.01,0.01,6.09,0.00,1.01,0.000,0.052,357126.5,4003.8,1,51,2.89,1.00,1.01,0.4507,6.97,24088.7,0.2368,34.4293,5461,34.0856
190000,2,715,6.13,0.01,0.00,0.00,6.12,0.00,1.00,0.000,0.050,345059.2,3652.4,1,50,2.90,1.00,1.00,0.4136,4.78,148.1,1.7328,33.3474,5461,34.0856
200000,0,752,6.14,0.00,0.00,0.01,6.13,0.00,1.00,0.000,0.053,359313.5,3991.8,1,61,2.90,1.00,1.00,0.4503,6.27,111794.4,0.0000,34.6263,5462,34.0662
200000,1,759,6.03,0.02,0.01,0.00,6.00,0.00,1.01,0.000,0.052,356727.6,3950.8,1,49,2.88,1.00,1.01,0.4454,6.18,24108.6,0.2316,34.3964,5461,34.0600
200000,2,729,5.79,0.01,0.00,0.00,5.78,0.00,1.00,0.000,0.049,344598.5,3717.4,1,35,2.89,1.00,1.00,0.4220,4.62,157.1,1.7168,33.3167,5461,34.0600
210000,0,762,6.09,0.00,0.02,0.01,6.07,0.00,1.00,0.000,0.053,358822.8,3955.0,1,71,2.91,1.00,1.00,0.4471,6.81,111799.6,0.0000,34.5941,5462,34.0167
210000,1,772,5.81,0.00,0.01,0.00,5.81,0.00,1.00,0.000,0.051,356119.4,3855.7,1,47,2.85,1.00,1.00,0.4354,2.68,24142.4,0.2196,34.3395,5461,34.0105
210000,2,726,5.56,0.00,0.01,0.00,5.55,0.00,1.00,0.000,0.046,343845.5,3530.0,1,59,2.87,1.00,1.00,0.4018,3.27,133.1,1.6132,33.2531,5461,34.0105
220000,0,760,5.85,0.01,0.02,0.01,5.81,0.00,1.00,0.000,0.051,358263.8,3914.9,1,69,2.88,1.00,1.00,0.4417,2.51,111824.2,0.0000,34.5395,5462,33.9605
220000,1,775,5.61,0.00,0.00,0.00,5.60,0.00,1.00,0.000,0.050,355267.8,3772.0,1,58,2.85,1.00,1.00,0.4274,7.10,24160.8,0.2241,34.2695,5461,33.9542
220000,2,746,5.48,0.00,0.00,0.03,5.45,0.00,1.00,0.000,0.047,343229.8,3543.3,1,55,2.89,1.00,1.00,0.4036,3.08,151.9,1.6309,33.2034,5461,33.9542
230000,0,776,5.61,0.02,0.01,0.00,5.58,0.00,1.01,0.000,0.050,357228.2,3737.1,1,65,2.89,1.00,1.01,0.4247,6.81,111870.0,0.0000,34.4412,5462,33.8864
230000,1,759,5.43,0.01,0.00,0.00,5.42,0.00,1.00,0.000,0.047,354528.9,3630.0,1,57,2.85,1.00,1.00,0.4119,4.79,24151.0,0.2265,34.2069,5461,33.8802
230000,2,752,5.36,0.02,0.00,0.00,5.34,0.00,1.00,0.000,0.046,342584.5,3506.9,1,56,2.87,1.00,1.01,0.4000,4.69,149.8,1.6593,33.1443,5461,33.8802
240000,0,770,5.51,0.04,0.00,0.00,5.47,0.00,1.01,0.000,0.048,356995.8,3607.6,1,57,2.87,1.00,1.01,0.4094,4.93,111872.2,0.0000,34.4207,5462,33.8589
240000,1,772,5.51,0.00,0.00,0.00,5.51,0.00,1.00,0.000,0.049,354334.7,3567.0,1,62,2.86,1.00,1.00,0.4050,5.66,24116.0,0.2280,34.1729,5461,33.8527
240000,2,733,5.39,0.00,0.00,0.01,5.38,0.00,1.00,0.000,0.045,342382.4,3397.4,1,44,2.85,1.00,1.00,0.3869,7.17,138.6,1.6996,33.1189,5461,33.8527
250000,0,771,5.56,0.02,0.03,0.00,5.51,0.00,1.01,0.000,0.049,356984.4,3708.1,1,71,2.85,1.00,1.01,0.4219,5.86,111892.8,0.0000,34.4220,5462,33.8882
250000,1,766,5.47,0.01,0.00,0.00,5.46,0.00,1.00,0.000,0.048,354830.4,3605.0,1,66,2.85,1.00,1.00,0.4089,3.57,24082.1,0.2283,34.2301,5461,33.8820
250000,2,729,5.37,0.03,0.00,0.00,5.35,0.00,1.01,0.000,0.045,342729.0,3458.9,1,47,2.86,1.00,1.01,0.3936,3.44,133.2,1.6744,33.1495,5461,33.8820
260000,0,781,5.61,0.01,0.01,0.00,5.59,0.00,1.00,0.000,0.050,357392.3,3624.7,1,57,2.87,1.00,1.00,0.4106,7.34,111830.5,0.0000,34.4504,5462,33.8869
260000,1,760,5.47,0.01,0.02,0.00,5.44,0.00,1.00,0.000,0.048,354454.0,3587.8,1,70,2.89,1.00,1.00,0.4070,4.85,24125.5,0.2284,34.1981,5461,33.8807
260000,2,745,5.37,0.01,0.01,0.00,5.36,0.00,1.01,0.000,0.046,342704.8,3502.3,1,61,2.87,1.01,1.01,0.4000,5.62,147.8,1.6769,33.1457,5461,33.8807
270000,0,744,5.67,0.04,0.00,0.00,5.62,0.00,1.01,0.000,0.048,357450.1,3635.6,1,65,2.89,1.00,1.01,0.4117,9.12,111782.8,0.0000,34.4700,5462,33.8977
270000,1,781,5.48,0.02,0.01,0.00,5.45,0.00,1.01,0.000,0.049,354589.1,3662.3,1,69,2.86,1.00,1.01,0.4159,8.29,24160.5,0.2191,34.2132,5461,33.8915
270000,2,749,5.46,0.03,0.01,0.00,5.41,0.00,1.01,0.000,0.047,342603.4,3436.2,1,61,2.89,1.00,1.01,0.3911,4.89,143.4,1.6507,33.1442,5461,33.8915
280000,0,772,5.74,0.01,0.02,0.00,5.72,0.00,1.00,0.000,0.051,357448.1,3672.2,1,62,2.86,1.00,1.00,0.4153,4.26,111807.0,0.0000,34.4521,5462,33.8912
280000,1,760,5.52,0.00,0.00,0.00,5.52,0.00,1.00,0.000,0.048,354613.8,3577.7,1,57,2.86,1.00,1.00,0.4042,1.38,24188.9,0.2226,34.1969,5461,33.8850
280000,2,742,5.50,0.01,0.01,0.00,5.48,0.00,1.00,0.000,0.047,342613.6,3448.6,1,43,2.84,1.00,1.00,0.3928,4.37,154.2,1.6787,33.1496,5461,33.8850
290000,0,764,5.68,0.00,0.00,0.00,5.68,0.00,1.00,0.000,0.049,357655.1,3692.8,1,64,2.90,1.00,1.00,0.4183,6.29,111843.6,0.0000,34.4818,5462,33.9260
290000,1,749,5.63,0.00,0.00,0.00,5.63,0.00,1.00,0.000,0.049,354994.8,3644.8,1,51,2.87,1.00,1.00,0.4134,3.91,24126.4,0.2276,34.2463,5461,33.9197
290000,2,735,5.50,0.01,0.01,0.00,5.48,0.00,1.01,0.000,0.046,343067.2,3541.8,1,49,2.87,1.00,1.00,0.4034,2.64,137.3,1.6662,33.1886,5461,33.9197
300000,0,778,5.79,0.02,0.00,0.00,5.77,0.00,1.01,0.000,0.051,357846.5,3711.5,1,55,2.87,1.00,1.01,0.4207,5.16,111866.6,0.0000,34.4961,5462,33.9450
300000,1,767,5.69,0.02,0.00,0.00,5.66,0.00,1.01,0.000,0.050,355266.7,3593.6,1,52,2.87,1.00,1.02,0.4072,7.80,24152.6,0.2230,34.2686,5461,33.9388
300000,2,731,5.60,0.00,0.02,0.01,5.57,0.00,1.00,0.000,0.047,343150.8,3529.0,1,39,2.89,1.00,1.00,0.4024,4.74,148.6,1.6923,33.1980,5461,33.9388
310000,0,762,5.84,0.01,0.00,0.00,5.83,0.00,1.00,0.000,0.051,358097.4,3737.5,1,64,2.88,1.00,1.00,0.4231,4.05,111827.9,0.0000,34.5336,5462,33.9592
310000,1,750,5.76,0.00,0.01,0.00,5.75,0.00,1.00,0.000,0.049,355462.0,3685.0,1,48,2.91,1.00,1.00,0.4170,4.47,24117.0,0.2184,34.2764,5461,33.9530
310000,2,741,5.65,0.02,0.02,0.00,5.60,0.00,1.01,0.000,0.048,343444.6,3505.0,1,38,2.87,1.00,1.01,0.3987,3.66,132.9,1.6791,33.2106,5461,33.9530
320000,0,760,5.78,0.00,0.01,0.00,5.77,0.00,1.00,0.000,0.050,357647.6,3733.4,1,64,2.88,1.00,1.00,0.4228,3.29,111863.1,0.0000,34.4860,5462,33.9478
320000,1,754,5.71,0.01,0.00,0.00,5.70,0.00,1.00,0.000,0.049,355410.1,3710.9,1,61,2.87,1.00,1.00,0.4197,4.12,24128.0,0.2289,34.2800,5461,33.9416
320000,2,740,5.65,0.01,0.01,0.01,5.63,0.00,1.00,0.000,0.048,343379.7,3519.2,1,49,2.87,1.00,1.00,0.4008,2.43,147.4,1.7034,33.2061,5461,33.9416
330000,0,761,5.82,0.00,0.02,0.00,5.80,0.00,1.00,0.000,0.051,358176.9,3790.3,1,70,2.87,1.00,1.00,0.4294,2.58,111864.2,0.0000,34.5193,5462,33.9692
330000,1,744,5.79,0.02,0.00,0.00,5.77,0.00,1.01,0.000,0.050,355720.9,3748.8,1,68,2.89,1.00,1.01,0.4247,4.79,24091.7,0.2269,34.3050,5461,33.9630
330000,2,760,5.61,0.00,0.02,0.01,5.58,0.00,1.00,0.000,0.049,343346.4,3545.4,1,56,2.86,1.00,1.00,0.4028,2.95,148.9,1.6819,33.2225,5461,33.9630
340000,0,753,5.78,0.01,0.02,0.00,5.75,0.00,1.00,0.000,0.050,358158.3,3795.8,1,61,2.86,1.00,1.00,0.4298,3.24,111869.7,0.0000,34.5291,5462,33.9918
340000,1,743,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.049,355857.0,3722.4,1,64,2.85,1.00,1.00,0.4208,8.98,24131.4,0.2248,34.3303,5461,33.9856
340000,2,745,5.61,0.02,0.01,0.00,5.59,0.00,1.01,0.000,0.048,343749.2,3551.5,1,52,2.86,1.00,1.01,0.4045,7.95,147.4,1.6562,33.2463,5461,33.9856
350000,0,739,5.85,0.00,0.00,0.00,5.85,0.00,1.00,0.000,0.050,358558.4,3778.3,1,57,2.86,1.00,1.00,0.4272,5.56,111831.9,0.0000,34.5708,5462,34.0086
350000,1,760,5.80,0.02,0.00,0.00,5.78,0.00,1.01,0.000,0.050,355832.9,3705.0,1,60,2.86,1.00,1.01,0.4188,5.00,24197.3,0.2204,34.3168,5461,34.0023
350000,2,737,5.65,0.00,0.00,0.00,5.65,0.00,1.00,0.000,0.048,343918.7,3532.0,1,44,2.86,1.00,1.00,0.4007,6.53,156.4,1.6537,33.2672,5461,34.0023
360000,0,765,5.84,0.00,0.01,0.01,5.82,0.00,1.00,0.000,0.051,358632.9,3770.5,1,71,2.88,1.00,1.00,0.4260,4.05,111859.4,0.0000,34.5800,5462,34.0136
360000,1,756,5.85,0.02,0.01,0.00,5.81,0.00,1.01,0.000,0.051,355808.4,3810.3,1,50,2.88,1.00,1.01,0.4318,5.81,24142.1,0.2227,34.3254,5461,34.0073
360000,2,745,5.82,0.03,0.00,0.00,5.80,0.00,1.01,0.000,0.050,344068.6,3577.1,1,43,2.87,1.00,1.01,0.4047,5.28,152.2,1.6964,33.2728,5461,34.0073
370000,0,757,5.74,0.00,0.01,0.02,5.71,0.00,1.00,0.000,0.050,358151.9,3690.6,1,50,2.86,1.00,1.00,0.4169,6.31,111849.5,0.0000,34.5254,5462,33.9952
370000,1,754,5.80,0.00,0.01,0.00,5.79,0.00,1.00,0.000,0.050,355981.0,3786.2,1,51,2.87,1.00,1.00,0.4283,5.74,24112.4,0.2347,34.3295,5461,33.9889
370000,2,720,5.83,0.01,0.01,0.00,5.82,0.00,1.00,0.000,0.048,344058.2,3613.6,1,49,2.87,1.00,1.00,0.4098,6.23,136.7,1.7517,33.2693,5461,33.9889
380000,0,777,5.96,0.02,0.05,0.00,5.89,0.00,1.01,0.000,0.053,358274.9,3802.2,1,66,2.85,1.00,1.01,0.4306,2.55,111817.6,0.0000,34.5420,5462,34.0108
380000,1,740,5.84,0.00,0.01,0.00,5.83,0.00,1.00,0.000,0.049,356091.8,3736.6,1,47,2.86,1.00,1.00,0.4213,2.77,24135.7,0.2362,34.3420,5461,34.0045
380000,2,723,5.82,0.00,0.00,0.00,5.82,0.00,1.00,0.000,0.048,344146.1,3609.3,1,47,2.84,1.00,1.00,0.4082,4.41,134.4,1.7615,33.2831,5461,34.0045
390000,0,760,5.85,0.02,0.00,0.01,5.82,0.00,1.01,0.000,0.051,358561.6,3882.4,1,62,2.86,1.00,1.01,0.4393,4.58,111794.8,0.0000,34.5705,5462,34.0269
390000,1,731,5.90,0.00,0.02,0.00,5.88,0.00,1.00,0.000,0.050,355962.2,3804.4,1,56,2.88,1.00,1.00,0.4304,4.73,24174.4,0.2372,34.3436,5461,34.0207
390000,2,731,5.78,0.00,0.00,0.00,5.78,0.00,1.00,0.000,0.048,344230.9,3665.4,1,56,2.88,1.00,1.00,0.4157,6.30,140.2,1.7399,33.3016,5461,34.0207
400000,0,766,5.85,0.03,0.02,0.00,5.80,0.00,1.01,0.000,0.051,358894.8,3849.3,1,56,2.89,1.00,1.01,0.4354,4.64,111781.8,0.0000,34.5873,5462,34.0198
400000,1,759,5.89,0.01,0.01,0.00,5.87,0.00,1.00,0.000,0.051,355924.2,3877.1,1,52,2.89,1.00,1.00,0.4395,7.75,24190.6,0.2260,34.3287,5461,34.0136
400000,2,727,5.81,0.00,0.00,0.00,5.81,0.00,1.00,0.000,0.048,344145.4,3646.0,1,33,2.87,1.00,1.00,0.4140,5.61,141.2,1.7255,33.2820,5461,34.0136
410000,0,767,5.99,0.02,0.01,0.00,5.96,0.00,1.00,0.000,0.052,358651.1,3845.8,1,59,2.88,1.00,1.01,0.4345,6.48,111862.2,0.0000,34.5750,5462,34.0381
410000,1,749,5.82,0.00,0.01,0.00,5.81,0.00,1.00,0.000,0.050,356397.8,3729.8,1,51,2.85,1.00,1.00,0.4215,6.46,24129.9,0.2291,34.3735,5461,34.0319
410000,2,730,5.84,0.00,0.01,0.01,5.82,0.00,1.00,0.000,0.049,344295.8,3677.8,1,51,2.87,1.00,1.00,0.4169,2.92,141.9,1.7176,33.2993,5461,34.0319
420000,0,766,6.02,0.02,0.01,0.01,5.98,0.00,1.00,0.000,0.053,358851.5,3907.6,1,58,2.87,1.00,1.01,0.4417,5.68,111853.8,0.0000,34.5886,5462,34.0525
420000,1,749,5.89,0.03,0.00,0.00,5.87,0.00,1.01,0.000,0.051,356588.9,3777.9,1,59,2.88,1.00,1.01,0.4271,7.44,24118.6,0.2337,34.3878,5461,34.0462
420000,2,706,5.88,0.00,0.00,0.00,5.88,0.00,1.00,0.000,0.048,344513.1,3646.0,1,41,2.88,1.00,1.00,0.4122,4.98,139.9,1.7349,33.3184,5461,34.0462
430000,0,757,6.03,0.03,0.01,0.01,5.99,0.00,1.01,0.000,0.052,358950.5,3855.9,1,59,2.85,1.01,1.01,0.4348,4.48,111864.0,0.0000,34.6096,5462,34.0774
430000,1,757,6.02,0.03,0.02,0.00,5.97,0.00,1.01,0.000,0.052,356784.5,3855.8,1,69,2.85,1.00,1.01,0.4363,7.82,24125.8,0.2306,34.4120,5461,34.0712
430000,2,713,5.91,0.00,0.00,0.00,5.91,0.00,1.00,0.000,0.048,344736.8,3666.1,1,41,2.86,1.00,1.00,0.4155,5.78,148.9,1.7057,33.3443,5461,34.0712
440000,0,766,5.98,0.00,0.00,0.00,5.98,0.00,1.00,0.000,0.053,359063.4,3904.5,1,67,2.88,1.00,1.00,0.4410,6.03,111900.4,0.0000,34.6105,5462,34.0768
440000,1,746,5.95,0.00,0.00,0.00,5.94,0.00,1.00,0.000,0.051,356840.4,3925.4,1,59,2.86,1.00,1.00,0.4428,4.41,24076.0,0.2291,34.4139,5461,34.0706
440000,2,726,5.90,0.00,0.00,0.00,5.89,0.00,1.00,0.000,0.049,344767.4,3730.3,1,43,2.87,1.00,1.00,0.4225,6.16,139.8,1.7403,33.3462,5461,34.0706
450000,0,757,6.06,0.01,0.02,0.01,6.03,0.00,1.00,0.000,0.052,359079.8,3910.0,1,64,2.86,1.00,1.00,0.4422,7.17,111871.1,0.0000,34.6247,5462,34.0851
450000,1,745,5.96,0.01,0.00,0.00,5.95,0.00,1.00,0.000,0.051,357018.6,3809.6,1,49,2.87,1.00,1.00,0.4306,10.27,24125.7,0.2227,34.4309,5461,34.0789
450000,2,721,5.78,0.03,0.00,0.00,5.75,0.00,1.01,0.000,0.048,344639.7,3612.5,1,47,2.89,1.00,1.01,0.4088,5.24,129.9,1.6895,33.3339,5461,34.0789
460000,0,764,5.95,0.00,0.00,0.01,5.94,0.00,1.00,0.000,0.052,359021.9,3954.8,1,57,2.86,1.00,1.00,0.4471,4.14,111908.7,0.0000,34.6107,5462,34.0587
460000,1,740,6.00,0.01,0.00,0.00,6.00,0.00,1.00,0.000,0.051,356609.7,3823.0,1,52,2.87,1.00,1.00,0.4321,8.16,24054.2,0.2244,34.3945,5461,34.0525
