step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
80000,0,327,6.74,0.01,0.02,0.00,6.70,0.00,1.00,0.000,0.026,159608.9,1182.0,3,115,2.81,1.00,1.00,0.1567,5.12,147.6,29.7637,15.8008,5462,13.2030
80000,1,703,7.08,0.00,0.05,0.00,7.03,0.00,1.00,0.000,0.057,346131.1,3611.9,3,23,2.80,1.00,1.00,0.4115,4.79,1397.7,3.0664,33.5731,5461,29.3523
80000,2,735,6.63,0.01,0.00,0.00,6.62,0.00,1.00,0.000,0.056,368189.7,4094.9,3,57,2.72,1.00,1.00,0.4653,6.82,2030.6,0.0007,35.5996,5461,42.2920
90000,0,328,6.23,0.00,0.00,0.00,6.23,0.00,1.00,0.000,0.024,158596.1,1179.9,2,149,2.79,1.00,1.00,0.1562,4.96,124.7,29.8501,15.6795,5462,13.2030
90000,1,702,6.52,0.00,0.05,0.00,6.47,0.00,1.00,0.000,0.052,344927.8,3477.1,2,23,2.68,1.00,1.00,0.3970,3.86,1255.0,3.1995,33.4994,5461,29.3523
90000,2,764,6.57,0.03,0.02,0.00,6.51,0.00,1.01,0.000,0.057,370229.2,4049.7,2,67,2.67,1.01,1.01,0.4588,3.77,1896.3,0.0008,35.8401,5461,42.2920
100000,0,322,6.02,0.00,0.00,0.00,6.02,0.00,1.00,0.000,0.022,155548.3,1163.0,2,146,2.76,1.00,1.00,0.1562,5.22,97.6,30.2453,15.3580,5462,13.2030
100000,1,705,6.38,0.00,0.02,0.01,6.36,0.00,1.00,0.000,0.052,345648.8,3452.2,2,17,2.66,1.00,1.00,0.3957,5.00,1062.9,3.2668,33.5482,5461,29.3523
100000,2,781,6.45,0.06,0.00,0.03,6.37,0.00,1.02,0.000,0.057,372291.0,4057.0,2,76,2.54,1.01,1.02,0.4599,6.30,1609.1,0.0010,36.1362,5461,42.2920
110000,0,322,6.17,0.00,0.00,0.00,6.16,0.00,1.00,0.000,0.023,149752.9,1072.5,2,163,2.76,1.00,1.00,0.1478,3.74,51.1,31.1760,14.7812,5462,13.2030
110000,1,718,6.41,0.04,0.03,0.00,6.34,0.00,1.02,0.000,0.052,343739.7,3425.3,2,17,2.57,1.01,1.02,0.3914,8.02,842.5,3.7800,33.4190,5461,29.3523
110000,2,786,6.27,0.01,0.01,0.00,6.25,0.00,1.00,0.000,0.057,379293.4,4243.5,2,72,2.43,1.01,1.01,0.4791,5.88,1339.1,0.0014,36.8449,5461,42.2920
120000,0,306,6.19,0.01,0.00,0.00,6.18,0.00,1.00,0.000,0.022,146577.0,1039.0,2,153,2.71,1.00,1.00,0.1430,3.57,40.0,31.7009,14.4738,5462,13.2030
120000,1,721,6.60,0.05,0.05,0.00,6.50,0.00,1.01,0.000,0.054,341945.8,3467.0,2,29,2.57,1.01,1.02,0.3955,1.11,768.6,4.3835,33.2861,5461,29.3523
120000,2,789,6.22,0.00,0.00,0.00,6.21,0.00,1.00,0.000,0.056,382487.5,4438.5,2,92,2.37,1.00,1.00,0.5008,4.73,1297.8,0.0025,37.2461,5461,42.2920
130000,0,302,5.98,0.04,0.02,0.00,5.92,0.00,1.01,0.000,0.021,144726.8,1092.6,2,136,2.59,1.00,1.01,0.1519,3.83,37.1,32.2221,14.2935,5462,13.2030
130000,1,705,6.37,0.01,0.01,0.02,6.33,0.00,1.01,0.000,0.051,342446.8,3394.5,2,28,2.56,1.01,1.01,0.3878,2.53,743.0,4.6602,33.3295,5461,29.3523
130000,2,806,6.18,0.02,0.00,0.00,6.15,0.00,1.01,0.000,0.057,384022.7,4532.9,2,95,2.35,1.01,1.01,0.5109,3.39,1292.9,0.0028,37.3764,5461,42.2920
140000,0,303,6.25,0.14,0.01,0.02,6.09,0.00,1.03,0.000,0.022,145047.2,1077.6,2,143,2.62,1.01,1.04,0.1483,3.03,42.3,32.1741,14.3119,5462,13.2030
140000,1,697,6.12,0.00,0.01,0.00,6.11,0.00,1.00,0.000,0.049,343003.9,3410.3,2,22,2.47,1.00,1.00,0.3904,6.83,830.5,4.5900,33.3714,5461,29.3523
140000,2,784,6.13,0.03,0.01,0.00,6.09,0.00,1.02,0.000,0.055,384100.2,4366.5,2,79,2.37,1.01,1.01,0.4925,5.92,1372.5,0.0025,37.2923,5461,42.2920
150000,0,321,6.03,0.01,0.02,0.00,6.00,0.00,1.00,0.000,0.022,146767.1,1090.7,2,159,2.59,1.00,1.00,0.1502,2.75,60.2,32.1517,14.4955,5462,13.2030
150000,1,716,6.18,0.02,0.00,0.00,6.15,0.00,1.01,0.000,0.050,345025.0,3629.2,2,24,2.48,1.01,1.01,0.4200,9.92,909.7,4.5004,33.5488,5461,29.3523
150000,2,786,6.30,0.03,0.00,0.00,6.28,0.00,1.00,0.000,0.057,381921.1,4438.5,1,66,2.41,1.00,1.01,0.5060,5.94,1480.8,0.0012,36.9429,5461,42.2920
160000,0,316,6.32,0.02,0.01,0.00,6.28,0.00,1.01,0.000,0.023,149003.4,1252.9,1,145,2.56,1.01,1.01,0.1737,7.90,62.4,32.2119,14.7408,5462,13.2030
160000,1,715,6.26,0.03,0.02,0.00,6.21,0.00,1.01,0.000,0.051,345622.1,3829.5,1,18,2.49,1.01,1.01,0.4455,9.82,968.0,4.5924,33.6111,5461,29.3523
160000,2,787,6.26,0.02,0.02,0.01,6.21,0.00,1.01,0.000,0.056,379210.9,4621.9,1,66,2.48,1.01,1.01,0.5299,5.54,1520.9,0.0009,36.6643,5461,42.2920
170000,0,326,6.13,0.04,0.00,0.00,6.10,0.00,1.01,0.000,0.023,149549.4,1296.0,1,141,2.49,1.01,1.02,0.1791,5.44,65.2,32.1922,14.7890,5462,13.2030
170000,1,689,6.22,0.01,0.01,0.00,6.20,0.00,1.00,0.000,0.049,345610.3,4114.8,1,23,2.53,1.00,1.00,0.4794,6.47,984.4,4.5305,33.6062,5461,29.3523
170000,2,795,6.44,0.05,0.00,0.00,6.38,0.00,1.02,0.000,0.059,378964.1,4855.1,1,59,2.42,1.01,1.02,0.5579,5.45,1533.8,0.0008,36.6396,5461,42.2920
180000,0,314,6.37,0.00,0.01,0.01,6.36,0.00,1.00,0.000,0.023,149815.9,1198.1,1,140,2.41,1.00,1.00,0.1642,4.95,63.9,32.1369,14.8165,5462,13.2030
180000,1,727,6.16,0.01,0.00,0.00,6.15,0.00,1.00,0.000,0.051,345941.9,4145.4,1,28,2.44,1.00,1.00,0.4815,6.14,1004.2,4.4636,33.6207,5461,29.3523
180000,2,782,6.39,0.04,0.00,0.00,6.35,0.00,1.01,0.000,0.057,378517.8,4840.4,1,63,2.51,1.01,1.01,0.5556,6.32,1563.9,0.0008,36.5889,5461,42.2920
190000,0,321,6.21,0.02,0.02,0.00,6.17,0.00,1.00,0.000,0.023,149890.3,1248.4,1,137,2.60,1.01,1.01,0.1739,3.58,67.6,32.1179,14.8231,5462,13.2030
190000,1,714,6.32,0.01,0.02,0.00,6.30,0.00,1.00,0.000,0.052,345768.2,4217.7,1,32,2.49,1.00,1.00,0.4918,8.03,972.0,4.4537,33.6109,5461,29.3523
190000,2,755,6.29,0.04,0.01,0.00,6.24,0.00,1.01,0.000,0.054,378711.8,4957.8,1,57,2.47,1.01,1.01,0.5728,7.18,1542.8,0.0007,36.6145,5461,42.2920
200000,0,322,6.12,0.00,0.00,0.00,6.12,0.00,1.00,0.000,0.023,149758.4,1215.6,1,141,2.52,1.00,1.00,0.1655,4.11,69.5,32.1232,14.8114,5462,13.2030
200000,1,705,6.18,0.01,0.01,0.01,6.16,0.00,1.00,0.000,0.050,345587.4,4094.9,1,21,2.42,1.00,1.00,0.4771,5.33,991.8,4.4782,33.6009,5461,29.3523
200000,2,773,6.49,0.04,0.04,0.00,6.40,0.00,1.01,0.001,0.057,378927.3,4862.3,1,48,2.53,1.01,1.01,0.5586,7.76,1556.0,0.0007,36.6161,5461,42.2920
210000,0,312,6.19,0.00,0.02,0.00,6.17,0.00,1.00,0.000,0.022,150153.8,1176.8,1,138,2.60,1.00,1.00,0.1625,3.91,67.5,32.0481,14.8481,5462,13.2030
210000,1,716,6.12,0.01,0.01,0.00,6.10,0.00,1.00,0.000,0.050,345787.8,4186.9,1,28,2.41,1.00,1.00,0.4912,6.97,982.9,4.4248,33.6169,5461,29.3523
210000,2,768,6.28,0.01,0.00,0.00,6.26,0.00,1.00,0.000,0.055,378420.4,4916.2,1,67,2.52,1.00,1.00,0.5655,6.91,1551.7,0.0008,36.5757,5461,42.2920
220000,0,294,6.15,0.00,0.07,0.00,6.08,0.00,1.00,0.000,0.021,150152.8,1205.4,1,144,2.51,1.00,1.00,0.1654,4.44,65.0,32.0575,14.8508,5462,13.2030
220000,1,682,6.38,0.05,0.01,0.00,6.31,0.00,1.02,0.000,0.050,345727.6,4208.9,1,23,2.48,1.02,1.02,0.4936,6.45,983.9,4.4282,33.6074,5461,29.3523
220000,2,778,6.25,0.03,0.00,0.00,6.22,0.00,1.01,0.000,0.056,378457.4,5005.3,1,64,2.47,1.01,1.01,0.5787,8.10,1557.5,0.0007,36.5850,5461,42.2920
230000,0,324,6.10,0.00,0.00,0.00,6.10,0.00,1.00,0.000,0.022,150179.0,1230.0,2,151,2.48,1.00,1.00,0.1699,3.41,70.1,32.0595,14.8501,5462,13.2030
230000,1,698,6.34,0.03,0.02,0.01,6.29,0.00,1.01,0.001,0.051,346041.4,4190.4,2,27,2.51,1.01,1.01,0.4914,2.66,1015.2,4.3680,33.6275,5461,29.3523
230000,2,771,6.25,0.00,0.00,0.00,6.25,0.00,1.00,0.000,0.055,378201.4,4944.4,2,53,2.50,1.00,1.00,0.5707,4.63,1562.2,0.0007,36.5627,5461,42.2920
240000,0,337,6.15,0.00,0.00,0.00,6.15,0.00,1.00,0.000,0.024,150480.0,1231.4,2,136,2.55,1.00,1.00,0.1717,4.90,74.0,31.9857,14.8761,5462,13.2030
240000,1,703,6.50,0.04,0.03,0.00,6.42,0.01,1.01,0.001,0.052,345702.8,4215.1,1,19,2.51,1.01,1.01,0.4963,10.07,1014.1,4.3501,33.6084,5461,29.3523
240000,2,750,6.32,0.01,0.00,0.00,6.31,0.00,1.00,0.000,0.054,378348.8,5041.1,2,61,2.48,1.00,1.00,0.5890,11.72,1587.6,0.0006,36.5669,5461,42.2920
250000,0,330,6.15,0.01,0.00,0.00,6.14,0.00,1.01,0.000,0.023,151660.9,1238.2,2,137,2.53,1.01,1.01,0.1714,5.09,92.0,31.7985,15.0001,5462,13.2030
250000,1,713,6.35,0.04,0.05,0.00,6.26,0.00,1.01,0.000,0.052,346070.8,4121.9,2,32,2.54,1.01,1.01,0.4846,8.24,1093.6,4.2916,33.6168,5461,29.3523
250000,2,759,6.34,0.00,0.00,0.00,6.34,0.00,1.00,0.000,0.055,377110.9,5047.3,2,54,2.58,1.00,1.00,0.5902,10.18,1633.2,0.0006,36.4223,5461,42.2920
260000,0,343,6.34,0.02,0.00,0.00,6.32,0.00,1.01,0.000,0.025,156825.7,1303.9,2,121,2.73,1.01,1.01,0.1782,3.43,192.6,30.7681,15.5089,5462,13.2030
260000,1,689,6.66,0.02,0.00,0.00,6.64,0.00,1.01,0.000,0.053,345112.4,4201.0,2,25,2.73,1.01,1.01,0.4971,10.89,1330.4,3.9270,33.5156,5461,29.3523
260000,2,750,6.59,0.02,0.05,0.01,6.52,0.00,1.00,0.000,0.056,372743.6,4978.8,2,59,2.77,1.00,1.00,0.5827,9.95,1710.2,0.0005,35.9910,5461,42.2920
270000,0,359,6.73,0.01,0.00,0.03,6.69,0.00,1.00,0.000,0.028,165541.4,1554.4,2,142,2.93,1.00,1.00,0.2029,4.74,277.5,28.8849,16.3764,5462,13.2030
270000,1,680,6.69,0.04,0.01,0.00,6.64,0.00,1.02,0.000,0.053,344144.1,4314.5,2,34,2.91,1.01,1.02,0.5102,8.97,1588.6,3.1662,33.4319,5461,29.3523
270000,2,736,6.90,0.04,0.03,0.02,6.81,0.00,1.01,0.000,0.058,364152.8,4952.2,2,55,3.01,1.01,1.01,0.5754,7.02,1909.0,0.0004,35.1916,5461,42.2920
280000,0,352,6.95,0.01,0.00,0.00,6.95,0.00,1.00,0.000,0.028,172733.1,1738.8,2,107,3.21,1.00,1.00,0.2228,4.99,410.4,27.2351,17.1102,5462,13.2030
280000,1,676,6.77,0.02,0.00,0.00,6.76,0.00,1.00,0.000,0.052,342754.0,4589.2,2,37,3.14,1.01,1.01,0.5354,3.31,1799.9,2.4678,33.2792,5461,29.3523
280000,2,689,6.98,0.05,0.02,0.00,6.91,0.00,1.01,0.000,0.055,357808.4,5102.1,2,47,3.08,1.01,1.02,0.5885,7.67,2054.5,0.0003,34.6130,5461,42.2920
290000,0,374,7.16,0.00,0.05,0.00,7.11,0.00,1.00,0.000,0.030,181879.6,2012.1,2,113,3.39,1.00,1.00,0.2476,4.40,545.4,25.1464,18.0352,5462,13.2030
290000,1,653,7.13,0.06,0.00,0.02,7.05,0.00,1.02,0.000,0.054,337443.7,4572.3,2,36,3.32,1.02,1.02,0.5265,6.02,2067.8,2.0751,32.8187,5461,29.3523
290000,2,700,7.18,0.10,0.01,0.00,7.07,0.00,1.03,0.000,0.057,352093.9,5029.1,2,67,3.29,1.03,1.03,0.5753,9.68,2455.4,0.0002,34.1006,5461,42.2920
300000,0,379,7.21,0.01,0.01,0.00,7.20,0.00,1.00,0.000,0.031,187201.6,2176.7,2,112,3.40,1.00,1.00,0.2662,4.16,586.3,24.0401,18.5760,5462,13.2030
300000,1,657,6.98,0.00,0.01,0.00,6.97,0.00,1.00,0.000,0.053,335802.8,4512.9,2,46,3.32,1.00,1.00,0.5150,3.62,2172.7,1.8170,32.6727,5461,29.3523
300000,2,682,7.52,0.21,0.03,0.00,7.29,0.00,1.05,0.000,0.058,348248.6,4919.7,2,71,3.39,1.03,1.06,0.5590,6.07,2680.7,0.0002,33.7413,5461,42.2920
310000,0,371,7.31,0.09,0.00,0.00,7.22,0.00,1.02,0.000,0.031,189978.2,2218.3,2,102,3.42,1.01,1.03,0.2700,7.33,657.0,23.5640,18.8540,5462,13.2030
310000,1,652,7.14,0.04,0.01,0.00,7.09,0.00,1.02,0.000,0.054,334970.7,4516.5,2,55,3.36,1.02,1.02,0.5138,3.70,2288.6,1.7175,32.5985,5461,29.3523
310000,2,678,7.20,0.07,0.00,0.00,7.12,0.00,1.02,0.000,0.056,345979.2,4863.0,2,66,3.43,1.02,1.03,0.5511,4.26,2801.8,0.0002,33.5390,5461,42.2920
320000,0,400,6.81,0.00,0.03,0.00,6.78,0.00,1.00,0.000,0.031,190641.1,2174.7,1,118,3.34,1.00,1.00,0.2630,5.28,665.1,23.3708,18.9535,5462,13.2030
320000,1,647,7.11,0.07,0.00,0.00,7.04,0.00,1.03,0.000,0.053,334593.4,4564.0,1,46,3.41,1.03,1.03,0.5200,9.34,2333.1,1.6396,32.5530,5461,29.3523
320000,2,680,7.29,0.03,0.01,0.00,7.25,0.00,1.01,0.000,0.057,345515.2,5002.3,1,60,3.40,1.01,1.01,0.5676,7.43,2849.9,0.0002,33.5066,5461,42.2920
330000,0,379,6.79,0.04,0.01,0.00,6.74,0.00,1.02,0.000,0.030,191013.8,2264.3,1,100,3.34,1.02,1.02,0.2752,3.87,634.4,23.3202,18.9873,5462,13.2030
330000,1,645,7.10,0.02,0.00,0.03,7.04,0.00,1.00,0.000,0.053,334257.2,4606.5,1,48,3.37,1.01,1.00,0.5217,2.42,2295.2,1.6438,32.5281,5461,29.3523
330000,2,678,7.18,0.04,0.03,0.03,7.09,0.00,1.01,0.000,0.055,345585.3,5008.4,1,70,3.45,1.01,1.01,0.5668,6.39,2858.0,0.0002,33.5146,5461,42.2920
340000,0,396,7.17,0.07,0.01,0.06,7.04,0.00,1.02,0.000,0.032,191080.6,2184.1,1,89,3.38,1.02,1.02,0.2643,2.06,711.0,23.2966,18.9984,5462,13.2030
340000,1,645,7.27,0.08,0.00,0.00,7.19,0.00,1.03,0.000,0.054,333930.3,4452.5,1,46,3.37,1.01,1.03,0.5056,3.31,2344.7,1.6591,32.5020,5461,29.3523
340000,2,680,7.14,0.03,0.00,0.00,7.10,0.00,1.01,0.000,0.056,345536.7,4975.0,1,72,3.41,1.01,1.01,0.5639,5.68,2868.8,0.0002,33.5061,5461,42.2920
350000,0,383,6.67,0.00,0.01,0.00,6.66,0.00,1.00,0.000,0.029,191104.5,2192.7,1,101,3.26,1.00,1.00,0.2662,4.08,702.2,23.3203,18.9972,5462,13.2030
350000,1,627,7.11,0.11,0.01,0.00,6.99,0.00,1.04,0.000,0.052,334310.1,4596.1,1,40,3.37,1.03,1.04,0.5238,6.76,2325.3,1.6569,32.5274,5461,29.3523
350000,2,670,7.28,0.00,0.01,0.00,7.27,0.00,1.00,0.000,0.055,345388.9,4813.2,1,63,3.33,1.00,1.00,0.5450,8.90,2842.0,0.0002,33.5022,5461,42.2920
360000,0,395,6.75,0.00,0.03,0.00,6.72,0.00,1.00,0.000,0.030,190961.0,2230.9,1,118,3.36,1.00,1.00,0.2708,5.48,678.0,23.3230,18.9911,5462,13.2030
360000,1,642,7.14,0.05,0.00,0.04,7.04,0.00,1.02,0.000,0.053,334280.2,4599.5,1,44,3.37,1.02,1.02,0.5238,4.46,2288.3,1.6617,32.5198,5461,29.3523
360000,2,667,7.38,0.09,0.01,0.00,7.28,0.00,1.03,0.000,0.056,345495.8,4867.6,1,60,3.42,1.03,1.03,0.5510,5.48,2823.7,0.0002,33.5208,5461,42.2920
370000,0,387,6.60,0.02,0.00,0.00,6.57,0.00,1.01,0.000,0.029,190895.8,2189.8,1,108,3.29,1.01,1.01,0.2646,5.84,666.5,23.3299,18.9697,5462,13.2030
370000,1,661,7.17,0.06,0.01,0.00,7.11,0.00,1.01,0.000,0.054,334033.8,4416.5,1,63,3.38,1.02,1.01,0.5027,5.41,2301.5,1.6488,32.5274,5461,29.3523
370000,2,680,7.46,0.23,0.00,0.01,7.22,0.00,1.07,0.000,0.058,345496.5,4743.8,1,74,3.37,1.07,1.08,0.5381,11.45,2815.3,0.0001,33.5206,5461,42.2920
380000,0,385,7.23,0.08,0.01,0.00,7.14,0.00,1.02,0.000,0.032,190618.9,2139.2,1,112,3.46,1.02,1.02,0.2590,6.04,626.2,23.4606,18.9213,5462,13.2030
380000,1,659,7.59,0.23,0.04,0.00,7.33,0.00,1.08,0.000,0.057,334180.6,4336.1,1,50,3.50,1.07,1.09,0.4938,9.66,2261.7,1.6710,32.5360,5461,29.3523
380000,2,668,7.17,0.09,0.00,0.02,7.07,0.00,1.03,0.000,0.055,346098.8,4687.3,1,86,3.38,1.03,1.03,0.5297,7.68,2835.3,0.0002,33.5621,5461,42.2920
390000,0,373,6.96,0.00,0.00,0.00,6.96,0.00,1.00,0.000,0.030,189839.6,2053.3,1,108,3.37,1.00,1.00,0.2485,4.44,604.7,23.5713,18.8554,5462,13.2030
390000,1,653,7.08,0.00,0.00,0.00,7.07,0.00,1.00,0.000,0.053,334442.2,4280.9,1,39,3.42,1.00,1.00,0.4868,9.20,2280.4,1.6748,32.5551,5461,29.3523
390000,2,678,7.13,0.09,0.00,0.00,7.04,0.00,1.03,0.000,0.055,346357.3,4587.2,1,82,3.36,1.02,1.03,0.5195,2.47,2816.3,0.0001,33.6024,5461,42.2920
400000,0,375,6.75,0.05,0.01,0.04,6.66,0.00,1.02,0.000,0.028,188674.2,2024.0,1,131,3.27,1.02,1.02,0.2455,3.92,543.8,23.8426,18.7507,5462,13.2030
400000,1,659,6.92,0.04,0.01,0.00,6.87,0.00,1.01,0.000,0.053,334898.4,4383.8,1,53,3.27,1.01,1.01,0.4979,6.74,2192.7,1.7315,32.6078,5461,29.3523
400000,2,665,6.69,0.01,0.00,0.00,6.68,0.00,1.01,0.000,0.051,347055.8,4506.6,1,71,3.29,1.01,1.01,0.5106,8.85,2728.2,0.0002,33.6748,5461,42.2920
410000,0,374,6.37,0.04,0.00,0.00,6.33,0.00,1.02,0.000,0.028,185311.6,1977.3,1,118,3.15,1.01,1.01,0.2396,5.61,472.8,24.5675,18.4276,5462,13.2030
410000,1,678,6.99,0.14,0.00,0.00,6.84,0.00,1.04,0.000,0.054,336458.5,4281.1,1,50,3.28,1.03,1.03,0.4860,9.10,2062.5,1.9008,32.7382,5461,29.3523
410000,2,701,6.69,0.07,0.00,0.03,6.59,0.00,1.02,0.000,0.054,349543.4,4717.8,1,89,3.22,1.02,1.01,0.5339,7.59,2578.3,0.0002,33.8782,5461,42.2920
420000,0,366,6.64,0.00,0.00,0.04,6.60,0.00,1.01,0.000,0.028,184110.7,1956.4,1,129,3.14,1.01,1.01,0.2374,3.56,448.3,24.8312,18.3029,5462,13.2030
420000,1,671,6.63,0.11,0.00,0.00,6.52,0.00,1.03,0.000,0.051,336458.1,4382.5,1,53,3.17,1.02,1.04,0.4985,4.73,2034.2,1.9287,32.7420,5461,29.3523
420000,2,707,6.62,0.01,0.00,0.00,6.61,0.00,1.00,0.000,0.054,350573.7,4791.8,1,91,3.15,1.00,1.00,0.5422,4.96,2573.3,0.0001,33.9740,5461,42.2920
430000,0,391,6.60,0.11,0.00,0.00,6.49,0.00,1.04,0.000,0.030,182354.8,1940.2,1,141,3.12,1.03,1.03,0.2358,5.17,419.2,25.1138,18.1307,5462,13.2030
430000,1,682,6.68,0.09,0.00,0.00,6.60,0.00,1.03,0.000,0.052,336979.5,4339.1,1,49,3.17,1.03,1.03,0.4938,5.01,2011.5,1.9627,32.7953,5461,29.3523
430000,2,707,6.44,0.09,0.00,0.00,6.35,0.00,1.03,0.000,0.052,351816.9,4573.2,1,79,3.10,1.02,1.04,0.5186,3.58,2549.3,0.0002,34.0918,5461,42.2920
440000,0,378,6.35,0.04,0.00,0.00,6.31,0.00,1.01,0.000,0.027,180895.4,1997.0,1,135,3.07,1.01,1.01,0.2429,2.90,416.9,25.4378,17.9859,5462,13.2030
440000,1,672,6.53,0.04,0.00,0.00,6.49,0.00,1.01,0.000,0.050,337751.2,4384.3,1,46,3.15,1.00,1.01,0.4987,3.54,1956.2,2.0321,32.8625,5461,29.3523
440000,2,720,6.61,0.09,0.00,0.02,6.50,0.00,1.02,0.000,0.055,352784.5,4727.4,1,75,3.16,1.01,1.02,0.5366,2.95,2497.4,0.0002,34.1779,5461,42.2920
450000,0,381,6.22,0.01,0.00,0.00,6.20,0.00,1.00,0.000,0.027,180793.5,1975.4,1,144,3.11,1.00,1.00,0.2409,5.69,435.0,25.4822,17.9793,5462,13.2030
450000,1,701,6.19,0.01,0.00,0.00,6.18,0.00,1.00,0.000,0.050,338087.1,4419.9,1,52,3.07,1.00,1.00,0.5040,4.63,2006.9,2.0598,32.8738,5461,29.3523
450000,2,714,6.42,0.04,0.00,0.00,6.38,0.00,1.02,0.000,0.052,352528.2,4694.7,1,68,3.12,1.01,1.02,0.5327,3.36,2537.5,0.0002,34.1515,5461,42.2920
460000,0,384,6.27,0.01,0.01,0.00,6.25,0.00,1.01,0.000,0.028,181062.3,1915.3,1,123,3.09,1.01,1.01,0.2338,3.53,450.2,25.4451,17.9929,5462,13.2030
460000,1,700,6.35,0.05,0.00,0.00,6.30,0.00,1.02,0.000,0.051,338197.7,4335.4,1,52,3.13,1.02,1.02,0.4927,2.95,2028.4,1.9885,32.8839,5461,29.3523
