step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain
450000,2,754,7.02,0.04,0.00,0.00,6.97,0.00,1.02,0.000,0.061,374714.3,3336.2,1,84,2.44,1.02,1.03,0.3797,4.62,2888.1,0.0718,36.5482,5461,27.2010
460000,0,749,7.11,0.13,0.00,0.02,6.96,0.00,1.04,0.000,0.061,375394.3,3430.2,1,62,2.45,1.03,1.04,0.3907,4.68,100587.6,0.0000,36.5989,5462,9.2425
460000,1,762,7.02,0.07,0.00,0.01,6.95,0.00,1.02,0.000,0.061,374949.5,3337.2,1,75,2.44,1.01,1.02,0.3788,2.52,32755.0,0.0384,36.5722,5461,18.3520
460000,2,754,7.03,0.06,0.00,0.02,6.95,0.00,1.02,0.000,0.061,374805.6,3328.9,1,78,2.46,1.01,1.02,0.3792,6.32,2921.1,0.0684,36.5424,5461,27.1951
470000,0,753,7.11,0.08,0.00,0.02,7.01,0.00,1.02,0.000,0.061,375324.7,3310.3,1,80,2.51,1.02,1.03,0.3777,7.21,100580.1,0.0000,36.6074,5462,9.2437
470000,1,757,7.10,0.13,0.00,0.00,6.96,0.00,1.03,0.000,0.062,375059.2,3425.2,1,66,2.47,1.02,1.04,0.3918,2.95,32723.6,0.0387,36.5799,5461,18.3544
470000,2,767,7.05,0.07,0.00,0.01,6.97,0.00,1.02,0.000,0.062,374818.3,3331.8,1,73,2.52,1.02,1.02,0.3788,4.25,2876.5,0.0732,36.5557,5461,27.1985
480000,0,775,7.13,0.04,0.00,0.02,7.07,0.00,1.01,0.000,0.063,375316.3,3296.6,1,88,2.46,1.00,1.01,0.3748,6.61,100611.7,0.0000,36.6031,5462,9.2431
480000,1,752,7.13,0.05,0.00,0.07,7.01,0.00,1.01,0.000,0.061,374890.2,3361.2,1,74,2.46,1.01,1.01,0.3835,3.39,32738.2,0.0383,36.5674,5461,18.3532
480000,2,748,7.07,0.05,0.00,0.01,7.02,0.00,1.02,0.000,0.061,374900.8,3355.5,1,75,2.46,1.01,1.02,0.3814,3.50,2857.7,0.0700,36.5515,5461,27.1969
490000,0,753,7.11,0.08,0.00,0.03,7.00,0.00,1.02,0.000,0.061,375381.4,3316.0,1,80,2.49,1.02,1.02,0.3783,4.76,100604.5,0.0000,36.6022,5462,9.2441
490000,1,762,7.04,0.01,0.00,0.01,7.02,0.00,1.00,0.000,0.061,375066.3,3355.4,1,81,2.38,1.00,1.00,0.3829,5.44,32772.1,0.0392,36.5854,5461,18.3553
490000,2,753,7.18,0.13,0.00,0.01,7.04,0.00,1.04,0.000,0.062,374683.1,3383.3,1,88,2.48,1.04,1.05,0.3846,3.93,2930.3,0.0712,36.5415,5461,27.1999
500000,0,764,7.03,0.08,0.00,0.00,6.95,0.00,1.03,0.000,0.061,375223.3,3374.2,1,76,2.44,1.02,1.03,0.3844,3.57,100593.0,0.0000,36.5935,5462,9.2410
500000,1,748,7.08,0.03,0.00,0.01,7.05,0.00,1.01,0.000,0.061,374971.8,3251.0,1,72,2.46,1.00,1.01,0.3696,5.03,32779.4,0.0370,36.5709,5461,18.3492
500000,2,769,7.07,0.08,0.00,0.00,7.00,0.00,1.02,0.000,0.062,374889.3,3353.0,1,86,2.46,1.02,1.03,0.3818,3.58,2897.9,0.0711,36.5394,5461,27.1908
510000,0,769,7.00,0.04,0.00,0.00,6.96,0.00,1.01,0.000,0.062,375372.3,3324.0,1,77,2.45,1.01,1.01,0.3789,5.47,100573.1,0.0000,36.6120,5462,9.2424
510000,1,735,7.21,0.19,0.00,0.01,7.01,0.00,1.05,0.000,0.060,374793.6,3322.4,1,70,2.49,1.05,1.05,0.3771,3.86,32748.0,0.0383,36.5669,5461,18.3519
510000,2,768,7.07,0.09,0.00,0.02,6.97,0.00,1.03,0.000,0.063,374728.9,3377.3,1,96,2.40,1.02,1.03,0.3851,3.25,2870.9,0.0723,36.5457,5461,27.1948
520000,0,748,7.01,0.04,0.00,0.00,6.98,0.00,1.01,0.000,0.060,375318.2,3326.8,1,77,2.44,1.01,1.01,0.3796,8.62,100613.6,0.0000,36.6067,5462,9.2441
520000,1,756,7.18,0.10,0.00,0.00,7.08,0.00,1.03,0.000,0.062,375017.2,3411.8,1,70,2.42,1.02,1.04,0.3884,2.86,32768.7,0.0390,36.5706,5461,18.3552
520000,2,757,6.93,0.03,0.00,0.00,6.90,0.00,1.01,0.000,0.060,374726.9,3344.7,1,82,2.43,1.01,1.01,0.3817,5.98,2895.3,0.0742,36.5527,5461,27.1997
530000,0,759,7.14,0.11,0.01,0.01,7.02,0.00,1.03,0.000,0.062,375504.2,3334.0,1,85,2.47,1.03,1.04,0.3791,2.84,100592.0,0.0000,36.6158,5462,9.2443
530000,1,766,7.09,0.11,0.00,0.00,6.98,0.00,1.03,0.000,0.062,375061.9,3322.2,1,74,2.48,1.03,1.03,0.3780,3.49,32743.7,0.0379,36.5692,5461,18.3555
530000,2,760,7.19,0.14,0.00,0.02,7.04,0.00,1.04,0.000,0.063,374798.2,3264.5,1,83,2.49,1.03,1.04,0.3705,1.23,2911.5,0.0693,36.5546,5461,27.2003
540000,0,766,7.04,0.08,0.01,0.00,6.95,0.00,1.03,0.000,0.061,375387.1,3308.0,1,68,2.46,1.01,1.03,0.3753,3.74,100569.5,0.0000,36.6089,5462,9.2421
540000,1,762,7.10,0.06,0.04,0.02,6.97,0.00,1.02,0.000,0.062,374856.3,3380.1,1,73,2.45,1.01,1.02,0.3851,2.99,32727.0,0.0398,36.5672,5461,18.3512
540000,2,755,7.06,0.04,0.00,0.00,7.03,0.00,1.01,0.000,0.061,374651.1,3401.0,1,82,2.43,1.02,1.02,0.3875,3.31,2859.4,0.0729,36.5459,5461,27.1938
550000,0,747,7.10,0.09,0.00,0.02,6.99,0.00,1.03,0.000,0.060,375405.8,3350.0,1,65,2.42,1.02,1.03,0.3812,4.99,100579.1,0.0000,36.6142,5462,9.2443
550000,1,735,7.07,0.11,0.01,0.01,6.95,0.00,1.03,0.000,0.060,374706.7,3345.8,1,74,2.45,1.03,1.04,0.3811,6.42,32809.9,0.0386,36.5648,5461,18.3557
550000,2,764,7.03,0.08,0.00,0.00,6.95,0.00,1.03,0.000,0.061,374772.0,3381.2,1,84,2.42,1.03,1.04,0.3856,7.17,2920.0,0.0737,36.5458,5461,27.2005
560000,0,764,7.01,0.08,0.00,0.00,6.94,0.00,1.03,0.000,0.061,375210.2,3364.8,1,85,2.46,1.02,1.03,0.3826,2.81,100584.4,0.0000,36.6019,5462,9.2413
560000,1,736,7.02,0.04,0.00,0.01,6.97,0.00,1.01,0.000,0.059,374945.4,3345.6,1,76,2.48,1.00,1.01,0.3808,3.57,32776.5,0.0400,36.5645,5461,18.3496
560000,2,759,7.03,0.04,0.00,0.00,6.98,0.00,1.02,0.000,0.061,374652.5,3285.0,1,77,2.45,1.02,1.02,0.3730,6.74,2886.2,0.0746,36.5417,5461,27.1914
570000,0,742,7.04,0.04,0.00,0.04,6.95,0.00,1.01,0.000,0.060,375393.3,3305.1,1,78,2.45,1.01,1.01,0.3758,4.97,100592.5,0.0000,36.6072,5462,9.2449
570000,1,756,7.01,0.08,0.00,0.00,6.92,0.00,1.02,0.000,0.060,375119.9,3350.6,1,73,2.43,1.02,1.03,0.3824,8.41,32768.3,0.0383,36.5837,5461,18.3569
570000,2,756,6.98,0.04,0.00,0.00,6.94,0.00,1.02,0.000,0.060,374720.2,3328.9,1,84,2.43,1.01,1.01,0.3785,3.77,2908.5,0.0739,36.5531,5461,27.2023
580000,0,765,7.08,0.16,0.00,0.03,6.90,0.00,1.04,0.000,0.062,375353.8,3372.3,1,70,2.45,1.03,1.05,0.3846,9.43,100578.3,0.0000,36.6091,5462,9.2411
580000,1,738,7.00,0.06,0.00,0.00,6.94,0.00,1.02,0.000,0.060,374981.4,3238.6,1,60,2.46,1.04,1.04,0.3681,1.76,32750.7,0.0370,36.5519,5461,18.3492
580000,2,758,7.04,0.03,0.00,0.00,7.01,0.00,1.01,0.000,0.061,374799.9,3375.7,1,91,2.42,1.01,1.01,0.3841,4.93,2920.7,0.0701,36.5415,5461,27.1909
590000,0,764,6.90,0.06,0.00,0.00,6.84,0.00,1.02,0.000,0.060,375707.4,3363.4,1,81,2.44,1.01,1.02,0.3828,2.32,100577.4,0.0000,36.6148,5462,9.2453
590000,1,763,6.93,0.05,0.00,0.01,6.87,0.00,1.02,0.000,0.061,375203.6,3259.6,1,74,2.49,1.01,1.02,0.3709,7.93,32750.4,0.0382,36.5803,5461,18.3576
590000,2,768,6.96,0.06,0.00,0.00,6.90,0.00,1.02,0.000,0.061,374755.6,3346.8,1,87,2.47,1.01,1.02,0.3800,3.69,2881.8,0.0711,36.5587,5461,27.2034
600000,0,751,7.08,0.11,0.01,0.01,6.95,0.00,1.03,0.000,0.061,375411.9,3347.2,1,68,2.47,1.02,1.03,0.3814,3.40,100591.5,0.0000,36.6057,5462,9.2455
600000,1,751,6.97,0.05,0.00,0.00,6.92,0.00,1.02,0.000,0.060,375113.1,3355.5,1,75,2.45,1.01,1.02,0.3821,4.24,32738.1,0.0372,36.5866,5461,18.3579
600000,2,766,6.98,0.06,0.00,0.00,6.92,0.00,1.02,0.000,0.061,374905.2,3382.4,1,86,2.43,1.02,1.02,0.3861,4.95,2905.1,0.0720,36.5608,5461,27.2038
610000,0,744,7.11,0.09,0.00,0.00,7.02,0.00,1.04,0.000,0.060,375429.5,3352.0,1,65,2.48,1.03,1.03,0.3810,5.00,100600.9,0.0000,36.6139,5462,9.2448
610000,1,772,7.06,0.06,0.00,0.01,6.99,0.00,1.02,0.000,0.063,375036.4,3351.7,1,74,2.46,1.01,1.02,0.3818,1.94,32774.7,0.0401,36.5754,5461,18.3566
610000,2,759,6.97,0.06,0.00,0.00,6.91,0.00,1.02,0.000,0.060,374734.8,3328.3,1,85,2.43,1.02,1.03,0.3784,3.16,2885.7,0.0730,36.5530,5461,27.2019
620000,0,756,7.11,0.09,0.00,0.04,6.98,0.00,1.03,0.000,0.062,375299.2,3325.5,1,73,2.47,1.02,1.03,0.3790,5.76,100580.7,0.0000,36.6083,5462,9.2430
620000,1,749,7.03,0.08,0.00,0.00,6.95,0.00,1.03,0.000,0.060,375100.6,3353.5,1,70,2.46,1.03,1.04,0.3824,4.29,32747.5,0.0393,36.5756,5461,18.3531
620000,2,747,6.99,0.03,0.00,0.00,6.97,0.00,1.01,0.000,0.060,374874.9,3306.4,1,86,2.43,1.01,1.01,0.3757,3.23,2894.2,0.0714,36.5436,5461,27.1967
630000,0,756,7.06,0.05,0.00,0.00,7.00,0.00,1.02,0.000,0.062,375234.4,3383.8,1,75,2.49,1.02,1.02,0.3854,2.84,100600.1,0.0000,36.6143,5462,9.2442
630000,1,759,6.99,0.07,0.00,0.00,6.93,0.00,1.03,0.000,0.060,375045.2,3369.7,1,56,2.48,1.02,1.02,0.3838,2.05,32783.8,0.0393,36.5719,5461,18.3554
630000,2,761,6.97,0.05,0.00,0.00,6.93,0.00,1.01,0.000,0.061,374758.2,3317.6,1,83,2.41,1.01,1.02,0.3769,2.85,2904.9,0.0729,36.5457,5461,27.2000
640000,0,755,7.09,0.10,0.00,0.01,6.98,0.00,1.03,0.000,0.061,375383.7,3300.7,1,91,2.46,1.02,1.03,0.3759,3.94,100583.3,0.0000,36.6175,5462,9.2465
640000,1,779,7.00,0.11,0.00,0.00,6.89,0.00,1.04,0.000,0.062,375179.4,3300.1,1,88,2.40,1.03,1.03,0.3758,3.59,32793.1,0.0384,36.5858,5461,18.3599
640000,2,753,7.04,0.08,0.00,0.02,6.94,0.00,1.03,0.000,0.061,374812.2,3355.9,1,79,2.44,1.02,1.03,0.3830,5.75,2917.7,0.0731,36.5611,5461,27.2068
650000,0,772,7.21,0.09,0.00,0.05,7.07,0.00,1.02,0.000,0.064,375379.1,3363.0,1,91,2.45,1.01,1.03,0.3828,3.63,100625.5,0.0000,36.5982,5462,9.2430
650000,1,751,7.01,0.09,0.00,0.00,6.91,0.00,1.03,0.000,0.060,374996.8,3338.9,1,70,2.44,1.02,1.04,0.3799,3.98,32734.6,0.0402,36.5756,5461,18.3531
650000,2,749,7.07,0.08,0.00,0.00,6.98,0.00,1.02,0.000,0.060,374673.5,3302.1,1,90,2.48,1.01,1.02,0.3749,5.33,2910.6,0.0718,36.5513,5461,27.1967
660000,0,764,7.10,0.07,0.00,0.01,7.03,0.00,1.03,0.000,0.062,375199.5,3354.2,1,77,2.45,1.02,1.03,0.3818,4.31,100558.7,0.0000,36.6026,5462,9.2433
660000,1,763,7.07,0.13,0.01,0.00,6.94,0.00,1.04,0.000,0.062,375080.1,3313.2,1,84,2.47,1.03,1.04,0.3776,4.51,32741.3,0.0376,36.5862,5461,18.3537
660000,2,761,7.00,0.08,0.00,0.00,6.92,0.00,1.03,0.000,0.061,374701.5,3310.5,1,80,2.43,1.02,1.03,0.3773,6.63,2891.8,0.0733,36.5467,5461,27.1975
670000,0,741,6.99,0.04,0.00,0.00,6.95,0.00,1.01,0.000,0.059,375283.0,3367.4,1,72,2.47,1.01,1.01,0.3838,11.92,100581.5,0.0000,36.6093,5462,9.2452
670000,1,759,7.08,0.08,0.00,0.04,6.96,0.00,1.03,0.000,0.062,375090.1,3302.3,1,69,2.48,1.03,1.03,0.3745,2.73,32766.3,0.0383,36.5759,5461,18.3575
670000,2,742,7.07,0.12,0.00,0.01,6.94,0.00,1.03,0.000,0.060,374838.7,3291.8,1,75,2.44,1.03,1.03,0.3741,3.83,2901.9,0.0726,36.5565,5461,27.2031
680000,0,753,7.14,0.06,0.00,0.05,7.03,0.00,1.01,0.000,0.062,375482.5,3389.0,1,56,2.50,1.01,1.02,0.3852,3.52,100608.2,0.0000,36.6112,5462,9.2439
680000,1,775,7.09,0.07,0.00,0.00,7.03,0.00,1.02,0.000,0.063,375016.9,3300.8,1,68,2.52,1.01,1.02,0.3756,7.32,32744.3,0.0371,36.5705,5461,18.3549
680000,2,763,7.13,0.20,0.00,0.00,6.92,0.00,1.07,0.000,0.062,374728.4,3397.3,1,81,2.46,1.06,1.06,0.3866,2.30,2892.0,0.0720,36.5547,5461,27.1994
690000,0,748,6.99,0.05,0.00,0.01,6.93,0.00,1.02,0.000,0.060,375296.8,3275.7,1,73,2.44,1.02,1.02,0.3722,3.08,100595.3,0.0000,36.6006,5462,9.2436
690000,1,770,7.05,0.09,0.00,0.03,6.93,0.00,1.02,0.000,0.062,374888.8,3337.1,1,63,2.50,1.01,1.03,0.3794,3.58,32749.1,0.0364,36.5667,5461,18.3543
690000,2,757,7.02,0.06,0.00,0.00,6.96,0.00,1.03,0.000,0.061,374835.4,3389.8,1,88,2.48,1.02,1.02,0.3867,5.57,2898.5,0.0705,36.5638,5461,27.1985
700000,0,764,7.07,0.07,0.00,0.00,7.00,0.00,1.02,0.000,0.062,375467.8,3260.7,1,80,2.44,1.01,1.02,0.3704,6.45,100566.6,0.0000,36.6269,5462,9.2471
700000,1,735,7.09,0.09,0.00,0.00,7.00,0.00,1.03,0.000,0.060,374927.1,3301.5,1,70,2.48,1.03,1.03,0.3760,10.16,32743.3,0.0363,36.5793,5461,18.3613
700000,2,745,7.02,0.08,0.00,0.00,6.94,0.00,1.03,0.000,0.060,374879.4,3297.6,1,87,2.45,1.03,1.03,0.3746,3.02,2904.8,0.0714,36.5654,5461,27.2088
710000,0,751,6.96,0.02,0.00,0.00,6.95,0.00,1.01,0.000,0.060,375455.7,3268.0,1,74,2.40,1.00,1.01,0.3714,3.46,100561.2,0.0000,36.6149,5462,9.2429
710000,1,756,7.11,0.11,0.00,0.04,6.96,0.00,1.04,0.000,0.061,374869.3,3335.3,1,78,2.48,1.02,1.04,0.3777,4.35,32762.8,0.0402,36.5636,5461,18.3530
710000,2,762,7.06,0.11,0.00,0.02,6.94,0.00,1.03,0.000,0.062,374641.2,3302.3,1,79,2.44,1.02,1.03,0.3758,5.69,2904.8,0.0716,36.5398,5461,27.1964
720000,0,755,7.04,0.04,0.00,0.01,6.99,0.00,1.01,0.000,0.060,375292.3,3370.7,1,73,2.45,1.01,1.01,0.3834,4.15,100568.9,0.0000,36.6104,5462,9.2452
720000,1,761,7.06,0.07,0.01,0.00,6.98,0.00,1.02,0.000,0.062,375072.3,3305.5,1,64,2.41,1.02,1.02,0.3751,5.96,32786.3,0.0400,36.5851,5461,18.3575
720000,2,745,7.04,0.02,0.00,0.00,7.02,0.00,1.01,0.000,0.060,374700.0,3283.6,1,74,2.50,1.01,1.01,0.3735,5.47,2920.5,0.0721,36.5474,5461,27.2032
730000,0,751,7.18,0.14,0.00,0.01,7.03,0.00,1.04,0.000,0.062,375348.6,3359.6,1,66,2.47,1.03,1.05,0.3825,7.34,100597.9,0.0000,36.6078,5462,9.2419
730000,1,767,7.09,0.08,0.00,0.00,7.01,0.00,1.02,0.000,0.062,374919.3,3273.7,1,88,2.50,1.01,1.02,0.3719,4.40,32755.2,0.0378,36.5703,5461,18.3508
730000,2,748,6.99,0.03,0.00,0.00,6.95,0.00,1.01,0.000,0.060,374541.8,3313.3,1,80,2.46,1.01,1.01,0.3768,3.16,2900.3,0.0739,36.5324,5461,27.1932
740000,0,767,7.04,0.02,0.00,0.05,6.98,0.00,1.01,0.000,0.062,375346.5,3346.0,1,85,2.49,1.00,1.01,0.3815,8.63,100612.1,0.0000,36.6039,5462,9.2426
740000,1,755,7.03,0.05,0.00,0.00,6.98,0.00,1.01,0.000,0.061,374972.8,3262.5,1,58,2.44,1.01,1.02,0.3713,3.16,32734.3,0.0379,36.5708,5461,18.3523
740000,2,770,7.13,0.16,0.00,0.02,6.94,0.00,1.05,0.000,0.063,374643.9,3294.8,1,76,2.47,1.04,1.05,0.3748,5.94,2875.2,0.0722,36.5461,5461,27.1954
750000,0,753,7.08,0.07,0.00,0.00,7.01,0.00,1.03,0.000,0.061,375171.2,3340.9,1,75,2.44,1.02,1.03,0.3794,5.10,100591.0,0.0000,36.6076,5462,9.2441
750000,1,762,7.05,0.03,0.00,0.04,6.98,0.00,1.01,0.000,0.061,374973.4,3326.8,1,70,2.45,1.01,1.01,0.3785,3.89,32789.2,0.0380,36.5780,5461,18.3553
750000,2,759,7.10,0.08,0.00,0.01,7.01,0.00,1.03,0.000,0.062,374604.2,3283.1,1,79,2.41,1.02,1.02,0.3729,3.15,2903.9,0.0725,36.5433,5461,27.2000
760000,0,750,7.17,0.07,0.00,0.01,7.09,0.00,1.02,0.000,0.062,375294.4,3402.1,1,74,2.46,1.01,1.02,0.3878,4.74,100619.5,0.0000,36.6054,5462,9.2435
760000,1,750,7.03,0.08,0.00,0.00,6.94,0.00,1.03,0.000,0.060,375069.4,3331.0,1,69,2.46,1.02,1.03,0.3794,2.95,32753.1,0.0391,36.5772,5461,18.3541
760000,2,747,7.07,0.07,0.00,0.00,7.00,0.00,1.02,0.000,0.061,374765.8,3306.7,1,69,2.45,1.02,1.02,0.3757,4.32,2900.4,0.0726,36.5490,5461,27.1982
770000,0,756,6.98,0.03,0.00,0.00,6.95,0.00,1.01,0.000,0.060,375403.5,3373.0,1,70,2.46,1.01,1.01,0.3839,4.96,100583.0,0.0000,36.6240,5462,9.2441
770000,1,746,7.05,0.05,0.00,0.00,7.00,0.00,1.02,0.000,0.060,374960.7,3298.7,1,66,2.47,1.01,1.02,0.3745,3.36,32748.9,0.0401,36.5669,5461,18.3553
770000,2,755,7.02,0.05,0.00,0.00,6.97,0.00,1.02,0.000,0.061,374666.0,3309.6,1,80,2.46,1.01,1.02,0.3754,2.59,2887.6,0.0755,36.5492,5461,27.2000
780000,0,747,7.11,0.08,0.00,0.01,7.01,0.00,1.03,0.000,0.061,375381.7,3289.6,1,77,2.44,1.02,1.02,0.3746,2.69,100570.2,0.0000,36.6048,5462,9.2435
780000,1,748,6.97,0.05,0.00,0.00,6.91,0.00,1.02,0.000,0.060,375138.7,3334.0,1,79,2.44,1.01,1.02,0.3806,5.53,32705.4,0.0391,36.5783,5461,18.3541
780000,2,763,7.04,0.11,0.00,0.00,6.93,0.00,1.03,0.000,0.061,374647.7,3357.5,1,84,2.50,1.03,1.03,0.3835,3.23,2874.0,0.0730,36.5556,5461,27.1981
790000,0,750,7.04,0.05,0.01,0.00,6.99,0.00,1.01,0.000,0.060,375258.5,3429.9,1,88,2.52,1.01,1.01,0.3908,1.67,100609.8,0.0000,36.6078,5462,9.2463
790000,1,757,7.04,0.05,0.00,0.01,6.97,0.00,1.01,0.000,0.061,374958.6,3370.4,1,69,2.45,1.01,1.02,0.3833,2.13,32756.7,0.0392,36.5793,5461,18.3595
790000,2,752,7.05,0.09,0.00,0.00,6.97,0.00,1.03,0.000,0.061,374932.4,3255.5,1,79,2.41,1.02,1.03,0.3705,5.53,2882.5,0.0719,36.5661,5461,27.2062
800000,0,745,6.97,0.04,0.00,0.01,6.92,0.00,1.01,0.000,0.060,375499.1,3342.0,1,73,2.38,1.01,1.02,0.3818,6.09,100557.2,0.0000,36.6236,5462,9.2469
800000,1,753,7.01,0.03,0.00,0.00,6.97,0.00,1.01,0.000,0.060,375174.2,3345.1,1,78,2.45,1.01,1.01,0.3814,6.51,32755.7,0.0392,36.5848,5461,18.3607
800000,2,750,7.05,0.05,0.00,0.02,6.98,0.00,1.02,0.000,0.061,374946.1,3272.4,1,73,2.43,1.01,1.01,0.3722,3.95,2896.8,0.0720,36.5653,5461,27.2080
810000,0,750,6.91,0.03,0.00,0.00,6.88,0.00,1.01,0.000,0.059,375468.7,3363.0,1,74,2.43,1.01,1.01,0.3837,5.91,100581.5,0.0000,36.6148,5462,9.2451
810000,1,773,7.00,0.07,0.00,0.01,6.92,0.00,1.02,0.000,0.062,375019.9,3259.7,1,89,2.46,1.02,1.02,0.3702,1.69,32758.0,0.0381,36.5672,5461,18.3572
810000,2,754,7.02,0.06,0.00,0.00,6.96,0.00,1.02,0.000,0.060,374872.2,3251.2,1,79,2.41,1.02,1.02,0.3692,5.16,2884.5,0.0690,36.5627,5461,27.2027
820000,0,753,6.99,0.03,0.00,0.02,6.94,0.00,1.01,0.000,0.060,375365.2,3410.2,1,80,2.43,1.01,1.01,0.3880,4.76,100571.3,0.0000,36.6046,5462,9.2435
820000,1,768,7.01,0.04,0.00,0.00,6.96,0.00,1.01,0.000,0.061,374945.2,3315.0,1,78,2.44,1.01,1.01,0.3767,3.47,32726.4,0.0363,36.5731,5461,18.3540
820000,2,747,7.00,0.01,0.00,0.01,6.98,0.00,1.00,0.000,0.060,374781.9,3289.6,1,81,2.44,1.00,1.00,0.3751,4.75,2888.0,0.0721,36.5551,5461,27.1979
830000,0,753,7.15,0.09,0.00,0.01,7.05,0.00,1.02,0.000,0.062,375295.4,3264.1,1,51,2.50,1.01,1.03,0.3719,3.26,100605.7,0.0000,36.6127,5462,9.2465
830000,1,760,7.17,0.13,0.02,0.02,7.00,0.00,1.04,0.000,0.062,375076.7,3348.2,1,69,2.46,1.03,1.04,0.3810,3.92,32726.6,0.0402,36.5771,5461,18.3599
830000,2,764,7.13,0.14,0.00,0.00,6.99,0.00,1.04,0.000,0.062,374950.4,3316.6,1,85,2.43,1.03,1.04,0.3776,4.79,2879.7,0.0719,36.5715,5461,27.2068
840000,0,768,7.03,0.05,0.00,0.00,6.98,0.00,1.02,0.000,0.061,375207.0,3354.8,1,78,2.41,1.01,1.02,0.3823,4.63,100613.4,0.0000,36.6068,5462,9.2455
840000,1,757,6.99,0.07,0.00,0.00,6.91,0.00,1.03,0.000,0.061,375018.5,3276.5,1,68,2.43,1.03,1.03,0.3720,2.55,32789.5,0.0378,36.5794,5461,18.3580
840000,2,760,7.02,0.07,0.00,0.02,6.93,0.00,1.03,0.000,0.061,374758.9,3276.2,1,80,2.43,1.02,1.02,0.3726,8.11,2925.9,0.0716,36.5530,5461,27.2040
850000,0,755,7.11,0.05,0.00,0.04,7.02,0.00,1.01,0.000,0.062,375284.9,3306.9,1,81,2.44,1.01,1.01,0.3769,5.30,100574.0,0.0000,36.6082,5462,9.2450
850000,1,750,7.04,0.08,0.00,0.01,6.95,0.00,1.03,0.000,0.061,375126.8,3328.5,1,77,2.49,1.02,1.03,0.3793,2.37,32764.3,0.0393,36.5890,5461,18.3570
850000,2,758,7.11,0.17,0.00,0.01,6.93,0.00,1.06,0.000,0.061,374744.8,3300.5,1,74,2.45,1.05,1.05,0.3753,3.47,2895.7,0.0709,36.5593,5461,27.2024
860000,0,763,6.94,0.05,0.00,0.02,6.86,0.00,1.01,0.000,0.061,375663.7,3320.3,1,84,2.46,1.01,1.01,0.3773,2.66,100586.4,0.0000,36.6222,5462,9.2460
860000,1,769,7.08,0.07,0.00,0.02,6.99,0.00,1.02,0.000,0.062,375136.5,3272.8,1,75,2.48,1.01,1.02,0.3718,3.61,32766.7,0.0373,36.5781,5461,18.3591
860000,2,767,7.05,0.03,0.00,0.05,6.97,0.00,1.01,0.000,0.062,374670.3,3256.1,1,87,2.45,1.01,1.01,0.3699,2.81,2921.1,0.0711,36.5515,5461,27.2055
870000,0,753,7.08,0.10,0.00,0.04,6.93,0.00,1.04,0.000,0.061,375467.5,3333.2,1,66,2.45,1.04,1.04,0.3801,2.75,100611.7,0.0000,36.6222,5462,9.2467
870000,1,768,7.09,0.13,0.00,0.02,6.94,0.00,1.04,0.000,0.062,375092.4,3433.3,1,63,2.45,1.02,1.04,0.3917,6.08,32755.9,0.0388,36.5870,5461,18.3604
870000,2,746,7.06,0.06,0.00,0.01,7.00,0.00,1.02,0.000,0.060,374770.1,3370.6,1,86,2.49,1.02,1.02,0.3834,4.50,2910.0,0.0699,36.5606,5461,27.2075
880000,0,745,7.09,0.08,0.00,0.00,7.01,0.00,1.03,0.000,0.060,375322.5,3240.0,1,71,2.48,1.02,1.03,0.3688,4.66,100576.8,0.0000,36.6141,5462,9.2444
880000,1,755,6.99,0.03,0.00,0.01,6.95,0.00,1.01,0.000,0.061,375083.5,3282.5,1,62,2.44,1.01,1.01,0.3731,3.01,32792.5,0.0398,36.5794,5461,18.3559
880000,2,760,7.11,0.09,0.00,0.01,7.01,0.00,1.02,0.000,0.062,374712.3,3308.1,1,86,2.47,1.01,1.03,0.3754,1.37,2920.4,0.0720,36.5421,5461,27.2008
890000,0,759,7.08,0.11,0.00,0.01,6.95,0.00,1.03,0.000,0.062,375520.5,3406.7,1,78,2.43,1.03,1.03,0.3880,5.59,100591.1,0.0000,36.6239,5462,9.2443
890000,1,763,7.10,0.08,0.00,0.01,7.01,0.00,1.02,0.000,0.062,374979.8,3308.1,1,85,2.46,1.02,1.02,0.3762,2.39,32755.8,0.0385,36.5728,5461,18.3556
890000,2,764,7.06,0.07,0.00,0.00,6.99,0.00,1.02,0.000,0.062,374802.6,3259.3,1,89,2.48,1.02,1.02,0.3701,1.41,2872.6,0.0706,36.5476,5461,27.2003
900000,0,748,7.09,0.10,0.00,0.01,6.98,0.00,1.04,0.000,0.061,375502.9,3238.8,1,69,2.51,1.03,1.03,0.3669,3.40,100614.1,0.0000,36.6159,5462,9.2460
900000,1,755,7.09,0.09,0.00,0.00,7.00,0.00,1.03,0.000,0.062,374999.9,3322.1,1,73,2.45,1.02,1.03,0.3768,1.71,32813.1,0.0386,36.5798,5461,18.3590
900000,2,749,7.17,0.10,0.00,0.07,6.99,0.00,1.03,0.000,0.061,374668.5,3334.8,1,96,2.50,1.02,1.03,0.3793,2.76,2935.6,0.0712,36.5445,5461,27.2055
910000,0,753,7.03,0.06,0.00,0.02,6.94,0.00,1.02,0.000,0.061,375586.3,3296.2,1,77,2.47,1.02,1.02,0.3748,3.07,100574.5,0.0000,36.6235,5462,9.2453
