step,event,lineage,other,size
5000,birth,1,0,2038
12000,split,18,1,521
12000,split,19,1,280
23000,split,26,1,6
28000,extinct,26,0,7
36000,extinct,19,0,10
40000,split,31,1,14
46000,split,34,1,101
49000,split,37,1,6
51000,extinct,31,0,6
51000,extinct,37,0,6
132000,extinct,18,0,10
151000,split,46,1,22
151000,extinct,34,0,5
153000,merge,46,1,23
201000,split,61,1,20
215000,extinct,61,0,7
299000,split,67,1,5
304000,split,71,1,85
304000,extinct,67,0,7
342000,merge,71,1,41
347000,split,75,1,45
356000,extinct,75,0,7
407000,split,113,1,6
411000,split,115,1,6
417000,extinct,113,0,5
418000,extinct,115,0,5
428000,split,128,1,34
428000,split,129,1,8
429000,merge,128,1,34
432000,merge,129,1,5
443000,split,146,1,26
446000,merge,146,1,20
452000,split,156,1,470
454000,split,160,1,88
454000,merge,156,1,469
457000,merge,160,1,96
475000,split,176,1,5
477000,split,179,1,69
478000,extinct,176,0,6
483000,merge,179,1,74
493000,split,190,1,10
499000,merge,190,1,9
502000,split,198,1,8
504000,split,202,1,16
506000,merge,198,1,23
508000,split,200,1,23
508000,split,208,1,40
511000,split,213,1,36
512000,merge,202,1,15
514000,split,217,1,26
514000,merge,213,1,40
515000,split,218,1,296
516000,merge,218,1,296
517000,merge,208,1,58
520000,split,222,1,19
521000,split,223,1,6
524000,merge,222,1,9
530000,split,228,1,6
530000,extinct,223,0,5
532000,split,230,1,12
538000,merge,228,1,6
539000,extinct,200,0,5
539000,extinct,230,0,12
541000,split,235,1,8
542000,merge,235,1,8
547000,split,239,1,19
549000,merge,239,1,18
561000,split,259,1,13
562000,split,260,1,9
563000,merge,259,1,13
568000,extinct,260,0,9
575000,split,276,1,10
576000,split,278,1,22
576000,merge,276,1,10
577000,merge,278,1,22
593000,split,290,1,40
598000,merge,290,1,67
599000,extinct,217,0,5
603000,split,303,1,38
605000,split,306,1,14
608000,split,309,1,214
609000,merge,303,1,14
611000,merge,306,1,30
614000,merge,309,1,196
617000,split,326,1,96
620000,merge,326,1,107
621000,split,330,1,171
625000,split,334,1,112
625000,split,335,1,30
627000,merge,335,341,23
631000,split,342,1,29
631000,split,343,1,41
631000,merge,334,1,667
632000,merge,343,1,41
636000,split,353,1,237
638000,split,357,1,70
645000,merge,330,1,178
647000,split,375,1,21
648000,merge,375,1,21
650000,split,378,1,203
650000,split,380,357,9
651000,merge,353,1,166
654000,extinct,380,0,8
657000,merge,378,1,232
658000,split,392,1,18
659000,merge,392,1,18
660000,split,395,1,117
662000,split,398,1,81
663000,split,399,395,12
663000,merge,395,1,106
664000,merge,357,1,61
665000,split,401,1,7
665000,merge,399,407,9
669000,split,407,1,13
669000,merge,398,1,106
674000,split,416,1,124
674000,split,417,1,126
675000,split,424,407,5
675000,extinct,407,0,7
676000,split,425,1,82
678000,merge,416,1,117
680000,extinct,401,0,5
681000,merge,425,1,91
682000,split,440,1,22
686000,split,452,1,56
686000,split,456,1,25
687000,split,458,417,27
687000,split,459,417,6
688000,split,461,1,67
689000,split,466,417,16
689000,split,468,417,12
689000,split,469,417,8
689000,merge,342,1,9
690000,merge,440,1,29
690000,merge,458,478,13
692000,split,475,1,124
692000,extinct,468,0,12
693000,merge,461,469,53
694000,split,479,1,40
694000,split,480,475,11
694000,extinct,459,0,5
695000,split,484,1,31
695000,extinct,424,0,7
696000,merge,484,1,31
697000,split,487,469,9
697000,merge,469,1,221
697000,extinct,480,0,6
698000,merge,466,417,6
699000,split,490,469,63
699000,merge,479,1,24
700000,merge,452,1,136
700000,merge,475,1,97
702000,split,485,469,12
703000,split,494,1,67
703000,merge,417,1,94
703000,merge,485,1,12
705000,split,500,1,135
705000,extinct,487,0,5
707000,split,508,1,43
707000,merge,500,1,140
709000,split,517,1,15
709000,merge,490,1,75
710000,merge,517,1,15
711000,merge,494,1,74
713000,split,524,1,102
713000,split,525,1,218
714000,split,526,1,118
715000,split,531,1,10
715000,merge,526,1,118
717000,split,538,1,43
717000,extinct,456,0,5
719000,split,542,524,29
719000,split,543,1,9
721000,split,547,1,66
724000,split,554,1,320
724000,split,558,542,8
724000,merge,525,1,241
725000,merge,542,538,12
725000,merge,558,538,8
726000,merge,538,524,44
728000,split,564,1,29
729000,merge,547,554,81
731000,split,572,524,13
732000,merge,1,554,258
732000,merge,572,531,13
733000,split,576,574,34
734000,split,578,554,96
736000,split,582,554,9
737000,split,584,531,22
737000,merge,582,554,9
739000,split,587,554,10
739000,split,588,554,5
739000,extinct,564,0,5
740000,split,585,531,8
740000,split,589,554,412
741000,split,590,554,409
741000,split,591,554,238
742000,merge,554,590,320
742000,merge,585,524,10
744000,merge,584,531,22
744000,merge,590,589,371
745000,extinct,588,0,7
748000,split,602,589,23
749000,split,604,589,106
749000,merge,531,589,276
749000,extinct,587,0,7
749000,merge,602,589,23
751000,split,606,589,115
751000,split,608,531,60
752000,split,611,576,18
753000,merge,604,591,119
753000,merge,611,576,18
754000,split,614,589,432
754000,split,615,589,113
754000,split,618,589,20
754000,split,619,612,12
755000,split,622,612,9
757000,split,629,606,9
757000,extinct,508,0,15
758000,split,630,591,31
758000,merge,629,614,9
759000,merge,608,615,42
760000,split,631,589,372
760000,split,632,606,110
761000,split,634,631,61
761000,merge,618,578,10
761000,merge,630,631,53
762000,extinct,591,0,5
762000,merge,606,631,144
763000,extinct,543,0,8
764000,merge,619,631,9
764000,extinct,622,0,15
765000,merge,615,589,5
766000,split,642,615,69
767000,merge,632,589,163
768000,merge,614,589,314
769000,merge,631,650,15
770000,merge,642,589,56
773000,split,651,589,250
773000,split,653,578,27
774000,merge,653,578,27
775000,split,655,589,47
776000,split,656,651,170
777000,merge,651,589,267
778000,split,658,589,18
778000,merge,655,589,47
778000,merge,656,589,194
780000,split,661,589,345
781000,merge,658,668,17
782000,split,663,589,535
785000,split,669,589,242
785000,split,670,589,29
786000,extinct,524,0,10
787000,split,672,671,40
788000,merge,669,663,187
790000,split,675,669,53
790000,split,676,578,16
791000,split,679,673,25
791000,merge,676,578,16
792000,merge,576,675,64
794000,merge,679,663,37
797000,split,687,663,138
797000,split,688,663,75
797000,split,689,675,20
798000,merge,688,589,75
799000,split,692,663,48
802000,merge,661,663,344
802000,merge,692,663,43
803000,merge,687,663,206
806000,extinct,672,0,13
808000,split,703,663,109
808000,split,704,589,56
808000,split,706,689,6
812000,split,714,663,10
812000,merge,704,589,34
813000,extinct,675,0,6
814000,merge,703,663,200
815000,split,718,663,267
816000,extinct,714,0,10
818000,merge,718,663,300
820000,split,725,663,163
820000,extinct,689,0,5
820000,extinct,706,0,8
821000,split,727,589,46
822000,split,731,663,27
822000,merge,670,663,60
823000,extinct,634,0,6
824000,merge,663,578,56
825000,merge,727,589,35
827000,split,737,578,797
827000,split,739,725,13
829000,split,742,578,41
830000,split,744,589,58
831000,merge,725,578,187
832000,merge,744,589,40
833000,split,746,578,52
834000,split,747,578,119
837000,split,749,578,70
837000,split,750,589,15
837000,merge,746,578,49
