step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,11108,8821,115257,721364,691069,596715,9392,51126,1260,0,203097,3892819,180247.973,64432.720,0.2120,61741.142,0.241,0.236,0.295,0.229,0.640,0.331,816,0.0181,0.6694,0.102,18.4,51.6,95.5,50.61,4.35,5.47,3.36,37.43,8.03,1.050,0.102,0.051,0.049,26.523,0.669,0.0023,144,449,1869,8372,82,0,0.000,5606,3437,2941,4730,812,3782,6514,0.00,0.59,13177,34.4965,66404,10143,540985,2921.9,-0.0,447053,54.697,2631075.518,3.36e-15,0.00093,30.00,213301,123.815,2.274,120.415,1.125,123.816,8818,693,1597,0.3975,0.854,1.035,1.261,1.046,0.917,1.133,37005.889,11374.601,172857.011,37599.613,31532.491,1646.148,716.055,329.376,0.697,0.569,0.537,0.882,0.740,0.647,7786,51613,0.7168,0.6232,0.5914,0.9998,0.0520,0.0524,0.5244,0.6283,0.7516,0.0970,0.0428,0.0311,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16773,0.9999,0.6682,0.7112,0.9990,0.0520,0.0524,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1755,5.2140,5.3934,0.1196,0.2342,0.2011,0.455,0.501,0.555,0.412,7641,0.1632,0.0097,0.0130,0.00236,0.00165,0.00152,23.26,27.96,28.02,503.6133,0.0190,68.4015,33.2509,21.4459,1079087,1531751,0.5312,0.0058,16798.1,503.6133,21.62
2000,11271,3521,44367,111178,105483,66015,796,15401,847,0,133198,1435992,36932.615,13507.415,0.2581,11358.390,0.200,0.361,0.237,0.203,0.561,0.354,516,0.0239,0.6233,0.078,18.6,43.6,84.7,44.26,3.25,7.10,2.14,31.77,7.78,1.039,0.165,0.134,0.139,13.543,0.375,0.0024,123,1085,1105,5783,44,0,0.000,5646,1209,2072,7990,512,1378,9381,0.00,3.47,13830,14.5343,66371,10260,501784,3587.9,-0.0,494906,21.881,2631075.518,1.77e-14,0.00071,25.34,36960,35.712,2.502,32.482,0.727,35.713,3796,2507,4968,0.3918,0.863,1.034,1.218,1.026,0.904,1.116,15070.988,11253.253,14144.756,15003.166,19143.084,1132.078,544.689,472.258,0.577,0.549,0.553,0.641,0.590,0.584,14982,17980,0.6594,0.5114,0.5458,0.9998,0.0609,0.0626,0.5144,0.7037,0.8050,0.1507,0.0265,0.0201,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,8610,0.9988,0.5483,0.6180,0.9995,0.0609,0.0626,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1234,5.2636,5.3078,0.0622,0.1903,0.1608,0.368,0.288,0.328,0.328,1366,0.0964,0.0020,0.0015,0.00230,0.00089,0.00070,27.51,28.48,28.09,3266.3591,0.0248,34.4606,14.7781,7.1033,1091184,1527910,0.9680,0.0510,28080.7,3266.3591,26.00
3000,11952,4593,59945,161080,150020,100437,698,17132,2559,0,331345,2644338,52788.464,20312.587,0.2569,14991.964,0.119,0.532,0.191,0.158,0.597,0.288,1536,0.0516,0.6450,0.064,16.8,44.0,83.5,42.04,4.38,8.71,1.23,27.72,7.53,1.051,0.198,0.286,0.301,18.328,0.319,0.0023,95,357,1191,16445,67,0,0.000,6164,26,1376,10550,703,2389,8860,0.00,4.45,13217,16.9782,66170,11189,465513,3618.3,-0.0,525256,15.724,2631075.518,5.31e-15,0.00159,14.43,52074,39.158,2.292,36.231,0.635,39.159,6429,2048,3475,0.4405,0.875,1.023,1.254,1.038,0.925,1.149,13741.644,14733.654,30380.599,13713.235,23686.594,1902.621,1197.776,2220.226,0.721,0.521,0.540,0.764,0.518,0.548,13521,30137,0.6915,0.5296,0.4992,0.9998,0.0538,0.0516,0.5242,0.8591,0.8708,0.1536,0.0238,0.0231,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,8363,0.9995,0.7275,0.7247,0.9984,0.0538,0.0516,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1318,5.1671,5.4623,0.0835,0.1541,0.1370,0.335,0.143,0.227,0.140,1073,0.0764,0.0023,0.0020,0.00237,0.00119,0.00107,22.49,27.61,27.50,14046.3131,0.0380,37.7098,7.0385,8.6860,1086305,1528239,1.2580,0.0975,27675.3,14046.3131,22.38
4000,13107,5325,51410,131812,123705,79418,984,17304,1634,4,192862,2871166,48397.060,16554.888,0.2871,13093.932,0.153,0.534,0.174,0.140,0.629,0.281,593,0.0386,0.6435,0.069,18.2,43.6,84.1,42.06,4.36,7.87,1.12,28.71,7.60,1.047,0.173,0.324,0.331,24.262,0.342,0.0022,104,420,1906,13828,226,0,0.000,6894,67,1709,11331,211,2201,10695,0.00,3.93,14081,15.8584,66022,13004,439403,2832.9,0.0,552034,16.486,2631075.518,3.93e-14,0.00123,37.93,43339,36.811,2.215,33.826,0.770,36.812,6016,2901,4190,0.4564,0.841,1.013,1.274,1.043,0.910,1.148,12613.505,12402.121,29571.037,12494.316,19425.639,1517.005,919.495,1024.455,0.799,0.505,0.540,0.757,0.477,0.525,17252,23996,0.7185,0.2836,0.3864,0.9991,0.0465,0.0626,0.5395,0.7925,0.8296,0.1821,0.0186,0.0256,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,6224,0.9993,0.6144,0.6743,0.9986,0.0465,0.0626,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0754,5.4843,5.5469,0.1062,0.1504,0.1335,0.312,0.119,0.207,0.146,1093,0.0653,0.0026,0.0034,0.00235,0.00091,0.00075,27.65,28.48,27.69,15130.5835,0.0294,32.2986,7.2981,9.1879,1082481,1525758,1.2968,0.1122,26417.3,15130.5835,25.42
5000,10995,5453,54519,133048,124959,77315,1214,15850,1407,9,189409,2842860,50297.131,17954.094,0.3103,14281.174,0.157,0.530,0.212,0.100,0.632,0.278,603,0.0450,0.6331,0.062,18.1,43.9,83.3,40.01,5.34,9.26,1.29,24.12,7.35,1.067,0.207,0.408,0.424,35.237,0.402,0.0020,88,377,3461,11665,515,22,0.245,6838,250,1883,8862,240,1801,8954,0.00,4.65,14991,16.9108,65749,13384,413972,2466.2,-0.0,577777,16.830,2631075.518,9.73e-15,0.00049,12.68,42103,30.471,1.978,28.017,0.477,30.472,5805,1832,3358,0.4020,0.886,1.030,1.282,1.059,0.952,1.145,13334.984,13296.854,30143.179,13258.483,21176.644,1711.220,723.837,1237.864,0.802,0.516,0.515,0.712,0.495,0.526,20132,31012,0.7692,0.2500,0.3762,0.9994,0.0454,0.0666,0.5466,0.7867,0.9002,0.1999,0.0342,0.0352,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,7230,0.9996,0.6472,0.7137,0.9991,0.0454,0.0666,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1152,5.2223,5.4038,0.1532,0.1696,0.1499,0.329,0.177,0.259,0.147,1123,0.0793,0.0028,0.0022,0.00227,0.00091,0.00085,26.42,27.42,27.29,14659.1813,0.0279,34.8267,8.1355,8.6943,1079161,1525509,0.8628,0.0817,25503.4,14659.1813,23.03
6000,12797,6537,53166,150189,140243,96030,993,16367,1543,18,259409,3453530,52086.713,19098.764,0.3057,14141.812,0.120,0.593,0.189,0.098,0.633,0.279,731,0.0450,0.6474,0.062,18.2,44.5,82.9,41.47,4.94,9.29,1.36,25.89,7.56,1.056,0.207,0.379,0.398,36.999,0.388,0.0019,97,397,6921,14793,1362,30,0.488,8397,246,1724,10827,731,2315,9751,0.00,4.28,14447,19.6506,65413,14550,388469,3381.2,-0.0,604351,17.578,2631075.518,1.10e-14,0.00013,23.20,51114,32.686,1.907,29.980,0.799,32.686,7030,1870,3897,0.4342,0.825,1.027,1.311,1.025,0.916,1.181,12702.501,12874.940,34292.981,12592.286,19343.256,2526.336,818.676,1611.940,0.768,0.517,0.511,0.778,0.503,0.546,24021,26722,0.6940,0.3173,0.3588,0.9993,0.0459,0.0694,0.5798,0.6975,0.8107,0.1901,0.0279,0.0235,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5486,0.9996,0.6317,0.7050,0.9994,0.0461,0.0695,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0168,5.2597,5.4273,0.1650,0.1691,0.1548,0.308,0.200,0.266,0.178,1228,0.0636,0.0031,0.0026,0.00235,0.00080,0.00077,23.83,27.71,27.65,14254.0782,0.0437,32.3186,9.5209,8.0573,1074992,1523799,0.4015,0.0228,24583.4,14254.0782,19.40
7000,13527,5911,56160,145629,134823,88786,683,15230,1826,33,303820,3548241,51692.720,21567.738,0.3114,15655.369,0.102,0.622,0.186,0.090,0.630,0.277,880,0.0462,0.6286,0.066,18.4,43.6,81.2,40.78,4.96,9.78,1.13,24.92,7.33,1.054,0.219,0.386,0.417,35.023,0.328,0.0018,94,445,11568,16035,2788,32,0.351,8559,861,1531,11135,1165,2184,10178,0.00,4.98,13389,17.8665,65102,12951,361716,4113.8,-0.0,636345,17.935,2631075.518,2.30e-15,0.00031,24.47,49180,44.449,2.494,40.854,1.101,44.451,7360,2705,3462,0.4475,0.832,1.018,1.315,1.050,0.917,1.170,12962.013,12572.141,34197.676,12815.235,20335.178,3324.840,817.639,1769.890,0.745,0.498,0.516,0.720,0.492,0.564,26962,29970,0.6277,0.2141,0.2617,0.9998,0.0482,0.0623,0.5760,0.7394,0.8541,0.1850,0.0304,0.0310,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,7009,0.9994,0.6765,0.7519,0.9995,0.0482,0.0623,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0360,5.4917,5.3058,0.1566,0.1290,0.1153,0.256,0.187,0.218,0.122,1362,0.0572,0.0030,0.0026,0.00230,0.00098,0.00093,27.57,27.97,27.42,14229.5934,0.0567,33.5861,10.9169,7.0178,1075503,1523013,0.2795,0.0087,23483.7,14229.5934,21.78
8000,10792,4591,48282,120891,111875,72229,380,13278,1227,108,207494,2866080,43574.956,18157.471,0.3249,13943.677,0.102,0.629,0.181,0.087,0.600,0.302,635,0.0527,0.6279,0.074,19.4,47.6,80.0,43.51,5.32,8.71,1.89,27.59,7.36,1.023,0.194,0.412,0.445,37.217,0.300,0.0019,85,459,14071,11899,4417,34,0.527,6342,486,729,9577,994,1804,7994,0.00,4.70,14050,17.1477,64694,14835,340800,3781.2,-0.0,666140,15.703,2631075.518,1.27e-14,0.00165,7.77,39985,34.368,2.337,31.495,0.536,34.369,6175,2140,2477,0.5126,0.841,0.997,1.239,1.018,0.921,1.125,10028.564,9819.115,32517.004,9946.336,15055.293,2221.541,724.551,1267.702,0.739,0.468,0.481,0.753,0.425,0.460,30511,31847,0.6691,0.2619,0.2306,0.9998,0.0527,0.0638,0.5693,0.6695,0.7256,0.1835,0.0289,0.0331,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3498,0.9990,0.6546,0.6876,0.9991,0.0527,0.0638,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9463,5.2647,5.2380,0.1647,0.1926,0.1726,0.371,0.281,0.552,0.165,1059,0.0552,0.0038,0.0046,0.00226,0.00088,0.00075,24.28,27.97,27.68,14060.7409,0.0453,25.4052,9.6208,6.0820,1080186,1523203,0.5322,0.0822,22783.0,14060.7409,16.84
9000,9205,4272,48507,135082,127580,85931,644,10540,567,123,129354,2433578,45525.672,17195.562,0.3513,14355.579,0.118,0.579,0.218,0.086,0.621,0.288,474,0.0478,0.6209,0.083,20.3,44.0,80.1,41.91,5.89,9.66,1.23,25.13,7.43,1.031,0.208,0.442,0.480,38.985,0.318,0.0017,76,357,13042,7205,4764,34,0.386,5885,50,1399,7756,162,1554,7489,0.00,4.98,16262,17.2323,64435,13251,321472,2296.1,-0.0,687246,13.598,2631075.518,1.12e-14,0.00024,30.68,43349,32.843,2.342,30.046,0.455,32.844,5096,1833,2276,0.4908,0.851,1.001,1.261,1.024,0.934,1.125,12212.356,12039.292,29591.770,12095.999,18193.482,1813.023,469.967,556.994,0.765,0.481,0.489,0.748,0.550,0.582,29745,29175,0.7626,0.3092,0.3053,0.9998,0.0526,0.0638,0.5815,0.7247,0.7804,0.2245,0.0308,0.0295,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,8783,0.9986,0.5861,0.6079,0.9990,0.0526,0.0638,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9945,5.3625,5.2473,0.1731,0.1470,0.1224,0.219,0.226,0.178,0.173,906,0.0619,0.0029,0.0045,0.00225,0.00109,0.00090,25.06,27.93,27.29,13339.0261,0.0320,30.7165,8.2134,5.3851,1084312,1522233,1.0619,0.1506,23003.4,13339.0261,18.95
10000,9248,4594,51653,161512,153930,108975,884,9688,569,140,120293,2471613,52636.513,18249.386,0.3514,15607.480,0.150,0.564,0.188,0.098,0.639,0.277,610,0.0431,0.6179,0.067,19.4,45.2,81.3,41.57,6.21,10.38,0.87,24.11,7.40,1.025,0.222,0.474,0.516,37.948,0.348,0.0015,71,319,11674,6118,4806,34,0.366,6065,76,1436,7736,173,1971,7104,0.00,4.61,17748,20.2804,64247,12492,300145,3257.5,-0.0,701539,12.652,2631075.518,5.84e-15,0.00218,11.37,53003,36.456,2.439,33.437,0.580,36.505,5813,1570,1865,0.4858,0.828,1.001,1.234,1.023,0.910,1.128,12810.275,16171.692,31653.336,12702.171,23888.486,1722.663,447.874,471.369,0.783,0.509,0.512,0.762,0.532,0.670,23891,33922,0.7389,0.2297,0.2041,0.9997,0.0522,0.0661,0.5640,0.7727,0.8010,0.2048,0.0506,0.0343,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,6492,0.9998,0.7492,0.7680,0.9988,0.0522,0.0661,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0176,5.4345,5.4500,0.1740,0.1201,0.0952,0.228,0.095,0.126,0.117,799,0.0610,0.0019,0.0035,0.00231,0.00120,0.00122,27.14,26.77,27.40,13406.0817,0.0287,36.9638,7.3604,5.2913,1085411,1521678,1.4285,0.1579,23224.4,13406.0817,19.36
