step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land
1000,15071,11313,142952,881710,841906,723442,15316,72258,2695,1,262677,7959324,184165.925,73427.890,0.3115,68313.559,0.212,0.320,0.194,0.275,0.680,0.296,858,0.0208,0.7440,0.106,6.6,34.4,75.7,37.44,2.76,4.17,3.37,27.15,7.77,1.019,0.134,0.037,0.037,20.282,0.711,0.0023,143,490,2120,15126,160,0,0.000,7387,4565,3941,6565,992,5328,8751,0.00,0.78,10439,33.1723,66014,8990,539015,2677.2,-0.0,468187,60.508,2630837.750,1.81e-14,0.00093,30.00,260141,141.815,2.287,137.618,1.910,141.816,12329,1032,1710,0.4643,0.835,1.012,1.215,1.014,0.908,1.123,37689.304,11342.550,182615.501,38275.623,31588.359,3773.107,644.313,696.911,0.733,0.573,0.578,0.875,0.723,0.647,7371,56766,0.7692,0.6486,0.6918,0.9999,0.0534,0.0487,0.6292,0.7371,0.8555,0.0832,0.0443,0.0172,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,14800,0.9999,0.5985,0.7940,0.9989,0.0534,0.0487,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0068,4.6861,5.2192,0.1365,0.2375,0.2145,0.474,0.610,0.558,0.534,5492,0.0541,0.0099,0.0120,0.00121,0.00155,0.00145,26.73,27.83,27.35,712.8048,0.0206,69.0757,36.9938,23.5146,1078456,1531719,0.7119,0.0061,0.0,0.0000,21.62
2000,13013,3829,54868,122171,111694,65659,1644,28757,2946,0,233164,2818622,36129.147,16109.328,0.3421,11123.309,0.129,0.526,0.138,0.207,0.552,0.336,1421,0.0540,0.7058,0.090,13.1,36.4,77.3,38.48,2.63,6.72,1.42,27.70,7.68,1.058,0.186,0.150,0.157,10.990,0.390,0.0033,124,1067,1255,25259,119,0,0.000,6558,1648,2671,8694,783,1573,10657,0.00,5.45,10129,11.4833,60359,10264,496922,3158.7,-0.0,535345,24.570,2630837.750,1.56e-14,0.00068,25.34,38037,38.077,2.242,35.157,0.678,38.078,5073,2958,4982,0.3814,0.875,1.029,1.277,1.069,0.926,1.126,13388.279,10203.285,17524.615,13310.854,16416.987,3413.897,753.712,818.409,0.557,0.556,0.536,0.590,0.489,0.543,12982,17968,0.6801,0.4060,0.4902,0.9996,0.0509,0.0509,0.5667,0.7777,0.8944,0.1356,0.0158,0.0179,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6344,0.9984,0.6447,0.7597,0.9983,0.0509,0.0509,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0901,4.8310,5.1472,0.0643,0.1339,0.1154,0.168,0.282,0.247,0.237,911,0.0464,0.0036,0.0018,0.00145,0.00101,0.00080,28.51,28.08,27.78,5778.4795,0.0406,29.9357,16.2374,8.3331,1091284,1528120,1.5376,0.0558,0.0,0.0000,26.00
3000,10846,5014,70561,191515,176442,119921,1033,24109,3999,0,383929,3741542,57368.670,24549.006,0.2719,18023.685,0.104,0.642,0.113,0.140,0.564,0.303,1893,0.1003,0.6815,0.090,15.8,40.3,78.8,38.02,3.86,9.18,1.15,23.83,7.39,1.105,0.231,0.323,0.335,19.568,0.346,0.0026,98,373,1172,17596,86,0,0.000,5791,38,1640,9168,296,2082,8468,0.00,5.79,8279,10.9049,40807,8587,456176,3022.7,-0.0,589849,17.480,2630837.750,1.75e-14,0.00240,14.43,58157,42.081,2.173,39.365,0.543,42.082,5698,1881,3267,0.3335,0.906,1.063,1.332,1.113,0.922,1.197,15169.982,14460.992,36696.424,15040.252,23655.680,2328.319,1874.627,2322.375,0.653,0.486,0.540,0.785,0.473,0.532,10200,38288,0.7545,0.4332,0.4432,0.9998,0.0445,0.0514,0.5164,0.8734,0.9194,0.1543,0.0219,0.0099,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5723,0.9990,0.7052,0.7430,0.9989,0.0445,0.0514,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3567,5.0353,5.5098,0.0821,0.1331,0.1129,0.174,0.266,0.244,0.172,609,0.0160,0.0041,0.0027,0.00159,0.00117,0.00116,27.77,26.35,27.43,19614.8929,0.0587,39.1196,6.9721,10.5080,1086583,1528668,2.3391,0.1113,0.0,0.0000,22.38
4000,11264,4627,53472,120037,106642,65780,785,18807,4098,2,291855,3171438,39661.013,15497.544,0.2764,10455.499,0.107,0.669,0.082,0.143,0.550,0.306,1713,0.0922,0.6831,0.096,13.8,37.2,75.1,35.42,3.41,9.01,0.96,22.04,7.25,1.086,0.236,0.339,0.354,24.476,0.370,0.0024,94,374,1564,12568,129,0,0.000,5903,103,2001,9160,231,1637,9396,0.00,5.62,11433,11.8204,27964,11395,424697,2170.0,-0.0,634032,15.210,2630837.750,1.33e-14,0.00789,37.93,40263,32.844,2.233,30.090,0.521,32.845,5180,2957,3127,0.3765,0.904,1.042,1.326,1.130,0.929,1.161,12426.495,10527.976,21770.107,12317.793,16028.613,1304.877,1985.844,1751.325,0.681,0.464,0.503,0.749,0.448,0.473,14481,26817,0.8334,0.3602,0.4509,0.9991,0.0381,0.0530,0.5408,0.8580,0.8410,0.1562,0.0179,0.0240,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2795,0.9987,0.7526,0.7556,0.9988,0.0383,0.0530,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4163,5.0754,5.3856,0.0971,0.1111,0.1036,0.192,0.218,0.274,0.134,535,0.0231,0.0041,0.0033,0.00144,0.00084,0.00097,27.59,27.62,27.31,12911.5720,0.0506,28.7251,7.3427,7.8670,1084548,1526948,2.7051,0.1315,0.0,0.0000,25.42
5000,11798,4653,67425,143330,126694,74893,1012,20900,5110,4,381897,3923703,41561.646,19550.469,0.3126,12088.772,0.097,0.703,0.071,0.129,0.563,0.302,2078,0.0965,0.6920,0.084,13.0,32.7,72.4,31.16,3.02,9.11,0.76,18.26,6.79,1.157,0.259,0.290,0.312,21.058,0.416,0.0023,86,339,2466,17707,307,17,0.145,7346,96,1845,9857,557,1975,9266,0.50,8.31,13144,15.2566,21342,12410,396993,2772.0,0.0,672960,18.757,2630837.750,9.20e-15,0.00184,12.68,49087,38.021,2.212,35.028,0.781,38.022,5742,2387,3669,0.2986,0.942,1.082,1.468,1.207,0.940,1.221,13910.142,13595.065,18799.850,13768.354,21082.213,2933.002,1971.734,2556.960,0.676,0.471,0.523,0.636,0.445,0.511,17180,35664,0.7442,0.2892,0.3822,0.9994,0.0385,0.0571,0.6016,0.9261,0.9666,0.1515,0.0276,0.0167,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4669,0.9992,0.7400,0.7831,0.9989,0.0385,0.0571,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5515,5.1136,5.4671,0.0873,0.1012,0.0839,0.133,0.148,0.159,0.109,544,0.0183,0.0044,0.0036,0.00152,0.00093,0.00094,28.86,27.79,27.53,6673.8548,0.0638,35.3242,10.1596,8.5969,1088289,1525189,2.0095,0.0957,0.0,0.0000,23.03
6000,14639,4578,67686,144699,127082,76369,644,21665,4840,1,420762,4171268,40984.903,20559.087,0.3220,12091.827,0.093,0.747,0.058,0.101,0.561,0.307,1888,0.0805,0.6953,0.076,12.8,33.7,71.0,31.57,2.48,7.91,0.60,20.58,6.69,1.182,0.228,0.194,0.214,14.733,0.368,0.0024,89,374,3840,17111,382,24,0.149,9114,345,1692,12602,1635,2182,10822,0.75,9.39,10599,16.4909,17481,15192,371015,2880.6,-0.0,714640,18.454,2630837.750,1.50e-14,0.00028,23.20,54286,40.901,2.321,37.158,1.423,40.902,6908,3259,4472,0.3001,0.922,1.099,1.581,1.264,0.939,1.231,11493.655,12533.117,23505.767,11384.732,18186.231,4227.720,1583.115,2656.426,0.651,0.452,0.523,0.631,0.428,0.485,22689,34525,0.6205,0.2608,0.3061,0.9997,0.0435,0.0524,0.6532,0.8206,0.8697,0.1255,0.0334,0.0241,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3496,0.9993,0.6585,0.7067,0.9990,0.0436,0.0524,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6723,4.8526,5.4879,0.0664,0.0969,0.0782,0.096,0.147,0.133,0.076,318,0.0051,0.0045,0.0046,0.00142,0.00078,0.00094,28.13,28.02,27.84,3931.3223,0.0813,29.9847,10.7946,7.6595,1092279,1522593,1.1811,0.0324,0.0,0.0000,19.40
7000,9332,3409,61841,131111,115110,68609,661,21592,4320,10,397202,3884513,37002.711,20114.393,0.3207,12154.195,0.083,0.766,0.051,0.099,0.548,0.321,1519,0.1183,0.6959,0.070,14.9,36.0,70.2,30.90,2.36,9.72,0.69,18.13,6.59,1.288,0.256,0.212,0.253,15.865,0.375,0.0025,96,397,5202,18256,837,33,0.182,6043,701,1094,7537,924,1610,6798,2.00,11.65,11446,16.9382,15481,15206,343012,1714.0,-0.0,751548,16.986,2630837.750,1.49e-14,0.00018,24.47,46994,35.293,2.169,32.652,0.472,35.294,5698,1283,2351,0.2050,0.962,1.244,1.839,1.382,0.944,1.248,11447.960,12639.690,18035.115,11308.792,19812.998,4827.872,1266.066,1866.260,0.607,0.464,0.521,0.584,0.442,0.529,25742,36359,0.6821,0.2620,0.3335,0.9998,0.0406,0.0505,0.7132,0.9196,0.9186,0.1158,0.0223,0.0096,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4529,0.9990,0.6738,0.7328,0.9988,0.0406,0.0505,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.9873,4.9757,5.5737,0.0695,0.0899,0.0789,0.116,0.132,0.151,0.131,338,0.0070,0.0038,0.0044,0.00147,0.00088,0.00097,28.48,26.83,27.25,2093.9836,0.0854,31.5670,9.4620,7.5235,1096924,1523100,1.0134,0.0172,0.0,0.0000,21.78
8000,10095,3308,68566,158073,140846,88555,952,18973,4742,20,412092,3780330,44449.193,21417.317,0.3340,12813.992,0.075,0.756,0.056,0.113,0.558,0.317,1714,0.0984,0.6900,0.073,12.5,33.7,73.7,30.51,1.94,8.22,0.63,19.72,6.64,1.330,0.233,0.149,0.178,12.349,0.364,0.0023,85,368,5351,21853,1190,33,0.211,6322,671,761,8663,1215,1588,7292,2.50,11.13,12165,18.7928,13990,12942,315831,2828.6,-0.0,780707,14.415,2630837.750,1.01e-14,0.00178,7.77,56837,30.430,1.834,27.835,0.761,30.431,5707,1550,2838,0.2055,0.975,1.232,1.965,1.468,0.959,1.257,13977.429,16805.987,19288.661,13813.915,24160.610,5431.054,1275.326,1896.944,0.607,0.472,0.526,0.571,0.497,0.598,23673,39996,0.6926,0.2182,0.2719,0.9996,0.0407,0.0573,0.7573,0.8145,0.8421,0.1072,0.0219,0.0144,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3568,0.9995,0.7946,0.8010,0.9976,0.0407,0.0573,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.1519,4.7146,5.3397,0.0599,0.0754,0.0620,0.107,0.103,0.111,0.115,504,0.0196,0.0035,0.0047,0.00140,0.00103,0.00114,27.29,27.30,27.81,1563.8275,0.0896,38.4978,8.0219,6.3929,1100186,1521125,1.7279,0.1107,0.0,0.0000,16.84
9000,10667,3185,56477,118510,104565,61493,540,16956,3443,41,320071,3410935,37116.835,18140.677,0.3334,11471.213,0.084,0.774,0.068,0.075,0.564,0.317,1029,0.0804,0.6871,0.080,14.0,36.7,73.3,31.98,1.67,8.72,0.96,20.62,6.61,1.348,0.219,0.125,0.148,11.012,0.322,0.0024,92,405,4656,14069,1541,29,0.187,6509,22,1411,9234,351,1734,8582,1.75,9.49,17364,22.4689,12675,14683,297779,3000.2,-0.0,797136,12.720,2630837.750,1.15e-14,0.00000,30.68,45674,27.323,1.840,24.567,0.916,27.323,5338,1679,3650,0.1985,0.972,1.247,1.934,1.486,0.958,1.326,10225.760,15632.910,15750.838,10136.649,22700.561,3743.526,891.863,2034.075,0.628,0.438,0.526,0.562,0.418,0.542,23618,30228,0.7235,0.1665,0.2369,0.9996,0.0401,0.0566,0.7254,0.8310,0.8229,0.1009,0.0112,0.0129,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4598,0.9981,0.7448,0.7004,0.9976,0.0401,0.0566,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.2894,4.8120,5.5797,0.0556,0.1222,0.1006,0.186,0.210,0.217,0.162,639,0.0335,0.0030,0.0031,0.00128,0.00089,0.00126,26.85,27.20,28.11,1411.3276,0.0707,33.3303,6.8671,5.8525,1102539,1518833,3.0936,0.2049,0.0,0.0000,18.95
10000,11380,3381,67978,147024,129540,78408,638,19512,5558,48,417545,4285289,41150.306,21245.532,0.3421,12318.773,0.078,0.799,0.055,0.068,0.586,0.305,1356,0.0824,0.7136,0.075,10.8,31.4,64.3,26.38,1.55,8.18,0.77,15.89,6.29,1.399,0.241,0.140,0.162,9.969,0.346,0.0023,84,370,2716,17469,1085,28,0.120,7107,26,1598,9756,227,2092,9061,2.25,10.31,19715,24.8788,10993,14849,284085,2398.9,-0.0,814189,13.357,2630837.750,2.21e-14,0.00440,11.37,59275,32.367,1.856,29.123,1.388,32.410,6058,1832,3490,0.1957,0.982,1.258,1.996,1.612,0.962,1.256,11301.026,14548.495,21386.315,11209.935,20872.829,5465.398,1002.573,2458.787,0.646,0.473,0.532,0.581,0.461,0.529,25834,38787,0.7465,0.1875,0.2817,0.9999,0.0436,0.0610,0.7847,0.9067,0.9218,0.0974,0.0155,0.0273,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2813,0.9996,0.8038,0.7339,0.9964,0.0436,0.0610,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,6.5632,4.8724,5.5801,0.0565,0.1100,0.0936,0.183,0.126,0.150,0.137,547,0.0184,0.0024,0.0035,0.00141,0.00092,0.00116,28.10,27.11,27.59,1768.6466,0.0801,32.5386,7.2931,6.0641,1104276,1517576,3.8329,0.2161,0.0,0.0000,19.36
