step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1577,31.58,0.19,4.21,0.03,12.23,0.00,1.06,0.000,0.302,576099.0,1418032.5,6,106,3.89,1.06,1.05,141.5498,4283.19,82055.9,0.4937,5.5272,5462,6.5870,287,79.5820,535004.0
10000,1,799,34.33,0.25,3.66,0.09,15.38,0.00,1.09,0.001,0.176,412216.1,1020986.6,5,100,4.36,1.08,1.07,93.4201,2448.76,10025.7,22.0451,8.8784,5461,6.5858,464,45.8517,307074.8
10000,2,305,28.57,0.35,2.25,0.17,18.63,0.00,1.09,0.000,0.074,227716.6,448503.3,4,52,4.40,1.10,1.07,44.9522,963.07,508.7,53.6187,10.7759,5461,6.5858,540,12.6363,86425.1
20000,0,2251,15.79,0.38,0.24,0.12,13.51,0.01,1.08,0.003,0.368,230469.8,473543.6,1,70,3.85,1.03,1.10,59.1975,3233.82,76370.9,0.0000,5.6445,5462,2.9122,36,22.8143,182377.3
20000,1,1314,16.44,0.51,0.29,0.12,13.98,0.01,1.10,0.002,0.223,186143.4,330113.0,1,82,4.09,1.03,1.12,43.1052,2568.66,6025.3,5.8064,5.8123,5461,2.9117,67,16.9471,132694.1
20000,2,334,17.07,0.63,0.11,0.31,14.69,0.00,1.13,0.000,0.060,78452.0,99004.4,1,40,3.93,1.02,1.20,15.9510,813.06,122.6,18.5668,5.3700,5461,2.9117,164,3.2567,23866.6
30000,0,1404,16.56,0.43,2.97,0.10,7.77,0.00,1.15,0.004,0.181,552576.9,1496717.5,2,139,2.85,1.11,1.19,149.8207,3119.01,90232.0,0.1845,2.2905,5462,5.7611,100,84.6667,568970.0
30000,1,1195,16.70,0.59,2.64,0.02,7.88,0.01,1.23,0.004,0.151,379206.9,997313.1,2,112,2.78,1.16,1.25,92.9092,2389.83,13888.9,23.0423,5.1185,5461,5.7600,146,52.3138,346463.1
30000,2,603,19.53,0.44,2.40,0.06,12.06,0.00,1.13,0.003,0.104,148042.4,314213.9,2,67,3.51,1.06,1.13,31.8488,1123.06,494.2,53.8997,9.0879,5461,5.7600,205,7.3125,61081.5
40000,0,2346,15.19,0.16,0.70,0.26,12.23,0.00,1.05,0.000,0.359,233923.2,536239.9,1,81,3.59,1.02,1.06,58.1947,3450.16,77250.5,0.0000,4.8534,5462,3.4967,41,23.8631,195621.6
40000,1,1553,15.09,0.34,0.57,0.19,12.31,0.00,1.08,0.000,0.237,191279.6,388071.6,1,98,3.70,1.03,1.11,45.2520,2311.54,6588.2,4.9185,5.4046,5461,3.4961,58,17.8173,144543.1
40000,2,469,15.17,0.30,0.65,0.17,12.56,0.00,1.09,0.000,0.074,91848.7,147843.1,1,63,3.66,1.04,1.13,20.7139,1155.30,185.5,16.5774,5.8482,5461,3.4961,85,4.2892,34458.1
50000,0,1860,14.05,0.23,2.00,0.05,6.72,0.00,1.08,0.002,0.191,563126.2,1542900.8,3,168,2.52,1.03,1.10,157.5312,3736.71,87662.3,0.2154,2.1955,5462,5.8488,107,87.2876,594321.8
50000,1,1456,16.06,0.31,2.48,0.03,7.67,0.00,1.09,0.000,0.175,365369.7,1046036.8,3,139,2.70,1.03,1.12,95.4085,2516.20,11387.1,24.2038,5.3814,5461,5.8477,131,46.8380,333751.1
50000,2,666,17.06,0.32,2.64,0.12,9.08,0.00,1.09,0.000,0.092,154777.9,356738.3,1,83,3.06,1.03,1.12,35.5738,1184.17,413.0,54.1987,8.8015,5461,5.8477,157,8.4947,71659.3
60000,0,1174,26.07,0.43,3.87,0.17,14.85,0.08,1.12,0.019,0.259,231590.6,572123.8,1,73,4.07,1.08,1.14,55.5202,2930.71,90105.5,0.0000,4.8783,5462,4.4412,68,23.6773,190900.1
60000,1,981,23.96,0.38,3.38,0.11,14.37,0.03,1.11,0.007,0.206,198805.5,429022.2,1,65,3.91,1.07,1.13,43.7959,2160.74,13126.5,4.2151,5.4323,5461,4.4404,108,18.8549,150068.2
60000,2,365,23.95,0.26,3.72,0.11,14.07,0.02,1.08,0.005,0.076,102007.8,186572.9,1,39,3.92,1.05,1.10,23.7385,1208.26,317.0,15.3111,6.2869,5461,4.4404,150,4.8828,40590.8
70000,0,2359,9.02,0.27,1.12,0.00,4.74,0.00,1.09,0.001,0.166,537619.9,1338882.1,2,279,2.23,1.05,1.13,123.9571,2899.09,84881.0,0.0616,2.5402,5462,7.6313,73,83.4987,548337.3
70000,1,1987,9.13,0.28,1.03,0.00,5.28,0.00,1.11,0.002,0.150,412383.1,1050154.6,2,251,2.34,1.07,1.13,92.0108,2186.45,9672.1,20.1753,5.1397,5461,7.6299,71,55.6856,385992.5
70000,2,911,13.06,0.30,1.16,0.03,8.59,0.00,1.09,0.001,0.105,160642.1,359595.2,2,155,2.87,1.05,1.10,33.9015,1308.07,409.1,52.7614,9.7223,5461,7.6299,124,7.9673,68506.9
80000,0,2105,14.97,0.24,1.47,0.03,10.85,0.00,1.07,0.000,0.301,237172.5,565421.1,1,81,3.40,1.04,1.09,60.7796,3401.12,82866.4,0.0000,4.7803,5462,4.1534,41,23.5830,199230.2
80000,1,1140,18.94,0.36,1.98,0.01,13.32,0.00,1.10,0.002,0.207,197707.9,437464.0,1,92,3.70,1.04,1.14,48.4246,2541.22,9017.3,5.1330,5.4047,5461,4.1527,76,17.9014,150717.7
80000,2,491,18.09,0.28,0.78,0.02,14.86,0.00,1.06,0.000,0.089,105236.1,209007.5,1,52,3.73,1.01,1.09,26.4257,1184.76,288.5,15.2302,6.2142,5461,4.1527,85,5.2267,44533.1
90000,0,3869,8.99,0.28,0.69,0.03,4.65,0.01,1.12,0.004,0.251,512987.3,1384498.8,5,341,2.17,1.09,1.18,136.4028,4244.00,66177.6,0.3848,2.1313,5462,5.4206,53,87.0543,538989.3
90000,1,2005,9.69,0.32,0.84,0.02,5.81,0.00,1.12,0.003,0.160,338991.3,1075455.4,4,309,2.35,1.08,1.19,93.8251,2508.18,3840.9,25.5465,5.1434,5461,5.4196,80,44.3887,314702.8
90000,2,1169,11.68,0.31,0.97,0.03,7.68,0.01,1.11,0.006,0.121,163754.5,459647.1,3,190,2.69,1.08,1.16,42.5638,1535.07,598.5,53.8127,8.8601,5461,5.4196,136,9.4888,82357.4
100000,0,2526,14.31,0.13,0.19,0.01,12.52,0.00,1.04,0.000,0.372,251127.0,676379.4,3,88,3.35,1.01,1.05,75.6290,3543.65,76759.6,0.0002,4.1234,5462,3.9425,18,25.3196,221799.2
100000,1,1435,16.46,0.22,0.97,0.07,13.16,0.00,1.06,0.001,0.237,184835.6,435301.9,3,108,3.56,1.02,1.08,49.2818,2363.79,6501.4,6.0760,5.2972,5461,3.9418,41,15.9388,138536.9
100000,2,527,17.35,0.45,0.13,0.01,14.79,0.00,1.13,0.000,0.092,105413.7,222365.9,2,61,3.70,1.04,1.16,27.2857,1156.27,215.1,15.4150,6.1637,5461,3.9418,66,5.2547,45112.4
110000,0,3126,19.45,0.04,1.52,0.03,8.34,0.00,1.01,0.001,0.354,562894.7,1511072.1,4,153,3.45,1.01,1.02,161.5767,4837.13,63602.9,0.8901,2.5190,5462,4.9841,77,86.9062,599051.4
110000,1,1252,19.95,0.20,1.99,0.04,9.76,0.00,1.06,0.000,0.172,303236.1,986005.3,4,152,3.63,1.02,1.10,88.7886,2614.59,2504.8,30.5034,6.1804,5461,4.9832,182,37.2231,266204.2
110000,2,569,17.97,0.24,1.48,0.02,12.16,0.01,1.07,0.002,0.091,160443.7,402895.1,3,65,3.66,1.04,1.09,39.9719,1184.41,217.1,54.4651,8.9205,5461,4.9832,89,9.0744,77141.9
120000,0,1885,20.03,0.43,3.15,0.02,12.03,0.05,1.11,0.018,0.336,244326.8,643062.4,2,97,3.43,1.08,1.12,73.5937,4093.41,83017.3,0.0000,4.6495,5462,3.6253,46,24.6400,209045.4
120000,1,1423,20.42,0.40,3.15,0.03,12.71,0.02,1.11,0.006,0.267,181951.5,387553.1,2,123,3.55,1.06,1.14,46.6831,2818.02,8542.3,6.1417,5.4972,5461,3.6246,51,15.7315,132934.7
120000,2,579,16.48,0.29,0.92,0.17,13.17,0.01,1.06,0.003,0.096,97320.8,168929.4,2,59,3.54,1.02,1.08,23.7137,1126.69,410.5,16.2034,6.0021,5461,3.6246,54,4.5873,38486.1
130000,0,1381,22.13,0.40,4.18,0.04,8.91,0.01,1.15,0.004,0.213,557175.6,1387871.6,3,111,3.02,1.10,1.19,129.4372,3265.61,81989.3,0.0283,2.6407,5462,7.1536,77,86.2367,567157.4
130000,1,1223,20.16,0.21,3.73,0.01,9.13,0.00,1.07,0.001,0.184,391664.3,1011128.9,3,148,3.05,1.03,1.09,86.3020,2764.70,9164.2,22.2041,5.4375,5461,7.1523,103,50.1737,357343.6
130000,2,558,20.00,0.28,1.66,0.02,13.58,0.02,1.07,0.007,0.098,155322.2,337340.7,1,69,3.55,1.04,1.09,32.5159,1096.31,480.9,53.9730,9.1038,5461,7.1523,107,7.9939,68347.4
140000,0,2610,13.28,0.13,0.02,0.01,11.87,0.00,1.04,0.000,0.360,236689.2,513386.0,1,79,3.35,1.03,1.06,60.6612,3481.30,75239.8,0.0000,4.5117,5462,3.8817,20,24.1397,202087.4
140000,1,1609,14.37,0.14,0.03,0.01,12.73,0.00,1.03,0.000,0.238,194330.4,383101.5,1,107,3.48,1.01,1.04,46.1597,2078.88,5742.4,5.2517,5.2567,5461,3.8810,29,17.7703,148819.1
140000,2,538,15.75,0.35,0.00,0.01,13.88,0.00,1.09,0.000,0.087,99273.6,175614.3,1,60,3.55,1.02,1.12,24.3155,1145.43,172.6,15.7349,5.9614,5461,3.8810,43,4.8104,40900.7
150000,0,3832,17.60,0.01,2.16,0.00,6.67,0.00,1.00,0.000,0.388,566449.8,1617141.5,2,341,3.01,1.01,1.01,154.2167,4809.57,65900.3,0.4503,3.1445,5462,7.9033,107,88.2213,584877.0
150000,1,1852,18.18,0.03,2.10,0.00,7.69,0.00,1.01,0.000,0.208,325408.7,1018033.9,2,333,3.09,1.01,1.01,87.2084,2269.70,3725.6,26.9929,6.7197,5461,7.9019,160,38.9340,280093.2
150000,2,1064,17.22,0.13,1.81,0.00,9.25,0.00,1.04,0.000,0.136,181614.7,507514.3,2,210,3.20,1.02,1.05,44.1294,1470.54,650.6,51.9378,9.9434,5461,7.9019,122,10.5294,90782.3
160000,0,2120,17.27,0.18,3.13,0.00,10.48,0.01,1.06,0.002,0.335,242724.0,594213.8,1,102,3.36,1.04,1.08,69.3680,4142.86,82363.5,0.0000,4.9768,5462,4.3728,30,24.0216,204030.1
160000,1,1555,17.95,0.25,3.51,0.00,10.49,0.01,1.07,0.003,0.252,187751.0,405598.8,1,129,3.41,1.04,1.10,47.6993,2682.64,8174.6,5.7081,5.7163,5461,4.3720,49,16.0749,137327.0
160000,2,557,19.62,0.19,2.57,0.15,13.31,0.01,1.05,0.004,0.104,107405.6,219728.8,1,77,3.71,1.04,1.06,27.9544,1100.54,268.2,15.1207,6.2298,5461,4.3720,69,5.4024,46576.6
170000,0,1918,21.73,1.82,2.85,0.06,8.91,0.32,1.54,0.098,0.299,619331.5,1571773.4,5,108,3.09,1.66,1.32,153.8736,3720.45,81391.6,0.3564,3.1926,5462,8.0829,73,91.6804,648553.0
170000,1,1208,22.00,1.52,2.24,0.03,11.02,0.26,1.42,0.078,0.204,340399.9,969525.6,4,120,3.28,1.52,1.22,83.0590,2376.90,8938.1,26.6021,6.6597,5461,8.0814,97,36.9685,294229.8
170000,2,625,22.53,0.99,1.90,0.02,13.91,0.20,1.26,0.046,0.121,171493.7,416886.1,4,58,3.54,1.27,1.16,40.3154,1153.89,539.4,52.7074,9.6307,5461,8.0814,74,9.2512,81056.3
180000,0,1089,27.85,0.63,4.79,0.05,13.43,0.00,1.18,0.000,0.235,225004.8,500937.6,1,83,3.96,1.10,1.25,47.6398,2526.39,91717.3,0.0000,5.5839,5462,5.4017,97,22.7793,175353.7
