step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,910,29.81,1.74,2.93,2.75,21.48,0.05,1.45,0.018,0.302,545840.2,213168.3,20,52,4.62,1.58,1.37,41.1483,1455.21,78004.6,0.6607,1.0493,5462,23.7940,139,81.8719,500154.2
10000,1,533,35.24,1.56,4.89,2.49,26.27,0.05,1.36,0.019,0.213,331315.4,111662.7,14,33,4.99,1.42,1.37,19.2706,392.73,13696.4,24.8883,2.1267,5461,23.7897,236,51.0031,272283.4
10000,2,291,48.69,4.03,2.62,3.81,36.99,0.01,1.93,0.003,0.158,175026.7,31085.2,8,42,6.51,1.99,2.31,5.1221,48.59,2039.4,53.2120,3.1975,5461,23.7897,221,21.9101,104302.0
20000,0,533,48.34,1.61,2.35,7.09,34.40,0.05,1.37,0.023,0.276,212695.8,68705.3,1,47,6.36,1.42,1.41,11.0664,1425.56,83373.7,0.0000,5.1882,5462,13.0733,50,22.5928,161894.6
20000,1,509,44.40,1.34,5.52,6.18,27.10,0.05,1.30,0.020,0.236,177021.9,50595.0,1,74,5.71,1.21,1.41,7.3607,640.36,12495.0,5.7027,5.5828,5461,13.0709,193,17.3214,121928.8
20000,2,276,44.47,0.84,7.43,4.86,25.63,0.01,1.20,0.007,0.122,90294.6,13867.2,2,97,5.84,1.15,1.26,1.5698,21.21,1214.4,15.6835,7.4291,5461,13.0709,277,2.7135,16978.6
30000,0,879,34.77,1.61,5.04,3.69,19.08,0.06,1.38,0.022,0.297,603901.8,313470.8,1,63,4.70,1.42,1.45,59.0348,2806.61,75990.9,1.1577,0.8422,5462,19.0597,74,87.6590,606234.9
30000,1,604,37.84,0.95,9.22,2.10,17.69,0.04,1.24,0.013,0.206,296670.0,137451.7,1,65,4.84,1.20,1.33,23.8782,1307.88,11276.7,30.6651,3.9803,5461,19.0562,130,38.7179,259736.5
30000,2,294,43.34,1.01,8.92,2.18,23.06,0.05,1.26,0.014,0.119,111067.0,28145.6,1,56,5.37,1.34,1.34,2.1091,28.75,1714.1,61.2060,7.0714,5461,19.0562,213,6.9876,40843.6
40000,0,571,50.70,0.87,10.00,1.95,24.21,0.03,1.23,0.007,0.239,204799.2,129995.4,2,58,5.53,1.20,1.29,12.8789,1606.04,87253.4,0.0000,4.2098,5462,12.6471,37,24.3932,163782.8
40000,1,491,48.84,0.68,10.34,1.14,22.56,0.00,1.22,0.002,0.197,173413.8,99942.5,3,57,5.48,1.27,1.25,7.8003,1017.51,12568.0,4.3241,6.2849,5461,12.6448,78,17.4420,111345.6
40000,2,251,51.61,0.29,12.24,0.27,23.08,0.02,1.09,0.004,0.104,93806.1,37413.5,2,66,5.44,1.12,1.12,0.8431,12.77,575.7,14.6673,8.3562,5461,12.6448,157,1.5863,10856.8
50000,0,864,41.89,1.80,6.52,1.88,17.80,0.04,1.44,0.020,0.275,554727.4,373956.0,5,82,4.84,1.24,1.62,55.0464,2319.87,77484.7,0.6682,1.0016,5462,19.1236,52,87.3968,552634.7
50000,1,650,38.53,1.47,6.72,1.20,15.73,0.09,1.37,0.031,0.189,321544.5,220926.8,5,69,4.62,1.26,1.49,26.9677,1448.74,10239.8,26.5423,4.4459,5461,19.1201,66,45.1575,280032.7
50000,2,451,40.84,0.93,8.36,0.83,15.77,0.05,1.24,0.013,0.133,154906.8,76040.8,3,75,4.86,1.17,1.29,1.7057,40.52,727.8,48.2731,13.5524,5461,19.1201,128,2.8846,22051.1
60000,0,753,30.82,0.97,4.90,1.53,14.21,0.03,1.27,0.009,0.185,209397.2,165786.6,2,88,4.29,1.37,1.17,14.0791,1120.78,90318.7,0.0000,4.9216,5462,13.9132,55,22.7854,161430.1
