step,event,lineage,other,size
5000,birth,2,0,128
5000,birth,5,0,86
5000,birth,8,0,47
5000,birth,9,0,95
5000,birth,12,0,239
5000,birth,24,0,28
5000,birth,32,0,85
5000,birth,51,0,622
5000,birth,56,0,43
6000,split,67,2,71
6000,split,68,2,39
6000,split,82,1,7
6000,extinct,24,0,28
7000,split,129,87,9
7000,split,131,3,142
7000,extinct,8,0,9
7000,extinct,82,0,7
8000,split,152,24,7
8000,extinct,9,0,24
8000,extinct,32,0,14
9000,split,192,51,384
9000,split,193,131,148
9000,split,194,131,363
9000,split,199,51,84
9000,extinct,56,0,5
9000,extinct,67,0,21
9000,extinct,131,0,142
9000,extinct,152,0,7
10000,split,219,194,551
10000,extinct,5,0,26
10000,extinct,68,0,14
10000,merge,199,192,84
11000,split,250,51,117
11000,extinct,2,0,51
11000,extinct,129,0,19
12000,split,289,193,13
12000,split,291,224,75
12000,split,296,219,37
12000,extinct,12,0,5
13000,extinct,193,0,7
13000,extinct,296,0,37
14000,split,334,192,12
14000,extinct,219,0,16
14000,extinct,289,0,13
15000,split,365,192,15
15000,extinct,51,0,31
15000,extinct,194,0,8
15000,extinct,250,0,77
16000,extinct,334,0,12
16000,extinct,365,0,15
17000,split,417,250,69
19000,split,441,393,14
19000,extinct,192,0,7
20000,extinct,417,0,18
21000,extinct,441,0,6
22000,split,445,291,17
23000,extinct,445,0,17
25000,split,456,291,70
26000,split,466,291,31
26000,split,468,455,21
26000,split,469,455,21
26000,split,471,455,86
27000,extinct,466,0,31
28000,extinct,469,0,21
30000,split,551,527,703
30000,extinct,456,0,16
31000,split,568,291,57
31000,split,573,291,48
32000,extinct,468,0,21
32000,extinct,471,0,12
34000,extinct,551,0,36
34000,extinct,568,0,7
34000,extinct,573,0,11
40000,split,704,291,40
42000,extinct,704,0,28
45000,split,719,291,86
45000,split,720,291,55
46000,split,731,291,87
46000,split,733,719,268
46000,split,734,291,46
46000,merge,720,291,55
47000,extinct,719,0,86
48000,split,762,291,8
48000,extinct,733,0,82
49000,extinct,731,0,38
49000,extinct,734,0,87
49000,extinct,762,0,8
50000,split,798,733,575
52000,split,842,291,13
53000,extinct,842,0,13
55000,split,898,291,55
55000,extinct,798,0,13
59000,split,945,291,80
61000,split,955,291,7
63000,extinct,945,0,38
63000,merge,955,992,27
64000,extinct,898,0,7
66000,split,987,291,150
67000,split,992,291,972
68000,split,1001,992,15
68000,split,1005,992,55
68000,split,1008,978,45
68000,split,1010,978,35
68000,split,1011,992,142
68000,split,1021,978,84
69000,split,1029,291,84
69000,split,1034,992,36
69000,split,1035,992,23
69000,extinct,1001,0,15
70000,split,1076,987,60
70000,extinct,1035,0,23
71000,split,1089,1024,179
71000,split,1091,987,23
71000,split,1101,1024,12
71000,extinct,1005,0,16
71000,extinct,1010,0,49
72000,extinct,1011,0,7
72000,merge,1029,1193,175
72000,extinct,1034,0,20
72000,extinct,1101,0,12
73000,split,1131,992,69
73000,extinct,987,0,14
73000,extinct,992,0,46
73000,extinct,1008,0,26
73000,extinct,1021,0,19
73000,extinct,1076,0,6
73000,extinct,1091,0,7
74000,extinct,1131,0,69
75000,split,1169,291,284
76000,split,1193,291,196
76000,split,1210,1021,7
77000,extinct,1089,0,19
77000,extinct,1210,0,7
78000,merge,291,1169,323
79000,merge,1193,1169,466
85000,split,1252,1169,1546
85000,split,1253,1169,16
88000,split,1287,1268,38
89000,extinct,1253,0,10
90000,split,1301,1252,402
90000,extinct,1287,0,38
91000,extinct,1252,0,25
92000,split,1327,1301,85
94000,extinct,1327,0,85
95000,extinct,1301,0,23
101000,split,1386,1169,92
106000,split,1402,1169,1680
106000,split,1403,1169,43
106000,extinct,1169,0,17
106000,extinct,1386,0,28
107000,merge,1403,1402,43
108000,split,1442,1422,85
108000,split,1443,1402,12
108000,split,1450,1402,13
109000,merge,1443,1402,12
110000,split,1475,1442,1239
110000,extinct,1450,0,13
111000,extinct,1442,0,85
115000,extinct,1475,0,9
117000,split,1563,1402,388
119000,split,1572,1402,969
121000,merge,1402,1563,1358
121000,extinct,1572,0,7
125000,split,1588,1563,1158
129000,split,1625,1563,6
130000,split,1634,1588,24
130000,extinct,1625,0,6
131000,split,1647,1563,7
131000,extinct,1588,0,94
132000,split,1662,1634,313
132000,extinct,1634,0,24
132000,extinct,1647,0,7
134000,extinct,1662,0,69
135000,split,1701,1662,5
136000,split,1721,1563,489
136000,extinct,1701,0,5
