step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,49.65,54,19,3,0,3,1,8.25,8,0.060,2994,0.00,8.64,33.34,172,0,0,1,7.12,4.25,13.38,8,8,8,14.0,0.000,25,1.128,0.514,8
100000,5.18,12,0,0,0,5,0,1.00,20,0.000,2990,1.84,141.29,2.68,272,0,0,0,1.00,1.00,1.00,2,1,5,19.6,18.820,5,1.036,0.202,8
100000,7.30,10,0,0,0,7,0,1.00,20,0.000,2988,-0.00,55.85,18.34,503,0,0,0,1.00,1.00,1.00,4,2,4,20.0,25.595,7,1.043,0.182,8
100000,15.18,18,0,0,0,17,0,1.00,10,0.000,2973,1.82,478.83,137.17,484,0,0,0,1.00,1.00,1.00,6,3,8,10.3,75.901,17,0.893,0.264,8
100000,2.07,18,0,0,0,2,0,1.00,26,0.000,2971,0.00,105.89,7.68,272,0,0,0,1.00,1.00,1.00,1,1,2,17.9,8.700,2,1.036,0.202,8
100000,84.67,64,33,9,0,1,2,10.33,2,0.106,2956,0.00,9.90,97.58,172,2,1,5,12.38,4.50,12.50,6,7,8,40.5,0.000,43,1.114,0.432,8
100000,74.55,64,17,28,0,2,6,5.84,0,0.376,2953,0.00,3.72,17.82,172,2,1,6,6.38,3.25,6.88,6,8,8,40.5,0.000,47,1.165,0.453,8
100000,50.78,54,19,3,0,4,2,7.69,6,0.059,2951,0.00,5.00,21.57,172,0,0,2,7.12,4.25,10.90,4,5,8,24.4,0.000,26,1.128,0.514,8
100000,10.34,10,0,0,0,10,0,1.00,14,0.000,2950,0.00,191.65,17.69,510,0,1,0,1.00,1.00,1.00,2,3,6,18.5,48.631,10,1.034,0.178,8
100000,54.87,56,22,6,0,1,2,8.27,6,0.109,2949,0.00,1.42,1.10,172,2,1,3,8.25,4.00,11.70,6,5,8,40.7,0.000,29,1.076,0.553,8
