step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,726,32.46,2.50,2.57,2.50,23.30,0.02,1.59,0.004,0.253,496900.4,146617.2,19,31,4.59,1.79,1.50,28.0151,731.59,86261.4,0.2705,1.2024,5462,26.8587,263,83.3453,447328.0
10000,1,601,32.84,2.88,2.93,4.94,22.56,0.01,1.53,0.002,0.234,385761.6,99017.0,22,29,4.92,1.42,1.66,18.7322,375.66,21363.2,14.0716,1.4677,5461,26.8538,307,67.1349,335299.9
10000,2,240,47.13,7.57,1.70,12.37,26.31,0.03,2.04,0.008,0.131,162890.5,29335.9,10,30,6.55,1.61,2.39,5.0601,15.04,1911.6,43.8120,2.1371,5461,26.8538,643,26.8345,106019.7
20000,0,963,18.04,0.52,1.36,3.05,14.00,0.01,1.15,0.006,0.207,152403.7,33014.4,3,63,3.66,1.16,1.18,5.1165,685.05,91286.6,0.0000,2.5512,5462,9.7013,89,24.8117,126840.8
20000,1,856,18.40,0.33,0.93,4.10,14.92,0.00,1.08,0.000,0.200,135769.5,24556.1,3,88,3.91,1.07,1.11,3.8798,644.17,23685.3,2.8225,2.5300,5461,9.6996,103,24.4727,109922.1
20000,2,371,19.43,0.26,1.44,4.16,16.17,0.00,1.06,0.000,0.094,38237.4,2767.4,3,124,4.17,1.07,1.08,0.4342,32.90,1756.9,20.1548,1.8428,5461,9.6996,201,5.4541,17163.0
30000,0,1106,14.79,0.68,1.71,0.75,10.58,0.04,1.21,0.010,0.174,599573.1,232680.6,2,77,3.09,1.21,1.17,36.4464,706.74,87717.5,0.3375,1.8457,5462,34.8676,29,82.5579,587466.1
30000,1,896,20.04,0.83,3.08,1.28,12.77,0.07,1.15,0.020,0.184,510653.8,182254.6,2,105,3.51,1.12,1.19,27.4945,477.77,22968.4,17.8180,3.4470,5461,34.8612,49,68.1410,475816.0
30000,2,523,22.15,1.13,2.96,1.05,14.37,0.06,1.17,0.019,0.116,188625.7,33423.1,1,120,3.83,1.11,1.21,2.9875,55.09,2246.8,37.8850,11.2205,5461,34.8612,41,10.9308,77738.2
40000,0,765,25.37,1.22,5.82,1.13,12.98,0.10,1.27,0.030,0.185,210175.5,57510.9,4,93,4.15,1.20,1.34,5.6305,624.16,92459.7,0.0000,6.6061,5462,16.6658,66,21.2912,145379.8
40000,1,751,24.60,1.03,5.51,0.85,13.51,0.06,1.28,0.021,0.180,193453.8,50121.9,4,70,4.03,1.26,1.32,4.2225,774.90,21777.8,3.2022,8.3883,5461,16.6628,90,16.4546,110859.3
40000,2,418,25.30,0.69,7.18,0.48,13.02,0.01,1.15,0.005,0.102,130236.1,23994.3,4,117,4.34,1.11,1.22,0.7134,30.19,870.5,8.4394,11.6113,5461,16.6628,123,2.1612,14949.7
50000,0,1187,17.56,0.58,2.57,0.35,11.13,0.01,1.15,0.005,0.199,570026.6,221731.6,9,113,3.27,1.13,1.17,31.9957,660.40,88127.2,0.1113,1.4024,5462,31.6235,53,83.7787,558333.0
50000,1,958,20.39,1.13,3.08,0.34,12.04,0.01,1.29,0.004,0.180,457906.0,158710.9,10,105,3.63,1.19,1.42,21.7331,510.74,23579.3,18.6224,2.9871,5461,31.6177,65,64.2635,428729.9
50000,2,563,21.69,0.74,5.44,0.29,11.01,0.02,1.18,0.007,0.115,139987.4,29642.6,7,143,3.81,1.18,1.20,2.0914,67.45,2101.5,49.0636,6.9951,5461,31.6177,126,9.9961,70742.6
60000,0,1000,18.64,1.41,3.93,0.06,9.48,0.03,1.44,0.006,0.171,200872.8,57385.4,5,115,3.40,1.39,1.49,5.3665,480.24,93156.0,0.0000,5.6007,5462,15.6361,50,21.3131,145968.0
60000,1,998,19.02,1.17,4.58,0.04,9.45,0.01,1.41,0.003,0.173,201790.8,55032.7,7,103,3.54,1.37,1.43,5.0750,463.56,22835.0,3.2384,5.6677,5461,15.6333,84,21.8361,146325.8
60000,2,501,21.75,0.88,5.98,0.00,9.92,0.01,1.29,0.008,0.097,99986.9,18516.0,6,197,3.79,1.25,1.30,0.5072,14.48,1419.6,12.0347,8.5728,5461,15.6333,123,2.0915,14908.3
70000,0,1496,14.14,0.48,1.99,0.04,6.47,0.02,1.16,0.010,0.153,520170.0,183372.0,9,179,2.56,1.13,1.19,20.6270,432.88,88157.2,0.0541,1.5925,5462,32.2697,70,78.1797,500761.6
70000,1,1150,15.52,0.78,2.11,0.08,7.57,0.01,1.27,0.005,0.139,488169.8,166853.2,9,183,2.79,1.25,1.30,18.9631,408.05,24242.6,16.4121,2.2796,5461,32.2638,91,73.6875,464754.7
70000,2,617,15.14,0.66,2.78,0.10,7.74,0.00,1.22,0.002,0.081,128424.7,28603.2,9,247,3.01,1.20,1.26,1.5341,62.57,2872.2,49.8997,5.7766,5461,32.2638,154,10.4744,71368.1
