step,event,lineage,other,size
5000,birth,1,0,87
5000,birth,2,0,22
5000,birth,4,0,41
5000,birth,5,0,6
5000,birth,9,0,8
5000,birth,10,0,35
5000,birth,11,0,51
5000,birth,13,0,54
5000,birth,14,0,12
5000,birth,15,0,11
5000,birth,17,0,44
5000,birth,19,0,7
5000,birth,23,0,6
5000,birth,24,0,19
5000,birth,27,0,19
5000,birth,31,0,25
5000,birth,32,0,20
5000,birth,35,0,25
5000,birth,36,0,7
5000,birth,37,0,15
5000,birth,43,0,11
5000,birth,44,0,6
5000,birth,48,0,14
5000,birth,50,0,24
5000,birth,51,0,7
5000,birth,56,0,24
5000,birth,60,0,62
5000,birth,66,0,15
5000,birth,81,0,12
5000,birth,85,0,7
5000,birth,88,0,5
5000,birth,90,0,28
5000,birth,91,0,8
5000,birth,92,0,8
5000,birth,97,0,15
5000,birth,101,0,20
5000,birth,109,0,18
5000,birth,110,0,12
5000,birth,113,0,11
5000,birth,120,0,9
5000,birth,123,0,16
5000,birth,126,0,6
5000,birth,129,0,29
5000,birth,142,0,59
5000,birth,152,0,21
5000,birth,153,0,24
6000,extinct,85,0,7
7000,birth,165,0,19
7000,extinct,9,0,8
7000,merge,11,1,73
7000,extinct,43,0,9
7000,extinct,91,0,7
7000,extinct,97,0,5
7000,extinct,110,0,12
7000,merge,113,1,10
7000,extinct,126,0,6
8000,birth,169,0,113
8000,birth,170,0,73
8000,birth,173,0,17
8000,birth,174,0,142
8000,birth,176,0,140
8000,extinct,51,0,10
8000,extinct,66,0,17
8000,extinct,88,0,5
8000,extinct,153,0,37
9000,birth,63,0,25
9000,birth,86,0,6
9000,extinct,2,0,16
9000,extinct,17,0,45
9000,extinct,23,0,6
9000,extinct,32,0,7
9000,extinct,36,0,9
9000,extinct,44,0,6
10000,birth,38,0,56
10000,merge,13,1,52
10000,merge,35,1,9
10000,extinct,37,0,5
10000,extinct,86,0,6
10000,extinct,120,0,8
10000,extinct,152,0,21
10000,extinct,173,0,13
10000,merge,174,1,211
10000,merge,176,1,135
11000,extinct,24,0,11
11000,extinct,56,0,8
11000,extinct,81,0,10
11000,extinct,129,0,13
11000,extinct,165,0,24
11000,extinct,170,0,42
12000,extinct,10,0,12
12000,extinct,14,0,13
12000,extinct,60,0,16
12000,extinct,63,0,9
12000,extinct,92,0,13
13000,split,196,31,11
13000,extinct,4,0,9
13000,extinct,5,0,6
13000,extinct,15,0,5
13000,extinct,31,0,11
13000,extinct,101,0,7
14000,extinct,27,0,9
14000,extinct,38,0,5
14000,extinct,48,0,6
14000,extinct,109,0,5
14000,extinct,123,0,10
15000,split,201,1,6
15000,extinct,50,0,8
15000,extinct,196,0,7
16000,extinct,90,0,5
17000,split,205,1,756
17000,extinct,169,0,19
17000,extinct,201,0,6
18000,extinct,19,0,6
18000,extinct,142,0,9
20000,split,212,1,91
22000,split,216,205,6
26000,extinct,216,0,6
29000,split,223,205,45
29000,extinct,212,0,7
30000,extinct,1,0,13
32000,split,237,205,217
32000,split,238,205,36
32000,split,239,205,13
32000,split,240,205,11
33000,extinct,223,0,12
34000,extinct,239,0,13
34000,extinct,240,0,11
37000,extinct,238,0,5
39000,split,266,205,119
40000,split,267,205,65
41000,split,268,266,356
43000,merge,267,205,124
46000,split,276,205,416
46000,split,278,205,34
47000,split,282,205,64
48000,split,285,205,46
49000,split,289,205,65
49000,split,290,205,5
49000,extinct,278,0,18
50000,split,295,205,25
51000,split,302,205,35
51000,extinct,285,0,46
51000,extinct,290,0,12
52000,split,309,276,38
53000,split,311,205,147
53000,split,313,205,7
53000,split,314,205,19
53000,extinct,266,0,11
54000,split,320,276,27
54000,split,323,306,21
55000,split,325,311,7
55000,split,327,276,10
55000,extinct,282,0,20
55000,extinct,289,0,5
55000,extinct,313,0,7
56000,split,332,268,125
56000,split,334,276,44
56000,extinct,237,0,14
56000,extinct,295,0,7
56000,extinct,309,0,15
56000,extinct,314,0,8
57000,extinct,205,0,6
57000,extinct,302,0,15
57000,extinct,320,0,5
57000,extinct,325,0,7
57000,extinct,327,0,6
58000,split,342,332,110
58000,extinct,323,0,11
59000,split,345,205,82
61000,split,346,311,27
61000,extinct,334,0,21
62000,split,347,334,15
62000,extinct,276,0,6
67000,split,357,311,19
67000,split,359,311,33
68000,split,367,311,13
68000,extinct,332,0,949
68000,extinct,347,0,14
69000,split,372,346,59
69000,split,374,311,34
69000,extinct,357,0,7
70000,split,379,311,55
70000,split,380,311,40
70000,extinct,346,0,5
71000,split,386,342,23
71000,extinct,359,0,7
72000,split,393,345,23
72000,split,394,311,41
72000,extinct,268,0,16
73000,extinct,367,0,11
74000,extinct,394,0,6
75000,split,412,311,75
75000,extinct,386,0,5
75000,extinct,393,0,9
76000,split,420,374,23
76000,split,423,412,10
77000,extinct,345,0,10
77000,extinct,379,0,7
78000,split,429,342,44
78000,extinct,420,0,5
79000,split,433,311,834
79000,split,434,430,404
79000,extinct,374,0,8
79000,extinct,423,0,6
80000,extinct,380,0,5
81000,split,439,434,18
81000,split,440,434,22
84000,split,445,434,122
84000,split,446,433,11
84000,split,447,433,21
85000,split,450,434,11
86000,split,461,434,17
86000,extinct,446,0,26
86000,extinct,447,0,5
86000,extinct,450,0,11
87000,split,466,433,62
87000,split,467,433,37
87000,extinct,439,0,6
88000,split,473,434,103
88000,split,474,434,327
88000,split,480,311,10
88000,extinct,412,0,6
89000,split,487,434,36
89000,split,489,433,20
89000,split,490,372,5
89000,split,491,433,35
90000,split,501,429,65
90000,split,502,433,103
90000,split,503,445,32
90000,split,504,434,10
90000,split,506,474,40
90000,extinct,342,0,5
90000,extinct,461,0,21
90000,extinct,467,0,11
90000,extinct,490,0,5
91000,split,512,433,44
91000,split,513,433,22
91000,split,515,434,11
91000,extinct,440,0,13
91000,extinct,491,0,12
92000,split,522,433,57
92000,split,527,433,20
92000,extinct,445,0,19
92000,extinct,480,0,6
92000,extinct,487,0,6
92000,extinct,504,0,10
93000,split,542,513,12
93000,split,543,521,6
93000,split,544,311,29
93000,split,546,445,11
93000,extinct,473,0,12
94000,split,552,433,22
94000,split,553,433,30
94000,split,558,311,19
94000,extinct,311,0,11
94000,extinct,489,0,8
94000,extinct,501,0,19
94000,extinct,503,0,31
94000,extinct,506,0,9
94000,extinct,527,0,20
95000,extinct,466,0,19
95000,extinct,512,0,18
95000,extinct,513,0,10
96000,split,577,433,156
96000,split,581,555,6
96000,extinct,502,0,5
96000,extinct,522,0,9
96000,extinct,542,0,12
96000,extinct,543,0,6
97000,extinct,429,0,6
98000,extinct,515,0,7
98000,extinct,544,0,7
98000,extinct,546,0,5
98000,extinct,552,0,13
99000,split,595,433,11
99000,extinct,558,0,5
99000,extinct,581,0,10
100000,split,598,433,28
100000,extinct,434,0,9
100000,extinct,553,0,10
