step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs
1000,11567,8016,134661,723265,687416,581457,7147,63206,418,1,288887,3730172,178994.950,77106.377,0.9175,60540.872,0.216,0.261,0.292,0.231,0.602,0.326,1470,0.0486,0.6517,0.100,16.6,51.0,91.1,48.63,4.27,6.08,3.13,35.15,7.86,1.080,0.137,0.066,0.067,25.422,0.584,0.0030,113,395,1782,13471,71,0,0.000,5560,3629,2966,4972,816,3735,7016,0.00,0.91,15735,36.7891,66700,9789,541342,2995.8,-0.0,457893,49.805,2631084.333,9.91e-15,0.00093,30.00,215532,92.810,2.672,89.315,0.823,92.814,8708,747,1988,124,0.3663,0.859,1.063,1.322,1.063,0.913,1.213,1.139,37377.245,11331.182,169445.092,38120.171,31730.072,240.487,8486.493,4212.507,3823.359,43.145,0.670,0.576,0.531,0.391,0.871,0.694,0.617,0.141,7145,51390,0.7200,0.6125,0.6061,0.7799,0.9999,0.0516,0.0508,1.0000,0.5192,0.7135,0.8511,0.8290,0.0964,0.0409,0.0466,0.0105,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,15151,0.9998,0.7473,0.7934,1.0000,0.9996,0.0516,0.0508,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.2087,4.9620,5.5480,5.5713,0.1004,0.2347,0.1962,0.407,0.448,0.509,0.328,7983,0.1496,0.0097,0.0127,0.1493,0.00214,0.00162,0.00145,0.00404,23.48,27.88,27.56,25.39,48.9775,0.0268,69.0007,28.7060,21.0985,1078602,1532099,0.5947,0.0056,1010.6,48.9775,21.62,0,0,0,0,0,0,9214,16565.505,15024.462,0.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,529.1,3.848,248
2000,10972,3037,57460,115581,104291,56947,1174,24605,73,0,167953,2197362,32555.502,23647.203,1.2443,10585.898,0.136,0.502,0.222,0.140,0.548,0.326,270,0.0595,0.6586,0.074,14.7,38.5,76.7,37.21,2.50,8.03,1.58,25.10,7.56,1.150,0.211,0.074,0.074,10.316,0.363,0.0033,97,905,1005,7189,40,0,0.000,5493,1134,2979,6859,346,1104,9522,0.00,5.37,15338,16.1762,66792,13370,504368,3122.3,0.0,518813,21.373,2631084.333,1.17e-14,0.00070,25.34,38565,31.448,2.703,28.101,0.644,31.452,3182,2304,5129,357,0.2855,0.904,1.139,1.416,1.183,0.931,1.217,1.322,12218.652,10750.991,13332.409,12183.445,17263.615,361.931,8038.230,1726.149,3082.202,214.724,0.559,0.518,0.569,0.478,0.544,0.481,0.488,0.241,15944,21693,0.6595,0.3449,0.4244,0.8053,0.9998,0.0421,0.0497,1.0000,0.5312,0.7678,0.8912,0.8710,0.1358,0.0252,0.0210,0.0440,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6071,0.9985,0.6856,0.7517,1.0000,0.9993,0.0421,0.0497,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.3963,5.1792,5.5464,5.6308,0.0512,0.1702,0.1431,0.212,0.279,0.268,0.238,1889,0.0963,0.0039,0.0031,0.1290,0.00229,0.00082,0.00065,0.00316,27.11,27.28,26.65,29.51,144.7150,0.0493,29.6727,14.1495,7.2234,1093175,1528780,1.2244,0.0521,1749.5,144.7150,26.00,0,0,0,0,0,0,3724,13061.305,11943.372,0.9680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,827.2,5.791,1019
3000,10423,2865,71709,155596,142992,82611,1276,28156,77,0,203979,2469855,41637.477,27864.385,1.0818,14072.795,0.119,0.561,0.180,0.140,0.544,0.325,246,0.0732,0.6712,0.061,16.6,40.0,74.0,35.26,2.74,7.92,1.31,23.29,7.38,1.184,0.203,0.131,0.137,8.338,0.371,0.0037,87,347,758,9073,67,0,0.000,5140,31,1980,8412,294,1698,8431,0.00,6.72,16252,18.2346,66714,12338,468841,2287.0,-0.0,555149,15.632,2631084.333,5.13e-15,0.00166,14.43,51780,32.174,2.703,28.991,0.480,32.177,3691,2243,4153,336,0.2478,0.961,1.122,1.503,1.289,0.951,1.194,1.452,14979.048,16258.117,13530.331,14943.498,26638.871,597.571,7220.690,1992.049,4131.151,447.701,0.517,0.564,0.553,0.466,0.509,0.496,0.579,0.208,15078,31579,0.7110,0.3934,0.3961,0.8364,0.9994,0.0361,0.0499,1.0000,0.5761,0.9272,0.8893,0.8827,0.1365,0.0423,0.0302,0.0545,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6565,0.9990,0.7367,0.7442,1.0000,0.9981,0.0361,0.0499,0.9993,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.4055,4.6994,5.1257,5.7371,0.0457,0.1606,0.1355,0.213,0.189,0.263,0.165,1463,0.0698,0.0041,0.0028,0.1080,0.00221,0.00091,0.00092,0.00309,22.64,26.67,27.22,20.70,410.6320,0.0778,41.8366,5.9288,9.7030,1095873,1527852,1.7832,0.1062,2128.2,410.6320,22.38,0,0,0,0,0,0,4418,13791.591,12492.897,0.9646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,874.4,9.561,1454
4000,9933,2460,70966,144001,128218,71937,1098,27954,152,0,276841,2896064,38684.316,29588.944,1.0271,11816.953,0.109,0.700,0.113,0.078,0.540,0.323,317,0.0943,0.6632,0.057,17.0,39.2,71.8,31.43,3.13,9.50,0.80,18.00,7.18,1.275,0.244,0.173,0.180,7.238,0.315,0.0038,87,356,702,12255,67,0,0.000,5518,44,2203,7686,286,1172,8475,1.75,9.32,16711,18.7880,66755,13882,442530,2229.3,0.0,585961,13.840,2631084.333,1.63e-14,0.00123,37.93,53202,32.455,2.689,29.288,0.478,32.458,3415,2016,4108,394,0.2553,0.968,1.312,1.608,1.344,0.961,1.346,1.536,12472.206,14630.638,14979.744,12364.653,22456.938,699.934,8889.134,2368.760,6041.788,472.308,0.539,0.578,0.531,0.420,0.505,0.486,0.520,0.202,17629,30023,0.7438,0.2770,0.3598,0.8287,0.9993,0.0335,0.0593,1.0000,0.5819,0.8557,0.9453,0.8976,0.1933,0.0362,0.0320,0.0567,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4363,0.9986,0.7498,0.7921,1.0000,0.9985,0.0335,0.0593,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.5217,4.5849,5.5272,5.4823,0.0398,0.1221,0.1051,0.118,0.143,0.133,0.168,1812,0.0813,0.0033,0.0030,0.1026,0.00208,0.00086,0.00107,0.00290,26.96,26.39,27.25,27.03,780.5848,0.0958,35.1818,6.2413,7.5990,1098249,1526469,1.9102,0.1257,2127.7,780.5848,25.42,0,0,0,0,0,0,7152,17771.991,15952.318,0.9511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,823.1,11.199,1973
5000,10365,2532,67340,124710,109002,56385,985,26054,172,0,248325,2938459,34817.068,25531.501,1.0375,9429.778,0.104,0.745,0.085,0.065,0.531,0.333,315,0.0927,0.6726,0.054,17.2,40.0,69.1,30.43,2.58,8.96,0.70,18.19,7.00,1.338,0.234,0.182,0.190,7.180,0.301,0.0037,83,345,732,12321,89,15,0.351,5736,61,2086,8218,377,1974,8014,2.00,9.73,19859,20.4502,66747,16004,421649,2278.2,-0.0,610935,12.446,2631084.333,2.05e-14,0.00049,12.68,46078,30.609,2.747,27.244,0.617,30.612,4289,1983,3726,367,0.2209,0.976,1.389,1.689,1.438,0.962,1.400,1.556,12214.870,13069.052,12520.912,12102.655,19079.601,543.678,7261.296,2321.618,6221.441,297.369,0.523,0.555,0.530,0.432,0.463,0.427,0.477,0.184,23402,28827,0.6290,0.2439,0.3566,0.6869,0.9991,0.0301,0.0644,1.0000,0.6271,0.9200,0.8939,0.9692,0.1488,0.0301,0.0267,0.0526,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3591,0.9990,0.7628,0.7833,1.0000,0.9984,0.0301,0.0644,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.4473,4.6539,5.5646,5.2671,0.0394,0.1007,0.0902,0.139,0.134,0.141,0.140,1183,0.0531,0.0036,0.0027,0.0754,0.00233,0.00077,0.00094,0.00322,26.49,26.32,27.06,26.27,838.1688,0.0907,31.6674,5.0946,7.3518,1099810,1524621,1.3527,0.0902,2091.0,838.1688,23.03,0,0,0,0,0,0,7081,16101.724,14331.692,0.9512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,931.0,8.699,1412
6000,11229,2932,81502,181509,164979,98584,1423,28502,310,1,276936,3336988,48606.812,33038.157,1.0542,14791.000,0.118,0.722,0.112,0.047,0.536,0.338,271,0.0868,0.6495,0.063,15.9,41.3,77.4,30.29,2.98,9.23,0.63,17.45,6.94,1.411,0.242,0.193,0.200,6.847,0.309,0.0036,78,343,793,11073,133,15,0.233,6372,321,2162,8746,851,2084,8294,2.25,10.14,16067,21.5738,66757,15241,394498,3172.2,-0.0,644240,14.345,2631084.333,1.77e-14,0.00013,23.20,69773,38.742,2.743,35.212,0.787,38.746,5123,1694,4090,322,0.1670,0.994,1.455,1.775,1.479,0.971,1.497,1.547,13787.197,17129.592,23999.332,13675.923,25189.892,532.664,10093.487,2362.754,5581.350,209.567,0.520,0.555,0.552,0.396,0.555,0.491,0.579,0.201,24963,37104,0.5693,0.3661,0.3545,0.7546,0.9996,0.0318,0.0559,1.0000,0.6005,0.9977,0.9138,0.9140,0.1563,0.0245,0.0280,0.0775,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4986,0.9994,0.8279,0.8144,1.0000,0.9989,0.0318,0.0561,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.7687,5.0860,5.8760,5.4547,0.0346,0.0877,0.0762,0.076,0.144,0.128,0.110,1358,0.0592,0.0032,0.0029,0.0713,0.00211,0.00092,0.00095,0.00327,24.00,25.77,27.26,19.62,954.5613,0.1063,39.3123,6.6496,7.6951,1101173,1522860,0.7164,0.0293,1956.1,954.5613,19.40,0,0,0,0,0,0,8377,18247.158,16238.014,0.9477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,1034.5,8.523,1113
7000,8504,2429,63779,115493,100105,50710,1004,28110,273,0,289108,2792304,31750.846,28671.197,1.0782,9188.639,0.096,0.765,0.089,0.050,0.491,0.363,391,0.1189,0.6499,0.056,17.9,43.3,71.9,29.04,3.53,9.93,0.47,15.11,6.49,1.471,0.252,0.232,0.241,6.896,0.315,0.0040,88,393,592,8640,62,19,0.164,4954,1191,1204,6109,957,1280,6267,4.00,12.72,15906,20.0794,66825,18361,374023,1840.1,-0.0,676282,12.630,2631084.333,3.72e-15,0.00059,24.47,43685,30.473,2.772,27.218,0.483,30.476,4303,1311,2705,185,0.1787,0.988,1.476,1.907,1.526,0.965,1.625,1.544,8013.763,10050.400,18141.826,7897.347,14474.617,425.695,11576.105,1198.978,6544.234,163.241,0.464,0.555,0.493,0.380,0.464,0.387,0.452,0.131,33995,26302,0.5576,0.3217,0.3231,0.5674,0.9997,0.0394,0.0634,1.0000,0.5967,0.9549,0.9970,0.8486,0.1819,0.0372,0.0348,0.1071,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1542,0.9993,0.7957,0.8640,1.0000,0.9988,0.0394,0.0634,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,6.0399,5.2467,6.3781,5.4213,0.0329,0.0733,0.0633,0.066,0.110,0.110,0.088,1575,0.0595,0.0049,0.0046,0.0529,0.00215,0.00042,0.00055,0.00356,27.46,27.40,26.50,30.00,869.2015,0.1208,22.7464,6.4967,6.1329,1103434,1522359,0.5607,0.0148,1915.2,869.2015,21.78,0,0,0,0,0,0,8702,19482.558,17225.607,0.9393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,1219.8,6.811,825
8000,9489,2236,69508,135686,121350,65319,859,22726,186,0,230530,2661825,36112.749,24624.745,1.0420,9611.619,0.096,0.776,0.092,0.036,0.490,0.370,194,0.0974,0.6695,0.064,14.4,38.7,70.9,28.61,2.47,8.06,0.63,17.45,6.59,1.452,0.214,0.183,0.189,6.482,0.271,0.0035,71,326,502,7158,44,19,0.132,5364,729,1080,7680,1163,1077,7249,4.00,13.03,19169,21.2251,66727,17254,353600,2896.1,-0.0,697375,10.580,2631084.333,9.56e-15,0.00060,7.77,52171,29.469,2.776,26.043,0.650,29.472,3844,1459,3959,227,0.1806,0.988,1.469,1.902,1.521,0.971,1.565,1.386,10387.491,15581.291,13347.456,10274.536,21701.870,400.506,7727.321,1518.182,5621.684,145.938,0.457,0.541,0.495,0.371,0.445,0.435,0.531,0.146,35991,35534,0.5617,0.3535,0.2504,0.7896,0.9997,0.0361,0.0589,1.0000,0.6120,0.9389,0.9114,0.7983,0.1507,0.0200,0.0257,0.1186,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1492,0.9992,0.8774,0.8498,1.0000,0.9985,0.0361,0.0589,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,6.0147,5.1498,6.1635,5.6663,0.0341,0.0883,0.0762,0.095,0.134,0.110,0.108,1198,0.0631,0.0026,0.0038,0.0742,0.00220,0.00085,0.00085,0.00307,24.51,26.70,27.80,22.91,768.1993,0.0996,32.3782,5.0032,5.5769,1105413,1519875,1.0144,0.1061,1981.9,768.1993,16.84,0,0,0,0,0,0,7387,15013.125,13195.191,0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,1385.0,6.408,603
9000,9732,2224,77865,175673,160423,96739,1069,23923,197,0,251299,3152614,45060.230,29608.591,1.0256,13500.964,0.087,0.764,0.106,0.043,0.525,0.352,211,0.0917,0.6701,0.068,16.7,45.1,72.1,32.07,2.72,7.55,0.34,21.46,6.68,1.359,0.183,0.195,0.199,6.648,0.296,0.0033,70,328,491,7697,51,19,0.144,5182,31,1617,8084,216,1470,8046,3.25,11.05,20619,22.6025,66718,15409,330070,3074.7,0.0,715295,11.734,2631084.333,1.01e-14,0.00261,30.68,66358,33.762,2.794,30.349,0.619,33.765,3447,2049,3961,275,0.2518,0.964,1.308,1.909,1.467,0.961,1.472,1.329,10994.543,21421.267,16891.436,10934.379,30098.365,637.014,7864.946,1483.642,6513.655,245.385,0.496,0.564,0.533,0.380,0.535,0.484,0.594,0.168,30111,41028,0.5725,0.3683,0.2839,0.7852,0.9995,0.0389,0.0524,1.0000,0.5876,0.8211,0.8249,0.7783,0.1721,0.0240,0.0288,0.1380,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3181,0.9997,0.7390,0.7216,1.0000,0.9986,0.0389,0.0524,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,6.0409,4.9804,5.6747,5.6646,0.0343,0.0557,0.0446,0.055,0.081,0.069,0.068,1464,0.0837,0.0024,0.0028,0.1059,0.00231,0.00078,0.00108,0.00303,26.09,26.92,27.96,24.35,765.5516,0.0980,41.4862,5.1176,6.6163,1106984,1517948,1.8696,0.1952,2053.1,765.5516,18.95,0,0,0,0,0,0,7829,16107.628,14199.302,0.9550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,1308.3,10.192,799
10000,7457,1889,67021,129852,116857,61921,910,21576,170,0,201243,2876469,33458.464,24935.780,1.0297,11984.955,0.061,0.804,0.102,0.034,0.526,0.355,285,0.1072,0.6722,0.052,15.1,43.6,68.9,29.61,3.34,9.03,0.30,16.95,6.66,1.365,0.226,0.258,0.265,6.583,0.327,0.0034,73,318,467,5436,28,17,0.400,4117,65,1119,6273,196,1218,6043,4.75,13.28,25878,23.8796,66729,16535,317674,2199.0,-0.0,724982,10.622,2631084.333,4.07e-15,0.00116,11.37,47323,27.787,2.815,24.625,0.347,27.791,3145,1286,2717,309,0.2237,0.994,1.258,1.935,1.458,0.981,1.457,1.214,8865.360,16171.305,10887.044,8798.490,25186.600,571.285,6257.779,1349.307,5065.340,278.398,0.498,0.561,0.535,0.380,0.423,0.367,0.550,0.213,30662,34368,0.6532,0.3504,0.2854,0.7505,0.9992,0.0301,0.0436,1.0000,0.5792,0.9750,0.8560,0.6790,0.1923,0.0295,0.0315,0.1853,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,5805,0.9998,0.8331,0.7705,1.0000,0.9978,0.0301,0.0436,1.0000,0.1000,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,0.5000,5.9002,4.8866,5.7780,5.5929,0.0357,0.0489,0.0386,0.034,0.086,0.068,0.049,1085,0.0778,0.0017,0.0019,0.0804,0.00239,0.00093,0.00118,0.00324,26.63,27.20,27.56,28.77,749.4907,0.0832,34.4148,4.6519,5.9706,1108884,1517724,2.2656,0.2041,2137.7,749.4907,19.36,0,0,0,0,0,0,6292,12950.825,11453.992,0.9510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,1303.0,9.141,941
