step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1220.1915,694.58,88.00,1.83,245,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1199.7699,519.43,644.03,0.93,352,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.5206,1.45,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1484.4357,592.27,95.54,15.06,345,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,868.7559,227.28,498.83,14.14,283,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.7140,4.40,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1264.6594,591.98,63.05,26.41,359,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,877.5997,220.30,635.55,23.27,284,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8191,0.75,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1051.9846,400.63,88.12,33.46,307,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1491.5163,577.76,1520.40,29.60,460,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,306.3683,109.17,844.86,34.76,108,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,483.8593,207.70,41.40,55.87,61,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1338.7329,455.35,1071.06,30.03,278,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2447.2160,1238.19,11057.04,33.07,751,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,367.8423,110.61,24.35,65.26,22,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1028.6830,354.24,921.08,35.06,109,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2621.1704,1270.88,15830.33,34.84,777,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,343.8359,127.92,31.11,72.11,3,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,898.1568,409.85,841.89,40.70,5,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,3088.2730,1523.90,15255.53,38.05,823,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,748.0059,208.59,51.72,74.60,30,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1704.5265,761.69,1338.68,44.81,93,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2691.0006,1494.32,9752.01,22.85,667,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,734.7747,318.62,62.10,62.26,112,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,2065.2287,805.77,1560.84,36.39,408,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,881.7574,400.62,2055.87,8.26,210,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1264.0379,411.01,85.10,37.43,309,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1342.1025,362.51,1004.22,42.41,376,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,168.8366,73.04,242.93,71.00,51,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1033.3395,387.26,63.83,28.38,256,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,705.4656,161.82,492.05,49.77,241,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,142.4393,43.05,262.08,65.79,43,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,370.4275,233.98,13.83,19.39,40,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,282.8470,108.72,138.70,53.69,49,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,3.6242,0.19,13.68,35.34,0,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,74.6114,71.29,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,2.0984,2.11,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,4.9964,6.11,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0273,0.46,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,66.8864,418.29,89.88,-15.57,13,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,25.8118,226.57,609.45,-19.23,8,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.3718,0.00,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,324.8575,481.38,95.63,-9.01,84,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,106.6580,120.78,487.35,-2.32,21,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.6024,0.02,6.64,-2.40,2,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,530.8698,477.74,62.57,2.53,163,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
