step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1212.2695,610.16,88.00,1.83,264,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1164.8907,393.68,644.03,0.93,302,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.2765,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1594.4196,720.24,95.54,15.06,410,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,885.7008,246.03,498.83,14.14,238,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.3291,0.05,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1181.5255,526.99,63.06,26.41,321,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,914.8772,190.41,635.55,23.27,320,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8644,1.31,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,985.6977,414.86,88.11,33.46,248,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1484.6056,519.76,1520.39,29.60,485,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,284.5987,111.43,844.86,34.76,112,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,440.6006,157.06,41.40,55.87,66,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1182.3845,325.56,1071.12,30.03,303,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,1951.3454,514.29,11057.38,33.07,776,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,422.3863,217.46,24.35,65.26,25,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,986.7607,321.45,921.12,35.06,58,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2348.2177,666.01,15832.24,34.84,983,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1825,387.6168,211.05,31.21,72.11,10,38.85,17.518,2.984,0.2176,429.821,0.00,0.0000
1000,0,1,1739,849.7203,298.19,841.81,40.68,19,38.58,17.318,3.015,0.3683,748.718,0.00,0.0000
1000,0,2,4803,2583.3750,691.19,15257.42,38.05,792,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,907.9781,508.26,51.72,74.60,40,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1642.9457,662.22,1338.71,44.81,87,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2220.1483,630.67,9755.34,22.85,747,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,762.2731,327.98,62.11,62.26,133,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1892.4405,609.05,1560.84,36.39,342,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,779.2300,237.77,2055.87,8.26,231,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1277.3041,478.49,85.09,37.43,331,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1444.6521,442.97,1004.21,42.41,381,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,169.0057,57.93,242.93,71.00,60,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1125.8988,511.65,63.83,28.38,220,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,718.5786,172.18,492.05,49.77,227,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,137.5632,23.75,262.08,65.79,49,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,419.0529,300.31,13.83,19.39,33,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,277.4768,105.83,138.70,53.69,70,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,8.5973,2.44,13.68,35.34,2,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,76.1753,71.40,0.77,11.91,2,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
