step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,12401,8448,128864,739363,711053,601369,9130,56457,425,0,231631,4350120,181246.034,78478.960,1.0215,63691.330,0.231,0.268,0.255,0.245,0.639,0.314,579,0.0293,0.6568,0.096,19.0,47.4,84.2,44.40,3.19,5.23,2.34,30.57,7.51,1.103,0.129,0.036,0.038,22.943,0.588,0.0025,130,424,1768,9389,36,0,0.000,5549,3823,3248,5330,888,4051,7462,0.00,0.92,14669,37.3508,66705,9518,542072,2975.9,-0.0,459238,51.715,2631181.733,6.90e-15,0.00093,30.00,218708,96.523,2.941,92.642,0.940,96.528,9475,886,2040,0,0.3525,0.872,1.070,1.365,1.095,0.925,1.216,0.000,37265.919,12878.727,172039.217,37851.359,35046.788,0.000,9932.418,1915.382,2939.830,0.000,0.700,0.572,0.550,0.000,0.874,0.711,0.642,0.000,7363,49938,0.7089,0.5835,0.6599,0.0000,0.9998,0.0529,0.0535,0.0000,0.5639,0.7435,0.7836,0.0000,0.0799,0.0272,0.0401,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,19517,0.9998,0.5820,0.7000,0.0000,0.9992,0.0529,0.0535,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0097,4.7503,4.9763,0.0000,0.1092,0.1768,0.1491,0.305,0.343,0.353,0.312,8355,0.1620,0.0101,0.0120,0.0000,0.00230,0.00158,0.00144,0.00000,23.36,27.42,27.95,0.00,36.2700,0.0351,72.1516,31.0238,20.6910,1079518,1531926,0.6682,0.0064,1762.0,36.2700,21.62,0,0,0,0,0,0,6206,14787.630,13489.313,0.9823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.74,1.021,3.07,1.99,0.175,0.05,0.031,0.000,0.000
2000,10007,2746,51765,99817,89430,47325,727,23301,167,0,197468,2286116,30009.899,21393.190,1.0145,8872.016,0.152,0.554,0.159,0.135,0.543,0.327,207,0.0681,0.6393,0.081,16.5,42.1,79.8,39.69,2.03,7.81,0.94,27.24,7.50,1.141,0.212,0.037,0.038,10.501,0.360,0.0034,106,945,1088,6302,21,0,0.000,4988,945,2266,6796,341,972,8694,0.00,4.95,15364,15.6936,66802,13297,504808,2341.6,-0.0,518989,21.077,2631181.733,2.62e-14,0.00071,25.34,32621,27.379,2.913,23.897,0.569,27.383,2608,2901,4498,0,0.3517,0.882,1.069,1.462,1.202,0.913,1.252,0.000,11707.344,10365.535,11304.946,11713.307,15863.661,0.000,5710.291,1875.549,4935.335,0.000,0.554,0.561,0.520,0.000,0.505,0.469,0.468,0.000,16183,16989,0.6640,0.4592,0.4560,0.0000,0.9997,0.0470,0.0603,0.0000,0.5674,0.7803,0.7908,0.0000,0.1102,0.0189,0.0280,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,6267,0.9975,0.5367,0.6211,0.0000,0.9990,0.0470,0.0603,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9187,5.2776,4.9783,0.0000,0.0490,0.0788,0.0687,0.095,0.171,0.121,0.136,2172,0.1039,0.0036,0.0029,0.0000,0.00231,0.00085,0.00078,0.00000,26.34,27.55,27.43,0.00,59.3784,0.0461,27.7727,14.2704,6.8065,1093726,1528965,1.4165,0.0576,3160.0,59.3784,26.00,0,0,0,0,0,0,5263,12521.174,11303.003,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.50,1.068,1.67,1.29,0.131,0.07,0.057,0.000,0.000
3000,13791,2409,87553,196326,179990,106927,1846,29831,383,0,308680,3035488,50284.094,34065.814,0.8967,16767.174,0.093,0.669,0.129,0.110,0.518,0.329,582,0.0817,0.6696,0.072,13.0,40.1,77.7,36.34,1.15,8.12,0.56,25.33,7.25,1.216,0.224,0.025,0.024,7.156,0.290,0.0038,75,304,817,13353,28,0,0.000,5986,51,2423,11317,629,1804,11358,0.00,10.93,14697,18.2047,66725,9137,465454,4445.4,-0.0,555487,14.608,2631181.733,3.36e-15,0.00159,14.43,62619,33.888,2.945,30.063,0.879,33.892,4104,3246,6441,0,0.2700,0.948,1.135,1.638,1.329,0.943,1.282,0.000,18615.886,20666.325,15877.457,18464.344,32709.467,0.000,6227.923,3254.239,7816.479,0.000,0.479,0.553,0.510,0.000,0.529,0.515,0.581,0.000,11329,34696,0.6314,0.2875,0.3327,0.0000,0.9995,0.0374,0.0462,0.0000,0.6242,0.8208,0.8172,0.0000,0.0600,0.0169,0.0172,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,8083,0.9994,0.7375,0.7121,0.0000,0.9986,0.0374,0.0462,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8428,5.0384,5.0898,0.0000,0.0437,0.0632,0.0560,0.063,0.132,0.081,0.064,1528,0.0809,0.0038,0.0035,0.0000,0.00226,0.00096,0.00104,0.00000,21.97,27.28,27.62,0.00,49.7736,0.0745,51.7536,5.1032,9.5048,1096678,1525454,1.9344,0.1155,4311.9,49.7736,22.38,0,0,0,0,0,0,9248,17298.640,15451.530,0.9651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.33,1.075,1.18,0.92,0.108,0.04,0.036,0.000,0.000
4000,7683,1608,63674,113715,99517,49030,1011,26586,312,0,265804,2712529,30897.458,24762.045,0.9046,9734.044,0.072,0.776,0.096,0.057,0.496,0.347,321,0.1372,0.6830,0.070,13.0,38.3,78.1,32.18,1.59,9.03,0.38,20.23,6.94,1.284,0.241,0.052,0.053,6.632,0.296,0.0041,83,338,549,9398,41,0,0.000,3607,17,2034,5632,255,1259,6169,3.00,15.10,16895,17.8396,66766,13233,439788,2152.4,0.0,585041,12.236,2631181.733,2.85e-14,0.00123,37.93,39793,25.488,2.915,22.237,0.337,25.491,2566,2213,2904,0,0.3238,0.928,1.169,1.839,1.521,0.948,1.330,0.000,11465.503,11304.736,11639.121,11374.819,17617.561,0.000,7229.901,2240.236,5557.864,0.000,0.426,0.565,0.494,0.000,0.442,0.414,0.446,0.000,14801,28414,0.6164,0.3000,0.3328,0.0000,0.9995,0.0322,0.0462,0.0000,0.6337,0.9764,0.8894,0.0000,0.0857,0.0226,0.0274,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4485,0.9987,0.7661,0.7359,0.0000,0.9985,0.0322,0.0463,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0456,5.1562,4.9989,0.0000,0.0436,0.0436,0.0371,0.077,0.062,0.075,0.050,1651,0.0966,0.0059,0.0036,0.0000,0.00208,0.00066,0.00090,0.00000,26.36,26.43,26.55,0.00,257.9264,0.1015,29.3647,4.4881,7.7480,1099597,1526842,2.0208,0.1347,5045.1,257.9264,25.42,0,0,0,0,0,0,8334,15028.001,13298.946,0.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.04,1.065,0.95,0.94,0.074,0.04,0.037,0.000,0.000
5000,10677,2292,77396,151431,133222,72892,1143,28646,326,0,317816,3402901,37461.660,29179.294,0.8992,11318.986,0.062,0.803,0.086,0.049,0.515,0.348,592,0.1014,0.6883,0.076,14.7,36.5,70.9,30.11,1.21,8.29,0.28,19.70,6.42,1.410,0.219,0.043,0.044,6.673,0.294,0.0039,78,310,541,12552,34,9,0.253,4879,120,2335,8222,416,2186,8075,1.25,10.03,18058,20.1661,66758,15794,419596,2934.5,-0.0,610798,12.192,2631181.733,1.84e-14,0.00049,12.68,54767,29.946,2.868,26.287,0.791,29.950,4563,2187,3927,0,0.2554,0.906,1.370,1.972,1.577,0.921,1.488,0.000,13069.974,13383.434,14967.635,12921.712,20891.298,0.000,7706.100,3047.371,7106.837,0.000,0.446,0.568,0.528,0.000,0.496,0.442,0.506,0.000,21265,28746,0.5869,0.2699,0.2949,0.0000,0.9980,0.0320,0.0449,0.0000,0.6754,0.8892,0.9258,0.0000,0.0647,0.0149,0.0203,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3320,0.9992,0.7439,0.8286,0.0000,0.9978,0.0321,0.0451,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0176,4.9167,5.1346,0.0000,0.0417,0.0346,0.0284,0.039,0.047,0.047,0.032,1477,0.0854,0.0038,0.0023,0.0000,0.00213,0.00070,0.00082,0.00000,24.32,27.25,27.53,0.00,1004.4406,0.1081,34.2872,4.7218,7.4706,1100332,1524334,1.4149,0.0965,4993.5,1004.4406,23.03,0,0,0,0,0,0,11887,17860.308,15570.444,0.9558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.07,1.067,0.64,0.65,0.067,0.05,0.047,0.000,0.000
6000,11033,2510,88095,173515,153865,84295,1125,31811,347,0,367244,3667704,43381.399,33907.004,0.8955,13352.199,0.064,0.832,0.062,0.043,0.501,0.362,421,0.1087,0.6695,0.072,18.7,39.9,78.9,31.55,1.76,8.94,0.36,19.90,6.15,1.519,0.226,0.098,0.101,6.626,0.289,0.0040,71,314,642,15528,96,8,0.075,5240,391,1789,8853,1588,2049,7396,2.00,10.48,17118,20.7745,66769,16963,395080,3154.2,-0.0,641830,13.435,2631181.733,1.19e-14,0.00013,23.20,62380,34.284,2.932,30.295,1.057,34.288,5538,1237,4258,0,0.2119,0.950,1.608,1.988,1.544,0.958,1.650,0.000,12794.141,16492.112,19307.159,12706.847,24719.592,0.000,9507.964,2527.573,8519.267,0.000,0.455,0.532,0.522,0.000,0.473,0.468,0.511,0.000,25189,38135,0.4831,0.2100,0.3200,0.0000,0.9992,0.0287,0.0449,0.0000,0.6069,0.9596,0.9637,0.0000,0.0837,0.0176,0.0132,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2694,0.9995,0.8127,0.7596,0.0000,0.9982,0.0288,0.0451,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0179,5.1732,5.0724,0.0000,0.0365,0.0354,0.0310,0.077,0.043,0.073,0.033,1352,0.0605,0.0028,0.0021,0.0000,0.00214,0.00081,0.00086,0.00000,22.63,26.51,27.35,0.00,1664.8175,0.1132,37.8734,5.8773,7.5580,1101670,1522650,0.7530,0.0310,4393.5,1664.8175,19.40,0,0,0,0,0,0,13400,20554.804,17954.188,0.9522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.66,1.031,0.58,0.48,0.045,0.04,0.065,0.000,0.000
7000,9259,2214,83560,161770,138737,77517,693,30868,317,0,453138,3354655,38873.984,38130.282,0.8944,12800.313,0.072,0.861,0.033,0.034,0.470,0.384,294,0.1315,0.6477,0.073,19.9,41.9,79.4,29.99,1.52,10.02,0.23,17.37,5.88,1.595,0.239,0.101,0.103,6.941,0.277,0.0042,72,323,533,12287,92,7,0.144,4384,1377,1424,6458,965,1313,6981,2.00,11.50,14361,19.1392,66838,18691,373313,2325.6,-0.0,677279,12.779,2631181.733,2.44e-14,0.00032,24.47,66451,41.271,3.201,37.020,1.050,41.280,4314,1180,3765,0,0.1887,0.963,1.774,1.997,1.618,0.932,1.777,0.000,9453.541,13617.121,22005.258,9352.196,20316.842,0.000,12100.777,2170.083,11059.109,0.000,0.427,0.523,0.487,0.000,0.502,0.442,0.480,0.000,32837,30608,0.5867,0.2481,0.2741,0.0000,0.9999,0.0383,0.0480,0.0000,0.6332,0.9887,0.9359,0.0000,0.0815,0.0171,0.0131,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3086,0.9982,0.8403,0.7774,0.0000,0.9987,0.0383,0.0480,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0772,5.5242,4.8717,0.0000,0.0354,0.0312,0.0214,0.023,0.047,0.033,0.014,2042,0.0800,0.0037,0.0038,0.0000,0.00191,0.00062,0.00067,0.00000,26.74,26.94,26.85,0.00,1629.4135,0.1338,30.1170,6.7895,5.9893,1104191,1521088,0.5835,0.0149,3950.0,1629.4135,21.78,0,0,0,0,0,0,18413,25329.969,21919.913,0.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.37,1.029,0.85,0.64,0.076,0.05,0.062,0.000,0.000
8000,11059,1900,79580,161418,142052,80860,978,26946,271,0,374339,2779664,38088.448,33513.661,0.8885,12725.822,0.068,0.817,0.059,0.056,0.449,0.399,235,0.0995,0.6554,0.050,15.6,35.0,72.0,30.45,1.39,7.28,0.18,21.04,6.12,1.436,0.191,0.080,0.081,5.693,0.235,0.0040,71,309,414,10546,93,10,0.158,5096,783,1325,8951,855,854,9350,1.75,11.05,17209,18.4830,66739,16597,351525,4021.5,-0.0,701908,11.254,2631181.733,5.31e-15,0.00166,7.77,65102,39.334,3.409,34.785,1.140,39.338,3071,2289,5699,0,0.2566,0.903,1.321,1.999,1.542,0.913,1.589,0.000,11163.827,17525.787,13190.605,11045.679,26577.987,0.000,9077.322,1874.776,9835.742,0.000,0.403,0.460,0.476,0.000,0.433,0.472,0.547,0.000,34791,27746,0.5400,0.2180,0.1749,0.0000,0.9997,0.0303,0.0401,0.0000,0.6039,0.8156,0.9567,0.0000,0.1044,0.0215,0.0129,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,6124,0.9986,0.7782,0.7881,0.0000,0.9982,0.0303,0.0401,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1176,5.6681,5.0804,0.0000,0.0365,0.0310,0.0212,0.025,0.037,0.025,0.030,1346,0.0624,0.0048,0.0036,0.0000,0.00215,0.00088,0.00087,0.00000,24.19,28.07,28.08,0.00,1744.7803,0.1142,38.0353,5.3599,5.8946,1107105,1517823,1.0457,0.1064,3524.7,1744.7803,16.84,0,0,0,0,0,0,15347,20787.839,17974.848,0.9510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.47,1.092,0.56,0.41,0.039,0.04,0.058,0.000,0.000
9000,6987,1644,59818,116243,101938,55798,627,20131,162,1,244530,2326516,29649.510,24277.882,0.9492,9770.444,0.058,0.879,0.036,0.027,0.462,0.395,143,0.1228,0.6532,0.059,19.9,43.7,80.3,32.77,2.46,9.20,0.24,20.35,5.98,1.467,0.222,0.194,0.196,6.570,0.277,0.0039,64,315,309,7312,42,16,0.131,3657,23,1142,5822,338,1516,5133,4.25,14.08,21423,20.9875,66715,16802,335683,1733.7,0.0,716497,8.982,2631181.733,1.49e-14,0.00283,30.68,47921,26.542,2.972,23.090,0.480,26.546,3101,1162,2724,0,0.2404,0.908,1.382,1.999,1.468,0.932,1.692,0.000,9172.992,12024.251,11586.935,9056.859,18776.161,0.000,5864.324,1815.194,6827.919,0.000,0.448,0.449,0.475,0.000,0.470,0.461,0.500,0.000,36294,31786,0.5594,0.2627,0.2399,0.0000,0.9996,0.0374,0.0434,0.0000,0.5871,0.7839,0.8697,0.0000,0.1245,0.0374,0.0177,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2470,0.9995,0.7412,0.8089,0.0000,0.9987,0.0374,0.0434,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7210,6.7478,5.1583,0.0000,0.0331,0.0315,0.0240,0.020,0.054,0.022,0.042,901,0.0718,0.0036,0.0038,0.0000,0.00242,0.00072,0.00074,0.00000,26.90,26.59,27.21,0.00,1601.8368,0.0736,28.1789,3.4453,5.5363,1108505,1518280,1.9387,0.1925,3297.3,1601.8368,18.95,0,0,0,0,0,0,8439,14507.437,12696.540,0.9490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.34,1.040,0.53,0.39,0.015,0.08,0.075,0.000,0.000
10000,8226,1963,68468,167553,153085,98504,581,20373,116,0,256630,2436803,42327.724,27463.272,0.9498,12229.248,0.113,0.800,0.059,0.028,0.485,0.379,155,0.0987,0.6383,0.058,22.5,41.9,70.8,29.94,1.78,9.00,0.19,18.46,5.85,1.533,0.219,0.158,0.161,6.508,0.285,0.0035,67,295,435,7169,59,17,0.104,4138,23,1117,7086,206,1255,6765,2.50,11.42,22673,21.7854,66735,15322,317155,2395.1,-0.0,730563,9.510,2631181.733,3.72e-15,0.00079,11.37,73576,32.704,2.861,29.083,0.760,32.708,3111,1257,3858,0,0.1995,0.944,1.672,1.999,1.539,0.923,1.727,0.000,11306.654,19681.992,16425.047,11269.418,26862.507,0.000,6615.835,1552.476,7065.713,0.000,0.482,0.499,0.482,0.000,0.620,0.551,0.589,0.000,31102,35583,0.6068,0.2347,0.2833,0.0000,0.9993,0.0432,0.0497,0.0000,0.6566,0.8280,0.8765,0.0000,0.1251,0.0183,0.0174,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2301,0.9983,0.7436,0.7884,0.0000,0.9981,0.0432,0.0497,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9693,6.0978,4.7260,0.0000,0.0359,0.0289,0.0247,0.017,0.058,0.035,0.025,991,0.0648,0.0014,0.0022,0.0000,0.00256,0.00104,0.00110,0.00000,25.38,27.95,27.84,0.00,1634.8557,0.0844,38.5814,4.1699,5.3403,1110174,1515971,2.3839,0.1973,3114.0,1634.8557,19.36,0,0,0,0,0,0,7865,15234.024,13438.218,0.9514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.38,1.029,0.50,0.48,0.013,0.06,0.064,0.000,0.000
