step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1202.4333,581.60,88.00,1.83,264,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1162.7326,403.08,644.03,0.93,306,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.1797,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1580.5244,679.47,95.54,15.06,599,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,865.2209,239.66,498.83,14.14,285,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.6601,0.00,7.80,29.42,2,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1221.3773,495.80,63.06,26.41,478,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,918.0077,219.36,635.55,23.27,360,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8926,0.37,2.39,13.17,2,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,994.4260,381.53,88.11,33.46,289,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1564.3445,624.52,1520.40,29.60,467,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,255.5585,58.99,844.86,34.76,94,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,428.9154,137.10,41.41,55.87,52,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1165.9099,356.33,1071.12,30.03,255,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,1934.2154,528.49,11057.35,33.07,713,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,407.5462,185.22,24.35,65.26,16,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1006.2382,313.09,921.12,35.06,82,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2405.6583,844.62,15832.44,34.84,947,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,371.7135,172.14,31.11,72.11,16,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,841.7318,264.92,841.90,40.70,27,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2660.7768,798.87,15257.56,38.05,786,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3015,862.7559,346.06,51.82,74.59,47,37.73,16.756,3.207,0.2426,419.370,0.00,0.0000
1000,10,1,2708,1643.3467,660.32,1338.62,44.81,118,37.15,16.386,3.346,0.4104,699.021,0.00,0.0000
1000,10,2,3722,2227.6132,681.59,9755.02,22.85,768,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,733.2146,277.51,62.11,62.26,127,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1877.4708,547.61,1560.85,36.39,330,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,746.7440,213.40,2055.87,8.26,232,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1279.8600,448.72,85.09,37.43,362,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1407.6830,395.16,1004.22,42.41,304,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,181.8624,73.59,242.93,71.00,48,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1103.3004,448.99,63.83,28.38,279,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,769.8274,242.60,492.05,49.77,203,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,157.7643,42.07,262.08,65.79,49,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,363.5897,225.75,13.83,19.39,26,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,302.7835,114.26,138.70,53.69,74,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,9.6052,5.40,13.68,35.34,2,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,67.6748,63.88,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.1365,0.65,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,3.8797,4.95,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0236,0.45,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,59.4104,352.22,89.88,-15.57,16,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,28.7577,185.31,609.45,-19.23,12,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.0000,0.00,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,329.6910,540.54,95.63,-9.01,40,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,105.0442,146.07,487.35,-2.32,24,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.1665,0.02,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,501.7137,442.60,62.57,2.53,163,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,216.7696,206.84,633.48,8.43,45,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.4589,0.39,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,552.3423,447.34,87.65,12.53,148,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,694.1431,558.30,1519.55,19.54,211,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,96.8656,68.10,855.85,24.64,32,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1822,267.3441,222.33,41.62,14.50,27,28.03,10.382,5.166,0.3601,243.855,0.00,0.0000
2000,-20,1,2515,530.6432,445.25,1073.28,22.64,89,27.62,10.312,5.438,0.5302,345.839,0.00,0.0000
2000,-20,2,3882,647.6227,487.84,11119.54,32.19,318,27.38,10.248,5.605,0.8377,507.170,0.00,0.0000
2000,-10,0,1809,389.5471,391.41,24.35,24.66,25,34.54,14.528,3.760,0.3146,388.075,0.00,0.0000
2000,-10,1,2069,740.1082,670.57,920.54,25.98,40,34.29,14.499,3.881,0.4454,571.740,0.00,0.0000
2000,-10,2,4346,831.4560,567.13,15878.88,40.53,453,32.26,13.425,4.589,0.8056,796.656,0.00,0.0000
2000,0,0,1825,308.2507,300.24,30.88,25.89,25,38.82,17.356,2.899,0.2201,435.169,0.00,0.0000
2000,0,1,1744,603.4196,438.90,844.51,30.14,35,38.52,17.282,3.001,0.3734,742.324,0.00,0.0000
2000,0,2,4798,1084.4773,786.30,15263.97,44.58,488,35.94,15.900,3.877,0.6743,982.112,0.00,0.0000
2000,10,0,3018,469.2234,478.18,51.56,24.91,56,40.19,18.284,2.651,0.1967,456.697,0.00,0.0000
2000,10,1,2733,837.6839,701.83,1359.36,33.80,39,39.78,18.152,2.804,0.3477,781.156,0.00,0.0000
2000,10,2,3694,656.5825,514.29,9740.71,57.89,371,35.83,16.131,4.175,0.6058,886.586,0.00,0.0000
2000,20,0,3997,345.9901,372.64,61.77,30.00,40,37.77,16.883,3.354,0.1467,259.228,0.00,0.0000
2000,20,1,3278,672.4712,613.86,1555.60,49.18,60,38.29,17.244,3.245,0.3499,635.806,0.00,0.0000
2000,20,2,1170,223.1731,156.81,2059.36,66.05,118,35.24,15.639,4.219,0.5306,711.008,0.00,0.0000
2000,30,0,6747,601.6393,614.09,85.01,43.10,38,35.06,14.968,3.826,0.1900,255.760,0.00,0.0000
2000,30,1,2301,386.2588,368.92,995.48,42.29,41,37.24,16.027,3.027,0.3659,522.109,0.00,0.0000
2000,30,2,226,78.4375,75.15,250.65,19.24,18,35.14,14.587,3.405,0.5481,628.225,0.00,0.0000
2000,40,0,6690,689.6090,626.64,63.38,43.94,108,31.11,12.075,4.414,0.1967,165.607,0.00,0.0000
2000,40,1,1253,414.8029,365.60,495.32,28.54,76,33.94,13.298,3.231,0.5218,457.785,0.00,0.0000
2000,40,2,227,51.6086,36.05,269.99,16.88,22,33.30,13.140,3.566,0.6600,588.430,0.00,0.0000
2000,50,0,5132,456.4320,384.63,13.43,41.77,46,24.99,8.038,5.644,0.1461,61.269,0.00,0.0000
2000,50,1,573,304.6536,255.46,143.41,18.66,32,29.84,10.179,3.702,0.7086,360.496,0.00,0.0000
2000,50,2,11,10.0476,7.79,14.09,26.53,2,28.47,9.094,3.678,0.9209,429.064,0.00,0.0000
2000,60,0,3853,175.4209,171.08,0.77,34.55,3,18.77,3.947,6.704,0.0913,14.815,0.00,0.0000
2000,60,1,2,2.2942,2.29,0.34,35.46,0,21.43,4.747,5.302,0.9202,167.863,0.00,0.0000
2000,70,0,4656,48.2821,43.71,0.15,26.53,0,15.11,1.227,6.292,0.0639,2.573,0.00,0.0000
2000,80,0,3564,7.2025,6.76,0.06,26.15,0,15.33,0.201,3.831,0.0540,0.033,0.00,0.0000
3000,-60,0,5356,1.0842,209.58,91.47,-15.88,1,-15.20,0.000,30.200,0.5392,5.360,0.00,0.0000
3000,-60,1,2376,0.3189,108.57,573.79,-18.05,0,-17.45,0.000,32.452,0.9640,5.559,0.00,0.0000
3000,-60,2,2,0.0000,0.00,2.32,-14.98,0,-5.04,0.000,20.042,0.9997,24.251,0.00,0.0000
3000,-50,0,7155,182.1498,432.51,95.44,-3.48,24,-5.14,0.000,20.550,0.4313,12.157,0.00,0.0000
3000,-50,1,1539,52.7921,106.82,466.58,-20.52,9,-5.99,0.000,21.346,0.7984,20.298,0.00,0.0000
3000,-50,2,4,0.0076,0.00,6.42,-10.77,0,0.12,0.000,15.318,0.9771,36.415,0.00,0.0000
3000,-40,0,6347,449.3159,425.69,62.05,6.34,124,6.31,0.701,12.848,0.3986,35.303,0.00,0.0000
3000,-40,1,1732,288.7868,293.84,625.21,-11.75,44,4.62,0.542,14.067,0.7092,52.773,0.00,0.0000
3000,-40,2,2,0.0571,0.00,2.34,27.50,1,9.71,0.359,9.391,0.9836,121.028,0.00,0.0000
3000,-30,0,4331,649.0220,449.23,87.79,12.09,193,15.51,3.827,8.928,0.4353,89.019,0.00,0.0000
3000,-30,1,3235,753.6077,457.96,1512.59,2.95,303,15.36,3.991,9.236,0.6489,136.238,0.00,0.0000
3000,-30,2,611,125.8086,52.87,867.94,-1.79,52,17.99,5.007,8.091,0.8656,225.533,0.00,0.0000
3000,-20,0,1820,404.8198,335.88,41.53,14.50,81,23.99,8.197,6.318,0.3889,182.394,0.00,0.0000
3000,-20,1,2505,674.5048,226.34,1068.11,19.87,328,23.76,8.119,6.455,0.5743,258.655,0.00,0.0000
3000,-20,2,3894,614.8191,286.51,11158.63,6.93,519,23.12,7.914,6.771,0.9007,391.719,0.00,0.0000
3000,-10,0,1811,579.7553,264.08,24.50,12.59,223,31.50,12.709,4.431,0.3388,340.548,0.00,0.0000
3000,-10,1,2058,869.6405,181.36,916.35,31.37,311,32.02,12.959,4.303,0.4773,483.458,0.00,0.0000
3000,-10,2,4355,634.5024,279.08,15911.15,11.08,658,29.23,11.571,5.250,0.8614,694.958,0.00,0.0000
3000,0,0,1824,429.5033,230.73,30.49,24.15,109,37.41,16.494,3.151,0.2301,425.221,0.00,0.0000
3000,0,1,1746,681.3024,190.68,844.54,37.49,189,37.91,16.781,3.075,0.3812,693.176,0.00,0.0000
3000,0,2,4797,724.0658,354.21,15259.81,16.99,445,34.46,14.927,4.116,0.6949,948.455,0.00,0.0000
3000,10,0,3026,458.4929,451.25,50.09,35.83,33,40.63,18.682,2.575,0.1709,432.692,0.00,0.0000
3000,10,1,2748,911.2377,692.97,1368.77,39.59,115,40.90,18.911,2.604,0.3071,755.170,0.00,0.0000
3000,10,2,3671,591.6648,324.76,9691.27,10.42,248,35.66,15.945,4.091,0.5751,933.279,0.00,0.0000
3000,20,0,4005,498.8461,594.49,61.69,30.01,8,39.70,18.275,2.973,0.1202,280.053,0.00,0.0000
3000,20,1,3295,985.9318,1040.88,1559.79,23.74,61,40.39,18.650,2.791,0.2855,685.372,0.00,0.0000
3000,20,2,1145,206.9773,192.38,2023.57,18.17,20,36.78,16.550,3.783,0.4529,778.895,0.00,0.0000
3000,30,0,6758,880.6688,1016.71,84.83,23.69,55,38.74,17.388,3.022,0.1427,299.229,0.00,0.0000
3000,30,1,2293,607.6742,676.38,986.84,33.33,16,41.06,18.617,2.288,0.2722,598.881,0.00,0.0000
3000,30,2,223,73.6386,72.01,247.92,36.98,2,39.23,17.346,2.607,0.4455,813.709,0.00,0.0000
3000,40,0,6694,771.5935,791.88,62.58,19.30,56,36.45,15.410,3.132,0.1375,209.555,0.00,0.0000
3000,40,1,1249,389.8519,260.82,498.56,39.83,79,39.59,16.999,2.119,0.4010,626.107,0.00,0.0000
3000,40,2,227,79.2999,61.86,272.95,41.55,25,38.35,16.455,2.533,0.5485,815.007,0.00,0.0000
3000,50,0,5128,441.8788,507.75,13.07,12.37,11,31.96,11.949,3.647,0.1006,88.177,0.00,0.0000
3000,50,1,577,421.0626,276.54,147.86,37.17,55,36.75,14.451,2.160,0.5784,575.612,0.00,0.0000
3000,50,2,11,11.5829,7.62,14.62,40.85,2,34.40,12.649,2.345,0.8754,666.790,0.00,0.0000
3000,60,0,3853,177.1475,237.25,0.78,12.87,3,28.19,8.396,3.506,0.0598,24.032,0.00,0.0000
3000,60,1,2,3.9934,4.55,0.35,1.61,0,27.47,7.910,3.407,0.8878,312.177,0.00,0.0000
3000,70,0,4656,90.7522,97.24,0.15,24.33,0,29.38,6.019,1.140,0.0303,3.781,0.00,0.0000
3000,80,0,3564,37.4848,33.71,0.06,32.21,0,31.98,4.100,0.008,0.0216,0.008,0.00,0.0000
4000,-60,0,5423,0.8502,128.11,93.57,-7.67,1,-14.97,0.000,29.966,0.5455,4.710,0.00,0.0000
4000,-60,1,2309,0.2518,63.37,539.29,-9.62,0,-17.28,0.000,32.281,0.9660,4.930,0.00,0.0000
4000,-60,2,2,0.0000,0.00,2.22,5.87,0,-4.86,0.000,19.856,0.9995,20.502,0.00,0.0000
