step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,13046,8419,136590,756694,724362,610962,9142,60299,284,0,296501,4857168,182815.770,83931.136,0.9813,65745.577,0.225,0.295,0.252,0.229,0.643,0.287,751,0.0517,0.6593,0.096,16.8,46.9,85.5,44.07,3.18,5.24,2.06,30.33,7.75,1.084,0.151,0.048,0.049,21.526,0.571,0.0027,124,415,1781,9552,40,0,0.000,5819,3847,3416,5783,845,4011,8190,0.00,1.22,14392,37.5476,66706,9278,541671,3500.3,-0.0,459508,51.377,2631181.733,1.01e-14,0.00093,30.00,220042,98.030,2.952,94.138,0.939,98.035,9483,1346,2217,0,0.3363,0.883,1.065,1.319,1.092,0.934,1.141,0.000,37706.281,13550.000,173608.828,38271.685,36680.835,0.000,11740.384,3755.016,2690.158,0.000,0.713,0.570,0.562,0.000,0.873,0.686,0.638,0.000,6929,51386,0.7119,0.5221,0.5984,0.0000,0.9999,0.0504,0.0534,0.0000,0.5569,0.8060,0.7968,0.0000,0.0827,0.0336,0.0327,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,19189,0.9998,0.7866,0.7126,0.0000,0.9993,0.0504,0.0534,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0831,5.7913,5.1366,0.0000,0.0986,0.1631,0.1361,0.244,0.323,0.287,0.280,8232,0.1618,0.0100,0.0116,0.0000,0.00225,0.00150,0.00139,0.00000,23.09,26.99,27.31,0.00,59.0617,0.0370,74.2169,30.0777,21.2993,1079851,1531660,0.6520,0.0070,1740.7,59.0617,21.62,0,0,0,0,0,0,8589,18185.558,16585.563,0.9787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.83,1.020,3.27,2.21,0.188,0.05,0.036,0.000,0.000
2000,10618,2913,70922,143048,127077,70786,1340,33190,108,0,276703,2761030,38753.416,29892.087,1.0084,12452.297,0.140,0.578,0.154,0.128,0.509,0.336,413,0.0989,0.6662,0.074,15.8,42.6,77.7,38.82,2.20,8.44,0.92,25.22,7.70,1.159,0.228,0.057,0.059,9.717,0.360,0.0039,97,607,1032,9273,20,0,0.000,4966,1054,2743,6821,558,1525,8535,0.00,7.83,13228,15.5511,66805,8168,498377,3902.6,-0.0,521130,23.143,2631181.733,1.10e-14,0.00071,25.34,47030,33.451,2.886,30.002,0.563,33.455,3772,2156,4690,0,0.2700,0.902,1.097,1.508,1.248,0.928,1.193,0.000,15732.409,12918.631,15248.028,15639.610,20318.075,0.000,10147.193,2760.374,4532.223,0.000,0.516,0.489,0.526,0.000,0.553,0.463,0.494,0.000,9981,25003,0.6136,0.4285,0.4727,0.0000,0.9999,0.0355,0.0537,0.0000,0.5806,0.8294,0.7950,0.0000,0.1014,0.0283,0.0249,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5374,0.9980,0.7501,0.6874,0.0000,0.9995,0.0355,0.0537,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9535,5.4250,5.1531,0.0000,0.0468,0.0907,0.0800,0.104,0.128,0.178,0.164,2308,0.0917,0.0035,0.0035,0.0000,0.00235,0.00103,0.00086,0.00000,26.55,26.74,27.14,0.00,252.5910,0.0771,36.2752,13.5299,9.6131,1093938,1528698,1.3814,0.0548,2963.1,252.5910,26.00,0,0,0,0,0,0,7367,17439.790,15790.051,0.9686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.72,1.047,2.04,1.90,0.170,0.05,0.050,0.000,0.000
3000,9391,2056,62041,116744,103617,54052,651,24975,88,0,270884,2540393,31648.262,26354.913,0.9798,9767.365,0.088,0.725,0.082,0.105,0.515,0.334,164,0.0965,0.6573,0.060,15.8,41.0,80.4,33.73,2.33,8.78,0.47,20.89,7.31,1.279,0.233,0.128,0.132,7.384,0.279,0.0040,83,356,614,7387,31,0,0.000,4761,41,1897,7453,178,1376,7837,1.25,9.33,13746,15.6485,66729,13605,466527,2946.2,-0.0,559175,11.975,2631181.733,5.66e-15,0.00159,14.43,40173,25.701,2.990,22.242,0.469,25.704,3304,1982,4105,0,0.2335,0.972,1.218,1.681,1.420,0.966,1.317,0.000,9793.129,12614.621,13168.054,9762.723,18484.849,0.000,8611.698,2144.239,5831.611,0.000,0.507,0.545,0.502,0.000,0.491,0.412,0.483,0.000,13664,25769,0.6763,0.2326,0.3701,0.0000,0.9999,0.0370,0.0643,0.0000,0.5898,0.9096,0.8021,0.0000,0.1324,0.0393,0.0227,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4455,0.9988,0.8126,0.7070,0.0000,0.9986,0.0370,0.0643,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0388,5.6218,5.0152,0.0000,0.0386,0.0693,0.0565,0.091,0.075,0.084,0.114,1165,0.0659,0.0047,0.0049,0.0000,0.00226,0.00069,0.00097,0.00000,23.33,26.32,27.46,0.00,908.0523,0.0957,28.6424,5.0522,6.9230,1096985,1527800,1.9430,0.1127,3372.0,908.0523,22.38,0,0,0,0,0,0,6816,16587.548,14910.239,0.9575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.89,1.059,1.26,1.30,0.076,0.06,0.075,0.000,0.000
4000,9622,2319,63729,110120,95892,45430,961,24987,251,0,260627,3069560,31111.805,25284.272,1.0016,8969.501,0.061,0.803,0.057,0.080,0.530,0.335,240,0.0982,0.6707,0.051,17.1,40.9,75.1,29.65,2.51,9.19,0.19,16.81,6.85,1.396,0.246,0.196,0.207,6.791,0.277,0.0038,83,345,624,6828,58,0,0.000,5230,46,1975,7601,188,1286,8148,3.25,10.31,17848,17.9162,66770,17880,445947,1891.6,0.0,586448,11.626,2631181.733,2.04e-14,0.00123,37.93,38437,25.920,2.918,22.417,0.585,25.924,3544,1842,4236,0,0.2059,0.986,1.361,1.865,1.519,0.971,1.478,0.000,10253.397,13403.013,10382.311,10207.041,19491.954,0.000,6555.716,1626.746,8132.309,0.000,0.526,0.555,0.517,0.000,0.416,0.367,0.444,0.000,22092,22684,0.7453,0.1480,0.3353,0.0000,0.9997,0.0280,0.0597,0.0000,0.5899,0.9072,0.8385,0.0000,0.1723,0.0141,0.0295,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,5820,0.9984,0.7341,0.6412,0.0000,0.9988,0.0280,0.0597,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0465,5.9279,5.3756,0.0000,0.0349,0.0291,0.0238,0.029,0.037,0.024,0.032,1258,0.0783,0.0045,0.0033,0.0000,0.00219,0.00054,0.00086,0.00000,26.66,26.57,27.62,0.00,1377.1023,0.0846,30.1455,4.4301,7.1962,1098915,1526222,2.0253,0.1306,3322.0,1377.1023,25.42,0,0,0,0,0,0,8498,16314.771,14367.697,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.23,1.051,0.94,0.85,0.057,0.07,0.079,0.000,0.000
5000,10260,2458,71594,139682,123722,67067,1021,24445,360,0,274279,3362655,37951.838,28899.238,1.0505,10890.507,0.054,0.808,0.057,0.080,0.539,0.336,268,0.0907,0.6592,0.050,16.9,40.9,76.1,28.84,2.44,8.70,0.37,16.53,6.64,1.459,0.229,0.181,0.192,6.718,0.295,0.0035,78,337,661,6764,78,17,0.305,5629,133,2127,8000,268,2072,7920,4.50,10.91,18642,20.1668,66763,19884,428116,2415.9,-0.0,613037,11.460,2631181.733,1.47e-14,0.00049,12.68,52046,28.909,2.857,25.336,0.716,28.913,4423,1631,4206,0,0.1738,0.995,1.505,1.908,1.561,0.974,1.541,0.000,10608.601,15654.924,15880.642,10534.028,22427.676,0.000,8662.320,1580.540,7765.871,0.000,0.538,0.558,0.529,0.000,0.497,0.448,0.494,0.000,30533,31525,0.6345,0.1471,0.2828,0.0000,0.9995,0.0283,0.0567,0.0000,0.6173,0.9481,0.8782,0.0000,0.1451,0.0216,0.0306,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4606,0.9981,0.7154,0.7506,0.0000,0.9983,0.0283,0.0569,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1314,5.8720,5.0005,0.0000,0.0369,0.0624,0.0503,0.030,0.082,0.040,0.084,1092,0.0526,0.0033,0.0032,0.0000,0.00238,0.00063,0.00097,0.00000,24.67,25.98,27.91,0.00,1563.2338,0.0921,33.4584,4.9873,6.4726,1100443,1524370,1.4258,0.0943,3148.2,1563.2338,23.03,0,0,0,0,0,0,8928,18008.731,15845.040,0.9424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.00,1.041,0.80,0.82,0.038,0.08,0.090,0.000,0.000
6000,11251,3000,60460,122104,108319,60729,915,21802,172,0,244876,3008379,34817.982,26485.435,1.0847,9884.859,0.070,0.829,0.053,0.047,0.523,0.356,169,0.0723,0.6392,0.038,19.3,44.4,82.1,33.01,2.86,8.17,0.41,20.84,6.96,1.419,0.195,0.217,0.227,7.446,0.276,0.0034,83,373,547,6350,71,19,0.202,6029,272,2040,8939,1750,1995,7506,2.25,8.92,18426,21.7821,66773,23047,412100,2844.9,-0.0,640964,10.733,2631181.733,3.06e-14,0.00013,23.20,47783,27.763,2.868,24.028,0.866,27.767,5784,1847,3620,0,0.1977,0.981,1.366,1.925,1.491,0.970,1.533,0.000,7597.115,13759.393,17852.864,7521.263,19328.715,0.000,8623.426,927.719,7049.431,0.000,0.515,0.545,0.522,0.000,0.557,0.399,0.493,0.000,42172,24170,0.4931,0.1687,0.2488,0.0000,0.9993,0.0376,0.0598,0.0000,0.5822,0.9360,0.8703,0.0000,0.1305,0.0220,0.0304,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4326,0.9993,0.7820,0.7488,0.0000,0.9988,0.0376,0.0599,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2734,5.9725,5.1360,0.0000,0.0353,0.0529,0.0396,0.027,0.072,0.034,0.088,1009,0.0643,0.0047,0.0031,0.0000,0.00213,0.00037,0.00087,0.00000,22.47,25.97,27.32,0.00,1438.9250,0.0963,27.2922,5.3881,5.3448,1100758,1522658,0.7611,0.0312,3129.2,1438.9250,19.40,0,0,0,0,0,0,7990,16600.576,14627.309,0.9524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.61,1.038,0.73,0.65,0.019,0.08,0.099,0.000,0.000
7000,9506,2525,64241,121631,105970,56456,934,25122,215,0,283647,3281832,33982.008,30758.035,1.1434,10487.980,0.058,0.847,0.050,0.045,0.526,0.358,334,0.0884,0.6236,0.028,19.0,44.9,83.0,31.18,3.05,9.92,0.60,16.97,6.77,1.490,0.233,0.239,0.249,6.673,0.292,0.0037,85,401,597,8906,45,22,0.133,5551,1257,1517,6732,1024,1633,6849,4.75,10.72,18138,21.1655,66842,23370,393488,2080.0,-0.0,672717,12.464,2631181.733,4.60e-15,0.00032,24.47,48392,33.314,3.145,28.689,1.479,33.318,5009,1418,3079,0,0.1610,0.987,1.520,1.957,1.583,0.970,1.577,0.000,7210.432,12502.147,19307.102,7137.162,18025.723,0.000,12597.074,781.455,6891.526,0.000,0.530,0.564,0.505,0.000,0.484,0.378,0.486,0.000,51802,27975,0.6203,0.1559,0.2135,0.0000,0.9997,0.0328,0.0660,0.0000,0.5929,0.9657,0.8610,0.0000,0.1473,0.0266,0.0311,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2607,0.9994,0.8605,0.7654,0.0000,0.9987,0.0329,0.0661,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3590,6.0897,5.1928,0.0000,0.0321,0.0836,0.0670,0.048,0.105,0.044,0.177,1653,0.0637,0.0047,0.0046,0.0000,0.00208,0.00030,0.00062,0.00000,27.15,25.85,26.84,0.00,1752.8743,0.1099,25.5429,7.0731,5.3914,1103413,1521768,0.5896,0.0143,2834.5,1752.8743,21.78,0,0,0,0,0,0,8414,20270.055,17990.798,0.9444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.45,1.035,0.64,0.63,0.021,0.09,0.103,0.000,0.000
8000,10311,2048,60312,123050,109684,61966,772,20009,206,0,221493,2718516,33979.783,23968.808,1.0862,8932.154,0.055,0.843,0.055,0.047,0.504,0.369,140,0.0785,0.6381,0.053,19.4,43.9,79.3,34.50,2.25,6.53,1.11,23.97,7.00,1.400,0.162,0.170,0.177,6.351,0.240,0.0034,76,377,391,7332,42,20,0.203,5079,459,816,9036,1044,921,8346,4.25,11.39,21600,21.3460,66742,22150,373608,3168.4,-0.0,693847,10.008,2631181.733,9.38e-15,0.00174,7.77,48677,32.297,3.691,27.693,0.913,32.300,3486,2266,4559,0,0.2438,0.956,1.312,1.977,1.523,0.949,1.530,0.000,7509.336,16908.500,12614.871,7436.885,22860.181,0.000,7748.584,1153.748,6134.323,0.000,0.508,0.501,0.501,0.000,0.457,0.362,0.574,0.000,54058,27342,0.5552,0.1835,0.2524,0.0000,0.9997,0.0311,0.0560,0.0000,0.5782,0.7668,0.7698,0.0000,0.1572,0.0163,0.0186,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3377,0.9990,0.6583,0.6956,0.0000,0.9987,0.0311,0.0560,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3950,5.7076,5.4909,0.0000,0.0301,0.1074,0.0931,0.186,0.171,0.161,0.257,1098,0.0573,0.0046,0.0037,0.0000,0.00215,0.00046,0.00090,0.00000,25.30,28.07,28.52,0.00,1566.2795,0.0925,30.6322,5.1401,4.8675,1105676,1518900,1.0472,0.0995,2767.0,1566.2795,16.84,0,0,0,0,0,0,7475,15036.654,13203.644,0.9585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.28,1.070,0.64,0.59,0.027,0.08,0.107,0.000,0.000
9000,10250,2091,65141,134416,119350,68201,1074,18439,242,0,256587,2892315,35969.762,28228.013,1.0647,11154.152,0.040,0.867,0.053,0.039,0.519,0.363,122,0.0744,0.6385,0.045,15.5,35.9,69.4,25.79,1.98,7.87,0.61,14.63,6.41,1.524,0.226,0.173,0.179,5.669,0.251,0.0032,67,327,386,7875,10,21,0.278,5432,27,1643,8580,450,1844,7956,5.00,11.34,22845,23.7568,66728,21976,356865,2183.3,-0.0,710331,8.992,2631181.733,3.01e-14,0.00278,30.68,54354,32.933,3.186,28.828,0.919,32.937,4287,1977,3986,0,0.2084,0.985,1.586,1.994,1.668,0.963,1.647,0.000,6650.550,16324.007,17289.796,6618.347,23215.772,0.000,8780.679,1178.999,7114.183,0.000,0.519,0.518,0.520,0.000,0.551,0.368,0.528,0.000,54145,31486,0.6308,0.1504,0.2045,0.0000,0.9998,0.0352,0.0541,0.0000,0.6534,1.0277,0.9065,0.0000,0.1382,0.0238,0.0245,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4220,0.9984,0.9115,0.7885,0.0000,0.9985,0.0352,0.0541,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6441,6.2904,5.6524,0.0000,0.0301,0.0704,0.0669,0.100,0.112,0.120,0.131,1148,0.0690,0.0038,0.0025,0.0000,0.00204,0.00051,0.00112,0.00000,25.64,26.91,27.78,0.00,1452.7321,0.0823,30.2044,4.3633,4.6291,1106691,1518817,1.9074,0.1809,2827.4,1452.7321,18.95,0,0,0,0,0,0,9667,17073.861,14894.978,0.9452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,20.93,1.062,0.69,0.70,0.026,0.09,0.131,0.000,0.000
10000,8449,2252,67984,132196,117373,63038,1174,20920,335,0,232108,2987960,35310.021,24004.540,1.0296,9067.666,0.053,0.830,0.063,0.054,0.505,0.368,191,0.1042,0.6793,0.042,17.8,37.9,76.5,29.06,2.68,8.53,1.04,15.99,6.68,1.474,0.222,0.225,0.231,7.040,0.284,0.0033,68,319,418,8212,7,26,0.184,4652,30,1769,6650,217,1423,6809,5.25,11.78,26753,25.1005,66736,20828,342581,2235.8,-0.0,721417,10.127,2631181.733,1.95e-15,0.00288,11.37,52246,28.778,2.936,25.260,0.582,28.782,3397,1468,3584,0,0.1876,0.996,1.427,1.995,1.542,0.971,1.617,0.000,8929.122,15894.980,13642.490,8877.723,21857.473,0.000,6625.266,1387.248,6924.360,0.000,0.480,0.549,0.504,0.000,0.468,0.447,0.503,0.000,53270,34593,0.6492,0.1300,0.2176,0.0000,0.9997,0.0329,0.0420,0.0000,0.5904,0.9737,0.8499,0.0000,0.1567,0.0452,0.0381,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2809,0.9979,0.9091,0.8086,0.0000,0.9977,0.0329,0.0420,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1497,6.1902,5.3748,0.0000,0.0362,0.0902,0.0888,0.181,0.190,0.129,0.247,1274,0.0845,0.0020,0.0032,0.0000,0.00220,0.00050,0.00089,0.00000,26.14,26.68,27.50,0.00,1470.4479,0.0830,31.0602,4.4429,5.6842,1107986,1517714,2.3132,0.1890,2869.0,1470.4479,19.36,0,0,0,0,0,0,9854,14936.874,12861.612,0.9462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.93,1.050,0.82,0.84,0.031,0.11,0.122,0.000,0.000
