step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,12065,8747,125538,734351,705418,600457,8356,55421,176,0,209334,4644033,182422.107,77511.250,1.0214,64148.346,0.230,0.275,0.268,0.226,0.672,0.279,205,0.0359,0.6527,0.099,21.5,49.7,85.5,47.30,2.99,5.09,2.61,32.64,7.66,1.083,0.217,0.032,0.033,24.496,0.617,0.0025,133,423,1806,5117,32,0,0.000,5369,3676,3292,5097,802,3872,7391,0.00,1.21,14360,37.1949,66699,9200,541229,3135.2,-0.0,459117,52.266,2631181.733,7.08e-15,0.00092,30.00,215773,96.833,2.944,93.047,0.842,96.838,9248,834,1983,0,0.3557,0.876,1.062,1.334,1.078,0.923,1.172,0.000,37602.010,13375.325,172693.238,38132.597,35744.618,0.000,8488.647,1936.157,2938.101,0.000,0.726,0.633,0.579,0.000,0.878,0.720,0.632,0.000,6661,50454,0.7221,0.6338,0.6446,0.0000,0.9999,0.0516,0.0578,0.0000,0.5506,0.7393,0.7837,0.0000,0.0726,0.0318,0.0202,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,20476,0.9997,0.6669,0.7224,0.0000,0.9992,0.0516,0.0578,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0379,5.0113,5.0714,0.0000,0.1108,0.1852,0.1583,0.310,0.394,0.358,0.365,7627,0.1604,0.0101,0.0120,0.0000,0.00230,0.00156,0.00147,0.00000,23.12,27.24,26.86,0.00,46.0753,0.0387,73.1660,31.2602,21.0062,1078937,1531845,0.6887,0.0070,1752.9,46.0753,21.62,0,0,0,0,0,0,3754,13362.904,12354.455,0.9855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.05,1.019,3.97,2.77,0.213,0.05,0.036,0.000,0.000
2000,9963,3017,65330,128619,114169,62570,719,27640,114,0,183985,3383013,39081.587,23605.652,1.0351,11702.453,0.133,0.617,0.124,0.125,0.602,0.243,463,0.1214,0.6393,0.083,21.0,43.4,78.1,39.23,1.86,7.00,1.02,25.80,7.22,1.181,0.320,0.025,0.025,11.069,0.368,0.0033,104,750,1184,12411,67,0,0.000,4635,1088,2284,6591,462,1496,8005,0.00,10.00,13222,14.8089,66796,8698,495853,2993.7,-0.0,520760,25.855,2631181.733,3.54e-15,0.00005,25.34,40168,31.998,2.856,28.648,0.493,32.001,3436,2132,4395,0,0.3011,0.900,1.118,1.577,1.243,0.932,1.253,0.000,15012.930,14738.462,13246.784,14963.132,22574.124,0.000,6168.687,1923.112,3811.401,0.000,0.545,0.646,0.596,0.000,0.496,0.488,0.487,0.000,7325,28360,0.6087,0.4724,0.4501,0.0000,0.9998,0.0403,0.0499,0.0000,0.5723,0.8895,0.8322,0.0000,0.0889,0.0173,0.0174,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4525,0.9978,0.6893,0.7073,0.0000,0.9997,0.0403,0.0499,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8722,4.6943,5.0434,0.0000,0.0525,0.0923,0.0724,0.123,0.160,0.148,0.146,1991,0.1024,0.0039,0.0044,0.0000,0.00227,0.00120,0.00119,0.00000,26.58,26.91,27.38,0.00,67.8199,0.0672,37.8220,15.3495,10.5057,1093551,1528786,1.4418,0.0594,3143.7,67.8199,26.00,0,0,0,0,0,0,4802,11903.199,10819.330,0.9750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.82,1.053,3.55,3.14,0.324,0.03,0.047,0.000,0.000
3000,8197,1734,57966,104953,90678,46334,653,23213,177,1,224810,2413213,30315.488,22721.164,0.9837,8900.090,0.082,0.734,0.090,0.094,0.516,0.306,384,0.1326,0.6424,0.072,20.5,43.1,71.9,35.38,1.60,8.47,0.64,22.12,6.86,1.254,0.330,0.047,0.048,7.642,0.284,0.0039,86,361,779,8477,67,0,0.000,3729,38,1441,6718,243,1313,6641,2.00,14.08,13798,15.8664,66707,11467,464584,2024.2,-0.0,558577,13.297,2631181.733,7.08e-16,0.00488,14.43,36024,24.197,2.866,21.008,0.323,24.201,3116,2073,3008,0,0.3123,0.895,1.149,1.789,1.437,0.932,1.286,0.000,10914.721,10717.874,12199.300,10825.159,16191.119,0.000,7946.796,1193.191,4681.088,0.000,0.431,0.595,0.519,0.000,0.455,0.453,0.429,0.000,11385,25871,0.6553,0.3279,0.4184,0.0000,0.9997,0.0450,0.0657,0.0000,0.6271,0.9215,0.8669,0.0000,0.0875,0.0114,0.0168,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3854,0.9989,0.8092,0.7593,0.0000,0.9991,0.0450,0.0657,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.5073,4.4096,4.7377,0.0000,0.0426,0.0761,0.0566,0.083,0.100,0.072,0.078,932,0.0689,0.0045,0.0043,0.0000,0.00222,0.00088,0.00105,0.00000,22.46,27.60,26.97,0.00,294.7261,0.1177,27.3432,5.3056,7.9919,1097393,1528202,2.0001,0.1185,4071.3,294.7261,22.38,0,0,0,0,0,0,5684,13821.074,12449.618,0.9648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.56,1.035,2.55,2.47,0.298,0.04,0.044,0.000,0.000
4000,7896,1724,69239,127812,110441,57926,647,25981,116,0,276988,2936066,35466.375,26554.931,0.9545,10031.237,0.060,0.808,0.063,0.070,0.519,0.317,272,0.1480,0.6527,0.053,18.7,39.3,68.3,30.21,1.48,8.12,0.33,18.53,6.53,1.372,0.320,0.072,0.074,6.541,0.312,0.0040,78,313,611,10085,81,0,0.000,3950,59,1755,6082,203,898,6795,3.50,12.83,16189,16.9009,66758,10206,436416,1994.0,-0.0,588201,12.166,2631181.733,1.81e-14,0.00131,37.93,43591,26.797,2.908,23.425,0.464,26.801,2736,2036,3124,0,0.2822,0.933,1.229,1.909,1.646,0.944,1.411,0.000,14409.808,13256.284,11401.141,14235.123,19861.348,0.000,9047.358,1533.838,5942.498,0.000,0.438,0.593,0.524,0.000,0.404,0.454,0.487,0.000,12702,30823,0.7122,0.2600,0.3373,0.0000,0.9990,0.0433,0.0569,0.0000,0.6877,1.0314,0.9531,0.0000,0.1025,0.0150,0.0197,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3895,0.9990,0.9124,0.8077,0.0000,0.9983,0.0433,0.0569,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.4862,4.4250,4.7114,0.0000,0.0431,0.0477,0.0382,0.061,0.058,0.087,0.056,1014,0.0609,0.0051,0.0031,0.0000,0.00225,0.00089,0.00109,0.00000,26.67,25.96,27.03,0.00,647.8328,0.1294,34.6018,4.1113,8.0543,1100213,1526279,2.0640,0.1353,4510.4,647.8328,25.42,0,0,0,0,0,0,7711,16523.694,14703.847,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.47,1.053,1.74,1.97,0.268,0.06,0.044,0.000,0.000
5000,12569,2136,60729,119452,105242,57998,725,20276,72,0,197048,2804304,34178.499,21434.559,1.0715,8238.080,0.047,0.830,0.061,0.061,0.539,0.318,103,0.0748,0.6467,0.061,22.6,45.4,72.3,37.37,1.65,6.02,0.60,27.02,7.09,1.309,0.246,0.105,0.109,6.383,0.263,0.0034,80,333,522,7298,107,9,0.466,5889,69,1832,10668,926,2204,9439,3.50,10.80,17607,20.5464,66751,12688,415675,3645.7,-0.0,611676,10.680,2631181.733,1.89e-14,0.00023,12.68,42679,25.889,2.935,21.932,1.022,25.893,5600,2898,4071,0,0.3167,0.793,1.144,1.941,1.493,0.867,1.371,0.000,11871.540,10921.415,14988.087,11739.114,15689.378,0.000,8724.531,726.609,3745.338,0.000,0.486,0.615,0.539,0.000,0.494,0.487,0.484,0.000,18043,27648,0.5566,0.2379,0.3308,0.0000,0.9993,0.0353,0.0598,0.0000,0.6209,0.8630,0.9211,0.0000,0.0733,0.0147,0.0210,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,1180,0.9986,0.7963,0.8169,0.0000,0.9976,0.0353,0.0600,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.4323,4.6270,4.6765,0.0000,0.0370,0.0597,0.0490,0.053,0.132,0.083,0.082,1043,0.0694,0.0047,0.0032,0.0000,0.00237,0.00102,0.00111,0.00000,25.44,27.86,28.19,0.00,1519.4726,0.1183,27.8270,4.2000,6.4802,1099941,1523330,1.4266,0.0970,4112.2,1519.4726,23.03,0,0,0,0,0,0,5837,13196.479,11644.525,0.9604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.54,1.051,2.08,1.94,0.203,0.06,0.101,0.000,0.000
6000,9520,2704,68044,144629,126592,76075,510,27459,102,0,332112,3361320,39093.393,32871.324,1.0227,11643.188,0.050,0.838,0.046,0.066,0.530,0.331,80,0.1128,0.6168,0.060,25.7,46.9,74.5,31.40,2.21,8.36,0.33,18.93,6.29,1.519,0.259,0.199,0.204,7.398,0.314,0.0039,87,359,638,8038,50,9,0.320,5037,345,1633,7542,1252,1882,6386,3.25,10.24,15307,19.0146,66760,14655,388743,1931.8,-0.0,647333,12.991,2631181.733,1.56e-14,0.00070,23.20,55136,31.365,2.900,27.768,0.697,31.368,5594,1400,2526,0,0.1726,0.977,1.598,1.986,1.654,0.953,1.531,0.000,11159.558,12829.413,21051.898,10972.034,18712.649,0.000,12658.174,696.084,7873.877,0.000,0.506,0.631,0.502,0.000,0.512,0.541,0.537,0.000,21047,29135,0.5404,0.2249,0.3413,0.0000,0.9993,0.0482,0.0679,0.0000,0.6775,0.9956,0.9179,0.0000,0.1037,0.0190,0.0242,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2143,0.9984,0.8666,0.7845,0.0000,0.9982,0.0483,0.0681,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.3408,4.4635,4.4342,0.0000,0.0401,0.0441,0.0369,0.042,0.087,0.053,0.055,1148,0.0433,0.0048,0.0041,0.0000,0.00220,0.00075,0.00101,0.00000,22.44,26.78,26.55,0.00,1784.8727,0.1508,30.2188,6.0197,6.9717,1101842,1522933,0.7566,0.0318,3594.7,1784.8727,19.40,0,0,0,0,0,0,11106,21228.136,18620.732,0.9451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.78,1.039,1.58,1.52,0.168,0.08,0.108,0.000,0.000
7000,10905,2136,64321,128284,112832,63200,763,23910,136,0,238529,3219805,35377.103,25491.127,1.0665,9590.994,0.043,0.862,0.031,0.064,0.544,0.324,217,0.0880,0.6252,0.074,22.9,41.9,71.7,30.85,1.97,6.58,0.56,19.83,6.56,1.404,0.292,0.163,0.167,6.071,0.247,0.0037,80,383,596,6528,63,16,0.334,4857,957,1194,8754,1232,1435,8238,5.50,11.88,13736,18.6233,66828,16400,367032,2870.1,-0.0,680972,12.638,2631181.733,4.07e-15,0.00012,24.47,47237,29.631,2.935,25.666,1.031,29.636,4991,1981,3933,0,0.2200,0.956,1.238,1.993,1.619,0.954,1.358,0.000,9725.079,10752.156,20245.757,9622.331,15100.009,0.000,11649.933,670.684,3579.516,0.000,0.517,0.620,0.538,0.000,0.495,0.459,0.520,0.000,28885,29617,0.5576,0.2215,0.2144,0.0000,0.9999,0.0529,0.0564,0.0000,0.6672,0.8380,1.0037,0.0000,0.1119,0.0230,0.0179,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,1010,0.9992,0.8082,0.8743,0.0000,0.9986,0.0529,0.0564,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.2073,4.9680,4.8509,0.0000,0.0352,0.0532,0.0459,0.036,0.148,0.072,0.097,1623,0.0854,0.0044,0.0044,0.0000,0.00213,0.00067,0.00090,0.00000,27.33,28.21,28.53,0.00,1852.4227,0.1324,25.0976,7.1031,5.5352,1104064,1520627,0.5903,0.0148,3139.0,1852.4227,21.78,0,0,0,0,0,0,6640,15900.133,14041.121,0.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.94,1.059,1.91,2.17,0.183,0.08,0.124,0.000,0.000
8000,9476,1968,57066,119982,108074,62096,820,17583,176,0,155569,2762498,32679.898,19673.927,1.1081,8899.725,0.042,0.845,0.041,0.071,0.544,0.330,150,0.0826,0.6371,0.071,22.8,40.9,71.8,33.50,2.26,4.87,0.35,23.47,6.87,1.335,0.264,0.176,0.178,6.428,0.250,0.0032,75,349,451,4504,75,15,0.453,4269,858,751,7867,709,1188,7579,4.50,11.19,17352,18.8264,66730,16844,346924,2969.3,-0.0,703437,9.738,2631181.733,1.20e-14,0.00110,7.77,42919,26.051,3.046,22.391,0.615,26.057,3718,1950,3808,0,0.2602,0.933,1.185,1.978,1.524,0.948,1.349,0.000,9992.517,13715.425,12172.589,9871.625,19535.408,0.000,7166.775,395.064,3212.364,0.000,0.477,0.616,0.585,0.000,0.418,0.519,0.573,0.000,32264,33044,0.5593,0.1544,0.2206,0.0000,0.9998,0.0462,0.0546,0.0000,0.6236,0.8443,0.9236,0.0000,0.1368,0.0219,0.0213,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1924,0.9984,0.7604,0.8381,0.0000,0.9986,0.0462,0.0546,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.2778,4.7741,4.7119,0.0000,0.0371,0.0433,0.0383,0.037,0.090,0.051,0.051,884,0.0572,0.0033,0.0027,0.0000,0.00221,0.00094,0.00112,0.00000,24.80,27.92,28.58,0.00,1517.4566,0.0994,29.8320,4.7666,4.9714,1106316,1518986,1.0558,0.1003,3088.9,1517.4566,16.84,0,0,0,0,0,0,4884,10774.203,9453.179,0.9688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.29,1.059,2.55,2.64,0.217,0.08,0.134,0.000,0.000
9000,7935,2062,64202,125511,113066,60436,873,17035,203,0,142963,2952158,36717.931,20242.223,1.1155,10274.977,0.063,0.833,0.050,0.054,0.576,0.310,85,0.0928,0.6477,0.070,19.1,42.0,73.3,32.05,2.16,5.91,0.35,21.48,6.77,1.373,0.271,0.199,0.202,7.465,0.321,0.0030,60,307,417,5059,50,12,0.276,4005,27,1094,6814,244,1389,6302,2.50,9.20,19351,20.4083,66724,16072,329545,2719.2,-0.0,720492,10.282,2631181.733,1.31e-14,0.00202,30.68,47192,26.611,3.166,22.951,0.494,26.614,3376,1747,2812,0,0.2650,0.947,1.263,1.952,1.533,0.956,1.439,0.000,10344.719,15650.863,14660.243,10242.250,22090.415,0.000,5798.227,723.873,3445.145,0.000,0.522,0.617,0.605,0.000,0.483,0.433,0.510,0.000,32583,40680,0.6212,0.2078,0.2113,0.0000,0.9998,0.0391,0.0581,0.0000,0.6421,0.9362,0.9066,0.0000,0.1318,0.0155,0.0147,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1907,0.9987,0.7934,0.8267,0.0000,0.9985,0.0391,0.0581,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.4105,4.7693,4.6311,0.0000,0.0436,0.0555,0.0421,0.041,0.089,0.049,0.065,1229,0.0942,0.0031,0.0026,0.0000,0.00215,0.00066,0.00107,0.00000,25.20,27.39,28.19,0.00,1338.2950,0.0801,32.7505,4.6632,5.6192,1107600,1518328,1.9343,0.1825,3217.4,1338.2950,18.95,0,0,0,0,0,0,4689,9967.246,8746.770,0.9629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.48,1.061,2.15,2.34,0.167,0.08,0.120,0.000,0.000
10000,10147,2005,58527,117575,105553,58351,697,15919,153,0,154063,2584584,34789.953,20275.780,1.1583,9122.317,0.054,0.815,0.067,0.063,0.559,0.325,81,0.0661,0.6341,0.053,19.7,42.9,84.7,34.34,2.21,6.64,0.53,23.27,6.75,1.401,0.281,0.190,0.193,6.519,0.245,0.0030,67,322,488,5403,33,14,0.177,5505,38,1454,8655,388,1627,8132,4.00,10.08,21718,22.1477,66740,16672,316569,2866.0,-0.0,732811,9.116,2631181.733,1.70e-14,0.00304,11.37,46651,25.945,2.907,22.171,0.867,25.948,4119,2120,3908,0,0.2357,0.941,1.299,1.982,1.610,0.948,1.425,0.000,9309.418,14910.830,13938.119,9235.096,20739.055,0.000,7169.876,786.213,3197.374,0.000,0.520,0.609,0.577,0.000,0.472,0.444,0.540,0.000,33824,32496,0.6038,0.2654,0.2793,0.0000,0.9998,0.0332,0.0633,0.0000,0.6534,0.8280,0.8275,0.0000,0.1215,0.0269,0.0297,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2019,0.9991,0.8275,0.8319,0.0000,0.9977,0.0332,0.0633,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.5428,4.4936,4.7551,0.0000,0.0371,0.0683,0.0553,0.073,0.102,0.068,0.090,1057,0.0699,0.0023,0.0026,0.0000,0.00232,0.00084,0.00107,0.00000,26.54,27.82,27.95,0.00,1552.1286,0.0770,30.3757,4.4296,4.6859,1108599,1516071,2.3581,0.1892,3138.2,1552.1286,19.36,0,0,0,0,0,0,4671,11153.463,9849.148,0.9599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.12,1.057,1.69,1.89,0.136,0.07,0.121,0.000,0.000
