step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,12123,7973,141667,808600,773286,654825,12108,63758,490,2,261456,5335825,183818.150,85389.011,1.0429,68346.310,0.230,0.296,0.252,0.221,0.629,0.323,670,0.0404,0.6896,0.097,15.3,46.6,88.1,44.41,4.20,6.08,2.46,31.67,7.61,1.064,0.133,0.062,0.062,20.469,0.602,0.0025,133,437,1841,10988,89,0,0.000,6009,3424,3339,5360,774,3727,7622,0.00,1.37,11994,34.7211,66712,9229,538986,3151.8,-0.0,466685,56.787,2631002.543,1.77e-16,0.00093,30.00,238902,103.523,2.960,99.598,0.965,103.530,8873,1038,2212,0,0.3695,0.853,1.056,1.288,1.058,0.918,1.158,0.000,37741.156,12487.122,178693.955,38365.932,35104.572,0.000,10558.963,3911.777,2571.962,0.000,0.701,0.550,0.536,0.000,0.875,0.700,0.634,0.000,6498,57363,0.7022,0.6537,0.6058,0.0000,1.0000,0.0463,0.0496,0.0000,0.5399,0.7694,0.8203,0.0000,0.1073,0.0758,0.0323,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16460,0.9996,0.7715,0.7762,0.0000,0.9992,0.0463,0.0496,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1073,4.9339,5.0997,0.0000,0.1011,0.1971,0.1656,0.380,0.379,0.363,0.359,8528,0.1714,0.0092,0.0113,0.0000,0.00233,0.00164,0.00144,0.00000,23.08,27.24,27.18,0.00,62.6800,0.0303,72.5895,34.3284,22.4586,1082185,1531420,0.6886,0.0072,1738.2,62.6800,21.62,0,0,0,0,0,0,6919,17042.702,15477.439,0.9756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.47,1.023,0.00,0.00,0.000,0.07,0.046,0.003,0.001
2000,11264,2500,60539,120756,107577,59104,1113,29179,187,0,261970,2530676,31269.380,28404.868,1.0783,10749.905,0.138,0.583,0.145,0.134,0.526,0.334,344,0.0756,0.6609,0.079,10.8,36.2,70.6,33.39,2.08,8.61,0.80,21.90,7.12,1.177,0.234,0.068,0.070,7.763,0.331,0.0039,105,860,919,17540,50,0,0.000,5322,970,2923,7371,611,1270,9383,0.00,7.81,13407,14.6907,66812,12586,499745,2741.0,-0.0,525053,20.396,2631002.543,1.24e-14,0.00071,25.34,40071,29.292,2.882,25.843,0.566,29.296,3226,2410,5628,0,0.2745,0.925,1.136,1.496,1.205,0.941,1.263,0.000,12014.102,11786.206,11224.300,11972.793,18822.192,0.000,9142.434,2937.045,5575.484,0.000,0.553,0.498,0.522,0.000,0.511,0.486,0.489,0.000,13929,18066,0.5767,0.4542,0.4135,0.0000,0.9997,0.0376,0.0520,0.0000,0.5701,0.9022,0.9233,0.0000,0.1277,0.0260,0.0217,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4944,0.9988,0.7038,0.7804,0.0000,0.9984,0.0376,0.0520,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1336,5.1922,5.1200,0.0000,0.0455,0.0892,0.0816,0.162,0.140,0.165,0.171,1998,0.1010,0.0040,0.0030,0.0000,0.00244,0.00084,0.00071,0.00000,26.91,27.15,27.17,0.00,366.1783,0.0649,31.0304,12.1696,8.2267,1094999,1528495,1.4828,0.0558,2857.7,366.1783,26.00,0,0,0,0,0,0,7024,17654.963,15991.070,0.9621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.25,1.089,0.00,0.00,0.000,0.06,0.071,0.004,0.002
3000,10665,2390,79909,163651,147578,82352,1390,29911,254,0,288733,3443677,41322.202,32647.475,0.9845,14882.077,0.076,0.742,0.109,0.073,0.530,0.336,442,0.1017,0.6901,0.073,13.0,38.5,70.1,32.55,2.66,8.87,0.52,20.50,6.88,1.215,0.223,0.177,0.184,6.955,0.292,0.0037,81,324,637,17321,58,0,0.000,5439,29,1708,8928,305,1495,8865,2.00,10.60,12987,15.3935,66737,11640,464389,2277.9,-0.0,563545,14.145,2631002.543,9.20e-15,0.00162,14.43,54570,31.393,2.910,27.938,0.545,31.398,3865,2314,4486,0,0.2577,0.937,1.155,1.575,1.296,0.942,1.285,0.000,14554.732,15811.086,15485.280,14466.785,26252.213,0.000,8092.305,2665.926,7007.167,0.000,0.536,0.500,0.543,0.000,0.488,0.492,0.526,0.000,14056,34999,0.7117,0.4852,0.3860,0.0000,0.9997,0.0300,0.0506,0.0000,0.5955,0.8869,0.9285,0.0000,0.1556,0.0346,0.0314,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5721,0.9988,0.8255,0.8188,0.0000,0.9979,0.0300,0.0506,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4147,4.9907,4.9915,0.0000,0.0421,0.0637,0.0511,0.072,0.096,0.107,0.093,1403,0.0649,0.0044,0.0031,0.0000,0.00235,0.00095,0.00102,0.00000,23.57,27.21,27.53,0.00,1650.4590,0.0956,41.1985,5.3354,8.8101,1097202,1527102,2.0146,0.1086,2623.5,1650.4590,22.38,0,0,0,0,0,0,8220,17765.398,15889.951,0.9554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.58,1.063,0.00,0.00,0.000,0.09,0.086,0.005,0.002
4000,11096,2115,72597,132073,115940,58408,1068,29130,245,0,305606,3387641,34065.417,29173.593,0.9833,10392.245,0.062,0.815,0.075,0.048,0.520,0.346,324,0.0963,0.6828,0.064,15.7,38.5,64.7,31.82,2.49,9.37,0.47,19.49,6.84,1.215,0.242,0.193,0.197,6.604,0.279,0.0040,81,335,623,19312,68,0,0.000,5629,43,2276,8777,341,1219,9536,5.75,13.87,15484,15.7061,66779,12254,438094,2276.8,0.0,593199,12.836,2631002.543,2.12e-15,0.00125,37.93,46437,29.123,2.946,25.578,0.599,29.127,3155,2810,5131,0,0.2824,0.939,1.113,1.643,1.307,0.939,1.309,0.000,13174.930,12862.319,11501.111,13095.081,19861.469,0.000,7106.399,4107.918,7567.031,0.000,0.518,0.520,0.522,0.000,0.414,0.435,0.470,0.000,17123,29766,0.6818,0.3645,0.3790,0.0000,0.9981,0.0364,0.0580,0.0000,0.5933,0.8698,0.9076,0.0000,0.1776,0.0361,0.0375,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,3413,0.9976,0.7232,0.7723,0.0000,0.9974,0.0364,0.0582,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5289,4.9151,5.1588,0.0000,0.0398,0.0561,0.0494,0.076,0.094,0.061,0.102,1141,0.0574,0.0049,0.0035,0.0000,0.00251,0.00094,0.00098,0.00000,27.00,26.98,27.58,0.00,1832.0827,0.0915,33.3633,4.7481,8.0882,1099648,1524669,2.1073,0.1256,2337.8,1832.0827,25.42,0,0,0,0,0,0,8471,18781.348,16766.923,0.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.61,1.080,0.00,0.00,0.000,0.08,0.100,0.004,0.002
5000,10742,2267,75171,141196,125802,64929,1096,26941,189,0,283211,3324345,37184.337,28222.590,1.0057,10421.591,0.059,0.809,0.087,0.045,0.506,0.358,481,0.1014,0.6925,0.080,14.1,37.8,64.3,29.24,2.68,8.96,0.47,17.13,6.62,1.283,0.232,0.215,0.218,6.332,0.278,0.0036,77,325,614,15428,58,11,0.084,5244,99,2327,8316,437,1903,8402,6.25,13.18,18281,19.0391,66772,13774,413026,2529.7,-0.0,618476,12.240,2631002.543,2.65e-15,0.00046,12.68,49891,28.297,2.866,24.932,0.499,28.301,3975,2546,4221,0,0.2727,0.967,1.149,1.782,1.369,0.968,1.392,0.000,13420.780,14360.365,12439.173,13280.246,21886.509,0.000,7372.508,3481.536,6946.955,0.000,0.472,0.502,0.537,0.000,0.389,0.436,0.520,0.000,18548,34329,0.6585,0.3597,0.4015,0.0000,0.9982,0.0371,0.0560,0.0000,0.6288,0.9746,0.9042,0.0000,0.1658,0.0413,0.0465,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4680,0.9987,0.8370,0.7639,0.0000,0.9973,0.0371,0.0561,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5999,4.6857,5.2795,0.0000,0.0400,0.0552,0.0441,0.068,0.072,0.055,0.107,1124,0.0594,0.0045,0.0035,0.0000,0.00259,0.00094,0.00101,0.00000,25.62,27.16,27.70,0.00,1706.6014,0.1054,35.6268,4.5367,7.7034,1101357,1523341,1.4898,0.0905,2249.9,1706.6014,23.03,0,0,0,0,0,0,8262,17800.999,15793.417,0.9508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.80,1.070,0.00,0.00,0.000,0.08,0.116,0.006,0.003
6000,10552,2575,79435,167457,150710,87223,799,29006,214,0,327805,3668783,43817.938,34883.342,1.0380,13617.738,0.058,0.816,0.067,0.059,0.514,0.362,262,0.0983,0.6654,0.068,21.3,40.0,63.8,28.70,3.03,9.17,0.19,16.31,6.18,1.368,0.225,0.287,0.293,6.036,0.306,0.0036,82,342,625,15322,80,11,0.053,5224,342,1947,8263,1069,2239,7244,4.75,11.51,11666,18.0410,66783,15953,388373,2255.1,-0.0,655826,13.408,2631002.543,1.42e-14,0.00013,23.20,60315,33.117,2.910,29.670,0.536,33.120,5539,1774,3239,0,0.1999,0.970,1.408,1.816,1.413,0.948,1.523,0.000,11706.461,13147.946,25836.043,11550.172,20049.461,0.000,11483.785,2048.457,7733.362,0.000,0.509,0.524,0.513,0.000,0.547,0.471,0.529,0.000,23725,35513,0.5440,0.3248,0.3851,0.0000,0.9992,0.0364,0.0598,0.0000,0.6231,0.9142,0.9141,0.0000,0.1767,0.0208,0.0285,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,3853,0.9989,0.7449,0.7394,0.0000,0.9983,0.0365,0.0598,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7761,5.4170,5.6067,0.0000,0.0308,0.0309,0.0266,0.035,0.036,0.030,0.047,1541,0.0627,0.0051,0.0035,0.0000,0.00233,0.00084,0.00092,0.00000,22.34,26.48,27.21,0.00,1538.6213,0.1221,32.1288,6.4024,7.0059,1102464,1522602,0.7827,0.0281,2316.2,1538.6213,19.40,0,0,0,0,0,0,9498,21265.605,18820.941,0.9414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.82,1.047,0.00,0.00,0.000,0.10,0.138,0.004,0.002
7000,9815,2070,64970,119126,105925,53400,756,27191,301,0,263096,3074806,31645.461,25739.452,1.0441,8571.254,0.048,0.846,0.064,0.043,0.490,0.381,224,0.0965,0.6705,0.063,14.2,38.8,68.2,29.38,2.61,9.07,0.25,17.44,6.52,1.393,0.230,0.224,0.229,5.974,0.283,0.0040,89,370,472,14391,37,11,0.052,4886,1042,1446,7327,1131,1268,7416,6.50,13.60,14324,17.9202,66855,17463,367224,2335.1,-0.0,685489,12.132,2631002.543,3.19e-15,0.00066,24.47,42136,29.862,3.212,25.917,0.733,29.891,4383,1701,3731,0,0.2125,0.965,1.435,1.943,1.411,0.950,1.573,0.000,9643.067,11504.691,14091.135,9534.875,16590.705,0.000,8934.947,1378.561,6854.691,0.000,0.504,0.482,0.478,0.000,0.426,0.451,0.472,0.000,32522,26190,0.5734,0.2932,0.2876,0.0000,0.9997,0.0409,0.0555,0.0000,0.6391,0.9065,0.9726,0.0000,0.1566,0.0385,0.0244,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2026,0.9993,0.8257,0.8390,0.0000,0.9978,0.0410,0.0555,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6334,5.2513,5.4249,0.0000,0.0317,0.0366,0.0321,0.049,0.037,0.041,0.064,1549,0.0706,0.0053,0.0039,0.0000,0.00243,0.00058,0.00072,0.00000,27.04,26.57,27.23,0.00,1649.3449,0.1064,26.4766,6.3281,5.8037,1104682,1520776,0.6039,0.0141,2273.3,1649.3449,21.78,0,0,0,0,0,0,8450,17168.198,15047.766,0.9466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.61,1.058,0.00,0.00,0.000,0.08,0.111,0.004,0.002
8000,8675,1953,57682,104347,92424,45847,818,20925,191,0,223254,2422938,29708.013,22112.058,1.0299,7741.101,0.053,0.847,0.060,0.041,0.469,0.391,148,0.0988,0.6639,0.054,16.9,37.1,69.0,29.04,2.75,8.51,0.29,17.50,6.45,1.399,0.217,0.237,0.237,6.432,0.281,0.0037,76,346,372,13209,81,14,0.340,4144,580,877,7218,839,1015,6821,5.00,12.53,16594,19.2184,66758,20575,352327,2064.7,-0.0,707373,10.019,2631002.543,1.96e-14,0.00018,7.77,36977,28.782,3.606,24.712,0.464,28.786,3397,1377,3901,0,0.1878,0.945,1.429,1.938,1.388,0.922,1.576,0.000,7104.679,11882.288,14029.754,7011.231,16408.128,0.000,7355.525,1020.821,5994.611,0.000,0.482,0.487,0.447,0.000,0.456,0.403,0.451,0.000,40344,26801,0.6062,0.2812,0.2537,0.0000,0.9996,0.0423,0.0529,0.0000,0.6065,0.9455,1.0033,0.0000,0.1560,0.0796,0.0285,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2151,0.9988,0.7743,0.8653,0.0000,0.9978,0.0423,0.0529,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6701,5.2095,5.6248,0.0000,0.0330,0.0349,0.0263,0.039,0.068,0.046,0.044,1405,0.0799,0.0047,0.0052,0.0000,0.00230,0.00056,0.00071,0.00000,23.81,27.97,27.41,0.00,1316.2007,0.0939,23.7529,5.0914,4.9272,1106201,1519649,1.0762,0.1073,2537.3,1316.2007,16.84,0,0,0,0,0,0,7349,14370.957,12597.371,0.9496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.69,1.055,0.00,0.00,0.000,0.10,0.123,0.005,0.002
9000,7942,1724,70624,139751,126385,68051,1076,21980,248,0,254505,2504206,37794.145,26693.070,1.0054,10700.497,0.090,0.782,0.072,0.056,0.471,0.392,170,0.1068,0.6641,0.058,20.2,38.2,62.8,28.69,2.48,8.30,0.34,17.57,6.16,1.379,0.209,0.237,0.240,6.222,0.299,0.0036,66,319,398,15099,39,13,0.302,3780,30,1185,6727,215,1159,6568,6.00,11.81,20298,20.9928,66750,17867,335413,2203.5,-0.0,722009,10.413,2631002.543,1.27e-14,0.00048,30.68,49992,28.396,3.057,24.962,0.376,28.401,2846,1576,3520,0,0.2372,0.939,1.387,1.952,1.411,0.947,1.548,0.000,11289.496,16758.958,13379.084,11190.177,23925.381,0.000,7162.991,1954.429,6875.153,0.000,0.462,0.483,0.475,0.000,0.428,0.477,0.527,0.000,39961,36337,0.6182,0.2833,0.2388,0.0000,0.9998,0.0335,0.0461,0.0000,0.6028,0.8667,0.9351,0.0000,0.1845,0.0274,0.0257,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2180,0.9984,0.7247,0.8160,0.0000,0.9974,0.0335,0.0461,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6939,5.6218,5.2378,0.0000,0.0330,0.0405,0.0353,0.075,0.030,0.057,0.059,1572,0.1026,0.0027,0.0041,0.0000,0.00246,0.00073,0.00084,0.00000,24.95,28.12,27.56,0.00,1457.9141,0.0861,35.5213,4.6896,5.7237,1108026,1518397,1.9494,0.1934,2635.1,1457.9141,18.95,0,0,0,0,0,0,9040,15992.573,14018.853,0.9509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.77,1.067,0.00,0.00,0.000,0.08,0.117,0.006,0.003
10000,10365,2205,71328,160392,148945,88029,1035,18685,123,0,234455,2640587,42105.555,27816.071,1.0488,12447.640,0.045,0.812,0.068,0.074,0.506,0.376,216,0.0701,0.6553,0.057,12.5,36.9,63.7,27.33,2.55,7.68,0.17,16.93,6.38,1.391,0.208,0.245,0.253,6.161,0.242,0.0031,62,289,456,10223,33,12,0.233,5034,46,1930,8389,556,1550,8259,4.00,10.92,19399,22.8190,66758,18172,319678,2914.4,-0.0,736648,8.838,2631002.543,1.17e-14,0.00306,11.37,54428,25.550,2.839,22.138,0.573,25.554,4146,1711,4508,0,0.2230,0.946,1.390,1.909,1.334,0.957,1.608,0.000,10002.399,17357.152,19762.142,9924.684,24866.369,0.000,7781.006,1684.511,5902.915,0.000,0.504,0.517,0.502,0.000,0.565,0.501,0.566,0.000,38025,39097,0.5936,0.1325,0.2482,0.0000,0.9998,0.0393,0.0509,0.0000,0.5918,0.9334,0.9956,0.0000,0.1598,0.0672,0.0218,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3066,0.9990,0.8156,0.8407,0.0000,0.9978,0.0393,0.0509,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6969,5.5131,5.2272,0.0000,0.0354,0.0280,0.0237,0.055,0.028,0.027,0.050,1158,0.0696,0.0025,0.0027,0.0000,0.00270,0.00101,0.00103,0.00000,26.14,27.16,27.92,0.00,1671.0996,0.0851,35.2231,4.2603,4.5779,1108775,1516170,2.3579,0.1994,2533.1,1671.0996,19.36,0,0,0,0,0,0,6776,15368.431,13602.016,0.9405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.78,1.075,0.00,0.00,0.000,0.10,0.111,0.006,0.003
