step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,12707,8073,137227,795226,761185,646748,11251,61345,368,0,242063,5113885,183592.054,84360.638,1.0922,67836.841,0.236,0.292,0.251,0.220,0.630,0.329,515,0.0313,0.6812,0.102,15.1,47.3,87.2,44.09,4.02,6.09,2.47,31.52,7.55,1.081,0.130,0.059,0.060,19.844,0.580,0.0025,136,441,1809,7171,44,0,0.000,6166,3716,3526,5465,837,4009,7861,0.00,1.02,12032,34.9255,66712,9250,539456,3356.3,-0.0,465835,55.497,2631002.543,1.22e-14,0.00093,30.00,235837,102.227,2.908,98.312,1.007,102.231,9154,1277,2276,0,0.3675,0.856,1.060,1.338,1.073,0.940,1.193,0.000,37634.909,12439.605,178679.818,38217.666,34531.410,0.000,11172.016,2654.141,2697.640,0.000,0.695,0.557,0.533,0.000,0.874,0.706,0.646,0.000,6741,56156,0.6887,0.6047,0.6630,0.0000,1.0000,0.0440,0.0527,0.0000,0.5406,0.8998,0.8125,0.0000,0.1058,0.0489,0.0305,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16771,0.9996,0.8263,0.7022,0.0000,0.9989,0.0440,0.0527,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0392,5.3598,5.2203,0.0000,0.0979,0.1972,0.1711,0.351,0.420,0.340,0.379,8457,0.1656,0.0092,0.0119,0.0000,0.00234,0.00162,0.00146,0.00000,23.30,26.25,26.99,0.00,61.2637,0.0394,71.9205,33.5485,21.9481,1081782,1531373,0.7069,0.0079,1739.3,61.2637,21.62,0,0,0,0,0,0,5399,16523.797,15105.928,0.9769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.63,1.026,0.00,0.00,0.000,0.06,0.049,0.002,0.001
2000,12255,2838,73477,151378,136101,76499,1402,35736,205,0,294095,3261173,36001.516,32217.467,1.0547,12830.925,0.118,0.633,0.149,0.100,0.534,0.329,761,0.0855,0.6821,0.078,12.9,35.1,68.0,32.72,2.44,7.54,0.56,22.17,7.11,1.133,0.230,0.076,0.080,7.941,0.346,0.0041,100,616,909,18931,80,0,0.000,5684,1048,2797,8410,595,1070,10590,0.00,8.67,11901,13.4779,66813,8910,495842,2963.0,-0.0,526837,21.979,2631002.543,1.19e-14,0.00068,25.34,48555,32.514,2.874,28.988,0.651,32.518,3141,3358,5756,0,0.3221,0.936,1.066,1.487,1.226,0.957,1.185,0.000,15169.055,12684.684,12702.821,15128.787,21000.833,0.000,10129.882,3982.971,5273.690,0.000,0.502,0.537,0.554,0.000,0.513,0.461,0.553,0.000,10141,22809,0.6127,0.4260,0.4192,0.0000,0.9996,0.0357,0.0488,0.0000,0.6148,1.0132,0.9378,0.0000,0.1498,0.0414,0.0381,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,4216,0.9978,0.8346,0.7239,0.0000,0.9988,0.0357,0.0488,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1083,5.4939,5.2607,0.0000,0.0438,0.0698,0.0631,0.065,0.143,0.101,0.112,2182,0.1032,0.0044,0.0040,0.0000,0.00244,0.00095,0.00082,0.00000,26.43,27.34,27.33,0.00,314.4494,0.0820,36.3355,12.0029,9.9762,1095136,1527661,1.5006,0.0564,2907.7,314.4494,26.00,0,0,0,0,0,0,8781,19386.543,17430.178,0.9622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.86,1.085,0.00,0.00,0.000,0.11,0.053,0.003,0.001
3000,8836,1903,57975,108014,96545,49173,866,23668,122,0,192006,2615322,28314.670,22290.379,1.0199,10051.264,0.065,0.764,0.086,0.085,0.501,0.353,244,0.1080,0.6874,0.064,15.5,35.1,66.1,29.63,2.59,8.60,0.43,18.00,6.72,1.247,0.242,0.166,0.169,6.707,0.303,0.0038,88,366,529,13898,51,0,0.000,4267,35,1906,6895,233,1155,7448,3.25,12.69,14989,15.5736,66737,13620,464755,1463.2,-0.0,561122,12.193,2631002.543,2.65e-15,0.00102,14.43,35345,23.277,2.881,19.974,0.422,23.281,3013,2236,3587,0,0.2801,0.985,1.173,1.678,1.361,0.968,1.326,0.000,10311.724,11045.776,9974.467,10263.521,18127.945,0.000,5026.265,2371.894,4840.956,0.000,0.490,0.514,0.498,0.000,0.438,0.417,0.499,0.000,14061,27326,0.6788,0.4405,0.4333,0.0000,0.9992,0.0409,0.0555,0.0000,0.6146,1.0873,0.9179,0.0000,0.1533,0.0423,0.0450,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3060,0.9990,0.9283,0.7922,0.0000,0.9981,0.0409,0.0555,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0662,5.2843,5.1680,0.0000,0.0386,0.0522,0.0493,0.079,0.105,0.078,0.086,1175,0.0836,0.0071,0.0044,0.0000,0.00230,0.00090,0.00101,0.00000,22.34,26.34,27.05,0.00,1082.4225,0.0767,28.6638,4.4204,7.7730,1097494,1528235,2.0488,0.1124,3168.2,1082.4225,22.38,0,0,0,0,0,0,6043,12239.115,10866.264,0.9555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.73,1.053,0.00,0.00,0.000,0.13,0.104,0.002,0.002
4000,9872,2036,69168,122834,107207,52892,774,29142,194,0,291013,3452102,30864.279,26986.324,1.0067,8676.384,0.056,0.841,0.070,0.034,0.519,0.349,408,0.1060,0.6957,0.043,15.0,36.7,63.2,28.71,2.57,8.40,0.31,17.42,6.48,1.305,0.235,0.177,0.183,6.240,0.269,0.0041,84,341,533,13881,50,0,0.000,4846,38,1937,7897,245,1128,8499,5.00,13.77,18641,18.4678,66780,15647,445192,2128.8,-0.0,587644,12.838,2631002.543,1.73e-14,0.00039,37.93,42443,26.701,2.891,23.260,0.550,26.704,3062,2739,4071,0,0.2986,0.957,1.238,1.821,1.421,0.961,1.450,0.000,11456.825,11146.365,11809.967,11376.680,16354.016,0.000,9322.664,2183.311,6803.965,0.000,0.504,0.564,0.495,0.000,0.439,0.395,0.460,0.000,22363,25180,0.7351,0.3222,0.3626,0.0000,0.9989,0.0289,0.0548,0.0000,0.6184,0.9660,0.9298,0.0000,0.1875,0.0297,0.0458,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2160,0.9989,0.8042,0.7798,0.0000,0.9969,0.0289,0.0548,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2669,5.1228,5.0395,0.0000,0.0383,0.0530,0.0465,0.055,0.100,0.067,0.067,1664,0.0909,0.0055,0.0039,0.0000,0.00218,0.00063,0.00082,0.00000,26.86,26.84,27.83,0.00,1865.4799,0.0977,28.1576,4.8953,7.9430,1099583,1525697,2.1306,0.1317,2754.3,1865.4799,25.42,0,0,0,0,0,0,9792,18309.940,16120.839,0.9503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.94,1.068,0.00,0.00,0.000,0.12,0.098,0.011,0.006
5000,10495,2124,76775,149475,134252,71818,882,25708,181,0,249307,3450182,38561.558,28123.373,1.0210,12213.960,0.047,0.836,0.076,0.041,0.516,0.360,370,0.0937,0.6933,0.030,14.0,35.5,64.2,27.82,2.50,8.06,0.24,17.02,6.47,1.298,0.229,0.189,0.194,6.013,0.285,0.0035,74,316,586,11239,76,8,0.533,5116,67,2089,8339,296,1537,8662,6.00,14.07,19180,19.4510,66759,16917,422773,1875.3,0.0,615215,11.708,2631002.543,6.19e-15,0.00101,12.68,53357,28.944,2.914,25.429,0.602,28.948,3496,2729,4270,0,0.2802,0.970,1.192,1.864,1.403,0.967,1.424,0.000,12417.699,14952.746,16018.714,12349.522,22407.282,0.000,7192.745,1852.022,6864.646,0.000,0.490,0.555,0.507,0.000,0.502,0.411,0.516,0.000,26210,35930,0.6470,0.3412,0.3976,0.0000,0.9988,0.0335,0.0573,0.0000,0.6204,0.9783,0.9087,0.0000,0.1735,0.0431,0.0394,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4653,0.9988,0.8598,0.8132,0.0000,0.9975,0.0336,0.0573,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5075,5.2391,5.1662,0.0000,0.0381,0.0482,0.0465,0.046,0.085,0.055,0.062,1166,0.0613,0.0052,0.0026,0.0000,0.00255,0.00066,0.00104,0.00000,25.30,27.26,27.86,0.00,1642.0806,0.0924,35.2007,4.3190,7.3885,1101488,1523665,1.5011,0.0948,2631.7,1642.0806,23.03,0,0,0,0,0,0,8514,15909.413,13955.935,0.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.80,1.074,0.00,0.00,0.000,0.11,0.106,0.010,0.006
6000,12068,2780,87074,188357,172326,100453,830,29320,144,0,288566,3927247,48534.226,34327.903,1.0544,15312.049,0.068,0.804,0.079,0.048,0.536,0.347,376,0.0843,0.6767,0.040,16.2,41.0,68.6,32.24,3.03,7.98,0.59,20.65,6.45,1.274,0.207,0.237,0.242,7.038,0.282,0.0035,77,312,746,11707,103,10,0.420,6164,453,1822,9793,2200,2316,7552,2.50,10.44,16177,21.2997,66770,14709,394500,2996.8,-0.0,644491,13.769,2631002.543,4.96e-15,0.00002,23.20,66175,33.586,2.952,29.677,0.958,33.590,6634,2254,3180,0,0.2787,0.906,1.209,1.863,1.304,0.955,1.437,0.000,14944.913,17092.756,21942.654,14854.785,27048.836,0.000,10262.632,2097.704,6655.519,0.000,0.540,0.541,0.528,0.000,0.557,0.469,0.559,0.000,25578,41030,0.5045,0.2247,0.3327,0.0000,0.9995,0.0311,0.0459,0.0000,0.5872,0.9457,0.9106,0.0000,0.1305,0.0232,0.0407,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5305,0.9998,0.8679,0.8096,0.0000,0.9979,0.0313,0.0459,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4589,5.1237,5.3330,0.0000,0.0373,0.0905,0.0822,0.048,0.153,0.103,0.109,1280,0.0719,0.0037,0.0022,0.0000,0.00227,0.00096,0.00117,0.00000,22.40,27.13,27.47,0.00,1927.4715,0.1018,42.3201,5.9230,7.8457,1100630,1522604,0.7865,0.0303,2289.9,1927.4715,19.40,0,0,0,0,0,0,8422,19015.854,16841.560,0.9510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,23.04,1.050,0.00,0.00,0.000,0.10,0.116,0.014,0.007
7000,9095,2459,63738,130426,118240,66079,609,25492,112,0,213199,3346827,34652.527,26473.294,1.1677,10913.979,0.058,0.829,0.062,0.051,0.524,0.363,153,0.0940,0.6657,0.045,15.9,36.2,68.2,27.42,3.45,7.78,0.21,15.97,6.13,1.384,0.211,0.239,0.245,7.268,0.315,0.0035,85,394,763,9228,137,10,0.268,4884,971,1064,7060,749,1184,7162,3.00,10.65,13965,17.5708,66842,18214,370644,2144.4,-0.0,681456,13.282,2631002.543,2.12e-15,0.00036,24.47,44540,31.656,3.526,27.527,0.602,31.659,3754,1450,3891,0,0.1889,0.989,1.314,1.968,1.372,0.959,1.554,0.000,8218.538,11645.236,21234.302,8132.480,16199.724,0.000,10119.113,1143.860,4296.342,0.000,0.527,0.500,0.534,0.000,0.536,0.443,0.512,0.000,31876,30433,0.5705,0.1894,0.3217,0.0000,0.9996,0.0458,0.0659,0.0000,0.5782,0.9840,1.0101,0.0000,0.2075,0.0495,0.0440,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2918,0.9992,0.8457,0.8390,0.0000,0.9982,0.0460,0.0659,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7692,5.1728,5.4131,0.0000,0.0404,0.0389,0.0355,0.031,0.066,0.055,0.047,1730,0.0661,0.0052,0.0042,0.0000,0.00220,0.00059,0.00075,0.00000,26.31,27.31,27.77,0.00,1588.7785,0.1010,24.7996,7.6051,5.6774,1104198,1521052,0.6099,0.0146,2296.8,1588.7785,21.78,0,0,0,0,0,0,6026,15559.315,13793.840,0.9467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.71,1.045,0.00,0.00,0.000,0.13,0.103,0.017,0.010
8000,10022,2236,59963,118085,106803,57243,879,19372,109,0,166708,2908049,32442.341,21088.109,1.1615,8985.851,0.046,0.837,0.065,0.051,0.522,0.368,225,0.0715,0.6918,0.033,14.0,34.8,67.4,28.30,3.06,6.81,0.12,18.31,6.19,1.312,0.188,0.210,0.213,6.456,0.277,0.0031,73,357,549,7385,82,16,0.275,4787,616,1253,8153,777,874,8371,2.25,10.16,17452,19.4330,66743,19151,353555,2766.0,-0.0,702855,9.975,2631002.543,2.48e-15,0.00042,7.77,42997,29.870,3.493,25.682,0.695,29.874,3341,2367,4314,0,0.2583,0.955,1.196,1.984,1.332,0.937,1.503,0.000,8996.578,13801.371,13231.778,8921.697,19274.718,0.000,6856.468,634.143,4611.646,0.000,0.477,0.524,0.561,0.000,0.464,0.424,0.534,0.000,37895,31655,0.6381,0.2337,0.3122,0.0000,0.9999,0.0360,0.0522,0.0000,0.5484,0.9856,0.8695,0.0000,0.2136,0.0338,0.0412,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1570,0.9982,0.8492,0.8041,0.0000,0.9976,0.0360,0.0522,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8686,5.2603,5.4551,0.0000,0.0401,0.0206,0.0154,0.019,0.021,0.027,0.020,1019,0.0571,0.0050,0.0045,0.0000,0.00231,0.00051,0.00071,0.00000,24.80,27.69,27.65,0.00,1537.9006,0.0851,28.5843,4.6722,5.3023,1105978,1519068,1.0712,0.1081,2339.5,1537.9006,16.84,0,0,0,0,0,0,5311,12102.257,10649.399,0.9542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.73,1.099,0.00,0.00,0.000,0.09,0.088,0.018,0.011
9000,7480,2042,61556,128618,117404,65894,1168,20150,256,0,171855,3175094,33092.272,23737.658,1.1504,11381.325,0.029,0.841,0.066,0.063,0.537,0.360,149,0.0959,0.6936,0.039,13.9,38.3,69.1,27.79,3.51,7.77,0.34,16.16,6.32,1.365,0.205,0.254,0.260,6.921,0.330,0.0031,73,355,501,7416,71,16,0.278,3668,22,1378,6080,221,1149,6110,4.25,12.23,19631,21.1409,66694,18795,334776,2176.9,0.0,724008,10.427,2631002.543,4.60e-15,0.01449,30.68,48058,28.879,3.263,25.208,0.408,28.883,2844,1455,3181,0,0.2189,0.993,1.307,1.986,1.318,0.976,1.585,0.000,8229.005,13557.900,15532.037,8166.621,20774.938,0.000,6529.244,920.430,4906.660,0.000,0.510,0.541,0.555,0.000,0.537,0.466,0.526,0.000,41270,34012,0.6602,0.1242,0.2671,0.0000,0.9994,0.0291,0.0453,0.0000,0.5275,1.0515,0.9612,0.0000,0.2254,0.0303,0.0394,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2911,0.9991,0.8882,0.8450,0.0000,0.9981,0.0291,0.0453,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8406,5.3343,5.3065,0.0000,0.0414,0.0570,0.0544,0.062,0.141,0.110,0.079,1023,0.0624,0.0033,0.0044,0.0000,0.00254,0.00063,0.00085,0.00000,25.19,26.34,27.77,0.00,1597.5548,0.0778,29.3522,4.4596,5.9675,1107189,1519272,1.9509,0.1928,2335.7,1597.5548,18.95,0,0,0,0,0,0,5746,12356.333,10776.753,0.9474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,21.42,1.062,0.00,0.00,0.000,0.09,0.099,0.019,0.011
10000,8924,2035,58420,112254,101595,53299,535,17448,128,0,160036,2514036,31886.209,20740.775,1.1958,8780.337,0.029,0.846,0.079,0.046,0.508,0.378,126,0.0741,0.6644,0.044,15.9,41.8,72.2,30.79,3.72,8.38,0.26,18.42,6.33,1.311,0.207,0.291,0.296,6.801,0.285,0.0032,68,330,521,7113,54,16,0.619,4455,44,1753,7127,309,1957,6658,4.25,11.30,22448,23.3701,66710,19178,324095,2475.3,-0.0,734920,9.025,2631002.543,3.36e-15,0.00579,11.37,39324,22.963,2.924,19.589,0.450,22.967,4376,1616,2932,0,0.2088,0.995,1.289,1.864,1.327,0.978,1.470,0.000,8391.534,12347.517,14543.969,8344.070,17778.507,0.000,6943.920,844.130,4172.389,0.000,0.515,0.529,0.487,0.000,0.495,0.397,0.503,0.000,44999,30442,0.6211,0.1271,0.2863,0.0000,0.9997,0.0273,0.0527,0.0000,0.5409,1.1054,0.9048,0.0000,0.1817,0.0146,0.0481,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3707,0.9991,0.9084,0.8072,0.0000,0.9976,0.0273,0.0527,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8442,5.3123,5.4436,0.0000,0.0352,0.0556,0.0511,0.049,0.088,0.086,0.071,898,0.0712,0.0021,0.0038,0.0000,0.00252,0.00055,0.00100,0.00000,26.48,26.66,27.54,0.00,1710.6649,0.0764,26.5518,4.2312,4.7935,1107236,1518134,2.3939,0.1984,2231.7,1710.6649,19.36,0,0,0,0,0,0,4353,11960.438,10612.522,0.9516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,22.22,1.044,0.00,0.00,0.000,0.12,0.120,0.023,0.015
