step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1270.2418,658.15,88.00,1.83,282,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1276.5799,817.16,644.03,0.93,347,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.0216,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1615.2618,660.04,95.54,15.06,429,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,946.9738,393.40,498.83,14.14,256,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.5485,0.49,7.80,29.42,5,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1301.4798,523.67,63.06,26.41,416,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1040.6844,383.45,635.55,23.27,344,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.4079,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1019.9162,299.36,88.11,33.46,337,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1596.6311,640.40,1520.39,29.60,479,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,311.9641,99.90,844.86,34.76,112,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,446.7208,132.34,41.41,55.87,53,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1299.3283,466.96,1071.07,30.03,274,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2232.1566,769.38,11057.01,33.07,837,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,414.7041,210.99,24.35,65.26,8,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1163.8699,517.52,921.12,35.06,33,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2494.1369,880.05,15830.77,34.84,912,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,436.0127,302.35,31.11,72.11,8,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,985.7672,603.06,841.89,40.70,11,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2889.9497,1123.96,15254.19,38.05,849,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,896.4593,327.82,51.71,74.60,72,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1691.0351,634.87,1338.73,44.81,189,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2431.0162,946.34,9754.15,22.85,738,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,739.3803,267.96,62.11,62.26,163,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,2119.6728,741.43,1560.84,36.39,469,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,828.4540,350.99,2055.87,8.26,247,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1404.9529,500.32,85.08,37.43,402,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1484.3302,433.94,1004.21,42.41,448,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,164.9651,54.05,242.93,71.00,53,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1120.0126,390.78,63.83,28.38,328,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,791.4942,191.11,492.05,49.77,229,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,164.4007,55.03,262.08,65.79,56,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,404.1265,264.20,13.83,19.39,31,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,315.8613,112.18,138.70,53.69,70,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,6.0540,1.80,13.68,35.34,1,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,74.7855,72.52,0.77,11.91,2,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.1865,1.17,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,5.3775,6.56,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0228,0.40,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,71.0657,363.31,89.88,-15.57,13,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,36.1622,315.42,609.45,-19.23,17,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.0000,0.00,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,335.5562,538.29,95.63,-9.01,43,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,168.4940,221.99,487.35,-2.32,43,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.1732,0.00,6.64,-2.40,1,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,507.2790,491.42,62.58,2.53,147,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,291.3453,258.91,633.48,8.43,88,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.0000,0.00,2.36,-7.22,1,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,413.8927,362.97,87.65,12.53,118,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,634.3985,446.47,1519.53,19.54,227,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,132.8314,102.43,855.85,24.64,46,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
