step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,leaf_mean,leaf_open,light_intake,leaf_led,open_mean,per_cell,leg_mean,leg_open,leg_led,spike_mean,spiked,sharp_share,sharp_broke
1000,12788,8713,124229,728597,702153,595960,8408,55504,160,0,191983,4561736,181384.965,75877.231,1.0525,63248.689,0.238,0.268,0.260,0.234,0.670,0.286,236,0.0284,0.6576,0.092,18.6,48.3,85.0,45.70,3.29,5.80,2.33,30.55,7.70,1.083,0.176,0.040,0.041,22.867,0.580,0.0025,136,433,1794,4656,26,0,0.000,5845,3870,3278,5640,918,3966,7904,0.00,1.26,14836,37.3909,66705,9632,542100,3380.5,-0.0,458167,52.010,2631181.733,2.39e-14,0.00093,30.00,218092,97.090,2.919,93.230,0.941,97.095,9490,1036,2262,0,0.3431,0.874,1.071,1.310,1.079,0.929,1.168,0.000,37313.121,13143.461,171738.043,37977.732,34917.879,0.000,8476.513,1569.497,2582.531,0.000,0.724,0.617,0.578,0.000,0.879,0.714,0.639,0.000,7337,49497,0.7013,0.6723,0.6189,0.0000,0.9999,0.0541,0.0521,0.0000,0.5551,0.7280,0.8122,0.0000,0.0806,0.0364,0.0401,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,19679,0.9999,0.6077,0.7499,0.0000,0.9995,0.0541,0.0521,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0502,5.2655,5.1408,0.0000,0.1063,0.1910,0.1624,0.267,0.382,0.374,0.327,7463,0.1595,0.0101,0.0120,0.0000,0.00230,0.00157,0.00144,0.00000,23.32,27.71,27.70,0.00,40.8159,0.0374,72.1675,31.1659,20.8443,1079022,1531751,0.6741,0.0065,1757.7,40.8159,21.62,0,0,0,0,0,0,3573,12628.542,11681.945,0.9835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.51,1.024,3.72,2.56,0.202,0.05,0.033,0.000,0.000
2000,9626,3141,55630,108477,97973,52024,823,24671,79,0,173879,2641433,33773.912,22370.006,1.1190,10209.567,0.146,0.539,0.140,0.176,0.592,0.292,156,0.0681,0.6424,0.071,20.3,42.5,82.4,41.52,2.05,6.57,1.43,27.49,7.56,1.138,0.247,0.039,0.040,11.662,0.406,0.0032,107,916,1137,4880,16,0,0.000,4491,918,2343,6365,368,1213,8045,0.00,5.66,15120,15.5434,66802,11818,502417,3045.5,-0.0,518788,23.061,2631181.733,2.04e-14,0.00068,25.34,35219,29.337,2.933,25.951,0.453,29.341,2960,2376,4290,0,0.3219,0.909,1.098,1.473,1.172,0.933,1.228,0.000,13132.987,12365.454,11800.906,13075.936,19106.637,0.000,7296.440,1202.313,3661.685,0.000,0.532,0.624,0.610,0.000,0.505,0.471,0.482,0.000,13686,20973,0.6619,0.4049,0.4867,0.0000,0.9998,0.0413,0.0579,0.0000,0.5324,0.7382,0.8335,0.0000,0.0941,0.0182,0.0223,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,7421,0.9972,0.5570,0.7366,0.0000,0.9998,0.0413,0.0579,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9445,5.2496,5.0812,0.0000,0.0552,0.1441,0.1273,0.179,0.192,0.263,0.243,1920,0.1058,0.0026,0.0037,0.0000,0.00224,0.00096,0.00080,0.00000,26.83,27.56,26.84,0.00,151.2597,0.0596,32.4722,14.5813,8.4794,1093587,1528692,1.4175,0.0536,3068.9,151.2597,26.00,0,0,0,0,0,0,3728,12160.438,11140.457,0.9759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,28.79,1.058,3.98,3.62,0.284,0.05,0.049,0.000,0.000
3000,10640,2254,62558,127774,115074,64651,565,24160,34,0,223502,2856125,38940.197,25639.760,1.0180,11419.867,0.093,0.696,0.109,0.102,0.572,0.294,118,0.0778,0.6402,0.068,19.4,47.3,79.6,38.66,2.09,8.06,0.54,24.93,7.20,1.211,0.249,0.082,0.084,7.915,0.277,0.0036,91,376,891,5016,68,0,0.000,4897,31,1558,9051,822,1591,8227,2.00,10.21,14803,17.5034,66724,13226,470628,3838.8,-0.0,555086,14.247,2631181.733,9.20e-15,0.00103,14.43,42618,27.052,2.869,23.607,0.576,27.055,3915,2410,4315,0,0.2920,0.918,1.159,1.630,1.301,0.941,1.280,0.000,12642.368,15521.472,14545.084,12586.701,23228.278,0.000,7486.136,1137.438,5596.320,0.000,0.498,0.639,0.565,0.000,0.518,0.455,0.536,0.000,16224,24427,0.5956,0.3865,0.3820,0.0000,0.9994,0.0356,0.0584,0.0000,0.5568,0.8753,0.7982,0.0000,0.0910,0.0233,0.0247,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,7272,0.9978,0.7359,0.6792,0.0000,0.9991,0.0356,0.0584,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7652,5.5127,4.9570,0.0000,0.0395,0.0737,0.0523,0.058,0.098,0.053,0.098,1045,0.0666,0.0034,0.0038,0.0000,0.00212,0.00081,0.00093,0.00000,23.46,27.58,27.85,0.00,757.8311,0.0880,36.2665,5.2963,8.9510,1096172,1527252,1.9434,0.1088,3599.4,757.8311,22.38,0,0,0,0,0,0,4606,14219.893,12967.954,0.9691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,27.27,1.051,3.05,2.96,0.287,0.04,0.052,0.000,0.000
4000,10774,2285,63492,116996,103319,52979,525,24189,88,0,248332,2989313,35243.204,25579.507,1.0459,9346.136,0.082,0.797,0.042,0.079,0.543,0.322,180,0.0834,0.6427,0.050,14.0,37.7,76.2,33.32,2.46,8.34,0.40,20.39,7.20,1.225,0.254,0.121,0.123,7.169,0.304,0.0037,83,342,749,8598,44,0,0.000,5374,57,1938,8779,270,1149,9355,3.75,11.14,16109,17.2313,66765,15768,446685,2219.5,-0.0,586228,12.319,2631181.733,6.73e-15,0.00040,37.93,40818,25.986,2.850,22.545,0.592,25.991,3136,2796,4842,0,0.3079,0.934,1.118,1.690,1.324,0.955,1.317,0.000,11010.456,14191.312,13594.772,10929.486,20065.082,0.000,8734.454,1332.926,6165.991,0.000,0.521,0.606,0.510,0.000,0.485,0.414,0.464,0.000,21593,27810,0.7201,0.3421,0.3763,0.0000,0.9994,0.0385,0.0568,0.0000,0.5337,1.0080,0.9168,0.0000,0.1633,0.0155,0.0190,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4414,0.9982,0.8412,0.7547,0.0000,0.9988,0.0385,0.0569,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8835,5.2914,4.8580,0.0000,0.0406,0.0563,0.0485,0.058,0.095,0.059,0.070,1039,0.0627,0.0035,0.0034,0.0000,0.00217,0.00072,0.00096,0.00000,26.85,27.06,27.57,0.00,1554.6093,0.0998,31.4303,4.7985,7.5208,1098453,1525827,2.0191,0.1276,3349.5,1554.6093,25.42,0,0,0,0,0,0,5818,16233.371,14691.923,0.9602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.25,1.075,1.73,1.87,0.192,0.05,0.056,0.000,0.000
5000,10084,2380,67447,121659,106328,53602,610,25079,108,0,261180,3252473,35474.253,27591.734,1.0760,10026.602,0.075,0.827,0.037,0.061,0.535,0.326,375,0.1031,0.6510,0.055,16.5,42.4,83.6,33.72,3.26,9.46,0.43,18.79,6.97,1.332,0.276,0.159,0.163,7.180,0.278,0.0037,80,344,633,15126,56,12,0.218,5315,81,2283,7720,445,1575,8064,4.50,12.62,18934,19.9375,66727,19994,426058,2484.9,-0.0,611930,12.052,2631181.733,6.37e-15,0.00092,12.68,43181,27.464,2.944,23.954,0.565,27.468,3847,1910,4327,0,0.2361,0.941,1.276,1.822,1.381,0.955,1.455,0.000,9000.050,16438.314,13267.866,8940.492,23292.496,0.000,8609.446,1689.076,7266.609,0.000,0.522,0.573,0.521,0.000,0.448,0.378,0.472,0.000,27933,28639,0.6092,0.2350,0.3107,0.0000,0.9988,0.0333,0.0507,0.0000,0.5043,1.0879,0.9444,0.0000,0.1680,0.0195,0.0208,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,5061,0.9992,0.9085,0.7994,0.0000,0.9984,0.0333,0.0508,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8148,5.2970,4.8910,0.0000,0.0376,0.0535,0.0456,0.033,0.100,0.060,0.069,1019,0.0487,0.0046,0.0040,0.0000,0.00230,0.00068,0.00090,0.00000,26.12,26.21,27.01,0.00,1839.2363,0.1068,32.7391,4.6654,7.3869,1099837,1524642,1.4374,0.0907,2927.5,1839.2363,23.03,0,0,0,0,0,0,8231,17565.132,15759.170,0.9540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.82,1.043,1.79,2.00,0.151,0.07,0.084,0.000,0.000
6000,11023,3047,84578,172942,152517,87572,792,31249,145,0,366508,4052363,47436.944,37916.027,1.0582,13675.272,0.072,0.813,0.053,0.062,0.550,0.314,295,0.1111,0.6407,0.059,19.3,47.2,86.0,36.37,3.58,9.75,0.22,20.96,6.77,1.366,0.255,0.184,0.189,7.608,0.319,0.0038,81,332,711,16812,32,14,0.156,6001,286,2351,8386,789,1976,8258,3.47,10.97,14381,20.4313,66738,18382,402958,3176.3,-0.0,646772,14.558,2631181.733,1.66e-14,0.00061,23.20,65133,35.606,2.874,31.855,0.877,35.609,4717,1815,4491,0,0.2341,0.929,1.292,1.926,1.384,0.949,1.516,0.000,13358.336,16047.981,24289.950,13196.197,23626.069,0.000,11165.838,2235.740,10839.177,0.000,0.524,0.605,0.533,0.000,0.596,0.426,0.487,0.000,34189,34216,0.5402,0.2984,0.3173,0.0000,0.9993,0.0262,0.0463,0.0000,0.5043,0.9628,0.8861,0.0000,0.1603,0.0206,0.0252,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,4779,0.9990,0.7911,0.7482,0.0000,0.9986,0.0263,0.0463,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8204,5.4917,4.7681,0.0000,0.0369,0.0384,0.0337,0.025,0.049,0.039,0.040,1182,0.0398,0.0045,0.0047,0.0000,0.00207,0.00064,0.00072,0.00000,24.52,25.70,26.80,0.00,1741.2664,0.1264,37.4044,6.3549,8.2028,1100979,1522528,0.7676,0.0286,2694.8,1741.2664,19.40,0,0,0,0,0,0,12068,24240.755,21596.778,0.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.02,1.036,1.86,1.86,0.137,0.08,0.083,0.000,0.000
7000,9946,2042,49743,91826,79400,41659,424,22201,70,0,213998,2522831,27431.796,22043.805,1.1505,6655.370,0.069,0.840,0.036,0.055,0.511,0.351,129,0.0827,0.6249,0.055,14.3,45.9,80.8,35.19,3.32,8.97,0.35,20.99,6.91,1.266,0.247,0.161,0.163,6.611,0.260,0.0040,95,424,582,7028,54,19,0.358,5016,1367,1077,7502,883,1350,7713,5.50,13.26,17543,20.3755,66802,20495,384047,1903.2,-0.0,675422,11.169,2631181.733,2.83e-15,0.00028,24.47,34587,24.936,3.048,21.135,0.754,24.944,4253,2469,3224,0,0.3196,0.900,1.104,1.940,1.411,0.934,1.328,0.000,7556.398,9185.970,14004.288,7464.495,12618.383,0.000,8996.595,1216.984,5174.856,0.000,0.500,0.556,0.490,0.000,0.438,0.430,0.489,0.000,44352,19503,0.5955,0.2441,0.2888,0.0000,0.9997,0.0361,0.0691,0.0000,0.5309,0.9405,0.8358,0.0000,0.1658,0.0108,0.0234,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2155,0.9989,0.9016,0.7868,0.0000,0.9988,0.0361,0.0691,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8522,5.3032,4.8493,0.0000,0.0357,0.0476,0.0407,0.036,0.078,0.066,0.046,930,0.0405,0.0052,0.0058,0.0000,0.00228,0.00048,0.00061,0.00000,26.27,28.17,27.58,0.00,1556.8315,0.1094,20.4241,5.8111,5.3584,1103302,1521547,0.6032,0.0144,2666.5,1556.8315,21.78,0,0,0,0,0,0,5961,15388.434,13806.445,0.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,24.63,1.067,1.56,1.70,0.129,0.07,0.105,0.000,0.000
8000,7781,2133,75000,175057,161339,99172,885,22463,120,0,234777,2948870,46475.658,28992.848,1.0333,13830.706,0.070,0.796,0.028,0.106,0.536,0.336,246,0.1088,0.6348,0.053,16.9,44.6,83.2,34.88,3.78,7.16,0.22,22.08,6.96,1.300,0.205,0.178,0.181,7.510,0.307,0.0035,64,300,507,10521,46,25,0.090,3975,608,848,6325,789,769,6223,2.25,10.89,17383,20.4185,66703,16969,355185,2583.0,-0.0,700919,11.335,2631181.733,1.43e-14,0.00020,7.77,66084,34.860,3.268,31.086,0.505,34.864,3090,1390,3301,0,0.2146,0.942,1.232,1.953,1.387,0.941,1.370,0.000,13235.271,19646.707,18951.629,13167.876,28186.859,0.000,8509.599,1527.529,5125.014,0.000,0.462,0.586,0.562,0.000,0.570,0.517,0.596,0.000,38489,41103,0.5840,0.1543,0.2189,0.0000,0.9996,0.0345,0.0551,0.0000,0.5006,1.0255,0.9124,0.0000,0.1938,0.0200,0.0265,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,5561,0.9995,0.8898,0.7781,0.0000,0.9985,0.0345,0.0551,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4499,5.9420,5.3907,0.0000,0.0353,0.0362,0.0335,0.029,0.062,0.034,0.057,889,0.0413,0.0033,0.0034,0.0000,0.00222,0.00092,0.00097,0.00000,24.52,27.05,27.69,0.00,1331.1871,0.1031,41.7767,5.1697,6.1649,1105493,1520326,1.0655,0.1016,2845.9,1331.1871,16.84,0,0,0,0,0,0,7029,15162.143,13549.944,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,25.31,1.051,1.65,1.97,0.129,0.07,0.071,0.000,0.000
9000,8431,1888,52255,97434,87344,44461,718,16767,125,0,119405,2518971,29098.574,17144.061,1.2460,7845.716,0.060,0.823,0.038,0.079,0.556,0.330,90,0.0748,0.6573,0.062,18.0,39.2,85.4,35.37,3.83,6.41,0.45,21.56,7.10,1.219,0.267,0.185,0.187,7.100,0.291,0.0033,70,342,404,5384,32,24,0.381,4205,50,1287,7094,313,1229,6889,4.25,12.12,22360,22.7025,66688,18334,340937,2503.6,-0.0,714448,9.698,2631181.733,4.25e-15,0.00319,30.68,37389,24.981,3.182,21.352,0.447,24.987,3224,1981,3226,0,0.2681,0.936,1.111,1.695,1.353,0.944,1.254,0.000,7825.815,12285.811,12243.550,7765.009,16935.732,0.000,6087.567,783.278,2427.501,0.000,0.525,0.601,0.546,0.000,0.471,0.372,0.499,0.000,41772,29264,0.6098,0.2179,0.2563,0.0000,0.9993,0.0286,0.0663,0.0000,0.5035,0.9634,0.9514,0.0000,0.1910,0.0358,0.0334,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1255,0.9997,0.9138,0.8985,0.0000,0.9982,0.0286,0.0663,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4327,5.4049,5.1105,0.0000,0.0356,0.0552,0.0495,0.056,0.107,0.078,0.061,867,0.0589,0.0034,0.0066,0.0000,0.00248,0.00055,0.00081,0.00000,26.32,27.52,27.79,0.00,1410.6388,0.0703,25.1826,4.1697,5.5281,1106700,1518893,1.9246,0.1844,2932.1,1410.6388,18.95,0,0,0,0,0,0,3327,9298.345,8358.956,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.25,1.057,3.12,4.26,0.186,0.08,0.096,0.000,0.000
10000,9531,2146,51008,101650,91855,49847,795,16482,70,0,139456,2594507,32103.731,19315.529,1.2873,8095.191,0.065,0.828,0.040,0.067,0.562,0.322,114,0.0689,0.6325,0.069,16.9,45.6,87.7,36.61,3.44,7.97,0.49,23.01,7.04,1.272,0.228,0.196,0.200,7.300,0.254,0.0032,79,359,460,4968,46,27,0.184,4990,55,1692,7784,280,1406,7845,4.25,12.92,26267,24.5983,66706,18798,330268,2170.1,-0.0,724024,9.883,2631181.733,2.16e-14,0.00040,11.37,37774,23.813,2.979,20.204,0.629,23.816,3582,2125,3824,0,0.2571,0.947,1.175,1.877,1.368,0.943,1.366,0.000,8068.344,13766.334,13236.028,8017.782,18945.111,0.000,7850.617,627.678,2742.043,0.000,0.557,0.582,0.552,0.000,0.480,0.401,0.546,0.000,43335,27082,0.6721,0.1638,0.2934,0.0000,0.9995,0.0299,0.0636,0.0000,0.5128,0.9537,0.8294,0.0000,0.1903,0.0163,0.0167,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2175,0.9972,0.8411,0.7529,0.0000,0.9982,0.0299,0.0636,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3795,5.2244,5.0548,0.0000,0.0359,0.0490,0.0439,0.082,0.094,0.066,0.096,1159,0.0753,0.0037,0.0052,0.0000,0.00220,0.00067,0.00102,0.00000,26.03,27.61,28.02,0.00,1528.3793,0.0801,27.4702,4.4759,5.4068,1107816,1516752,2.3533,0.1915,2897.1,1528.3793,19.36,0,0,0,0,0,0,2940,11220.339,10215.435,0.9604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,0.00,-0.00,0.0000,0.000,26.05,1.065,1.69,1.85,0.152,0.06,0.084,0.000,0.000
