step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat
10000,824,1.318,2.081,14.01,62780,35949,0,10573,549,994977,621016.5,547019.5,0.127,0.591,0.157,0.124,55,28.65,14.19,0.67,2.33,5.77,4.71,0.01,0.25,7.88,6.80,0.09,0.47,0.220,0.163,466,0.124,0.030,0.928,0.019,0.022,134920,115705,1,0.937,0.063,0.002,1071096,0.279,3.139,0.247,48.34,51035,169,0.550,0.224,0.380,4325028,1.23,2.02,0.424,0.567,0.046,8.0,31.8,49.0,97.4,11802,0.045,0.00,0.0096,0.086,229,0.525,0.001,0.393,0.546,3.10,3.88,3.95,0.14,0.069,1.23,1.23,1.24,0.567,0.00495,27.33,49.9925,1110.40,99856.7,140122.1,0.302,35.7405,104.286,0.000,1.000,0.160,21.0,33.868,166.797,5109,31107.2,14.78,56.857,6.42,11.282,879.0,4.297,0.134,2.00,5.5640,4584.7,0.5928,0.3395,14.32,1.936,0.135,1.5345,0.0000,0.392,0.108,0.161,0.0000,4.42,0.71,4,16,24,49,30.3822,0.0005,0.4260,0.0000,0.0000,164.1493,100.00,87.3422,165.8337,0.0,0.0000,0.0000,0.8587,0.7421,16305,0.2964,0.0000,0.0000,0.0030,0.0011,0.000006,1,0.0748,0.0049,0.0116,40,148,386,0.0000,0.0000,0.0119,0.038,2.9064,0.0021,1.0272,0.0121,0.3512,0.1304,0.5892,0.00675,0.046,0.0010,0.926,0.351,0.01,0.002,0.503,0.040,0.0793,0.161,0.748
20000,933,1.688,2.079,16.22,20966,13249,0,1551,45,136341,192897.0,80631.4,0.052,0.837,0.075,0.036,46,37.92,25.71,0.81,2.93,7.33,7.62,0.17,1.71,11.89,12.24,0.05,0.36,0.197,0.125,602,0.063,0.049,0.908,0.004,0.039,23311,19292,1,0.186,0.814,0.019,97690,0.182,3.165,0.243,18.26,12491,195,0.591,0.271,0.150,2150715,1.29,1.30,0.354,0.550,0.026,16.0,32.0,63.6,184.6,18847,0.072,0.00,0.0017,0.096,258,0.486,0.000,0.260,0.215,3.64,4.54,4.50,0.13,0.071,1.32,1.25,1.29,0.498,0.00172,2.89,8.9613,949.64,95889.4,140122.1,0.000,11.1641,32.758,0.000,1.000,0.157,24.4,12.385,50.545,5125,31167.5,22.69,15.919,4.58,5.686,842.0,1.113,0.134,2.00,8.4213,7857.1,0.6526,0.4170,20.20,1.917,0.210,0.4655,0.0000,0.185,0.140,0.043,0.0000,4.84,1.58,8,16,35,114,11.1329,0.0000,0.4062,0.0000,0.0000,49.4344,100.00,88.2177,84.1540,0.0,0.0000,0.0000,0.8941,0.7360,6011,0.3029,0.0000,0.0000,0.0027,0.0012,0.000003,1,0.0238,0.0129,0.0101,47,180,472,0.0000,0.0000,0.0050,0.007,0.3463,0.0010,0.1526,0.0161,0.4095,0.0566,0.4795,0.00804,0.102,0.0023,0.994,0.514,0.10,0.019,0.315,0.017,0.0528,0.062,0.856
