step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
850000,0,89,14.79,2.71,2.65,0.36,9.07,0.60,1.69,0.146,4,911.7,473.5,7,89
860000,8,1621,5.87,0.05,0.01,0.09,5.72,0.00,1.02,0.000,8,815420.6,74.7,8,0
860000,1,629,28.01,11.88,4.44,0.15,11.53,1.65,3.83,0.467,63,752093.5,216973.7,5,1
860000,0,71,15.07,2.49,1.62,0.79,10.17,0.38,1.58,0.113,3,979.9,524.2,9,71
870000,8,1675,5.67,0.04,0.03,0.09,5.51,0.00,1.01,0.000,6,817168.1,154.0,8,1
870000,1,763,23.79,9.40,3.04,0.06,11.29,1.19,3.41,0.307,55,778127.7,203686.2,7,3
870000,0,62,15.58,2.58,2.15,0.00,10.85,0.50,1.64,0.097,4,953.1,470.7,7,62
880000,8,1705,5.06,0.03,0.02,0.03,4.99,0.00,1.01,0.000,6,817695.0,167.1,8,0
880000,1,620,28.36,11.61,3.63,0.26,12.86,1.35,3.86,0.373,51,766435.5,204862.4,4,1
880000,0,60,18.13,2.02,1.25,1.40,13.47,0.17,1.37,0.033,2,912.6,509.6,9,59
890000,8,1666,5.73,0.06,0.05,0.06,5.56,0.00,1.02,0.000,5,821652.2,2769.4,9,1
890000,1,629,30.33,11.77,2.96,0.20,15.41,1.29,4.20,0.350,46,710919.4,195239.3,3,0
890000,0,57,17.21,3.46,1.30,0.35,12.11,0.32,1.82,0.088,2,920.8,624.2,10,57
900000,8,1641,5.71,0.13,0.02,0.13,5.42,0.00,1.05,0.001,7,823391.6,86.4,9,0
900000,1,723,24.40,8.89,2.13,0.03,13.36,1.20,3.35,0.335,62,756328.9,200010.8,4,1
900000,0,80,13.07,1.61,0.39,0.09,10.99,0.17,1.40,0.050,3,948.4,530.3,9,80
910000,8,1727,5.38,0.06,0.04,0.04,5.24,0.00,1.02,0.001,6,821182.9,169.2,13,1
910000,1,629,31.28,13.07,2.87,0.34,15.01,1.37,4.31,0.361,67,748889.9,199137.1,4,2
910000,0,50,15.16,2.40,0.66,0.00,12.10,0.28,1.55,0.080,2,951.0,608.6,9,50
920000,8,1724,5.34,0.10,0.04,0.03,5.17,0.00,1.04,0.001,6,820645.1,158.7,12,0
920000,1,620,29.50,11.97,3.77,0.24,13.52,1.60,4.00,0.410,57,786880.3,205282.1,6,0
920000,0,56,14.23,1.82,0.68,0.00,11.73,0.14,1.47,0.036,2,997.2,482.3,11,56
930000,8,1631,5.97,0.15,0.03,0.07,5.72,0.00,1.05,0.000,7,819068.0,37.6,11,0
930000,1,696,30.68,12.44,2.12,0.23,15.89,0.81,4.25,0.216,56,795455.9,197682.0,2,0
930000,0,67,11.58,0.37,0.46,0.00,10.75,0.01,1.12,0.015,3,977.6,420.7,7,67
940000,8,1627,5.76,0.05,0.02,0.06,5.64,0.00,1.02,0.000,10,818333.9,30.3,16,9
940000,1,867,19.17,6.39,1.76,0.05,10.97,0.71,2.71,0.202,67,768736.3,176585.3,4,2
940000,0,69,13.54,2.33,0.64,0.26,10.30,0.16,1.66,0.058,3,859.7,666.2,8,69
950000,8,1619,6.41,0.19,0.07,0.22,5.93,0.00,1.07,0.001,7,818514.2,55.0,11,22
950000,1,771,22.11,9.72,1.67,0.37,10.35,0.85,3.77,0.250,64,761292.7,184975.7,5,1
950000,0,91,14.35,2.03,0.41,0.02,11.89,0.16,1.59,0.044,4,761.5,660.0,11,91
960000,8,1640,5.92,0.13,0.08,0.32,5.40,0.00,1.04,0.001,6,812755.1,330.1,9,1
960000,1,528,25.89,9.16,3.79,0.19,12.75,1.37,3.49,0.343,34,774943.9,222339.4,5,2
960000,0,81,16.56,7.01,2.25,0.12,7.17,1.26,2.76,0.333,4,739.1,544.3,9,81
970000,8,1589,6.03,0.14,0.06,0.18,5.64,0.01,1.06,0.002,5,815458.9,105.1,7,0
970000,1,423,36.00,16.76,3.63,0.31,15.29,1.61,5.41,0.506,32,691287.7,217625.4,5,1
970000,0,122,15.40,4.46,1.66,0.01,9.27,0.89,2.24,0.254,11,807.7,782.0,11,122
980000,8,1657,5.74,0.09,0.08,0.26,5.31,0.01,1.03,0.002,7,817064.8,1837.3,7,0
980000,1,634,32.39,9.60,3.12,0.23,19.44,1.22,3.47,0.320,54,743266.6,213018.2,3,3
980000,0,59,11.15,0.63,0.53,0.00,10.00,0.08,1.14,0.034,2,879.1,669.8,7,59
990000,8,1646,5.67,0.15,0.04,0.21,5.27,0.00,1.06,0.001,6,816047.1,106.2,8,2
990000,1,641,25.44,11.39,2.52,0.32,11.22,1.42,4.19,0.401,56,747573.8,212821.0,7,7
990000,0,68,20.10,5.50,1.26,0.54,12.79,0.37,2.43,0.088,2,909.0,686.7,10,68
1000000,8,1663,5.73,0.29,0.03,0.15,5.26,0.00,1.10,0.001,5,810335.9,991.4,8,3
1000000,1,461,31.30,12.60,3.01,0.54,15.15,1.27,4.07,0.377,38,705920.1,212981.5,6,5
1000000,0,73,17.86,1.37,0.59,0.71,15.19,0.16,1.34,0.041,3,892.3,878.9,8,72
