step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
110000,2827,1.422,0.022,10.87,358748,347652,1438,517,9070,149859,1626225.4,12688.0,0.708,0.086,0.069,0.073,0.065,402,9.91,9.37,0.05,0.84,0.15,1.17,0.45,2.45,9.26,8.55,0.00,0.06,0.008,0.055,555,0.074,0.709,0.000,0.000,0.290,349836,324140,16,0.215,0.060,0.089,3074391,0.031,0.109,0.000,163.30,142459,324,0.085,0.366,0.000,2799555,1.01,16.16,0.004,0.001,0.000,4,6,23,64,1395,30,0.01,0.0062,0.013,89
120000,2988,1.339,0.019,10.56,382316,370061,1427,18,10649,2087,1613810.0,183.8,0.731,0.079,0.067,0.065,0.058,398,8.58,7.23,0.06,0.67,0.21,1.65,0.52,2.71,7.80,5.94,0.00,0.14,0.012,0.078,580,0.073,0.713,0.001,0.000,0.285,374232,348912,20,0.212,0.012,0.107,3061792,0.024,0.068,0.000,163.31,145056,326,0.088,0.556,0.000,1890877,1.02,17.17,0.001,0.005,0.001,4,6,15,64,1374,26,0.00,0.0069,0.015,66
130000,2920,1.366,0.019,12.37,394209,383517,1345,18,9397,6477,1620857.5,573.8,0.733,0.061,0.049,0.080,0.076,338,9.27,6.91,0.25,1.30,0.26,1.73,0.45,2.01,8.30,5.86,0.01,0.22,0.015,0.086,693,0.095,0.700,0.011,0.004,0.285,386604,361145,13,0.151,0.400,0.113,3075188,0.031,0.117,0.000,163.31,161915,584,0.089,0.278,0.004,1859515,1.09,16.31,0.000,0.025,0.004,4,7,17,64,1416,25,0.01,0.0067,0.016,90
140000,2999,1.350,0.018,12.62,386047,375341,1347,17,9263,8521,1612308.5,832.3,0.741,0.060,0.049,0.077,0.073,254,8.78,6.11,0.09,0.95,0.30,1.65,0.27,1.39,8.12,5.53,0.01,0.17,0.021,0.099,723,0.068,0.698,0.004,0.000,0.298,378792,353024,12,0.222,0.086,0.074,3488105,0.044,0.065,0.000,163.29,185132,212,0.098,0.471,0.000,2141977,1.03,16.74,0.000,0.021,0.003,3,7,16,52,1371,34,0.02,0.0066,0.039,61
150000,2846,1.369,0.022,11.80,346959,335452,1302,2596,7762,1339122,1589667.8,95478.3,0.706,0.053,0.039,0.104,0.097,295,8.88,9.96,0.96,4.66,0.63,3.13,0.20,1.73,7.09,6.64,0.14,0.69,0.026,0.109,812,0.087,0.779,0.055,0.005,0.162,339225,311581,15,0.253,0.124,0.054,1966396,0.064,0.107,0.000,163.29,159431,282,0.071,0.344,0.037,14607725,1.20,17.37,0.005,0.388,0.047,3,6,16,64,1364,28,0.03,0.0079,0.019,92
160000,2511,1.483,0.020,10.55,313412,300588,1213,5756,6190,2571302,1599882.2,163659.8,0.667,0.065,0.048,0.113,0.108,392,12.22,14.13,1.68,7.26,0.92,3.71,0.28,2.02,9.35,10.39,0.21,0.89,0.030,0.111,811,0.046,0.783,0.061,0.005,0.151,306272,282351,14,0.212,0.128,0.061,1791050,0.062,0.086,0.000,163.04,133921,296,0.064,0.346,0.035,22886240,1.37,16.04,0.021,0.346,0.061,4,7,32,64,1349,21,0.28,0.0068,0.026,65
170000,2737,1.428,0.020,10.89,313327,299933,1638,3897,7633,2636402,1612159.8,149937.9,0.656,0.070,0.054,0.113,0.107,438,9.76,11.09,0.99,4.70,0.80,3.40,0.19,1.35,7.77,7.73,0.17,0.75,0.027,0.098,737,0.079,0.776,0.057,0.003,0.164,306065,280783,21,0.270,0.047,0.053,1778375,0.062,0.080,0.000,163.20,124913,225,0.057,0.482,0.038,20797619,1.21,17.17,0.004,0.285,0.053,4,6,20,64,1419,43,0.11,0.0076,0.011,67
180000,3034,1.394,0.018,10.74,323658,309781,1493,4509,7578,2425727,1582857.4,161403.4,0.663,0.069,0.054,0.109,0.105,376,7.68,7.82,0.82,4.15,0.41,2.04,0.24,1.45,6.20,5.10,0.12,0.62,0.021,0.087,752,0.071,0.778,0.061,0.005,0.157,316655,290666,20,0.177,0.086,0.080,1981126,0.046,0.080,0.000,163.13,139058,267,0.067,0.348,0.033,29008295,1.19,18.39,0.001,0.348,0.043,3,6,15,64,1433,28,0.18,0.0084,0.019,63
190000,3068,1.364,0.020,11.15,354783,342931,1678,1967,8173,1824466,1600255.4,131517.0,0.700,0.066,0.051,0.095,0.088,352,7.69,6.75,0.71,3.58,0.38,2.34,0.12,0.78,6.48,3.73,0.11,0.60,0.017,0.079,659,0.121,0.741,0.037,0.008,0.214,347737,324376,25,0.173,0.041,0.052,1866600,0.049,0.159,0.001,163.24,148649,311,0.072,0.361,0.030,24616725,1.15,17.75,0.001,0.340,0.041,3,6,13,64,1456,26,0.07,0.0080,0.020,70
200000,2845,1.375,0.017,11.11,352834,342108,1294,2924,6731,1672067,1588668.1,130400.0,0.680,0.063,0.052,0.106,0.099,342,9.25,8.60,0.95,4.34,0.59,2.66,0.22,1.39,7.50,5.65,0.13,0.68,0.026,0.100,893,0.105,0.738,0.046,0.008,0.208,345346,314838,20,0.209,0.068,0.054,2219833,0.065,0.080,0.000,163.17,147395,338,0.078,0.338,0.037,22667879,1.22,16.54,0.004,0.394,0.043,3,7,17,64,1375,27,0.14,0.0074,0.034,55
210000,2958,1.378,0.017,9.56,330711,313949,1394,6670,8585,2103321,1574372.8,165647.5,0.695,0.063,0.053,0.097,0.093,362,8.41,8.17,0.80,4.47,0.58,3.16,0.20,1.35,6.83,4.51,0.13,0.73,0.022,0.099,780,0.086,0.764,0.034,0.006,0.196,321509,294329,17,0.400,0.073,0.058,1621076,0.079,0.065,0.000,162.65,139171,237,0.079,0.333,0.030,27699992,1.16,17.25,0.002,0.432,0.036,3,6,15,64,1296,37,0.66,0.0078,0.012,60
220000,2505,1.507,0.018,11.25,333997,318303,1215,5737,9195,1935960,1592541.2,143442.5,0.674,0.073,0.063,0.096,0.094,429,11.70,13.78,1.71,7.65,0.51,2.28,0.26,1.51,9.23,9.96,0.15,0.73,0.017,0.071,962,0.046,0.787,0.055,0.002,0.155,324860,297186,14,0.164,0.164,0.075,1615897,0.080,0.122,0.000,163.03,127111,254,0.074,0.351,0.036,18145980,1.44,16.43,0.019,0.317,0.047,3,6,28,64,1319,19,0.28,0.0069,0.007,59
230000,3059,1.352,0.015,12.05,336986,322665,1509,1756,10502,1005414,1577930.2,71490.1,0.712,0.050,0.044,0.097,0.097,361,8.05,8.39,0.62,4.75,0.34,2.14,0.26,1.84,6.84,5.64,0.04,0.38,0.017,0.090,830,0.089,0.773,0.016,0.000,0.211,329309,304909,13,0.186,0.102,0.063,1913274,0.060,0.095,0.000,163.21,144502,292,0.071,0.300,0.013,7942262,1.16,18.57,0.005,0.281,0.013,3,6,16,64,1401,34,0.10,0.0075,0.021,52
240000,2761,1.429,0.024,10.52,363854,348578,1749,1027,12798,573469,1602018.5,41685.2,0.753,0.047,0.042,0.078,0.079,325,9.92,11.26,0.28,3.08,0.39,2.18,0.30,1.99,8.95,9.88,0.02,0.27,0.019,0.091,673,0.099,0.760,0.007,0.000,0.233,356668,335181,10,0.301,0.116,0.072,2264845,0.046,0.191,0.001,163.27,163191,320,0.073,0.300,0.005,5394681,1.07,17.67,0.008,0.115,0.007,3,6,22,64,1407,25,0.05,0.0065,0.001,33
250000,2565,1.487,0.019,11.52,327855,314470,1622,1583,10376,1236002,1585888.8,80275.3,0.721,0.056,0.052,0.083,0.088,353,11.06,13.37,1.09,6.40,0.54,2.61,0.28,1.82,9.15,10.20,0.09,0.58,0.019,0.084,851,0.063,0.804,0.026,0.005,0.166,321271,296344,18,0.194,0.034,0.073,1924431,0.076,0.140,0.000,163.22,145991,330,0.065,0.306,0.022,7637673,1.28,17.19,0.016,0.267,0.028,3,6,30,64,1390,19,0.09,0.0068,0.002,34
260000,2773,1.414,0.021,11.64,319722,306021,1650,428,11415,1240703,1585558.0,74116.5,0.706,0.052,0.047,0.095,0.100,371,10.17,10.67,0.47,3.42,0.30,2.13,0.42,1.91,8.98,8.73,0.02,0.28,0.016,0.089,797,0.081,0.756,0.011,0.001,0.232,312408,285394,14,0.232,0.100,0.097,1669353,0.058,0.146,0.000,163.16,138428,339,0.060,0.343,0.004,7138144,1.12,16.87,0.005,0.103,0.007,3,6,23,64,1413,22,0.16,0.0064,0.000,47
270000,2850,1.380,0.018,10.99,357770,340561,1533,310,15289,509580,1594634.4,36363.0,0.769,0.042,0.038,0.074,0.079,368,9.13,9.03,0.31,3.13,0.16,1.20,0.58,2.39,8.08,6.99,0.02,0.31,0.010,0.069,671,0.069,0.727,0.006,0.001,0.267,351767,326173,15,0.223,0.020,0.125,2239226,0.041,0.150,0.000,163.20,148513,391,0.071,0.419,0.005,5228680,1.09,17.47,0.006,0.096,0.006,3,6,19,64,1302,28,0.12,0.0069,0.001,46
280000,2857,1.399,0.018,10.87,385103,367391,1787,588,15330,317251,1623646.6,26313.5,0.799,0.045,0.041,0.057,0.058,360,9.60,9.30,0.40,3.75,0.30,1.91,0.31,2.13,8.58,7.42,0.03,0.37,0.016,0.082,688,0.058,0.722,0.008,0.001,0.269,379447,355271,16,0.393,0.008,0.054,2571288,0.027,0.112,0.000,163.23,152669,356,0.083,0.277,0.004,4018304,1.10,16.55,0.008,0.113,0.009,3,6,19,64,1377,31,0.09,0.0066,0.000,38
290000,2551,1.476,0.020,11.77,322305,307006,1739,1461,12405,714372,1575047.8,57263.7,0.712,0.064,0.060,0.080,0.084,415,12.28,14.42,1.06,5.15,0.40,2.23,0.35,2.56,10.47,12.09,0.06,0.42,0.016,0.078,597,0.105,0.754,0.038,0.000,0.209,315117,286586,15,0.270,0.078,0.050,1089059,0.065,0.130,0.000,162.91,123222,218,0.080,0.290,0.008,7511195,1.23,16.18,0.020,0.094,0.024,3,6,28,64,1378,23,0.40,0.0059,0.003,50
300000,2567,1.501,0.021,13.48,309379,292725,1688,1902,13048,923157,1593034.4,67864.9,0.725,0.064,0.060,0.074,0.077,334,11.82,13.86,1.67,6.66,0.63,2.49,0.36,2.32,9.16,9.03,0.16,0.74,0.019,0.077,708,0.086,0.728,0.058,0.001,0.213,303398,277794,16,0.219,0.081,0.063,1661542,0.052,0.214,0.001,162.28,135499,174,0.074,0.216,0.009,8654962,1.38,16.68,0.008,0.095,0.054,3,6,33,64,1378,26,1.04,0.0068,0.012,78
310000,2521,1.541,0.021,12.78,302231,280347,1892,3040,16998,845860,1596236.9,70680.9,0.720,0.068,0.067,0.072,0.073,302,12.02,13.66,1.62,6.75,0.61,2.66,0.64,3.21,9.15,9.02,0.13,0.69,0.023,0.090,731,0.091,0.751,0.051,0.003,0.196,296455,267229,25,0.127,0.127,0.083,1102431,0.064,0.140,0.000,162.79,147056,109,0.084,0.352,0.020,10052677,1.36,16.77,0.009,0.113,0.039,3,6,32,64,1397,21,0.52,0.0069,0.005,38
320000,2658,1.517,0.017,13.44,282157,266406,1451,2135,12028,552469,1611284.6,46039.3,0.647,0.084,0.077,0.094,0.098,334,11.58,13.33,2.65,8.32,0.30,2.45,0.70,2.81,7.92,6.48,0.05,0.45,0.011,0.070,660,0.073,0.742,0.048,0.004,0.205,274074,241963,19,0.251,0.104,0.151,3186507,0.030,0.081,0.000,163.06,135156,109,0.083,0.418,0.007,6607016,1.61,16.68,0.007,0.056,0.017,3,6,34,64,1446,27,0.25,0.0077,0.006,87
330000,2651,1.508,0.023,13.18,298316,280392,1355,743,15833,356351,1614575.9,28319.5,0.662,0.079,0.071,0.092,0.094,303,11.74,13.97,2.79,8.89,0.27,1.65,0.83,3.40,7.83,6.52,0.06,0.48,0.011,0.060,682,0.073,0.725,0.061,0.005,0.209,290370,261888,16,0.204,0.188,0.144,2872263,0.034,0.139,0.000,163.06,143357,117,0.079,0.458,0.010,4334150,1.73,16.90,0.029,0.078,0.019,3,6,30,64,1411,23,0.25,0.0078,0.001,52
340000,2648,1.543,0.019,12.82,296653,281336,1616,1035,12669,503215,1570914.9,36911.8,0.690,0.069,0.064,0.087,0.091,326,11.66,15.30,2.36,8.45,0.42,2.66,0.63,3.24,8.25,7.34,0.04,0.37,0.017,0.092,577,0.130,0.748,0.036,0.005,0.210,288946,259011,16,0.213,0.102,0.082,2357545,0.035,0.106,0.000,163.07,140182,98,0.073,0.507,0.010,4303507,1.58,17.68,0.040,0.055,0.012,3,6,27,64,1475,22,0.24,0.0072,0.002,69
350000,2704,1.454,0.020,13.04,308392,293409,1546,611,12770,480766,1580217.5,33859.5,0.699,0.062,0.059,0.088,0.091,291,10.99,13.27,2.22,7.00,0.47,2.61,0.37,2.19,7.92,6.66,0.09,0.56,0.017,0.083,632,0.118,0.715,0.065,0.003,0.217,300663,275381,15,0.215,0.045,0.081,1811641,0.050,0.115,0.000,163.18,150380,131,0.070,0.376,0.011,4396100,1.53,17.28,0.017,0.097,0.026,3,6,25,64,1421,23,0.13,0.0074,0.002,54
360000,2296,1.638,0.022,12.56,248680,236584,1193,3872,7439,1581575,1602717.8,115550.5,0.620,0.087,0.081,0.104,0.108,368,13.89,17.43,3.56,9.81,0.68,2.50,0.58,2.41,9.08,10.51,0.22,0.85,0.022,0.083,892,0.068,0.768,0.125,0.002,0.105,240665,209836,14,0.164,0.279,0.126,1333730,0.070,0.111,0.000,163.00,119362,261,0.073,0.256,0.038,10210161,1.88,16.20,0.041,0.322,0.073,3,6,48,64,1320,21,0.32,0.0077,0.019,63
370000,2274,1.635,0.021,12.57,224668,208581,1174,9194,5741,1953135,1582883.5,155132.1,0.555,0.120,0.110,0.108,0.106,403,14.04,18.17,3.15,8.60,0.80,3.28,0.24,1.66,9.85,11.71,0.21,0.94,0.021,0.079,713,0.079,0.776,0.080,0.007,0.137,215654,180241,17,0.131,0.191,0.048,1726253,0.069,0.186,0.001,162.10,103338,142,0.079,0.432,0.035,14390863,1.74,16.33,0.058,0.228,0.055,3,6,50,64,1412,15,1.22,0.0071,0.017,57
380000,2317,1.673,0.019,13.32,233326,222233,1262,3031,6757,1328167,1601170.1,96652.2,0.618,0.091,0.081,0.107,0.103,440,14.49,18.72,3.96,10.35,0.69,2.84,0.58,3.34,9.26,10.68,0.18,0.82,0.023,0.094,702,0.063,0.777,0.095,0.002,0.126,225607,194675,18,0.142,0.280,0.067,1587628,0.073,0.154,0.000,162.96,101421,226,0.073,0.444,0.032,8007237,1.94,16.08,0.069,0.196,0.050,3,6,55,64,1422,16,0.36,0.0075,0.008,70
390000,2436,1.594,0.025,14.09,240424,228221,1488,3008,7588,1334552,1584501.5,104784.5,0.645,0.082,0.075,0.102,0.096,343,12.90,17.25,3.97,10.51,0.51,2.35,0.31,2.00,8.10,8.58,0.13,0.68,0.020,0.080,730,0.103,0.759,0.081,0.006,0.154,233073,198735,20,0.242,0.092,0.058,1253745,0.078,0.246,0.001,162.74,117772,166,0.079,0.353,0.025,9720082,1.95,17.44,0.037,0.252,0.037,3,5,47,64,1399,16,0.57,0.0080,0.002,53
400000,2660,1.486,0.021,13.77,270753,258706,1280,3566,6977,2025521,1603247.5,136291.0,0.634,0.093,0.082,0.098,0.092,269,10.42,13.10,1.95,7.88,0.69,2.88,0.16,1.41,7.61,7.47,0.20,0.85,0.023,0.095,784,0.114,0.795,0.061,0.005,0.139,263038,228819,19,0.165,0.244,0.040,939699,0.085,0.131,0.000,162.80,140716,163,0.067,0.458,0.040,13112480,1.48,17.55,0.014,0.274,0.058,3,6,25,64,1407,20,0.51,0.0079,0.003,68
410000,2364,1.606,0.028,12.67,272928,256069,1449,8704,7002,2483106,1572584.0,186859.5,0.638,0.081,0.073,0.106,0.102,307,12.71,17.25,2.43,8.90,0.64,2.69,0.26,1.90,9.38,12.50,0.18,0.81,0.019,0.079,640,0.136,0.796,0.068,0.002,0.135,264746,234035,20,0.240,0.100,0.049,1415680,0.065,0.241,0.001,162.11,135175,152,0.075,0.381,0.035,18041388,1.60,17.47,0.033,0.197,0.053,3,6,48,64,1371,19,1.20,0.0071,0.005,60
420000,2331,1.631,0.027,12.42,251622,234447,1398,8752,7058,2370058,1587598.9,183091.6,0.610,0.098,0.088,0.104,0.100,361,13.58,18.09,3.52,9.99,0.81,3.07,0.19,1.73,9.06,11.23,0.26,0.96,0.023,0.083,636,0.090,0.785,0.095,0.004,0.115,243958,216318,16,0.212,0.114,0.031,861321,0.083,0.238,0.001,160.99,119288,111,0.077,0.417,0.045,16310239,1.87,16.96,0.039,0.185,0.083,3,6,51,64,1386,16,2.32,0.0075,0.002,78
430000,2471,1.591,0.019,11.69,244668,232207,1416,3691,7214,1553662,1592052.4,115193.9,0.618,0.103,0.093,0.093,0.092,410,13.11,16.91,3.29,9.25,0.58,2.66,0.19,1.14,9.05,10.41,0.17,0.80,0.018,0.083,628,0.176,0.755,0.087,0.002,0.156,237103,210363,19,0.281,0.139,0.060,1098638,0.087,0.110,0.000,162.38,108471,135,0.074,0.413,0.023,10252138,1.78,16.92,0.030,0.195,0.043,3,6,44,64,1424,18,0.94,0.0071,0.001,68
440000,2482,1.530,0.020,11.38,251597,234159,1424,9345,6658,2027116,1590181.0,168955.8,0.611,0.104,0.095,0.096,0.094,450,12.52,16.94,1.42,7.06,0.90,3.24,0.28,2.50,9.93,13.61,0.14,0.73,0.036,0.111,547,0.122,0.819,0.033,0.004,0.144,244383,217526,20,0.208,0.035,0.040,1590808,0.078,0.127,0.000,161.55,106657,103,0.083,0.458,0.031,11982841,1.35,16.96,0.056,0.196,0.038,3,6,42,64,1419,17,1.77,0.0065,0.002,71
450000,2449,1.656,0.031,11.41,247932,231637,1505,8193,6630,1638444,1601098.6,137557.8,0.626,0.110,0.097,0.084,0.083,469,13.56,18.20,4.64,11.27,0.45,2.64,0.23,2.10,8.24,8.82,0.11,0.64,0.014,0.075,587,0.154,0.765,0.086,0.004,0.145,240180,214111,18,0.181,0.167,0.033,1057064,0.083,0.238,0.001,162.34,102387,89,0.084,0.504,0.017,8918698,2.18,17.17,0.042,0.173,0.030,3,5,52,64,1408,16,0.97,0.0079,0.000,68
460000,2595,1.518,0.015,11.95,269376,258973,1322,690,8245,748248,1610559.4,53448.6,0.645,0.107,0.096,0.076,0.076,407,11.96,15.15,2.40,8.26,0.67,3.09,0.32,1.86,8.57,8.21,0.08,0.50,0.032,0.140,625,0.156,0.724,0.042,0.003,0.230,261678,237738,13,0.334,0.113,0.064,1260615,0.074,0.070,0.000,163.14,119147,173,0.071,0.330,0.009,5771242,1.58,17.04,0.035,0.086,0.026,3,6,33,64,1440,22,0.17,0.0072,0.023,51
470000,2403,1.566,0.020,11.88,312653,298623,1106,3587,9529,936343,1605502.8,82917.2,0.646,0.095,0.086,0.086,0.088,332,12.76,13.43,1.29,6.75,1.11,4.00,0.69,3.43,9.67,7.89,0.11,0.62,0.038,0.112,707,0.129,0.786,0.034,0.001,0.179,304233,277336,10,0.293,0.288,0.126,1754234,0.064,0.123,0.000,162.60,142922,248,0.089,0.301,0.019,8636373,1.32,14.90,0.027,0.117,0.031,4,8,29,64,1289,26,0.72,0.0069,0.020,127
480000,2757,1.433,0.016,12.23,309312,298425,852,1026,8655,774861,1620131.9,63571.6,0.615,0.090,0.089,0.102,0.104,340,10.38,11.61,0.89,5.64,0.44,2.39,0.24,1.81,8.81,8.09,0.08,0.51,0.015,0.077,724,0.120,0.767,0.021,0.001,0.211,301216,267569,20,0.160,0.112,0.061,2761932,0.056,0.108,0.000,162.99,142882,297,0.082,0.217,0.007,8701105,1.22,16.81,0.017,0.143,0.023,3,6,24,64,1381,32,0.33,0.0067,0.024,72
490000,2793,1.423,0.017,11.88,327506,311964,1492,1507,12507,656243,1609602.4,58838.5,0.688,0.084,0.077,0.074,0.076,329,9.76,11.39,1.03,5.91,0.60,3.20,0.37,1.97,7.75,7.24,0.08,0.51,0.019,0.089,710,0.154,0.768,0.030,0.002,0.199,319111,294271,17,0.196,0.037,0.082,2481430,0.034,0.121,0.000,163.05,150032,338,0.090,0.208,0.022,8699987,1.25,18.44,0.013,0.142,0.028,3,6,19,64,1484,21,0.26,0.0074,0.006,79
500000,2636,1.472,0.016,11.99,332982,316308,1581,1474,13776,757784,1607576.2,63653.0,0.706,0.088,0.080,0.063,0.065,335,10.95,13.64,1.57,7.75,0.76,3.29,0.20,1.49,8.42,8.94,0.14,0.72,0.026,0.101,969,0.086,0.785,0.045,0.002,0.168,325036,304805,15,0.160,0.096,0.056,1865498,0.043,0.096,0.000,163.17,147900,305,0.084,0.303,0.030,8678049,1.40,17.61,0.018,0.382,0.043,3,6,28,64,1393,31,0.15,0.0072,0.034,48
510000,2628,1.461,0.019,11.93,281918,268873,1060,4044,7949,1618119,1573486.5,127369.2,0.652,0.107,0.099,0.069,0.073,374,10.77,14.23,2.10,8.26,0.69,3.01,0.18,1.69,7.80,8.12,0.16,0.75,0.020,0.087,904,0.094,0.836,0.054,0.003,0.108,274986,246534,17,0.136,0.131,0.036,1157801,0.088,0.124,0.000,163.07,123716,356,0.079,0.239,0.027,12632735,1.52,17.84,0.023,0.444,0.048,3,5,29,64,1349,35,0.24,0.0077,0.030,50
