step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
70000,8,6342,6.49,0.28,0.08,0.16,5.96,0.01,1.11,0.002,6,2283940.2,14209.3,36,70
70000,1,2677,28.61,4.78,1.49,0.54,21.81,0.40,2.30,0.118,60,3108278.8,295064.5,11,16
70000,0,267,13.96,1.85,0.61,0.33,11.16,0.10,1.51,0.030,3,2194.1,933.2,25,267
80000,8,6406,6.35,0.33,0.14,0.16,5.72,0.03,1.13,0.013,7,2301115.0,10644.2,36,52
80000,1,2940,28.53,6.34,1.44,0.16,20.59,0.33,2.64,0.092,56,3160558.2,295790.5,13,14
80000,0,266,10.42,1.10,0.20,0.15,8.97,0.05,1.36,0.023,4,2182.2,563.6,24,264
90000,8,6488,6.39,0.33,0.10,0.13,5.84,0.01,1.15,0.006,15,2271157.5,13799.8,36,70
90000,1,2786,30.36,7.15,1.10,0.27,21.84,0.28,2.88,0.081,53,3178251.8,257553.5,11,34
90000,0,278,13.03,2.06,0.45,0.23,10.29,0.10,1.61,0.029,4,2592.0,376.9,25,276
100000,8,6337,6.50,0.21,0.17,0.15,5.97,0.01,1.09,0.005,9,2313768.5,23372.5,37,19
100000,1,2919,28.93,5.76,1.23,0.34,21.60,0.31,2.48,0.085,56,3183803.8,288539.5,9,4
100000,0,247,15.66,1.96,0.74,0.30,12.66,0.13,1.47,0.036,5,2653.7,567.7,23,247
110000,8,6483,6.29,0.28,0.12,0.10,5.79,0.01,1.11,0.003,7,2261534.2,11259.5,38,29
110000,1,2481,35.16,6.89,1.44,0.46,26.37,0.45,2.72,0.116,52,3196651.2,290845.0,13,12
110000,0,236,14.17,1.24,0.38,0.29,12.26,0.08,1.31,0.017,3,2447.8,396.2,19,235
120000,8,6361,6.10,0.28,0.18,0.07,5.57,0.02,1.10,0.004,7,2219717.8,2352.7,36,28
120000,1,2775,29.28,5.02,1.47,0.38,22.41,0.35,2.24,0.112,54,3201426.8,295853.7,9,7
120000,0,272,13.64,2.39,0.84,0.27,10.14,0.18,1.64,0.059,7,2603.8,472.4,26,271
130000,8,6217,6.53,0.22,0.12,0.10,6.08,0.01,1.09,0.002,8,2410184.8,51682.5,29,45
130000,1,2553,33.28,5.18,1.43,1.24,25.42,0.30,2.33,0.090,51,3177925.5,265113.1,7,24
130000,0,312,16.35,3.82,1.05,0.47,11.01,0.29,1.95,0.077,12,2361.9,697.8,18,312
140000,8,6191,6.30,0.21,0.12,0.15,5.82,0.01,1.09,0.002,8,2350699.8,6293.9,37,18
140000,1,2710,31.47,5.40,1.59,1.05,23.43,0.31,2.37,0.090,54,3204136.8,264220.5,8,7
140000,0,363,12.83,0.92,0.99,0.69,10.23,0.06,1.21,0.014,5,2976.1,530.8,29,363
150000,8,6206,6.41,0.25,0.14,0.17,5.86,0.01,1.10,0.003,8,2359649.2,19926.1,37,4
150000,1,2626,31.26,7.73,2.32,0.53,20.67,0.64,2.99,0.202,84,3096455.0,395625.0,5,7
150000,0,359,13.78,1.15,0.79,0.53,11.32,0.14,1.29,0.033,4,2735.3,824.1,28,358
160000,8,6164,6.79,0.20,0.14,0.17,6.29,0.01,1.07,0.003,11,2380158.0,38205.8,30,27
160000,1,2486,34.60,7.70,1.89,1.65,23.37,0.55,3.04,0.160,56,3101913.2,470902.7,12,12
160000,0,280,15.40,1.79,0.71,1.36,11.55,0.15,1.51,0.032,2,2574.3,967.7,28,279
170000,8,6410,6.29,0.23,0.07,0.21,5.79,0.00,1.08,0.001,7,2327505.5,11073.3,39,6
170000,1,2496,33.25,7.76,2.23,0.57,22.69,0.60,3.01,0.171,60,3138764.5,481805.0,6,0
170000,0,221,19.67,3.10,1.73,0.74,14.10,0.32,1.77,0.077,5,2761.0,766.5,27,220
180000,8,6634,5.72,0.16,0.06,0.10,5.39,0.00,1.06,0.002,8,2270992.0,8274.0,42,19
180000,1,2346,37.65,9.68,1.69,1.11,25.17,0.57,3.60,0.168,59,3141716.0,489849.8,15,4
180000,0,264,14.77,1.87,0.85,0.19,11.85,0.19,1.49,0.042,11,2844.7,823.7,33,262
190000,8,6603,5.75,0.14,0.06,0.15,5.42,0.00,1.06,0.001,8,2206376.8,6100.5,30,7
190000,1,2403,35.88,9.09,1.51,0.46,24.83,0.52,3.50,0.156,59,3137341.0,481040.1,10,1
190000,0,247,16.45,2.94,0.90,0.23,12.38,0.19,1.81,0.057,3,3059.0,720.8,22,247
200000,8,6565,5.88,0.17,0.07,0.14,5.51,0.01,1.06,0.002,8,2232833.8,6231.6,29,26
200000,1,2589,32.40,11.76,1.70,0.40,18.54,0.55,4.23,0.157,67,3115568.0,550339.8,18,13
200000,0,281,14.83,2.51,0.36,0.10,11.86,0.10,1.69,0.028,3,2797.6,1020.4,24,281
210000,8,6376,6.31,0.27,0.09,0.11,5.84,0.01,1.09,0.004,6,2303258.5,25987.9,27,31
210000,1,2705,31.68,12.86,1.44,0.30,17.09,0.43,4.43,0.142,56,3145921.2,490214.6,17,7
210000,0,270,12.75,3.13,0.80,0.26,8.57,0.18,1.89,0.048,3,2710.5,799.6,21,270
220000,8,6672,5.83,0.19,0.05,0.15,5.45,0.00,1.07,0.002,7,2254209.2,16075.2,29,30
220000,1,2562,30.50,12.72,1.52,0.52,15.74,0.39,4.53,0.133,59,3100472.0,470912.0,13,7
220000,0,237,16.73,4.75,0.89,0.26,10.84,0.27,2.33,0.084,5,2343.9,1021.4,20,236
230000,8,6426,6.58,0.50,0.14,0.16,5.77,0.01,1.15,0.006,7,2314491.0,26132.0,28,106
230000,1,2201,40.23,16.71,1.37,0.18,21.96,0.46,5.43,0.149,51,3163106.2,385850.5,14,13
230000,0,237,12.03,2.97,0.54,0.11,8.40,0.10,1.83,0.030,5,2431.5,830.2,19,236
240000,8,5769,7.96,0.73,0.20,0.11,6.93,0.02,1.20,0.009,12,2447594.2,72687.1,26,97
240000,1,2276,39.68,16.37,1.22,0.21,21.88,0.49,5.39,0.162,54,3177956.5,372468.8,15,36
240000,0,322,12.65,2.11,0.43,0.14,9.97,0.09,1.57,0.034,3,2357.7,542.0,18,322
250000,8,6262,6.35,0.22,0.15,0.13,5.85,0.01,1.07,0.004,6,2284912.8,45612.3,26,20
250000,1,2381,37.09,15.90,1.84,0.29,19.07,0.46,5.29,0.155,47,3150402.8,359208.6,19,17
250000,0,272,15.18,4.19,0.84,0.51,9.64,0.17,2.15,0.051,4,2506.3,724.5,22,272
260000,8,6582,6.01,0.20,0.07,0.11,5.63,0.00,1.07,0.002,7,2254127.0,30019.6,27,20
260000,1,2427,37.17,17.25,1.55,0.21,18.17,0.52,5.62,0.173,52,3151584.2,441204.8,12,5
260000,0,207,15.24,4.02,1.04,0.05,10.13,0.21,2.02,0.063,3,2511.1,903.0,21,205
270000,8,6546,6.32,0.26,0.10,0.10,5.86,0.00,1.08,0.002,6,2255134.2,37900.8,29,43
270000,1,2271,38.94,18.34,1.55,0.24,18.81,0.50,5.97,0.167,50,3157760.8,459346.3,15,9
270000,0,221,12.30,2.29,0.37,0.17,9.48,0.11,1.66,0.036,3,2723.7,798.8,25,221
280000,8,6466,6.17,0.27,0.11,0.08,5.70,0.01,1.08,0.006,9,2248177.5,23875.4,31,51
280000,1,2249,37.98,17.18,1.76,0.23,18.81,0.55,5.66,0.181,54,3180660.0,424803.6,19,21
280000,0,285,19.11,6.10,0.53,0.21,12.26,0.13,2.61,0.053,4,2676.4,789.9,28,284
290000,8,6290,6.86,0.47,0.20,0.16,6.03,0.03,1.14,0.010,11,2217279.8,21835.1,28,133
290000,1,2391,35.60,18.09,1.29,0.39,15.84,0.52,5.81,0.183,67,3190134.0,424753.0,19,57
290000,0,225,13.80,3.59,0.80,0.34,9.07,0.14,1.99,0.044,5,2627.5,787.2,26,225
300000,8,6483,6.26,0.27,0.07,0.14,5.78,0.00,1.09,0.002,8,2234843.2,27261.5,28,41
300000,1,2123,41.34,20.01,1.36,0.34,19.62,0.59,6.48,0.204,62,3161060.2,433192.9,20,21
300000,0,260,19.43,5.13,0.75,0.36,13.19,0.23,2.44,0.085,7,2322.9,705.0,27,260
310000,8,6536,6.10,0.23,0.09,0.11,5.66,0.00,1.08,0.002,8,2249316.8,29148.6,30,21
310000,1,2298,37.17,16.60,1.42,0.51,18.64,0.58,5.59,0.195,48,3143964.0,456168.2,18,10
310000,0,250,14.22,2.92,0.49,0.26,10.55,0.18,1.76,0.056,3,2479.8,520.7,27,249
320000,8,5251,9.23,1.28,0.43,0.07,7.45,0.09,1.32,0.031,6,2470859.0,46915.6,32,55
320000,1,2114,41.39,25.10,1.26,0.13,14.90,0.50,7.97,0.199,60,3057095.5,492494.8,18,29
320000,0,305,15.20,3.36,0.55,0.30,10.99,0.10,1.90,0.043,3,2636.7,1137.5,25,305
330000,8,5503,8.75,1.14,0.28,0.14,7.19,0.06,1.30,0.021,7,2470437.2,104309.0,37,105
330000,1,2001,45.12,27.05,1.64,0.21,16.22,0.59,8.33,0.216,49,3106524.5,442985.8,25,48
330000,0,290,14.68,3.03,0.50,0.44,10.72,0.10,1.88,0.034,2,2419.2,911.6,30,290
340000,8,5530,8.60,1.18,0.40,0.11,6.92,0.07,1.32,0.022,7,2433283.0,130291.9,35,66
340000,1,1955,45.79,27.29,1.24,0.47,16.78,0.48,8.45,0.182,55,3156774.8,390969.1,21,30
340000,0,255,15.85,4.12,0.55,0.29,10.90,0.17,2.16,0.051,5,2300.8,899.5,32,255
350000,8,5408,9.02,1.25,0.49,0.09,7.19,0.09,1.33,0.026,8,2470372.2,146984.0,40,67
350000,1,2122,45.44,25.85,1.23,0.18,18.18,0.46,8.04,0.168,57,3165129.5,364871.1,21,13
350000,0,288,15.25,4.49,0.73,0.23,9.80,0.16,2.19,0.049,2,2395.2,765.7,33,287
360000,8,5536,8.45,0.97,0.44,0.13,6.92,0.08,1.26,0.021,9,2433804.8,122506.0,35,43
360000,1,2045,44.68,24.80,1.43,0.68,17.78,0.49,7.92,0.168,42,3156666.5,390837.7,14,10
360000,0,297,18.97,6.32,0.67,0.51,11.47,0.15,2.70,0.044,4,2670.4,709.9,25,297
370000,8,5344,8.93,1.08,0.40,0.11,7.34,0.06,1.29,0.020,10,2571375.0,163931.7,22,77
370000,1,2051,47.14,27.92,1.39,0.49,17.35,0.45,8.45,0.158,48,3180398.0,359963.2,14,36
370000,0,308,14.92,4.22,0.27,0.23,10.19,0.07,2.11,0.029,3,2603.6,714.6,21,308
380000,8,5729,7.96,0.77,0.28,0.09,6.83,0.04,1.22,0.011,9,2490795.0,127866.8,28,93
380000,1,2058,46.35,27.61,1.04,0.38,17.31,0.41,8.42,0.149,62,3158241.5,348216.6,21,48
380000,0,244,16.34,5.95,0.36,0.43,9.59,0.06,2.57,0.020,4,2458.5,663.8,26,244
390000,8,5526,8.80,0.71,0.38,0.19,7.53,0.03,1.19,0.010,8,2546755.0,96245.6,29,90
390000,1,2092,44.95,26.37,1.35,0.56,16.67,0.47,8.00,0.172,64,3203019.0,347853.6,23,32
390000,0,251,17.49,4.91,0.47,0.63,11.49,0.08,2.27,0.028,4,2187.8,588.1,22,251
400000,8,5881,7.31,0.47,0.27,0.12,6.44,0.03,1.13,0.008,9,2463658.5,66399.6,27,31
400000,1,2005,46.63,27.96,1.27,0.18,17.21,0.47,8.55,0.167,48,3164189.0,355345.6,23,20
400000,0,268,17.53,5.52,0.55,0.20,11.27,0.09,2.40,0.034,4,2299.4,605.4,26,268
410000,8,6118,6.58,0.17,0.15,0.11,6.14,0.01,1.06,0.002,8,2384899.5,14321.2,29,17
410000,1,2118,45.00,26.52,1.04,0.43,17.01,0.40,8.28,0.137,52,3139836.8,341527.0,20,9
410000,0,272,15.67,5.71,0.83,0.35,8.78,0.18,2.57,0.059,2,2835.3,716.9,27,271
420000,8,6120,6.77,0.25,0.25,0.23,6.04,0.01,1.09,0.004,9,2337809.2,4122.3,39,46
420000,1,2091,43.86,24.32,1.34,0.25,17.95,0.49,7.68,0.163,57,3156594.5,374514.5,21,12
420000,0,294,17.74,6.70,0.45,0.17,10.42,0.10,2.88,0.027,6,2683.3,511.6,39,294
430000,8,6329,6.51,0.25,0.21,0.13,5.93,0.00,1.08,0.001,9,2299710.5,10169.6,35,67
430000,1,2325,37.50,20.07,1.20,0.34,15.89,0.44,6.61,0.142,55,3137754.8,430941.0,23,27
430000,0,227,15.04,4.96,0.68,0.13,9.28,0.19,2.37,0.053,2,2467.8,518.6,27,227
440000,8,6493,6.58,0.37,0.21,0.12,5.88,0.01,1.12,0.004,21,2274792.0,5597.0,44,142
440000,1,2521,34.07,16.55,1.03,0.34,16.16,0.40,5.65,0.132,67,3137346.0,411820.8,25,51
440000,0,204,10.52,1.67,0.56,0.04,8.25,0.04,1.39,0.010,5,2151.8,452.3,22,204
450000,8,6602,5.96,0.20,0.21,0.09,5.45,0.01,1.07,0.002,7,2199940.5,6783.6,34,31
450000,1,2831,29.76,14.97,0.91,0.26,13.63,0.35,5.18,0.111,79,3123832.2,437365.2,23,6
450000,0,183,12.78,3.05,0.42,0.24,9.07,0.05,1.85,0.016,3,2019.9,464.3,21,182
460000,8,6541,6.25,0.21,0.20,0.11,5.73,0.01,1.07,0.002,6,2208111.8,7245.0,41,64
460000,1,2602,33.26,18.60,0.96,0.20,13.50,0.37,6.17,0.121,60,3096161.2,439790.0,34,12
460000,0,215,15.82,5.18,0.84,0.22,9.58,0.23,2.38,0.060,4,2202.3,696.9,23,215
470000,8,6347,6.79,0.32,0.25,0.10,6.11,0.01,1.10,0.003,6,2338424.2,38610.4,40,65
470000,1,2512,34.05,17.57,1.36,0.43,14.69,0.47,5.94,0.152,60,3128512.0,426364.7,30,38
470000,0,183,15.13,4.42,0.70,0.10,9.90,0.19,2.23,0.049,3,2101.1,644.9,26,182
480000,8,6158,6.95,0.26,0.27,0.09,6.33,0.01,1.08,0.004,8,2315494.2,44995.2,51,62
480000,1,2882,29.53,15.65,0.89,0.23,12.76,0.33,5.34,0.107,80,3113746.0,453754.1,37,24
480000,0,206,13.25,3.83,0.41,0.22,8.80,0.05,2.04,0.019,3,1853.5,540.3,33,205
490000,8,6415,6.90,0.12,0.22,0.10,6.46,0.00,1.04,0.001,6,2238525.5,19492.2,37,34
490000,1,2483,35.32,20.11,1.18,0.16,13.86,0.45,6.57,0.148,62,3123284.0,421060.8,35,10
490000,0,161,15.43,4.54,0.84,0.13,9.91,0.16,2.33,0.056,3,1917.2,683.8,24,161
500000,8,6478,6.73,0.33,0.26,0.10,6.03,0.01,1.10,0.004,8,2230806.2,19915.0,54,111
500000,1,2371,37.18,22.28,1.03,0.21,13.65,0.43,7.24,0.137,64,3118120.5,389974.5,35,52
500000,0,159,17.82,5.53,1.09,0.47,10.72,0.31,2.53,0.075,2,2286.2,540.7,29,158
510000,8,6016,7.57,0.46,0.31,0.09,6.72,0.04,1.12,0.010,9,2382005.8,126982.4,42,84
510000,1,2385,38.32,22.98,1.13,0.13,14.08,0.45,7.35,0.148,63,3140698.8,367511.2,29,42
510000,0,190,17.94,6.22,0.46,0.30,10.95,0.12,2.74,0.047,6,1888.7,581.8,26,188
520000,8,4929,10.92,2.25,0.97,0.27,7.43,0.23,1.52,0.069,11,2559391.8,240550.1,33,101
520000,1,2358,37.59,21.34,1.29,0.38,14.58,0.46,6.95,0.133,63,3165343.5,360607.4,33,53
520000,0,228,15.82,4.54,0.91,0.60,9.78,0.27,2.19,0.070,3,1960.6,633.0,25,228
530000,8,5442,9.25,0.90,0.54,0.20,7.60,0.09,1.24,0.021,10,2538059.5,229635.5,40,134
530000,1,2497,34.34,19.85,1.13,0.21,13.15,0.43,6.57,0.137,71,3124374.0,401050.5,37,26
530000,0,211,10.71,2.24,0.55,0.14,7.79,0.10,1.66,0.028,2,1947.2,572.4,30,211
540000,8,5014,11.38,1.81,1.11,0.40,8.06,0.26,1.43,0.058,7,2592777.2,274157.6,52,128
540000,1,2486,35.45,18.19,0.94,0.40,15.91,0.34,6.11,0.112,59,3148942.0,387786.3,27,26
540000,0,192,12.50,1.99,0.85,0.55,9.11,0.19,1.50,0.047,3,1727.7,596.0,28,192
550000,8,4695,11.97,2.21,1.25,0.30,8.21,0.30,1.54,0.067,7,2571940.0,296792.6,46,70
550000,1,2392,36.50,19.98,1.15,0.22,15.16,0.46,6.64,0.144,74,3132775.2,420509.4,29,33
550000,0,217,14.82,2.79,0.82,0.25,10.97,0.21,1.71,0.051,3,1863.4,607.8,23,217
560000,8,5002,10.72,1.44,0.84,0.42,8.01,0.20,1.35,0.045,6,2581540.2,307269.9,45,55
560000,1,2348,39.08,22.39,0.94,0.50,15.24,0.38,7.28,0.130,68,3127827.2,385797.4,24,41
560000,0,195,17.50,5.09,1.35,0.11,10.94,0.25,2.33,0.062,3,2096.7,630.6,28,195
570000,8,4631,11.51,1.86,1.13,0.40,8.13,0.29,1.44,0.063,9,2713487.8,323933.4,34,9
570000,1,2297,39.98,23.19,1.02,0.17,15.59,0.35,7.42,0.128,52,3159296.8,363398.4,19,16
570000,0,324,18.66,5.65,0.95,0.40,11.65,0.28,2.55,0.068,5,2277.9,978.1,26,322
580000,8,4526,12.51,2.44,1.18,0.28,8.62,0.33,1.57,0.077,9,2666096.5,344090.5,40,34
580000,1,2237,40.40,22.29,1.12,0.38,16.61,0.46,7.27,0.156,54,3163583.2,364787.7,27,23
580000,0,246,21.17,4.41,1.15,0.17,15.43,0.27,2.14,0.085,4,2502.8,1094.2,35,246
590000,8,4599,11.96,2.47,0.95,0.32,8.21,0.25,1.60,0.052,6,2676015.8,277128.9,37,30
590000,1,2190,41.81,23.26,1.25,0.24,17.05,0.40,7.57,0.141,51,3161029.5,376900.6,27,14
590000,0,237,17.91,3.54,0.76,0.33,13.27,0.20,1.94,0.046,3,2633.5,1081.4,33,237
600000,8,4691,11.63,2.41,0.79,0.30,8.12,0.19,1.58,0.040,6,2633982.0,238695.7,45,24
600000,1,2277,39.44,21.65,1.39,0.23,16.17,0.53,7.14,0.181,58,3159106.8,428419.5,32,13
600000,0,241,15.71,3.48,0.69,0.43,11.12,0.19,1.93,0.050,4,2644.0,934.8,32,240
610000,8,4920,10.98,1.61,0.89,0.47,8.01,0.20,1.38,0.044,6,2606973.8,229087.1,45,44
610000,1,2321,37.66,20.46,1.25,0.57,15.39,0.44,6.66,0.146,51,3154781.0,383941.5,33,13
610000,0,262,18.98,5.95,0.64,0.77,11.61,0.14,2.66,0.031,3,2348.5,739.7,37,262
620000,8,5189,9.70,0.95,0.61,0.33,7.81,0.12,1.22,0.026,7,2556307.2,195625.2,34,20
620000,1,2270,39.32,22.86,1.70,0.51,14.25,0.45,7.32,0.162,56,3166323.2,396288.1,35,23
620000,0,272,15.27,3.74,0.72,0.13,10.67,0.15,2.02,0.040,3,2274.2,730.3,31,272
630000,8,4795,10.88,1.34,1.05,0.46,8.04,0.20,1.31,0.045,7,2566240.5,222061.4,37,14
630000,1,2256,40.36,23.48,1.28,0.24,15.37,0.42,7.55,0.143,46,3099038.0,375953.7,36,14
630000,0,251,19.58,4.96,0.85,0.41,13.36,0.09,2.44,0.028,4,2657.9,872.3,30,251
640000,8,4459,12.31,1.86,1.12,0.35,8.98,0.25,1.42,0.054,9,2620326.8,293237.8,29,18
640000,1,2250,40.48,22.70,1.46,0.34,15.98,0.51,7.28,0.160,55,3130889.2,409340.1,39,11
640000,0,270,19.30,4.15,0.42,0.53,14.20,0.09,2.13,0.026,3,2751.7,848.5,32,269
650000,8,4512,12.15,1.72,1.03,0.58,8.82,0.21,1.41,0.048,7,2653996.2,326446.4,30,25
650000,1,2172,42.16,24.00,1.37,0.27,16.51,0.51,7.72,0.166,51,3144974.8,409833.8,38,13
650000,0,274,17.77,3.81,0.92,0.55,12.49,0.19,2.06,0.055,3,2347.2,704.6,28,274
660000,8,4874,10.76,1.28,0.66,0.45,8.38,0.11,1.33,0.025,8,2654060.8,239893.3,27,38
660000,1,2243,40.81,23.56,1.40,0.20,15.65,0.52,7.62,0.171,50,3138845.5,418273.6,35,7
660000,0,308,17.37,4.07,0.61,0.56,12.13,0.15,2.11,0.036,3,2349.9,807.6,25,307
670000,8,5859,7.50,0.21,0.26,0.20,6.84,0.01,1.07,0.003,8,2546979.8,78599.6,32,63
670000,1,2102,42.60,26.02,1.31,0.24,15.04,0.51,8.23,0.176,51,3114430.2,376456.5,33,28
670000,0,360,11.93,3.25,0.15,0.12,8.40,0.05,1.93,0.019,3,2183.9,668.4,29,360
680000,8,6155,6.68,0.12,0.26,0.25,6.05,0.00,1.04,0.002,11,2334815.2,3475.0,36,23
680000,1,2163,43.06,26.37,1.27,0.52,14.90,0.47,8.34,0.172,59,3116134.2,377232.4,36,23
680000,0,303,13.13,3.57,0.14,0.19,9.23,0.03,1.99,0.013,3,2472.0,366.8,26,303
690000,8,6405,6.59,0.25,0.26,0.14,5.94,0.00,1.08,0.001,13,2224956.8,5842.8,43,94
690000,1,2111,43.26,26.54,1.21,0.27,15.24,0.49,8.36,0.163,59,3124440.0,353729.1,36,26
690000,0,262,13.95,3.69,0.32,0.40,9.53,0.10,1.95,0.034,6,2262.7,326.3,28,261
700000,8,6265,6.86,0.31,0.25,0.13,6.18,0.01,1.09,0.004,9,2264778.2,35937.5,42,114
700000,1,2217,41.25,25.31,1.21,0.16,14.56,0.42,7.94,0.143,52,3164676.2,351580.4,35,50
700000,0,267,13.38,3.87,0.16,0.17,9.18,0.02,2.09,0.007,2,2381.0,361.7,29,267
710000,8,6390,6.70,0.26,0.32,0.10,6.03,0.01,1.07,0.003,11,2250045.0,7832.8,44,118
710000,1,2383,36.38,22.03,1.14,0.19,13.02,0.43,6.98,0.149,56,3165864.0,364642.4,34,28
710000,0,228,14.32,5.04,0.44,0.12,8.73,0.06,2.36,0.022,6,2407.8,321.3,28,228
720000,8,6334,6.87,0.20,0.28,0.12,6.27,0.01,1.06,0.004,8,2243625.2,8562.1,41,119
720000,1,2482,35.70,20.11,1.51,0.38,13.71,0.45,6.39,0.149,79,3148911.5,371462.4,30,23
720000,0,163,17.71,7.33,0.77,0.22,9.39,0.18,3.05,0.061,2,2661.1,351.3,30,163
730000,8,6441,6.51,0.26,0.23,0.11,5.91,0.00,1.08,0.001,8,2218313.0,8059.5,46,128
730000,1,2403,36.69,21.85,0.98,0.23,13.62,0.39,6.86,0.135,64,3121508.8,386741.2,37,22
730000,0,235,13.06,3.06,0.31,0.09,9.60,0.05,1.80,0.021,4,2668.7,379.1,34,234
740000,8,6543,6.09,0.23,0.19,0.13,5.53,0.01,1.07,0.002,7,2195918.8,4844.9,40,62
740000,1,2287,39.59,23.25,1.18,0.34,14.81,0.45,7.34,0.154,53,3114453.2,369288.9,32,6
740000,0,246,10.95,2.76,0.54,0.05,7.61,0.11,1.70,0.037,3,2683.7,405.8,34,246
750000,8,6547,6.21,0.30,0.18,0.11,5.61,0.00,1.09,0.002,7,2210961.5,6711.4,45,87
750000,1,2531,35.50,19.61,1.26,0.09,14.54,0.42,6.26,0.140,70,3160814.2,366142.0,35,28
750000,0,216,11.57,1.40,0.49,0.05,9.63,0.09,1.37,0.023,6,2606.0,277.6,24,216
760000,8,6522,6.14,0.19,0.22,0.09,5.64,0.01,1.06,0.002,6,2176027.0,6420.6,49,64
760000,1,2629,32.52,16.39,1.43,0.15,14.54,0.38,5.37,0.118,80,3150135.5,421323.0,31,24
760000,0,242,13.02,3.30,0.49,0.04,9.19,0.07,1.83,0.021,4,2385.3,319.3,24,242
770000,8,6557,6.06,0.20,0.24,0.08,5.54,0.01,1.07,0.002,7,2171825.0,3869.3,40,30
770000,1,2646,32.07,16.63,1.06,0.10,14.28,0.33,5.35,0.105,91,3152029.5,374972.1,27,5
770000,0,235,15.69,5.23,0.60,0.06,9.80,0.11,2.49,0.030,3,2410.1,436.1,27,235
780000,8,6427,6.09,0.13,0.22,0.10,5.64,0.01,1.04,0.002,9,2189411.5,3108.6,42,33
780000,1,2635,34.11,19.20,1.25,0.25,13.41,0.39,6.11,0.126,73,3091189.5,372059.0,31,7
780000,0,256,11.62,3.57,0.27,0.09,7.70,0.06,1.92,0.027,3,2666.3,571.1,33,254
790000,8,6500,6.11,0.17,0.21,0.10,5.64,0.01,1.05,0.002,8,2192548.5,6096.0,39,50
790000,1,2532,35.10,19.73,1.31,0.17,13.90,0.44,6.19,0.141,67,3078765.8,411615.3,33,15
790000,0,225,14.30,4.20,0.40,0.45,9.26,0.04,2.12,0.013,4,2724.6,567.9,31,225
800000,8,6615,5.85,0.09,0.24,0.10,5.43,0.00,1.03,0.001,8,2184043.0,6705.7,37,18
800000,1,2364,36.19,20.74,1.45,0.08,13.91,0.49,6.62,0.167,55,3032215.8,431757.8,26,4
800000,0,230,21.28,9.43,0.86,0.31,10.68,0.19,3.50,0.061,4,2972.8,574.5,32,229
810000,8,6577,6.17,0.19,0.24,0.09,5.64,0.01,1.05,0.002,7,2180220.8,3419.2,43,77
810000,1,2592,33.12,18.48,1.41,0.13,13.09,0.50,5.86,0.163,64,3077456.0,435314.4,36,42
810000,0,169,11.50,2.59,0.76,0.05,8.09,0.14,1.54,0.036,3,2687.6,559.3,23,168
820000,8,6434,6.51,0.21,0.22,0.11,5.97,0.01,1.07,0.003,8,2197113.2,7289.6,35,105
820000,1,2581,33.01,18.43,1.20,0.19,13.19,0.45,5.96,0.151,64,3095707.0,434633.6,44,36
820000,0,173,13.23,4.03,0.50,0.25,8.45,0.09,2.01,0.035,3,2536.4,526.5,28,172
830000,8,6659,6.02,0.17,0.26,0.07,5.53,0.00,1.05,0.002,7,2171980.8,5863.2,38,59
