step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,57,64,39,0,0,18,0,9.66,0,0.000,2261,4.51,1008.10,0.35,1,1,1
100000,10,10,0,0,0,10,0,1.00,12,0.000,2257,2.98,142.62,0.00,882,8,8
100000,57,64,39,0,0,18,0,9.66,0,0.000,2256,3.88,963.11,0.32,1,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2256,1.62,129.17,0.00,882,8,8
100000,10,10,3,0,0,7,0,2.17,14,0.000,2248,2.83,161.13,0.00,882,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2234,2.37,139.65,0.00,847,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2229,1.84,183.82,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2225,1.91,130.60,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2223,1.84,178.36,0.00,1,8,8
100000,2,26,0,0,0,2,0,1.00,26,0.000,2223,0.88,104.73,0.00,789,8,8
100000,5,5,1,0,0,4,0,1.50,20,0.000,2221,1.34,167.85,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2220,2.53,156.89,0.00,847,8,8
100000,64,64,48,6,0,10,3,15.00,0,0.094,2220,4.40,416.92,204.95,1,1,1
100000,6,6,0,0,0,6,0,1.00,22,0.000,2215,1.44,154.85,0.00,1,8,8
100000,5,5,1,0,0,4,0,1.50,20,0.000,2215,1.32,138.53,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2213,1.65,211.54,0.00,1,8,8
100000,10,10,0,0,0,10,0,1.00,14,0.000,2212,1.77,337.94,0.00,989,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2190,2.43,118.77,0.00,589,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2187,1.21,129.07,0.00,882,8,8
100000,5,5,1,0,0,4,0,1.50,20,0.000,2186,1.21,120.15,0.00,882,8,8
100000,9,9,0,1,0,8,0,1.00,12,0.111,2183,1.86,185.85,0.00,998,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2182,2.12,180.89,0.00,998,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2171,1.47,206.04,0.00,1,8,8
100000,2,4,0,0,0,2,0,1.00,26,0.000,2170,1.80,159.96,0.00,882,8,8
100000,58,64,44,5,0,9,3,12.19,0,0.086,2169,2.59,424.16,235.93,1015,1,1
100000,6,6,0,0,0,6,0,1.00,22,0.000,2168,1.30,195.29,0.00,1,8,8
100000,4,15,0,0,0,4,0,1.00,24,0.000,2167,1.63,130.12,0.00,789,8,8
100000,64,64,49,10,0,5,4,15.19,0,0.156,2153,7.50,210.62,386.35,1011,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2152,1.84,171.45,0.00,882,8,8
100000,3,21,0,0,0,3,0,1.00,24,0.000,2150,1.86,97.93,0.00,789,8,8
100000,15,15,0,0,0,15,0,1.00,8,0.000,2149,1.98,176.65,0.00,882,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2129,2.26,195.23,0.00,882,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2127,0.81,114.44,0.00,589,8,8
100000,64,64,49,10,0,5,4,15.19,0,0.156,2126,3.98,206.70,361.92,1011,1,1
100000,3,20,0,0,0,3,0,1.00,24,0.000,2124,1.84,118.61,0.00,789,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2119,1.23,182.43,0.00,1,8,8
100000,18,18,0,0,0,18,0,1.00,8,0.000,2117,3.11,286.10,0.00,989,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2117,1.56,194.69,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2110,1.88,120.74,0.00,882,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2109,1.83,110.04,0.00,995,8,8
100000,64,64,50,4,0,10,2,15.38,0,0.062,2100,5.41,410.03,241.20,1,1,1
100000,6,6,0,0,0,6,0,1.00,22,0.000,2094,1.70,205.16,0.00,1,8,8
100000,14,14,0,0,0,14,0,1.00,16,0.000,2092,3.08,139.21,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2090,1.62,140.08,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2089,1.48,167.54,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2084,1.88,109.08,0.00,589,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2081,2.48,151.79,0.00,847,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2079,2.14,151.90,0.00,1,8,8
100000,14,14,0,0,0,14,0,1.00,16,0.000,2077,2.45,163.12,0.00,1,8,8
100000,9,9,0,0,0,9,0,1.00,14,0.000,2073,1.74,169.56,0.00,980,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2070,1.18,180.97,0.00,1,8,8
100000,4,22,0,0,0,4,0,1.00,24,0.000,2067,0.83,147.23,0.00,789,0,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2065,2.41,123.94,0.00,1,8,8
100000,5,5,1,0,0,4,0,1.50,20,0.000,2060,1.46,159.60,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2053,1.42,125.95,0.00,690,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2053,2.43,187.04,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2050,1.34,151.29,0.00,863,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2043,1.81,158.87,0.00,882,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2042,2.23,122.38,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2035,2.38,134.47,0.00,847,8,8
100000,17,17,0,0,0,17,0,1.00,12,0.000,2030,2.81,181.02,0.00,1,8,8
100000,64,64,48,12,0,4,4,15.00,0,0.188,2028,7.42,155.33,490.61,1,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2025,1.18,155.41,0.00,882,8,8
100000,14,14,0,0,0,14,0,1.00,16,0.000,2022,1.93,154.39,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2016,2.06,177.38,0.00,882,8,8
100000,4,18,0,0,0,4,0,1.00,24,0.000,2014,1.52,97.47,0.00,789,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2009,1.87,146.01,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2005,1.72,132.61,0.00,847,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1996,1.30,121.06,0.00,847,8,8
100000,64,64,50,12,0,2,4,15.38,0,0.188,1982,6.36,76.61,769.92,954,1,1
100000,5,5,0,0,0,5,0,1.00,20,0.000,1979,1.83,112.86,0.00,589,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,1969,1.29,179.84,0.00,882,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1963,1.22,114.05,0.00,882,8,8
100000,7,7,0,1,0,6,0,1.00,14,0.143,1962,1.44,160.04,0.00,998,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,1960,1.82,180.50,0.00,918,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1959,2.57,151.87,0.00,1,8,8
100000,14,14,0,0,0,14,0,1.00,16,0.000,1953,1.93,149.01,0.00,1,8,8
100000,64,64,52,9,0,3,4,15.75,0,0.141,1952,5.07,110.88,441.37,1011,1,1
100000,10,10,0,0,0,10,0,1.00,12,0.000,1947,1.70,174.18,0.00,882,8,8
100000,6,44,0,0,0,6,0,1.00,20,0.000,1943,1.85,373.97,0.00,1,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,1940,2.13,115.68,0.00,882,8,8
100000,5,5,1,0,0,4,0,1.50,20,0.000,1939,2.10,142.84,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1937,2.31,163.00,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1936,1.07,118.71,0.00,882,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,1925,0.90,74.42,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1919,2.04,113.28,0.00,882,8,8
100000,3,21,0,0,0,3,0,1.00,24,0.000,1919,1.02,123.83,0.00,789,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1913,2.02,112.84,0.00,882,8,8
100000,11,11,0,0,0,11,0,1.00,12,0.000,1907,1.69,169.21,0.00,882,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1903,1.33,101.60,0.00,589,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1902,0.05,113.30,0.00,589,0,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1894,1.62,121.06,0.00,690,8,8
100000,13,13,0,2,0,11,0,1.00,10,0.154,1883,0.71,120.75,0.00,882,8,8
100000,64,64,49,10,0,5,4,15.19,0,0.156,1883,4.22,183.56,296.25,1011,1,1
100000,7,7,0,0,0,7,0,1.00,18,0.000,1881,2.42,168.09,0.00,918,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1875,2.22,110.39,0.00,984,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,1870,2.30,159.60,0.00,882,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1864,2.01,106.28,0.00,589,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,1863,1.62,142.60,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1860,2.21,107.43,0.00,690,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1860,1.71,107.16,0.00,1,8,8
100000,13,13,0,0,0,13,0,1.00,8,0.000,1859,1.94,162.26,0.00,882,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1857,2.61,200.89,0.00,1008,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1856,1.94,124.21,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1856,2.05,157.29,0.00,1,8,8
100000,9,9,0,0,0,9,0,1.00,14,0.000,1851,1.41,199.67,0.00,918,8,8
100000,4,21,0,0,0,4,0,1.00,24,0.000,1845,1.92,119.98,0.00,789,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1843,1.94,114.14,0.00,1,8,8
100000,3,21,0,0,0,3,0,1.00,24,0.000,1840,1.92,91.74,0.00,789,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,1837,2.71,128.70,0.00,990,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1834,1.33,150.56,0.00,863,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1834,2.39,108.19,0.00,690,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1829,1.45,125.70,0.00,882,8,8
100000,4,5,0,0,0,4,0,1.00,24,0.000,1829,2.09,93.56,0.00,589,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1827,1.14,113.97,0.00,690,8,8
100000,6,6,3,0,0,3,0,2.75,20,0.000,1825,1.61,103.04,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1824,1.71,162.66,0.00,1,8,8
100000,64,64,50,4,0,10,2,15.38,0,0.062,1821,4.24,350.35,176.46,1,1,1
100000,9,9,0,0,0,9,0,1.00,14,0.000,1820,2.33,141.69,0.00,980,8,8
100000,64,64,50,4,0,10,2,15.38,0,0.062,1814,7.31,345.75,159.89,1,1,1
100000,5,5,1,0,0,4,0,1.50,20,0.000,1810,2.38,106.56,0.11,882,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1807,1.88,90.66,0.00,589,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1807,1.61,106.60,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1791,2.30,121.01,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1789,2.33,166.24,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,1785,1.56,112.30,0.00,1,8,8
100000,17,17,0,0,0,17,0,1.00,12,0.000,1782,0.30,153.36,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1777,2.39,147.27,0.00,918,8,8
100000,64,64,50,4,0,10,2,15.38,0,0.062,1772,3.96,331.92,133.23,1,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,1766,0.54,104.16,0.00,945,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1743,1.65,162.80,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1742,1.60,167.14,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1736,2.00,93.66,0.00,882,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1735,1.77,126.98,0.00,882,8,8
100000,10,10,0,0,0,10,0,1.00,12,0.000,1732,1.64,164.59,0.00,882,8,8
100000,10,10,0,0,0,10,0,1.00,12,0.000,1732,2.24,141.43,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1730,2.22,83.68,0.00,882,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,1729,0.68,109.79,0.00,1008,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1728,1.60,117.69,0.00,882,8,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,1726,2.03,165.33,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1725,1.72,171.51,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1725,2.49,115.41,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1719,1.85,147.90,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,1718,0.91,89.65,0.00,589,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1717,1.90,95.35,0.00,589,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1715,1.52,166.50,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1714,2.41,96.75,0.00,882,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1710,2.24,101.46,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1704,1.53,162.88,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1702,2.59,137.91,0.00,882,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1702,1.94,107.02,0.00,690,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1700,2.16,97.55,0.00,589,8,8
100000,11,11,0,0,0,11,0,1.00,16,0.000,1694,1.39,185.53,0.00,863,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1691,2.01,151.53,0.00,1,8,8
100000,9,9,0,0,0,9,0,1.00,16,0.000,1689,2.18,116.17,0.00,882,8,8
100000,14,14,0,0,0,14,0,1.00,8,0.000,1689,2.84,150.22,0.00,882,8,8
100000,64,64,48,0,0,16,0,15.00,0,0.000,1687,3.21,477.85,0.10,1,1,1
100000,7,7,0,0,0,7,0,1.00,20,0.000,1687,1.88,133.38,0.00,990,8,8
