step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,6,6,0,0,0,6,0,1.00,20,0.000,2993,1.88,222.53,0.00,127,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2991,2.23,240.59,0.00,127,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2985,1.83,194.95,0.00,129,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2982,2.06,125.56,0.00,129,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2981,2.13,206.39,0.00,223,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2974,1.67,208.89,0.00,129,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2968,1.27,177.46,0.00,223,8,8
100000,9,9,0,0,1,8,0,1.00,16,0.000,2961,2.54,218.48,0.00,223,8,8
100000,16,16,0,0,0,16,0,1.00,14,0.000,2960,1.82,233.68,0.00,164,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2955,2.52,212.79,0.00,223,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2947,2.34,235.57,0.00,223,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2946,1.50,221.72,0.00,127,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2938,2.26,262.80,0.00,164,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2938,1.93,241.81,0.00,190,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2935,2.50,182.67,0.00,129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2927,1.27,167.25,0.00,223,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2916,2.37,213.25,0.00,129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2902,1.49,213.10,0.00,129,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2901,1.28,257.27,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2894,1.75,232.43,0.00,223,8,8
100000,12,12,0,0,0,12,0,1.00,8,0.000,2890,2.32,226.81,0.00,127,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2884,2.11,201.63,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2880,1.87,186.40,0.00,223,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2868,1.25,113.86,0.00,117,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2861,1.82,219.07,0.00,223,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2859,1.83,210.23,0.00,223,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2853,1.58,257.19,0.00,127,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2852,1.36,208.18,0.00,117,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2841,1.43,241.07,0.00,129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2837,2.19,163.06,0.00,117,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2834,1.44,189.12,0.00,129,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2817,1.71,149.36,0.00,223,8,8
100000,9,9,0,0,1,8,0,1.00,16,0.000,2801,2.53,202.42,0.00,223,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2797,2.71,234.71,0.00,223,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2793,1.35,161.08,0.00,129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2788,1.70,152.72,0.00,117,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2786,2.52,258.05,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2770,1.71,204.92,0.00,223,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,2758,2.21,222.43,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2758,1.85,184.40,0.00,223,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2748,2.08,174.47,0.00,223,8,8
100000,7,7,0,0,1,6,0,1.00,18,0.000,2746,2.62,204.86,0.00,223,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2733,1.96,126.01,0.00,129,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2725,2.46,209.78,0.00,129,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2723,2.58,180.21,0.00,223,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2704,1.40,184.54,0.00,127,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2703,1.67,219.45,0.00,127,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,2698,1.65,248.54,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2696,1.56,177.68,0.00,164,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2696,1.53,164.96,0.00,129,8,8
100000,9,9,0,0,1,8,0,1.00,16,0.000,2665,1.20,200.13,0.00,223,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2662,1.59,188.84,0.00,223,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2661,1.24,147.75,0.00,223,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2658,2.50,234.40,0.00,129,8,8
100000,12,12,0,0,0,12,0,1.00,8,0.000,2647,1.76,191.09,0.00,127,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2643,2.04,127.86,0.00,117,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2628,2.19,143.75,0.00,164,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2627,1.25,153.51,0.00,117,8,8
