step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
7000,40,205,8.0,0.0,0.1,0.3,7.6,0.0,1.00,20.1,53,747,55.05,0.00,204,0,1
7000,33,118,29.9,18.0,6.1,0.0,5.8,2.8,5.15,5.4,100,125,10.70,14.43,5,112,1
7000,43,73,6.4,0.0,0.2,0.1,6.1,0.0,1.00,19.9,13,425,27.08,0.00,68,0,5
7000,8,12,7.9,0.0,0.2,0.1,7.6,0.0,1.00,19.7,6,1265,92.33,0.00,12,0,0
7000,47,9,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.4,6,538,34.84,0.00,9,0,0
7000,45,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,21.3,3,586,31.76,0.00,6,0,0
8000,1,5521,16.4,1.2,0.8,0.4,14.0,0.1,1.28,14.7,1521,392,36.18,0.73,3254,2145,122
8000,11,475,7.8,0.0,0.2,0.0,7.6,0.0,1.00,19.7,113,261,18.74,0.00,434,0,41
8000,39,441,9.8,0.3,0.0,0.3,9.2,0.0,1.09,16.2,119,228,17.53,0.00,411,0,30
8000,41,333,7.3,0.3,0.1,0.0,6.8,0.0,1.11,19.9,53,267,17.03,0.00,317,3,13
8000,33,234,32.0,19.8,5.4,0.5,6.3,2.2,5.65,5.4,195,123,12.26,15.97,18,213,3
8000,3,220,61.4,0.0,15.4,0.1,46.0,0.0,1.00,0.3,92,81,52.28,0.00,1,218,1
8000,2,160,6.5,0.0,0.0,0.0,6.4,0.0,1.01,20.3,37,443,27.53,0.00,158,0,2
8000,40,84,5.5,0.0,0.0,0.3,5.2,0.0,1.00,22.2,36,568,40.32,0.00,84,0,0
8000,58,64,8.6,0.0,0.0,0.0,8.5,0.0,1.01,16.8,15,149,11.47,0.00,58,0,6
8000,43,46,6.9,0.0,0.5,0.3,6.1,0.0,1.00,19.6,9,583,37.94,0.00,46,0,0
8000,45,13,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.0,6,308,18.49,0.00,12,0,1
8000,8,6,5.8,0.0,0.0,0.3,5.5,0.0,1.00,21.3,4,1582,112.83,0.00,6,0,0
8000,47,6,6.8,1.2,0.0,0.0,5.7,0.0,1.68,20.3,3,442,24.33,0.00,4,0,2
9000,1,5331,15.5,0.3,0.6,0.4,14.2,0.0,1.09,15.2,1389,391,34.94,0.02,3310,1913,108
9000,39,479,9.1,0.3,0.1,0.1,8.6,0.0,1.10,16.7,117,238,17.19,0.00,437,4,38
9000,11,441,7.3,0.0,0.0,0.0,7.2,0.0,1.02,20.2,89,272,19.22,0.00,421,1,19
9000,41,363,7.0,0.2,0.1,0.0,6.7,0.0,1.07,20.2,58,316,19.60,0.00,341,2,20
9000,33,209,35.2,24.2,6.6,0.1,4.3,2.9,6.72,3.5,180,85,5.54,15.00,27,176,6
9000,2,105,5.9,0.0,0.1,0.2,5.6,0.0,1.01,21.0,30,611,36.44,0.00,101,0,4
9000,58,44,7.3,0.0,0.0,0.0,7.3,0.0,1.00,18.5,15,226,15.30,0.00,39,0,5
9000,43,40,8.2,0.0,0.9,0.8,6.5,0.0,1.00,18.5,11,325,21.77,0.00,40,0,0
9000,40,29,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.1,13,823,54.61,0.00,29,0,0
10000,1,5517,15.5,0.6,0.3,0.5,14.0,0.0,1.17,15.1,1423,390,33.25,0.03,3574,1818,125
10000,39,426,9.8,0.3,0.1,0.3,9.2,0.0,1.08,16.1,122,190,13.98,0.00,384,4,38
10000,41,343,6.4,0.1,0.0,0.0,6.3,0.0,1.05,21.0,46,317,19.38,0.00,310,3,30
10000,11,195,6.6,0.0,0.1,0.1,6.5,0.0,1.00,20.7,52,468,32.32,0.00,189,0,6
10000,33,134,40.7,27.9,6.5,0.0,6.3,3.0,7.91,3.2,108,77,7.48,11.47,28,105,1
10000,43,42,6.7,0.0,0.1,0.0,6.6,0.0,1.00,19.4,7,305,22.66,0.00,41,0,1
10000,58,38,9.2,0.1,0.3,0.0,8.8,0.1,1.00,17.3,10,200,14.76,0.00,36,0,2
10000,2,21,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.6,8,581,33.72,0.00,20,0,1
10000,40,16,7.2,0.0,0.4,0.0,6.9,0.0,1.00,21.2,9,855,64.89,0.00,16,0,0
10000,45,7,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.0,6,626,37.97,0.00,6,0,1
11000,1,6486,17.2,1.3,0.9,0.5,14.5,0.1,1.28,14.1,1960,349,31.16,0.73,3920,2378,188
11000,39,457,10.0,0.2,0.1,0.2,9.6,0.0,1.05,16.0,132,210,16.31,0.00,411,9,37
11000,41,400,6.4,0.2,0.0,0.0,6.2,0.0,1.09,20.8,82,281,17.54,0.00,367,1,32
11000,11,255,7.2,0.0,0.1,0.0,7.1,0.0,1.03,20.1,82,284,18.97,0.00,241,0,14
11000,77,110,7.7,0.0,0.4,0.0,7.3,0.0,1.00,16.8,32,513,35.10,0.00,105,0,5
11000,33,76,37.7,27.4,5.0,0.2,5.1,2.8,8.23,2.4,49,112,11.99,15.01,3,73,0
11000,43,67,6.5,0.2,0.0,0.0,6.3,0.0,1.07,19.7,10,375,26.17,0.00,61,0,6
11000,2,27,5.3,0.0,0.2,0.0,5.1,0.0,1.00,21.7,6,451,25.23,0.00,26,1,0
11000,80,14,9.6,1.1,0.7,0.0,7.8,0.0,1.38,17.3,7,99,8.34,0.00,12,0,2
11000,45,10,9.6,0.0,0.0,2.0,7.6,0.0,1.00,17.8,4,238,16.56,0.00,10,0,0
11000,40,9,4.7,0.0,0.0,0.0,4.7,0.0,1.00,22.2,3,750,46.90,0.00,9,0,0
12000,1,5867,16.0,0.3,0.4,0.5,14.9,0.0,1.09,14.5,1546,385,34.09,0.03,3602,2106,159
12000,39,449,11.2,0.2,0.2,0.3,10.5,0.0,1.05,14.9,171,177,14.26,0.00,413,3,33
12000,41,441,7.3,0.3,0.0,0.0,7.0,0.0,1.11,20.1,77,268,17.10,0.00,407,4,30
12000,11,316,7.4,0.1,0.1,0.0,7.2,0.0,1.02,19.9,84,269,17.74,0.00,288,1,27
12000,84,158,5.1,0.1,0.0,0.0,5.0,0.0,1.05,22.1,38,408,23.86,0.00,157,1,0
12000,33,145,39.6,25.8,7.5,0.1,6.2,3.0,7.12,2.6,97,87,9.40,11.48,8,133,4
12000,83,108,9.2,0.0,0.1,0.1,9.0,0.0,1.01,15.8,38,266,17.98,0.00,104,0,4
12000,77,99,8.1,0.0,0.4,0.0,7.8,0.0,1.00,16.3,36,461,28.74,0.00,97,0,2
12000,82,67,13.9,1.5,0.6,0.0,11.8,0.1,1.39,15.6,39,97,8.84,0.02,61,0,6
12000,2,59,4.5,0.0,0.2,0.0,4.2,0.0,1.00,22.9,14,259,13.90,0.00,57,0,2
12000,86,58,5.9,0.0,0.0,0.2,5.7,0.0,1.00,18.4,26,774,50.29,0.00,58,0,0
12000,43,24,6.5,0.0,0.1,0.2,6.3,0.0,1.00,19.6,3,903,64.33,0.00,24,0,0
12000,40,7,3.4,0.0,0.0,0.0,3.4,0.0,1.00,24.0,4,701,40.84,0.00,7,0,0
13000,1,5965,16.0,0.2,0.6,0.5,14.7,0.0,1.07,14.7,1468,367,34.25,0.01,3746,2065,154
13000,39,484,10.2,0.1,0.3,0.3,9.5,0.0,1.05,15.7,139,190,14.66,0.00,446,9,29
13000,41,380,6.6,0.2,0.0,0.0,6.4,0.0,1.06,20.7,54,294,17.98,0.00,352,0,28
13000,11,342,8.0,0.1,0.2,0.0,7.8,0.0,1.02,19.0,76,321,22.17,0.01,318,0,24
13000,84,194,5.6,0.0,0.0,0.1,5.4,0.0,1.01,21.7,50,314,18.69,0.00,186,4,4
13000,83,164,7.9,0.1,0.1,0.0,7.7,0.0,1.02,17.7,85,280,19.74,0.00,156,3,5
13000,77,131,7.9,0.0,0.4,0.0,7.5,0.0,1.00,15.9,47,413,26.97,0.00,122,0,9
13000,33,97,29.2,15.4,3.9,0.0,9.8,1.7,4.75,7.2,79,111,10.81,12.15,4,93,0
13000,86,81,4.7,0.0,0.0,0.1,4.6,0.0,1.00,20.7,29,612,34.44,0.00,79,2,0
13000,2,35,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.1,16,430,24.17,0.00,33,0,2
14000,1,5891,15.6,0.3,0.4,0.4,14.5,0.0,1.10,15.2,1287,391,33.13,0.02,3718,2037,136
14000,39,516,10.6,0.1,0.1,0.3,10.1,0.0,1.03,15.5,135,186,14.57,0.00,458,4,54
14000,11,326,6.9,0.0,0.1,0.0,6.8,0.0,1.01,19.9,79,312,20.96,0.00,303,0,23
14000,84,193,5.8,0.2,0.0,0.0,5.6,0.0,1.09,21.2,57,473,28.77,0.00,185,3,5
14000,97,175,26.1,15.4,4.9,0.2,5.5,2.3,4.71,7.1,154,88,6.35,11.43,12,159,4
14000,41,143,6.2,0.0,0.0,0.0,6.1,0.0,1.01,21.2,17,397,24.36,0.00,132,1,10
14000,83,129,8.0,0.1,0.1,0.0,7.8,0.0,1.03,17.1,49,547,38.33,0.00,125,0,4
14000,77,89,7.4,0.0,0.2,0.0,7.2,0.0,1.00,18.4,29,417,26.99,0.00,86,0,3
14000,86,71,5.3,0.0,0.0,0.1,5.2,0.0,1.00,19.7,28,725,39.84,0.00,70,0,1
14000,33,67,39.2,29.9,5.3,0.0,4.0,2.7,8.09,2.0,55,70,4.92,12.40,6,61,0
14000,2,9,5.3,0.0,0.0,0.0,5.3,0.0,1.00,22.0,2,330,18.99,0.00,9,0,0
15000,1,6601,15.2,0.6,0.4,0.3,13.9,0.0,1.14,15.3,1587,440,37.89,0.04,4016,2433,152
15000,39,555,10.1,0.1,0.1,0.2,9.7,0.0,1.04,15.7,143,186,14.49,0.00,478,15,62
15000,11,414,8.6,0.2,0.4,0.0,8.1,0.0,1.05,18.3,90,344,24.57,0.01,394,0,20
15000,97,228,31.2,20.2,5.3,0.7,5.1,2.3,5.97,5.6,206,88,6.37,14.75,9,212,7
15000,84,138,6.5,0.1,0.0,0.0,6.4,0.0,1.03,20.5,37,615,37.64,0.00,136,0,2
15000,77,112,5.5,0.0,0.1,0.0,5.5,0.0,1.00,20.2,25,421,25.11,0.00,107,0,5
15000,83,105,8.0,0.0,0.2,0.1,7.7,0.0,1.00,16.8,43,856,60.33,0.00,98,0,7
15000,41,64,6.2,0.1,0.0,0.0,6.1,0.0,1.04,20.9,11,388,23.46,0.00,55,2,7
15000,106,59,6.5,0.0,0.0,0.0,6.5,0.0,1.00,20.4,18,401,25.56,0.00,59,0,0
15000,86,43,4.7,0.0,0.0,0.1,4.6,0.0,1.00,20.7,20,1081,62.77,0.00,43,0,0
15000,93,33,8.2,0.0,0.0,0.0,8.2,0.0,1.00,15.7,8,390,27.71,0.00,32,0,1
15000,107,23,8.9,0.2,0.0,0.3,8.4,0.0,1.04,18.9,6,197,13.67,0.00,22,0,1
15000,66,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.3,2,949,62.73,0.00,5,0,1
16000,1,6726,12.7,0.4,0.3,0.3,11.7,0.0,1.13,16.0,1543,449,37.29,0.03,4542,2029,155
16000,39,498,9.5,0.1,0.0,0.3,9.1,0.0,1.04,16.3,110,174,13.32,0.00,442,4,52
16000,97,338,29.5,17.9,4.8,0.6,6.2,1.8,5.06,6.8,282,131,11.82,14.38,15,316,7
16000,11,218,7.2,0.0,0.6,0.0,6.6,0.0,1.00,18.7,50,333,21.83,0.00,207,0,11
16000,111,139,35.5,23.3,3.5,0.0,8.6,1.8,6.02,3.9,122,261,29.20,19.00,0,134,5
16000,84,123,6.7,0.1,0.0,0.1,6.5,0.0,1.03,20.5,31,455,27.99,0.00,121,1,1
16000,77,104,6.3,0.0,0.2,0.0,6.1,0.0,1.00,19.2,40,602,37.09,0.00,101,0,3
16000,106,90,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.4,17,473,29.72,0.00,88,0,2
16000,41,71,6.2,0.3,0.0,0.0,5.9,0.0,1.10,20.8,10,326,18.22,0.00,69,0,2
16000,93,50,7.9,0.0,0.0,0.0,7.9,0.0,1.00,16.2,10,378,25.66,0.00,48,0,2
16000,112,49,7.0,0.1,0.4,0.0,6.6,0.0,1.03,19.2,12,367,23.74,0.00,46,0,3
16000,83,19,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.0,3,348,19.69,0.00,12,0,7
16000,107,18,8.1,0.2,0.0,0.0,7.9,0.0,1.07,19.9,5,167,11.05,0.00,15,0,3
16000,86,14,3.5,0.0,0.0,0.0,3.5,0.0,1.00,23.0,4,918,50.21,0.00,14,0,0
16000,66,9,5.3,0.0,0.0,0.4,4.9,0.0,1.00,20.2,4,563,37.66,0.00,8,0,1
17000,1,6780,10.8,0.4,0.3,0.2,9.8,0.0,1.12,17.3,1552,451,35.66,0.03,4630,2000,150
17000,39,481,9.7,0.1,0.1,0.2,9.3,0.0,1.03,16.2,114,178,13.88,0.00,413,4,64
17000,97,289,39.5,26.9,6.0,0.1,6.4,2.6,6.90,3.9,207,236,24.91,24.73,5,263,21
17000,11,243,6.8,0.0,0.5,0.0,6.3,0.0,1.00,19.2,56,404,26.24,0.00,236,0,7
17000,111,166,38.3,22.0,3.6,0.4,12.3,1.6,5.85,3.4,150,259,30.48,19.48,0,144,22
17000,84,153,7.1,0.1,0.0,0.1,6.9,0.0,1.06,20.1,28,412,28.14,0.00,144,0,9
17000,77,91,8.7,0.0,0.5,0.0,8.2,0.0,1.00,16.0,40,369,23.79,0.00,85,0,6
17000,41,53,5.8,0.5,0.0,0.0,5.2,0.0,1.16,21.5,6,466,26.33,0.00,51,1,1
17000,93,51,7.4,0.0,0.0,0.0,7.4,0.0,1.00,17.3,10,405,26.47,0.00,49,0,2
17000,108,37,6.9,0.0,0.4,0.5,5.9,0.0,1.00,18.7,9,493,30.56,0.00,34,0,3
17000,107,19,8.4,0.1,0.0,0.0,8.3,0.0,1.04,19.6,9,167,10.79,0.00,18,0,1
17000,86,14,6.1,0.0,0.6,0.0,5.5,0.0,1.00,17.9,9,678,37.89,0.00,14,0,0
17000,112,10,5.3,0.0,0.0,0.0,5.3,0.0,1.00,20.4,4,651,38.94,0.00,9,0,1
17000,83,8,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.0,1,556,29.62,0.00,8,0,0
18000,1,6262,10.8,0.4,0.3,0.2,9.9,0.0,1.11,17.5,1431,492,37.09,0.03,4388,1755,119
18000,39,448,10.2,0.1,0.2,0.1,9.8,0.0,1.02,15.6,94,182,14.47,0.00,417,0,31
18000,97,414,30.7,18.7,4.4,0.1,7.5,2.0,5.08,6.6,350,206,21.76,15.40,8,395,11
18000,125,368,27.0,15.1,3.9,0.5,7.4,1.7,4.31,7.6,268,142,15.06,12.66,2,365,1
18000,11,236,6.8,0.0,0.4,0.0,6.3,0.0,1.00,19.0,64,559,36.21,0.00,227,0,9
18000,111,150,34.4,20.8,4.7,0.2,8.8,2.1,5.48,3.7,130,208,21.87,21.05,0,147,3
18000,77,101,7.4,0.0,0.6,0.0,6.9,0.0,1.00,16.5,30,386,27.12,0.00,97,1,3
18000,84,100,7.6,0.4,0.0,0.1,7.2,0.0,1.17,19.5,34,562,39.23,0.00,100,0,0
18000,93,61,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.0,16,465,29.14,0.00,60,0,1
18000,126,58,9.2,0.0,0.0,1.9,7.2,0.0,1.00,17.8,7,283,21.22,0.00,58,0,0
18000,41,37,5.6,0.1,0.0,0.0,5.5,0.0,1.03,21.7,5,497,28.03,0.00,35,1,1
18000,108,36,6.4,0.0,0.3,0.0,6.1,0.0,1.00,19.2,10,630,36.53,0.00,29,0,7
18000,86,26,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.2,5,719,36.83,0.00,26,0,0
18000,107,9,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.9,4,379,26.32,0.00,8,0,1
18000,112,8,5.8,0.2,0.0,0.0,5.5,0.0,1.08,20.5,5,1052,67.01,0.00,8,0,0
19000,1,5892,12.1,0.8,0.3,0.2,10.7,0.0,1.22,16.6,1492,523,41.46,0.03,3784,2014,94
19000,97,474,27.1,17.3,4.1,0.1,5.6,1.8,5.22,7.3,395,241,24.91,15.95,7,456,11
19000,125,422,35.5,20.9,5.4,0.3,8.9,2.0,5.43,5.3,364,237,27.66,19.04,19,396,7
19000,39,278,8.8,0.1,0.0,0.2,8.6,0.0,1.03,16.7,67,178,13.22,0.00,254,0,24
19000,11,268,7.2,0.1,0.7,0.0,6.4,0.0,1.03,18.5,75,331,21.03,0.00,254,3,11
19000,77,179,8.3,0.0,0.4,0.0,7.9,0.0,1.00,15.5,46,352,25.46,0.00,171,0,8
19000,93,128,6.8,0.0,0.0,0.0,6.7,0.0,1.00,18.1,26,372,24.13,0.00,123,0,5
19000,126,67,9.0,0.0,0.0,2.0,7.0,0.0,1.00,18.0,13,306,22.26,0.00,67,0,0
19000,84,62,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.2,24,777,50.29,0.00,61,0,1
19000,41,60,6.1,0.1,0.0,0.0,5.9,0.0,1.05,21.7,7,278,16.36,0.00,59,0,1
19000,86,26,4.7,0.0,0.0,0.3,4.4,0.0,1.00,20.9,7,1007,53.47,0.00,26,0,0
19000,108,23,6.3,0.0,0.1,0.0,6.2,0.0,1.00,19.4,6,709,41.86,0.00,20,0,3
19000,107,6,6.8,0.3,0.0,0.0,6.5,0.0,1.09,21.3,3,234,14.00,0.00,6,0,0
20000,1,5003,11.5,0.4,0.3,0.2,10.6,0.0,1.11,17.7,1129,544,40.69,0.01,3600,1341,62
20000,125,371,36.0,22.4,5.6,0.0,7.9,2.2,5.68,4.8,298,277,30.58,24.41,4,363,4
20000,39,335,9.6,0.1,0.0,0.2,9.3,0.0,1.03,16.0,83,186,13.95,0.00,310,2,23
20000,97,262,33.5,21.6,4.2,0.0,7.6,1.8,5.67,4.4,218,140,14.37,14.90,27,227,8
20000,11,230,6.8,0.0,0.7,0.0,6.1,0.0,1.00,18.6,57,370,23.25,0.00,213,0,17
20000,77,130,9.0,0.0,0.7,0.0,8.3,0.0,1.00,14.3,36,370,27.64,0.00,125,1,4
20000,84,129,8.1,0.2,0.2,0.1,7.6,0.0,1.09,19.1,47,323,21.39,0.00,127,0,2
20000,93,109,8.1,0.0,0.0,0.0,8.1,0.0,1.00,16.1,30,386,25.78,0.00,108,0,1
20000,41,85,6.0,0.1,0.0,0.0,5.9,0.0,1.02,21.7,11,406,24.10,0.00,83,0,2
20000,126,80,9.2,0.0,0.0,2.0,7.2,0.0,1.00,17.7,15,306,22.89,0.00,77,0,3
20000,108,25,6.2,0.0,0.0,0.0,6.2,0.0,1.00,19.7,3,607,35.65,0.00,24,0,1
20000,139,22,6.3,0.1,0.0,0.0,6.2,0.0,1.07,19.9,14,483,28.35,0.00,18,0,4
20000,107,5,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.0,2,226,13.96,0.00,5,0,0
21000,1,5433,12.6,0.5,0.2,0.4,11.6,0.0,1.12,17.0,1217,531,42.29,0.04,3718,1661,54
21000,125,330,31.0,19.0,4.7,0.2,7.1,2.0,5.11,7.1,242,285,28.67,22.58,5,320,5
21000,39,269,8.4,0.1,0.0,0.1,8.2,0.0,1.03,17.5,78,206,14.41,0.00,237,2,30
21000,97,263,21.8,13.0,2.6,0.0,6.1,1.1,3.91,10.3,205,275,27.42,13.28,23,239,1
21000,11,147,8.1,0.1,0.7,0.0,7.4,0.0,1.01,17.4,53,306,20.74,0.00,131,0,16
21000,41,96,6.3,0.1,0.0,0.0,6.2,0.0,1.02,21.5,14,385,22.60,0.00,91,2,3
21000,93,95,7.5,0.0,0.0,0.0,7.4,0.0,1.00,17.1,26,430,27.00,0.00,93,1,1
21000,84,95,7.1,0.2,0.0,0.0,6.9,0.0,1.09,19.9,39,472,30.67,0.00,92,0,3
21000,126,82,9.3,0.0,0.0,1.8,7.5,0.0,1.00,17.7,18,291,22.30,0.00,79,0,3
21000,77,61,9.1,0.0,0.9,0.0,8.2,0.0,1.00,14.3,23,579,43.20,0.00,61,0,0
21000,108,35,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.8,6,656,37.24,0.00,30,0,5
21000,142,32,9.2,0.0,1.8,0.0,7.4,0.0,1.00,13.6,18,448,31.17,0.00,30,0,2
21000,139,11,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.4,6,555,26.73,0.01,10,0,1
21000,112,7,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.3,2,935,52.01,0.00,7,0,0
21000,66,5,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.6,2,823,49.94,0.00,5,0,0
22000,1,4913,10.9,0.3,0.3,0.2,10.2,0.0,1.09,17.8,1162,560,42.44,0.01,3464,1389,60
22000,145,450,9.1,0.1,0.1,0.0,8.9,0.0,1.02,15.2,118,157,11.77,0.00,401,2,47
22000,125,330,28.7,18.0,4.4,0.1,6.3,1.9,5.15,7.4,231,182,18.14,17.68,4,323,3
22000,84,233,7.5,0.3,0.0,0.0,7.1,0.0,1.12,19.5,61,347,23.37,0.00,222,6,5
22000,39,231,8.4,0.0,0.0,0.1,8.3,0.0,1.02,17.3,59,194,14.17,0.00,214,2,15
22000,97,157,15.2,6.4,1.8,0.1,6.9,0.5,2.52,13.9,112,319,29.66,5.59,9,147,1
22000,11,95,7.3,0.2,0.6,0.0,6.5,0.0,1.05,18.5,43,419,27.85,0.00,89,3,3
22000,126,88,8.8,0.0,0.0,1.8,6.9,0.0,1.00,18.2,16,293,21.43,0.00,87,0,1
22000,77,77,7.8,0.0,0.8,0.0,7.1,0.0,1.00,16.3,17,364,24.74,0.00,73,0,4
22000,93,70,6.4,0.1,0.0,0.0,6.3,0.0,1.01,18.5,22,559,34.96,0.00,66,0,4
22000,41,57,6.4,0.3,0.0,0.0,6.2,0.0,1.10,21.5,7,582,33.84,0.00,57,0,0
22000,142,48,8.2,0.0,1.7,0.0,6.5,0.0,1.00,14.8,16,343,23.36,0.00,48,0,0
22000,108,21,8.4,0.0,0.3,0.0,8.1,0.0,1.00,18.3,5,877,49.70,0.00,20,0,1
22000,66,8,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.0,1,557,33.95,0.00,8,0,0
22000,112,5,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.4,2,612,29.43,0.00,5,0,0
23000,1,4788,11.3,0.3,0.4,0.3,10.2,0.0,1.09,17.7,1221,517,38.79,0.01,3340,1384,64
23000,145,1133,6.5,0.0,0.1,0.0,6.4,0.0,1.01,18.9,183,485,31.52,0.00,1061,0,72
23000,125,309,28.9,17.5,5.1,0.0,6.2,2.1,4.57,8.3,230,254,23.59,20.45,9,297,3
23000,151,300,9.8,0.4,0.6,0.4,8.4,0.0,1.16,16.9,122,210,23.03,0.06,0,293,7
23000,39,283,7.9,0.1,0.0,0.1,7.7,0.0,1.03,17.6,84,172,12.02,0.00,253,8,22
23000,149,248,10.2,0.0,0.3,0.3,9.6,0.0,1.00,15.6,68,181,13.04,0.00,222,0,26
23000,84,212,7.1,0.1,0.1,0.0,6.9,0.0,1.06,19.8,61,467,33.26,0.00,212,0,0
23000,97,110,34.0,22.4,4.4,0.0,7.3,1.8,5.45,5.4,101,274,27.62,17.53,0,107,3
23000,126,82,9.3,0.0,0.0,1.7,7.6,0.0,1.00,17.5,33,324,24.58,0.00,81,0,1
23000,93,78,5.5,0.0,0.0,0.0,5.5,0.0,1.00,19.9,25,471,27.47,0.00,73,0,5
23000,11,73,7.0,0.0,0.5,0.0,6.4,0.0,1.00,19.2,28,410,25.39,0.00,67,0,6
23000,41,60,6.0,0.0,0.0,0.0,6.0,0.0,1.00,21.7,8,463,27.60,0.00,55,0,5
23000,77,43,7.5,0.0,0.7,0.0,6.9,0.0,1.00,16.6,12,560,37.06,0.00,42,0,1
23000,150,40,9.0,0.0,0.0,0.0,9.0,0.0,1.00,17.9,3,155,11.45,0.00,38,0,2
23000,142,13,6.9,0.0,1.4,0.0,5.5,0.0,1.00,15.7,7,581,39.05,0.00,13,0,0
23000,108,5,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,2,2004,109.24,0.00,4,0,1
24000,1,4676,11.3,0.3,0.4,0.5,10.1,0.0,1.09,17.6,1287,526,39.64,0.02,3113,1490,73
24000,145,724,5.5,0.0,0.2,0.0,5.3,0.0,1.00,20.6,93,667,42.33,0.00,717,0,7
24000,149,365,9.2,0.0,0.2,0.2,8.8,0.0,1.00,16.1,96,196,14.46,0.00,322,2,41
24000,39,331,8.2,0.0,0.0,0.1,8.1,0.0,1.02,17.7,78,193,13.63,0.00,297,0,34
24000,157,279,33.1,20.4,6.2,0.0,6.5,2.4,6.06,5.6,167,161,19.42,14.12,18,260,1
24000,125,236,38.9,27.3,5.8,0.0,5.8,2.5,6.80,3.7,202,257,23.49,32.47,16,216,4
24000,84,230,6.9,0.1,0.0,0.0,6.8,0.0,1.05,20.1,53,479,34.74,0.00,228,0,2
