step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,6,6,0,0,0,6,0,1.00,22,0.000,2744,2.29,236.10,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2737,1.46,200.78,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2736,2.08,232.81,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2729,1.22,216.16,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2727,1.89,188.50,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2713,2.20,247.88,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2709,1.21,174.40,0.00,129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2692,1.12,160.64,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2687,2.35,218.66,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2680,1.04,215.94,0.00,88,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2678,1.66,189.91,0.00,170,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2670,2.27,180.43,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2668,1.98,221.50,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2665,1.85,149.75,0.00,172,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2662,1.58,105.64,0.00,142,2,2
100000,7,7,0,0,0,7,0,1.00,16,0.000,2659,1.63,191.32,0.00,178,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2658,1.54,194.51,0.00,172,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,2649,1.23,170.49,0.00,115,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2648,1.57,184.56,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2643,1.81,228.39,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2619,1.62,192.58,0.00,88,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2596,2.30,192.08,0.00,172,8,8
100000,12,12,0,0,0,12,0,1.00,16,0.000,2592,2.28,199.06,0.00,214,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2592,2.37,193.54,0.00,115,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2591,1.80,191.77,0.00,172,8,8
100000,14,14,0,0,0,14,0,1.00,8,0.000,2586,3.32,240.86,0.00,129,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,2580,1.09,152.73,0.00,115,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2579,1.39,228.11,0.00,88,8,8
100000,14,14,2,3,2,7,2,1.46,8,0.214,2579,1.95,209.75,0.03,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2576,0.59,163.19,0.00,115,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2574,1.51,230.30,0.00,178,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2564,1.71,191.24,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2545,1.61,286.17,0.00,142,2,2
100000,7,7,0,0,1,6,0,1.00,18,0.000,2528,2.39,193.94,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2520,1.45,174.49,0.00,170,8,8
100000,13,13,0,0,5,8,0,1.00,14,0.000,2493,3.03,203.15,0.00,88,8,8
100000,14,14,2,3,2,7,2,1.46,8,0.214,2486,2.38,163.37,0.08,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2482,0.72,133.39,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2475,1.65,172.44,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2473,1.96,163.75,0.00,115,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2465,1.24,187.69,0.00,129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2461,0.42,149.87,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2444,1.91,158.83,0.00,88,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2428,1.81,177.31,0.00,129,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2424,0.77,176.08,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2421,2.50,157.49,0.00,115,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2417,0.30,157.90,0.00,172,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,2411,1.08,137.44,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2402,1.36,138.82,0.00,91,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2395,2.22,178.29,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2390,1.56,200.93,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2388,2.07,176.66,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2382,1.60,159.75,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2334,2.36,182.68,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2297,0.44,134.27,0.00,172,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,2283,1.87,167.12,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2280,2.28,134.16,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2265,2.15,167.18,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2250,1.75,160.33,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2245,2.09,180.35,0.00,88,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2241,2.43,177.56,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2241,2.39,144.12,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2220,0.59,161.88,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2206,2.41,160.12,0.00,214,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2199,2.12,185.42,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2197,1.28,140.11,0.00,214,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2182,1.43,157.69,0.00,129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2178,1.99,123.50,0.00,172,8,8
100000,9,9,0,0,1,8,0,1.00,18,0.000,2175,1.28,200.92,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2173,0.39,136.78,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2169,0.32,110.26,0.00,172,8,8
100000,15,15,0,0,6,9,0,1.00,14,0.000,2151,3.22,164.61,0.00,88,8,8
100000,5,9,0,0,0,5,0,1.00,22,0.000,2150,1.88,172.76,0.00,170,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2145,1.39,115.82,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2137,1.31,135.33,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2127,1.26,190.52,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2123,2.11,166.66,0.00,88,8,8
100000,15,15,0,0,0,15,0,1.00,12,0.000,2121,2.84,590.47,0.00,142,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,2105,1.26,172.70,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2103,1.33,123.89,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2103,2.32,119.62,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2097,2.26,200.80,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2093,1.99,217.62,0.00,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,2088,2.05,145.00,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2087,1.61,126.08,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2083,2.08,166.47,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2076,2.41,122.54,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2076,0.39,145.67,0.00,88,8,8
100000,28,28,0,0,10,18,0,1.00,8,0.000,2049,3.54,644.49,0.00,142,2,2
100000,6,6,0,0,2,4,0,1.00,20,0.000,2032,0.94,152.36,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2018,1.55,187.58,0.00,178,2,2
100000,14,14,2,3,2,7,2,1.46,8,0.214,2007,1.77,143.74,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2005,1.71,137.03,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2004,1.24,187.29,0.00,88,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,2002,1.27,104.27,0.00,115,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1997,0.13,134.78,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1992,1.77,145.68,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1977,1.93,136.22,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1976,2.45,146.88,0.00,172,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1970,2.73,321.67,0.00,129,2,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1963,2.17,175.38,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1959,1.84,160.87,0.00,88,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1949,2.29,122.23,0.00,170,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1940,1.27,116.10,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1932,1.32,130.54,0.00,172,8,8
100000,6,6,0,1,0,5,0,1.00,18,0.167,1918,1.20,137.41,0.00,57,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1911,0.19,126.18,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1897,1.99,122.51,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1885,2.23,142.56,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1879,1.95,127.04,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,1870,1.52,175.24,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1861,2.34,152.41,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1861,1.77,145.72,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1841,1.29,162.68,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1841,1.26,133.94,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1834,1.51,116.55,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1833,2.44,130.33,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1825,1.65,145.04,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1820,2.40,128.15,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1819,2.28,175.63,0.00,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1813,2.22,148.83,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1807,1.79,168.97,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1805,1.71,128.26,0.00,214,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1791,1.13,103.17,0.00,115,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1790,2.53,142.94,0.00,172,8,8
100000,10,10,0,0,3,7,0,1.00,18,0.000,1787,2.21,162.62,0.00,172,8,8
100000,11,12,0,0,0,11,0,1.00,18,0.000,1787,2.57,134.51,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1781,2.23,105.65,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1780,2.12,119.63,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1773,1.97,157.22,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,1771,2.33,125.63,0.00,88,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,1770,2.15,375.59,0.00,129,2,2
100000,8,8,0,0,0,8,0,1.00,16,0.000,1770,2.17,271.80,0.00,129,2,2
100000,4,4,0,0,0,4,0,1.00,24,0.000,1769,1.64,97.55,0.00,57,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1763,2.14,161.00,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1762,2.33,158.20,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1762,1.32,115.55,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1762,2.13,100.29,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1759,2.02,152.32,0.00,172,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,1757,1.80,95.22,0.00,115,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1756,2.49,164.94,0.00,170,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1755,1.95,279.04,0.00,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1755,0.82,110.22,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1753,2.14,96.23,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,1750,1.00,224.21,0.00,129,2,2
100000,6,6,0,0,0,6,0,1.00,22,0.000,1742,2.06,110.54,0.00,88,8,8
100000,7,7,1,0,0,6,0,1.43,18,0.000,1738,1.30,201.92,0.04,129,2,2
100000,18,18,0,0,0,18,0,1.00,6,0.000,1736,3.20,548.34,0.00,217,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1736,0.68,95.16,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1732,1.56,121.04,0.00,172,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1730,1.42,95.63,0.00,172,8,8
100000,10,10,4,0,0,6,0,2.33,14,0.000,1728,2.32,199.13,0.38,129,2,2
100000,4,4,0,0,0,4,0,1.00,22,0.000,1728,1.89,126.39,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1724,1.94,118.40,0.00,115,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1721,1.13,66.50,0.00,172,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,1716,1.66,335.99,0.00,129,2,2
100000,4,4,0,0,0,4,0,1.00,22,0.000,1709,1.64,85.63,0.00,88,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1708,2.03,113.45,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1703,1.59,143.57,0.00,88,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1699,0.59,125.91,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1695,0.91,102.59,0.00,172,8,8
100000,18,18,0,0,0,18,0,1.00,6,0.000,1693,2.83,525.85,0.00,217,2,2
100000,22,22,0,0,0,22,0,1.00,4,0.000,1693,1.78,526.68,0.00,217,2,2
100000,6,6,0,0,0,6,0,1.00,20,0.000,1689,2.29,162.35,0.00,172,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,1688,1.16,328.46,0.00,129,2,2
100000,6,6,0,0,0,6,0,1.00,18,0.000,1686,1.61,150.76,0.00,178,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1680,0.89,140.09,0.00,57,8,8
100000,4,4,0,1,0,3,0,1.00,20,0.250,1662,2.34,81.03,0.00,57,8,8
100000,11,11,0,0,0,11,0,1.00,14,0.000,1660,2.65,362.07,0.00,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1654,1.94,107.16,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1652,1.37,103.99,0.00,172,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1646,1.80,157.11,0.00,170,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,1644,2.68,258.11,0.00,129,2,2
100000,10,10,0,0,0,10,0,1.00,16,0.000,1644,2.30,306.69,0.00,129,2,2
100000,4,4,0,0,0,4,0,1.00,22,0.000,1643,1.84,131.44,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1638,0.61,111.63,0.00,57,0,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1636,1.50,151.26,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,1634,2.35,139.03,0.00,178,8,8
100000,18,18,6,0,0,12,0,2.75,12,0.000,1627,1.91,366.45,0.12,129,2,2
100000,13,13,0,0,0,13,0,1.00,16,0.000,1623,2.25,136.55,0.00,172,8,8
100000,6,7,0,0,0,6,0,1.00,20,0.000,1623,1.15,213.15,0.00,129,2,2
100000,6,6,0,0,0,6,0,1.00,22,0.000,1623,2.11,124.38,0.00,88,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1612,2.12,84.43,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1612,1.66,142.90,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1610,1.79,130.09,0.00,172,8,8
100000,9,9,0,0,0,9,0,1.00,20,0.000,1600,2.35,121.58,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1599,1.49,84.46,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,1590,1.00,86.83,0.00,115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1590,1.86,145.36,0.00,172,8,8
100000,6,6,0,0,2,4,0,1.00,20,0.000,1589,1.28,83.12,0.00,115,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1582,1.66,99.86,0.00,178,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1578,1.78,172.06,0.00,129,2,2
100000,4,4,0,0,0,4,0,1.00,22,0.000,1573,1.13,125.75,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1558,2.19,100.80,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1534,2.43,85.70,0.00,172,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1529,2.03,89.25,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1524,2.16,120.72,0.00,172,8,8
100000,11,11,0,0,0,11,0,1.00,18,0.000,1518,2.13,141.20,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,1515,2.39,94.02,0.00,214,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1513,1.77,114.39,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1510,0.39,84.85,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1509,0.84,139.95,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1509,1.10,108.66,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1505,2.39,115.15,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1499,1.85,112.16,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1498,1.12,103.65,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1497,1.38,105.85,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1482,1.70,86.02,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,16,0.000,1481,1.80,117.49,0.00,178,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1476,1.84,91.48,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1474,1.63,102.40,0.00,170,8,8
100000,23,23,5,0,0,18,0,1.78,0,0.000,1474,2.83,471.45,0.59,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1457,1.27,107.82,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1451,2.48,165.87,0.00,129,2,2
100000,3,3,0,0,0,3,0,1.00,24,0.000,1435,1.29,78.54,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1429,1.23,101.77,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1426,1.72,112.56,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1424,1.36,88.85,0.00,178,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1412,1.72,69.37,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1401,1.82,103.63,0.00,88,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1399,0.34,73.14,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1396,0.28,79.56,0.00,172,8,8
100000,6,6,0,1,0,5,0,1.00,18,0.167,1392,1.24,85.18,0.00,57,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1392,1.20,111.36,0.00,172,8,8
100000,8,8,1,0,0,7,0,1.43,18,0.000,1390,1.32,124.41,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1390,2.32,76.17,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,1383,0.30,121.29,0.00,197,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,1380,1.79,129.33,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1380,2.66,85.40,0.00,172,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1365,2.07,67.87,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1363,1.06,66.49,0.00,172,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1362,2.28,108.22,0.00,172,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,1361,2.36,126.25,0.00,170,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1357,2.27,74.26,0.00,172,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,1349,2.04,105.99,0.00,178,8,8
100000,6,6,0,1,0,5,0,1.00,18,0.167,1346,1.82,93.09,0.00,57,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1342,1.70,90.28,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1341,2.24,117.57,0.00,172,8,8
100000,14,14,8,0,0,6,0,4.00,12,0.000,1336,1.66,100.40,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1328,2.52,80.24,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1328,1.75,90.92,0.00,172,8,8
100000,10,10,0,2,0,8,0,1.00,14,0.200,1324,2.97,108.93,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1320,1.77,121.70,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,1317,2.15,115.02,0.00,178,8,8
100000,7,7,1,0,0,6,0,1.43,18,0.000,1307,1.75,143.30,0.12,129,2,2
100000,5,5,0,0,0,5,0,1.00,22,0.000,1300,2.02,90.10,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1299,1.47,119.10,0.00,172,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,1296,1.96,102.57,0.00,172,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1293,1.29,87.28,0.00,88,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,1289,1.29,76.94,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1286,2.12,116.84,0.00,170,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1281,1.59,76.13,0.00,172,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,1281,2.20,74.89,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1280,1.60,110.59,0.00,172,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,1280,1.56,96.12,0.00,172,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,1276,1.76,104.27,0.00,172,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,1274,2.83,295.86,0.00,129,2,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,1273,2.21,102.29,0.00,88,8,8
