step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
10000,27,964,12.1,0.2,0.8,0.6,10.5,0.0,1.06,15.6,217,245,25.81,0.00,451,477,36
10000,1,265,14.4,0.8,1.0,1.4,11.2,0.1,1.24,14.4,110,239,42.11,0.01,3,256,6
10000,15,106,11.3,0.0,0.2,0.0,11.1,0.0,1.00,16.2,30,187,15.92,0.00,80,11,15
10000,16,58,6.8,0.0,0.0,0.1,6.7,0.0,1.00,19.0,16,158,10.30,0.00,53,0,5
10000,14,49,12.9,0.7,0.2,0.0,11.9,0.0,1.22,14.6,22,164,14.51,0.00,42,3,4
10000,33,16,5.7,0.1,1.5,0.5,3.6,0.0,1.06,20.9,12,843,55.58,0.00,15,1,0
10000,32,5,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.2,2,222,12.99,0.00,4,0,1
11000,27,904,12.6,0.3,0.6,1.0,10.7,0.0,1.11,15.4,217,379,42.83,0.00,431,451,22
11000,1,520,14.3,0.4,0.6,1.4,11.9,0.0,1.12,15.0,158,393,57.13,0.00,124,393,3
11000,15,141,10.9,0.0,0.2,0.2,10.5,0.0,1.02,16.6,41,167,13.43,0.00,113,10,18
11000,16,103,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.2,16,145,9.74,0.00,99,0,4
11000,34,61,7.2,0.0,0.0,0.4,6.7,0.0,1.00,20.2,15,658,36.90,0.00,56,0,5
11000,33,16,5.7,0.0,1.2,0.5,3.9,0.0,1.00,21.0,9,1083,73.45,0.00,16,0,0
11000,38,14,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.7,4,170,12.00,0.00,12,0,2
11000,14,6,10.3,0.0,0.0,0.0,10.3,0.0,1.00,17.0,5,275,18.36,0.00,3,0,3
12000,27,895,14.4,0.6,0.8,1.9,11.1,0.0,1.15,14.5,223,359,43.53,0.00,381,483,31
12000,1,726,13.2,0.4,0.3,1.2,11.2,0.0,1.17,16.0,206,365,50.00,0.00,216,504,6
12000,39,211,10.0,0.7,0.3,0.3,8.7,0.0,1.22,17.1,45,240,16.86,0.00,193,1,17
12000,15,205,9.6,0.0,0.0,0.0,9.6,0.0,1.01,17.7,45,132,10.11,0.00,167,12,26
12000,16,103,6.3,0.0,0.0,0.2,6.1,0.0,1.00,20.0,15,241,15.14,0.00,94,3,6
12000,34,50,7.4,0.0,0.0,0.2,7.2,0.0,1.00,19.9,12,686,39.48,0.00,40,0,10
12000,41,38,19.1,2.7,0.1,0.0,16.3,0.0,1.88,10.2,17,456,117.89,0.01,0,38,0
12000,33,12,6.2,0.0,1.5,0.2,4.5,0.0,1.00,20.5,6,1195,69.63,0.00,12,0,0
12000,42,12,10.0,0.0,0.0,2.9,7.1,0.0,1.00,18.0,2,631,43.27,0.00,11,0,1
13000,1,866,14.3,0.7,0.6,0.9,12.2,0.0,1.18,15.0,252,391,53.34,0.00,188,674,4
13000,27,858,12.4,0.3,0.8,1.0,10.2,0.0,1.10,15.9,174,335,34.75,0.00,534,298,26
13000,15,231,10.4,0.0,0.1,0.2,10.1,0.0,1.00,17.0,47,143,11.24,0.00,215,6,10
13000,39,213,8.9,0.6,0.2,0.4,7.7,0.0,1.22,17.8,48,219,15.12,0.00,141,64,8
13000,43,69,10.0,0.0,2.0,0.2,7.8,0.0,1.00,14.1,27,319,24.43,0.00,65,0,4
13000,34,50,7.8,0.0,0.0,0.5,7.3,0.0,1.00,19.6,9,443,26.35,0.00,40,2,8
13000,16,38,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.4,9,232,14.04,0.00,27,6,5
13000,41,19,24.6,4.6,0.0,0.0,19.9,0.0,2.24,8.1,11,152,35.41,0.08,0,19,0
14000,27,1053,13.9,1.4,0.8,1.6,10.2,0.0,1.38,14.8,249,375,42.91,0.00,578,457,18
14000,1,587,13.2,0.0,0.2,1.2,11.8,0.0,1.01,16.4,171,224,39.10,0.00,0,582,5
14000,15,310,10.7,0.1,0.1,0.2,10.3,0.0,1.03,16.9,69,165,13.38,0.00,266,13,31
14000,46,244,6.3,0.0,0.6,0.0,5.7,0.0,1.00,21.4,29,734,53.03,0.00,244,0,0
14000,39,103,9.8,1.4,0.1,0.7,7.5,0.1,1.44,16.8,25,346,24.82,0.02,94,4,5
14000,16,37,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.0,11,295,18.01,0.00,36,1,0
14000,34,29,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.1,3,624,36.89,0.00,26,0,3
14000,43,25,8.1,0.0,1.4,0.0,6.7,0.0,1.00,15.8,11,500,33.51,0.00,24,0,1
14000,41,10,30.8,12.6,0.0,0.0,18.2,0.0,4.32,4.8,7,595,150.96,0.22,0,9,1
15000,27,1083,13.6,1.0,0.9,0.8,10.8,0.0,1.29,14.9,272,370,41.62,0.00,583,480,20
15000,1,654,12.5,0.0,0.3,0.9,11.3,0.0,1.02,16.7,160,440,64.10,0.00,118,534,2
15000,46,250,6.8,0.2,0.9,0.0,5.7,0.0,1.04,21.2,27,877,59.87,0.00,250,0,0
15000,15,217,9.8,0.0,0.1,0.1,9.6,0.0,1.01,17.8,43,180,13.50,0.00,182,10,25
15000,39,94,10.0,1.5,0.0,0.7,7.8,0.0,1.53,16.1,23,340,25.27,0.01,81,9,4
15000,43,58,7.5,0.1,1.1,0.4,6.0,0.0,1.03,16.9,20,285,18.54,0.00,55,0,3
15000,16,45,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.1,12,120,8.16,0.00,33,7,5
15000,34,34,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.2,7,525,30.97,0.00,29,0,5
15000,41,5,45.6,24.4,0.0,0.0,21.2,0.0,7.12,2.4,4,1278,381.36,0.32,0,5,0
16000,27,1226,12.7,0.5,0.9,0.6,10.6,0.0,1.18,15.7,281,342,38.65,0.00,586,613,27
16000,1,452,17.3,0.2,0.8,1.7,14.6,0.0,1.07,13.1,133,150,28.25,0.00,4,432,16
16000,15,345,10.7,0.1,0.3,0.2,10.1,0.0,1.04,17.1,74,141,11.60,0.00,300,16,29
16000,46,262,6.6,0.1,0.7,0.0,5.8,0.0,1.03,21.1,35,722,49.05,0.00,262,0,0
16000,43,66,8.5,0.0,1.3,0.3,6.9,0.0,1.00,16.0,21,298,20.70,0.00,64,0,2
16000,34,54,7.5,0.0,0.2,0.1,7.1,0.0,1.00,19.6,12,453,27.34,0.00,43,6,5
16000,39,25,11.6,1.3,0.6,1.2,8.6,0.2,1.38,15.0,10,636,50.67,0.04,23,0,2
16000,16,25,8.5,0.0,0.0,0.0,8.5,0.0,1.00,17.8,10,229,15.51,0.00,23,1,1
17000,27,1092,12.2,0.4,0.6,0.7,10.4,0.0,1.16,16.0,242,380,46.91,0.00,552,518,22
17000,1,522,16.9,0.1,0.4,1.7,14.8,0.0,1.03,13.1,155,244,52.39,0.00,3,514,5
17000,46,233,6.4,0.1,0.7,0.0,5.6,0.0,1.03,21.0,30,512,34.93,0.00,233,0,0
17000,15,199,12.0,0.1,0.3,0.4,11.2,0.0,1.02,16.0,62,134,12.24,0.01,167,4,28
17000,43,50,8.7,0.2,1.3,0.5,6.7,0.1,1.03,15.5,27,446,29.74,0.01,45,1,4
17000,39,21,9.6,0.0,0.0,1.2,8.3,0.0,1.00,16.4,5,152,10.33,0.00,17,0,4
17000,16,11,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.2,2,218,11.66,0.00,10,0,1
17000,34,10,8.2,0.0,0.5,0.0,7.7,0.0,1.00,18.6,5,791,47.81,0.00,7,0,3
18000,27,1299,11.6,0.2,0.7,0.5,10.2,0.0,1.07,16.3,237,382,43.93,0.00,695,568,36
18000,1,576,17.1,0.1,0.6,1.7,14.7,0.0,1.03,14.0,174,403,64.60,0.00,138,436,2
18000,46,203,5.9,0.1,0.5,0.0,5.4,0.0,1.02,21.3,24,676,47.21,0.00,203,0,0
18000,15,108,10.1,0.0,0.0,0.8,9.3,0.0,1.00,17.5,35,146,11.39,0.00,96,4,8
18000,43,32,8.8,0.0,1.7,0.1,7.0,0.0,1.00,15.0,12,559,36.85,0.00,31,0,1
18000,34,20,8.1,0.0,0.6,0.0,7.4,0.0,1.00,19.7,5,378,22.88,0.00,16,0,4
18000,39,6,7.0,0.0,0.0,1.7,5.3,0.0,1.00,19.3,2,384,19.92,0.00,6,0,0
19000,27,1285,12.3,0.6,0.8,0.8,10.0,0.0,1.20,16.1,256,431,42.90,0.00,751,523,11
19000,1,645,15.5,0.1,0.3,1.6,13.6,0.0,1.03,14.2,177,398,49.08,0.00,127,515,3
19000,15,231,11.3,0.0,0.2,0.9,10.3,0.0,1.00,16.0,63,140,11.90,0.00,194,21,16
19000,46,126,6.5,0.0,1.1,0.0,5.4,0.0,1.00,21.0,26,836,58.22,0.00,125,0,1
19000,43,74,7.5,0.0,1.0,0.0,6.5,0.0,1.00,17.1,19,414,26.18,0.00,68,0,6
19000,34,43,9.1,0.0,0.3,0.7,8.1,0.0,1.00,19.3,15,305,19.42,0.00,41,0,2
19000,56,30,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.1,11,549,37.21,0.00,28,0,2
19000,57,6,6.2,0.0,1.2,0.0,5.0,0.0,1.00,18.0,3,386,24.16,0.00,6,0,0
20000,27,1239,11.4,0.3,0.6,0.7,9.8,0.0,1.09,16.4,257,465,52.18,0.00,657,549,33
20000,1,733,14.7,0.1,0.1,1.4,13.0,0.0,1.04,14.8,215,345,54.43,0.00,213,516,4
20000,15,227,11.2,0.0,0.2,0.3,10.7,0.0,1.01,16.8,54,125,10.74,0.00,191,5,31
20000,46,97,6.9,0.0,1.4,0.0,5.4,0.1,1.01,20.6,22,922,62.18,0.00,97,0,0
20000,43,50,8.0,0.0,1.4,0.4,6.2,0.0,1.00,15.9,14,481,30.69,0.00,47,0,3
20000,56,33,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.3,9,570,36.91,0.00,33,0,0
20000,57,15,6.8,0.0,1.7,0.0,5.1,0.0,1.00,16.8,4,356,22.88,0.00,14,0,1
20000,34,13,6.5,0.0,0.0,0.0,6.5,0.0,1.00,21.5,3,333,19.71,0.00,11,0,2
21000,27,1121,13.4,0.3,1.5,0.6,10.9,0.0,1.10,15.2,266,455,46.81,0.00,609,473,39
21000,1,524,17.8,0.2,0.3,1.3,15.9,0.0,1.08,12.7,198,258,61.14,0.00,2,518,4
21000,15,159,11.4,0.0,0.3,0.6,10.6,0.0,1.00,15.4,55,131,11.62,0.00,140,1,18
21000,46,70,5.5,0.0,0.3,0.0,5.2,0.0,1.00,21.8,14,1011,62.59,0.00,70,0,0
21000,56,64,6.4,0.0,0.0,0.1,6.3,0.0,1.00,20.0,15,374,23.64,0.00,61,2,1
21000,57,32,8.5,0.0,1.8,0.0,6.8,0.0,1.00,15.1,12,354,22.92,0.00,32,0,0
21000,43,28,6.8,0.0,0.9,0.0,5.9,0.0,1.00,17.0,7,684,44.73,0.00,26,0,2
21000,34,13,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.7,2,338,19.11,0.00,13,0,0
21000,61,7,10.4,1.3,0.0,0.0,9.1,0.0,1.40,18.0,2,188,14.50,0.00,5,0,2
22000,27,1228,12.1,0.3,1.1,1.0,9.7,0.0,1.12,16.5,251,468,46.86,0.00,717,483,28
22000,1,546,15.7,0.2,0.3,1.4,13.8,0.0,1.05,14.0,198,236,52.63,0.00,0,543,3
22000,15,99,11.5,0.0,0.2,1.1,10.3,0.0,1.00,16.1,31,149,12.67,0.00,81,0,18
22000,46,83,7.2,0.0,1.5,0.0,5.6,0.0,1.00,21.2,11,686,41.38,0.00,83,0,0
22000,61,52,9.8,0.1,0.4,0.6,8.8,0.0,1.02,17.6,13,154,11.88,0.01,42,5,5
22000,43,44,7.0,0.0,0.9,0.0,6.0,0.0,1.01,16.5,11,464,29.58,0.00,43,0,1
22000,56,43,7.0,0.0,0.0,0.1,7.0,0.0,1.00,19.4,13,448,28.40,0.00,42,0,1
22000,34,34,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.8,5,265,16.38,0.00,28,0,6
22000,57,18,8.1,0.0,2.0,0.1,5.9,0.0,1.00,16.1,10,418,26.73,0.00,16,0,2
22000,67,6,8.8,0.0,0.0,0.0,8.8,0.0,1.00,19.0,2,149,10.93,0.00,6,0,0
23000,27,1098,13.4,0.4,1.6,0.9,10.5,0.0,1.12,15.6,256,438,49.31,0.00,625,442,31
23000,1,895,12.2,0.2,0.3,0.9,10.8,0.0,1.10,16.5,214,460,54.01,0.00,343,549,3
23000,57,98,9.2,0.0,1.3,0.2,7.7,0.0,1.00,14.3,30,306,20.69,0.00,85,0,13
23000,15,87,9.4,0.1,0.1,0.3,8.9,0.0,1.04,17.6,15,140,10.68,0.01,81,0,6
23000,46,83,6.9,0.1,0.8,0.0,6.0,0.0,1.03,21.0,10,803,55.52,0.00,83,0,0
23000,56,63,6.2,0.0,0.0,0.4,5.8,0.0,1.00,20.4,14,434,26.87,0.00,58,2,3
23000,61,40,13.5,0.0,0.4,0.0,13.1,0.0,1.00,15.6,14,146,13.18,0.00,31,5,4
23000,34,33,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.7,7,224,14.47,0.00,27,0,6
24000,27,2023,13.4,0.3,1.0,0.7,11.3,0.0,1.10,15.8,432,411,42.99,0.00,1019,979,25
24000,15,215,10.0,0.0,0.6,0.3,9.2,0.0,1.00,17.2,51,109,8.95,0.00,193,0,22
24000,61,72,10.2,0.0,0.1,0.0,10.1,0.0,1.00,18.0,22,146,11.29,0.00,61,3,8
24000,56,51,5.1,0.0,0.0,0.1,5.0,0.0,1.00,21.3,11,615,37.77,0.00,50,0,1
24000,70,33,13.6,0.0,0.5,1.1,12.0,0.0,1.00,12.3,12,166,14.10,0.00,28,1,4
24000,57,16,7.2,0.0,0.9,0.0,6.3,0.0,1.00,16.2,4,779,48.88,0.00,16,0,0
24000,34,6,6.3,0.0,0.0,0.0,6.3,0.0,1.00,21.7,2,324,18.09,0.00,3,0,3
25000,27,1104,12.8,0.4,1.7,1.0,9.7,0.0,1.12,15.9,225,492,53.83,0.00,676,394,34
25000,15,194,9.8,0.0,0.2,0.2,9.4,0.0,1.00,17.5,51,175,13.44,0.00,174,1,19
25000,56,112,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.5,16,440,27.28,0.00,110,0,2
25000,61,62,8.3,0.0,0.1,0.0,8.2,0.0,1.00,19.0,11,165,11.75,0.00,51,3,8
25000,70,8,10.0,0.0,0.9,0.1,9.0,0.0,1.00,13.8,2,96,7.78,0.00,6,1,1
25000,34,7,6.1,0.0,0.0,0.1,6.0,0.0,1.00,21.7,3,159,9.57,0.00,4,0,3
26000,27,957,9.3,0.1,0.3,0.5,8.4,0.0,1.04,18.3,184,478,38.91,0.00,720,194,43
26000,15,165,9.7,0.0,0.1,0.1,9.5,0.0,1.00,17.6,44,160,12.61,0.00,142,0,23
26000,61,89,8.9,0.0,0.0,0.6,8.3,0.0,1.00,18.4,23,169,11.54,0.00,76,1,12
26000,75,80,9.8,0.0,0.3,0.1,9.4,0.0,1.00,17.7,17,131,10.75,0.00,62,3,15
26000,56,45,5.1,0.0,0.0,0.1,5.0,0.0,1.00,21.3,8,521,31.78,0.00,44,1,0
26000,57,11,6.8,0.0,0.7,0.0,6.1,0.0,1.00,16.9,4,403,24.92,0.00,8,0,3
26000,34,11,8.7,0.0,0.0,0.0,8.7,0.0,1.00,19.3,4,115,7.90,0.00,9,0,2
27000,27,375,7.1,0.1,0.1,0.5,6.4,0.0,1.08,20.1,72,618,42.50,0.00,363,2,10
27000,15,266,10.6,0.0,0.4,0.2,9.9,0.0,1.00,16.9,55,149,12.43,0.00,239,2,25
27000,61,73,10.6,0.0,0.2,0.3,10.1,0.0,1.00,17.3,18,183,14.66,0.00,63,4,6
27000,56,68,5.6,0.0,0.0,0.1,5.5,0.0,1.00,20.8,14,374,22.36,0.00,65,2,1
27000,57,28,7.8,0.0,1.1,0.7,5.9,0.0,1.00,15.2,8,335,21.91,0.00,26,0,2
27000,34,5,9.8,0.0,0.0,0.0,9.8,0.0,1.00,16.4,2,188,11.68,0.00,2,0,3
28000,27,472,8.0,0.2,0.1,0.2,7.5,0.0,1.09,19.2,73,521,36.77,0.00,411,38,23
28000,15,119,9.2,0.0,0.2,0.2,8.7,0.0,1.01,17.7,29,164,12.77,0.00,105,1,13
28000,57,88,8.3,0.0,1.3,0.9,6.1,0.0,1.00,14.3,19,293,19.53,0.00,85,0,3
28000,61,36,9.1,0.0,0.0,0.0,9.1,0.0,1.00,18.9,6,178,12.76,0.00,29,2,5
28000,56,27,6.1,0.0,0.0,0.0,6.1,0.0,1.00,20.3,6,364,25.32,0.00,27,0,0
29000,81,567,16.2,1.0,1.1,0.6,13.5,0.0,1.34,12.5,173,257,52.52,0.00,25,527,15
29000,79,498,19.9,0.1,1.8,2.4,15.5,0.0,1.02,13.0,188,268,59.01,0.00,0,496,2
29000,27,376,7.9,0.2,0.1,0.4,7.3,0.0,1.08,19.3,71,676,50.17,0.00,353,9,14
29000,80,344,6.5,0.2,0.1,0.1,6.1,0.0,1.07,20.4,59,797,51.44,0.00,343,0,1
29000,57,98,8.5,0.0,1.4,0.9,6.3,0.0,1.00,14.4,17,480,32.12,0.00,97,1,0
29000,15,76,9.8,0.0,0.0,0.1,9.7,0.0,1.00,17.4,20,170,12.80,0.00,68,0,8
29000,61,69,8.7,0.0,0.1,0.0,8.5,0.0,1.00,18.8,13,170,12.66,0.00,59,0,10
29000,56,35,7.8,0.0,0.0,0.1,7.7,0.0,1.00,18.5,12,371,28.58,0.00,33,0,2
30000,79,603,13.6,0.0,0.1,1.4,12.1,0.0,1.03,15.5,186,296,65.20,0.00,1,600,2
30000,27,535,8.3,0.3,0.3,0.3,7.4,0.0,1.14,19.0,85,608,46.36,0.00,456,66,13
30000,81,512,17.2,1.2,0.5,0.6,14.9,0.0,1.36,12.1,153,238,50.02,0.00,34,473,5
30000,80,252,6.0,0.1,0.1,0.0,5.8,0.0,1.06,20.9,50,1003,67.10,0.00,252,0,0
30000,15,83,8.5,0.0,0.2,0.3,8.0,0.0,1.00,17.9,24,153,11.80,0.00,73,0,10
30000,57,79,7.5,0.0,1.2,0.5,5.8,0.0,1.00,15.5,21,614,40.35,0.00,76,0,3
30000,61,77,8.3,0.0,0.0,0.4,7.9,0.0,1.00,18.6,21,165,11.94,0.00,66,0,11
30000,56,26,7.9,0.0,0.0,0.0,7.9,0.0,1.00,18.6,11,410,28.91,0.00,25,0,1
30000,84,8,6.0,0.0,0.0,0.0,6.0,0.0,1.00,21.5,2,1148,95.08,0.00,8,0,0
31000,81,483,19.3,1.2,1.2,0.5,16.3,0.1,1.34,11.0,173,252,57.24,0.00,24,451,8
31000,27,400,7.2,0.1,0.1,0.2,6.8,0.0,1.07,20.0,62,844,62.43,0.00,400,0,0
31000,79,329,19.0,0.2,0.4,1.1,17.2,0.0,1.07,12.6,139,221,46.41,0.00,8,315,6
31000,80,253,5.9,0.1,0.1,0.2,5.5,0.0,1.07,21.1,47,840,51.92,0.00,253,0,0
31000,57,137,7.8,0.0,1.1,0.4,6.3,0.0,1.00,15.3,40,460,29.93,0.00,127,2,8
31000,15,104,9.2,0.0,0.3,0.1,8.8,0.0,1.00,17.8,29,158,11.83,0.00,85,2,17
31000,56,37,6.4,0.0,0.1,0.1,6.2,0.0,1.00,19.7,9,315,22.29,0.00,37,0,0
31000,61,20,8.1,0.0,0.0,0.0,8.1,0.0,1.00,19.0,4,198,13.81,0.00,18,0,2
32000,88,587,10.5,0.2,0.5,1.3,8.6,0.0,1.08,18.2,120,359,30.18,0.00,339,223,25
32000,27,451,7.6,0.2,0.2,0.3,6.9,0.0,1.08,19.7,73,754,56.07,0.00,442,1,8
32000,79,404,22.0,0.5,0.3,0.4,20.7,0.0,1.13,11.2,159,180,44.54,0.00,12,389,3
32000,81,284,19.8,0.4,1.1,0.5,17.8,0.0,1.12,10.2,100,258,60.48,0.00,14,266,4
32000,80,253,5.2,0.0,0.0,0.0,5.1,0.0,1.03,21.7,33,954,58.43,0.00,252,0,1
32000,15,101,8.5,0.0,0.2,0.2,8.1,0.0,1.00,18.3,24,147,11.36,0.00,84,3,14
32000,89,97,13.8,0.8,1.5,0.2,11.4,0.0,1.34,16.0,30,273,33.10,0.00,14,83,0
32000,57,70,7.3,0.0,1.2,0.3,5.7,0.0,1.00,15.8,17,737,48.53,0.00,68,0,2
32000,56,34,6.3,0.0,0.0,0.0,6.2,0.0,1.00,19.9,11,518,37.39,0.00,34,0,0
32000,91,33,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.3,9,625,42.57,0.00,33,0,0
32000,61,27,8.9,0.0,0.9,0.0,8.0,0.0,1.00,19.2,6,147,10.72,0.00,26,0,1
33000,27,503,6.6,0.2,0.1,0.2,6.1,0.0,1.12,20.6,70,628,46.29,0.00,491,3,9
33000,88,469,12.3,0.1,1.0,1.9,9.3,0.0,1.07,17.1,104,413,48.45,0.00,272,173,24
33000,89,299,11.8,1.4,1.0,0.3,9.1,0.2,1.50,16.0,78,175,24.17,0.00,26,270,3
33000,79,266,20.7,0.8,0.5,0.4,19.0,0.1,1.21,12.0,107,357,101.07,0.00,6,260,0
33000,81,245,23.9,0.4,2.9,0.3,20.4,0.0,1.13,7.3,75,203,63.85,0.01,0,244,1
33000,80,153,5.1,0.0,0.0,0.1,4.9,0.0,1.00,22.1,19,1120,66.11,0.00,151,0,2
33000,57,108,7.5,0.0,1.2,0.3,6.0,0.0,1.00,15.6,25,507,32.92,0.00,99,2,7
33000,95,44,11.0,0.0,0.3,0.8,9.9,0.0,1.00,16.6,10,102,9.08,0.00,40,0,4
33000,91,34,5.7,0.0,0.0,0.1,5.7,0.0,1.00,19.9,10,416,28.44,0.00,34,0,0
33000,56,34,9.0,0.0,0.7,0.1,8.2,0.0,1.00,18.5,11,358,23.39,0.00,34,0,0
33000,15,15,10.8,0.0,0.5,0.5,9.7,0.0,1.00,16.5,6,123,10.42,0.00,12,0,3
33000,61,8,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.0,2,147,9.91,0.00,7,0,1
34000,89,611,13.4,1.5,1.1,0.6,10.2,0.0,1.48,15.0,189,253,37.16,0.00,71,525,15
34000,88,425,10.0,0.1,0.5,0.9,8.5,0.0,1.02,18.1,71,314,28.55,0.00,360,44,21
34000,27,381,6.2,0.3,0.2,0.0,5.7,0.0,1.16,21.3,53,752,54.69,0.00,381,0,0
34000,81,346,25.5,0.2,3.4,0.4,21.6,0.0,1.04,7.4,117,234,77.71,0.00,2,337,7
34000,57,116,7.7,0.0,0.8,0.8,6.1,0.0,1.00,16.1,29,436,28.11,0.00,99,3,14
34000,15,99,10.1,0.0,0.4,0.2,9.5,0.0,1.00,17.3,22,113,9.51,0.00,79,4,16
34000,80,88,5.2,0.0,0.0,0.2,5.0,0.0,1.00,21.7,14,802,45.12,0.00,87,0,1
34000,79,58,14.4,0.0,0.0,0.2,14.3,0.0,1.00,15.7,28,346,73.79,0.00,0,56,2
34000,95,43,11.6,0.0,0.0,0.4,11.1,0.0,1.00,16.6,12,102,8.37,0.00,41,0,2
34000,61,42,7.4,0.0,0.0,0.0,7.4,0.0,1.01,19.8,7,175,11.85,0.00,37,0,5
34000,56,31,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.4,12,451,32.30,0.00,31,0,0
34000,91,27,6.4,0.0,0.0,0.0,6.4,0.0,1.00,17.7,6,612,48.06,0.00,27,0,0
35000,89,661,13.2,0.6,0.7,0.7,11.2,0.0,1.22,15.2,177,289,48.03,0.00,74,571,16
35000,81,479,20.9,0.1,1.3,0.7,18.8,0.0,1.03,10.4,159,130,34.90,0.00,1,465,13
35000,27,410,6.4,0.2,0.1,0.2,5.9,0.0,1.10,21.1,53,901,65.00,0.00,407,0,3
35000,88,336,8.6,0.2,0.1,0.4,7.9,0.0,1.09,19.2,54,347,27.97,0.00,318,0,18
35000,80,134,5.1,0.0,0.0,0.0,5.0,0.0,1.02,21.7,20,707,39.48,0.00,133,0,1
35000,57,88,9.5,0.1,0.8,1.3,7.2,0.0,1.01,14.5,30,428,29.36,0.00,79,0,9
35000,56,66,5.6,0.0,0.0,0.0,5.6,0.0,1.00,20.8,13,333,22.70,0.00,65,0,1
35000,97,65,8.8,0.1,0.1,0.3,8.2,0.0,1.04,18.1,13,347,28.60,0.00,50,11,4
35000,15,63,8.6,0.0,0.1,0.3,8.1,0.0,1.00,18.4,14,185,13.76,0.00,48,4,11
35000,95,52,9.5,0.0,0.1,1.5,7.8,0.0,1.00,18.0,17,111,9.28,0.00,45,0,7
35000,98,38,12.4,0.0,1.3,0.0,11.1,0.0,1.00,15.1,9,345,27.83,0.00,31,3,4
35000,61,30,6.5,0.0,0.1,0.0,6.4,0.0,1.00,20.3,6,150,9.85,0.00,27,0,3
35000,91,28,7.1,0.0,0.0,0.0,7.1,0.0,1.00,17.1,6,587,54.14,0.00,28,0,0
36000,89,644,13.7,1.1,1.1,0.6,10.9,0.0,1.38,14.7,171,233,33.10,0.00,59,583,2
36000,27,565,7.0,0.3,0.2,0.3,6.2,0.0,1.12,20.5,85,706,49.94,0.00,554,2,9
36000,81,433,20.8,0.2,1.2,0.5,18.9,0.0,1.04,10.3,143,215,65.02,0.02,0,424,9
36000,88,338,9.1,0.1,0.1,0.4,8.5,0.0,1.02,18.7,55,425,35.30,0.00,319,0,19
36000,80,105,6.6,0.1,0.0,1.1,5.3,0.0,1.07,20.1,19,703,37.67,0.00,101,0,4
36000,97,82,10.0,0.8,0.4,0.4,8.4,0.0,1.26,17.2,29,451,46.70,0.00,33,39,10
