step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
345000,604,1467,13.8,1.5,0.1,0.9,11.3,0.0,1.39,13.8,386,475,42.03,0.06,821,632,14
345000,291,284,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.8,34,205,13.91,0.00,252,0,32
345000,683,174,20.1,9.7,3.5,0.0,6.9,2.5,3.50,10.7,69,133,13.56,8.17,0,171,3
345000,489,134,4.8,0.0,0.0,0.0,4.8,0.0,1.01,23.1,23,549,31.90,0.00,134,0,0
345000,606,92,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.1,11,598,37.59,0.00,90,0,2
345000,673,78,7.2,0.0,0.0,0.0,7.2,0.0,1.00,16.0,7,245,16.55,0.00,74,0,4
345000,695,60,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.7,11,466,26.80,0.00,58,0,2
345000,659,53,8.2,0.0,0.0,0.0,8.2,0.0,1.00,19.1,14,543,37.05,0.00,50,0,3
345000,678,24,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.6,6,512,29.59,0.00,24,0,0
346000,604,1144,11.8,0.3,0.3,0.9,10.3,0.0,1.07,14.7,212,528,40.68,0.00,711,422,11
346000,291,305,6.6,0.0,0.0,0.0,6.6,0.0,1.00,19.3,30,238,15.77,0.00,278,1,26
346000,683,142,13.4,5.6,1.9,0.0,5.9,1.7,2.84,12.5,37,241,22.20,8.49,2,138,2
346000,606,141,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.2,17,353,23.81,0.00,135,0,6
346000,489,93,4.4,0.0,0.0,0.0,4.4,0.0,1.02,23.5,12,560,31.73,0.00,91,0,2
346000,673,72,6.7,0.0,0.0,0.0,6.7,0.0,1.00,17.0,9,344,23.05,0.00,70,1,1
346000,659,65,7.5,0.0,0.0,0.0,7.5,0.0,1.00,19.7,14,392,28.22,0.00,61,0,4
346000,695,56,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.5,8,485,29.19,0.00,51,1,4
346000,678,14,4.2,0.0,0.0,0.0,4.2,0.0,1.00,23.1,4,699,39.50,0.00,13,0,1
346000,689,8,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.2,2,576,33.70,0.00,7,0,1
347000,604,1093,13.2,1.2,0.3,1.9,9.8,0.1,1.26,14.8,217,594,46.82,0.00,729,360,4
347000,606,369,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.7,30,401,28.66,0.00,361,0,8
347000,291,288,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.1,34,256,16.60,0.00,267,1,20
347000,673,90,7.9,0.0,0.0,0.0,7.9,0.0,1.00,15.8,13,328,22.43,0.00,83,1,6
347000,683,84,14.3,6.9,2.5,0.0,4.9,2.1,3.37,12.0,20,329,26.05,11.05,0,84,0
347000,489,72,4.9,0.0,0.0,0.0,4.9,0.0,1.00,23.1,11,585,33.93,0.00,72,0,0
347000,659,50,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.4,10,704,48.85,0.00,50,0,0
347000,695,31,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.4,5,319,19.82,0.00,31,0,0
347000,678,12,4.0,0.0,0.0,0.0,4.0,0.0,1.00,23.7,4,741,41.93,0.00,12,0,0
348000,604,1121,13.7,0.5,1.0,0.7,11.6,0.0,1.11,15.1,265,560,44.67,0.00,776,341,4
348000,291,324,7.0,0.0,0.0,0.0,7.0,0.0,1.00,19.2,31,274,18.02,0.00,297,3,24
348000,606,232,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.0,26,372,28.66,0.00,228,0,4
348000,683,122,15.9,7.5,2.5,0.0,5.9,1.7,3.48,11.4,53,261,26.05,6.49,0,120,2
348000,673,87,7.4,0.0,0.0,0.0,7.4,0.0,1.00,17.1,18,322,20.74,0.00,84,1,2
348000,489,57,5.6,0.0,0.0,0.0,5.6,0.0,1.00,22.3,11,562,36.63,0.00,56,0,1
348000,695,39,5.1,0.0,0.0,0.0,5.1,0.0,1.00,21.9,3,454,27.24,0.00,39,0,0
348000,659,15,6.7,0.0,0.0,0.0,6.7,0.0,1.00,20.7,7,890,55.76,0.00,15,0,0
348000,678,10,6.3,0.0,0.0,0.0,6.3,0.0,1.00,21.8,5,914,50.96,0.00,8,0,2
348000,689,5,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.2,3,836,48.79,0.00,5,0,0
349000,604,1203,12.8,0.7,0.5,0.8,10.8,0.0,1.19,15.5,268,557,45.84,0.00,848,351,4
349000,291,342,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.0,35,267,16.79,0.00,312,0,30
349000,606,182,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.1,21,486,35.55,0.00,174,0,8
349000,683,130,15.2,7.0,1.4,0.0,6.7,1.3,3.49,11.8,42,192,19.03,5.22,0,125,5
349000,673,102,6.8,0.0,0.0,0.0,6.8,0.0,1.00,17.0,13,283,18.15,0.00,97,0,5
349000,659,59,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.9,10,373,25.04,0.00,56,0,3
349000,695,44,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.1,6,467,26.84,0.00,43,0,1
349000,489,41,5.6,0.0,0.0,0.0,5.6,0.0,1.00,22.3,7,563,36.08,0.00,41,0,0
349000,678,6,4.7,0.0,0.0,0.0,4.7,0.0,1.00,23.0,3,872,49.47,0.00,6,0,0
350000,604,1227,13.2,0.6,0.3,0.7,11.7,0.0,1.14,15.6,304,652,53.45,0.00,871,353,3
350000,291,391,7.0,0.0,0.0,0.0,6.9,0.0,1.00,19.4,53,291,18.69,0.00,364,2,25
350000,606,213,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.0,21,389,28.01,0.00,205,0,8
350000,683,111,17.5,6.4,2.2,0.1,8.9,1.6,3.16,11.3,41,140,15.92,4.37,0,77,34
350000,708,108,25.4,14.0,2.7,0.0,8.8,0.9,4.96,7.4,63,199,27.15,6.00,0,85,23
350000,707,86,33.1,8.5,0.0,0.0,24.6,0.0,3.31,6.7,54,147,25.96,0.31,0,81,5
350000,673,58,6.9,0.0,0.0,0.0,6.9,0.0,1.00,17.6,12,371,22.83,0.00,55,2,1
350000,489,42,4.6,0.0,0.0,0.0,4.6,0.0,1.00,23.4,7,548,33.85,0.00,42,0,0
350000,695,40,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.5,7,556,33.54,0.00,37,0,3
350000,659,30,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.9,9,919,58.98,0.00,28,1,1
351000,604,1200,13.5,0.5,0.4,1.0,11.5,0.0,1.13,15.2,279,571,47.23,0.03,832,365,3
351000,291,362,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.7,51,335,21.70,0.00,337,1,24
351000,606,251,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.4,25,421,29.86,0.00,246,0,5
351000,683,178,20.8,10.5,3.3,0.1,7.0,2.6,3.93,10.3,64,171,21.72,10.16,0,174,4
351000,673,81,6.8,0.0,0.0,0.0,6.8,0.0,1.00,17.6,11,335,22.02,0.00,79,1,1
351000,707,81,32.7,4.2,1.1,0.0,27.3,0.0,2.16,7.1,56,134,45.03,0.09,0,73,8
351000,708,72,19.2,0.1,0.8,0.0,18.2,0.0,1.05,11.4,44,184,32.20,0.09,0,71,1
351000,659,33,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.6,5,609,33.84,0.00,31,0,2
351000,695,27,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.8,5,359,20.55,0.00,27,0,0
351000,489,22,6.4,1.8,0.0,0.0,4.5,0.0,1.56,22.4,6,732,40.97,0.00,21,0,1
352000,604,1242,12.8,0.4,0.2,1.4,10.7,0.0,1.11,15.1,349,558,46.25,0.01,860,377,5
352000,291,365,6.7,0.0,0.0,0.0,6.7,0.0,1.00,19.4,45,325,20.92,0.00,342,5,18
352000,683,245,20.8,9.1,3.6,0.0,8.1,2.1,3.36,10.8,70,193,19.83,10.86,0,228,17
352000,606,201,6.1,0.0,0.0,0.0,6.0,0.0,1.01,20.8,28,496,34.72,0.00,197,1,3
352000,673,107,7.4,0.0,0.0,0.0,7.4,0.0,1.00,18.1,19,306,19.82,0.00,100,1,6
352000,489,33,4.8,0.0,0.1,0.0,4.7,0.0,1.00,23.0,9,373,20.33,0.00,32,0,1
352000,709,32,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.8,9,408,28.27,0.00,32,0,0
352000,659,26,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.8,3,818,42.93,0.00,26,0,0
352000,695,11,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.5,4,565,31.22,0.00,11,0,0
353000,604,1219,13.6,0.7,0.4,0.9,11.7,0.0,1.14,15.3,238,532,42.57,0.00,857,357,5
353000,291,409,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.7,39,353,23.39,0.00,378,1,30
353000,683,191,12.3,3.9,1.5,0.0,6.9,1.4,2.33,13.3,55,195,21.45,4.26,0,185,6
353000,606,141,5.4,0.0,0.0,0.0,5.4,0.0,1.01,21.5,19,424,28.16,0.00,137,1,3
353000,673,106,6.8,0.0,0.0,0.0,6.8,0.0,1.00,18.7,18,263,17.98,0.00,99,2,5
353000,659,57,5.7,0.0,0.0,0.0,5.7,0.0,1.00,22.0,9,466,25.53,0.00,56,0,1
353000,709,37,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.6,13,438,30.59,0.00,36,0,1
353000,489,27,4.7,0.4,0.0,0.0,4.3,0.0,1.14,23.2,5,525,30.96,0.00,27,0,0
353000,695,23,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.1,4,412,23.59,0.00,21,0,2
354000,604,774,5.9,0.1,0.1,0.6,5.1,0.0,1.01,19.5,117,738,50.15,0.00,773,1,0
354000,291,392,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.4,51,289,20.02,0.00,371,0,21
354000,606,222,5.5,0.0,0.0,0.0,5.4,0.0,1.00,21.5,25,372,23.78,0.00,216,0,6
354000,683,153,13.2,4.1,1.5,0.0,7.6,1.1,2.38,13.3,52,148,14.13,8.27,0,147,6
354000,673,115,7.2,0.0,0.0,0.0,7.2,0.0,1.00,19.0,17,292,20.31,0.00,106,0,9
354000,695,103,5.2,0.1,0.0,0.0,5.1,0.0,1.03,21.5,14,302,17.73,0.00,103,0,0
354000,659,55,7.9,0.0,0.0,0.1,7.7,0.0,1.00,20.4,9,385,24.93,0.00,54,0,1
354000,489,21,4.6,0.0,0.0,0.0,4.6,0.0,1.00,23.4,4,718,41.16,0.00,21,0,0
354000,709,8,7.8,0.0,0.0,0.0,7.8,0.0,1.00,17.8,3,552,37.40,0.00,8,0,0
355000,604,851,5.8,0.1,0.1,0.5,5.1,0.0,1.01,19.7,106,666,45.62,0.00,840,8,3
355000,606,385,5.4,0.0,0.0,0.0,5.4,0.0,1.01,21.5,32,422,28.96,0.00,373,0,12
355000,683,252,15.2,4.9,1.9,0.2,8.3,1.4,2.53,12.1,88,265,30.08,9.44,0,240,12
355000,291,175,7.1,0.0,0.0,0.0,7.1,0.0,1.00,19.3,28,373,26.54,0.00,159,0,16
355000,713,100,12.0,1.4,0.1,0.0,10.5,0.0,1.40,15.9,41,275,30.59,0.01,0,95,5
355000,659,50,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.5,4,587,36.00,0.00,49,0,1
355000,673,43,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.5,12,451,30.78,0.00,42,0,1
355000,489,28,4.0,0.0,0.0,0.0,4.0,0.0,1.00,23.9,3,620,33.00,0.00,28,0,0
355000,709,14,9.1,0.0,0.0,0.0,9.1,0.0,1.00,16.0,4,383,30.87,0.00,14,0,0
356000,604,1079,5.6,0.0,0.1,0.4,5.1,0.0,1.01,19.9,141,746,51.15,0.00,1076,2,1
356000,291,247,6.7,0.0,0.0,0.0,6.7,0.0,1.00,19.3,38,313,20.55,0.00,231,0,16
356000,606,168,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.5,19,675,46.54,0.00,166,0,2
356000,713,164,13.1,0.5,2.7,1.2,8.7,0.0,1.21,13.0,42,113,15.05,0.02,0,156,8
356000,683,158,14.4,5.2,2.2,0.1,6.9,1.8,2.67,12.1,59,488,51.67,17.70,0,149,9
356000,659,77,6.8,0.0,0.0,0.1,6.7,0.0,1.00,21.1,11,548,33.63,0.00,76,0,1
356000,673,62,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.2,15,396,26.00,0.00,56,0,6
356000,489,20,4.7,0.0,0.0,0.0,4.7,0.0,1.00,23.2,4,676,38.05,0.00,20,0,0
356000,709,20,6.8,0.0,0.0,0.2,6.6,0.0,1.00,20.0,8,381,27.75,0.00,20,0,0
357000,604,1093,6.1,0.1,0.3,0.6,5.1,0.0,1.02,19.5,154,866,59.09,0.00,1091,0,2
357000,713,730,22.4,1.8,0.7,1.8,18.1,0.0,1.54,9.0,255,91,17.02,0.01,0,705,25
357000,291,247,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.8,30,334,20.45,0.00,230,0,17
357000,606,189,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.7,21,541,36.09,0.00,183,0,6
357000,683,110,19.2,8.8,3.0,0.2,7.2,2.0,3.75,10.5,49,99,7.66,6.50,0,107,3
357000,659,99,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.7,10,478,27.91,0.00,92,0,7
357000,718,98,9.7,1.2,0.6,0.0,7.9,0.0,1.45,13.8,25,90,10.14,0.02,0,93,5
357000,673,44,7.3,0.0,0.0,0.0,7.3,0.0,1.00,20.3,7,510,32.14,0.00,37,0,7
357000,489,13,5.0,0.2,0.0,0.0,4.8,0.0,1.06,22.8,2,762,43.08,0.00,13,0,0
358000,604,1133,5.8,0.0,0.1,0.4,5.3,0.0,1.01,19.6,168,791,53.85,0.00,1131,0,2
358000,713,368,30.4,3.0,0.2,3.3,24.0,0.0,1.87,5.6,137,72,21.53,0.00,0,363,5
358000,291,309,6.6,0.1,0.0,0.1,6.4,0.0,1.02,19.7,40,322,20.91,0.00,291,0,18
358000,683,251,19.4,10.5,2.8,0.1,5.9,1.9,4.41,10.8,88,203,19.72,7.13,0,244,7
358000,606,79,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.3,18,589,37.88,0.00,75,0,4
358000,659,63,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.7,7,720,42.05,0.00,59,0,4
358000,673,29,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.1,7,305,19.05,0.00,24,0,5
358000,489,7,4.0,0.0,0.0,0.0,4.0,0.0,1.00,23.7,2,850,50.00,0.00,7,0,0
359000,604,1035,6.3,0.0,0.1,0.5,5.6,0.0,1.01,19.1,171,808,56.76,0.00,1034,0,1
359000,713,432,26.1,1.5,1.2,2.9,20.4,0.0,1.39,7.8,133,70,19.92,0.00,2,422,8
359000,291,306,6.6,0.0,0.0,0.0,6.6,0.0,1.00,19.5,40,358,23.63,0.00,282,0,24
359000,683,288,17.8,8.2,2.3,0.1,7.2,1.4,3.66,11.3,86,225,22.67,4.25,0,267,21
359000,606,107,5.6,0.0,0.0,0.0,5.6,0.0,1.03,21.3,18,579,37.70,0.00,105,0,2
359000,659,83,6.7,0.0,0.0,0.0,6.7,0.0,1.00,21.0,17,641,35.72,0.00,83,0,0
359000,722,60,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.7,10,463,28.76,0.00,60,0,0
359000,673,58,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.2,12,225,14.81,0.00,54,0,4
359000,489,8,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.0,4,155,9.33,0.00,8,0,0
360000,604,1116,6.4,0.0,0.1,0.4,5.8,0.0,1.01,19.0,189,824,58.90,0.00,1116,0,0
360000,713,348,32.1,2.2,2.7,2.3,24.8,0.4,1.48,5.5,134,78,27.19,0.00,0,339,9
360000,683,344,20.1,10.2,2.6,0.4,7.0,1.7,4.29,10.8,104,287,32.26,10.15,0,329,15
360000,659,108,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.7,14,713,40.49,0.00,100,0,8
360000,291,105,7.9,0.0,0.0,0.0,7.9,0.0,1.00,18.1,15,143,10.12,0.00,93,0,12
360000,606,57,5.3,0.0,0.0,0.0,5.3,0.0,1.02,21.3,9,426,28.82,0.00,57,0,0
360000,673,41,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.6,8,374,25.05,0.00,40,0,1
360000,722,29,4.6,0.0,0.0,0.0,4.6,0.0,1.00,22.3,5,597,37.16,0.00,28,0,1
361000,604,1193,6.0,0.0,0.0,0.4,5.6,0.0,1.00,19.2,184,819,57.45,0.00,1188,0,5
361000,713,451,33.4,0.8,1.7,1.1,29.8,0.0,1.23,5.7,193,83,27.46,0.01,0,439,12
361000,683,273,21.2,11.7,2.8,0.1,6.6,1.6,4.78,10.4,98,191,21.51,8.34,0,267,6
361000,659,78,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.0,6,803,42.93,0.00,75,0,3
361000,606,64,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.4,10,550,36.02,0.00,63,0,1
361000,291,61,6.7,0.0,0.0,0.0,6.7,0.0,1.00,19.1,9,161,11.07,0.00,46,0,15
361000,673,45,7.7,0.0,0.0,0.0,7.7,0.0,1.00,19.4,11,388,26.71,0.00,42,0,3
361000,722,28,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.4,6,557,33.60,0.00,28,0,0
362000,604,1577,11.3,0.5,0.3,0.6,9.9,0.0,1.13,16.3,310,604,47.78,0.00,1148,423,6
362000,683,302,21.3,11.4,2.7,0.1,7.1,1.5,4.68,10.6,75,351,42.36,11.95,0,299,3
362000,659,159,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.6,10,476,26.83,0.00,156,0,3
362000,713,84,25.9,2.8,1.4,0.4,21.2,0.2,1.86,10.0,55,110,24.58,0.06,0,81,3
362000,291,62,7.2,0.0,0.0,0.0,7.2,0.0,1.00,18.9,11,165,11.63,0.00,56,0,6
362000,673,53,7.2,0.0,0.0,0.0,7.2,0.0,1.00,19.6,13,271,17.56,0.00,50,0,3
362000,606,51,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.6,10,879,56.53,0.00,47,0,4
362000,722,14,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.9,3,411,24.73,0.00,14,0,0
363000,604,1180,5.9,0.0,0.3,0.3,5.3,0.0,1.02,19.6,191,755,54.76,0.00,1180,0,0
363000,683,192,27.3,15.7,3.9,0.3,7.3,1.8,5.64,8.7,65,141,16.64,6.96,0,184,8
363000,659,175,5.8,0.0,0.0,0.1,5.7,0.0,1.00,21.8,17,505,29.68,0.00,167,0,8
363000,673,51,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.9,12,341,22.25,0.00,47,0,4
363000,291,39,7.6,0.0,0.0,0.0,7.6,0.0,1.00,17.8,7,161,11.39,0.00,33,0,6
363000,606,36,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.4,7,509,31.31,0.00,36,0,0
364000,604,1104,6.3,0.1,0.2,0.5,5.5,0.0,1.02,19.2,188,771,57.20,0.00,1103,0,1
364000,683,385,20.7,9.3,3.0,0.2,8.2,1.3,3.86,11.2,173,96,12.34,3.98,0,372,13
364000,659,262,6.7,0.0,0.0,0.0,6.6,0.0,1.00,21.0,33,337,22.22,0.00,246,4,12
364000,726,142,6.3,0.0,0.0,0.0,6.3,0.0,1.00,19.9,14,523,31.10,0.00,133,0,9
364000,673,45,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.6,13,203,14.71,0.00,40,0,5
364000,606,28,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.7,8,427,27.68,0.00,28,0,0
364000,291,28,8.0,0.0,0.0,0.0,8.0,0.0,1.00,17.1,7,161,11.70,0.00,25,0,3
364000,722,6,4.2,0.0,0.0,0.0,4.2,0.0,1.00,22.0,2,272,15.28,0.00,6,0,0
365000,604,935,5.9,0.0,0.2,0.2,5.4,0.0,1.01,19.5,146,815,60.10,0.00,933,0,2
365000,683,346,25.1,11.5,2.4,0.0,11.1,1.2,4.42,9.4,149,135,23.53,5.60,0,327,19
365000,659,257,6.6,0.0,0.0,0.1,6.5,0.0,1.00,21.0,28,390,26.83,0.00,247,0,10
365000,726,214,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.2,27,393,24.07,0.00,196,0,18
365000,291,63,8.3,0.0,0.0,0.0,8.3,0.0,1.00,16.9,15,104,7.89,0.00,57,0,6
365000,606,52,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.1,10,314,19.26,0.00,51,0,1
365000,730,42,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.6,8,523,33.38,0.00,42,0,0
365000,673,22,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.1,8,342,22.70,0.00,21,0,1
366000,604,1129,5.9,0.0,0.2,0.3,5.4,0.0,1.02,19.5,165,774,55.24,0.00,1128,0,1
366000,683,828,26.4,5.9,2.3,0.2,18.0,0.5,2.82,8.8,306,122,21.11,1.63,0,797,31
366000,659,196,6.6,0.0,0.0,0.0,6.6,0.0,1.00,21.1,21,521,36.66,0.00,189,0,7
366000,726,139,6.0,0.0,0.0,0.0,6.0,0.0,1.01,20.2,18,575,34.34,0.00,127,1,11
366000,291,40,7.5,0.0,0.0,0.0,7.5,0.0,1.00,17.4,8,166,11.61,0.00,35,0,5
366000,606,34,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.3,7,568,36.91,0.00,34,0,0
366000,730,32,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.0,7,459,28.02,0.00,31,0,1
366000,673,24,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.6,4,269,17.24,0.00,23,0,1
367000,604,1045,5.8,0.0,0.1,0.2,5.4,0.0,1.01,19.6,140,923,64.27,0.00,1045,0,0
367000,683,737,30.6,6.3,2.2,0.4,21.8,0.5,2.66,7.7,308,116,29.18,1.66,0,698,39
367000,659,190,6.3,0.0,0.0,0.0,6.3,0.0,1.00,21.3,21,493,31.42,0.00,186,1,3
367000,726,184,6.1,0.0,0.0,0.0,6.1,0.0,1.00,20.1,19,542,32.04,0.00,168,0,16
367000,291,87,7.8,0.0,0.0,0.0,7.8,0.0,1.00,16.9,19,156,10.70,0.00,80,1,6
367000,733,69,4.5,0.0,0.0,0.0,4.5,0.0,1.00,22.5,5,589,36.49,0.00,67,1,1
367000,673,45,6.7,0.1,0.0,0.0,6.6,0.0,1.06,20.3,12,199,13.24,0.00,42,0,3
367000,606,31,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.5,6,671,44.48,0.00,31,0,0
367000,728,23,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.6,5,453,27.21,0.00,22,0,1
367000,730,14,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.1,2,779,47.07,0.00,14,0,0
368000,604,1067,6.1,0.0,0.1,0.2,5.7,0.0,1.01,19.2,158,882,60.96,0.00,1066,0,1
368000,683,815,26.9,5.5,1.8,0.3,19.3,0.5,2.60,8.4,329,170,31.01,3.45,1,787,27
368000,726,177,6.1,0.0,0.0,0.0,6.1,0.0,1.00,20.1,20,585,34.13,0.00,172,0,5
368000,659,127,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.4,13,628,39.03,0.00,119,0,8
368000,733,105,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.2,8,491,30.75,0.00,101,0,4
368000,291,91,7.7,0.0,0.0,0.0,7.7,0.0,1.00,17.5,13,141,9.71,0.00,76,2,13
368000,673,61,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.5,11,318,20.08,0.00,53,0,8
368000,606,32,5.1,0.0,0.0,0.0,5.1,0.0,1.00,21.9,7,580,37.67,0.00,32,0,0
368000,730,9,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.2,2,737,47.18,0.00,9,0,0
368000,728,7,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.0,2,639,39.81,0.00,5,0,2
369000,604,1111,6.5,0.1,0.2,0.3,6.0,0.0,1.03,18.6,175,831,57.92,0.00,1111,0,0
369000,683,800,25.6,3.9,1.2,0.0,20.4,0.4,2.17,8.7,305,129,28.79,2.79,0,768,32
369000,726,233,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.2,28,490,28.96,0.00,225,0,8
369000,291,115,7.9,0.0,0.0,0.0,7.9,0.0,1.00,17.3,17,180,12.91,0.00,97,6,12
369000,659,89,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.7,10,714,43.50,0.00,88,1,0
369000,733,53,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.1,5,946,58.47,0.00,52,0,1
369000,673,33,7.2,0.0,0.0,0.0,7.2,0.0,1.00,20.2,10,470,29.95,0.00,33,0,0
369000,606,23,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.1,5,934,56.19,0.00,22,0,1
369000,728,20,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.2,8,282,16.82,0.00,19,0,1
369000,730,6,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.7,3,1083,65.93,0.00,6,0,0
370000,604,977,6.3,0.0,0.1,0.2,5.9,0.0,1.01,18.8,151,914,65.57,0.00,977,0,0
370000,683,842,23.8,3.7,2.1,0.4,17.6,0.6,2.09,9.2,377,174,33.79,3.33,0,804,38
370000,726,248,6.2,0.0,0.0,0.0,6.2,0.0,1.00,20.1,26,471,28.03,0.00,238,1,9
370000,291,119,8.0,0.0,0.0,0.0,8.0,0.0,1.00,17.7,22,193,14.35,0.00,109,1,9
370000,659,117,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.6,9,491,27.96,0.00,116,0,1
370000,606,63,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.8,12,444,26.63,0.00,59,0,4
370000,733,59,4.6,0.0,0.0,0.0,4.6,0.0,1.00,22.4,8,746,43.98,0.00,56,0,3
370000,673,43,7.6,0.0,0.0,0.0,7.6,0.0,1.00,19.7,8,382,25.59,0.00,35,0,8
370000,730,23,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.8,7,294,16.82,0.00,23,0,0
371000,604,982,6.2,0.1,0.1,0.2,5.8,0.0,1.03,18.9,148,940,63.76,0.00,982,0,0
371000,683,878,23.8,3.2,2.5,0.1,18.0,0.6,1.91,9.5,376,133,22.76,2.64,0,857,21
371000,726,249,6.4,0.0,0.0,0.0,6.3,0.0,1.00,19.9,27,547,32.86,0.00,241,0,8
371000,291,142,8.1,0.0,0.0,0.0,8.1,0.0,1.00,17.2,27,161,11.56,0.00,125,2,15
371000,659,113,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.9,13,785,45.82,0.00,110,0,3
371000,733,64,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.0,9,624,36.68,0.00,62,0,2
371000,606,58,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.2,10,603,38.34,0.00,56,0,2
371000,673,33,7.0,0.0,0.0,0.0,7.0,0.0,1.00,20.5,8,382,24.10,0.00,30,0,3
371000,730,9,8.8,0.0,0.0,0.0,8.8,0.0,1.00,19.1,4,810,51.42,0.00,9,0,0
372000,604,882,5.9,0.1,0.0,0.1,5.7,0.0,1.02,19.3,141,891,59.19,0.00,881,0,1
372000,683,387,30.0,0.6,0.7,0.3,28.4,0.0,1.15,6.7,137,64,20.60,0.00,0,379,8
372000,726,224,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.8,24,520,31.83,0.00,217,0,7
372000,291,176,7.4,0.0,0.0,0.1,7.3,0.0,1.00,18.2,27,166,11.88,0.00,161,3,12
