step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,2197,1.602,0.015,9.47,283519,264780,1122,7124,10469,1206793,1599451.0,100771.9,0.640,0.046,0.055,0.132,0.128,490,13.62,14.16,3.62,8.08,1.47,4.67,0.13,1.41,8.40,7.63,0.56,1.38,0.044,0.111,784,0.049,0.661,0.193,0.010,0.137,277942,258971,11,0.266,0.091,0.018,1292218,0.019,0.117,0.000,160.57,113764,230,0.084,0.534,0.083,64842409,1.97,15.21,0.023,0.489,0.152,3,8,32,64,899,62,2.87,0.0087,0.027,44
530000,2173,1.652,0.012,9.52,263959,246398,946,6636,10003,2816040,1616557.0,189404.4,0.513,0.050,0.062,0.191,0.185,458,12.47,13.36,3.31,8.01,1.02,3.43,0.21,1.82,7.92,7.16,0.45,1.20,0.030,0.084,635,0.070,0.672,0.187,0.002,0.139,257614,236286,13,0.365,0.135,0.042,563208,0.037,0.129,0.000,159.59,109253,230,0.067,0.475,0.038,116259772,1.93,15.75,0.019,0.405,0.138,4,7,28,64,1187,44,3.84,0.0094,0.035,48
540000,2357,1.603,0.014,9.69,236901,219255,1032,7184,9246,2212705,1579867.4,164110.9,0.444,0.066,0.082,0.208,0.201,480,12.85,13.68,3.47,7.77,0.97,3.20,0.12,1.32,8.29,8.99,0.43,1.13,0.031,0.087,598,0.051,0.685,0.204,0.006,0.105,229030,207634,12,0.238,0.078,0.020,427860,0.034,0.066,0.000,157.53,98059,163,0.074,0.540,0.042,128945703,1.98,15.80,0.012,0.413,0.140,3,7,31,64,1203,63,5.91,0.0081,0.042,48
550000,2460,1.575,0.009,9.32,246940,230934,868,5663,9372,1894902,1623712.1,147505.2,0.418,0.077,0.095,0.207,0.204,441,12.01,10.87,3.22,7.01,0.75,2.68,0.10,1.10,7.94,6.44,0.36,1.08,0.029,0.086,619,0.070,0.655,0.172,0.013,0.159,239985,215340,9,0.249,0.045,0.015,368660,0.041,0.049,0.000,159.84,103583,183,0.078,0.478,0.056,138529240,2.03,15.87,0.007,0.317,0.110,5,7,25,64,1203,68,3.60,0.0083,0.012,45
560000,2482,1.540,0.014,9.38,267793,251948,1510,4502,9811,2042466,1610366.1,153806.2,0.526,0.052,0.060,0.181,0.181,472,11.83,11.07,3.17,6.59,1.16,3.97,0.12,1.82,7.38,5.71,0.47,1.21,0.041,0.112,597,0.062,0.672,0.203,0.017,0.107,260715,241671,12,0.268,0.041,0.014,449892,0.024,0.093,0.000,159.28,105413,133,0.075,0.532,0.062,124206892,1.98,16.18,0.010,0.416,0.149,4,7,24,64,1225,77,4.16,0.0088,0.034,47
570000,2320,1.643,0.016,9.60,249414,235560,1491,3708,8817,2174023,1605161.6,154407.9,0.502,0.054,0.063,0.190,0.190,503,11.90,11.76,3.54,7.88,0.69,2.42,0.05,0.63,7.63,7.32,0.36,1.09,0.026,0.085,558,0.102,0.706,0.196,0.004,0.094,241897,222492,12,0.173,0.047,0.009,300452,0.027,0.102,0.000,159.18,101665,131,0.071,0.550,0.047,118642782,2.09,16.33,0.013,0.264,0.107,4,7,26,64,1221,60,4.26,0.0091,0.015,56
580000,2419,1.565,0.016,9.27,261149,248520,981,2389,9160,2325194,1631773.5,156992.8,0.435,0.060,0.070,0.215,0.221,477,11.04,10.57,2.90,6.63,0.71,2.74,0.18,1.87,7.24,5.08,0.37,1.05,0.027,0.081,559,0.079,0.667,0.203,0.010,0.120,252253,230670,10,0.231,0.036,0.025,627878,0.028,0.129,0.000,161.13,105697,220,0.068,0.597,0.041,147344898,1.83,16.90,0.007,0.300,0.127,4,7,24,64,1252,68,2.31,0.0093,0.005,64
590000,2352,1.607,0.018,9.62,255548,240995,1225,4295,9100,2284039,1622492.6,158709.7,0.469,0.056,0.064,0.205,0.206,487,12.40,13.55,4.02,9.06,0.59,2.24,0.32,2.04,7.47,6.95,0.30,1.02,0.023,0.084,510,0.098,0.693,0.187,0.015,0.105,245974,226050,10,0.331,0.043,0.071,939202,0.017,0.120,0.000,160.35,99872,102,0.069,0.670,0.045,144511068,2.19,16.67,0.027,0.250,0.088,4,6,26,64,1231,60,3.09,0.0092,0.001,62
600000,2368,1.577,0.014,9.00,255722,241569,885,5446,7806,1969116,1628011.9,146701.7,0.444,0.062,0.070,0.213,0.212,463,12.56,11.95,3.73,7.37,0.87,2.85,0.32,2.77,7.64,6.40,0.36,1.07,0.040,0.117,546,0.090,0.614,0.187,0.011,0.188,247226,218514,12,0.464,0.007,0.040,777073,0.029,0.111,0.000,159.11,100540,125,0.075,0.593,0.032,121890567,2.14,16.05,0.015,0.271,0.113,4,6,28,64,1052,69,4.33,0.0090,0.001,52
610000,2394,1.585,0.011,9.72,288122,273880,1627,4579,8010,2072129,1630903.5,150007.1,0.603,0.042,0.050,0.152,0.153,449,13.19,13.81,3.54,7.94,0.71,2.16,0.16,1.35,8.78,9.89,0.37,1.07,0.031,0.097,586,0.129,0.676,0.152,0.029,0.143,282383,270013,11,0.357,0.097,0.032,944279,0.017,0.047,0.000,160.45,114619,62,0.072,0.707,0.062,119928312,2.09,16.26,0.023,0.241,0.119,4,6,32,64,1248,69,2.99,0.0078,0.002,77
620000,2448,1.589,0.012,9.69,266251,252479,1430,3539,8749,2202511,1626885.5,151197.0,0.534,0.054,0.065,0.175,0.173,464,12.24,12.71,3.26,7.62,0.92,2.84,0.17,1.54,7.89,7.63,0.41,1.13,0.033,0.092,564,0.161,0.665,0.183,0.009,0.143,258424,243255,9,0.346,0.123,0.027,622883,0.023,0.062,0.000,160.31,109780,75,0.069,0.651,0.051,109543866,1.94,16.35,0.018,0.279,0.131,4,6,29,64,1290,60,3.13,0.0084,0.001,73
630000,2322,1.536,0.016,9.75,274583,254536,1386,7657,11130,2342881,1572834.5,170039.4,0.537,0.061,0.070,0.167,0.166,479,11.02,12.63,2.85,7.71,0.77,3.00,0.24,1.94,7.16,7.06,0.29,1.01,0.022,0.075,488,0.128,0.730,0.123,0.010,0.137,266462,249193,10,0.374,0.096,0.052,707947,0.026,0.183,0.001,156.59,110053,66,0.073,0.656,0.050,87619232,1.82,17.42,0.019,0.228,0.086,4,6,27,64,1274,73,6.85,0.0095,0.001,86
640000,2267,1.553,0.020,9.89,242515,225380,1209,7398,8583,2710742,1551951.6,190748.0,0.461,0.060,0.070,0.204,0.206,516,11.56,12.46,3.17,7.32,1.00,2.85,0.27,2.24,7.13,7.51,0.55,1.37,0.043,0.108,478,0.110,0.715,0.178,0.007,0.100,233583,212862,10,0.317,0.058,0.030,732418,0.032,0.201,0.001,154.38,101027,61,0.070,0.648,0.040,98688659,1.88,17.28,0.015,0.232,0.149,4,6,28,64,1267,53,9.06,0.0096,0.000,96
650000,2485,1.554,0.014,9.96,255346,239477,1340,5929,8382,2983689,1594711.4,200101.6,0.493,0.053,0.062,0.196,0.196,443,12.02,12.91,2.93,6.81,0.92,3.25,0.31,2.32,7.86,8.54,0.39,1.14,0.030,0.095,583,0.096,0.714,0.153,0.014,0.118,247617,225937,11,0.339,0.038,0.035,645555,0.039,0.092,0.000,158.44,105808,66,0.067,0.627,0.048,111501925,1.85,16.81,0.016,0.286,0.116,4,6,29,64,1255,67,5.00,0.0082,0.002,50
660000,2278,1.517,0.013,9.26,263189,249114,1410,3918,8954,3028638,1596342.8,191476.8,0.488,0.058,0.067,0.193,0.195,463,11.86,14.08,1.99,5.81,0.64,2.56,0.16,1.58,9.06,12.21,0.32,1.05,0.024,0.081,449,0.108,0.701,0.111,0.014,0.173,256232,235758,8,0.465,0.072,0.028,688594,0.031,0.119,0.000,159.73,107602,98,0.063,0.556,0.074,117957633,1.58,17.55,0.026,0.220,0.091,3,6,32,64,1137,52,3.71,0.0077,0.002,55
670000,2388,1.519,0.011,9.21,281479,266505,1681,3431,9752,3251793,1594108.1,201324.1,0.577,0.045,0.052,0.162,0.163,470,11.75,14.06,2.81,8.16,1.25,4.24,0.28,2.08,7.41,8.22,0.50,1.32,0.040,0.114,475,0.110,0.671,0.148,0.004,0.177,275893,259218,14,0.364,0.057,0.049,1000188,0.021,0.078,0.000,160.46,109591,89,0.062,0.527,0.064,101939189,1.80,17.24,0.028,0.272,0.134,3,6,31,64,1021,58,2.98,0.0090,0.000,38
680000,2306,1.568,0.014,9.84,281976,265158,1839,5148,9913,3000031,1578026.5,196323.5,0.606,0.045,0.051,0.149,0.149,462,12.06,14.30,3.02,8.69,0.80,3.22,0.29,1.99,7.94,8.78,0.27,0.94,0.021,0.074,513,0.158,0.748,0.115,0.013,0.125,276124,259515,9,0.364,0.172,0.042,920511,0.025,0.141,0.000,157.54,113298,66,0.065,0.641,0.042,93207531,1.84,17.01,0.027,0.221,0.085,4,6,32,64,1232,52,5.90,0.0086,0.002,52
690000,2309,1.588,0.009,9.08,286409,270822,1805,3542,10237,1366275,1564463.1,103557.8,0.648,0.044,0.050,0.130,0.128,504,14.19,18.30,2.10,6.88,0.62,2.74,0.22,1.55,11.25,15.50,0.21,0.85,0.017,0.067,415,0.159,0.695,0.082,0.002,0.221,280681,264592,12,0.491,0.025,0.050,945704,0.031,0.063,0.000,157.20,114189,77,0.076,0.616,0.034,66729531,1.51,16.85,0.073,0.163,0.065,3,6,50,64,1074,50,6.24,0.0060,0.000,39
700000,2451,1.474,0.011,9.40,328495,313932,1866,965,11590,1094862,1621572.6,79358.1,0.681,0.041,0.047,0.116,0.115,429,12.69,13.17,1.50,5.04,0.64,3.00,0.28,2.47,10.28,10.75,0.16,0.79,0.018,0.077,544,0.130,0.674,0.069,0.005,0.252,323157,308300,10,0.411,0.124,0.037,871509,0.031,0.118,0.000,161.61,133133,112,0.072,0.536,0.018,74687977,1.44,16.47,0.008,0.131,0.044,4,6,34,64,1133,68,1.83,0.0064,0.000,72
710000,2320,1.569,0.012,9.06,299391,286824,1817,544,10337,1384556,1610303.4,88585.1,0.641,0.040,0.045,0.138,0.135,493,14.09,16.52,2.03,6.64,0.58,2.96,0.16,1.36,11.32,13.60,0.13,0.72,0.015,0.077,480,0.125,0.710,0.075,0.006,0.209,292344,273687,11,0.419,0.007,0.051,735341,0.026,0.073,0.000,161.88,118638,178,0.064,0.517,0.030,64619209,1.54,16.76,0.024,0.118,0.038,3,6,44,64,1246,46,1.56,0.0061,0.000,47
720000,2366,1.514,0.020,9.12,265279,249749,1533,4264,9687,1474011,1570132.9,103970.7,0.600,0.052,0.058,0.147,0.143,615,12.38,13.03,1.70,6.80,0.55,2.57,0.17,1.83,9.95,9.82,0.23,0.94,0.015,0.064,386,0.141,0.716,0.071,0.000,0.213,257052,236117,12,0.348,0.052,0.035,1143806,0.026,0.149,0.000,157.96,95440,46,0.071,0.713,0.022,34010237,1.45,16.56,0.020,0.096,0.064,3,6,28,64,1246,43,5.48,0.0067,0.000,48
730000,2418,1.512,0.017,9.25,280119,266867,1299,824,11077,1633890,1588043.2,95457.5,0.565,0.051,0.057,0.165,0.162,566,13.02,14.36,1.61,6.41,0.56,2.52,0.14,1.29,10.72,11.67,0.20,0.86,0.016,0.069,434,0.137,0.733,0.065,0.005,0.197,270190,251835,9,0.359,0.074,0.027,801434,0.050,0.100,0.000,160.69,102206,41,0.058,0.744,0.036,45037095,1.39,16.25,0.016,0.141,0.055,3,6,34,64,1288,49,2.75,0.0061,0.000,75
740000,2370,1.583,0.016,9.11,246150,231410,1310,4795,8683,3367987,1565144.6,209213.8,0.497,0.053,0.059,0.197,0.193,493,12.16,14.53,2.81,7.64,1.17,3.64,0.13,1.37,8.04,8.83,0.50,1.30,0.032,0.087,422,0.122,0.729,0.144,0.009,0.117,236123,215010,11,0.368,0.052,0.027,542439,0.040,0.097,0.000,158.09,99924,56,0.062,0.678,0.054,94821672,1.67,17.14,0.023,0.268,0.135,3,6,32,64,1303,58,5.35,0.0082,0.000,79
750000,2288,1.604,0.016,9.44,245184,227916,1312,7310,8728,3480628,1584517.6,219122.5,0.474,0.056,0.061,0.205,0.203,522,12.78,15.87,3.34,9.06,1.15,4.19,0.20,1.82,8.09,9.07,0.40,1.20,0.028,0.089,528,0.115,0.729,0.143,0.007,0.121,234899,213565,12,0.184,0.245,0.033,663371,0.048,0.094,0.000,157.17,98011,47,0.063,0.746,0.045,86613814,1.85,16.95,0.031,0.235,0.109,4,6,40,64,1241,66,6.26,0.0086,0.000,84
760000,2533,1.511,0.017,8.63,255092,235294,1281,8962,9310,2773871,1556931.1,192971.8,0.521,0.039,0.046,0.197,0.197,497,11.43,13.22,2.96,8.08,0.99,3.60,0.29,2.75,7.18,6.22,0.42,1.25,0.029,0.092,493,0.123,0.713,0.152,0.006,0.130,243797,222236,11,0.265,0.047,0.024,534607,0.043,0.094,0.000,155.51,101165,46,0.070,0.748,0.054,103986771,1.82,16.92,0.020,0.295,0.108,4,6,30,64,1283,71,7.93,0.0086,0.000,73
770000,2387,1.586,0.015,8.64,275763,258665,1157,6041,10046,2708013,1596757.1,182364.2,0.521,0.041,0.046,0.199,0.193,522,12.59,14.22,3.91,9.07,0.77,3.31,0.22,1.85,7.69,7.38,0.32,1.03,0.024,0.083,506,0.069,0.687,0.179,0.009,0.125,264236,239832,9,0.201,0.231,0.034,738821,0.033,0.098,0.000,157.97,98139,74,0.067,0.632,0.041,88350568,2.11,16.69,0.026,0.272,0.098,4,6,32,64,1227,57,5.47,0.0087,0.001,82
780000,2510,1.488,0.020,8.72,273582,254324,1120,7766,10249,3034089,1573928.2,202127.5,0.510,0.051,0.058,0.192,0.188,527,10.93,12.95,3.32,8.45,0.82,2.94,0.17,1.78,6.63,6.68,0.35,1.07,0.024,0.079,498,0.105,0.731,0.155,0.006,0.108,261476,238342,12,0.320,0.148,0.014,523014,0.040,0.133,0.000,157.53,99128,72,0.067,0.647,0.061,84677878,1.91,17.24,0.016,0.289,0.104,4,6,26,64,1283,69,5.91,0.0095,0.001,77
790000,2409,1.541,0.018,8.77,271686,254236,1166,6405,9980,3164245,1590633.1,202718.9,0.516,0.050,0.058,0.191,0.186,511,10.94,12.50,3.04,7.50,0.83,3.26,0.10,1.24,6.97,6.28,0.33,1.06,0.025,0.084,487,0.076,0.708,0.168,0.002,0.122,259915,237736,11,0.192,0.059,0.013,425995,0.042,0.111,0.000,158.32,97714,75,0.064,0.677,0.029,92363521,1.85,17.24,0.019,0.283,0.101,4,6,26,64,1236,59,5.12,0.0095,0.000,95
800000,2412,1.536,0.018,8.63,263704,248255,1024,4737,9685,3029422,1585615.6,190595.4,0.479,0.064,0.074,0.192,0.191,499,12.11,13.79,2.88,7.76,0.98,3.56,0.19,2.19,8.06,7.62,0.32,1.04,0.028,0.094,511,0.088,0.735,0.122,0.015,0.128,252399,228306,10,0.269,0.252,0.023,339297,0.054,0.084,0.000,159.69,94369,47,0.063,0.773,0.063,95493838,1.75,16.75,0.031,0.269,0.092,4,6,28,64,1204,64,3.74,0.0082,0.000,90
810000,2460,1.500,0.019,9.30,267790,249690,977,7996,9079,2615726,1574307.9,181016.1,0.504,0.050,0.062,0.193,0.191,515,11.01,12.32,2.75,8.05,0.85,3.60,0.13,1.62,7.29,6.05,0.38,1.11,0.026,0.086,464,0.103,0.710,0.150,0.007,0.134,255366,235999,11,0.171,0.153,0.018,633860,0.042,0.131,0.000,156.25,100507,52,0.069,0.724,0.052,86219751,1.77,16.99,0.017,0.288,0.113,3,6,27,64,1205,69,7.19,0.0088,0.001,84
820000,2501,1.502,0.017,9.50,302061,285802,1362,3234,11622,1890862,1593661.9,125617.2,0.590,0.050,0.060,0.150,0.151,470,11.68,12.55,1.72,6.05,1.02,4.12,0.11,1.39,8.84,8.08,0.22,0.90,0.028,0.101,467,0.110,0.720,0.074,0.002,0.204,290824,272469,10,0.165,0.229,0.028,537783,0.033,0.106,0.000,160.77,116956,71,0.066,0.660,0.017,54663518,1.47,16.75,0.012,0.148,0.063,3,6,28,64,1238,58,2.67,0.0072,0.000,77
830000,2433,1.487,0.015,9.09,309488,295566,1170,2036,10784,1532463,1626315.0,99267.5,0.606,0.050,0.062,0.139,0.144,466,12.90,15.06,2.44,7.96,0.74,3.41,0.09,1.32,9.63,10.05,0.19,0.81,0.018,0.080,542,0.104,0.727,0.071,0.018,0.185,298732,280682,9,0.187,0.284,0.013,355849,0.045,0.060,0.000,162.02,118740,62,0.065,0.706,0.035,40882008,1.64,16.67,0.026,0.191,0.055,4,6,36,64,1232,52,1.41,0.0069,0.000,84
840000,2294,1.580,0.016,9.80,296451,283150,1043,2796,9601,2787117,1612211.6,174266.6,0.539,0.063,0.076,0.160,0.161,498,12.85,16.04,3.20,9.40,0.99,3.52,0.15,1.69,8.51,8.58,0.36,1.14,0.023,0.076,431,0.113,0.747,0.112,0.010,0.132,286083,265777,9,0.193,0.047,0.018,326898,0.053,0.086,0.000,160.23,112270,96,0.063,0.521,0.038,45994804,1.81,16.94,0.050,0.222,0.091,4,6,38,64,1242,66,3.21,0.0083,0.001,67
850000,2208,1.663,0.018,10.14,265176,251676,1340,3393,8853,3070797,1596877.1,196777.3,0.539,0.060,0.073,0.164,0.165,433,13.17,16.61,3.30,9.34,1.46,4.95,0.32,2.59,8.09,8.51,0.46,1.32,0.036,0.107,514,0.115,0.723,0.135,0.005,0.136,254357,234928,10,0.192,0.102,0.030,412229,0.043,0.139,0.000,159.62,114366,88,0.064,0.566,0.043,64907127,1.84,16.90,0.039,0.213,0.121,4,6,40,64,1256,48,3.82,0.0089,0.000,89
860000,2321,1.596,0.018,9.97,256701,240104,1381,6282,8821,3435181,1578310.2,217576.2,0.495,0.068,0.079,0.177,0.181,434,12.15,15.52,3.33,9.63,1.26,4.13,0.12,1.54,7.43,8.18,0.46,1.23,0.033,0.095,396,0.095,0.740,0.143,0.002,0.115,246177,225814,12,0.184,0.012,0.012,558051,0.048,0.148,0.000,156.39,111362,56,0.063,0.714,0.049,98325669,1.80,17.22,0.036,0.235,0.130,4,6,32,64,1244,63,7.05,0.0091,0.000,71
870000,2500,1.524,0.017,10.04,262507,248290,1390,3714,8934,3366953,1575495.4,204312.0,0.488,0.070,0.077,0.184,0.182,429,11.45,13.84,2.96,8.29,1.00,3.64,0.08,1.23,7.40,7.62,0.38,1.18,0.024,0.080,517,0.078,0.745,0.134,0.008,0.113,252623,232171,11,0.166,0.054,0.010,368356,0.042,0.079,0.000,158.42,115091,58,0.061,0.642,0.057,99811968,1.76,17.07,0.017,0.319,0.096,3,6,32,64,1249,55,5.02,0.0085,0.002,62
880000,2385,1.529,0.018,10.21,262714,247847,1217,4709,9056,3292225,1558910.9,205541.7,0.527,0.061,0.071,0.169,0.172,451,11.45,15.48,3.09,9.13,0.99,3.80,0.12,1.86,7.25,8.91,0.35,1.11,0.025,0.086,383,0.140,0.767,0.129,0.003,0.101,253007,231184,11,0.156,0.094,0.012,351542,0.048,0.128,0.000,157.85,112859,58,0.062,0.709,0.045,77429534,1.76,17.86,0.036,0.229,0.098,3,5,32,64,1263,51,5.59,0.0090,0.000,60
890000,2352,1.586,0.018,10.20,230445,210538,1343,9869,8728,2882776,1500729.0,198647.2,0.490,0.060,0.071,0.189,0.190,474,12.59,16.22,3.28,9.89,0.86,3.24,0.10,1.24,8.35,10.81,0.35,1.12,0.023,0.082,465,0.124,0.756,0.123,0.003,0.118,220414,199233,11,0.200,0.018,0.011,366021,0.056,0.158,0.001,152.46,102422,71,0.069,0.658,0.049,82694019,1.89,17.20,0.040,0.230,0.096,3,6,40,64,1262,46,10.98,0.0076,0.000,57
900000,2444,1.523,0.015,10.01,256333,239964,1497,5756,9024,3134734,1533889.1,200627.2,0.548,0.052,0.067,0.165,0.168,440,11.48,13.72,2.77,8.41,0.66,2.31,0.10,1.24,7.95,8.45,0.36,1.11,0.019,0.064,518,0.141,0.745,0.122,0.010,0.123,245739,225680,12,0.214,0.135,0.014,396921,0.036,0.069,0.000,156.90,112772,74,0.064,0.608,0.054,68588871,1.74,17.27,0.021,0.268,0.101,3,6,32,64,1304,62,6.54,0.0079,0.000,80
910000,2406,1.550,0.017,10.44,242973,225417,1359,7110,9125,3072609,1539119.8,199921.8,0.510,0.052,0.067,0.185,0.186,447,12.35,15.69,3.51,9.30,0.79,2.80,0.11,1.87,7.94,9.34,0.37,1.16,0.021,0.073,455,0.131,0.736,0.127,0.015,0.123,232675,209862,14,0.182,0.186,0.009,309229,0.040,0.150,0.000,156.02,104587,62,0.065,0.669,0.049,84251734,1.89,17.34,0.027,0.243,0.097,3,6,38,64,1253,67,7.42,0.0081,0.001,50
920000,2400,1.559,0.017,10.04,253463,240017,1457,3154,8841,3283143,1573042.0,205924.2,0.512,0.055,0.068,0.182,0.183,459,11.79,15.64,3.21,9.13,1.02,3.69,0.08,0.88,7.48,8.33,0.42,1.23,0.025,0.080,449,0.121,0.764,0.132,0.007,0.097,243893,222018,16,0.161,0.059,0.016,421532,0.030,0.116,0.000,159.73,110504,95,0.063,0.586,0.056,100289625,1.81,17.67,0.032,0.223,0.107,3,6,39,64,1282,57,3.71,0.0088,0.000,56
930000,2394,1.592,0.014,9.84,266250,254502,1343,912,9499,3270731,1600984.8,198143.8,0.516,0.061,0.073,0.174,0.176,451,13.31,14.65,3.73,8.40,0.65,2.78,0.12,1.53,8.81,8.64,0.24,0.94,0.016,0.064,574,0.104,0.697,0.122,0.026,0.155,256633,236446,13,0.274,0.092,0.013,425164,0.031,0.074,0.000,160.61,115060,92,0.061,0.634,0.051,92665122,1.98,16.28,0.017,0.244,0.063,4,6,38,64,1254,56,2.83,0.0076,0.000,67
940000,2563,1.487,0.015,9.94,294491,276517,1427,5202,11176,2563388,1574497.0,177287.9,0.569,0.056,0.068,0.154,0.154,455,10.51,11.93,2.26,7.47,0.62,2.69,0.06,0.77,7.57,6.93,0.24,0.93,0.018,0.070,467,0.112,0.741,0.091,0.006,0.162,284457,264200,17,0.198,0.084,0.009,425469,0.046,0.089,0.000,157.69,123265,48,0.069,0.735,0.046,69202773,1.61,17.02,0.020,0.245,0.070,4,6,24,64,1259,67,5.74,0.0081,0.004,69
950000,2481,1.512,0.015,10.92,276135,256650,1394,8560,9613,2574780,1579508.6,185689.9,0.543,0.065,0.076,0.159,0.157,410,11.58,12.90,3.22,8.42,0.58,2.26,0.26,1.55,7.52,7.38,0.27,0.97,0.017,0.066,671,0.078,0.744,0.127,0.009,0.120,266193,244683,14,0.172,0.004,0.061,610837,0.040,0.106,0.000,157.24,118936,55,0.072,0.685,0.053,78934785,1.93,16.53,0.018,0.280,0.080,4,6,27,64,1264,64,6.19,0.0085,0.009,91
960000,2249,1.520,0.018,10.53,273589,258572,1127,5926,8196,3332906,1580757.9,223227.0,0.530,0.068,0.079,0.163,0.161,409,10.99,13.91,2.50,8.16,1.03,3.91,0.28,1.89,7.19,8.64,0.37,1.19,0.028,0.090,509,0.153,0.774,0.105,0.002,0.119,263852,243608,12,0.290,0.042,0.045,859176,0.037,0.160,0.001,157.95,119136,85,0.067,0.601,0.059,72624769,1.68,17.57,0.023,0.209,0.093,4,6,27,64,1263,34,5.48,0.0098,0.001,81
970000,2134,1.608,0.021,10.54,252887,231021,1205,11814,8962,2976077,1513064.1,218512.4,0.512,0.069,0.083,0.168,0.168,500,12.51,15.93,3.69,9.59,0.86,3.06,0.20,1.83,7.76,9.26,0.38,1.12,0.026,0.081,484,0.163,0.737,0.142,0.001,0.119,243004,224049,11,0.333,0.048,0.037,1054949,0.042,0.195,0.001,150.75,105491,60,0.073,0.666,0.061,63315266,1.99,16.93,0.045,0.181,0.116,4,6,37,64,1250,32,12.69,0.0091,0.000,122
980000,2350,1.544,0.016,9.93,241735,224717,1033,7195,8574,3216868,1564751.9,215535.0,0.479,0.070,0.080,0.188,0.183,569,13.06,16.85,2.67,8.40,0.91,3.18,0.24,1.61,9.24,12.29,0.34,1.12,0.027,0.088,501,0.168,0.746,0.106,0.011,0.137,231615,211991,8,0.331,0.249,0.051,908356,0.041,0.096,0.000,155.36,100321,89,0.067,0.652,0.061,79243332,1.69,16.67,0.054,0.226,0.089,4,5,42,64,1265,54,8.07,0.0072,0.001,59
990000,2355,1.537,0.016,10.24,246456,226568,1343,8795,9745,3256355,1549801.6,213619.2,0.497,0.068,0.084,0.176,0.176,584,11.47,13.94,3.37,9.19,0.75,2.57,0.25,2.09,7.10,7.86,0.40,1.16,0.025,0.079,497,0.154,0.741,0.135,0.011,0.113,236648,219615,12,0.189,0.050,0.036,966806,0.034,0.116,0.000,155.36,100055,47,0.066,0.728,0.043,80624689,1.95,17.01,0.027,0.251,0.112,4,5,28,64,1275,56,8.08,0.0093,0.004,68
1000000,2197,1.529,0.021,10.23,239068,215303,1378,13266,9279,3002413,1519989.9,214854.6,0.501,0.074,0.086,0.171,0.168,614,11.50,15.17,2.91,9.08,0.67,2.58,0.25,1.67,7.66,9.45,0.27,0.97,0.016,0.055,471,0.189,0.783,0.089,0.003,0.125,229894,211481,10,0.257,0.026,0.037,800736,0.034,0.208,0.001,151.85,96080,56,0.072,0.663,0.047,67345691,1.73,17.27,0.025,0.243,0.081,4,5,32,64,1278,38,11.59,0.0090,0.004,73
