step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,2870,1.356,0.009,11.91,427507,402763,2215,451,21987,34018,1626117.8,4857.6,0.869,0.047,0.037,0.025,0.022,275,8.99,7.51,0.19,1.60,0.31,2.08,0.32,1.73,8.18,6.47,0.00,0.11,0.015,0.091,574,0.178,0.664,0.001,0.000,0.335,423224,408042,9,0.388,0.002,0.079,1861864,0.038,0.065,0.000,163.31,187398,396,0.143,0.264,0.000,1618068,1.07,17.74,0.000,0.017,0.003,3,6,20,64,1125,23,0.01,0.0069,0.048,21
530000,3028,1.341,0.011,12.05,413780,388948,2335,22,22317,5819,1617949.8,481.1,0.856,0.059,0.046,0.020,0.018,268,8.30,7.05,0.05,0.71,0.63,3.37,0.06,0.92,7.55,5.47,0.01,0.17,0.027,0.117,524,0.161,0.692,0.000,0.000,0.308,409024,393134,7,0.445,0.025,0.012,1381801,0.028,0.052,0.000,163.31,187550,64,0.083,0.636,0.000,1337592,1.02,18.40,0.000,0.013,0.003,4,6,17,64,1368,31,0.01,0.0071,0.060,40
540000,2950,1.367,0.011,12.85,404666,378955,2061,20,23708,2564,1617883.2,249.4,0.818,0.075,0.058,0.026,0.023,243,8.96,6.91,0.11,1.12,0.29,1.95,0.27,1.77,8.29,5.77,0.00,0.14,0.016,0.092,525,0.179,0.712,0.002,0.000,0.286,398548,377131,8,0.417,0.044,0.047,911859,0.060,0.041,0.000,163.32,188009,207,0.097,0.500,0.000,1594756,1.04,17.53,0.000,0.004,0.001,4,6,18,58,1435,27,0.00,0.0066,0.075,26
550000,2922,1.393,0.015,12.51,395708,370478,1909,70,23279,7504,1624330.8,865.7,0.810,0.077,0.061,0.028,0.023,249,9.27,8.62,0.27,1.86,0.48,2.87,0.47,2.63,8.05,6.20,0.02,0.24,0.020,0.103,562,0.169,0.709,0.004,0.000,0.286,390214,365053,7,0.505,0.043,0.059,1009268,0.064,0.120,0.000,163.31,186035,626,0.115,0.300,0.000,2009256,1.08,17.58,0.000,0.033,0.007,4,6,18,64,1404,28,0.00,0.0069,0.026,32
560000,2973,1.365,0.012,13.17,399042,376356,2117,17,20501,7026,1620799.2,525.8,0.808,0.077,0.060,0.030,0.025,264,8.79,8.09,0.14,1.25,0.30,2.34,0.19,1.67,8.16,7.22,0.01,0.17,0.016,0.101,536,0.201,0.737,0.004,0.000,0.259,392983,370255,6,0.567,0.173,0.030,1033469,0.060,0.052,0.000,163.29,181806,130,0.075,0.529,0.000,2054497,1.05,17.60,0.002,0.007,0.005,4,5,19,64,1489,27,0.02,0.0067,0.064,38
570000,3037,1.325,0.015,12.93,389004,366320,2177,6,20437,8167,1583408.6,686.6,0.801,0.082,0.066,0.027,0.025,252,8.31,6.92,0.14,1.30,0.35,2.28,0.24,1.97,7.58,5.79,0.01,0.13,0.023,0.119,575,0.123,0.745,0.001,0.000,0.254,383903,358794,8,0.454,0.080,0.036,753979,0.078,0.054,0.000,163.31,187843,42,0.084,0.500,0.000,1997750,1.04,18.16,0.000,0.019,0.003,3,6,17,64,1527,28,0.00,0.0069,0.035,55
580000,2929,1.359,0.015,12.62,390932,368591,1921,30,20498,6468,1603962.2,675.4,0.804,0.074,0.063,0.031,0.028,276,9.07,7.24,0.23,1.78,0.30,1.75,0.16,1.22,8.38,6.24,0.02,0.24,0.021,0.108,603,0.157,0.730,0.001,0.000,0.269,384665,360831,9,0.320,0.002,0.033,930234,0.096,0.067,0.000,163.31,176515,128,0.104,0.500,0.001,1330509,1.06,17.98,0.000,0.037,0.005,4,6,19,64,1482,26,0.00,0.0065,0.008,47
590000,2807,1.401,0.019,12.35,374699,351288,1862,19,21652,5667,1599403.1,501.3,0.791,0.077,0.063,0.036,0.034,301,9.69,8.50,0.34,2.43,0.27,1.77,0.34,2.00,8.74,6.84,0.01,0.20,0.016,0.094,631,0.161,0.736,0.001,0.000,0.262,368619,344570,9,0.530,0.021,0.055,967693,0.079,0.129,0.000,163.31,170092,335,0.088,0.421,0.000,1372848,1.10,17.79,0.001,0.025,0.004,4,6,20,64,1489,22,0.00,0.0065,0.005,76
600000,2870,1.342,0.011,11.82,393418,371124,1791,13,20427,4466,1605572.4,401.0,0.800,0.074,0.061,0.037,0.029,306,9.23,8.34,0.33,2.01,0.05,0.76,0.44,2.60,8.40,6.62,0.00,0.15,0.005,0.055,538,0.148,0.683,0.002,0.000,0.315,388735,369076,11,0.300,0.404,0.061,2372504,0.049,0.056,0.000,163.31,166380,316,0.090,0.538,0.000,1595681,1.11,17.59,0.000,0.016,0.001,4,6,17,63,1281,23,0.00,0.0067,0.000,62
610000,2803,1.360,0.017,12.28,424808,400497,2270,58,22050,5625,1637358.2,523.4,0.843,0.057,0.047,0.029,0.024,278,9.31,7.58,0.22,1.36,0.20,1.95,0.16,1.39,8.73,6.30,0.01,0.17,0.009,0.067,502,0.142,0.726,0.002,0.000,0.271,421415,403700,9,0.321,0.000,0.029,1334207,0.057,0.069,0.000,163.31,179228,240,0.093,0.483,0.000,1473034,1.06,17.33,0.001,0.012,0.004,4,6,18,64,1472,26,0.00,0.0067,0.010,61
620000,2889,1.390,0.018,12.86,396560,374501,2274,82,19617,13059,1615645.4,1144.8,0.801,0.070,0.056,0.039,0.034,329,9.60,9.42,0.46,2.61,0.42,2.45,0.08,0.92,8.65,7.39,0.02,0.31,0.020,0.106,566,0.146,0.717,0.012,0.001,0.271,392308,369650,9,0.227,0.122,0.016,755704,0.076,0.099,0.000,163.31,168609,196,0.088,0.549,0.001,1777507,1.11,17.97,0.001,0.027,0.008,4,6,20,64,1516,31,0.00,0.0065,0.009,46
630000,2884,1.393,0.012,12.98,382715,359474,2141,24,21081,5204,1625670.0,439.9,0.786,0.074,0.062,0.042,0.037,338,9.56,8.18,0.07,0.97,0.29,1.86,0.19,1.36,9.02,7.48,0.01,0.17,0.016,0.089,547,0.153,0.716,0.001,0.000,0.282,378432,357434,10,0.363,0.014,0.040,888750,0.068,0.046,0.000,163.31,170632,548,0.085,0.375,0.000,1589110,1.02,17.86,0.000,0.015,0.003,4,6,20,64,1507,28,0.00,0.0063,0.003,62
640000,2828,1.385,0.015,12.77,375917,356947,1988,5,17033,3840,1631558.8,310.9,0.774,0.075,0.062,0.045,0.043,399,10.01,8.28,0.06,0.73,0.35,2.16,0.14,1.20,9.46,7.63,0.01,0.17,0.018,0.091,578,0.208,0.708,0.002,0.000,0.290,371104,351974,10,0.388,0.052,0.027,989697,0.064,0.059,0.000,163.31,166722,193,0.081,0.600,0.000,1430989,1.02,16.99,0.001,0.007,0.002,4,6,21,64,1488,27,0.00,0.0061,0.002,64
650000,2944,1.383,0.013,12.58,371220,352223,2054,3,16824,4071,1617127.4,294.9,0.775,0.080,0.066,0.041,0.036,402,9.06,7.75,0.07,0.74,0.33,2.42,0.47,2.21,8.19,6.59,0.01,0.17,0.018,0.103,518,0.193,0.721,0.002,0.000,0.277,366733,348426,9,0.377,0.025,0.073,2006338,0.037,0.053,0.000,163.31,164723,15,0.072,1.000,0.000,1861256,1.02,17.60,0.002,0.005,0.003,4,6,18,64,1515,26,0.00,0.0067,0.012,52
660000,2978,1.332,0.010,12.13,391827,368691,2308,16,20778,1493,1630849.8,141.8,0.801,0.075,0.065,0.033,0.026,410,9.36,8.81,0.12,1.08,0.14,1.29,0.15,1.21,8.95,8.31,0.01,0.15,0.008,0.070,518,0.206,0.687,0.001,0.000,0.312,387832,369673,7,0.565,0.058,0.029,1128012,0.061,0.048,0.000,163.31,168942,398,0.095,0.375,0.000,1549169,1.03,17.37,0.004,0.005,0.002,4,6,19,64,1401,26,0.00,0.0061,0.006,47
670000,2995,1.319,0.009,12.03,411116,387366,2321,12,21400,2606,1631923.8,276.9,0.827,0.064,0.058,0.029,0.022,417,8.65,7.24,0.08,1.00,0.22,2.20,0.15,1.12,8.20,6.31,0.01,0.20,0.010,0.074,474,0.163,0.668,0.001,0.000,0.331,407659,389858,7,0.390,0.225,0.035,1025730,0.066,0.047,0.000,163.31,169298,278,0.106,0.667,0.000,1529039,1.03,18.12,0.002,0.002,0.003,4,6,16,64,1263,27,0.00,0.0066,0.002,32
680000,2865,1.366,0.014,12.10,400157,377091,2327,38,20831,2343,1624760.2,340.4,0.831,0.064,0.056,0.028,0.022,406,9.88,9.52,0.17,1.84,0.28,2.27,0.22,2.11,9.21,8.47,0.00,0.04,0.015,0.097,471,0.209,0.705,0.001,0.000,0.294,396688,374266,7,0.540,0.024,0.033,1196334,0.060,0.094,0.000,163.31,171500,685,0.145,0.211,0.000,1571884,1.05,17.53,0.006,0.013,0.001,4,6,22,64,1462,22,0.00,0.0062,0.014,66
690000,2786,1.380,0.013,12.19,420691,395077,2409,11,23273,4407,1616676.1,367.4,0.837,0.062,0.053,0.027,0.022,389,10.14,9.62,0.27,2.07,0.36,2.58,0.24,1.81,9.27,8.10,0.02,0.25,0.014,0.084,552,0.158,0.681,0.005,0.001,0.313,417543,394812,8,0.430,0.077,0.031,882449,0.068,0.084,0.000,163.31,179208,98,0.083,0.455,0.001,1852198,1.08,17.36,0.003,0.010,0.007,4,6,20,64,1257,22,0.00,0.0063,0.005,51
700000,3009,1.324,0.011,12.62,414264,386638,2274,10,25119,4841,1619622.0,445.0,0.830,0.065,0.056,0.027,0.023,368,8.53,7.07,0.10,1.07,0.21,1.98,0.13,1.13,8.09,6.12,0.00,0.00,0.010,0.072,465,0.134,0.690,0.000,0.000,0.310,411262,390526,9,0.384,0.085,0.022,998517,0.071,0.056,0.000,163.31,179807,413,0.092,0.600,0.000,1769310,1.03,18.34,0.001,0.001,0.000,4,6,15,64,1380,27,0.01,0.0067,0.002,41
710000,3088,1.309,0.014,11.89,420921,396480,2457,20,21885,2416,1609370.2,249.9,0.829,0.063,0.054,0.028,0.025,414,8.08,5.63,0.03,0.43,0.23,1.71,0.09,0.75,7.74,5.12,0.01,0.15,0.013,0.082,462,0.102,0.704,0.000,0.000,0.296,417810,395441,9,0.263,0.019,0.030,602365,0.104,0.077,0.000,163.30,180219,103,0.103,0.600,0.000,1594037,1.01,18.56,0.000,0.007,0.003,4,6,16,56,1523,25,0.01,0.0067,0.004,45
720000,2976,1.354,0.032,12.04,403915,381853,2184,3,19987,1819,1612114.0,181.7,0.816,0.070,0.055,0.031,0.028,458,8.65,6.65,0.15,1.29,0.20,1.68,0.13,1.11,8.16,5.93,0.01,0.17,0.011,0.077,496,0.147,0.714,0.001,0.000,0.285,400064,380132,10,0.329,0.014,0.036,879075,0.094,0.281,0.002,163.19,164401,128,0.100,0.667,0.000,1283193,1.05,17.83,0.001,0.002,0.002,4,6,17,64,1497,26,0.13,0.0066,0.003,63
730000,2946,1.371,0.017,11.70,382781,363849,2022,54,16886,3650,1614186.0,225.3,0.781,0.079,0.059,0.041,0.040,488,9.19,7.29,0.39,2.02,0.20,1.66,0.11,0.94,8.48,6.09,0.02,0.23,0.011,0.072,523,0.109,0.698,0.004,0.000,0.298,377032,359201,6,0.682,0.021,0.028,1271476,0.086,0.077,0.000,163.24,152925,412,0.062,0.537,0.000,1382250,1.11,17.02,0.000,0.005,0.006,4,7,19,56,1518,27,0.07,0.0065,0.001,53
740000,2959,1.396,0.019,12.51,386196,366570,2090,75,17448,15595,1610590.9,1288.8,0.791,0.074,0.057,0.040,0.037,480,8.86,7.33,0.31,2.05,0.34,2.20,0.18,1.20,8.03,6.07,0.02,0.24,0.019,0.097,581,0.158,0.726,0.003,0.001,0.270,380671,364621,8,0.355,0.024,0.049,1178733,0.081,0.124,0.000,163.31,165703,345,0.083,0.560,0.001,1920936,1.10,17.31,0.000,0.019,0.008,4,6,18,64,1554,27,0.00,0.0068,0.001,66
750000,2930,1.358,0.016,12.65,381837,362401,1960,9,17496,6471,1597288.8,429.0,0.781,0.078,0.060,0.042,0.039,425,9.28,7.29,0.18,1.78,0.22,1.83,0.19,1.49,8.69,6.31,0.01,0.18,0.012,0.079,529,0.174,0.719,0.001,0.000,0.280,376041,355875,10,0.303,0.151,0.035,1143447,0.087,0.058,0.000,163.30,174634,401,0.066,0.667,0.000,1722803,1.06,17.65,0.000,0.005,0.003,4,6,19,58,1508,33,0.01,0.0063,0.002,71
760000,2882,1.392,0.015,13.23,383162,364433,1995,163,16619,21032,1609232.5,2312.1,0.786,0.075,0.061,0.040,0.038,408,9.87,8.87,0.27,1.95,0.72,2.79,0.12,0.87,8.77,7.65,0.01,0.16,0.037,0.133,633,0.204,0.735,0.004,0.000,0.261,377199,356379,9,0.285,0.273,0.037,795355,0.092,0.069,0.000,163.31,179531,335,0.110,0.558,0.000,1572240,1.09,17.43,0.005,0.011,0.006,4,6,21,64,1528,28,0.00,0.0064,0.004,69
770000,3062,1.315,0.015,13.74,385186,367214,1930,7,15855,3275,1609443.9,326.7,0.788,0.077,0.058,0.038,0.039,343,8.22,6.24,0.28,1.88,0.13,1.53,0.23,1.85,7.58,5.06,0.01,0.20,0.008,0.065,553,0.211,0.724,0.004,0.000,0.272,379329,358265,9,0.286,0.280,0.045,1346705,0.068,0.055,0.000,163.31,193585,46,0.100,0.571,0.000,1772233,1.09,18.21,0.000,0.013,0.003,4,6,16,64,1529,25,0.01,0.0069,0.004,66
780000,2965,1.362,0.021,13.17,393349,372348,1806,4,19288,1532,1613180.9,136.4,0.778,0.080,0.063,0.040,0.039,385,8.78,6.95,0.11,1.18,0.18,1.67,0.22,1.59,8.28,6.18,0.00,0.07,0.010,0.070,506,0.162,0.694,0.000,0.000,0.306,387804,369071,11,0.644,0.019,0.036,1122438,0.072,0.107,0.000,163.31,187867,383,0.089,0.750,0.000,1822763,1.04,17.29,0.000,0.001,0.001,4,6,18,57,1488,25,0.00,0.0066,0.002,57
790000,2975,1.370,0.015,13.57,389277,369456,1902,23,17886,5149,1611530.8,545.3,0.772,0.081,0.067,0.041,0.039,372,8.75,7.91,0.29,2.43,0.14,1.31,0.20,1.37,8.11,6.62,0.01,0.15,0.008,0.060,537,0.210,0.713,0.004,0.000,0.283,383384,365516,10,0.409,0.135,0.040,1229241,0.077,0.049,0.000,163.31,190394,128,0.106,0.609,0.000,2067511,1.08,17.44,0.001,0.012,0.002,4,6,16,64,1542,24,0.01,0.0067,0.008,56
800000,2965,1.371,0.015,13.09,392265,371327,1863,97,18988,13819,1624067.8,1722.1,0.761,0.084,0.076,0.042,0.038,363,9.19,7.94,0.09,0.90,0.08,1.16,0.37,2.56,8.64,6.83,0.00,0.06,0.004,0.049,544,0.199,0.716,0.000,0.000,0.284,386678,370678,8,0.372,0.020,0.043,1116211,0.059,0.056,0.000,163.31,190056,326,0.125,0.402,0.000,2384501,1.03,17.61,0.001,0.002,0.000,4,6,20,64,1574,26,0.00,0.0063,0.004,93
810000,2990,1.349,0.016,14.40,391926,374426,1848,2,15625,2342,1626952.0,185.6,0.757,0.083,0.068,0.047,0.045,343,8.78,7.68,0.12,1.22,0.44,2.73,0.20,1.12,8.02,6.34,0.00,0.11,0.017,0.096,579,0.156,0.711,0.003,0.000,0.286,386169,370177,9,0.295,0.140,0.084,1602650,0.062,0.064,0.000,163.31,195981,20,0.079,1.000,0.000,2408224,1.04,17.94,0.001,0.012,0.001,4,6,17,64,1505,27,0.00,0.0068,0.006,63
820000,3024,1.335,0.015,14.01,394497,377646,2045,2,14770,4652,1610969.2,421.5,0.762,0.078,0.064,0.048,0.048,313,8.63,7.06,0.20,1.72,0.11,1.17,0.34,1.68,7.98,6.08,0.00,0.08,0.009,0.069,565,0.167,0.741,0.004,0.000,0.255,388976,369195,11,0.286,0.088,0.095,2098029,0.061,0.057,0.000,163.32,206924,1068,0.091,0.500,0.000,3365744,1.06,17.73,0.000,0.007,0.002,4,6,16,61,1583,26,0.00,0.0067,0.000,94
830000,2769,1.387,0.017,12.84,380861,365505,1995,11,13605,6160,1623070.0,532.8,0.761,0.080,0.063,0.048,0.048,369,10.02,8.46,0.35,2.10,0.09,1.02,0.15,1.60,9.42,7.50,0.00,0.09,0.007,0.065,487,0.167,0.711,0.006,0.000,0.283,375333,355284,10,0.255,0.050,0.021,1520208,0.066,0.065,0.000,163.31,189735,33,0.086,0.818,0.000,2797808,1.11,17.14,0.001,0.010,0.001,4,6,22,64,1479,27,0.00,0.0062,0.001,70
840000,2824,1.363,0.016,12.27,382580,367050,1838,11,13626,3512,1623459.4,342.3,0.753,0.083,0.070,0.047,0.047,437,10.35,9.43,0.24,1.78,0.18,1.59,0.21,1.79,9.72,8.53,0.01,0.17,0.009,0.068,471,0.184,0.706,0.002,0.001,0.291,377402,361038,10,0.284,0.027,0.033,1177075,0.062,0.059,0.000,163.32,172100,42,0.097,0.818,0.001,2332365,1.07,16.65,0.001,0.007,0.002,4,6,22,64,1500,26,0.00,0.0059,0.003,48
850000,2743,1.437,0.017,12.45,377540,361980,2141,460,13040,44101,1620135.4,4268.8,0.764,0.080,0.067,0.045,0.043,459,10.33,10.91,0.71,3.89,0.33,2.45,0.57,3.09,8.72,8.83,0.05,0.35,0.016,0.098,716,0.172,0.733,0.026,0.002,0.239,372684,355306,12,0.333,0.068,0.085,1714360,0.058,0.072,0.000,163.31,164724,177,0.097,0.367,0.014,2890535,1.18,16.63,0.005,0.115,0.020,4,5,24,64,1522,23,0.00,0.0068,0.000,42
860000,2642,1.498,0.018,12.74,322862,306097,2141,4114,10611,1140592,1609820.8,76992.7,0.733,0.087,0.068,0.056,0.055,496,11.83,13.92,1.97,8.38,0.47,2.93,0.30,2.29,9.09,8.51,0.07,0.54,0.015,0.082,618,0.185,0.727,0.039,0.004,0.230,317890,296583,10,0.301,0.310,0.043,1506384,0.087,0.134,0.000,163.14,147774,120,0.068,0.541,0.011,9244969,1.52,16.86,0.022,0.112,0.018,4,6,27,64,1540,24,0.18,0.0067,0.008,67
870000,2789,1.397,0.018,11.77,340880,326104,2226,802,11601,807367,1613260.2,53321.7,0.747,0.086,0.066,0.051,0.050,535,9.83,10.04,0.74,3.81,0.45,2.35,0.32,1.85,8.33,7.20,0.09,0.58,0.018,0.092,713,0.160,0.743,0.027,0.006,0.224,335594,314220,9,0.256,0.023,0.086,1976113,0.053,0.106,0.000,163.30,149026,107,0.066,0.697,0.017,7322706,1.19,17.38,0.005,0.146,0.025,4,6,22,64,1504,24,0.02,0.0069,0.008,56
880000,2780,1.409,0.016,11.91,334267,316777,2030,2578,12891,1059409,1609441.8,71225.5,0.740,0.087,0.072,0.052,0.050,556,9.85,10.84,1.00,5.23,0.48,2.60,0.13,1.15,8.24,7.99,0.11,0.70,0.018,0.087,588,0.150,0.758,0.033,0.002,0.207,329293,306540,10,0.217,0.139,0.031,1664290,0.060,0.064,0.000,163.13,142787,177,0.067,0.474,0.014,9565643,1.25,17.22,0.005,0.145,0.026,4,5,22,64,1506,23,0.18,0.0070,0.002,68
890000,2409,1.597,0.020,12.42,300975,278496,2006,7000,13844,1521698,1606276.4,120176.9,0.701,0.092,0.078,0.067,0.062,512,12.93,16.63,3.24,8.91,0.90,3.29,0.17,1.34,8.62,10.41,0.33,1.06,0.025,0.085,702,0.164,0.751,0.126,0.007,0.115,296111,272681,10,0.224,0.037,0.030,1321845,0.082,0.138,0.000,162.40,137421,89,0.079,0.545,0.067,11443495,1.82,16.70,0.034,0.221,0.100,4,5,42,64,1488,21,0.92,0.0077,0.007,76
900000,2567,1.521,0.019,12.91,272335,257109,2136,2070,10862,2172702,1604083.8,134267.8,0.689,0.093,0.078,0.071,0.069,571,11.99,14.17,1.58,6.27,0.60,2.99,0.22,1.31,9.59,10.87,0.15,0.75,0.017,0.077,756,0.137,0.758,0.062,0.002,0.178,266634,242523,12,0.226,0.247,0.049,909034,0.108,0.132,0.000,163.11,120711,168,0.062,0.369,0.030,18006885,1.40,16.34,0.017,0.170,0.046,4,5,33,64,1532,19,0.20,0.0065,0.001,60
910000,2915,1.380,0.015,13.17,309515,294417,1915,1555,11280,1200473,1580673.6,90256.3,0.745,0.086,0.069,0.051,0.050,467,8.78,9.95,0.88,5.42,0.27,1.99,0.21,1.79,7.42,7.17,0.05,0.45,0.011,0.072,835,0.163,0.779,0.030,0.000,0.191,304389,282308,13,0.229,0.114,0.028,747812,0.129,0.073,0.000,163.23,146583,291,0.075,0.349,0.013,11746920,1.25,18.12,0.008,0.220,0.015,3,5,18,64,1491,26,0.09,0.0073,0.012,44
920000,2789,1.432,0.022,13.32,339677,323457,1872,1981,12493,602268,1593807.1,50265.6,0.764,0.080,0.066,0.045,0.045,456,9.85,11.70,1.15,6.24,0.27,1.89,0.15,1.35,8.27,8.50,0.04,0.38,0.012,0.077,811,0.139,0.788,0.017,0.000,0.195,334826,310717,14,0.266,0.074,0.030,948366,0.098,0.176,0.000,163.25,156175,415,0.083,0.237,0.006,5388385,1.29,17.43,0.012,0.195,0.014,3,5,22,64,1474,23,0.07,0.0069,0.005,52
930000,2931,1.353,0.017,13.24,350901,333562,1899,1006,14292,524069,1601126.4,43855.2,0.759,0.084,0.071,0.044,0.042,430,8.99,8.77,0.78,4.59,0.29,2.08,0.13,1.09,7.79,6.53,0.04,0.35,0.015,0.092,685,0.173,0.748,0.019,0.001,0.232,346012,322057,13,0.294,0.111,0.030,1092403,0.089,0.066,0.000,163.26,163622,314,0.084,0.207,0.007,6117679,1.23,17.20,0.003,0.131,0.011,4,5,18,64,1502,26,0.05,0.0070,0.002,62
940000,2971,1.358,0.016,13.14,361161,344404,2093,732,13892,712050,1616423.0,57970.6,0.772,0.075,0.065,0.045,0.043,397,8.48,8.71,0.61,4.89,0.45,2.46,0.14,1.41,7.27,6.05,0.06,0.49,0.022,0.103,661,0.179,0.788,0.014,0.001,0.197,356075,332172,12,0.267,0.052,0.030,920276,0.113,0.058,0.000,163.31,172044,317,0.081,0.477,0.012,6528853,1.15,18.70,0.004,0.187,0.014,4,5,17,64,1513,25,0.01,0.0075,0.006,64
950000,2983,1.358,0.016,13.38,354584,339762,1955,1103,11752,932594,1615442.8,69923.6,0.754,0.082,0.069,0.049,0.046,404,8.72,9.08,0.69,5.05,0.40,2.20,0.16,1.18,7.48,6.38,0.05,0.45,0.019,0.105,642,0.177,0.768,0.013,0.001,0.218,349612,323493,11,0.302,0.016,0.034,908444,0.105,0.066,0.000,163.28,165509,364,0.075,0.390,0.013,7439293,1.17,18.38,0.002,0.161,0.015,4,5,18,64,1542,31,0.04,0.0072,0.014,62
960000,2961,1.380,0.016,13.30,349532,335229,1678,840,11807,1041303,1613146.1,69747.2,0.751,0.084,0.068,0.049,0.048,406,8.54,9.55,0.97,6.10,0.38,2.15,0.24,1.50,6.95,5.79,0.06,0.49,0.017,0.092,612,0.255,0.787,0.016,0.002,0.195,344744,320348,14,0.420,0.044,0.044,1559174,0.072,0.068,0.000,163.30,164830,542,0.067,0.388,0.016,7024890,1.23,18.75,0.007,0.197,0.017,4,5,16,64,1534,24,0.01,0.0078,0.022,63
970000,3002,1.396,0.018,13.19,349286,335015,2031,510,11689,846320,1605112.2,63813.7,0.763,0.080,0.067,0.045,0.045,416,8.19,8.40,0.53,4.35,0.38,2.23,0.11,0.89,7.17,6.19,0.04,0.40,0.020,0.097,657,0.161,0.781,0.017,0.001,0.202,344300,324409,10,0.327,0.163,0.041,1101638,0.088,0.105,0.000,163.26,161984,336,0.075,0.543,0.011,6981412,1.13,18.63,0.003,0.186,0.014,3,5,18,64,1491,27,0.06,0.0075,0.017,44
980000,2969,1.359,0.018,13.71,336736,322946,1538,900,11385,940932,1614481.5,65669.6,0.743,0.085,0.071,0.051,0.050,408,8.70,9.89,0.82,4.85,0.55,3.22,0.23,1.29,7.10,6.65,0.07,0.51,0.021,0.106,742,0.221,0.762,0.033,0.002,0.202,331531,311023,12,0.563,0.046,0.064,1511477,0.083,0.094,0.000,163.26,164787,515,0.070,0.263,0.014,7534923,1.20,18.48,0.005,0.160,0.020,4,5,16,64,1511,25,0.05,0.0077,0.008,72
990000,2723,1.444,0.018,13.62,329271,316021,1778,857,10861,767778,1604824.8,57697.5,0.748,0.084,0.073,0.048,0.047,435,10.35,11.81,0.67,4.45,0.90,3.60,0.49,2.34,8.30,8.59,0.06,0.49,0.032,0.114,839,0.093,0.788,0.031,0.001,0.180,324259,304193,10,0.322,0.012,0.080,2820074,0.051,0.108,0.000,163.25,156075,583,0.075,0.289,0.013,6814482,1.18,17.33,0.005,0.231,0.018,3,5,25,64,1478,28,0.06,0.0071,0.011,59
1000000,2723,1.453,0.018,13.36,310514,298356,1777,1175,9206,1869685,1580912.4,129194.1,0.729,0.092,0.083,0.049,0.048,442,9.92,12.81,1.41,7.49,0.59,2.95,0.16,1.47,7.76,8.69,0.12,0.69,0.019,0.084,750,0.138,0.832,0.035,0.003,0.130,305891,281904,11,0.334,0.187,0.033,1212661,0.072,0.095,0.000,163.23,145221,563,0.069,0.308,0.029,11542423,1.32,18.65,0.010,0.414,0.031,3,5,20,64,1470,25,0.08,0.0075,0.021,53
