step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,7,7,0,0,0,7,0,1.00,20,0.000,2634,2.14,157.24,0.00,759,8,8
100000,13,13,0,0,0,13,0,1.00,12,0.000,2634,1.88,206.87,0.00,983,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2633,1.74,217.52,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2632,1.44,141.49,0.00,224,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2631,1.18,151.82,0.00,757,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2630,2.53,169.63,0.00,941,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2630,1.25,243.47,0.00,1,8,1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2627,2.20,162.39,0.00,941,8,8
100000,7,7,0,1,0,6,0,1.00,16,0.143,2625,1.41,253.91,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2625,1.90,205.57,0.00,1006,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2625,1.93,139.48,0.00,714,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2625,1.58,214.04,0.00,560,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2624,1.37,148.86,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2621,1.95,180.43,0.00,623,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2614,1.45,249.89,0.00,757,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2613,1.18,137.69,0.00,714,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2608,1.74,191.09,0.00,443,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2599,1.42,165.21,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2589,1.83,148.04,0.00,757,8,8
100000,6,6,0,0,1,5,0,1.00,18,0.000,2588,2.07,220.36,0.00,983,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2586,2.05,210.94,0.00,560,8,8
100000,2,12,0,0,0,2,0,1.00,26,0.000,2582,0.73,111.28,0.00,1,1,1
100000,8,8,0,0,0,8,0,1.00,18,0.000,2568,2.00,283.17,0.00,759,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2566,2.37,243.79,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2564,2.32,191.85,0.00,560,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2561,1.16,166.94,0.00,560,8,8
100000,3,5,0,0,0,3,0,1.00,24,0.000,2555,2.17,151.39,0.00,729,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2554,1.70,182.33,0.00,1,8,8
100000,13,13,0,0,0,13,0,1.00,16,0.000,2547,1.55,222.72,0.00,443,8,8
100000,7,7,0,0,1,6,0,1.00,16,0.000,2544,1.57,159.19,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2541,1.20,180.96,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2537,1.42,161.46,0.00,392,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2536,2.02,116.37,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2532,1.90,124.64,0.00,733,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2531,1.54,131.26,0.00,1,8,8
100000,7,7,0,0,1,6,0,1.00,16,0.000,2530,0.89,155.57,0.00,392,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2529,1.40,161.12,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2525,1.70,192.74,0.00,560,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2524,1.03,127.65,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2523,1.59,189.24,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2520,2.36,183.51,0.00,443,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2516,1.72,135.27,0.00,714,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2511,0.99,136.06,0.00,757,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2508,1.96,142.20,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2506,1.68,243.10,0.00,560,8,8
100000,8,8,0,3,0,5,0,1.00,14,0.375,2502,2.56,194.21,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2494,1.52,203.54,0.00,733,8,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2490,1.80,125.88,0.00,224,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2487,1.34,170.45,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2486,1.08,111.66,0.00,224,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2482,1.91,243.98,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2476,2.05,174.65,0.00,623,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2476,1.47,129.19,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2473,2.00,184.86,0.00,960,1,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2471,2.24,146.18,0.00,560,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2468,1.36,145.90,0.00,560,8,8
100000,21,21,10,0,0,11,0,2.59,0,0.000,2467,1.97,286.64,0.85,757,8,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2466,1.72,138.70,0.00,443,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2460,2.19,145.19,0.00,1,8,8
100000,6,8,0,0,0,6,0,1.00,20,0.000,2452,1.94,206.16,0.00,560,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2451,1.16,137.91,0.00,560,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2444,1.43,140.90,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2444,1.49,164.01,0.00,955,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2444,1.51,144.84,0.00,560,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2443,2.20,181.01,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2442,1.71,142.39,0.00,560,8,8
100000,7,7,0,0,1,6,0,1.00,16,0.000,2441,1.61,152.53,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2439,2.24,141.91,0.00,443,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2437,0.06,175.61,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2436,2.06,169.90,0.00,443,8,8
100000,6,6,0,0,1,5,0,1.00,18,0.000,2435,1.05,220.33,0.00,983,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2432,2.35,181.47,0.00,186,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2429,1.31,119.93,0.00,224,8,8
100000,24,24,0,0,0,24,0,1.00,0,0.000,2427,0.19,454.89,0.00,757,8,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2424,1.33,182.89,0.00,560,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2419,1.63,154.65,0.00,623,8,8
100000,16,16,0,0,0,16,0,1.00,4,0.000,2416,3.02,253.80,0.00,757,8,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2415,2.21,179.56,0.00,443,8,8
100000,5,7,0,0,0,5,0,1.00,22,0.000,2406,1.16,135.92,0.00,224,0,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2406,2.41,208.25,0.00,759,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2404,2.56,171.94,0.00,623,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2402,2.59,166.44,0.00,412,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2401,1.69,143.18,0.00,560,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2399,1.52,165.58,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2397,1.41,168.46,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2394,1.64,175.72,0.00,443,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2393,1.72,154.93,0.00,224,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2391,2.33,180.31,0.00,757,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2389,2.45,179.51,0.00,1,8,8
100000,14,14,0,2,0,12,0,1.00,10,0.143,2388,2.11,179.91,0.00,560,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2388,1.20,163.30,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2386,2.00,148.48,0.00,488,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2381,1.32,160.05,0.00,560,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2381,1.39,118.52,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2379,1.38,123.66,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2375,2.05,172.56,0.00,443,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2374,1.84,140.32,0.00,560,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2372,1.05,141.14,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2371,1.36,145.20,0.00,960,1,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2370,1.67,197.01,0.00,757,8,1
100000,7,7,0,0,1,6,0,1.00,16,0.000,2364,0.94,155.15,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2362,1.55,179.91,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2362,1.94,168.09,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2359,2.16,179.52,0.00,757,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2357,2.00,133.95,0.00,560,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2354,2.11,140.57,0.00,757,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2345,1.26,217.41,0.00,757,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2344,1.25,219.99,0.00,1,8,8
100000,13,13,0,0,0,13,0,1.00,10,0.000,2342,2.02,209.73,0.00,560,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2340,1.88,165.00,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2338,2.08,166.33,0.00,560,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2338,1.91,134.21,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2335,1.49,120.46,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2335,1.93,128.62,0.00,443,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2334,2.03,160.15,0.00,443,8,8
100000,5,6,0,0,0,5,0,1.00,22,0.000,2331,1.42,204.08,0.00,560,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2330,2.08,135.37,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2325,1.48,119.13,0.00,733,8,8
100000,5,5,0,0,1,4,0,1.00,20,0.000,2325,1.51,153.51,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2325,2.43,174.14,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2324,2.03,166.28,0.00,960,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,2324,0.86,145.34,0.00,560,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2324,1.84,219.64,0.00,757,8,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2318,2.25,138.37,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2316,1.22,131.85,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2315,1.90,164.14,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2312,1.04,136.88,0.00,759,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2311,1.42,126.72,0.00,224,8,8
100000,3,4,0,0,0,3,0,1.00,24,0.000,2311,1.36,110.56,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2309,1.91,155.58,0.00,960,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2302,1.45,134.79,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2301,1.80,134.35,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2297,1.47,137.82,0.00,560,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2295,1.46,89.88,0.00,443,8,8
100000,4,5,0,0,0,4,0,1.00,24,0.000,2292,1.76,150.59,0.00,560,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2286,1.47,170.97,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2283,1.49,116.50,0.00,224,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2282,2.20,110.73,0.00,224,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2281,2.35,129.27,0.00,560,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2280,2.35,136.63,0.00,443,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2280,1.60,123.16,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2275,1.56,126.16,0.00,224,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2273,2.46,128.00,0.00,560,8,8
100000,5,7,0,0,1,4,0,1.00,20,0.000,2271,2.28,141.11,0.00,392,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2266,2.32,168.58,0.00,443,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2265,1.83,170.64,0.00,560,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2263,1.53,150.93,0.00,792,8,8
100000,7,7,0,0,1,6,0,1.00,16,0.000,2259,0.31,138.72,0.00,392,8,8
100000,7,7,0,1,0,6,0,1.00,16,0.143,2259,2.04,204.65,0.00,1,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2256,1.71,183.66,0.00,759,8,8
100000,7,7,0,1,0,6,0,1.00,16,0.143,2255,2.13,189.10,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2254,1.74,122.88,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2254,1.42,114.18,0.00,968,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2250,1.40,106.36,0.00,224,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2247,1.11,119.80,0.00,443,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2246,1.99,177.38,0.00,116,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2246,1.49,179.88,0.00,759,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2244,2.57,176.27,0.00,560,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2244,2.39,179.73,0.00,443,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2242,2.05,146.48,0.00,560,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2242,1.24,111.70,0.00,224,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2237,2.40,145.32,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2237,1.27,183.92,0.00,757,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2237,1.30,98.41,0.00,224,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2237,1.96,175.54,0.00,443,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2235,0.95,120.01,0.00,443,8,8
100000,8,8,0,0,0,8,0,1.00,16,0.000,2234,1.27,146.69,0.00,392,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2232,1.99,132.25,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2231,2.24,130.67,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2231,1.92,123.76,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2229,2.05,189.10,0.00,983,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2228,1.90,136.29,0.00,560,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2227,1.55,197.86,0.00,759,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2227,1.38,123.94,0.00,1,8,8
