step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
11000,24,514,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.5,58,426,31.51,0.00,315,185,14
11000,2,196,6.3,0.0,0.0,0.1,6.1,0.0,1.01,19.9,39,506,43.89,0.00,137,54,5
11000,23,121,8.4,0.0,0.9,0.0,7.5,0.0,1.00,16.0,23,218,14.81,0.00,109,3,9
11000,15,108,10.3,0.3,0.0,0.3,9.7,0.0,1.08,13.0,24,156,11.65,0.00,105,1,2
11000,19,41,8.3,0.1,0.3,0.2,7.7,0.0,1.02,17.0,14,403,24.50,0.00,41,0,0
12000,1,1411,14.5,0.0,0.4,0.6,13.5,0.0,1.01,13.3,307,414,53.18,0.00,704,681,26
12000,24,510,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.4,75,486,36.83,0.00,359,140,11
12000,15,149,10.1,0.0,0.0,0.2,9.9,0.0,1.00,13.0,48,209,16.28,0.00,131,1,17
12000,2,140,5.2,0.1,0.0,0.1,5.1,0.0,1.02,21.0,22,417,23.37,0.00,132,5,3
12000,23,108,8.6,0.0,0.8,0.0,7.8,0.0,1.01,15.7,32,252,17.38,0.00,99,1,8
12000,19,19,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.5,5,728,41.33,0.00,17,1,1
13000,1,1337,14.0,0.1,0.5,0.4,13.1,0.0,1.02,13.8,289,402,57.53,0.00,552,774,11
13000,24,570,7.1,0.0,0.0,0.0,7.1,0.0,1.01,18.8,72,444,35.61,0.00,360,198,12
13000,15,177,10.1,0.1,0.0,0.1,9.9,0.0,1.03,13.2,43,201,15.96,0.00,149,0,28
13000,2,168,3.9,0.2,0.0,0.0,3.7,0.0,1.07,22.6,16,468,26.32,0.00,168,0,0
13000,23,84,8.4,0.0,1.1,0.0,7.3,0.0,1.00,15.9,24,181,12.36,0.00,68,2,14
13000,19,10,6.0,0.0,0.0,0.2,5.8,0.0,1.00,19.2,3,445,24.05,0.00,10,0,0
14000,1,1649,11.1,0.1,0.5,0.4,10.1,0.0,1.02,15.1,268,445,53.47,0.00,640,986,23
14000,24,336,7.0,0.0,0.0,0.0,6.9,0.0,1.00,18.9,45,678,55.93,0.00,259,70,7
14000,15,223,10.6,0.0,0.1,0.0,10.5,0.0,1.00,12.2,48,158,12.93,0.00,194,3,26
14000,2,123,3.8,0.1,0.0,0.0,3.7,0.0,1.02,22.7,10,795,46.13,0.00,120,3,0
14000,23,58,8.3,0.0,0.8,0.0,7.4,0.0,1.00,16.3,20,303,20.72,0.00,50,3,5
14000,19,33,6.8,0.0,0.0,0.0,6.8,0.0,1.00,18.5,7,347,20.08,0.00,33,0,0
15000,1,1718,13.3,0.1,0.7,0.9,11.6,0.0,1.03,14.1,316,329,35.45,0.00,665,1034,19
15000,24,279,7.4,0.0,0.0,0.0,7.4,0.0,1.00,18.6,43,582,42.77,0.00,266,7,6
15000,2,213,4.9,0.1,0.0,0.1,4.8,0.0,1.02,21.6,33,576,35.99,0.00,211,0,2
15000,15,97,8.8,0.0,0.0,0.0,8.8,0.0,1.00,13.9,24,196,14.96,0.00,80,5,12
15000,19,88,6.5,0.0,0.0,0.1,6.4,0.0,1.01,19.2,11,392,23.54,0.00,85,0,3
15000,23,66,8.2,0.0,1.0,0.0,7.2,0.0,1.00,15.7,22,301,20.35,0.00,65,0,1
15000,40,6,7.7,0.0,0.0,0.8,6.8,0.0,1.00,16.0,4,84,8.20,0.00,0,6,0
16000,1,1656,12.9,0.1,0.5,0.8,11.4,0.0,1.03,14.5,306,359,43.51,0.00,611,1023,22
16000,24,306,7.1,0.0,0.0,0.0,7.1,0.0,1.00,18.7,42,495,33.81,0.00,280,16,10
16000,2,257,4.6,0.0,0.0,0.1,4.5,0.0,1.02,21.7,29,665,43.00,0.00,253,3,1
16000,15,82,10.2,0.0,0.0,0.0,10.1,0.0,1.01,14.0,24,198,15.69,0.00,69,3,10
16000,23,59,8.6,0.0,1.6,0.1,6.9,0.0,1.00,15.3,11,314,20.24,0.00,54,1,4
16000,40,46,9.9,0.0,0.0,0.0,9.8,0.0,1.00,15.4,17,230,35.10,0.00,0,40,6
16000,43,41,8.8,0.2,0.0,0.1,8.5,0.0,1.08,17.8,9,235,15.82,0.00,37,0,4
16000,19,35,5.9,0.1,0.0,0.0,5.8,0.0,1.06,20.0,7,421,23.99,0.00,35,0,0
17000,1,1700,12.3,0.2,0.5,0.6,11.0,0.0,1.05,14.7,330,392,54.22,0.00,670,1014,16
17000,2,270,4.7,0.0,0.0,0.1,4.7,0.0,1.00,21.6,27,711,47.88,0.00,262,8,0
17000,24,229,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.8,28,514,34.59,0.00,213,8,8
17000,48,118,9.7,0.0,0.5,0.0,9.1,0.0,1.00,15.2,18,208,15.37,0.00,113,2,3
17000,23,82,8.5,0.0,1.1,0.1,7.2,0.0,1.00,15.3,17,303,19.42,0.00,80,0,2
17000,40,49,8.5,0.0,0.0,0.0,8.4,0.0,1.00,16.5,25,210,30.05,0.00,0,49,0
17000,15,47,8.6,0.0,0.0,0.0,8.6,0.0,1.00,16.8,13,153,10.71,0.00,43,1,3
17000,43,33,8.5,0.0,0.0,0.1,8.3,0.0,1.00,18.4,8,305,20.27,0.00,28,0,5
17000,19,19,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,774,46.12,0.00,19,0,0
18000,1,1398,14.3,0.3,0.3,0.7,13.1,0.0,1.07,13.5,261,380,49.64,0.00,559,819,20
18000,2,292,4.7,0.2,0.0,0.0,4.5,0.0,1.08,21.7,27,668,42.88,0.00,281,9,2
18000,24,270,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.6,42,457,32.54,0.00,262,0,8
18000,40,173,14.6,0.1,0.0,0.4,14.1,0.0,1.04,11.5,63,154,22.11,0.00,0,170,3
18000,48,117,8.6,0.0,0.0,0.0,8.6,0.0,1.00,16.1,18,311,22.49,0.00,104,0,13
18000,23,88,8.6,0.0,1.0,0.2,7.5,0.0,1.00,15.2,22,301,20.25,0.00,81,2,5
18000,19,54,6.6,0.1,0.0,0.0,6.4,0.0,1.11,19.3,11,268,16.55,0.00,54,0,0
18000,15,35,6.1,0.0,0.0,0.0,6.0,0.0,1.00,19.9,4,212,15.20,0.00,31,0,4
18000,43,23,8.7,0.0,0.0,0.3,8.3,0.0,1.00,18.3,6,318,21.95,0.00,22,0,1
19000,1,1471,13.6,0.1,0.5,0.9,12.1,0.0,1.04,13.8,297,366,41.95,0.00,581,863,27
19000,2,290,5.9,0.0,0.0,0.2,5.7,0.0,1.01,20.6,33,694,46.75,0.00,271,19,0
19000,24,241,6.5,0.0,0.1,0.0,6.4,0.0,1.00,19.2,38,600,42.18,0.00,234,1,6
19000,23,137,8.9,0.0,0.9,0.0,8.0,0.0,1.00,14.8,22,265,18.60,0.00,127,2,8
19000,40,101,7.6,0.0,0.0,0.0,7.6,0.0,1.00,18.5,31,312,32.68,0.00,0,99,2
19000,43,100,9.2,0.0,0.0,0.0,9.1,0.0,1.00,18.0,17,229,15.82,0.00,88,1,11
19000,19,61,6.3,0.1,0.0,0.0,6.2,0.0,1.03,19.8,10,413,24.01,0.00,59,2,0
19000,48,56,8.7,0.0,0.1,0.3,8.3,0.0,1.00,15.9,9,267,18.71,0.00,52,0,4
19000,15,15,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.3,2,213,13.58,0.00,15,0,0
20000,1,1057,7.8,0.0,1.0,0.1,6.7,0.0,1.00,18.3,126,491,44.80,0.00,550,501,6
20000,2,264,5.1,0.1,0.0,0.1,5.0,0.0,1.04,21.0,30,715,48.69,0.00,262,2,0
20000,24,165,6.0,0.0,0.1,0.0,5.9,0.0,1.00,19.6,24,823,55.14,0.00,164,1,0
20000,19,149,6.1,0.1,0.0,0.0,6.0,0.0,1.04,20.1,16,366,21.18,0.00,138,5,6
20000,40,141,8.8,0.0,0.0,0.0,8.8,0.0,1.00,17.8,50,378,48.97,0.00,0,141,0
20000,23,122,9.3,0.0,1.1,0.0,8.2,0.0,1.00,14.4,22,273,19.78,0.00,110,4,8
20000,50,108,6.4,0.4,0.0,0.1,6.0,0.0,1.09,19.2,14,216,13.88,0.00,82,20,6
20000,48,91,7.9,0.0,0.0,0.0,7.8,0.0,1.00,16.7,18,306,20.96,0.00,87,0,4
20000,43,50,8.9,0.0,0.2,0.2,8.5,0.0,1.00,18.0,8,252,16.70,0.00,40,1,9
20000,15,45,9.8,0.2,0.0,0.0,9.6,0.0,1.06,15.3,14,209,15.96,0.00,42,0,3
21000,1,899,10.2,0.1,1.3,0.2,8.6,0.0,1.04,15.5,120,408,43.84,0.00,315,581,3
21000,2,302,5.4,0.1,0.0,0.0,5.3,0.0,1.03,20.7,42,695,45.10,0.00,301,1,0
21000,24,207,6.3,0.0,0.0,0.0,6.1,0.0,1.01,19.9,32,530,34.81,0.00,201,0,6
21000,19,202,6.9,0.0,0.0,0.0,6.8,0.0,1.02,18.9,27,342,20.91,0.00,174,25,3
21000,50,132,5.6,0.1,0.0,0.0,5.5,0.0,1.02,20.0,11,241,14.71,0.00,114,6,12
21000,48,105,7.8,0.0,0.0,0.0,7.8,0.0,1.00,16.3,14,271,18.60,0.00,98,2,5
21000,57,89,9.5,0.3,0.0,0.0,9.2,0.0,1.08,14.5,31,163,12.01,0.00,77,1,11
21000,23,76,8.8,0.0,1.1,0.0,7.6,0.0,1.00,15.1,25,237,16.15,0.00,68,3,5
21000,43,50,9.4,0.1,0.0,0.1,9.2,0.0,1.02,17.8,7,207,14.50,0.00,38,6,6
22000,1,1539,13.9,0.6,0.9,0.3,12.1,0.0,1.13,13.3,332,363,47.22,0.00,508,1017,14
22000,2,238,4.9,0.3,0.0,0.0,4.6,0.0,1.13,21.3,29,701,46.38,0.00,238,0,0
22000,24,225,7.6,0.0,0.2,0.0,7.4,0.0,1.01,18.2,40,478,33.45,0.00,211,7,7
22000,19,141,6.7,0.0,0.0,0.1,6.5,0.0,1.01,19.4,23,532,32.43,0.00,122,10,9
22000,50,98,6.0,0.1,0.0,0.1,5.8,0.0,1.05,19.6,12,280,18.10,0.00,95,0,3
22000,57,81,9.5,0.0,0.0,0.0,9.5,0.0,1.00,14.6,27,176,13.45,0.00,76,3,2
22000,48,71,7.9,0.0,0.1,0.0,7.8,0.0,1.00,16.1,13,211,14.54,0.00,67,0,4
22000,23,67,9.6,0.0,1.3,0.0,8.3,0.0,1.00,14.2,25,202,14.55,0.00,63,0,4
22000,43,43,8.7,0.0,0.0,0.2,8.6,0.0,1.00,18.2,9,236,16.05,0.00,37,0,6
22000,60,35,5.6,0.0,0.0,0.0,5.6,0.0,1.00,20.5,6,450,25.75,0.00,35,0,0
22000,40,22,11.2,0.2,0.0,0.0,11.0,0.0,1.27,15.4,10,252,38.71,0.00,0,22,0
22000,61,20,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.6,6,456,39.46,0.00,20,0,0
22000,52,8,7.4,0.0,0.0,1.0,6.4,0.0,1.00,17.8,3,321,21.15,0.00,8,0,0
23000,1,851,9.0,0.0,0.8,0.0,8.2,0.0,1.01,16.6,107,537,49.89,0.00,561,283,7
23000,2,344,5.0,0.2,0.0,0.1,4.7,0.0,1.08,21.3,41,791,51.74,0.00,344,0,0
23000,40,343,9.8,0.2,0.0,0.0,9.6,0.0,1.07,16.3,107,243,34.22,0.00,0,343,0
23000,24,110,5.1,0.0,0.1,0.0,4.9,0.0,1.02,21.2,19,939,66.67,0.00,109,0,1
23000,60,98,6.5,0.0,0.0,0.1,6.5,0.0,1.00,19.7,19,364,22.88,0.00,94,0,4
23000,50,96,6.4,0.1,0.0,0.1,6.2,0.0,1.01,19.4,15,294,18.93,0.00,90,3,3
23000,19,85,6.3,0.3,0.0,0.0,6.0,0.0,1.16,19.8,16,552,31.84,0.00,81,3,1
23000,57,80,12.0,0.0,0.1,0.2,11.7,0.0,1.00,12.5,35,184,14.93,0.00,72,2,6
23000,23,67,9.4,0.0,1.5,0.1,7.8,0.0,1.00,14.5,22,208,14.75,0.00,60,1,6
23000,48,62,7.7,0.0,0.1,0.2,7.4,0.0,1.00,17.0,15,238,15.64,0.00,59,0,3
23000,43,38,10.7,0.0,0.0,0.2,10.6,0.0,1.00,17.3,10,247,17.29,0.00,34,1,3
23000,61,14,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.1,6,1048,85.27,0.00,14,0,0
23000,62,11,4.7,0.0,0.0,0.8,3.9,0.0,1.00,21.1,7,287,29.30,0.00,0,11,0
23000,52,9,7.0,0.0,0.0,1.0,6.0,0.0,1.00,18.0,1,278,17.30,0.00,6,0,3
24000,1,1259,13.6,0.9,0.3,0.4,12.0,0.0,1.20,13.7,266,370,49.08,0.00,570,671,18
24000,40,454,9.4,0.5,0.1,0.0,8.8,0.0,1.18,16.0,149,192,27.59,0.00,0,449,5
24000,2,333,4.4,0.1,0.0,0.0,4.3,0.0,1.06,21.7,34,734,45.77,0.00,333,0,0
24000,60,130,7.3,0.0,0.0,0.0,7.3,0.0,1.00,18.5,25,431,27.83,0.00,97,26,7
24000,24,116,5.2,0.0,0.1,0.1,5.0,0.0,1.00,21.6,18,727,50.01,0.00,116,0,0
24000,50,106,6.6,0.3,0.0,0.0,6.3,0.0,1.09,19.2,15,349,22.43,0.00,93,2,11
24000,57,97,11.3,0.1,0.1,0.1,10.9,0.0,1.02,13.4,38,179,15.01,0.00,92,1,4
24000,48,70,8.1,0.0,0.2,0.0,7.9,0.0,1.00,16.7,17,260,17.31,0.00,68,1,1
24000,19,56,5.2,0.0,0.0,0.0,5.2,0.0,1.01,21.2,6,520,28.63,0.00,56,0,0
24000,23,47,8.4,0.0,0.9,0.0,7.6,0.0,1.00,14.9,13,214,14.67,0.00,38,1,8
24000,43,30,8.7,0.0,0.0,0.1,8.6,0.0,1.00,18.6,8,249,16.93,0.00,24,1,5
25000,1,786,7.9,0.1,0.3,0.1,7.4,0.0,1.02,17.2,105,428,33.68,0.00,527,249,10
25000,40,370,10.2,0.4,0.0,0.1,9.7,0.0,1.12,15.7,119,176,23.01,0.00,0,369,1
25000,2,321,4.3,0.1,0.0,0.0,4.2,0.0,1.05,21.9,30,784,49.33,0.00,320,0,1
25000,19,130,6.3,0.2,0.0,0.0,6.1,0.0,1.14,19.6,23,330,19.86,0.00,127,0,3
25000,24,124,4.8,0.0,0.0,0.0,4.7,0.0,1.00,22.2,20,742,47.41,0.00,124,0,0
25000,60,115,6.7,0.0,0.0,0.0,6.7,0.0,1.00,18.9,16,419,30.33,0.00,68,43,4
25000,57,109,11.1,0.0,0.0,0.6,10.5,0.0,1.01,13.4,41,176,14.31,0.00,95,3,11
25000,50,104,6.6,0.1,0.0,0.0,6.5,0.0,1.04,18.9,19,303,19.77,0.00,100,0,4
25000,43,50,8.8,0.0,0.0,0.0,8.8,0.0,1.00,18.4,13,218,15.07,0.00,42,0,8
25000,48,30,7.8,0.0,0.1,0.0,7.7,0.0,1.00,17.4,10,265,18.84,0.00,30,0,0
25000,23,25,7.6,0.0,0.6,0.0,7.0,0.0,1.00,16.5,8,161,11.67,0.00,22,0,3
26000,1,1130,13.5,0.3,0.4,0.6,12.2,0.0,1.08,13.6,217,440,43.68,0.00,484,631,15
26000,2,380,4.4,0.2,0.0,0.1,4.1,0.0,1.09,21.9,32,781,48.90,0.00,380,0,0
26000,19,139,6.3,0.2,0.0,0.0,6.1,0.0,1.12,19.6,18,349,21.39,0.00,134,0,5
26000,24,136,4.6,0.0,0.3,0.0,4.3,0.0,1.00,22.4,22,896,53.78,0.00,136,0,0
26000,40,135,11.7,0.2,0.0,0.0,11.5,0.0,1.05,15.1,67,240,40.42,0.00,0,131,4
26000,57,127,10.0,0.0,0.1,0.4,9.5,0.0,1.00,13.9,43,200,15.38,0.00,121,0,6
26000,60,85,7.3,0.0,0.0,0.0,7.3,0.0,1.01,18.0,16,401,34.32,0.00,36,48,1
26000,43,81,10.3,0.0,0.0,0.0,10.2,0.0,1.00,17.9,18,175,12.64,0.00,75,0,6
26000,48,78,7.9,0.0,0.4,0.0,7.5,0.0,1.00,16.9,14,215,14.97,0.00,74,0,4
26000,50,57,6.6,0.3,0.0,0.2,6.1,0.0,1.09,19.2,12,173,11.41,0.00,56,0,1
26000,23,24,8.2,0.0,0.2,0.0,8.0,0.0,1.00,16.7,6,169,11.23,0.00,20,0,4
27000,1,909,14.0,0.7,0.1,0.4,12.8,0.0,1.17,13.0,209,390,46.40,0.00,390,501,18
27000,2,352,5.1,0.1,0.0,0.1,4.8,0.0,1.06,21.2,42,591,37.78,0.00,352,0,0
27000,40,192,14.5,1.0,0.0,0.0,13.4,0.0,1.25,12.5,105,222,35.15,0.00,0,187,5
27000,19,148,6.8,0.2,0.0,0.0,6.6,0.0,1.10,19.3,24,428,26.35,0.00,148,0,0
27000,24,125,5.4,0.0,0.0,0.1,5.3,0.0,1.00,21.6,21,824,49.30,0.00,125,0,0
27000,50,108,7.0,0.0,0.0,0.0,7.0,0.0,1.01,18.7,12,190,12.77,0.00,96,0,12
27000,60,91,9.7,0.0,0.1,0.1,9.5,0.0,1.00,16.2,22,312,25.61,0.00,49,30,12
27000,48,87,7.0,0.0,0.1,0.0,6.9,0.0,1.00,18.3,13,274,18.71,0.00,77,0,10
27000,43,79,10.1,0.0,0.0,0.0,10.1,0.0,1.00,17.6,15,201,15.01,0.00,75,0,4
27000,57,70,8.1,0.0,0.1,0.1,7.9,0.0,1.00,15.1,17,219,15.85,0.00,66,0,4
27000,72,56,8.5,0.0,0.1,0.0,8.4,0.0,1.00,16.0,12,243,16.14,0.00,50,0,6
27000,23,19,8.8,0.0,0.6,0.0,8.2,0.0,1.00,16.5,10,218,16.68,0.00,19,0,0
28000,1,471,22.4,1.3,0.1,1.7,19.3,0.0,1.31,7.4,161,293,85.71,0.00,0,462,9
28000,73,344,13.9,0.5,1.3,0.4,11.8,0.1,1.12,12.6,158,249,46.96,0.00,0,341,3
28000,2,337,5.6,0.3,0.0,0.2,5.0,0.0,1.12,20.4,42,791,53.70,0.00,337,0,0
28000,19,157,6.4,0.1,0.0,0.0,6.3,0.0,1.03,19.4,17,443,27.46,0.01,146,0,11
28000,24,152,5.7,0.0,0.0,0.4,5.2,0.0,1.00,21.6,25,761,46.34,0.00,152,0,0
28000,60,128,6.2,0.1,0.0,0.0,6.1,0.0,1.07,19.9,23,479,35.64,0.00,127,0,1
28000,50,99,7.6,0.6,0.0,0.1,6.9,0.0,1.16,18.0,21,241,17.37,0.00,98,0,1
28000,43,82,9.9,0.0,0.1,0.1,9.6,0.0,1.00,17.5,18,220,15.92,0.00,74,0,8
28000,72,73,8.5,0.0,0.0,0.1,8.4,0.0,1.00,17.2,21,165,11.85,0.00,70,0,3
28000,23,44,10.4,0.0,1.2,0.0,9.1,0.0,1.00,15.4,14,188,14.65,0.00,37,0,7
28000,57,42,9.5,0.1,0.2,0.4,8.9,0.0,1.02,14.1,13,246,17.49,0.00,38,0,4
28000,48,34,8.3,0.0,0.0,0.0,8.2,0.0,1.00,17.3,12,256,17.01,0.00,30,0,4
28000,40,31,11.7,0.5,0.1,0.0,11.1,0.0,1.13,10.5,17,458,71.70,0.00,0,31,0
29000,1,458,21.9,1.1,0.1,1.8,18.9,0.0,1.29,7.9,122,149,39.22,0.00,0,455,3
29000,2,362,5.6,0.2,0.0,0.2,5.2,0.0,1.06,20.5,44,846,58.94,0.00,362,0,0
29000,40,229,12.3,0.3,0.2,0.0,11.7,0.0,1.11,12.2,98,183,28.35,0.00,0,211,18
29000,50,196,8.6,0.2,0.5,0.2,7.7,0.1,1.06,17.0,33,214,16.38,0.04,189,0,7
29000,73,179,15.9,1.2,0.1,0.1,14.5,0.0,1.47,12.2,109,271,56.35,0.00,0,166,13
29000,19,152,6.9,0.2,0.0,0.1,6.6,0.0,1.07,19.0,26,490,31.26,0.00,144,0,8
29000,24,95,4.7,0.1,0.0,0.2,4.4,0.0,1.05,22.0,20,981,63.11,0.00,95,0,0
29000,72,54,8.5,0.0,0.0,0.1,8.4,0.0,1.00,18.0,13,172,12.60,0.00,45,0,9
29000,60,53,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.3,11,854,60.02,0.00,52,0,1
29000,43,45,8.8,0.1,0.0,0.0,8.7,0.0,1.06,18.4,12,181,12.71,0.00,37,0,8
29000,48,42,8.0,0.0,0.0,0.0,8.0,0.0,1.00,16.8,6,279,19.41,0.00,42,0,0
29000,57,25,9.3,0.0,0.0,1.1,8.2,0.0,1.00,14.8,11,368,24.54,0.00,24,0,1
29000,23,13,12.8,0.0,2.2,0.0,10.5,0.0,1.00,12.8,4,384,32.64,0.00,13,0,0
30000,2,481,5.2,0.2,0.0,0.1,4.8,0.0,1.10,20.9,59,600,40.45,0.00,480,0,1
30000,1,469,21.4,0.4,0.1,1.4,19.5,0.0,1.12,8.3,147,122,31.32,0.00,0,465,4
30000,50,320,8.3,0.2,0.0,0.0,8.0,0.0,1.10,17.1,64,247,17.67,0.00,306,0,14
30000,73,162,21.9,1.7,3.7,1.1,15.3,0.2,1.46,7.6,113,258,68.88,0.00,0,159,3
30000,19,103,6.2,0.2,0.0,0.0,6.0,0.0,1.13,19.8,20,548,33.59,0.00,101,0,2
30000,60,57,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.1,9,427,21.89,0.00,56,0,1
30000,24,41,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.7,5,1091,64.15,0.00,41,0,0
30000,57,35,7.9,0.1,0.0,0.0,7.7,0.0,1.04,15.7,12,217,14.93,0.00,32,0,3
30000,43,35,11.7,0.1,0.0,0.0,11.6,0.0,1.03,16.6,9,223,18.11,0.00,30,0,5
30000,72,30,8.6,0.0,0.0,0.1,8.5,0.0,1.00,17.9,12,164,11.96,0.00,28,0,2
30000,48,29,13.2,0.0,0.0,1.1,12.2,0.0,1.00,14.0,6,142,12.78,0.00,28,0,1
30000,23,26,11.5,0.0,2.1,0.0,9.4,0.0,1.00,13.7,7,227,19.19,0.00,20,0,6
31000,2,647,5.2,0.2,0.0,0.1,4.9,0.0,1.09,20.8,79,668,44.80,0.00,647,0,0
31000,1,547,18.0,1.3,0.1,0.9,15.7,0.0,1.40,11.5,140,183,44.06,0.00,0,536,11
31000,83,284,18.1,1.0,0.0,0.5,16.6,0.0,1.27,11.0,158,218,53.16,0.00,0,274,10
31000,73,139,20.1,1.9,4.1,0.1,14.0,0.4,1.49,9.7,90,329,77.00,0.01,0,138,1
31000,19,131,5.8,0.0,0.0,0.0,5.7,0.0,1.02,20.1,20,534,33.59,0.00,131,0,0
31000,50,105,7.0,0.2,0.1,0.1,6.7,0.0,1.12,18.6,18,232,15.67,0.01,98,0,7
31000,60,88,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.6,7,528,27.96,0.00,86,0,2
31000,24,51,4.4,0.0,0.1,0.0,4.2,0.1,1.01,22.2,8,567,31.97,0.00,51,0,0
31000,72,49,8.0,0.0,0.0,0.0,7.9,0.0,1.00,18.4,8,143,9.90,0.00,44,0,5
31000,57,48,7.6,0.0,0.0,0.1,7.5,0.0,1.01,15.8,15,322,21.46,0.00,46,0,2
31000,23,32,11.0,0.1,1.0,0.0,9.9,0.0,1.02,14.8,10,261,19.75,0.00,28,0,4
31000,48,30,7.9,0.0,0.0,0.0,7.9,0.0,1.00,16.2,4,194,14.78,0.00,30,0,0
31000,43,25,12.4,0.0,0.0,0.1,12.4,0.0,1.00,16.6,7,157,13.44,0.00,19,0,6
32000,1,900,13.9,0.3,0.1,0.8,12.7,0.0,1.10,14.8,179,381,46.79,0.00,445,445,10
32000,2,634,5.1,0.3,0.0,0.2,4.7,0.0,1.09,20.9,71,724,50.23,0.00,634,0,0
32000,83,456,18.4,1.7,0.2,0.6,16.0,0.0,1.41,10.3,197,192,39.45,0.00,0,435,21
32000,50,115,7.4,0.0,0.0,0.2,7.2,0.0,1.01,18.4,19,219,15.14,0.00,108,0,7
32000,60,98,4.9,0.1,0.0,0.0,4.8,0.0,1.07,21.8,13,638,34.80,0.00,92,0,6
32000,19,93,6.7,0.4,0.0,0.1,6.2,0.0,1.13,19.2,21,712,50.17,0.00,92,0,1
32000,72,88,9.2,0.1,0.0,0.1,9.1,0.0,1.03,17.9,17,150,10.51,0.00,85,0,3
32000,57,43,8.6,0.0,0.0,0.3,8.3,0.0,1.00,15.3,15,299,19.29,0.00,36,4,3
32000,23,42,11.2,0.1,0.3,0.2,10.7,0.0,1.03,14.6,19,181,14.89,0.00,35,0,7
32000,24,37,5.0,0.1,0.1,0.4,4.5,0.1,1.01,21.6,10,909,58.46,0.00,37,0,0
32000,73,34,19.6,1.4,5.2,0.5,12.5,0.1,1.37,9.2,25,324,74.09,0.00,0,34,0
