step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
9000,1,529,7.9,0.0,0.1,0.1,7.7,0.0,1.00,19.9,155,691,66.63,0.00,528,0,1
9000,10,375,31.4,3.0,0.3,0.2,27.8,0.1,1.78,7.7,202,61,20.43,0.00,0,356,19
9000,4,232,58.8,0.0,0.1,0.8,57.9,0.0,1.00,0.2,38,54,32.98,0.00,1,225,6
9000,3,140,10.9,0.3,0.5,0.9,9.1,0.1,1.13,18.2,57,755,82.43,0.00,140,0,0
9000,16,6,8.3,0.0,0.0,0.0,8.3,0.0,1.00,19.7,4,1286,107.19,0.00,6,0,0
10000,9,698,8.4,0.3,0.2,0.0,7.9,0.0,1.09,17.5,143,460,35.76,0.00,670,2,26
10000,1,418,8.2,0.0,0.1,0.1,8.0,0.0,1.00,19.6,134,710,64.78,0.00,415,0,3
10000,10,355,33.3,1.6,0.0,0.3,31.4,0.0,1.41,7.5,162,62,22.73,0.00,0,339,16
10000,3,338,9.2,0.1,0.6,0.6,7.9,0.0,1.02,19.1,112,738,69.96,0.00,338,0,0
10000,4,242,55.2,0.2,0.3,2.3,52.4,0.0,1.05,1.2,52,67,35.75,0.00,0,233,9
10000,16,5,5.4,0.0,0.0,0.0,5.4,0.0,1.00,22.4,5,932,80.15,0.00,5,0,0
11000,9,741,8.0,0.4,0.1,0.1,7.5,0.0,1.12,18.0,134,487,37.16,0.00,708,6,27
11000,1,402,8.2,0.0,0.1,0.1,8.0,0.0,1.00,19.4,132,585,52.63,0.00,401,0,1
11000,10,357,33.0,1.8,0.0,0.0,31.2,0.0,1.53,7.8,147,68,28.94,0.00,0,347,10
11000,3,323,8.7,0.1,0.7,0.6,7.3,0.0,1.04,19.4,121,762,71.55,0.00,323,0,0
11000,4,208,63.5,0.2,0.4,0.9,62.1,0.0,1.03,0.0,23,57,41.41,0.00,0,198,10
12000,1,1092,25.6,0.4,0.1,1.4,23.6,0.0,1.12,12.3,369,302,39.94,0.00,541,531,20
12000,9,794,8.3,0.3,0.2,0.2,7.7,0.0,1.09,17.9,165,551,42.18,0.00,699,70,25
12000,3,77,12.2,0.1,1.0,1.5,9.5,0.0,1.02,17.4,44,817,95.77,0.00,77,0,0
12000,23,5,5.8,0.0,0.0,0.0,5.8,0.0,1.00,19.2,2,274,14.02,0.00,5,0,0
13000,9,986,8.6,0.2,0.2,0.0,8.2,0.0,1.06,17.8,168,458,34.47,0.00,720,209,57
13000,1,496,8.6,0.0,0.1,0.1,8.4,0.0,1.00,19.2,169,753,68.32,0.00,496,0,0
13000,3,76,11.3,0.3,1.5,1.6,7.9,0.0,1.11,17.8,47,620,72.10,0.00,76,0,0
14000,9,561,7.6,0.3,0.2,0.0,7.1,0.0,1.11,18.3,106,675,51.62,0.00,550,2,9
14000,1,476,9.5,0.0,0.2,0.1,9.2,0.0,1.00,18.6,167,683,66.85,0.00,472,0,4
14000,3,56,12.7,0.0,0.1,1.9,10.7,0.0,1.01,16.8,24,852,109.32,0.00,56,0,0
15000,9,1614,19.3,0.6,1.1,0.5,17.2,0.0,1.20,14.0,413,347,33.25,0.00,919,646,49
15000,1,369,8.5,0.0,0.1,0.1,8.3,0.0,1.00,19.1,148,731,67.16,0.00,369,0,0
15000,3,48,10.7,0.0,0.0,0.9,9.8,0.0,1.02,17.6,23,1065,123.45,0.00,48,0,0
15000,32,21,9.2,0.0,0.0,0.0,9.2,0.0,1.00,17.0,9,219,14.73,0.00,20,0,1
16000,9,1127,7.2,0.1,0.1,0.0,7.0,0.0,1.03,18.9,152,424,29.43,0.00,1062,36,29
16000,1,264,7.9,0.0,0.1,0.1,7.7,0.0,1.00,19.6,113,934,78.21,0.00,264,0,0
16000,3,23,10.4,0.0,0.3,0.8,9.2,0.0,1.00,17.3,11,1415,124.25,0.00,23,0,0
16000,35,19,4.8,0.0,0.2,0.0,4.6,0.0,1.00,22.1,8,1275,75.34,0.00,19,0,0
16000,32,15,10.3,0.0,0.0,0.0,10.3,0.0,1.00,15.3,3,140,11.82,0.00,13,2,0
16000,38,12,3.6,0.0,0.2,0.0,3.3,0.0,1.00,23.0,2,715,36.61,0.00,12,0,0
17000,9,1089,6.8,0.1,0.1,0.1,6.6,0.0,1.03,19.2,135,580,39.57,0.00,1043,23,23
17000,1,242,7.0,0.0,0.1,0.0,7.0,0.0,1.00,20.5,91,838,61.86,0.00,241,0,1
17000,32,33,7.7,0.0,0.0,0.0,7.6,0.0,1.00,16.5,5,155,10.49,0.00,29,1,3
17000,3,18,8.3,0.0,0.0,0.6,7.7,0.0,1.00,19.0,7,1142,89.88,0.00,18,0,0
17000,35,12,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.2,5,907,52.22,0.00,12,0,0
17000,38,12,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,783,41.52,0.00,12,0,0
18000,9,787,7.6,0.2,0.2,0.0,7.1,0.0,1.08,18.8,122,521,36.00,0.00,635,130,22
18000,1,178,7.4,0.0,0.0,0.1,7.3,0.0,1.00,20.1,70,908,64.67,0.00,178,0,0
18000,32,35,7.8,0.0,0.0,0.0,7.8,0.0,1.00,16.4,6,209,13.95,0.00,34,0,1
18000,3,22,9.6,0.8,0.4,1.1,7.4,0.1,1.19,18.4,9,846,61.29,0.00,22,0,0
18000,45,19,6.2,0.0,0.0,0.0,6.2,0.0,1.00,20.1,9,619,36.56,0.00,18,0,1
18000,38,15,3.1,0.0,0.0,0.0,3.1,0.0,1.00,24.3,3,947,51.72,0.00,15,0,0
18000,35,6,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.0,5,1712,101.57,0.00,6,0,0
19000,9,406,6.8,0.1,0.1,0.0,6.7,0.0,1.03,19.3,50,566,36.75,0.00,381,7,18
19000,3,28,7.5,0.0,0.0,1.9,5.6,0.0,1.00,20.1,11,527,45.11,0.00,28,0,0
19000,1,26,10.4,0.0,0.0,0.0,10.4,0.0,1.00,18.0,11,903,76.26,0.00,26,0,0
19000,38,22,4.6,0.0,0.0,0.0,4.6,0.0,1.00,22.6,6,757,50.35,0.00,22,0,0
19000,45,14,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.3,6,781,40.09,0.00,14,0,0
19000,32,8,9.5,0.0,0.0,0.0,9.5,0.0,1.00,13.0,2,184,11.32,0.00,6,0,2
20000,9,537,6.8,0.1,0.1,0.1,6.5,0.0,1.04,19.4,72,489,33.25,0.00,454,68,15
20000,52,438,22.9,0.7,1.5,0.4,20.3,0.0,1.23,11.5,169,59,13.48,0.00,13,425,0
20000,53,284,42.3,0.1,7.5,4.4,30.3,0.0,1.01,1.3,110,86,41.36,0.00,1,277,6
20000,54,113,7.2,0.7,0.0,0.0,6.4,0.0,1.21,18.1,38,881,69.10,0.00,112,0,1
20000,1,52,8.9,0.0,0.0,0.1,8.8,0.0,1.00,18.8,23,694,58.12,0.00,52,0,0
20000,45,21,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.6,8,719,37.25,0.00,21,0,0
20000,3,20,8.0,0.0,0.9,0.6,6.6,0.0,1.00,19.4,6,1029,87.06,0.00,20,0,0
20000,38,11,9.5,0.0,3.2,0.0,6.4,0.0,1.00,19.5,5,629,50.34,0.00,11,0,0
20000,56,8,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.5,5,310,18.34,0.00,8,0,0
20000,55,6,7.7,0.0,0.0,0.0,7.7,0.0,1.00,20.0,3,763,57.55,0.00,6,0,0
21000,52,475,22.0,0.4,1.0,0.4,20.3,0.1,1.12,12.0,170,66,17.62,0.00,12,458,5
21000,9,467,6.6,0.1,0.0,0.0,6.4,0.0,1.04,19.5,60,510,34.98,0.00,447,4,16
21000,53,373,28.9,0.2,1.4,2.6,24.6,0.0,1.12,4.2,135,86,30.25,0.00,1,371,1
21000,54,130,7.6,0.3,0.0,0.2,7.1,0.0,1.12,18.0,39,527,44.61,0.00,130,0,0
21000,38,31,8.6,0.0,0.4,0.3,7.9,0.0,1.00,20.1,12,533,42.83,0.00,31,0,0
21000,3,27,7.0,0.0,0.2,1.3,5.4,0.0,1.00,20.7,12,615,48.61,0.00,27,0,0
21000,1,26,8.3,0.0,0.0,0.1,8.2,0.0,1.00,19.4,12,1017,89.09,0.00,26,0,0
21000,45,12,5.1,0.0,0.0,0.0,5.1,0.0,1.00,21.2,5,1277,67.48,0.00,12,0,0
21000,55,10,9.8,0.0,3.4,0.0,6.4,0.0,1.00,16.6,9,323,24.31,0.00,10,0,0
21000,56,9,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.3,5,379,25.76,0.00,9,0,0
22000,54,803,5.5,0.2,0.1,0.1,5.1,0.0,1.08,20.6,113,647,46.93,0.00,797,0,6
22000,9,568,7.5,0.3,0.1,0.2,7.0,0.0,1.10,19.1,93,485,34.45,0.00,508,50,10
22000,52,390,25.0,0.5,0.5,0.3,23.6,0.0,1.15,10.3,127,66,19.84,0.00,0,374,16
22000,53,343,32.6,0.1,3.5,4.6,24.3,0.0,1.04,3.9,131,57,19.07,0.00,0,335,8
22000,3,14,8.1,0.0,0.2,1.6,6.3,0.0,1.00,19.6,5,813,78.18,0.00,14,0,0
22000,38,10,7.8,0.0,0.2,0.0,7.6,0.0,1.00,19.2,5,1348,126.89,0.00,10,0,0
22000,59,7,5.9,1.6,0.0,0.9,3.4,0.0,1.57,20.0,4,685,49.83,0.04,7,0,0
22000,45,6,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.3,3,1686,85.42,0.00,6,0,0
22000,55,5,12.0,0.0,3.0,0.0,9.0,0.0,1.00,14.0,4,972,82.85,0.00,5,0,0
23000,9,601,6.1,0.1,0.1,0.0,5.9,0.0,1.05,20.1,67,534,37.02,0.00,585,8,8
23000,54,516,5.4,0.2,0.1,0.1,5.1,0.0,1.08,20.6,84,777,53.28,0.00,509,0,7
23000,52,448,24.8,0.7,0.8,0.2,23.0,0.0,1.21,10.1,165,71,19.43,0.00,0,435,13
23000,53,318,39.7,0.6,3.4,1.8,33.9,0.0,1.04,2.5,137,54,22.44,0.00,0,311,7
23000,60,106,8.3,0.0,0.0,0.0,8.2,0.0,1.00,17.4,29,275,17.75,0.00,96,1,9
23000,59,15,5.0,0.8,0.0,0.0,4.2,0.0,1.28,21.5,7,365,25.97,0.00,15,0,0
23000,64,12,7.3,0.0,0.0,0.0,7.3,0.0,1.00,19.5,3,1168,75.52,0.00,12,0,0
23000,3,8,7.0,0.0,0.0,1.2,5.8,0.0,1.00,20.5,3,966,66.56,0.00,8,0,0
24000,9,689,6.4,0.1,0.1,0.1,6.1,0.0,1.02,19.8,76,557,39.54,0.00,661,0,28
24000,54,521,5.7,0.0,0.0,0.2,5.5,0.0,1.02,20.1,64,633,42.96,0.00,509,0,12
24000,52,405,25.9,0.6,0.7,0.5,24.1,0.0,1.16,9.9,216,61,18.03,0.03,0,388,17
24000,53,349,33.6,0.3,3.0,1.0,29.2,0.1,1.04,3.8,151,94,43.12,0.00,0,345,4
24000,60,85,10.7,0.0,0.0,0.0,10.7,0.0,1.00,15.9,32,288,19.78,0.00,74,0,11
24000,59,19,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.3,4,702,46.65,0.00,19,0,0
24000,3,8,7.6,0.0,0.0,2.0,5.6,0.0,1.00,19.8,4,1399,93.39,0.00,8,0,0
24000,67,7,6.9,0.0,0.0,0.6,6.3,0.0,1.00,20.0,3,814,74.22,0.00,7,0,0
25000,9,846,6.4,0.1,0.1,0.1,6.1,0.0,1.04,19.8,100,579,41.84,0.00,810,18,18
25000,52,691,33.7,1.1,0.7,2.3,29.6,0.1,1.28,7.0,321,75,32.11,0.02,1,672,18
25000,54,458,4.9,0.1,0.0,0.1,4.7,0.0,1.04,21.2,50,760,51.01,0.00,456,0,2
25000,60,131,10.6,0.0,0.0,0.0,10.6,0.0,1.01,16.0,36,262,19.69,0.00,126,0,5
25000,71,45,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.3,10,260,15.02,0.00,39,0,6
25000,58,32,5.0,0.2,0.0,0.2,4.6,0.0,1.06,20.8,11,588,39.05,0.00,32,0,0
25000,75,24,6.7,0.0,0.1,0.0,6.5,0.0,1.00,19.4,6,618,48.08,0.00,24,0,0
25000,59,19,4.2,0.0,0.0,0.0,4.2,0.0,1.00,22.1,3,880,62.85,0.00,19,0,0
25000,67,8,8.8,0.0,0.0,0.0,8.8,0.0,1.00,18.0,6,690,64.21,0.00,8,0,0
26000,9,727,6.3,0.1,0.2,0.1,6.0,0.0,1.02,19.7,83,695,50.02,0.00,711,0,16
26000,54,475,5.0,0.1,0.1,0.1,4.7,0.0,1.02,21.3,52,775,50.77,0.00,473,1,1
26000,52,416,28.5,0.4,1.7,0.3,26.1,0.0,1.11,9.2,133,79,26.40,0.00,3,405,8
26000,60,138,10.7,0.0,0.0,0.0,10.7,0.0,1.00,16.0,30,277,20.38,0.00,126,1,11
26000,71,91,6.5,0.2,0.0,0.2,6.1,0.0,1.07,20.3,17,248,14.77,0.00,78,1,12
26000,58,47,4.7,0.1,0.0,0.1,4.4,0.0,1.04,21.1,13,559,38.96,0.00,47,0,0
26000,70,41,8.7,0.0,0.0,0.3,8.4,0.0,1.00,18.8,17,515,44.41,0.00,41,0,0
26000,59,28,4.4,0.2,0.0,0.0,4.1,0.0,1.09,21.9,9,430,33.64,0.00,28,0,0
26000,75,25,8.4,0.2,0.0,0.0,8.2,0.0,1.17,19.1,10,620,44.99,0.00,25,0,0
26000,67,12,7.7,0.0,0.0,0.0,7.7,0.0,1.00,19.5,5,598,56.13,0.00,12,0,0
27000,9,738,6.8,0.2,0.2,0.1,6.3,0.0,1.07,19.4,108,794,55.27,0.00,727,0,11
27000,54,461,5.2,0.2,0.2,0.0,4.7,0.0,1.08,21.0,60,842,55.00,0.00,460,0,1
27000,52,366,30.3,1.4,0.8,0.3,27.7,0.0,1.33,8.3,121,96,40.14,0.01,1,357,8
27000,71,157,5.5,0.0,0.0,0.0,5.5,0.0,1.02,21.1,20,241,14.44,0.00,146,0,11
27000,60,91,11.0,0.0,0.0,0.0,11.0,0.0,1.00,15.9,24,428,30.37,0.00,80,0,11
27000,58,53,5.2,0.2,0.0,0.4,4.5,0.0,1.08,20.7,18,868,62.30,0.00,53,0,0
27000,70,51,7.2,0.0,0.0,0.1,7.1,0.0,1.00,20.1,17,781,71.31,0.00,51,0,0
27000,78,39,7.5,0.2,0.0,0.7,6.5,0.0,1.12,18.7,15,604,51.21,0.00,39,0,0
27000,75,16,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.1,6,1078,75.93,0.00,16,0,0
27000,67,8,7.8,0.0,1.0,0.0,6.8,0.0,1.00,20.0,3,926,86.91,0.00,8,0,0
27000,81,7,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.7,4,440,31.65,0.00,7,0,0
28000,9,844,6.9,0.2,0.2,0.0,6.4,0.0,1.07,19.2,125,631,46.53,0.00,828,0,16
28000,52,470,22.6,0.5,0.5,0.1,21.5,0.0,1.13,11.7,154,99,27.92,0.00,1,457,12
28000,54,377,5.4,0.1,0.1,0.0,5.1,0.0,1.06,20.8,57,769,52.33,0.00,376,0,1
28000,71,118,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.5,10,295,17.22,0.00,108,0,10
28000,60,80,10.3,0.0,0.0,0.0,10.3,0.0,1.00,16.4,19,336,23.91,0.00,74,0,6
28000,70,51,7.8,0.0,0.0,0.0,7.8,0.0,1.00,20.1,15,710,64.96,0.00,51,0,0
28000,78,44,8.6,0.2,0.0,1.5,6.9,0.0,1.07,18.0,19,879,79.00,0.00,44,0,0
28000,58,40,5.2,0.1,0.0,0.9,4.2,0.0,1.10,20.4,15,914,59.30,0.00,40,0,0
28000,67,17,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.2,5,412,38.95,0.00,17,0,0
28000,75,17,5.1,0.0,0.2,0.0,4.9,0.0,1.00,20.8,6,748,51.80,0.00,17,0,0
29000,9,893,6.4,0.1,0.2,0.0,6.1,0.0,1.04,19.6,120,634,47.05,0.00,858,19,16
29000,52,333,29.7,0.5,0.4,0.0,28.8,0.0,1.14,8.7,126,81,29.08,0.00,0,323,10
29000,54,248,5.5,0.1,0.1,0.0,5.3,0.0,1.06,20.4,39,980,68.22,0.00,246,0,2
29000,60,141,10.0,0.0,0.0,0.0,10.0,0.0,1.00,16.6,25,244,17.79,0.00,128,0,13
29000,71,110,5.3,0.1,0.0,0.0,5.2,0.0,1.02,21.3,15,347,20.38,0.00,99,0,11
29000,58,82,5.1,0.1,0.0,1.1,3.9,0.0,1.03,20.9,24,484,31.03,0.00,82,0,0
29000,70,72,9.2,0.0,0.0,0.2,8.9,0.0,1.00,19.2,24,647,56.44,0.00,72,0,0
29000,67,21,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.8,7,499,46.60,0.00,21,0,0
29000,75,20,6.1,0.3,0.8,0.3,4.8,0.1,1.17,19.8,9,533,36.27,0.00,20,0,0
29000,78,11,10.2,0.1,0.0,1.3,8.8,0.0,1.01,16.2,4,796,87.77,0.00,11,0,0
30000,9,802,6.6,0.1,0.2,0.0,6.3,0.0,1.04,19.3,120,716,55.91,0.00,787,0,15
30000,84,418,25.6,1.0,0.5,1.8,22.4,0.0,1.25,7.9,187,56,13.06,0.00,3,395,20
30000,52,415,24.9,1.4,0.2,0.2,23.1,0.0,1.43,10.2,163,56,15.93,0.00,7,396,12
30000,54,291,5.0,0.1,0.1,0.1,4.8,0.0,1.04,20.9,44,598,40.62,0.00,290,0,1
30000,60,177,9.9,0.0,0.0,0.0,9.8,0.0,1.00,16.5,32,322,22.59,0.00,166,0,11
30000,71,99,5.8,0.2,0.0,0.0,5.7,0.0,1.08,20.7,15,377,24.42,0.00,97,0,2
30000,58,90,5.4,0.1,0.0,1.1,4.3,0.0,1.02,20.3,30,709,47.44,0.00,90,0,0
30000,70,73,8.9,0.0,0.0,0.0,8.9,0.0,1.00,18.8,27,764,70.26,0.00,73,0,0
30000,67,23,7.4,0.0,0.2,0.0,7.3,0.0,1.00,19.2,8,804,74.92,0.00,23,0,0
30000,75,15,6.3,0.0,1.4,0.0,4.9,0.0,1.00,19.5,5,796,54.38,0.00,15,0,0
30000,78,12,9.8,0.1,0.0,1.2,8.6,0.0,1.01,16.2,6,992,110.06,0.00,12,0,0
31000,9,809,6.8,0.1,0.2,0.1,6.4,0.0,1.03,19.1,118,649,52.45,0.00,802,0,7
31000,84,471,22.3,0.5,0.6,1.6,19.7,0.0,1.12,7.5,189,93,23.58,0.00,1,457,13
31000,52,410,27.9,2.8,0.9,0.6,23.5,0.1,1.79,9.1,155,67,19.73,0.00,3,403,4
31000,54,283,4.9,0.2,0.1,0.1,4.4,0.0,1.05,21.5,35,637,41.76,0.00,281,0,2
31000,60,205,8.8,0.0,0.0,0.0,8.7,0.0,1.02,17.3,30,207,15.01,0.00,189,0,16
31000,58,88,6.2,0.2,0.2,1.0,4.8,0.0,1.04,19.7,33,1090,77.20,0.00,88,0,0
31000,70,58,10.1,0.0,0.0,0.7,9.4,0.0,1.00,18.4,22,792,75.68,0.00,58,0,0
31000,71,55,5.9,0.0,0.0,0.1,5.8,0.0,1.01,20.3,11,591,36.53,0.00,51,0,4
31000,67,17,6.8,0.0,0.0,0.0,6.8,0.0,1.00,20.0,6,1205,90.90,0.00,17,0,0
31000,78,11,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.2,4,912,84.48,0.00,11,0,0
31000,75,7,6.3,0.0,0.3,0.0,6.0,0.0,1.00,19.4,3,1095,95.21,0.00,7,0,0
32000,9,1097,6.0,0.2,0.1,0.1,5.6,0.0,1.07,20.0,147,714,50.93,0.00,1073,0,24
32000,84,483,21.5,0.5,0.3,1.8,18.8,0.0,1.15,8.4,185,137,35.53,0.00,1,475,7
32000,52,447,24.5,2.4,0.3,0.2,21.5,0.1,1.68,10.3,190,69,17.79,0.00,16,431,0
32000,60,296,9.3,0.0,0.1,0.0,9.2,0.0,1.00,17.0,58,226,15.60,0.00,269,0,27
32000,58,42,5.3,0.2,0.1,0.3,4.6,0.0,1.11,20.2,22,1154,77.56,0.00,42,0,0
32000,71,42,5.6,0.0,0.0,0.5,5.0,0.0,1.00,20.6,7,337,21.14,0.00,42,0,0
32000,70,18,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.6,8,1325,121.80,0.00,18,0,0
32000,78,6,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.3,4,1229,94.45,0.00,5,0,1
32000,54,5,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.6,4,190,11.87,0.00,5,0,0
33000,9,1267,5.8,0.1,0.0,0.1,5.5,0.0,1.05,20.1,145,687,45.00,0.00,1247,0,20
33000,84,478,20.0,0.4,0.2,1.0,18.4,0.0,1.13,7.7,176,95,23.89,0.02,9,459,10
33000,52,464,22.6,1.1,0.8,0.4,20.4,0.0,1.30,11.3,184,75,21.22,0.00,1,455,8
33000,60,269,7.6,0.0,0.1,0.0,7.5,0.0,1.02,18.3,40,373,23.28,0.00,251,1,17
33000,71,38,5.6,0.2,0.0,0.4,5.0,0.0,1.06,20.6,6,563,35.89,0.00,38,0,0
33000,58,30,6.4,0.2,1.0,0.3,4.9,0.2,1.04,19.8,19,1052,61.16,0.00,30,0,0
33000,54,9,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.8,3,578,37.62,0.00,9,0,0
33000,70,6,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.7,3,1244,80.17,0.00,6,0,0
33000,95,6,5.5,0.0,0.0,0.0,5.5,0.0,1.00,20.7,3,550,34.98,0.00,6,0,0
34000,9,1293,5.7,0.1,0.0,0.1,5.5,0.0,1.04,20.3,149,700,44.23,0.00,1275,0,18
34000,84,430,22.8,1.2,0.3,0.9,20.5,0.0,1.28,6.7,171,94,23.26,0.00,3,416,11
34000,52,384,31.4,2.8,0.6,1.1,26.9,0.0,1.75,7.8,164,85,30.38,0.00,0,369,15
34000,60,198,6.9,0.1,0.0,0.0,6.9,0.0,1.05,18.6,34,403,24.18,0.00,181,0,17
34000,71,44,5.4,0.0,0.0,0.2,5.3,0.0,1.00,20.8,8,732,45.76,0.00,44,0,0
34000,58,25,5.0,0.0,0.0,0.4,4.6,0.0,1.00,20.7,16,1120,71.25,0.00,25,0,0
34000,54,18,3.9,0.2,0.0,0.0,3.8,0.0,1.10,22.4,5,470,31.42,0.00,18,0,0
34000,95,7,7.1,0.0,0.0,1.4,5.7,0.0,1.00,18.6,5,1320,90.94,0.00,7,0,0
34000,78,5,6.0,0.0,0.8,0.0,5.2,0.0,1.00,18.4,2,617,34.50,0.00,5,0,0
35000,9,571,6.1,0.1,0.1,0.0,5.9,0.0,1.03,20.0,66,626,43.38,0.00,567,0,4
35000,84,431,25.3,0.2,0.6,0.3,24.3,0.0,1.06,4.4,142,47,11.94,0.00,1,426,4
35000,52,355,32.3,1.6,0.5,0.4,29.7,0.0,1.42,7.8,141,76,28.18,0.00,0,340,15
35000,60,116,7.6,0.0,0.0,0.1,7.5,0.0,1.00,17.6,20,348,20.26,0.00,104,0,12
35000,58,22,6.0,0.5,0.0,0.5,5.0,0.0,1.06,20.1,13,643,46.31,0.00,22,0,0
35000,54,21,5.2,0.0,0.0,0.0,5.2,0.0,1.00,20.9,6,555,37.32,0.00,21,0,0
35000,101,8,5.6,0.0,0.0,0.0,5.6,0.0,1.00,19.8,4,629,36.85,0.00,8,0,0
35000,71,8,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.2,4,1065,64.83,0.00,8,0,0
35000,95,5,7.0,0.0,0.0,0.2,6.8,0.0,1.00,17.6,3,1090,70.69,0.00,5,0,0
36000,9,1355,6.2,0.2,0.1,0.2,5.7,0.0,1.06,19.8,170,808,54.20,0.00,1339,0,16
36000,84,405,27.4,1.9,0.5,1.0,24.0,0.0,1.46,5.7,166,104,35.25,0.01,0,394,11
36000,52,394,27.4,1.9,0.9,0.1,24.5,0.1,1.48,9.5,174,82,25.60,0.00,0,374,20
36000,60,206,7.5,0.0,0.0,0.0,7.5,0.0,1.00,17.9,27,274,16.87,0.00,188,0,18
36000,54,16,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.4,6,902,66.25,0.00,16,0,0
36000,58,11,8.0,0.0,2.5,1.2,4.4,0.0,1.00,18.0,10,1015,76.37,0.00,11,0,0
36000,71,7,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.6,2,772,43.72,0.00,7,0,0
37000,9,989,6.4,0.2,0.0,0.4,5.8,0.0,1.07,19.5,141,668,42.86,0.00,977,0,12
37000,52,362,32.8,2.0,1.2,0.1,29.4,0.0,1.54,7.4,156,70,28.55,0.00,0,352,10
37000,84,285,43.3,2.6,0.3,0.2,40.1,0.0,1.31,2.9,108,58,25.73,0.00,0,279,6
37000,60,207,7.4,0.0,0.0,0.0,7.3,0.0,1.00,18.0,26,342,20.34,0.00,200,0,7
37000,58,7,6.3,0.0,0.0,1.6,4.7,0.0,1.00,19.1,5,1541,105.69,0.00,7,0,0
37000,54,5,6.2,0.0,0.0,0.0,6.2,0.0,1.00,19.6,2,1938,129.18,0.00,5,0,0
