step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone
18000,134,92,13.3,0.1,0.1,0.3,12.8,0.0,1.06,15.2,49,92,13.35,0.05,0,84,8
18000,94,86,6.9,0.5,0.2,0.1,6.0,0.0,1.15,19.6,24,714,50.38,0.00,86,0,0
18000,46,71,5.2,0.1,0.0,0.0,5.1,0.0,1.03,20.3,16,386,21.55,0.00,68,0,3
18000,4,51,8.8,0.1,0.0,1.5,7.1,0.0,1.05,16.0,14,215,15.03,0.00,38,2,11
18000,68,38,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.6,4,488,29.74,0.00,37,0,1
18000,143,35,5.5,0.7,0.0,0.0,4.8,0.0,1.47,21.3,18,767,60.90,0.00,35,0,0
18000,92,31,9.2,0.5,0.0,0.0,8.7,0.0,1.22,14.8,12,812,52.28,0.01,31,0,0
18000,98,24,64.0,52.7,9.8,0.0,1.5,3.9,16.54,0.0,3,118,1.73,36.76,0,24,0
18000,3,12,10.0,0.0,0.0,0.0,10.0,0.0,1.00,15.8,7,1038,107.41,0.00,12,0,0
18000,97,7,11.3,0.0,0.0,1.3,10.0,0.0,1.00,16.3,5,1146,89.96,0.00,7,0,0
18000,115,5,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.0,1,467,21.71,0.00,5,0,0
19000,1,2984,20.8,3.9,1.8,0.5,14.7,0.3,2.01,13.3,953,364,38.71,3.01,1565,1318,101
19000,154,516,14.7,0.0,0.5,0.1,14.1,0.0,1.00,13.2,184,266,37.81,0.00,0,502,14
19000,8,512,12.9,0.1,0.9,0.0,11.8,0.0,1.05,15.5,183,121,18.54,0.00,0,491,21
19000,140,451,7.8,0.1,0.1,0.6,7.1,0.0,1.03,16.3,95,253,17.08,0.00,405,11,35
19000,106,239,37.0,19.5,1.8,0.0,15.7,1.2,6.01,5.8,179,144,32.27,7.45,0,228,11
19000,113,235,6.3,0.2,0.0,0.0,6.1,0.0,1.08,18.5,46,520,30.69,0.00,231,0,4
19000,148,172,6.2,0.2,0.0,0.2,5.8,0.0,1.09,21.8,19,517,35.05,0.00,168,0,4
19000,2,161,8.5,0.0,0.0,0.0,8.5,0.0,1.00,18.3,36,187,12.88,0.00,154,0,7
19000,94,114,5.9,0.3,0.0,0.0,5.5,0.0,1.22,20.4,31,532,37.87,0.00,114,0,0
19000,46,92,5.2,0.2,0.0,0.0,5.0,0.0,1.06,20.7,23,446,25.99,0.00,91,0,1
19000,68,60,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.4,8,417,23.98,0.00,56,0,4
19000,143,55,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.3,24,679,56.23,0.00,55,0,0
19000,92,36,7.7,0.5,0.2,0.0,7.1,0.0,1.19,16.8,15,612,41.87,0.03,31,0,5
19000,115,15,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.1,3,370,17.77,0.00,15,0,0
19000,134,14,15.4,0.0,0.1,0.1,15.2,0.0,1.00,11.4,13,103,19.00,0.00,0,11,3
19000,156,9,7.3,0.0,0.0,0.4,6.9,0.0,1.00,17.3,3,1639,104.86,0.00,9,0,0
19000,97,5,12.8,0.0,0.0,0.0,12.8,0.0,1.00,15.2,2,944,85.92,0.00,5,0,0
19000,3,5,7.8,0.0,0.0,0.0,7.8,0.0,1.00,18.8,4,705,72.07,0.00,5,0,0
20000,1,4093,19.1,2.7,0.8,0.3,15.3,0.2,1.71,13.5,1346,325,32.28,1.68,1719,2212,162
20000,148,612,6.7,0.0,0.4,0.2,6.1,0.0,1.01,20.5,81,418,27.27,0.00,594,3,15
20000,2,307,8.2,0.0,0.2,0.1,7.9,0.0,1.01,18.8,55,234,16.04,0.00,286,0,21
20000,140,298,7.1,0.1,0.0,0.4,6.6,0.0,1.02,17.0,45,272,17.99,0.00,271,1,26
20000,106,246,38.9,23.0,1.9,0.0,14.0,1.0,6.88,5.6,188,223,48.75,7.09,0,238,8
20000,113,170,6.2,0.1,0.0,0.0,6.0,0.0,1.02,18.7,27,433,24.52,0.00,163,0,7
20000,46,97,5.9,0.0,0.0,0.0,5.9,0.0,1.01,20.2,22,386,21.85,0.00,91,1,5
20000,94,82,6.0,0.1,0.0,0.0,5.8,0.0,1.05,20.6,29,976,73.66,0.00,82,0,0
20000,143,61,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.7,26,798,60.47,0.00,61,0,0
20000,164,54,6.7,0.0,0.0,0.0,6.7,0.0,1.00,17.4,12,369,22.46,0.00,53,0,1
20000,68,36,6.2,0.0,0.0,0.0,6.2,0.0,1.00,20.8,6,531,32.14,0.00,34,0,2
20000,92,35,7.4,0.3,0.0,0.0,7.1,0.0,1.13,16.6,10,517,31.98,0.04,35,0,0
20000,167,23,9.0,0.0,0.0,2.0,7.0,0.0,1.00,17.9,12,855,80.90,0.00,23,0,0
20000,115,15,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.6,3,548,26.98,0.00,14,0,1
20000,97,8,11.2,0.0,0.0,0.8,10.5,0.0,1.00,17.8,4,343,24.94,0.00,7,0,1
21000,1,3342,22.6,5.1,1.5,0.3,15.7,0.4,2.34,12.1,1373,273,28.04,2.07,1409,1708,225
21000,148,405,6.4,0.0,0.4,0.1,5.9,0.0,1.01,20.3,68,491,32.98,0.01,389,3,13
21000,2,384,7.9,0.0,0.1,0.0,7.8,0.0,1.00,19.0,64,249,16.64,0.00,343,2,39
21000,140,265,7.6,0.1,0.0,0.3,7.2,0.0,1.02,16.7,45,274,18.11,0.00,243,1,21
21000,106,245,36.4,19.0,1.9,0.0,15.5,0.7,5.53,5.7,203,205,42.69,5.52,0,224,21
21000,113,181,6.2,0.2,0.0,0.0,6.0,0.0,1.04,18.5,38,515,30.74,0.00,177,3,1
21000,170,134,10.3,0.0,0.1,0.1,10.1,0.0,1.00,18.0,23,181,13.02,0.00,124,0,10
21000,46,100,5.7,0.0,0.0,0.0,5.6,0.0,1.03,20.0,26,471,25.98,0.00,94,0,6
21000,172,58,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.4,10,562,40.21,0.00,57,0,1
21000,94,52,6.3,0.3,0.0,0.0,6.0,0.0,1.17,19.7,24,1090,76.70,0.00,52,0,0
21000,143,49,5.7,0.0,0.1,0.0,5.6,0.0,1.00,21.4,25,970,69.94,0.00,49,0,0
21000,171,30,6.9,0.2,0.0,0.3,6.4,0.0,1.05,19.3,11,206,12.35,0.00,29,0,1
21000,164,26,6.5,0.0,0.0,0.0,6.5,0.0,1.00,17.2,4,653,41.58,0.00,25,0,1
21000,167,16,9.2,0.0,0.0,0.9,8.3,0.0,1.00,18.0,8,1272,105.68,0.00,16,0,0
21000,68,15,5.3,0.0,0.3,0.0,4.9,0.0,1.00,21.7,3,721,38.89,0.00,14,0,1
21000,97,15,10.1,0.0,0.0,0.0,10.1,0.0,1.00,18.1,6,379,29.19,0.00,15,0,0
21000,92,14,9.5,1.1,0.1,0.0,8.4,0.1,1.36,15.6,7,1228,75.26,0.08,14,0,0
21000,115,9,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.2,2,400,19.35,0.00,9,0,0
22000,1,3435,24.4,6.9,1.7,0.2,15.6,0.5,2.76,11.4,1342,276,30.54,2.17,1632,1626,177
22000,180,1210,6.7,0.0,0.1,0.2,6.4,0.0,1.01,19.4,242,833,65.67,0.00,1207,0,3
22000,140,382,9.2,0.2,0.2,0.4,8.5,0.0,1.05,16.5,111,211,15.72,0.01,349,2,31
22000,2,294,7.4,0.0,0.1,0.0,7.4,0.0,1.00,19.2,63,275,18.55,0.00,267,6,21
22000,148,281,6.0,0.0,0.4,0.1,5.5,0.0,1.01,20.7,53,533,37.45,0.00,278,1,2
22000,113,228,7.0,0.5,0.0,0.0,6.5,0.0,1.20,18.1,84,336,21.81,0.00,214,3,11
22000,106,224,35.8,21.4,2.8,0.0,11.6,1.4,6.59,6.6,123,270,59.18,11.00,0,221,3
22000,170,198,9.9,0.1,0.3,0.0,9.4,0.0,1.09,18.0,49,184,13.66,0.00,190,2,6
22000,46,174,6.8,0.1,0.0,0.0,6.7,0.0,1.03,19.2,44,343,19.68,0.00,170,0,4
22000,184,46,4.3,0.1,0.3,0.0,3.9,0.0,1.04,23.7,7,900,50.55,0.00,46,0,0
22000,171,45,7.7,0.1,0.0,0.3,7.4,0.0,1.03,18.5,12,190,11.99,0.00,44,0,1
22000,164,21,8.8,0.0,0.0,0.0,8.8,0.0,1.00,15.7,5,397,24.48,0.00,20,0,1
22000,167,17,11.4,0.0,0.0,0.0,11.4,0.0,1.00,14.6,14,203,19.55,0.00,17,0,0
22000,92,15,5.5,0.5,0.0,0.0,5.1,0.0,1.22,19.2,7,972,57.14,0.02,15,0,0
22000,68,15,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.0,3,585,31.75,0.00,14,0,1
22000,185,14,8.7,0.0,0.0,0.0,8.7,0.0,1.00,14.7,7,546,37.90,0.00,13,0,1
22000,97,14,12.2,0.0,0.0,4.4,7.8,0.0,1.00,16.4,7,731,63.53,0.00,14,0,0
22000,115,6,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.3,3,395,18.36,0.00,6,0,0
22000,94,5,2.0,0.0,0.0,0.0,2.0,0.0,1.00,26.0,4,370,16.77,0.00,5,0,0
23000,1,3126,23.5,6.6,1.0,0.2,15.8,0.4,2.66,11.6,1367,230,30.44,1.28,1326,1656,144
23000,180,1134,7.2,0.0,0.1,0.3,6.8,0.0,1.01,19.0,225,785,60.22,0.00,1131,0,3
23000,140,441,10.9,0.1,0.1,0.5,10.2,0.0,1.02,14.4,168,194,14.67,0.00,406,7,28
23000,148,294,6.3,0.0,0.3,0.1,5.9,0.0,1.00,20.5,59,421,27.63,0.00,279,0,15
23000,46,288,6.6,0.1,0.0,0.0,6.5,0.0,1.03,19.2,54,352,20.49,0.00,274,0,14
23000,2,265,9.3,0.0,0.4,0.0,8.8,0.0,1.00,18.1,78,262,18.34,0.00,228,1,36
23000,113,259,10.0,0.3,0.0,0.1,9.6,0.0,1.09,14.6,124,331,23.18,0.00,234,12,13
23000,170,224,9.7,0.2,0.2,0.0,9.3,0.0,1.08,18.0,82,175,13.77,0.00,205,1,18
23000,106,168,39.2,17.5,5.1,0.2,16.4,1.6,5.32,5.6,116,178,39.33,12.96,0,157,11
23000,167,165,11.3,0.1,0.0,0.0,11.2,0.0,1.06,15.2,103,377,31.30,0.00,165,0,0
23000,191,108,10.4,0.1,0.1,0.0,10.2,0.0,1.01,14.1,26,126,9.69,0.01,97,0,11
23000,171,54,6.3,0.2,0.0,0.1,6.0,0.0,1.07,19.5,13,225,13.47,0.00,52,0,2
23000,92,37,5.9,0.6,0.0,0.0,5.2,0.0,1.30,19.0,20,439,26.48,0.06,37,0,0
23000,184,27,4.5,0.1,0.3,0.0,4.1,0.0,1.04,23.5,8,1236,70.71,0.00,27,0,0
