step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
250000,8,5328,9.69,1.06,0.55,0.17,7.91,0.14,1.24,0.035,9,2520024.0,263153.7,19,123
250000,1,3408,21.29,9.19,1.07,0.14,10.89,0.38,3.26,0.119,76,3000807.0,575034.4,20,64
250000,0,232,13.13,2.07,0.47,0.07,10.53,0.14,1.49,0.039,4,1983.7,1463.8,16,232
260000,8,4773,11.55,1.97,1.06,0.35,8.17,0.29,1.45,0.064,9,2590775.0,388883.8,22,71
260000,1,3055,24.47,11.99,1.07,0.10,11.30,0.40,3.96,0.138,88,3040066.2,578400.5,21,36
260000,0,200,17.00,3.82,1.00,0.32,11.85,0.30,1.90,0.075,4,2007.5,1514.5,17,200
270000,8,4845,11.06,1.57,0.74,0.37,8.37,0.19,1.37,0.043,11,2613166.2,397684.0,19,114
270000,1,3164,22.78,11.57,1.08,0.07,10.06,0.35,3.88,0.110,77,2995012.8,493493.9,23,54
270000,0,234,15.54,2.94,0.78,0.35,11.47,0.20,1.72,0.051,5,1917.0,1660.8,17,234
280000,8,5023,10.61,1.52,1.02,0.28,7.79,0.26,1.34,0.060,9,2524754.8,256929.0,17,71
280000,1,3084,24.24,12.06,1.34,0.08,10.76,0.47,4.05,0.147,83,2987002.2,543093.1,20,47
280000,0,250,15.85,2.89,0.91,0.25,11.80,0.26,1.68,0.076,4,2072.6,1123.0,19,249
290000,8,5964,7.54,0.27,0.21,0.14,6.91,0.04,1.07,0.008,8,2448642.0,188399.8,11,97
290000,1,3251,21.95,10.27,1.00,0.19,10.49,0.33,3.66,0.108,96,2949794.5,515491.3,17,46
290000,0,269,11.26,1.59,0.41,0.24,9.02,0.08,1.41,0.026,4,1932.8,983.9,15,268
300000,8,6163,6.99,0.46,0.21,0.15,6.17,0.04,1.11,0.011,10,2396525.5,69401.0,17,160
300000,1,3047,22.79,10.99,1.25,0.10,10.45,0.44,3.78,0.140,119,3000131.0,498301.7,18,56
300000,0,239,11.89,1.98,0.84,0.13,8.94,0.14,1.51,0.038,10,2090.1,781.3,15,239
310000,8,6183,6.95,0.48,0.21,0.10,6.16,0.04,1.12,0.012,11,2328511.0,54814.7,19,91
310000,1,3124,22.90,10.82,1.17,0.09,10.82,0.44,3.60,0.151,67,2996241.8,519950.1,21,55
310000,0,215,12.29,1.87,0.72,0.20,9.50,0.14,1.40,0.037,6,2098.6,906.6,15,214
320000,8,6656,6.05,0.23,0.08,0.10,5.64,0.01,1.07,0.002,7,2264263.8,15261.8,25,69
320000,1,3000,24.80,11.33,1.32,0.18,11.97,0.44,3.83,0.143,86,3053313.5,505117.9,23,25
320000,0,247,12.85,2.32,0.58,0.09,9.86,0.17,1.44,0.053,4,2158.2,806.0,22,247
330000,8,6698,5.85,0.15,0.05,0.11,5.54,0.00,1.05,0.001,10,2247245.0,2590.7,22,43
330000,1,2990,24.25,10.77,1.43,0.18,11.88,0.50,3.62,0.151,88,3008366.2,593417.9,24,6
330000,0,234,18.49,6.67,0.68,0.16,10.99,0.21,2.50,0.060,6,2692.8,1063.4,26,234
340000,8,6579,6.18,0.14,0.05,0.09,5.90,0.00,1.05,0.001,7,2277686.8,2756.5,24,11
340000,1,3086,24.65,11.32,1.34,0.22,11.76,0.44,3.84,0.147,95,3007133.8,576120.6,26,8
340000,0,241,11.98,2.02,0.52,0.03,9.40,0.09,1.43,0.037,4,2879.0,1128.5,20,241
350000,8,6629,6.06,0.12,0.05,0.08,5.81,0.00,1.04,0.000,8,2260628.8,404.4,23,0
350000,1,3126,23.54,10.39,1.44,0.07,11.65,0.47,3.53,0.138,77,3068221.0,576628.1,24,8
350000,0,184,15.53,3.24,0.79,0.13,11.37,0.20,1.84,0.071,5,2827.7,1103.3,25,183
360000,8,6773,5.71,0.15,0.07,0.07,5.43,0.00,1.06,0.001,7,2237660.5,2079.3,24,17
360000,1,3032,24.68,11.78,1.56,0.19,11.15,0.54,3.93,0.170,81,3058138.8,611266.6,23,7
360000,0,169,14.62,2.98,0.91,0.31,10.41,0.22,1.67,0.065,3,2948.4,1097.7,20,167
370000,8,6771,5.78,0.30,0.05,0.09,5.34,0.01,1.09,0.003,11,2238852.2,17158.8,24,109
370000,1,2797,27.31,13.14,1.64,0.14,12.39,0.59,4.34,0.179,70,3046765.8,636876.8,20,28
370000,0,228,13.47,3.47,0.46,0.12,9.42,0.15,1.85,0.039,3,2582.6,1264.6,18,228
380000,8,6758,5.86,0.13,0.07,0.10,5.55,0.00,1.05,0.001,7,2250694.0,11808.8,26,78
380000,1,2678,28.61,13.74,1.52,0.11,13.24,0.55,4.47,0.170,75,3062355.2,615696.7,23,15
380000,0,206,14.43,3.69,0.75,0.08,9.91,0.21,1.76,0.058,6,2314.2,890.7,21,206
390000,8,6797,5.78,0.16,0.07,0.09,5.45,0.00,1.05,0.002,20,2221809.0,3413.3,30,71
390000,1,3112,24.15,11.95,1.13,0.16,10.90,0.41,4.16,0.131,85,3097867.8,561481.9,25,53
390000,0,165,13.24,3.03,0.24,0.28,9.68,0.08,1.75,0.024,5,2588.8,833.3,20,164
400000,8,6862,5.59,0.08,0.03,0.11,5.36,0.00,1.03,0.001,7,2208090.5,5571.2,25,76
400000,1,3169,23.17,10.44,1.27,0.16,11.31,0.45,3.67,0.138,74,3042925.0,544645.9,24,20
400000,0,221,11.62,2.17,0.34,0.03,9.07,0.14,1.51,0.050,3,2675.2,656.9,24,220
410000,8,6852,5.49,0.10,0.04,0.08,5.27,0.00,1.03,0.001,6,2195039.2,4091.4,22,38
410000,1,3009,22.62,10.57,1.16,0.14,10.75,0.41,3.72,0.137,65,3025369.8,557706.4,19,15
410000,0,226,14.90,4.35,1.07,0.31,9.17,0.30,1.99,0.084,6,2588.0,670.3,22,224
420000,8,6825,5.83,0.23,0.07,0.09,5.45,0.01,1.06,0.004,11,2177901.0,2797.4,29,123
420000,1,3385,21.78,9.67,1.09,0.21,10.81,0.41,3.48,0.127,97,3061205.2,515158.4,30,41
420000,0,183,9.62,1.32,0.20,0.19,7.92,0.05,1.32,0.016,5,2421.5,613.3,22,183
430000,8,6832,5.84,0.20,0.05,0.08,5.51,0.00,1.06,0.001,8,2174838.0,14167.3,27,85
430000,1,3251,22.52,10.08,0.91,0.11,11.42,0.35,3.69,0.120,81,3034048.2,526875.3,31,46
430000,0,174,11.74,2.13,0.23,0.10,9.29,0.06,1.52,0.029,6,2149.5,512.0,20,174
440000,8,6839,5.70,0.18,0.07,0.08,5.37,0.01,1.06,0.002,10,2180003.2,7399.5,29,115
440000,1,2943,25.64,12.95,1.18,0.20,11.32,0.46,4.34,0.157,63,3055896.0,517675.0,26,39
440000,0,158,16.24,4.93,0.66,0.09,10.55,0.20,2.13,0.063,4,2393.0,383.1,23,158
450000,8,6959,5.37,0.14,0.05,0.08,5.09,0.01,1.04,0.002,8,2177771.8,8955.3,22,31
450000,1,2982,25.07,12.43,1.16,0.19,11.29,0.43,4.41,0.142,101,3058006.5,517812.4,19,4
450000,0,170,15.21,5.27,0.68,0.19,9.06,0.18,2.40,0.065,4,2789.1,453.9,25,170
460000,8,6356,6.82,0.44,0.24,0.12,6.02,0.05,1.12,0.012,10,2287137.0,95111.0,35,96
460000,1,3116,24.25,10.88,1.15,0.20,12.03,0.40,4.00,0.130,100,3080220.2,514262.1,19,20
460000,0,217,13.54,2.24,0.46,0.19,10.65,0.16,1.55,0.051,5,2561.1,638.9,19,216
470000,8,6847,5.45,0.09,0.06,0.09,5.22,0.00,1.03,0.002,10,2206274.8,10175.3,29,36
470000,1,2962,26.15,12.16,1.12,0.13,12.75,0.41,4.26,0.141,64,3104991.2,500509.2,22,20
470000,0,203,13.40,2.56,0.46,0.28,10.10,0.01,1.70,0.010,4,2628.2,533.1,21,201
480000,8,6818,5.21,0.05,0.04,0.06,5.06,0.00,1.02,0.001,9,2194799.2,2483.4,25,1
480000,1,3029,25.91,12.44,1.05,0.08,12.35,0.39,4.33,0.135,73,3100241.8,471701.6,23,4
480000,0,230,14.37,2.97,0.79,0.10,10.50,0.11,1.77,0.026,4,2887.0,552.7,27,229
490000,8,6819,5.35,0.11,0.08,0.12,5.04,0.01,1.03,0.003,8,2188159.8,8593.3,26,6
490000,1,2866,26.43,12.18,1.20,0.13,12.91,0.43,4.24,0.138,63,3084940.0,477102.6,22,8
490000,0,201,15.12,4.17,0.61,0.18,10.16,0.09,2.04,0.025,4,3354.4,727.7,22,201
500000,8,7000,5.28,0.07,0.06,0.11,5.05,0.01,1.02,0.003,8,2159132.5,4333.5,24,31
500000,1,2794,29.38,14.05,1.51,0.23,13.58,0.45,4.70,0.146,81,3065667.2,453924.3,20,3
500000,0,177,17.88,4.17,1.45,0.18,12.08,0.22,1.93,0.062,4,3179.6,622.3,22,175
510000,8,6965,5.07,0.07,0.04,0.06,4.89,0.00,1.02,0.001,7,2149473.8,2841.2,28,9
510000,1,2958,26.09,12.45,1.23,0.15,12.26,0.44,4.30,0.150,69,3110974.8,476470.4,24,7
510000,0,195,12.62,3.08,0.52,0.06,8.96,0.12,1.77,0.031,5,3252.4,620.5,30,194
520000,8,6883,5.36,0.06,0.04,0.11,5.16,0.00,1.02,0.001,6,2162014.2,1202.7,29,2
520000,1,2980,25.71,12.26,1.17,0.08,12.20,0.43,4.26,0.144,81,3096524.5,491372.8,23,3
520000,0,178,14.32,3.57,0.39,0.10,10.26,0.11,2.01,0.028,4,3176.7,650.0,28,178
530000,8,6935,5.16,0.11,0.03,0.05,4.96,0.00,1.03,0.001,7,2143035.0,1944.7,26,8
530000,1,3371,21.53,9.49,0.93,0.21,10.89,0.37,3.57,0.128,102,3089034.0,492117.9,24,4
530000,0,170,16.81,3.00,0.70,0.46,12.65,0.16,1.73,0.053,4,3076.6,655.4,23,168
540000,8,7065,5.11,0.07,0.03,0.06,4.95,0.00,1.02,0.001,9,2146775.8,4614.4,24,11
540000,1,2943,26.27,12.47,1.11,0.10,12.60,0.40,4.35,0.137,71,3023938.0,515536.6,25,4
540000,0,187,16.91,3.14,0.47,0.09,13.21,0.14,1.81,0.037,4,2724.1,633.3,22,186
550000,8,7108,5.17,0.13,0.04,0.05,4.95,0.00,1.04,0.002,6,2157931.0,4518.0,23,9
550000,1,3119,24.83,12.66,1.06,0.12,10.99,0.40,4.32,0.140,85,3068512.8,471778.9,26,5
550000,0,168,16.06,3.92,0.21,0.53,11.40,0.06,2.02,0.024,6,2828.1,836.3,20,167
560000,8,6754,5.59,0.09,0.06,0.07,5.37,0.00,1.03,0.001,11,2249986.5,33370.9,26,6
560000,1,2920,26.97,13.96,1.07,0.25,11.69,0.42,4.75,0.157,91,3052847.5,469477.7,27,6
560000,0,183,14.81,2.99,0.42,0.26,11.15,0.13,1.85,0.033,5,2929.8,798.0,21,183
570000,8,6985,5.35,0.13,0.03,0.09,5.09,0.01,1.05,0.002,6,2178821.5,4208.5,25,38
570000,1,3078,24.52,11.99,1.19,0.21,11.12,0.41,4.15,0.142,68,3025665.5,490425.9,26,12
570000,0,186,14.73,3.99,0.48,0.16,10.10,0.13,1.98,0.043,4,2631.5,715.3,24,186
580000,8,6899,5.53,0.10,0.04,0.03,5.36,0.01,1.04,0.002,7,2176293.5,23978.9,31,32
580000,1,3031,25.19,12.88,1.31,0.06,10.95,0.41,4.46,0.129,90,3018967.0,495960.4,30,24
580000,0,165,13.71,2.66,0.55,0.13,10.37,0.10,1.73,0.030,4,2521.2,741.8,24,162
590000,8,6930,5.43,0.13,0.04,0.06,5.20,0.00,1.04,0.002,20,2157131.5,4863.8,35,141
590000,1,3206,23.15,11.06,1.01,0.38,10.70,0.34,3.93,0.106,84,3039989.5,451189.4,31,34
590000,0,143,10.87,2.31,0.36,0.45,7.76,0.07,1.59,0.021,4,2500.8,520.2,22,143
600000,8,7094,5.16,0.16,0.04,0.05,4.91,0.00,1.05,0.001,14,2149832.5,7506.0,33,170
600000,1,3041,25.62,11.87,1.09,0.22,12.43,0.37,4.10,0.112,78,3079721.2,461177.3,33,58
600000,0,177,12.12,3.08,0.27,0.15,8.62,0.10,1.77,0.034,3,2598.4,595.2,26,176
610000,8,6389,6.68,0.34,0.13,0.08,6.13,0.03,1.09,0.008,9,2252100.5,26499.8,31,143
610000,1,3037,24.65,11.68,1.07,0.10,11.81,0.41,4.10,0.132,93,3069114.8,519860.9,27,39
610000,0,234,10.20,1.65,0.31,0.11,8.13,0.12,1.46,0.030,3,1977.5,449.3,21,234
620000,8,7030,5.26,0.10,0.07,0.05,5.04,0.01,1.03,0.002,6,2161437.2,7401.3,29,36
620000,1,2828,27.67,14.23,1.00,0.12,12.32,0.37,4.80,0.128,74,3047914.2,487616.8,29,36
620000,0,153,12.11,2.39,1.21,0.22,8.29,0.23,1.62,0.046,4,2189.7,523.6,17,151
630000,8,5705,8.15,0.64,0.40,0.12,6.99,0.11,1.15,0.027,8,2419753.2,73366.6,27,77
630000,1,3213,24.90,11.28,1.00,0.20,12.43,0.39,3.91,0.125,75,3089319.0,493256.8,25,55
630000,0,196,13.47,3.32,1.13,0.06,8.96,0.31,1.78,0.071,4,1957.1,874.0,30,196
640000,8,4563,12.66,2.83,1.51,0.18,8.13,0.42,1.63,0.103,6,2640266.2,333266.8,31,83
640000,1,3147,24.91,10.82,1.12,0.18,12.78,0.41,3.82,0.126,76,3115249.0,530157.4,23,32
640000,0,197,19.49,5.16,1.46,0.32,12.55,0.31,2.26,0.071,2,1870.5,815.5,24,196
650000,8,4770,11.25,1.88,1.08,0.20,8.08,0.28,1.41,0.065,10,2593469.5,414285.3,24,36
650000,1,3043,25.56,12.45,1.15,0.32,11.64,0.41,4.26,0.129,102,3072796.5,527151.4,27,20
650000,0,209,15.65,3.68,1.23,0.39,10.34,0.35,1.85,0.086,3,1726.7,941.1,22,209
660000,8,4759,11.51,2.18,1.12,0.18,8.04,0.32,1.47,0.078,9,2612450.0,374475.2,23,81
660000,1,3007,25.26,12.01,1.19,0.44,11.62,0.42,4.27,0.132,75,3046567.2,524329.1,26,50
660000,0,240,15.32,3.13,1.37,0.52,10.30,0.29,1.77,0.071,6,1974.2,1007.1,22,239
670000,8,4658,12.00,2.89,1.32,0.15,7.65,0.40,1.66,0.090,7,2595908.2,399504.8,29,92
670000,1,3257,22.90,11.16,1.09,0.20,10.45,0.34,3.93,0.114,94,3053370.8,512525.7,27,47
670000,0,180,11.28,1.50,0.42,0.38,8.99,0.11,1.34,0.028,3,1899.6,979.8,21,180
680000,8,4793,11.16,2.30,0.94,0.13,7.79,0.31,1.55,0.074,8,2602637.8,446929.2,28,30
680000,1,2885,26.53,12.16,1.32,0.29,12.75,0.47,4.10,0.145,73,3069063.2,537254.6,28,26
680000,0,236,15.97,3.52,1.21,0.20,11.05,0.25,1.80,0.064,3,2025.6,1369.6,19,235
690000,8,5058,10.83,1.89,0.86,0.15,7.92,0.27,1.43,0.059,10,2606054.2,340060.4,25,79
690000,1,3041,23.06,10.18,1.12,0.18,11.57,0.40,3.66,0.130,62,3068093.0,561643.1,32,27
690000,0,225,15.95,4.74,1.54,0.05,9.62,0.42,2.05,0.120,4,1888.0,1239.1,22,224
700000,8,5462,8.87,0.94,0.57,0.14,7.22,0.15,1.20,0.035,7,2527505.8,202893.4,29,48
700000,1,3471,20.71,8.73,0.83,0.11,11.04,0.34,3.27,0.112,78,3069092.5,531942.2,30,29
700000,0,242,15.30,3.63,1.06,0.29,10.32,0.35,1.75,0.087,3,1959.9,1045.5,28,242
710000,8,4805,11.79,1.99,1.06,0.23,8.50,0.30,1.43,0.071,12,2539517.2,215076.4,29,87
710000,1,2998,24.53,10.68,1.26,0.05,12.53,0.43,3.66,0.128,74,3084275.2,525410.8,27,14
710000,0,221,15.65,3.05,1.16,0.08,11.37,0.29,1.61,0.077,4,1972.8,942.2,26,220
720000,8,4757,11.71,2.28,1.26,0.17,7.99,0.37,1.50,0.081,7,2593603.2,295992.2,23,138
720000,1,3293,21.42,9.95,0.90,0.10,10.46,0.34,3.66,0.110,94,3064579.8,522313.1,28,36
720000,0,208,16.01,3.72,1.18,0.61,10.50,0.33,1.83,0.082,3,2074.1,1171.9,27,208
730000,8,4779,11.00,1.73,1.10,0.22,7.95,0.31,1.37,0.063,7,2617208.5,334780.4,28,12
730000,1,2706,29.43,14.51,1.29,0.13,13.49,0.44,4.74,0.131,61,3112930.8,520941.9,32,13
730000,0,232,19.08,4.34,1.25,0.44,13.05,0.32,1.98,0.082,3,2008.4,817.4,33,230
740000,8,4836,11.01,1.77,1.08,0.18,7.98,0.32,1.38,0.068,7,2642956.8,323094.1,26,16
740000,1,2810,28.29,13.48,1.36,0.16,13.28,0.48,4.46,0.142,65,3158499.2,507780.3,34,16
740000,0,248,15.27,3.23,0.75,0.25,11.04,0.20,1.81,0.056,5,2434.3,1147.4,32,246
750000,8,4896,10.63,1.56,0.99,0.14,7.94,0.29,1.33,0.062,10,2635472.5,325443.7,27,12
750000,1,3029,25.75,12.18,1.28,0.13,12.16,0.45,4.10,0.139,73,3137877.8,502331.3,28,12
750000,0,240,15.30,3.57,0.77,0.25,10.71,0.22,1.88,0.058,3,2426.5,1105.5,35,239
760000,8,4831,11.24,1.94,1.05,0.14,8.11,0.32,1.42,0.073,8,2636910.0,326254.8,29,44
760000,1,2973,26.17,12.12,1.19,0.15,12.70,0.42,4.12,0.126,60,3106459.5,494001.1,33,16
760000,0,208,14.99,1.32,0.51,0.17,12.98,0.14,1.31,0.029,4,2396.6,1162.4,20,207
770000,8,4989,10.61,1.62,0.91,0.10,7.98,0.28,1.36,0.060,7,2606323.2,305066.8,29,75
770000,1,2870,27.33,13.36,1.36,0.09,12.52,0.47,4.55,0.149,69,3100679.2,517121.8,34,34
770000,0,188,16.65,3.32,1.23,0.06,12.03,0.35,1.80,0.080,3,2144.4,1151.0,26,187
780000,8,4766,11.34,1.90,1.03,0.14,8.27,0.32,1.42,0.062,9,2632462.8,301226.9,22,70
780000,1,2907,25.89,12.47,1.03,0.15,12.24,0.36,4.32,0.117,77,3102515.5,502596.0,31,24
780000,0,249,15.11,3.32,0.98,0.11,10.71,0.27,1.78,0.068,5,2156.3,1226.2,22,248
790000,8,4445,13.10,2.57,1.54,0.14,8.85,0.44,1.56,0.093,7,2704331.8,363302.8,24,96
790000,1,2949,24.53,11.68,1.05,0.14,11.66,0.38,4.11,0.124,78,3068943.5,496042.1,27,34
790000,0,196,14.33,2.24,0.82,0.13,11.14,0.24,1.56,0.056,3,1989.4,1195.4,18,196
800000,8,4309,13.68,2.51,1.61,0.20,9.36,0.46,1.55,0.094,8,2700043.5,428645.4,21,20
800000,1,3095,24.33,10.93,1.04,0.12,12.24,0.35,3.77,0.108,66,3112729.5,484201.5,29,13
800000,0,246,14.59,2.66,0.69,0.16,11.08,0.23,1.60,0.057,4,2259.8,1076.3,24,243
810000,8,4745,11.60,1.62,1.11,0.44,8.43,0.28,1.37,0.058,9,2668030.5,365544.3,29,17
810000,1,2928,26.69,12.47,1.01,0.18,13.04,0.38,4.16,0.121,60,3099266.2,448900.1,32,29
810000,0,194,16.07,2.93,1.30,0.41,11.43,0.38,1.71,0.077,4,2272.4,1108.0,23,193
820000,8,4315,14.14,3.39,1.58,0.25,8.92,0.43,1.82,0.108,9,2589150.2,296281.8,28,96
820000,1,2760,26.79,13.59,1.22,0.21,11.77,0.45,4.59,0.145,69,3089605.5,472644.0,25,46
820000,0,172,16.31,3.53,1.34,0.37,11.07,0.40,1.94,0.110,3,2178.9,1025.0,23,171
830000,8,4686,11.70,2.19,0.98,0.20,8.34,0.28,1.52,0.074,10,2639605.0,385525.9,31,104
