step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,9,9,0,0,0,9,0,1.00,16,0.000,2873,1.91,208.92,0.00,1118,8,8
100000,10,10,5,0,0,5,0,3.38,16,0.000,2871,1.32,182.76,0.00,1145,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2871,1.51,132.70,0.00,1,8,8
100000,5,6,3,0,0,2,0,3.00,18,0.000,2866,0.18,154.47,0.00,1,8,8
100000,11,11,0,0,0,11,0,1.00,16,0.000,2863,1.45,215.13,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2863,2.02,177.10,0.00,487,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2862,0.89,225.59,0.00,1129,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2862,0.33,150.64,0.00,665,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2857,1.40,168.19,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2857,1.23,169.74,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2856,1.32,211.91,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2855,2.26,170.80,0.00,1,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2853,1.51,350.95,0.00,1129,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2852,1.34,189.16,0.00,395,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2852,1.03,142.13,0.00,1059,8,8
100000,11,11,0,0,0,11,0,1.00,12,0.000,2849,2.15,187.56,0.00,888,8,8
100000,12,12,0,0,0,12,0,1.00,12,0.000,2849,2.75,234.79,0.00,888,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2847,1.69,113.26,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2846,1.80,222.65,0.00,1129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2845,2.03,196.48,0.00,553,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2841,2.39,186.10,0.00,1,8,8
100000,13,13,0,1,0,12,0,1.00,14,0.077,2839,2.69,259.72,0.00,979,8,8
100000,12,16,0,0,0,12,0,1.00,14,0.000,2826,2.50,254.01,0.00,1043,8,8
100000,12,12,0,0,0,12,0,1.00,14,0.000,2825,2.53,219.40,0.00,1118,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2824,1.36,142.56,0.00,1056,8,8
100000,11,11,0,0,0,11,0,1.00,16,0.000,2820,1.86,215.62,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2816,2.13,167.01,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2810,1.34,229.51,0.00,1056,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2803,1.59,139.52,0.00,1059,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2802,1.58,212.17,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2802,1.75,122.73,0.00,1056,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2801,2.02,166.29,0.00,979,8,8
100000,3,4,0,0,0,3,0,1.00,24,0.000,2799,2.03,183.91,0.00,979,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2792,1.63,134.08,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2785,1.96,176.53,0.00,665,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2780,1.24,224.26,0.00,1115,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2778,1.79,211.24,0.00,1056,8,8
100000,9,9,0,0,0,9,0,1.00,16,0.000,2772,2.57,247.12,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2770,1.77,254.70,0.00,1,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2767,1.88,199.69,0.00,1118,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2766,1.32,146.97,0.00,935,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2764,1.30,251.02,0.00,1115,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2763,1.38,166.11,0.00,935,8,8
100000,10,11,0,0,0,10,0,1.00,12,0.000,2763,1.62,186.35,0.00,888,8,8
100000,4,5,0,0,0,4,0,1.00,22,0.000,2756,1.29,166.75,0.00,1143,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2754,2.10,109.31,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2754,1.18,152.91,0.00,1,8,8
100000,12,12,0,0,0,12,0,1.00,12,0.000,2752,1.90,188.88,0.00,888,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2752,0.13,174.06,0.00,1,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2746,0.85,147.81,0.00,1,8,8
100000,2,19,0,0,0,2,0,1.00,26,0.000,2746,0.82,163.04,0.00,1105,8,8
100000,9,9,3,0,0,6,0,2.36,18,0.000,2744,2.26,188.84,1.18,1056,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2739,1.57,156.83,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2739,2.44,251.13,0.00,604,8,8
100000,5,5,1,0,0,4,0,1.40,22,0.000,2738,1.46,213.80,0.00,1056,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2736,2.30,207.51,0.00,1129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2735,1.44,194.62,0.00,1129,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2735,2.43,164.50,0.00,604,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2733,1.22,148.22,0.00,1,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2730,1.07,143.28,0.00,1,8,8
100000,3,4,0,0,0,3,0,1.00,24,0.000,2729,1.14,153.71,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2729,1.72,199.75,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2728,1.55,196.16,0.00,1056,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2728,0.97,118.69,0.00,979,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2723,1.34,227.97,0.00,1028,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2720,1.31,162.18,0.00,979,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2718,1.92,216.54,0.00,1129,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2717,1.66,137.26,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2715,1.38,228.44,0.00,604,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2715,1.43,151.65,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2714,2.07,148.67,0.00,1056,8,8
100000,9,9,0,0,0,9,0,1.00,18,0.000,2713,2.12,249.93,0.00,1108,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2710,1.89,133.50,0.00,487,8,8
100000,14,15,0,0,0,14,0,1.00,12,0.000,2709,1.34,248.28,0.00,487,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2708,2.09,178.78,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2707,1.15,171.03,0.00,604,8,8
100000,7,7,0,1,0,6,0,1.00,20,0.143,2706,2.55,205.95,0.00,1056,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2706,1.55,160.78,0.00,1056,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2705,1.64,170.41,0.00,1119,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2702,1.28,177.92,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2700,1.31,161.10,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2699,2.05,160.04,0.00,604,8,8
100000,3,5,0,0,0,3,0,1.00,24,0.000,2698,2.07,162.54,0.00,1129,8,8
100000,5,6,0,0,0,5,0,1.00,22,0.000,2697,2.24,226.81,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2697,2.28,213.22,0.00,1129,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2694,1.51,186.88,0.00,444,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2694,2.33,176.88,0.00,1056,8,8
100000,6,7,0,0,0,6,0,1.00,22,0.000,2693,2.19,192.35,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2692,1.57,175.98,0.00,1,8,8
100000,17,17,2,0,3,12,0,1.45,10,0.000,2690,1.99,211.75,0.00,604,8,8
100000,8,9,0,0,0,8,0,1.00,18,0.000,2690,2.59,375.22,0.00,487,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2690,2.06,232.54,0.00,979,8,8
100000,6,6,0,1,0,5,0,1.00,20,0.167,2683,1.70,164.75,0.00,1006,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2683,1.85,190.06,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2679,1.17,182.93,0.00,1056,8,8
100000,3,6,0,0,0,3,0,1.00,24,0.000,2677,1.29,145.04,0.00,490,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2676,2.03,166.80,0.00,1,8,8
100000,4,5,0,0,0,4,0,1.00,22,0.000,2676,1.89,226.19,0.00,1129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2676,1.66,165.19,0.00,1056,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2669,1.45,174.98,0.00,1006,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2669,2.27,145.17,0.00,487,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2665,1.43,172.02,0.00,1,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2663,2.04,105.20,0.00,1,8,8
100000,8,8,0,0,0,8,0,1.00,14,0.000,2661,2.66,234.08,0.00,888,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2660,2.06,112.84,0.00,1056,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2659,1.16,152.77,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2656,1.47,178.42,0.00,1129,8,8
100000,3,5,0,0,0,3,0,1.00,24,0.000,2653,1.94,225.33,0.00,487,8,8
100000,7,8,0,0,3,4,0,1.00,16,0.000,2653,2.13,157.10,0.00,1118,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2649,1.20,174.77,0.00,604,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2649,2.66,208.51,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2649,1.32,156.72,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2646,1.52,238.14,0.00,979,8,8
100000,21,21,0,0,0,21,0,1.00,10,0.000,2644,0.85,212.73,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2643,1.82,209.15,0.00,1129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2642,1.57,244.82,0.00,1056,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2641,2.45,167.96,0.00,278,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2632,1.17,158.09,0.00,1,8,8
100000,10,12,0,0,0,10,0,1.00,12,0.000,2631,1.84,204.48,0.00,888,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2631,1.21,194.92,0.00,1056,8,8
100000,9,9,0,3,0,6,0,1.00,18,0.333,2630,2.01,198.84,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2629,1.53,205.46,0.00,968,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2622,2.47,173.26,0.00,1129,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2619,1.67,250.02,0.00,1,8,8
100000,18,18,0,0,3,15,0,1.00,4,0.000,2617,2.28,249.51,0.00,968,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2617,2.07,253.44,0.00,487,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2613,2.28,211.35,0.00,1056,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2608,1.79,103.51,0.00,1129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2601,1.92,200.62,0.00,604,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2598,2.09,223.61,0.00,1028,8,8
100000,7,8,0,0,0,7,0,1.00,20,0.000,2598,2.14,241.15,0.00,1,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2597,1.61,154.36,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2595,1.33,190.29,0.00,487,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2587,1.82,171.91,0.00,889,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2586,1.66,148.03,0.00,278,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2585,2.15,147.90,0.00,1129,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2584,1.38,101.90,0.00,1,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2581,1.58,183.91,0.00,224,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2580,1.10,142.97,0.00,1,8,8
100000,12,12,0,0,0,12,0,1.00,12,0.000,2577,3.08,206.44,0.00,888,8,8
100000,7,7,0,1,0,6,0,1.00,20,0.143,2577,1.44,173.64,0.00,1056,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2576,0.79,102.28,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2575,1.45,111.26,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2574,1.70,168.03,0.00,1,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2571,1.40,193.72,0.00,484,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2569,1.41,189.12,0.00,487,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2569,1.10,120.25,0.00,1,8,8
100000,12,33,0,0,7,5,0,1.00,18,0.000,2566,1.91,244.52,0.00,1105,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2565,2.24,150.49,0.00,604,8,8
100000,3,5,0,0,0,3,0,1.00,24,0.000,2562,1.03,129.41,0.00,278,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2562,2.32,248.07,0.00,979,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2559,1.14,190.18,0.00,1056,8,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,2550,2.46,228.49,0.00,888,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2541,1.47,128.44,0.00,1,8,8
100000,22,22,2,0,0,20,0,1.17,8,0.000,2540,3.10,245.10,0.00,968,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2539,1.75,169.46,0.00,889,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2539,1.88,166.97,0.00,604,8,8
100000,13,14,1,0,1,11,0,1.18,10,0.000,2538,2.09,171.07,0.05,1119,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2538,2.05,205.21,0.00,964,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2537,1.03,180.01,0.00,1129,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2534,1.47,129.58,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2532,1.69,175.51,0.00,1056,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2532,1.40,242.82,0.00,1129,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2532,1.55,170.11,0.00,604,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2531,1.49,188.33,0.00,604,8,8
100000,4,4,0,1,0,3,0,1.00,22,0.250,2531,1.85,130.92,0.00,920,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2528,1.68,244.70,0.00,979,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2526,2.09,194.13,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2521,2.22,230.96,0.00,1108,8,8
100000,18,18,0,0,0,18,0,1.00,12,0.000,2518,1.47,200.63,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2518,1.31,181.04,0.00,1028,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2515,1.69,196.86,0.00,1,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2512,2.66,164.77,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2506,2.38,135.26,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2504,1.53,112.19,0.00,1006,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2503,1.55,186.96,0.00,979,8,8
100000,9,9,0,0,0,9,0,1.00,12,0.000,2501,0.97,159.90,0.00,888,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2499,1.88,150.96,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2498,2.27,136.25,0.00,1,8,8
100000,18,18,12,0,0,6,0,4.12,8,0.000,2498,1.89,234.72,0.00,968,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2496,1.18,239.52,0.00,487,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2494,1.44,142.99,0.00,1,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2491,1.27,148.22,0.00,604,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2490,2.08,162.50,0.00,935,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2489,1.57,205.42,0.00,1056,8,8
100000,12,12,0,0,0,12,0,1.00,12,0.000,2482,2.05,232.51,0.00,888,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2481,1.32,137.96,0.00,278,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2474,1.69,148.34,0.00,487,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2474,1.86,125.33,0.00,1129,8,8
100000,7,7,0,1,0,6,0,1.00,20,0.143,2472,1.49,158.77,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2470,1.92,187.41,0.00,1129,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2469,1.44,169.79,0.00,1056,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2468,1.63,121.23,0.00,487,8,8
100000,5,6,0,0,0,5,0,1.00,22,0.000,2467,1.17,186.04,0.00,487,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2465,1.48,144.44,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2464,2.36,176.07,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2463,2.04,213.02,0.00,604,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2463,1.89,194.18,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2459,1.19,161.94,0.00,604,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2456,1.28,190.36,0.00,1072,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2456,1.82,147.30,0.00,1,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2456,1.72,97.41,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2455,1.84,177.71,0.00,1056,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2448,2.17,137.25,0.00,278,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2448,1.71,144.99,0.00,487,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2445,2.26,119.19,0.00,1,8,8
100000,5,6,0,0,0,5,0,1.00,22,0.000,2440,1.36,213.13,0.00,979,8,8
100000,5,8,0,1,0,4,0,1.00,20,0.200,2439,1.93,255.29,0.00,979,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2438,1.41,155.41,0.00,1129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2435,1.96,193.35,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2432,2.20,192.64,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2431,2.33,158.81,0.00,487,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2431,1.21,173.45,0.00,1056,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2427,1.95,229.88,0.00,979,8,8
100000,3,5,0,0,0,3,0,1.00,24,0.000,2427,1.82,187.91,0.00,1118,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2426,1.66,147.25,0.00,979,8,8
100000,2,3,0,0,0,2,0,1.00,26,0.000,2425,1.72,131.26,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2425,1.59,119.13,0.00,1132,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2423,1.55,136.32,0.00,1108,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2418,1.81,168.31,0.00,1,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2418,1.14,152.46,0.00,604,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2416,2.37,257.52,0.00,1129,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2415,1.20,145.92,0.00,1,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2414,2.42,153.42,0.00,553,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2412,2.18,235.26,0.00,1056,8,8
100000,6,6,0,0,0,6,0,1.00,22,0.000,2411,1.87,143.12,0.00,849,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2410,2.06,142.57,0.00,1,8,8
