step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place
100000,3,3,0,0,0,3,0,1.00,24,0.000,2987,1.05,164.91,0.00,245,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2978,2.15,235.72,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2957,1.70,190.11,0.00,188,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2931,2.08,161.49,0.00,245,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2916,1.42,224.28,0.00,238,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2913,1.09,206.08,0.00,208,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2912,1.49,131.47,0.00,252,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2906,2.15,157.03,0.00,187,8,8
100000,15,15,0,0,7,8,0,1.00,12,0.000,2899,2.10,244.95,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2886,1.44,226.35,0.00,242,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2881,1.84,223.82,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2881,1.71,165.29,0.00,245,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2879,1.69,221.25,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2874,1.36,204.89,0.00,188,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2867,1.65,234.31,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2855,1.14,225.78,0.00,242,8,8
100000,8,8,0,0,2,6,0,1.00,18,0.000,2853,1.84,263.05,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2810,2.12,215.45,0.00,238,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2803,1.82,173.18,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2803,1.71,152.68,0.00,245,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2802,1.98,152.54,0.00,245,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2796,1.45,162.98,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2765,1.31,182.84,0.00,242,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2758,2.36,248.46,0.00,238,8,8
100000,8,8,0,0,0,8,0,1.00,20,0.000,2755,2.64,207.77,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2755,1.60,154.88,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2706,1.22,177.21,0.00,238,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2703,1.55,184.26,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2700,1.79,129.38,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2688,2.39,203.42,0.00,238,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2686,2.36,236.47,0.00,245,8,8
100000,8,8,1,0,2,5,0,1.25,16,0.000,2682,2.16,205.53,0.00,238,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2674,2.41,191.18,0.00,208,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2672,2.07,105.62,0.00,242,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2664,1.44,148.55,0.00,245,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2662,2.13,206.54,0.00,187,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2662,2.38,208.89,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2659,1.13,158.35,0.00,245,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2649,1.25,174.86,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2648,1.28,136.56,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2644,2.30,196.19,0.00,238,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2627,0.93,101.70,0.00,238,8,8
100000,7,7,0,0,0,7,0,1.00,18,0.000,2622,0.96,180.45,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2617,1.60,189.99,0.00,242,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2617,1.60,141.90,0.00,245,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2615,1.61,230.65,0.00,245,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2591,1.25,205.92,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2581,1.96,192.58,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2566,2.09,148.18,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2564,2.33,142.19,0.00,187,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2557,1.39,224.62,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2549,1.35,173.65,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2543,1.94,161.36,0.00,188,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2535,1.53,223.47,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2531,0.93,171.04,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2513,2.05,180.68,0.00,238,8,8
100000,10,10,0,0,0,10,0,1.00,16,0.000,2510,2.67,216.46,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2499,1.89,172.77,0.00,245,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2490,1.57,147.37,0.00,187,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2470,1.48,207.79,0.00,242,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2455,2.14,188.53,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2455,1.75,177.46,0.00,238,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2454,1.44,165.98,0.00,238,8,8
100000,3,3,0,0,0,3,0,1.00,24,0.000,2450,1.40,138.03,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,20,0.000,2446,2.50,207.15,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2435,1.46,171.60,0.00,238,8,8
100000,2,2,0,0,0,2,0,1.00,26,0.000,2417,1.63,94.94,0.00,238,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2414,2.48,201.81,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,24,0.000,2409,0.94,112.04,0.00,187,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2394,1.29,165.69,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2389,2.33,174.32,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2375,1.62,161.30,0.00,238,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2369,1.99,174.54,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2368,0.36,160.62,0.00,238,8,8
100000,5,5,0,0,0,5,0,1.00,22,0.000,2367,2.38,171.35,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2362,1.57,178.58,0.00,242,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2340,1.05,158.81,0.00,245,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2340,0.78,150.94,0.00,238,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2333,1.78,197.03,0.00,238,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2313,1.47,177.74,0.00,242,8,8
100000,7,7,0,0,0,7,0,1.00,20,0.000,2311,1.89,189.08,0.00,251,8,8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2299,1.30,175.37,0.00,238,8,8
100000,8,8,0,0,0,8,0,1.00,18,0.000,2296,1.76,196.08,0.00,245,8,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,2287,1.15,169.62,0.00,238,8,8
