step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
520000,2346,1.599,0.012,8.92,232355,224115,1525,1126,5674,1915586,1587103.6,136795.3,0.597,0.123,0.117,0.081,0.081,585,13.29,18.50,4.23,12.77,0.36,1.99,0.16,1.58,8.55,10.87,0.12,0.54,0.011,0.060,481,0.194,0.757,0.096,0.006,0.141,222745,202491,15,0.217,0.055,0.025,625702,0.065,0.073,0.000,160.12,89447,189,0.071,0.252,0.023,53646075,2.22,17.43,0.084,0.197,0.056,3,6,55,64,1193,44,3.32,0.0079,0.009,42
530000,2372,1.625,0.019,9.12,219196,211779,1204,1329,4858,1993012,1585253.6,141946.8,0.555,0.141,0.137,0.083,0.084,613,12.45,17.78,4.31,13.57,0.46,1.94,0.11,1.09,7.57,8.15,0.17,0.69,0.015,0.063,483,0.124,0.788,0.085,0.001,0.126,209798,187339,11,0.173,0.439,0.020,531856,0.065,0.127,0.000,160.73,82166,482,0.071,0.244,0.022,56184837,2.25,17.94,0.087,0.305,0.069,3,6,51,64,1257,42,2.71,0.0088,0.022,43
540000,2329,1.648,0.018,9.14,228937,221562,1451,1063,4904,2226027,1575044.0,153786.0,0.570,0.130,0.122,0.089,0.090,592,13.21,18.00,3.93,12.98,0.42,1.79,0.13,1.25,8.74,9.87,0.14,0.56,0.017,0.071,469,0.127,0.789,0.068,0.006,0.137,218486,197423,15,0.233,0.036,0.024,578480,0.064,0.128,0.000,160.89,86466,307,0.069,0.183,0.021,56770092,2.14,17.38,0.087,0.240,0.065,3,6,50,64,1264,46,2.55,0.0077,0.007,49
550000,2273,1.645,0.018,9.23,238480,231263,1511,849,4913,2195306,1615224.8,144594.3,0.563,0.130,0.122,0.094,0.090,588,13.69,18.59,3.92,13.00,0.50,1.79,0.13,1.64,9.15,11.31,0.14,0.61,0.025,0.082,389,0.164,0.788,0.073,0.002,0.137,228029,208030,16,0.191,0.112,0.021,574202,0.063,0.101,0.000,161.25,86720,216,0.066,0.213,0.024,52230187,2.14,17.03,0.089,0.172,0.056,4,6,58,64,1265,43,2.19,0.0078,0.000,65
560000,2146,1.694,0.042,9.19,240016,232310,1714,888,5231,2519038,1630434.2,157730.1,0.578,0.126,0.114,0.093,0.089,633,14.28,18.59,4.50,13.56,0.66,2.45,0.26,2.08,8.87,9.91,0.22,0.84,0.022,0.082,490,0.110,0.780,0.092,0.005,0.123,229765,213290,11,0.519,0.002,0.040,800139,0.056,0.324,0.002,161.44,83789,317,0.063,0.225,0.042,56138500,2.31,16.76,0.093,0.327,0.075,3,6,58,64,1148,35,2.00,0.0086,0.007,48
570000,2346,1.599,0.019,9.07,227359,220216,1311,1045,4587,2517525,1579599.5,163400.5,0.544,0.146,0.132,0.091,0.086,610,12.56,17.83,4.26,13.14,0.52,2.43,0.08,1.11,7.69,9.05,0.17,0.69,0.018,0.073,447,0.145,0.774,0.101,0.001,0.124,217692,195118,11,0.334,0.230,0.012,706446,0.084,0.171,0.001,160.52,83892,280,0.065,0.233,0.036,53670091,2.24,17.84,0.081,0.259,0.064,3,6,49,64,1274,58,2.92,0.0088,0.010,54
580000,2331,1.622,0.018,9.44,234790,226421,1747,1401,5236,2562332,1595202.6,163177.6,0.588,0.135,0.120,0.081,0.076,576,12.42,17.81,4.43,13.38,0.52,2.19,0.02,0.34,7.45,8.08,0.15,0.62,0.019,0.075,435,0.124,0.776,0.103,0.001,0.120,225215,206607,10,0.263,0.358,0.007,401998,0.053,0.161,0.000,160.89,87375,304,0.064,0.208,0.025,55636348,2.32,17.84,0.088,0.182,0.061,3,6,45,64,1300,54,2.55,0.0092,0.000,51
590000,2379,1.574,0.020,9.67,226987,219283,1627,908,5121,2410798,1595381.4,155629.9,0.572,0.138,0.124,0.085,0.082,542,12.83,17.43,3.74,12.63,0.61,2.42,0.04,0.56,8.44,9.54,0.16,0.69,0.024,0.083,526,0.106,0.783,0.071,0.005,0.141,216947,199722,13,0.184,0.018,0.011,397081,0.068,0.135,0.000,161.21,85579,174,0.065,0.210,0.030,57222442,2.10,17.33,0.081,0.220,0.060,3,6,39,64,1235,56,2.23,0.0079,0.000,52
600000,2345,1.640,0.021,9.15,228548,220065,1413,1607,5497,2329480,1564457.0,159612.5,0.578,0.128,0.117,0.091,0.087,560,12.34,18.29,4.34,13.45,0.47,2.20,0.03,0.45,7.50,9.35,0.16,0.66,0.016,0.068,461,0.128,0.796,0.102,0.003,0.099,218730,201308,14,0.232,0.003,0.008,336163,0.061,0.131,0.000,160.63,84787,248,0.069,0.175,0.026,59707196,2.28,18.29,0.092,0.299,0.063,3,5,55,64,1218,60,2.81,0.0089,0.018,42
610000,2311,1.650,0.022,9.37,230285,222092,1577,1249,5401,2450781,1595367.4,161421.2,0.581,0.133,0.120,0.085,0.081,599,13.06,18.34,4.51,13.34,0.51,2.09,0.10,1.25,7.94,9.48,0.17,0.67,0.014,0.059,448,0.157,0.764,0.100,0.003,0.133,219805,202977,12,0.478,0.037,0.015,391177,0.046,0.156,0.000,160.58,82114,263,0.066,0.173,0.028,58489813,2.30,17.64,0.088,0.269,0.065,3,6,53,64,1232,49,2.86,0.0087,0.016,51
620000,2301,1.660,0.017,9.23,230093,222168,1671,515,5749,2435777,1599420.8,151201.1,0.585,0.126,0.116,0.090,0.083,610,13.31,18.29,4.24,13.19,0.51,2.04,0.08,0.76,8.48,10.12,0.16,0.67,0.021,0.078,424,0.103,0.767,0.087,0.003,0.142,219922,204277,11,0.371,0.190,0.020,356468,0.064,0.071,0.000,161.44,84272,185,0.062,0.299,0.021,51753855,2.25,17.31,0.092,0.177,0.066,3,6,56,64,1289,39,2.00,0.0082,0.007,65
630000,2034,1.755,0.022,10.88,203204,196936,899,2186,3450,2580171,1595078.9,176528.0,0.452,0.172,0.154,0.114,0.108,605,16.07,18.96,5.04,14.44,0.71,2.67,0.27,2.10,10.06,9.83,0.20,0.75,0.027,0.088,671,0.044,0.834,0.094,0.004,0.068,192508,164469,9,0.269,0.300,0.047,546701,0.116,0.167,0.000,160.71,76681,420,0.068,0.203,0.032,52313663,2.47,14.68,0.108,0.439,0.072,3,8,64,64,1087,55,2.72,0.0078,0.026,80
640000,2160,1.687,0.024,9.79,217570,209878,1085,727,5754,2714708,1601728.5,172091.5,0.522,0.143,0.131,0.106,0.098,590,14.55,19.85,5.28,14.45,0.79,2.80,0.09,1.01,8.39,9.98,0.21,0.75,0.021,0.066,532,0.072,0.825,0.101,0.003,0.071,209836,184368,16,0.216,0.024,0.020,652880,0.073,0.177,0.000,161.36,80837,364,0.063,0.188,0.048,54150596,2.45,16.79,0.104,0.512,0.081,2,6,64,64,1125,43,2.08,0.0088,0.038,35
650000,1601,1.963,0.015,11.43,181968,174702,380,4708,2737,2982945,1587413.8,236650.7,0.390,0.188,0.158,0.135,0.129,580,23.11,20.88,6.77,16.06,0.96,3.60,0.26,2.05,15.12,12.92,0.29,0.96,0.020,0.071,768,0.055,0.801,0.141,0.002,0.056,171967,130941,5,0.342,0.177,0.056,685122,0.122,0.096,0.000,158.93,72114,405,0.079,0.178,0.063,58099409,2.91,11.03,0.153,0.522,0.097,4,16,64,64,832,65,4.51,0.0066,0.027,76
660000,1944,1.784,0.017,12.41,179505,174804,268,3489,601,3493224,1606669.1,263560.2,0.247,0.238,0.183,0.178,0.153,585,17.12,17.52,4.94,14.11,0.52,2.05,0.31,2.44,11.36,8.24,0.21,0.74,0.013,0.056,478,0.072,0.820,0.118,0.006,0.056,166189,120372,7,0.302,0.203,0.037,948249,0.130,0.107,0.000,160.95,76871,216,0.075,0.223,0.039,58687477,2.44,13.20,0.101,0.249,0.085,6,11,64,64,947,53,2.49,0.0073,0.002,98
670000,2306,1.583,0.014,11.91,188035,183030,469,1121,3053,1925689,1589838.2,145577.7,0.329,0.208,0.169,0.153,0.141,503,13.21,16.44,4.00,13.00,0.38,1.49,0.25,2.18,8.57,6.61,0.12,0.55,0.019,0.070,499,0.112,0.840,0.073,0.002,0.085,179678,132708,11,0.250,0.121,0.033,561567,0.068,0.090,0.000,159.78,81132,223,0.076,0.218,0.020,61762514,2.16,15.96,0.073,0.239,0.051,4,7,35,64,1086,55,3.66,0.0080,0.003,76
680000,2480,1.541,0.017,10.94,232503,225049,993,1078,5209,1731489,1617705.6,131328.1,0.512,0.136,0.121,0.120,0.111,484,11.71,15.12,3.35,11.71,0.40,2.11,0.06,0.85,7.89,5.78,0.12,0.57,0.014,0.075,513,0.095,0.794,0.065,0.002,0.140,223517,187452,19,0.275,0.036,0.012,243901,0.078,0.158,0.000,161.64,87443,219,0.076,0.274,0.017,52906489,1.93,16.83,0.060,0.258,0.048,4,7,23,64,1208,60,1.80,0.0083,0.014,76
690000,2461,1.567,0.021,10.47,253916,243908,1572,1824,6631,1599912,1570848.1,126939.9,0.614,0.106,0.095,0.092,0.092,486,11.59,15.48,3.51,12.10,0.41,2.25,0.10,1.03,7.57,6.30,0.13,0.62,0.012,0.078,556,0.111,0.788,0.067,0.003,0.142,242847,220148,20,0.245,0.102,0.018,336417,0.054,0.173,0.000,160.15,93603,199,0.079,0.239,0.026,52971884,2.02,17.30,0.065,0.222,0.048,3,6,25,64,1261,59,3.29,0.0084,0.006,66
700000,2500,1.567,0.013,10.78,244397,233872,1511,1662,7313,1827070,1587432.0,136963.0,0.607,0.107,0.097,0.094,0.095,460,11.44,16.51,3.91,12.87,0.33,1.51,0.15,1.61,7.06,6.88,0.12,0.53,0.009,0.055,529,0.124,0.793,0.073,0.001,0.133,235110,210438,19,0.222,0.128,0.019,397169,0.056,0.107,0.000,161.09,96861,196,0.075,0.213,0.019,56541319,2.14,18.05,0.074,0.220,0.052,3,6,30,64,1237,64,2.35,0.0090,0.000,54
710000,2444,1.576,0.014,11.67,257127,246291,1649,1731,7512,1857650,1594985.6,136626.0,0.632,0.117,0.108,0.072,0.071,472,12.31,16.80,4.10,13.15,0.38,1.74,0.12,1.33,7.72,6.97,0.14,0.63,0.009,0.055,506,0.107,0.790,0.070,0.004,0.136,248707,225469,16,0.213,0.024,0.018,472919,0.066,0.064,0.000,160.76,100272,197,0.074,0.258,0.027,53623228,2.18,17.24,0.076,0.221,0.056,3,6,32,64,1297,70,2.68,0.0085,0.002,50
720000,2332,1.629,0.019,10.89,255430,246220,1570,1004,6748,2070791,1590150.5,144363.2,0.615,0.117,0.105,0.083,0.081,449,12.99,17.16,3.57,12.19,0.38,1.85,0.32,2.19,8.71,9.58,0.12,0.62,0.011,0.063,508,0.167,0.806,0.065,0.003,0.126,246693,222829,18,0.211,0.155,0.041,580030,0.050,0.135,0.000,160.95,99032,220,0.070,0.253,0.021,52849282,2.04,16.90,0.073,0.195,0.042,3,6,42,64,1272,46,2.48,0.0078,0.000,62
730000,2508,1.563,0.015,10.11,247715,237714,1558,1233,7034,1782934,1576319.2,133897.7,0.618,0.114,0.102,0.084,0.082,520,11.24,15.39,3.03,11.30,0.30,1.81,0.08,0.97,7.83,7.98,0.09,0.50,0.007,0.052,470,0.150,0.786,0.056,0.002,0.156,238291,217847,19,0.244,0.032,0.016,454970,0.056,0.081,0.000,160.52,89206,193,0.075,0.215,0.014,53996075,1.90,17.88,0.059,0.172,0.036,3,6,26,64,1317,63,2.91,0.0080,0.001,78
740000,2352,1.618,0.016,10.94,230686,221782,1710,1298,6052,1741215,1579872.9,133954.3,0.612,0.112,0.108,0.085,0.083,521,12.59,17.32,4.44,13.48,0.33,1.47,0.09,0.92,7.74,7.52,0.12,0.55,0.010,0.061,437,0.159,0.781,0.080,0.004,0.135,222637,203970,17,0.157,0.077,0.024,362518,0.070,0.169,0.000,159.92,89398,192,0.077,0.202,0.020,55308469,2.29,17.31,0.085,0.178,0.054,3,6,40,64,1232,56,3.52,0.0087,0.001,43
750000,2374,1.583,0.016,10.95,249731,240648,1801,997,6263,2320814,1611830.9,152164.2,0.632,0.114,0.107,0.075,0.072,471,12.96,16.81,3.83,12.69,0.46,1.94,0.07,1.20,8.61,8.70,0.17,0.70,0.012,0.066,403,0.169,0.779,0.069,0.004,0.148,242418,220229,17,0.203,0.021,0.014,497747,0.053,0.132,0.000,161.35,98737,228,0.066,0.225,0.028,51613561,2.11,16.99,0.068,0.208,0.064,4,6,37,64,1253,48,2.09,0.0079,0.021,55
760000,2253,1.650,0.023,10.12,226016,217335,1678,1264,5860,2099907,1601782.8,149068.5,0.596,0.116,0.108,0.092,0.088,522,13.01,18.17,4.44,13.25,0.33,1.65,0.09,0.75,8.15,9.32,0.13,0.57,0.008,0.047,436,0.158,0.797,0.083,0.002,0.118,217582,197483,13,0.289,0.166,0.031,556968,0.043,0.188,0.001,160.06,86993,190,0.071,0.247,0.024,56932218,2.23,17.50,0.083,0.169,0.053,4,6,50,64,1220,47,3.38,0.0087,0.004,52
770000,2324,1.677,0.020,10.40,212964,204911,1565,585,5832,1816617,1590648.0,130838.0,0.583,0.113,0.106,0.100,0.097,518,13.18,18.72,5.10,14.46,0.46,1.74,0.09,1.44,7.53,8.01,0.15,0.59,0.017,0.072,435,0.145,0.784,0.110,0.000,0.106,202810,184557,21,0.265,0.012,0.016,541710,0.046,0.117,0.000,159.06,86887,162,0.072,0.296,0.022,52270429,2.50,17.69,0.103,0.167,0.066,4,6,64,64,1282,44,4.37,0.0091,0.000,51
780000,2284,1.674,0.021,10.58,212122,203505,1706,684,6267,1871814,1582803.2,137009.1,0.583,0.109,0.103,0.103,0.103,521,12.81,18.71,4.54,13.80,0.43,2.15,0.11,1.29,7.72,9.35,0.15,0.65,0.009,0.052,374,0.152,0.805,0.086,0.004,0.105,202031,181860,17,0.206,0.096,0.014,334126,0.073,0.153,0.001,159.44,87715,174,0.073,0.244,0.028,54737592,2.32,18.11,0.095,0.150,0.058,3,6,58,64,1243,44,3.99,0.0090,0.002,59
790000,2332,1.644,0.020,10.12,205704,197443,1521,908,5784,1690396,1547401.6,127558.1,0.561,0.124,0.115,0.101,0.100,590,13.40,18.38,4.85,13.73,0.53,2.31,0.07,0.83,7.95,8.54,0.16,0.69,0.014,0.073,461,0.166,0.783,0.094,0.003,0.120,195130,176516,16,0.188,0.098,0.022,379143,0.081,0.130,0.000,156.89,82244,142,0.075,0.317,0.030,49534810,2.40,17.11,0.090,0.199,0.060,3,6,54,64,1284,36,6.55,0.0084,0.000,83
800000,2308,1.645,0.019,10.70,219143,211554,1576,642,5395,2020250,1604201.0,135663.3,0.571,0.114,0.106,0.104,0.105,525,13.58,18.72,4.44,13.34,0.62,3.12,0.07,0.73,8.44,9.81,0.16,0.65,0.015,0.077,476,0.191,0.791,0.085,0.003,0.121,208822,188042,17,0.182,0.159,0.014,476587,0.072,0.127,0.000,160.88,90290,152,0.067,0.369,0.016,48715077,2.29,17.07,0.095,0.173,0.063,3,6,60,64,1246,49,2.56,0.0082,0.000,61
810000,2240,1.683,0.020,10.75,216537,208856,1661,450,5638,1719863,1565691.0,123337.8,0.587,0.110,0.103,0.099,0.101,539,13.98,18.93,4.46,13.71,0.45,2.04,0.12,1.77,8.94,10.77,0.16,0.70,0.013,0.078,409,0.189,0.782,0.088,0.000,0.130,206009,185888,17,0.265,0.145,0.015,367514,0.083,0.141,0.000,157.28,88111,180,0.072,0.344,0.023,50697433,2.27,16.77,0.097,0.157,0.054,3,6,60,64,1279,44,6.16,0.0078,0.000,63
820000,2387,1.592,0.017,9.92,232885,223945,1719,871,6203,2180414,1590819.0,146983.9,0.594,0.111,0.104,0.095,0.096,557,12.22,16.98,3.86,12.19,0.34,1.89,0.12,1.24,7.90,8.75,0.12,0.58,0.010,0.065,485,0.149,0.812,0.074,0.001,0.114,222172,203914,16,0.391,0.037,0.019,389455,0.086,0.119,0.000,160.85,91584,157,0.067,0.270,0.020,51517044,2.09,17.59,0.066,0.185,0.046,3,6,40,64,1254,49,2.59,0.0084,0.001,66
830000,2255,1.670,0.019,10.65,241654,231963,1741,1831,6251,2143699,1584774.8,150948.3,0.613,0.106,0.098,0.091,0.091,520,13.97,18.02,4.38,12.64,0.54,3.03,0.09,1.01,8.96,10.13,0.15,0.69,0.014,0.074,703,0.127,0.806,0.098,0.004,0.092,231038,213105,15,0.248,0.050,0.014,316881,0.092,0.086,0.000,161.03,95569,305,0.070,0.245,0.022,54232526,2.25,16.35,0.073,0.342,0.055,3,6,51,64,1215,55,2.40,0.0078,0.001,78
840000,2396,1.578,0.027,9.65,239096,230680,1580,676,6019,2035086,1595491.0,139464.5,0.609,0.110,0.101,0.090,0.090,559,12.03,16.07,3.45,11.85,0.32,1.80,0.17,1.73,8.09,8.16,0.10,0.54,0.010,0.063,499,0.177,0.786,0.061,0.002,0.151,228465,211257,13,0.420,0.022,0.026,435918,0.070,0.222,0.001,160.51,89586,197,0.069,0.263,0.022,51395367,1.98,17.35,0.059,0.206,0.035,3,6,34,64,1270,49,2.93,0.0082,0.000,67
850000,2403,1.557,0.020,9.85,248604,238350,1852,1004,7391,2021696,1598767.9,144569.2,0.626,0.102,0.095,0.088,0.089,515,13.04,17.84,4.28,12.66,0.44,2.20,0.08,1.10,8.23,9.84,0.13,0.60,0.016,0.077,532,0.160,0.771,0.093,0.002,0.134,238308,221501,14,0.394,0.057,0.012,409188,0.074,0.141,0.000,161.50,92903,203,0.072,0.252,0.027,62935434,2.26,16.99,0.082,0.192,0.049,3,6,48,64,1249,62,1.94,0.0081,0.000,58
860000,2360,1.593,0.019,10.07,228957,220105,1590,868,6437,2125286,1565393.8,147085.5,0.601,0.111,0.103,0.093,0.092,559,11.74,16.32,4.08,12.00,0.35,1.94,0.05,0.85,7.25,7.60,0.12,0.62,0.012,0.069,540,0.180,0.781,0.100,0.003,0.115,218559,200675,14,0.368,0.033,0.012,363274,0.082,0.160,0.000,159.85,86985,169,0.069,0.249,0.031,51891527,2.15,17.59,0.060,0.200,0.042,3,6,34,64,1273,44,3.59,0.0091,0.000,67
870000,2328,1.622,0.019,9.66,252404,243705,1737,407,6587,2551149,1584033.4,158205.7,0.626,0.103,0.100,0.085,0.085,545,12.93,17.00,4.15,12.31,0.51,2.25,0.07,0.77,8.20,9.21,0.15,0.66,0.018,0.087,548,0.147,0.777,0.084,0.004,0.136,242499,225048,14,0.386,0.022,0.013,385432,0.073,0.111,0.000,161.81,91495,194,0.062,0.354,0.030,46487254,2.18,16.76,0.065,0.196,0.052,3,6,41,64,1245,41,1.63,0.0083,0.000,50
880000,2439,1.555,0.019,9.72,255583,247180,1614,488,6190,2192651,1613512.4,149313.4,0.614,0.108,0.103,0.088,0.086,543,12.22,15.95,3.53,11.84,0.74,3.26,0.08,0.95,7.87,8.11,0.16,0.74,0.028,0.123,525,0.200,0.781,0.066,0.006,0.146,246041,229414,15,0.427,0.000,0.015,389091,0.078,0.088,0.000,161.18,95073,254,0.068,0.242,0.038,45674090,2.02,17.20,0.061,0.222,0.052,4,6,32,64,1292,51,2.25,0.0084,0.001,73
890000,2547,1.492,0.015,9.64,282608,273215,1761,741,6783,2959864,1611735.0,177612.0,0.642,0.105,0.097,0.080,0.076,506,11.28,15.11,2.98,11.42,0.43,1.94,0.09,0.81,7.78,7.72,0.14,0.64,0.013,0.074,571,0.199,0.795,0.055,0.004,0.146,272583,257529,11,0.452,0.000,0.017,387506,0.064,0.067,0.000,162.25,108413,187,0.060,0.278,0.034,45732739,1.87,17.67,0.058,0.265,0.049,3,6,23,64,1283,65,1.18,0.0081,0.001,63
900000,2609,1.497,0.014,9.08,297890,287321,1814,1305,7388,2235341,1589563.5,157952.6,0.664,0.096,0.088,0.076,0.076,492,10.03,14.04,2.82,10.71,0.29,1.77,0.09,1.53,6.82,6.30,0.09,0.54,0.009,0.064,555,0.152,0.802,0.057,0.002,0.139,287937,271685,11,0.292,0.197,0.010,402077,0.063,0.080,0.000,162.07,109283,206,0.071,0.238,0.022,49782409,1.82,18.56,0.048,0.306,0.029,3,6,22,64,1249,82,1.36,0.0089,0.002,52
910000,2374,1.608,0.019,10.01,250800,241972,1590,1332,6141,2098168,1571914.9,154640.8,0.619,0.112,0.108,0.081,0.080,524,13.18,16.23,3.76,10.94,0.27,1.66,0.09,0.98,9.05,9.22,0.08,0.53,0.009,0.061,627,0.172,0.753,0.071,0.007,0.170,240961,221673,11,0.428,0.012,0.012,335849,0.082,0.179,0.000,158.32,99910,228,0.074,0.191,0.025,54035543,2.01,16.20,0.048,0.206,0.024,3,6,39,64,1237,53,5.12,0.0073,0.000,72
920000,2476,1.543,0.015,9.30,267657,260733,1693,393,4736,3127234,1560448.6,179848.0,0.634,0.102,0.096,0.085,0.083,548,11.90,16.12,3.51,11.65,0.52,2.62,0.09,0.91,7.78,8.64,0.14,0.71,0.015,0.079,528,0.174,0.808,0.070,0.003,0.119,257502,241018,11,0.227,0.004,0.015,335632,0.075,0.060,0.000,162.72,100990,202,0.058,0.392,0.037,45393601,2.03,17.56,0.063,0.225,0.039,3,6,32,64,1299,67,0.71,0.0081,0.000,72
930000,2565,1.539,0.016,9.19,273063,265282,1670,628,5394,2858704,1564306.8,171914.6,0.647,0.101,0.093,0.080,0.078,536,11.10,15.42,3.12,11.55,0.36,2.01,0.07,0.67,7.55,7.73,0.11,0.63,0.010,0.062,514,0.149,0.816,0.054,0.002,0.128,262926,246731,14,0.258,0.233,0.017,426785,0.072,0.095,0.000,162.77,98010,240,0.060,0.349,0.028,46355934,1.90,17.94,0.060,0.238,0.033,3,6,25,64,1263,57,0.66,0.0081,0.002,60
940000,2478,1.571,0.016,9.77,281955,273056,1709,1821,5456,2218927,1571620.9,154472.4,0.653,0.101,0.094,0.077,0.075,490,11.58,16.75,3.62,12.50,0.38,2.24,0.04,0.48,7.54,8.49,0.12,0.63,0.010,0.068,448,0.188,0.816,0.062,0.001,0.121,272071,252853,18,0.446,0.047,0.008,538385,0.057,0.087,0.000,162.20,105453,216,0.070,0.251,0.028,51684574,2.05,18.14,0.073,0.220,0.040,3,6,30,64,1282,69,1.24,0.0084,0.006,66
950000,2506,1.543,0.015,9.73,260068,251333,1641,1619,5447,2416435,1575516.5,165672.4,0.642,0.103,0.094,0.083,0.078,486,11.36,15.72,3.17,11.34,0.37,1.91,0.10,1.21,7.72,8.09,0.12,0.61,0.009,0.048,514,0.171,0.808,0.062,0.003,0.127,250698,232630,14,0.441,0.024,0.014,456888,0.079,0.109,0.000,161.35,97255,284,0.069,0.188,0.030,52699966,1.90,17.89,0.055,0.255,0.041,3,6,28,64,1313,58,2.09,0.0081,0.009,65
960000,2209,1.621,0.025,10.29,233565,225918,1681,1176,5087,1951012,1505479.0,136378.4,0.622,0.114,0.105,0.081,0.077,537,11.43,16.87,3.70,11.73,0.35,1.89,0.07,0.82,7.31,8.73,0.12,0.62,0.009,0.062,381,0.268,0.812,0.066,0.000,0.122,223851,206449,16,0.337,0.011,0.013,321850,0.096,0.237,0.001,157.73,89872,142,0.070,0.333,0.019,50348688,2.02,18.30,0.058,0.133,0.039,3,6,44,64,1321,43,5.71,0.0093,0.010,75
970000,2351,1.616,0.022,10.12,207809,200164,1743,946,4814,1889560,1467038.1,138020.8,0.594,0.123,0.112,0.087,0.084,561,12.26,18.18,4.40,12.81,0.57,2.61,0.10,1.33,7.19,8.46,0.16,0.72,0.014,0.064,464,0.255,0.813,0.093,0.002,0.092,198080,180763,12,0.346,0.118,0.017,430213,0.077,0.162,0.000,154.36,82509,191,0.073,0.301,0.026,50038435,2.18,18.10,0.069,0.169,0.051,3,5,50,64,1292,51,9.07,0.0087,0.002,85
980000,2149,1.625,0.029,10.46,195079,188254,1337,1215,4475,1746223,1488633.8,145667.2,0.568,0.134,0.118,0.093,0.087,558,12.17,17.10,4.08,12.22,0.63,2.67,0.08,0.78,7.38,7.49,0.14,0.67,0.021,0.091,628,0.141,0.828,0.082,0.002,0.088,185913,166121,12,0.317,0.132,0.022,528204,0.080,0.218,0.001,153.57,79951,222,0.083,0.227,0.027,51083036,2.12,17.40,0.067,0.345,0.048,2,6,40,64,1225,54,9.86,0.0094,0.023,52
990000,2308,1.720,0.017,10.25,196515,188240,1694,1720,4702,1390044,1524389.6,123380.5,0.595,0.122,0.111,0.088,0.083,576,14.73,19.37,5.92,14.08,0.40,1.94,0.07,0.87,8.35,7.91,0.10,0.58,0.015,0.081,604,0.157,0.783,0.080,0.004,0.133,188277,169018,13,0.221,0.268,0.014,510878,0.070,0.127,0.000,155.70,80742,192,0.089,0.195,0.019,47568230,2.57,16.34,0.081,0.274,0.037,3,6,57,64,1245,56,7.74,0.0079,0.022,35
1000000,2153,1.661,0.024,10.14,202465,195138,1348,687,5447,1377890,1559747.5,113167.9,0.586,0.129,0.119,0.084,0.082,564,13.53,19.05,5.33,14.19,0.47,1.96,0.11,1.11,7.62,8.43,0.15,0.62,0.012,0.054,407,0.182,0.789,0.091,0.000,0.119,194471,174931,12,0.288,0.205,0.022,526557,0.081,0.231,0.001,156.99,77293,189,0.082,0.285,0.020,41220141,2.44,17.46,0.092,0.175,0.064,3,6,58,64,1240,53,6.45,0.0095,0.013,68
