step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
840000,0,68,10.54,1.41,0.28,0.00,8.85,0.10,1.41,0.029,4,550.6,177.2,10,68
850000,8,1643,5.70,0.18,0.01,0.05,5.45,0.00,1.06,0.001,7,821432.7,367.6,13,7
850000,1,914,21.10,7.25,0.84,0.27,12.74,0.34,3.09,0.119,86,819310.0,130293.6,9,6
850000,0,61,9.67,1.92,0.00,0.10,7.66,0.00,1.55,0.000,2,523.8,142.3,8,61
860000,8,1694,5.56,0.07,0.03,0.04,5.41,0.00,1.03,0.002,9,819991.8,728.6,10,5
860000,1,895,20.04,7.82,1.18,0.09,10.96,0.39,3.24,0.131,67,818017.9,141772.8,6,4
860000,0,45,7.40,0.07,0.09,0.00,7.24,0.00,1.03,0.000,1,504.2,144.4,6,45
870000,8,1742,5.24,0.17,0.03,0.02,5.01,0.00,1.06,0.001,8,818250.3,298.4,13,0
870000,1,935,19.30,7.07,0.86,0.15,11.22,0.32,3.02,0.111,58,814776.1,152759.9,7,0
870000,0,69,10.67,1.91,0.45,0.00,8.30,0.16,1.52,0.043,3,482.6,168.7,14,69
880000,8,1660,5.85,0.21,0.08,0.02,5.53,0.00,1.08,0.002,6,819253.1,39.5,12,0
880000,1,865,21.35,8.04,0.94,0.11,12.26,0.37,3.31,0.129,71,819192.8,139286.0,7,0
880000,0,66,8.80,1.27,0.42,0.18,6.92,0.17,1.34,0.045,2,587.0,190.1,13,64
890000,8,1707,5.46,0.26,0.04,0.02,5.14,0.00,1.09,0.002,6,817158.2,301.1,12,0
890000,1,898,19.13,7.19,0.77,0.13,11.05,0.32,3.04,0.115,70,812815.2,136314.5,6,0
890000,0,55,12.91,2.62,0.69,0.04,9.56,0.18,1.68,0.055,4,586.5,179.3,8,53
900000,8,1724,5.41,0.26,0.04,0.06,5.05,0.00,1.11,0.001,6,821750.3,65.2,17,3
900000,1,989,17.80,5.47,0.91,0.23,11.18,0.32,2.56,0.113,77,819749.1,124117.4,8,0
900000,0,46,11.78,1.17,0.63,0.15,9.83,0.07,1.35,0.022,4,490.0,161.7,11,46
910000,8,1745,5.61,0.40,0.04,0.04,5.14,0.00,1.14,0.000,10,824617.6,75.4,11,1
910000,1,852,21.73,8.48,1.06,0.18,12.01,0.38,3.42,0.134,58,819243.7,134055.8,7,1
910000,0,42,13.76,1.52,0.90,2.38,8.95,0.02,1.33,0.024,3,471.1,190.0,9,41
920000,8,1729,5.58,0.31,0.01,0.07,5.19,0.00,1.12,0.000,7,827783.4,75.6,12,0
920000,1,816,21.57,9.04,1.02,0.35,11.16,0.41,3.57,0.167,59,820176.1,136323.7,6,0
920000,0,45,14.87,4.40,0.47,0.42,9.58,0.22,2.24,0.089,2,542.5,209.7,10,45
930000,8,1788,5.25,0.20,0.09,0.04,4.92,0.00,1.08,0.000,9,823534.1,12.0,14,0
930000,1,848,21.46,10.08,0.84,0.17,10.37,0.40,3.86,0.164,63,815209.5,128150.9,5,0
930000,0,51,11.69,2.20,0.08,0.86,8.55,0.04,1.73,0.020,3,558.8,244.3,7,51
940000,8,1733,5.38,0.25,0.03,0.10,4.99,0.00,1.09,0.001,5,822155.2,207.8,11,0
940000,1,801,24.48,12.42,1.01,0.10,10.95,0.44,4.50,0.197,59,812795.2,127034.5,4,0
940000,0,48,15.19,6.46,1.27,0.02,7.44,0.21,2.84,0.083,3,556.7,197.1,11,48
950000,8,1712,5.55,0.30,0.03,0.04,5.18,0.00,1.10,0.000,6,814121.4,62.6,11,0
950000,1,876,21.32,10.16,0.81,0.35,10.00,0.39,3.86,0.154,67,816643.5,119446.1,4,0
950000,0,34,17.56,6.56,1.56,0.09,9.35,0.53,2.75,0.147,2,577.5,185.9,9,34
960000,8,1737,5.22,0.14,0.03,0.05,5.00,0.00,1.05,0.001,7,816453.5,159.5,9,5
960000,1,975,17.91,7.12,0.69,0.09,10.01,0.30,3.03,0.116,72,816705.8,123673.1,6,1
960000,0,57,15.37,2.26,1.53,0.39,11.19,0.28,1.44,0.053,3,581.4,224.1,10,56
970000,8,1711,5.13,0.16,0.03,0.09,4.85,0.00,1.05,0.001,6,819251.0,665.9,9,2
970000,1,977,16.72,7.85,0.73,0.12,8.02,0.32,3.20,0.124,72,816725.2,115192.4,6,2
970000,0,78,10.23,1.19,0.21,0.18,8.65,0.05,1.32,0.013,2,612.2,227.4,10,76
980000,8,1680,5.16,0.03,0.04,0.05,5.04,0.00,1.01,0.000,7,818150.4,1511.3,13,2
980000,1,858,19.88,8.61,0.63,0.02,10.61,0.29,3.48,0.124,57,810841.0,113221.7,6,0
980000,0,85,9.67,1.47,0.14,0.09,7.96,0.05,1.37,0.012,3,685.9,220.5,13,85
990000,8,1714,5.17,0.08,0.05,0.03,5.02,0.01,1.03,0.002,8,815285.6,706.2,13,2
990000,1,774,23.10,10.47,0.87,0.16,11.59,0.39,3.95,0.150,64,811469.8,114063.6,6,0
990000,0,109,13.00,2.32,0.39,0.00,10.28,0.13,1.65,0.046,8,656.1,230.8,12,108
1000000,8,1721,5.31,0.14,0.05,0.05,5.06,0.01,1.04,0.002,7,817270.2,1499.2,17,32
1000000,1,780,24.59,11.57,0.92,0.32,11.78,0.46,4.30,0.171,60,814042.8,134350.3,8,6
1000000,0,55,7.84,1.25,0.98,0.00,5.60,0.18,1.35,0.036,2,518.9,157.8,14,55
