step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,crowd_max,wasted,intake_per_gut,crossers,pop_none
110000,8850,1.642,0.023,8.70,1018260,959243,3716,28105,27174,6978476,4647652.5,594156.6,0.612,0.066,0.071,0.123,0.129,133,14.32,16.45,3.50,9.82,0.76,3.10,0.17,1.46,9.89,9.93,0.21,0.86,0.019,0.079,2641,0.046,0.727,0.093,0.003,0.177,987233,893368,30,0.395,0.120,0.046,4311298,0.154,0.116,0.000,641.36,367285,85,0.085,0.468,0.043,129447108,1.80,15.46,0.026,0.269,0.065,3,7,43,64,4450,99,12.40,0.0053,0.014,236
120000,8705,1.660,0.021,8.84,1037090,981501,4241,24490,27003,7183422,4565044.0,603053.9,0.632,0.068,0.074,0.109,0.117,132,15.03,17.49,3.62,9.98,0.83,3.43,0.17,1.38,10.41,11.07,0.26,1.04,0.019,0.078,2540,0.042,0.728,0.093,0.007,0.172,1006678,919855,33,0.311,0.119,0.047,4844258,0.126,0.114,0.000,642.32,369374,127,0.084,0.398,0.043,129759726,1.85,15.32,0.033,0.287,0.071,3,7,47,64,4454,77,11.43,0.0050,0.016,190
130000,8900,1.608,0.019,8.94,1040880,984814,4270,25812,25789,7074789,4617080.5,611110.5,0.641,0.066,0.072,0.106,0.115,132,14.53,17.19,3.46,10.16,0.60,2.88,0.19,1.16,10.28,10.55,0.21,0.95,0.014,0.074,2199,0.066,0.721,0.071,0.003,0.206,1013934,922973,28,0.294,0.164,0.056,4054098,0.137,0.106,0.000,642.63,369515,81,0.086,0.494,0.031,128469229,1.84,15.47,0.044,0.219,0.056,3,7,45,64,4429,75,11.13,0.0050,0.005,219
140000,8898,1.616,0.019,8.43,1061881,1004554,3772,24938,28619,7153979,4605143.5,581817.4,0.614,0.076,0.081,0.110,0.120,131,14.50,16.29,3.17,9.75,0.65,2.94,0.20,1.62,10.48,10.95,0.17,0.76,0.015,0.067,2525,0.028,0.727,0.082,0.004,0.188,1034301,932720,26,0.487,0.101,0.040,3970923,0.129,0.104,0.000,643.63,358728,156,0.081,0.399,0.041,131797478,1.79,15.36,0.029,0.280,0.058,3,7,41,64,4368,78,10.12,0.0049,0.024,230
150000,9584,1.541,0.016,8.31,1149494,1091528,4177,19772,33331,8324949,4544514.0,618321.3,0.667,0.075,0.078,0.087,0.093,108,12.77,14.68,2.57,9.10,0.54,2.88,0.17,1.30,9.48,9.84,0.14,0.70,0.014,0.076,2555,0.036,0.712,0.070,0.003,0.215,1122939,1034568,31,0.510,0.100,0.044,4075045,0.096,0.076,0.000,647.95,400024,125,0.074,0.338,0.031,131447386,1.71,16.15,0.031,0.290,0.041,3,6,31,64,4275,69,5.81,0.0050,0.008,191
160000,8909,1.625,0.020,8.62,1107949,1045041,3755,31555,28273,8704318,4637620.5,703796.8,0.648,0.081,0.084,0.089,0.099,122,14.89,16.25,3.83,10.90,0.65,2.96,0.26,1.84,10.14,9.90,0.18,0.78,0.017,0.079,3143,0.055,0.693,0.106,0.004,0.197,1085648,992008,26,0.275,0.376,0.052,4307821,0.105,0.112,0.000,641.10,395229,138,0.081,0.355,0.035,140312268,1.97,14.91,0.037,0.351,0.059,3,8,41,64,4072,85,12.65,0.0051,0.020,173
170000,9014,1.601,0.015,8.58,1029890,984550,3364,16413,25458,7852346,4589733.5,588224.5,0.644,0.086,0.091,0.084,0.095,136,14.63,16.10,3.72,10.64,0.57,2.73,0.18,1.67,10.16,10.12,0.16,0.76,0.014,0.064,2826,0.046,0.724,0.097,0.004,0.175,1009454,914898,30,0.345,0.166,0.035,4202450,0.135,0.090,0.000,646.33,357164,196,0.075,0.255,0.039,140222223,1.97,15.16,0.036,0.379,0.048,3,8,39,64,4088,68,7.42,0.0050,0.007,148
180000,9204,1.596,0.019,9.07,1063354,1017737,3576,17327,24524,8469195,4477769.5,649519.0,0.629,0.093,0.099,0.086,0.094,116,13.58,16.09,3.35,10.16,0.63,3.15,0.16,1.63,9.45,10.25,0.15,0.72,0.016,0.072,2969,0.050,0.725,0.105,0.002,0.167,1043001,951730,31,0.272,0.142,0.029,3040760,0.091,0.124,0.000,644.64,396979,282,0.077,0.196,0.033,258750782,1.87,15.94,0.038,0.346,0.047,3,6,39,64,4221,92,9.11,0.0052,0.011,160
190000,9605,1.544,0.019,9.06,1023035,985203,4542,9182,23707,7279486,4318373.0,563208.9,0.608,0.093,0.101,0.094,0.104,113,13.06,16.08,3.17,9.76,0.48,2.37,0.24,2.13,9.17,10.71,0.15,0.72,0.015,0.071,2830,0.058,0.755,0.104,0.003,0.138,1003290,898991,26,0.444,0.131,0.033,2698287,0.101,0.119,0.000,644.44,389608,328,0.077,0.188,0.032,280769494,1.81,16.32,0.031,0.403,0.050,3,6,42,64,4588,68,9.31,0.0049,0.029,205
200000,9776,1.528,0.016,9.12,974232,934815,4105,9625,25516,7012756,4387830.5,528310.6,0.579,0.098,0.112,0.102,0.109,104,12.36,15.37,2.55,9.12,0.58,2.63,0.24,1.75,8.99,10.77,0.15,0.69,0.019,0.073,2570,0.043,0.763,0.087,0.005,0.146,952052,849123,22,0.323,0.174,0.048,3923410,0.077,0.105,0.000,645.16,367887,318,0.075,0.215,0.039,295496121,1.65,16.68,0.038,0.298,0.049,3,6,34,64,4806,82,8.60,0.0050,0.019,190
210000,10367,1.487,0.017,8.98,1130558,1086894,5918,3487,33668,8742529,4233298.0,592176.4,0.652,0.073,0.081,0.093,0.101,106,10.95,13.81,2.71,9.83,0.43,2.25,0.10,1.03,7.72,7.41,0.14,0.67,0.012,0.059,2579,0.043,0.761,0.084,0.003,0.152,1109597,1020184,26,0.224,0.082,0.024,3930256,0.052,0.098,0.000,647.89,427249,343,0.068,0.266,0.036,308101234,1.69,17.58,0.028,0.346,0.045,3,6,26,64,4864,97,5.86,0.0053,0.010,170
220000,9829,1.505,0.020,8.99,1127036,1082635,6380,3630,34929,8050040,4201573.5,586691.4,0.653,0.072,0.078,0.095,0.103,108,11.48,14.69,2.76,9.69,0.57,2.67,0.10,0.97,8.05,8.35,0.17,0.77,0.015,0.069,2502,0.062,0.767,0.079,0.002,0.151,1104499,1016570,28,0.277,0.414,0.023,3081565,0.070,0.132,0.000,647.26,425329,367,0.073,0.302,0.040,336584659,1.68,17.49,0.031,0.362,0.053,3,6,32,64,4691,81,6.50,0.0053,0.023,154
230000,10367,1.515,0.015,8.69,1091431,1052785,4795,3849,29464,8518079,4288387.5,625052.4,0.628,0.088,0.096,0.092,0.097,145,11.27,14.05,2.51,9.50,0.44,2.33,0.10,1.12,8.22,8.18,0.13,0.65,0.012,0.065,2267,0.055,0.758,0.060,0.007,0.175,1069128,974996,31,0.248,0.388,0.025,3475734,0.079,0.080,0.000,648.69,398956,309,0.073,0.237,0.032,244619515,1.62,17.27,0.030,0.254,0.040,3,6,26,64,4972,85,5.06,0.0050,0.009,188
240000,9046,1.596,0.021,9.11,1054658,1015872,5672,6598,27837,9338120,4309030.0,683077.8,0.608,0.085,0.093,0.105,0.108,153,13.26,16.50,3.88,11.26,0.71,3.04,0.22,1.76,8.45,8.50,0.22,0.89,0.015,0.064,2832,0.082,0.765,0.110,0.004,0.121,1025963,936492,33,0.429,0.049,0.055,3096205,0.106,0.152,0.000,643.76,393573,332,0.073,0.247,0.053,360414980,1.92,16.44,0.040,0.412,0.067,3,6,41,64,4513,86,9.99,0.0056,0.005,231
250000,8968,1.590,0.017,8.69,930773,889775,3218,16880,20978,9905654,4530037.5,850327.8,0.513,0.131,0.138,0.112,0.105,153,14.19,17.24,4.17,11.76,0.75,3.14,0.16,1.72,9.11,8.72,0.23,0.91,0.017,0.071,2861,0.060,0.760,0.099,0.004,0.137,899849,796689,28,0.212,0.334,0.027,3644115,0.136,0.096,0.000,642.89,338614,245,0.086,0.181,0.047,377479243,2.02,16.13,0.048,0.473,0.067,3,6,48,64,3942,76,10.87,0.0055,0.021,232
260000,8028,1.749,0.024,8.45,932596,874025,3042,37456,19013,10927930,4750607.0,975313.6,0.531,0.127,0.128,0.112,0.102,200,16.60,19.59,5.83,13.55,1.07,3.80,0.25,1.67,9.46,9.11,0.33,1.14,0.023,0.079,2679,0.081,0.720,0.138,0.004,0.138,894817,777784,32,0.423,0.124,0.052,2699338,0.146,0.135,0.000,645.05,315926,144,0.089,0.242,0.057,267138768,2.42,15.39,0.072,0.488,0.093,3,6,58,64,3620,88,8.70,0.0063,0.013,200
270000,8243,1.696,0.025,8.69,923215,863152,3334,38212,18302,9398827,4668200.0,900727.2,0.552,0.116,0.119,0.115,0.098,206,15.68,18.58,5.45,13.21,0.87,3.53,0.25,1.74,9.11,8.31,0.25,1.00,0.020,0.081,2478,0.075,0.738,0.135,0.003,0.124,881278,778665,35,0.263,0.336,0.057,4329907,0.165,0.135,0.000,642.51,313278,136,0.096,0.245,0.053,256186192,2.34,15.40,0.060,0.455,0.069,3,7,55,64,3637,77,11.25,0.0062,0.020,234
280000,8357,1.696,0.020,8.73,898632,856484,3064,19871,19099,8985512,4513876.0,808637.7,0.515,0.137,0.143,0.110,0.094,204,15.80,18.74,5.45,13.30,1.13,4.20,0.21,1.84,9.01,8.55,0.34,1.14,0.026,0.091,2788,0.071,0.748,0.132,0.006,0.115,866398,765350,31,0.272,0.082,0.045,3502867,0.154,0.109,0.000,641.86,314483,210,0.090,0.190,0.066,263943395,2.35,15.48,0.067,0.480,0.092,3,7,56,64,3961,83,11.90,0.0060,0.014,250
290000,9484,1.587,0.019,8.64,880366,836865,3198,17496,21680,8262240,4443858.0,713442.6,0.522,0.133,0.136,0.107,0.102,207,12.58,15.90,3.74,11.71,0.49,2.67,0.16,1.46,8.20,7.21,0.14,0.71,0.014,0.071,2050,0.082,0.772,0.092,0.004,0.133,848313,741994,24,0.305,0.470,0.033,3715762,0.147,0.117,0.000,637.77,307672,178,0.086,0.216,0.026,252259419,1.96,16.87,0.047,0.319,0.043,4,6,34,64,4603,96,15.98,0.0057,0.015,269
300000,9449,1.598,0.019,8.55,975366,934517,4887,8415,27582,7320635,4368156.5,571779.2,0.600,0.107,0.114,0.091,0.088,176,12.21,15.96,3.89,11.65,0.56,2.60,0.14,1.25,7.62,7.53,0.17,0.77,0.016,0.074,2220,0.075,0.782,0.099,0.003,0.116,941563,861139,27,0.350,0.235,0.036,2864813,0.129,0.104,0.000,641.54,324950,235,0.078,0.226,0.040,260633072,1.98,17.19,0.039,0.362,0.053,3,6,38,64,4694,119,12.21,0.0061,0.023,239
310000,9522,1.596,0.017,8.51,1043552,1001807,5784,5280,30608,7360271,4262110.0,577720.7,0.635,0.100,0.104,0.085,0.076,191,12.30,15.78,3.91,11.46,0.54,2.40,0.10,1.24,7.76,6.85,0.18,0.75,0.015,0.068,2245,0.061,0.757,0.095,0.006,0.143,1013085,948407,33,0.383,0.262,0.024,2722236,0.124,0.089,0.000,643.91,349123,258,0.078,0.257,0.037,267487800,1.94,17.01,0.040,0.349,0.058,3,6,36,64,4537,67,9.85,0.0058,0.015,215
320000,9903,1.567,0.015,8.70,1050244,1010109,5826,2783,31145,7071433,4253756.5,521115.0,0.650,0.092,0.096,0.083,0.079,186,11.90,15.57,3.64,11.28,0.47,2.45,0.12,1.35,7.66,7.37,0.14,0.70,0.013,0.067,2089,0.064,0.768,0.083,0.004,0.146,1021103,956476,42,0.513,0.054,0.022,2402887,0.132,0.086,0.000,645.78,356703,263,0.074,0.273,0.033,249142895,1.92,17.26,0.041,0.275,0.046,3,6,34,64,4958,86,7.97,0.0056,0.009,247
330000,9922,1.552,0.017,8.73,1113095,1071441,6499,2671,32465,8747739,4166832.8,597308.6,0.671,0.082,0.084,0.083,0.080,174,11.69,15.37,3.51,11.06,0.48,2.43,0.13,1.42,7.58,7.25,0.16,0.73,0.011,0.058,2233,0.040,0.759,0.084,0.004,0.153,1087035,1027372,39,0.481,0.086,0.025,2543887,0.105,0.095,0.000,645.75,390982,221,0.068,0.324,0.039,285943395,1.86,17.28,0.040,0.258,0.047,3,6,32,64,4810,88,8.00,0.0055,0.005,234
340000,9906,1.565,0.017,8.82,1089284,1049371,6217,2505,31207,8252474,4200467.0,580149.9,0.648,0.087,0.088,0.089,0.088,178,12.08,15.68,3.67,11.52,0.46,2.23,0.13,1.49,7.81,7.17,0.14,0.67,0.014,0.070,2137,0.057,0.750,0.080,0.005,0.165,1064032,998323,44,0.254,0.288,0.026,2387149,0.096,0.087,0.000,645.63,390461,382,0.070,0.251,0.031,278509512,1.93,16.88,0.050,0.256,0.048,3,6,32,64,4805,95,8.12,0.0054,0.002,241
350000,9939,1.543,0.016,8.88,1106524,1065980,6642,1764,32105,8588731,4257552.5,578309.8,0.646,0.082,0.085,0.092,0.094,153,11.74,15.29,3.41,11.05,0.50,2.41,0.08,0.94,7.75,7.10,0.15,0.73,0.013,0.067,2007,0.043,0.762,0.075,0.004,0.158,1084170,1021778,43,0.362,0.038,0.015,1639870,0.100,0.092,0.000,647.91,402277,238,0.067,0.277,0.034,289415205,1.84,17.29,0.040,0.251,0.045,3,6,31,64,4798,77,5.84,0.0055,0.001,184
360000,9974,1.565,0.017,8.68,1078978,1036506,6444,1859,34134,9377229,4198739.0,614676.1,0.648,0.083,0.086,0.092,0.092,172,11.63,15.85,3.73,11.67,0.53,2.44,0.11,1.34,7.25,7.02,0.17,0.75,0.015,0.070,2046,0.059,0.766,0.083,0.002,0.149,1056170,989180,40,0.413,0.091,0.023,1795262,0.088,0.096,0.000,648.74,399154,247,0.066,0.305,0.034,275516770,1.94,17.68,0.045,0.260,0.053,3,6,32,64,4811,81,5.01,0.0058,0.002,169
370000,9796,1.561,0.018,8.91,1013871,974208,6311,3199,30331,9742042,4213560.0,656821.9,0.636,0.083,0.087,0.098,0.097,181,12.10,16.64,4.04,12.04,0.52,2.39,0.11,1.32,7.45,8.08,0.18,0.77,0.012,0.062,2106,0.099,0.790,0.096,0.003,0.111,990994,917823,38,0.346,0.116,0.018,2070269,0.093,0.103,0.000,645.95,380665,301,0.067,0.239,0.041,238390504,2.03,17.61,0.051,0.282,0.054,3,5,40,64,4918,70,7.81,0.0058,0.014,228
380000,9642,1.594,0.017,8.85,1017294,980504,6356,2870,27718,9423550,4235941.5,629241.3,0.643,0.079,0.085,0.097,0.097,180,12.36,16.41,3.99,11.89,0.49,2.22,0.10,1.09,7.78,7.87,0.16,0.74,0.013,0.059,2184,0.087,0.772,0.093,0.003,0.132,995256,920437,41,0.410,0.083,0.022,1908014,0.092,0.084,0.000,645.94,384129,352,0.067,0.243,0.035,234278059,2.02,17.15,0.053,0.267,0.049,3,6,38,64,4986,75,7.82,0.0056,0.010,206
390000,10074,1.549,0.018,8.57,999706,964378,6708,1075,27113,8680884,4213943.0,566148.6,0.638,0.080,0.083,0.098,0.100,186,11.58,15.84,3.85,11.86,0.40,2.07,0.12,1.34,7.20,6.95,0.13,0.66,0.012,0.069,2087,0.064,0.782,0.084,0.003,0.131,977561,901571,44,0.402,0.074,0.024,2247426,0.090,0.106,0.000,647.53,360219,245,0.065,0.347,0.031,239022213,2.02,17.59,0.051,0.243,0.042,3,6,31,64,4987,85,6.22,0.0058,0.012,165
400000,10252,1.513,0.017,8.75,1062419,1020985,6456,3175,31625,7813435,4118054.0,551131.0,0.657,0.076,0.082,0.090,0.094,155,11.15,15.19,3.33,11.29,0.42,2.12,0.12,1.36,7.28,6.93,0.14,0.70,0.011,0.059,2173,0.068,0.779,0.072,0.004,0.145,1042407,968311,39,0.410,0.062,0.020,1963256,0.092,0.098,0.000,646.99,376723,251,0.071,0.279,0.031,246970521,1.85,17.85,0.047,0.280,0.044,3,5,27,64,4866,74,6.77,0.0055,0.009,221
410000,10087,1.509,0.019,9.00,1095362,1052654,6495,2416,33962,7841523,4103379.0,562776.9,0.663,0.076,0.084,0.087,0.091,171,10.81,14.71,3.32,11.10,0.40,2.08,0.10,1.23,6.99,6.31,0.13,0.65,0.012,0.065,2012,0.069,0.779,0.074,0.004,0.143,1074228,1002818,33,0.424,0.054,0.019,2069120,0.096,0.139,0.000,647.63,390157,288,0.072,0.190,0.032,239088367,1.86,18.10,0.040,0.252,0.043,3,5,26,64,5076,65,6.12,0.0058,0.005,226
420000,10393,1.516,0.017,8.84,1087608,1042223,6864,2831,35384,7136464,4118639.0,518565.2,0.665,0.077,0.085,0.085,0.089,169,11.09,14.94,3.32,11.10,0.40,2.13,0.13,1.13,7.24,6.50,0.14,0.70,0.010,0.055,2081,0.052,0.774,0.070,0.004,0.152,1067069,997992,45,0.444,0.081,0.033,2383219,0.086,0.079,0.000,646.75,390981,230,0.073,0.255,0.029,225842739,1.85,17.88,0.041,0.272,0.044,3,6,26,64,5176,97,7.01,0.0055,0.016,183
430000,10257,1.543,0.018,8.90,1017522,975467,5587,5018,31586,7386591,4060911.0,542490.6,0.634,0.079,0.085,0.098,0.103,179,11.23,15.23,3.36,11.21,0.33,1.78,0.09,1.11,7.45,7.19,0.12,0.61,0.009,0.050,1971,0.054,0.776,0.071,0.003,0.149,996279,912272,43,0.266,0.236,0.022,2732507,0.101,0.081,0.000,646.94,361283,438,0.073,0.217,0.024,229140802,1.90,17.70,0.049,0.238,0.039,3,6,28,64,5168,81,6.81,0.0053,0.013,174
440000,9940,1.571,0.017,9.36,1006056,964453,6557,5179,30184,7092986,4076900.5,525539.0,0.638,0.079,0.083,0.097,0.102,174,11.77,16.22,4.04,12.12,0.41,2.06,0.12,1.13,7.21,6.76,0.14,0.68,0.012,0.066,2069,0.064,0.783,0.081,0.004,0.132,983848,908525,38,0.347,0.143,0.025,2512924,0.104,0.088,0.000,647.52,367095,286,0.074,0.237,0.034,256347482,2.04,17.64,0.051,0.271,0.049,3,5,34,64,5071,63,6.24,0.0057,0.015,158
450000,10111,1.554,0.017,9.10,956121,918345,6820,4251,26534,7361838,4121368.0,527346.8,0.632,0.083,0.085,0.098,0.103,157,11.34,16.23,3.85,12.31,0.39,2.07,0.12,1.32,6.99,6.83,0.14,0.67,0.011,0.060,1914,0.071,0.791,0.078,0.004,0.128,933869,853887,36,0.443,0.063,0.032,3074500,0.095,0.099,0.000,645.98,364496,265,0.072,0.263,0.030,232660291,2.06,17.91,0.059,0.239,0.044,3,5,31,64,5274,101,7.78,0.0058,0.003,170
460000,9689,1.583,0.018,8.63,966867,923895,5355,11516,26523,7823255,4359176.5,614251.1,0.628,0.086,0.086,0.099,0.101,187,12.58,16.82,3.84,12.27,0.54,2.50,0.14,1.39,8.06,8.22,0.16,0.75,0.015,0.077,2335,0.039,0.791,0.079,0.003,0.126,941097,849774,47,0.271,0.234,0.037,3388277,0.106,0.082,0.000,647.33,352377,340,0.079,0.215,0.032,218605285,2.05,17.05,0.063,0.361,0.051,3,6,37,64,4859,100,6.43,0.0056,0.012,217
470000,10012,1.571,0.017,8.55,998889,959020,6573,2291,30682,7620318,4209291.0,511157.8,0.644,0.081,0.080,0.098,0.097,197,11.73,16.19,3.71,11.86,0.38,1.95,0.10,1.06,7.55,7.35,0.13,0.63,0.011,0.065,2002,0.043,0.782,0.071,0.003,0.143,970296,898614,41,0.484,0.047,0.022,2561044,0.100,0.073,0.000,647.54,346045,253,0.067,0.192,0.025,213160665,2.00,17.57,0.056,0.231,0.043,3,5,33,64,5217,64,6.21,0.0056,0.006,203
480000,10077,1.561,0.018,8.63,1042750,998853,6838,2510,34484,6750668,4190201.5,474724.2,0.657,0.077,0.076,0.096,0.094,191,11.64,16.26,3.84,12.25,0.36,2.08,0.07,1.08,7.38,7.08,0.12,0.63,0.010,0.065,1833,0.056,0.774,0.069,0.004,0.153,1016129,946458,45,0.450,0.035,0.016,1965774,0.095,0.101,0.000,648.61,353816,208,0.070,0.239,0.024,210213013,2.03,17.71,0.057,0.215,0.042,3,5,32,64,5076,73,5.14,0.0056,0.000,230
490000,9886,1.561,0.019,8.47,1013250,970281,6452,3675,33033,6938135,4178833.0,486362.8,0.639,0.080,0.081,0.101,0.099,197,11.66,16.25,3.69,12.09,0.42,2.27,0.12,1.28,7.43,6.92,0.13,0.67,0.011,0.060,1719,0.080,0.785,0.068,0.005,0.142,987299,912977,42,0.460,0.048,0.038,2796272,0.095,0.107,0.000,647.27,342174,350,0.070,0.275,0.021,200726125,1.98,17.71,0.060,0.227,0.043,3,5,31,64,5145,63,6.48,0.0057,0.001,201
500000,9971,1.577,0.018,8.77,1014562,969928,6872,3307,34370,6354306,4083076.2,458891.5,0.649,0.080,0.080,0.095,0.096,168,12.26,17.04,4.06,12.38,0.49,2.53,0.15,1.46,7.56,7.69,0.14,0.68,0.013,0.066,2022,0.069,0.777,0.081,0.004,0.138,991777,928109,41,0.427,0.076,0.041,3323313,0.107,0.086,0.000,645.86,350213,233,0.072,0.257,0.028,200098130,2.07,17.41,0.062,0.233,0.044,3,5,41,64,5210,81,7.89,0.0054,0.003,177
