step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
110000,8,1649,5.68,0.04,0.05,0.14,5.45,0.00,1.01,0.001,6,810022.9,7.7,16,19
110000,2,1089,16.50,0.07,0.30,0.90,15.23,0.00,1.01,0.000,30,816652.9,12659.6,8,17
110000,0,89,7.61,0.00,0.26,0.49,6.85,0.00,1.00,0.000,2,1195.2,20.6,11,89
120000,8,1616,6.04,0.03,0.08,0.21,5.71,0.00,1.01,0.001,5,807546.5,12.3,20,16
120000,2,1306,11.82,0.10,0.37,0.92,10.44,0.01,1.04,0.002,26,822032.1,171.0,12,30
120000,0,66,6.82,0.00,0.08,0.11,6.64,0.00,1.00,0.000,2,671.1,0.5,15,65
130000,8,1601,6.39,0.07,0.15,0.22,5.95,0.01,1.03,0.001,5,783152.6,148.1,12,39
130000,2,1229,13.17,0.51,0.42,0.78,11.46,0.02,1.17,0.007,25,843388.6,424.7,9,8
130000,0,90,7.08,0.00,0.00,0.10,6.98,0.00,1.00,0.000,4,653.9,1.0,9,90
140000,8,1612,6.42,0.07,0.10,0.23,6.01,0.00,1.03,0.002,7,800544.2,82.8,12,102
140000,2,1326,11.65,0.09,0.54,0.33,10.70,0.00,1.02,0.003,34,831697.3,746.7,7,14
140000,0,61,8.93,0.51,0.49,0.26,7.67,0.18,1.12,0.033,1,832.3,2.7,7,61
150000,8,1547,6.10,0.08,0.23,0.22,5.57,0.02,1.02,0.004,9,808549.4,4274.1,14,25
150000,2,1207,12.50,2.15,1.20,0.18,8.96,0.31,1.45,0.106,28,835409.5,91163.6,7,30
150000,0,92,8.07,0.09,0.00,0.03,7.95,0.00,1.02,0.000,3,618.1,46.1,9,92
160000,8,1581,6.81,0.14,0.21,0.18,6.28,0.02,1.03,0.005,9,797868.1,4568.4,14,44
160000,2,865,22.38,4.58,2.22,0.45,15.13,0.57,2.02,0.166,21,842537.1,158941.4,8,22
160000,0,65,8.43,0.32,0.69,0.25,7.17,0.12,1.06,0.031,2,682.4,137.8,11,65
170000,8,1671,5.86,0.02,0.17,0.10,5.57,0.00,1.01,0.001,6,813549.5,884.8,18,18
170000,2,999,16.40,2.64,1.88,0.36,11.53,0.45,1.55,0.142,43,823044.4,148888.1,9,11
170000,0,67,7.72,0.58,0.19,0.07,6.87,0.10,1.11,0.045,3,768.7,162.8,11,66
180000,8,1696,5.24,0.02,0.12,0.15,4.95,0.00,1.01,0.001,5,811674.7,1490.3,17,40
180000,2,1275,10.93,1.91,0.80,0.36,7.85,0.29,1.44,0.100,28,826698.3,159769.6,11,17
180000,0,63,7.79,0.51,0.37,0.21,6.71,0.06,1.14,0.016,2,656.9,146.1,7,63
190000,8,1697,5.61,0.04,0.11,0.11,5.34,0.00,1.02,0.001,5,816462.9,1560.5,22,39
190000,2,1301,10.42,1.60,0.73,0.15,7.93,0.26,1.32,0.093,26,828112.4,129881.7,13,23
190000,0,70,7.51,0.23,0.10,0.00,7.19,0.07,1.04,0.029,2,665.4,73.2,12,70
200000,8,1591,6.56,0.10,0.27,0.18,6.01,0.01,1.03,0.003,5,802777.2,5699.6,20,61
200000,2,1199,12.88,2.11,1.03,0.27,9.46,0.30,1.47,0.098,27,843525.3,124652.8,11,35
200000,0,55,8.04,0.00,0.22,0.25,7.56,0.00,1.00,0.000,2,341.9,44.6,12,55
210000,8,1589,6.33,0.06,0.24,0.20,5.84,0.01,1.02,0.003,7,804432.2,7249.6,17,24
210000,2,1309,11.03,1.74,1.01,0.22,8.06,0.28,1.34,0.077,37,841107.5,158281.8,8,12
210000,0,60,6.25,0.00,0.05,0.00,6.20,0.00,1.00,0.000,1,353.4,124.0,12,60
220000,8,1636,5.98,0.08,0.11,0.11,5.68,0.01,1.03,0.002,6,810401.2,6052.9,12,7
220000,2,810,23.35,5.01,1.32,0.55,16.46,0.45,2.25,0.140,19,828066.9,137287.5,9,10
220000,0,59,10.58,1.44,0.59,0.22,8.32,0.14,1.38,0.034,2,540.5,94.5,10,58
230000,8,1684,5.53,0.01,0.19,0.23,5.10,0.00,1.01,0.001,7,820812.4,1579.5,13,28
230000,2,1323,11.24,1.36,0.53,0.29,9.06,0.09,1.35,0.029,34,822379.9,69867.8,6,37
230000,0,52,8.77,1.40,0.17,0.19,7.00,0.08,1.33,0.038,2,779.9,41.7,10,52
240000,8,1728,5.45,0.03,0.17,0.17,5.08,0.00,1.01,0.001,6,810409.9,365.3,6,0
240000,2,1000,17.57,0.61,0.76,0.50,15.70,0.04,1.15,0.013,25,823657.1,41284.3,5,3
240000,0,33,11.70,3.39,0.52,0.76,7.03,0.21,1.84,0.091,2,1013.2,36.0,7,33
250000,8,1680,5.68,0.01,0.14,0.07,5.47,0.00,1.01,0.000,7,822955.8,1006.7,14,5
250000,2,851,21.80,3.27,1.34,0.71,16.47,0.28,1.84,0.083,19,817645.8,79015.2,5,0
250000,0,34,7.62,0.00,0.24,0.00,7.38,0.00,1.00,0.000,2,1322.8,251.4,9,34
260000,8,1679,5.36,0.01,0.09,0.06,5.19,0.00,1.01,0.001,5,820829.6,348.7,10,0
260000,2,1047,17.82,1.24,0.65,0.98,14.95,0.06,1.31,0.018,22,814441.2,73677.4,4,0
260000,0,47,11.89,0.06,0.13,0.53,11.17,0.00,1.02,0.000,2,1745.0,90.5,10,47
270000,8,1660,5.78,0.01,0.11,0.10,5.56,0.00,1.01,0.001,6,818370.5,7.5,13,1
270000,2,1144,13.91,0.67,0.21,1.29,11.75,0.04,1.19,0.011,28,819246.1,36306.8,5,1
270000,0,46,10.96,2.28,1.04,0.15,7.48,0.33,1.56,0.065,3,1838.5,48.8,12,45
280000,8,1677,6.02,0.00,0.21,0.23,5.57,0.00,1.00,0.000,5,817569.6,16.4,14,0
280000,2,1142,14.90,0.98,0.42,0.44,13.05,0.08,1.25,0.021,31,822255.1,26163.3,4,1
280000,0,38,8.00,0.42,0.84,0.05,6.68,0.26,1.14,0.053,2,1403.3,133.9,7,35
290000,8,1707,5.67,0.01,0.19,0.15,5.32,0.00,1.01,0.000,7,821094.0,8.2,13,5
290000,2,794,26.79,3.34,0.88,0.79,21.78,0.19,1.73,0.074,23,813837.4,57106.8,6,3
290000,0,50,7.88,0.62,0.20,0.08,6.98,0.04,1.14,0.020,4,1463.3,149.0,10,50
300000,8,1690,5.97,0.02,0.16,0.14,5.64,0.00,1.01,0.000,8,824120.9,40.5,14,22
300000,2,799,22.81,4.46,1.45,0.79,16.12,0.43,2.00,0.145,26,807460.6,67675.2,7,8
300000,0,78,26.06,8.68,2.53,0.64,14.22,1.04,2.98,0.295,3,1254.0,148.4,6,78
310000,8,1699,5.78,0.02,0.11,0.14,5.51,0.01,1.01,0.001,8,815413.9,18.3,22,11
310000,2,784,25.08,4.83,1.67,1.75,16.83,0.38,2.06,0.117,21,816283.1,70474.8,7,2
310000,0,38,21.61,6.95,1.24,0.24,13.18,0.42,2.59,0.132,3,871.4,188.0,12,38
320000,8,1640,6.02,0.02,0.12,0.23,5.66,0.01,1.01,0.001,5,818857.8,54.4,16,8
320000,2,931,21.81,7.48,0.66,1.60,12.06,0.14,2.71,0.044,27,812251.1,45861.9,6,7
320000,0,87,7.02,0.64,0.06,0.02,6.30,0.02,1.21,0.023,5,1212.2,122.8,8,87
330000,8,1683,5.46,0.01,0.06,0.10,5.28,0.00,1.01,0.000,8,818749.6,16.1,13,0
330000,2,916,23.45,7.99,0.66,2.22,12.58,0.18,3.07,0.053,23,813808.9,28211.4,6,2
330000,0,52,8.69,1.13,0.42,0.21,6.92,0.13,1.30,0.038,2,1270.7,91.8,9,52
340000,8,1719,5.51,0.07,0.13,0.07,5.24,0.01,1.02,0.002,5,821098.4,20.2,12,3
340000,2,860,24.23,7.12,0.97,1.80,14.33,0.11,2.76,0.034,22,812905.5,36790.1,7,1
340000,0,69,8.28,0.00,0.64,0.14,7.49,0.00,1.00,0.000,2,1125.9,101.5,8,67
350000,8,1709,5.43,0.03,0.13,0.14,5.13,0.00,1.01,0.001,6,822559.9,44.5,13,2
350000,2,941,21.10,6.25,1.05,0.78,13.01,0.24,2.49,0.070,23,815140.9,33719.8,6,4
350000,0,54,10.63,1.57,1.02,0.37,7.67,0.13,1.36,0.037,2,1131.6,95.2,10,54
360000,8,1581,6.47,0.31,0.21,0.14,5.81,0.03,1.07,0.009,11,817622.8,9589.8,13,33
360000,2,652,32.09,11.62,1.81,1.64,17.01,0.70,3.90,0.230,21,815495.7,105717.3,6,11
360000,0,63,11.92,1.83,0.68,0.51,8.90,0.19,1.44,0.048,4,1295.4,240.1,6,62
370000,8,1677,6.09,0.04,0.17,0.13,5.76,0.01,1.01,0.001,5,820984.5,14335.7,16,19
370000,2,540,38.58,12.80,2.68,0.59,22.50,0.82,3.99,0.219,15,805978.5,140632.5,12,19
370000,0,57,15.53,3.28,1.37,0.37,10.51,0.51,1.76,0.088,2,813.0,162.6,10,57
380000,8,1631,6.40,0.03,0.23,0.12,6.02,0.00,1.01,0.001,5,819302.9,3160.0,15,13
380000,2,616,36.32,14.69,1.95,1.69,17.99,0.66,4.49,0.187,16,815449.4,93299.9,7,5
380000,0,70,10.89,1.16,0.21,1.44,8.07,0.03,1.33,0.014,2,830.5,192.3,11,70
390000,8,1727,5.21,0.02,0.16,0.06,4.97,0.01,1.01,0.003,7,822220.0,490.4,15,1
390000,2,656,32.77,14.32,1.38,0.99,16.07,0.45,4.44,0.127,16,811396.6,103979.7,9,5
390000,0,53,17.64,4.66,1.11,0.34,11.53,0.19,2.12,0.057,2,933.6,314.1,10,53
400000,8,1657,5.63,0.00,0.08,0.12,5.43,0.00,1.00,0.000,7,818821.8,194.4,15,2
400000,2,935,19.09,5.53,1.81,0.25,11.50,0.56,2.37,0.163,20,818535.1,135906.6,8,5
400000,0,68,7.75,0.28,0.10,0.12,7.25,0.03,1.06,0.015,3,1181.8,190.1,9,68
410000,8,1691,5.24,0.01,0.16,0.12,4.96,0.00,1.00,0.000,6,822025.7,91.0,15,1
410000,2,613,33.40,9.12,1.97,0.65,21.66,0.68,3.24,0.197,19,805947.1,186489.9,13,10
410000,0,60,11.70,2.37,0.58,0.10,8.65,0.22,1.55,0.067,2,1216.3,278.7,12,60
420000,8,1714,5.33,0.03,0.12,0.06,5.12,0.00,1.01,0.000,5,815193.2,30.0,13,4
420000,2,539,38.48,14.37,3.01,0.54,20.56,1.09,4.56,0.343,16,795165.4,182636.9,4,0
420000,0,78,23.03,5.36,0.82,0.55,16.29,0.31,2.29,0.103,2,1540.2,424.4,12,78
430000,8,1709,5.38,0.01,0.12,0.09,5.16,0.00,1.00,0.000,6,821036.2,20.8,15,1
430000,2,694,32.34,11.60,1.74,0.46,18.55,0.59,3.75,0.154,18,805492.4,114782.0,6,1
430000,0,68,11.32,0.90,0.28,0.12,10.03,0.00,1.23,0.000,4,1831.8,391.8,13,67
440000,8,1687,5.34,0.00,0.13,0.11,5.09,0.00,1.00,0.000,6,818269.9,16.2,15,2
440000,2,724,29.02,4.66,2.68,0.68,21.01,0.46,2.13,0.127,17,800192.3,168261.3,8,2
440000,0,71,14.92,2.10,0.86,0.06,11.90,0.21,1.54,0.042,3,1253.6,678.2,14,71
450000,8,1715,5.34,0.00,0.12,0.12,5.10,0.00,1.00,0.000,15,816768.6,21.8,15,1
450000,2,666,34.43,16.65,1.28,0.53,15.97,0.38,5.22,0.108,16,804348.4,137049.6,5,0
450000,0,68,16.37,4.00,0.43,0.24,11.71,0.12,1.92,0.029,3,1355.6,487.8,12,67
460000,8,1679,5.74,0.02,0.13,0.13,5.46,0.00,1.01,0.001,6,820464.6,70.9,11,38
460000,2,865,24.24,7.15,1.73,0.68,14.68,0.22,2.72,0.076,22,815454.0,53209.0,7,22
460000,0,51,8.10,0.02,0.16,0.53,7.39,0.00,1.01,0.000,2,924.4,168.9,11,51
470000,8,1382,7.86,0.03,0.15,0.26,7.43,0.00,1.01,0.000,7,816221.6,5521.1,8,21
470000,2,894,20.30,3.07,2.58,1.44,13.22,0.25,1.77,0.073,26,815940.8,77208.7,4,27
470000,0,127,13.03,2.50,1.21,0.17,9.14,0.24,1.57,0.071,3,719.4,185.6,8,126
480000,8,1607,6.29,0.00,0.14,0.25,5.90,0.00,1.00,0.001,6,803631.9,497.7,16,46
480000,2,1078,16.74,2.27,0.91,0.24,13.31,0.19,1.55,0.058,32,829174.8,62953.2,11,21
480000,0,72,6.56,0.06,0.08,0.06,6.36,0.00,1.00,0.000,1,623.1,121.0,14,72
490000,8,1680,5.69,0.01,0.09,0.11,5.48,0.00,1.00,0.001,5,817726.5,117.8,13,1
490000,2,1034,16.42,2.74,1.49,0.76,11.44,0.21,1.67,0.074,21,818674.9,58636.8,9,16
490000,0,79,9.05,0.28,0.04,0.96,7.77,0.00,1.06,0.000,2,889.3,83.9,11,79
500000,8,1621,6.31,0.39,0.14,0.11,5.67,0.04,1.10,0.009,8,817382.1,993.6,15,56
500000,2,967,18.86,3.59,1.80,0.35,13.12,0.32,1.92,0.101,31,820078.4,62587.3,9,33
500000,0,48,8.35,0.96,0.48,0.06,6.85,0.08,1.27,0.021,2,882.7,72.2,11,48
510000,8,1618,6.28,0.29,0.16,0.16,5.66,0.04,1.07,0.009,5,809454.7,9544.0,14,54
510000,2,960,18.42,5.21,1.60,0.22,11.40,0.37,2.28,0.116,35,833786.6,117697.1,12,24
510000,0,50,9.20,0.80,0.24,0.10,8.06,0.04,1.19,0.020,1,506.9,127.4,9,50
520000,8,1647,5.95,0.06,0.07,0.17,5.66,0.01,1.03,0.002,5,804354.4,3555.6,13,26
520000,2,887,21.78,5.21,1.15,0.21,15.21,0.16,2.30,0.051,20,834703.9,82924.6,11,22
520000,0,45,7.18,0.02,0.00,0.13,7.02,0.00,1.01,0.000,3,673.1,108.3,9,45
530000,8,968,15.12,2.61,1.84,0.20,10.46,0.44,1.53,0.103,5,792713.3,62893.8,10,55
530000,2,793,27.58,12.58,1.52,0.41,13.07,0.41,4.06,0.130,22,839210.1,91417.8,9,43
530000,0,86,16.14,2.78,2.09,0.20,11.07,0.48,1.58,0.105,4,467.6,369.6,8,86
540000,8,794,20.64,5.16,2.26,0.38,12.84,0.57,2.18,0.140,15,808054.8,142775.7,4,164
540000,2,713,28.83,10.43,1.48,0.46,16.47,0.41,3.57,0.137,22,822406.9,103610.0,5,62
540000,0,77,19.53,5.60,1.74,0.26,11.94,0.52,2.29,0.143,2,435.8,491.6,4,77
550000,8,740,22.92,5.26,2.41,0.24,15.01,0.64,2.10,0.178,13,801731.2,138570.9,8,3
550000,2,923,18.99,5.23,1.37,0.48,11.91,0.38,2.29,0.115,26,834865.2,112823.1,10,12
550000,0,91,20.98,3.87,2.13,0.29,14.69,0.49,1.82,0.143,4,508.8,343.8,9,91
560000,8,572,28.13,5.45,4.17,0.77,17.73,0.98,2.13,0.191,7,817426.1,175634.5,4,3
560000,2,690,27.39,8.38,1.54,0.77,16.69,0.49,3.20,0.138,24,819269.4,136885.4,6,6
560000,0,127,32.54,10.39,4.88,0.46,16.80,1.31,3.38,0.307,3,795.4,629.4,5,127
570000,8,928,16.07,3.39,1.54,0.43,10.72,0.38,1.80,0.107,4,818563.6,123438.6,7,5
570000,2,797,23.19,6.14,1.88,0.30,14.88,0.56,2.49,0.166,20,816164.4,153763.7,9,9
570000,0,85,20.29,5.19,2.38,0.20,12.53,0.59,2.20,0.153,2,903.4,631.3,9,84
580000,8,685,22.42,4.13,3.77,0.78,13.74,0.74,1.89,0.145,7,815656.2,166291.9,5,2
580000,2,704,26.24,8.87,2.27,0.27,14.84,0.78,3.07,0.249,30,807563.8,218914.0,6,11
580000,0,92,23.64,4.79,3.52,0.42,14.90,0.78,2.06,0.163,2,686.7,1039.1,6,92
590000,8,627,26.37,6.16,4.53,0.43,15.26,1.08,2.37,0.214,7,815238.0,184735.7,4,6
590000,2,676,34.40,16.94,1.20,0.04,16.22,0.42,5.30,0.127,17,811660.6,162317.0,5,34
590000,0,62,23.76,2.71,1.95,0.05,19.05,0.39,1.61,0.065,2,566.9,780.5,4,62
600000,8,649,26.06,6.78,4.09,1.31,13.88,1.08,2.45,0.248,5,809743.5,181513.1,3,16
600000,2,666,34.41,16.92,1.21,0.90,15.38,0.45,5.10,0.134,19,820837.6,90047.0,4,32
600000,0,74,21.85,2.59,3.30,0.70,15.26,0.50,1.55,0.095,3,412.5,416.8,2,74
610000,8,657,25.12,4.51,3.37,0.99,16.26,0.76,1.98,0.158,6,800600.3,158840.4,4,56
610000,2,558,46.07,21.96,1.36,0.64,22.11,0.47,6.18,0.140,16,830017.2,71669.9,5,34
610000,0,71,19.75,1.87,1.89,0.85,15.14,0.39,1.41,0.085,2,389.4,286.2,2,71
620000,8,665,24.51,5.82,3.20,1.29,14.20,0.75,2.33,0.173,6,771886.4,133257.5,5,53
620000,2,589,45.29,24.16,0.98,1.06,19.09,0.33,7.16,0.093,15,860975.9,57993.6,6,39
620000,0,68,15.63,1.31,1.01,1.24,12.07,0.21,1.30,0.044,2,301.3,219.3,4,67
630000,8,682,23.41,4.93,2.11,0.74,15.63,0.54,2.24,0.123,5,805460.9,146101.9,5,11
630000,2,532,48.25,26.34,0.96,0.33,20.61,0.34,7.72,0.111,22,823335.5,52990.3,6,20
630000,0,84,22.86,3.56,1.89,0.42,16.99,0.45,1.83,0.119,2,377.5,350.1,5,84
640000,8,663,26.57,7.62,3.49,0.25,15.20,0.99,2.77,0.238,6,801603.2,144826.0,5,45
640000,2,560,43.53,22.13,2.00,0.53,18.87,0.57,6.59,0.170,20,828495.7,77432.7,6,43
640000,0,42,18.62,1.88,0.90,0.29,15.55,0.14,1.41,0.071,1,283.5,241.9,5,42
650000,8,636,26.38,6.77,4.32,0.53,14.75,1.13,2.47,0.255,6,810866.6,175372.6,3,16
650000,2,574,45.29,24.56,1.35,0.49,18.90,0.26,7.40,0.082,18,816455.4,64161.9,5,23
650000,0,64,21.08,4.83,2.39,0.75,13.11,0.59,2.12,0.156,2,441.1,531.2,3,64
660000,8,723,24.09,6.14,3.72,0.97,13.26,0.91,2.35,0.214,4,808993.9,177441.2,3,22
660000,2,479,54.97,29.08,0.60,2.08,23.21,0.13,8.16,0.044,12,819798.8,59160.5,5,14
660000,0,52,22.65,2.29,2.23,0.90,17.23,0.40,1.51,0.077,1,549.7,352.4,3,52
670000,8,679,25.92,6.61,3.88,0.76,14.68,1.03,2.46,0.237,5,813616.8,187570.8,4,17
670000,2,591,41.06,20.27,1.24,2.29,17.26,0.42,5.88,0.129,17,820554.4,54094.1,5,26
670000,0,37,16.08,1.16,1.38,0.32,13.22,0.30,1.25,0.054,1,469.2,435.8,3,37
680000,8,680,25.70,7.52,4.26,0.50,13.42,1.09,2.75,0.244,5,805590.9,185973.5,5,11
680000,2,554,43.02,23.48,1.79,0.69,17.06,0.55,6.90,0.162,17,826869.3,79836.2,7,26
680000,0,51,18.75,3.02,2.65,1.00,12.08,0.39,1.67,0.098,2,492.7,221.8,5,51
690000,8,863,17.60,2.75,1.71,0.25,12.88,0.38,1.67,0.087,6,818394.1,202049.7,3,12
690000,2,553,41.59,19.81,1.69,1.46,18.63,0.52,6.01,0.154,21,809816.4,91670.7,4,26
690000,0,89,18.54,1.11,0.58,0.53,16.31,0.12,1.24,0.034,4,610.4,1023.5,2,89
700000,8,838,17.66,2.68,1.81,0.36,12.80,0.45,1.63,0.087,7,810556.1,113744.3,5,41
700000,2,585,45.42,24.92,1.76,0.93,17.81,0.51,7.29,0.150,14,826981.6,60111.5,6,75
700000,0,86,13.47,1.02,1.09,0.36,10.99,0.19,1.23,0.035,2,299.5,258.5,4,86
710000,8,652,26.24,6.06,4.40,0.66,15.12,1.07,2.27,0.213,5,790848.0,115803.5,4,40
710000,2,510,48.72,25.81,1.62,0.89,20.40,0.57,7.54,0.208,19,842215.9,48231.3,5,25
710000,0,87,26.03,3.43,2.39,0.52,19.70,0.59,1.68,0.126,2,359.7,583.0,3,87
720000,8,734,21.83,3.98,2.46,0.82,14.57,0.48,1.92,0.121,7,791506.7,149399.4,4,80
720000,2,533,50.35,25.15,1.71,1.38,22.12,0.41,7.40,0.124,14,838672.4,66427.4,5,42
720000,0,95,16.89,3.28,1.79,0.60,11.22,0.42,1.75,0.105,2,400.7,659.6,4,95
730000,8,681,24.36,5.61,3.96,0.49,14.30,0.86,2.16,0.191,7,791012.8,142851.5,6,39
730000,2,535,48.57,24.20,3.05,0.89,20.43,0.85,6.78,0.292,16,839827.0,60717.1,5,55
730000,0,67,18.31,2.22,1.81,0.64,13.64,0.25,1.50,0.060,2,384.2,571.1,5,67
740000,8,702,23.97,5.96,3.92,0.74,13.35,1.03,2.32,0.204,7,809824.1,194402.9,4,19
740000,2,576,40.70,12.83,1.34,1.48,25.05,0.46,4.07,0.153,19,818966.9,45040.3,6,37
740000,0,81,19.35,3.77,2.47,0.40,12.72,0.56,1.83,0.123,2,476.0,697.7,4,81
750000,8,633,26.59,5.74,3.55,1.08,16.22,0.84,2.22,0.179,5,800940.9,188376.4,3,36
750000,2,628,40.83,16.85,1.01,0.70,22.28,0.30,5.05,0.097,26,826851.0,45767.9,3,25
750000,0,71,15.44,1.48,0.92,0.56,12.48,0.23,1.31,0.042,2,451.6,547.7,3,71
760000,8,849,17.40,3.46,2.16,1.03,10.76,0.54,1.73,0.110,6,777622.2,126021.6,4,70
760000,2,751,31.49,11.08,2.14,2.34,15.93,0.42,3.80,0.120,26,853837.6,63274.8,5,35
760000,0,65,15.72,1.89,1.92,0.23,11.68,0.42,1.41,0.077,2,639.0,579.6,3,65
770000,8,672,23.81,5.40,4.02,0.48,13.90,0.87,2.12,0.185,8,790862.0,152706.8,2,12
770000,2,556,43.36,15.01,1.76,1.10,25.49,0.50,4.65,0.173,25,838439.2,62367.8,5,13
770000,0,87,19.74,1.60,1.40,0.76,15.98,0.20,1.29,0.057,2,601.1,552.3,2,87
780000,8,673,24.62,6.13,3.87,0.68,13.94,0.86,2.32,0.204,4,807168.8,183130.4,4,23
780000,2,563,44.14,20.78,1.42,0.70,21.23,0.28,6.16,0.087,11,820150.1,67771.5,4,14
780000,0,81,19.94,3.54,1.37,1.49,13.53,0.28,1.83,0.099,2,699.6,986.8,5,81
790000,8,857,18.51,3.66,2.35,0.70,11.81,0.52,1.81,0.116,7,807865.8,144200.6,5,88
790000,2,796,26.69,8.66,1.28,1.00,15.75,0.25,3.14,0.073,23,831648.3,65054.4,4,35
790000,0,63,15.60,1.44,0.73,0.70,12.73,0.24,1.33,0.048,2,478.0,605.6,4,62
800000,8,954,14.32,3.05,1.84,0.30,9.13,0.48,1.76,0.119,8,801362.9,106277.5,2,16
800000,2,739,28.40,8.79,1.60,0.67,17.33,0.41,3.16,0.099,22,843002.2,79623.9,4,32
800000,0,102,11.39,1.01,0.55,0.13,9.71,0.17,1.28,0.069,2,393.4,269.4,2,102
810000,8,789,20.07,4.84,2.66,0.49,12.08,0.72,2.12,0.202,6,811887.0,127151.4,4,32
810000,2,690,31.14,5.72,1.01,0.80,23.61,0.31,2.50,0.107,18,820379.9,94328.5,5,24
810000,0,86,16.13,3.27,1.77,0.49,10.60,0.47,1.77,0.140,2,484.1,293.6,5,86
820000,8,1129,12.74,1.74,0.85,0.22,9.93,0.24,1.49,0.081,8,807005.8,121316.6,5,86
820000,2,726,26.36,9.02,1.61,0.56,15.17,0.64,3.32,0.194,21,826493.6,104134.2,3,25
820000,0,93,12.63,3.02,1.17,0.19,8.25,0.34,1.74,0.129,4,514.6,427.3,5,92
830000,8,1172,10.42,1.05,0.65,0.11,8.60,0.15,1.31,0.037,8,795239.6,56003.8,8,53
830000,2,778,28.06,10.62,1.44,0.95,15.04,0.50,3.71,0.159,28,844639.6,115135.5,7,18
830000,0,90,15.07,3.58,1.38,0.13,9.98,0.37,1.87,0.111,2,618.5,158.3,7,90
840000,8,1232,9.98,1.26,0.82,0.16,7.74,0.14,1.36,0.032,8,817096.1,58921.4,6,42
840000,2,815,24.06,9.98,1.23,0.28,12.57,0.38,3.51,0.117,20,821458.1,97472.8,7,8
840000,0,94,14.67,4.16,1.31,0.17,9.03,0.34,2.03,0.117,3,754.9,267.9,6,94
850000,8,1289,9.69,1.02,0.46,0.36,7.84,0.10,1.29,0.030,9,819132.9,45104.1,10,24
850000,2,934,19.75,5.89,1.08,0.55,12.22,0.36,2.48,0.116,27,823962.2,95090.9,7,15
