step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,2398,9.63,0.31,1.46,0.01,4.23,0.01,1.10,0.003,0.166,399672.9,1010490.6,4,254,2.38,1.08,1.12,93.1474,3862.08,86271.7,0.2008,5.6785,5462,5.7144,120,49.5389,324164.9
10000,1,2203,9.03,0.15,1.44,0.03,4.13,0.00,1.06,0.001,0.144,361538.3,915582.4,3,258,2.27,1.04,1.07,86.4999,3427.47,9817.5,7.3671,6.6768,5461,5.7134,153,40.4789,275394.7
10000,2,1066,12.10,0.17,1.48,0.03,7.12,0.00,1.05,0.001,0.107,219039.8,505868.1,3,250,2.72,1.02,1.06,56.8225,1454.18,528.8,29.7227,8.5194,5461,5.7134,217,13.1647,102260.2
20000,0,2217,17.58,0.05,1.39,0.08,8.53,0.00,1.02,0.000,0.255,451289.3,1062861.1,18,102,3.49,1.02,1.03,125.3939,4061.22,66219.9,0.2382,4.2517,5462,4.2980,114,55.8131,450872.7
20000,1,998,17.95,0.09,1.44,0.10,10.52,0.00,1.03,0.001,0.138,241145.9,594559.6,11,93,3.56,1.02,1.03,66.0411,1933.18,1868.4,21.0822,6.6032,5461,4.2972,151,22.0932,187565.8
20000,2,486,16.75,0.03,1.00,0.02,12.81,0.00,1.01,0.000,0.078,134808.6,271393.7,3,70,3.38,1.01,1.01,32.7601,1190.42,298.6,36.2517,8.1390,5461,4.2972,154,6.6713,55879.6
30000,0,2191,18.25,0.11,1.18,0.07,8.86,0.00,1.03,0.000,0.256,448545.9,1005195.8,11,116,3.78,1.03,1.04,129.7465,3957.49,66445.1,0.5299,3.7075,5462,3.9571,106,55.5896,452683.8
30000,1,908,17.64,0.06,1.19,0.08,10.37,0.00,1.02,0.002,0.121,202719.6,457418.6,8,79,3.63,1.02,1.02,54.6712,1959.31,1635.6,26.0421,6.9858,5461,3.9563,150,16.7859,141907.9
30000,2,480,18.89,0.21,0.85,0.06,14.38,0.00,1.07,0.000,0.086,126427.6,222108.2,3,71,3.54,1.05,1.09,29.1063,934.82,256.4,37.4766,7.7460,5461,3.9563,126,6.0873,51069.2
40000,0,2538,16.54,0.10,0.53,0.03,8.71,0.00,1.03,0.000,0.271,447159.7,1036721.3,16,65,4.10,1.04,1.03,139.5425,4796.91,61338.6,1.2328,3.5295,5462,3.3341,75,54.9943,458776.1
