step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,30.00,64,10,0,0,20,0,4.23,6,0.000,1836,3.05,388.88,191.50,408,1,1,0,3.75,2.50,6.00,5,5,8,27.2,157.652,30,1.000
100000,13.00,64,7,0,0,6,0,2.85,12,0.000,1339,3.05,101.89,145.04,408,0,0,0,3.00,2.25,3.75,6,2,8,14.2,59.080,13,1.000
100000,13.00,64,10,0,0,3,0,4.95,10,0.000,1118,2.85,7.49,142.52,408,1,0,0,3.75,2.88,9.33,3,3,8,26.5,54.079,13,1.000
100000,11.00,64,9,0,0,2,0,4.05,12,0.000,947,1.07,64.53,118.57,408,0,0,0,3.86,3.57,4.83,3,3,8,14.8,40.220,11,1.000
100000,20.00,64,0,0,0,20,0,1.00,10,0.000,903,2.54,112.99,151.78,408,0,0,0,1.00,1.00,1.00,6,5,8,21.1,54.086,20,1.000
100000,16.00,64,9,0,0,7,0,4.55,10,0.000,898,0.77,77.71,129.42,408,1,1,0,3.38,2.38,9.00,5,3,8,28.8,54.724,16,1.000
100000,24.00,64,10,0,0,14,0,4.15,6,0.000,898,1.77,104.42,167.30,408,0,0,0,3.75,2.25,6.00,3,5,8,15.9,67.158,24,1.000
100000,40.00,64,10,4,0,26,1,3.93,4,0.100,889,3.35,84.88,118.90,408,1,1,1,3.75,2.25,5.17,6,6,8,28.5,92.615,40,1.000
100000,51.00,64,9,16,0,26,3,3.31,0,0.314,844,3.71,214.13,220.25,408,0,0,3,3.38,1.88,4.00,7,8,8,15.1,110.904,51,1.000
100000,35.00,64,10,0,0,25,0,3.96,6,0.000,831,3.26,173.42,74.79,408,0,0,0,3.75,1.62,6.00,5,5,8,14.4,81.980,35,1.000
100000,23.00,36,3,0,0,20,0,1.71,4,0.000,818,3.01,95.01,101.15,278,0,0,0,1.25,1.75,2.00,5,6,8,19.2,56.914,23,1.000
100000,2.00,64,0,0,0,2,0,1.00,26,0.000,811,0.86,92.16,64.33,408,1,1,0,1.00,1.00,1.00,2,2,1,26.4,17.993,2,1.000
100000,3.00,18,0,0,0,3,0,1.00,24,0.000,795,1.64,35.20,18.71,278,0,0,0,1.00,1.00,1.00,1,2,2,15.7,23.207,3,1.000
100000,5.00,5,0,0,0,5,0,1.00,20,0.000,781,2.45,37.16,24.35,278,1,1,0,1.00,1.00,1.00,2,1,5,25.9,32.802,5,1.000
100000,22.00,22,5,0,5,12,0,2.31,6,0.000,778,2.82,18.75,85.32,278,0,0,0,2.67,3.00,1.86,7,7,6,14.7,59.128,22,1.000
100000,13.00,64,10,0,0,3,0,4.83,8,0.000,758,0.53,50.80,48.04,408,1,2,0,3.75,3.50,7.25,4,4,8,28.5,35.232,13,1.000
100000,49.00,64,10,13,0,26,3,3.56,0,0.265,749,6.50,203.01,84.51,408,0,0,3,3.75,2.25,4.12,7,8,8,22.5,95.141,49,1.000
100000,18.00,64,10,0,0,8,0,4.91,10,0.000,739,2.39,70.70,54.55,408,0,0,0,3.75,2.75,9.33,3,3,8,2.3,44.335,18,1.000
100000,17.00,64,10,0,0,7,0,4.35,6,0.000,719,2.67,91.10,44.28,408,0,0,0,3.75,2.88,6.00,4,5,8,23.6,43.545,17,1.000
100000,6.00,24,0,0,0,6,0,1.00,22,0.000,715,1.79,44.39,38.06,278,1,1,0,1.00,1.00,1.00,2,2,3,27.9,18.389,6,1.000
100000,7.00,64,0,0,0,7,0,1.00,16,0.000,710,2.14,80.32,50.97,408,0,1,0,1.00,1.00,1.00,3,1,7,25.0,23.460,7,1.000
100000,4.00,11,0,0,0,4,0,1.00,24,0.000,705,1.99,21.98,65.34,278,0,0,0,1.00,1.00,1.00,1,2,2,17.8,16.061,4,1.000
100000,28.00,64,10,1,0,17,1,3.57,2,0.036,704,3.46,61.75,108.15,408,0,0,1,3.75,1.62,4.57,7,7,8,22.3,57.421,28,1.000
100000,49.00,64,10,9,0,30,2,3.57,2,0.184,703,5.67,187.37,176.10,408,1,0,2,3.75,1.62,4.57,6,7,8,26.8,89.283,49,1.000
100000,4.00,12,0,0,0,4,0,1.00,24,0.000,702,1.98,25.38,27.60,278,1,1,0,1.00,1.00,1.00,4,2,2,31.8,24.117,4,1.000
100000,16.00,64,10,2,0,4,2,3.78,0,0.125,696,3.06,64.74,80.31,408,1,0,2,3.75,3.12,4.12,5,8,8,26.7,39.328,16,1.000
100000,8.00,13,0,0,0,8,0,1.00,16,0.000,695,2.21,49.74,37.96,429,0,0,0,1.00,1.00,1.00,2,4,4,17.8,25.758,8,1.000
100000,22.00,64,10,0,0,12,0,4.19,6,0.000,694,3.32,122.17,174.03,408,1,1,0,3.75,2.38,6.00,6,5,8,28.9,43.470,22,1.000
100000,11.00,28,0,0,0,11,0,1.00,16,0.000,690,2.33,38.50,50.86,278,0,0,0,1.00,1.00,1.00,3,3,5,16.3,31.295,11,1.000
100000,34.00,64,26,0,0,8,0,9.23,6,0.000,679,3.94,72.95,27.53,408,0,0,0,9.75,4.50,12.60,6,5,8,22.8,67.753,34,1.000
100000,57.00,64,12,19,0,26,3,3.62,0,0.333,665,7.69,159.38,78.58,408,1,1,3,4.50,1.00,4.50,6,8,8,34.2,96.844,57,1.000
100000,16.00,16,0,0,0,16,0,1.00,12,0.000,660,2.62,34.74,30.59,278,0,0,0,1.00,1.00,1.00,3,5,5,17.5,42.240,16,1.000
100000,3.00,13,0,0,0,3,0,1.00,24,0.000,658,1.34,14.65,37.12,278,1,1,0,1.00,1.00,1.00,2,1,3,34.4,14.598,3,1.000
100000,6.00,22,0,0,0,6,0,1.00,22,0.000,647,0.95,39.39,65.31,278,1,1,0,1.00,1.00,1.00,1,2,3,31.7,20.513,6,1.000
100000,21.00,26,0,2,0,19,0,1.00,12,0.095,642,3.96,84.28,66.09,278,0,0,0,1.00,1.00,1.00,4,3,7,17.2,46.685,21,1.000
100000,44.00,64,9,5,0,30,1,3.30,2,0.114,636,2.81,114.78,35.78,408,1,2,1,3.38,1.25,4.43,6,7,8,36.2,74.989,44,1.000
100000,10.00,64,4,0,0,6,0,2.28,14,0.000,632,0.98,42.74,45.81,408,1,0,0,2.29,1.71,3.25,3,2,7,25.8,25.408,10,1.000
100000,4.00,17,0,0,0,4,0,1.00,20,0.000,630,1.28,63.29,18.34,278,1,1,0,1.00,1.00,1.00,3,3,4,29.7,15.982,4,1.000
100000,19.00,35,0,0,0,19,0,1.00,4,0.000,616,3.37,89.17,88.49,422,1,0,0,1.00,1.00,1.00,5,8,7,25.7,36.522,19,1.000
100000,3.00,9,0,0,0,3,0,1.00,22,0.000,613,1.15,23.67,28.09,419,1,1,0,1.00,1.00,1.00,2,2,3,28.3,13.323,3,1.000
100000,13.00,64,10,0,0,3,0,5.40,12,0.000,608,2.58,46.88,28.80,408,0,0,0,3.75,3.00,13.50,3,2,8,15.7,32.037,13,1.000
100000,22.00,64,15,0,0,7,0,5.45,10,0.000,606,3.29,85.17,55.07,408,0,0,0,5.75,3.62,7.50,6,3,8,21.1,34.908,22,1.000
100000,21.00,64,9,0,0,12,0,3.18,10,0.000,603,3.17,62.27,116.68,408,0,1,0,3.50,1.62,4.83,5,3,8,20.7,38.100,21,1.000
100000,39.00,64,10,8,0,21,2,3.80,2,0.205,602,3.61,110.17,42.84,408,1,1,2,3.75,2.50,4.57,5,7,8,30.7,62.882,39,1.000
100000,4.00,8,0,0,0,4,0,1.00,22,0.000,601,0.65,23.28,16.12,278,0,1,0,1.00,1.00,1.00,1,2,3,25.2,21.228,4,1.000
100000,21.00,21,0,0,0,21,0,1.00,12,0.000,600,3.46,84.54,43.76,278,1,1,0,1.00,1.00,1.00,4,5,5,31.7,44.400,21,1.000
100000,4.00,13,0,0,0,4,0,1.00,24,0.000,597,1.25,10.70,25.97,278,1,0,0,1.00,1.00,1.00,1,2,2,32.8,18.671,4,1.000
100000,16.00,64,10,0,0,6,0,5.10,12,0.000,597,2.98,82.63,8.77,408,1,1,0,3.75,2.25,13.50,3,2,8,31.9,33.617,16,1.000
100000,28.00,64,8,3,0,17,1,2.81,6,0.107,595,1.23,52.57,88.18,408,0,0,1,3.43,2.29,2.75,8,6,8,16.7,47.107,28,1.000
100000,13.00,64,10,0,0,3,0,4.95,10,0.000,594,2.44,69.62,79.92,408,1,1,0,3.75,2.88,9.33,3,3,8,32.3,28.253,13,1.000
100000,5.00,8,0,0,0,5,0,1.00,22,0.000,581,1.94,16.89,36.77,278,0,0,0,1.00,1.00,1.00,1,2,3,21.2,22.650,5,1.000
100000,17.00,19,2,0,0,15,0,1.59,10,0.000,567,2.30,20.63,59.36,278,1,1,0,1.00,2.00,1.67,5,8,5,30.1,36.143,17,1.000
100000,10.00,16,0,0,0,10,0,1.00,18,0.000,566,0.59,61.91,47.06,278,0,0,0,1.00,1.00,1.00,4,4,3,1.8,26.485,10,1.000
100000,20.00,64,10,2,0,8,2,3.66,0,0.100,553,3.01,97.93,48.93,408,0,0,2,3.75,2.62,4.12,6,8,8,16.2,34.306,20,1.000
