step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1596,26.57,1.64,3.73,0.30,10.88,0.62,1.57,0.211,0.301,432926.9,1122613.0,3,91,3.58,1.61,1.28,106.2344,3231.33,82964.5,0.1545,5.8769,5462,6.3117,137,48.1705,358181.5
10000,1,1279,23.71,1.14,2.82,0.33,11.93,0.41,1.38,0.138,0.238,407286.7,1017737.1,2,89,3.49,1.41,1.21,96.7987,2782.34,13411.9,7.0462,6.7800,5461,6.3105,160,42.4845,322117.0
10000,2,584,22.33,0.49,2.62,0.21,13.41,0.12,1.14,0.043,0.112,227748.8,489169.7,2,50,3.65,1.12,1.11,55.4962,1238.26,568.3,28.7506,8.7491,5461,6.3105,181,13.3596,107280.7
20000,0,1660,25.88,2.43,3.45,0.14,8.43,1.06,2.03,0.428,0.276,407237.9,1212795.6,3,116,3.36,2.14,1.29,102.5263,3515.49,84291.5,0.0000,5.3139,5462,7.0975,161,49.6786,380379.9
20000,1,1254,25.79,2.26,3.34,0.22,9.44,0.96,1.96,0.394,0.218,346203.4,1003419.4,3,113,3.51,2.03,1.31,82.9977,2367.75,13092.9,10.3737,6.8218,5461,7.0962,181,38.1456,298307.5
20000,2,544,22.91,1.59,2.11,0.15,12.23,0.58,1.59,0.226,0.100,150495.1,319588.8,3,73,3.42,1.60,1.23,33.5800,1229.75,623.2,33.9998,9.2790,5461,7.0962,228,7.3034,61548.8
30000,0,1871,18.36,1.87,2.65,0.20,5.51,0.99,1.96,0.499,0.218,387187.0,1184569.8,3,162,2.80,2.29,1.32,94.6882,3112.20,87409.0,0.0000,5.3506,5462,7.9196,162,47.9847,357694.6
30000,1,1619,19.07,1.65,2.42,0.26,7.45,0.88,1.81,0.434,0.219,350077.7,983411.9,4,153,2.96,2.08,1.27,77.8221,2443.23,13566.6,10.3763,6.8019,5461,7.9181,163,39.9731,301302.1
30000,2,661,22.31,1.69,2.26,0.40,11.33,0.77,1.70,0.336,0.118,152172.3,342818.9,2,125,3.39,1.85,1.31,33.3506,1128.07,669.5,33.6040,9.4768,5461,7.9181,170,7.1600,60882.2
40000,0,1982,15.89,1.57,2.11,0.28,5.59,0.91,1.88,0.478,0.216,348596.4,1083457.5,4,144,2.74,2.28,1.29,76.0678,2747.31,88320.4,0.0000,5.1144,5462,8.9268,113,48.8912,314877.2
40000,1,1638,16.47,1.49,2.14,0.27,6.63,0.86,1.79,0.429,0.197,333073.1,966220.6,4,148,2.89,2.11,1.29,67.6152,2186.88,15167.0,8.3710,6.8168,5461,8.9252,143,41.2031,281343.6
40000,2,733,18.22,1.17,2.04,0.41,9.75,0.75,1.53,0.344,0.113,166275.3,434432.7,3,133,3.25,1.76,1.21,36.0052,1344.89,665.3,31.3451,10.3517,5461,8.9252,207,8.0043,68294.5
50000,0,1944,15.47,1.56,2.23,0.32,4.81,0.97,1.88,0.502,0.198,351762.1,1109303.0,3,132,2.58,2.28,1.27,76.9317,2734.24,87547.0,0.0000,4.9191,5462,9.2365,134,49.0426,320520.5
50000,1,1677,16.17,1.39,2.14,0.28,6.13,0.88,1.75,0.452,0.190,335539.8,980816.8,4,191,2.74,2.13,1.20,67.5468,2383.13,15829.6,8.1809,6.6444,5461,9.2348,138,41.7800,286088.9
50000,2,845,17.19,1.02,1.68,0.37,9.32,0.67,1.50,0.336,0.120,167215.4,439982.4,4,158,3.04,1.76,1.16,36.2069,1119.66,644.9,31.0098,10.3103,5461,9.2348,188,8.0649,69323.8
60000,0,1855,15.66,1.53,2.17,0.30,5.03,0.92,1.87,0.492,0.192,356710.2,1108029.2,3,158,2.61,2.27,1.25,76.9595,2729.73,88797.9,0.0000,4.8976,5462,9.3631,100,49.7062,325653.7
60000,1,1621,16.20,1.47,2.17,0.29,5.81,0.90,1.82,0.470,0.180,331682.4,983324.2,3,146,2.67,2.21,1.25,66.8246,2332.67,15716.9,8.3203,6.6491,5461,9.3614,142,41.0746,282020.1
60000,2,773,16.60,0.99,1.81,0.28,8.23,0.72,1.50,0.360,0.100,166269.2,422356.9,3,146,2.85,1.79,1.11,35.2287,1161.03,582.9,31.3311,10.1660,5461,9.3614,124,8.0793,68934.5
70000,0,1985,15.31,1.45,1.92,0.26,5.34,0.86,1.83,0.473,0.204,352508.4,1122726.8,2,152,2.54,2.23,1.25,77.4812,2724.08,88314.4,0.0000,4.7769,5462,9.5061,81,48.5673,322665.2
70000,1,1652,16.36,1.45,2.20,0.31,5.84,0.90,1.79,0.455,0.185,334297.0,985454.3,2,172,2.64,2.16,1.24,66.9484,2155.62,15675.0,8.2240,6.5277,5461,9.5044,113,41.9871,285494.6
70000,2,843,16.86,0.92,1.99,0.29,8.32,0.71,1.47,0.357,0.111,165300.6,421389.7,2,132,2.77,1.76,1.09,34.9919,1166.19,705.8,31.8852,10.0778,5461,9.5044,132,8.0475,69009.2
80000,0,1971,15.06,1.41,2.12,0.28,4.85,0.89,1.82,0.465,0.195,352245.0,1114573.4,2,178,2.57,2.22,1.22,77.4424,2597.84,87901.6,0.0000,4.2982,5462,9.5432,94,49.4832,326665.9
80000,1,1850,15.49,1.37,2.11,0.27,5.67,0.83,1.75,0.431,0.200,334639.8,994131.4,2,168,2.59,2.10,1.23,67.0124,2273.44,15470.7,7.9999,6.6963,5461,9.5415,143,41.2565,284222.2
80000,2,740,17.89,1.04,2.41,0.39,8.17,0.80,1.49,0.359,0.102,167550.3,428764.9,2,128,2.86,1.79,1.12,35.2542,1117.00,617.9,32.0544,10.2276,5461,9.5415,158,8.1538,69899.0
90000,0,1938,15.95,1.50,2.20,0.22,5.33,0.96,1.85,0.508,0.205,350466.7,1100385.8,2,178,2.59,2.29,1.22,76.5270,2463.33,88653.2,0.0000,4.5542,5462,9.4630,104,49.1398,321420.8
90000,1,1699,16.37,1.41,2.30,0.31,5.82,0.83,1.76,0.425,0.191,337190.2,989083.0,2,142,2.70,2.10,1.24,67.3047,2189.47,15061.8,8.2113,6.7137,5461,9.4613,123,41.4257,286408.3
90000,2,813,17.30,1.03,2.17,0.26,8.03,0.71,1.53,0.344,0.108,164062.8,420682.8,2,130,2.77,1.82,1.14,34.8655,1212.44,648.1,32.0962,10.0829,5461,9.4613,111,7.8705,67425.3
100000,0,1896,15.33,1.46,2.11,0.22,5.11,0.92,1.83,0.473,0.192,350045.8,1121146.9,2,177,2.53,2.24,1.25,77.6895,2857.94,88973.3,0.0000,4.7535,5462,9.5751,78,48.2698,320172.8
100000,1,1650,17.62,1.66,2.52,0.31,5.62,1.02,1.85,0.496,0.192,341533.0,1047984.6,2,161,2.72,2.24,1.23,70.4664,2235.34,14691.2,8.1987,6.6137,5461,9.5734,154,42.2151,293584.1
100000,2,723,17.81,0.91,1.88,0.29,9.19,0.64,1.45,0.302,0.101,165548.7,423516.2,2,137,2.86,1.68,1.13,35.0064,943.75,620.8,31.7382,10.1928,5461,9.5734,121,7.9189,68179.7
110000,0,1930,15.58,1.48,2.11,0.20,5.27,0.87,1.84,0.446,0.200,355505.6,1142687.9,2,166,2.55,2.20,1.28,79.2141,2780.06,88717.3,0.0000,4.5850,5462,9.6249,96,49.7071,327817.1
110000,1,1658,16.92,1.56,2.40,0.27,5.65,0.93,1.81,0.445,0.187,336171.8,998688.6,2,156,2.66,2.14,1.29,67.5745,2384.71,14813.5,8.4856,6.6769,5461,9.6232,129,40.3724,285987.5
110000,2,791,18.21,1.28,2.43,0.28,7.67,0.85,1.59,0.384,0.106,164494.1,413585.8,2,122,2.86,1.88,1.16,34.5762,1201.91,574.7,32.2566,10.1475,5461,9.6232,142,7.8400,67343.6
