step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2983,2.32,100.11,238.62,286,0,0,0,1.00,1.00,1.00,8,8,8,15.0,167.048,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2980,0.54,108.99,263.77,286,0,0,0,1.00,1.00,1.00,4,8,8,25.1,166.880,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2974,2.01,77.96,199.97,194,0,0,0,1.00,1.00,1.00,8,8,8,0.3,166.544,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2962,1.11,88.19,191.29,1,0,0,0,1.00,1.00,1.00,8,8,8,25.8,165.872,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2928,2.33,77.79,202.02,1,1,1,0,1.00,1.00,1.00,8,8,8,26.6,163.968,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2922,2.68,108.76,171.55,1,0,0,0,1.00,1.00,1.00,6,8,8,17.6,163.632,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2903,1.70,99.30,247.44,1,0,0,0,1.00,1.00,1.00,8,8,8,12.3,162.568,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2902,1.40,62.14,196.27,194,0,0,0,1.00,1.00,1.00,8,8,8,0.7,162.512,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2899,3.04,73.15,180.03,286,0,0,0,1.00,1.00,1.00,6,8,8,6.4,162.344,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2890,2.74,104.12,188.79,1,0,0,0,1.00,1.00,1.00,8,8,8,18.3,161.840,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2872,3.06,71.73,176.61,194,0,0,0,1.00,1.00,1.00,8,8,8,9.0,160.832,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2854,1.43,88.36,203.80,1,0,0,0,1.00,1.00,1.00,8,8,8,19.4,159.824,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2842,2.95,80.61,213.18,1,0,0,0,1.00,1.00,1.00,8,8,8,18.9,159.152,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2796,1.77,74.77,187.09,194,0,0,0,1.00,1.00,1.00,8,8,8,5.9,156.576,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2788,2.58,89.67,175.38,286,0,0,0,1.00,1.00,1.00,6,8,8,18.8,156.128,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2788,1.48,83.38,170.14,194,0,0,0,1.00,1.00,1.00,8,8,8,3.8,156.128,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2758,2.36,107.18,189.38,1,0,0,0,1.00,1.00,1.00,6,8,8,17.5,154.448,12,1.000
100000,14.00,14,0,0,0,14,0,1.00,14,0.000,2755,2.02,84.57,210.11,194,0,0,0,1.00,1.00,1.00,8,8,8,17.5,165.300,14,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2755,1.74,74.81,205.26,1,0,0,0,1.00,1.00,1.00,6,8,8,15.1,154.280,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2734,1.64,73.52,176.69,194,0,0,0,1.00,1.00,1.00,8,8,8,18.9,153.104,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2726,2.31,94.19,205.45,1,0,0,0,1.00,1.00,1.00,8,8,8,19.7,152.656,12,1.000
100000,12.00,12,0,0,0,12,0,1.00,16,0.000,2724,1.61,98.88,198.21,1,0,0,0,1.00,1.00,1.00,6,8,8,15.8,152.544,12,1.000
