step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density
9000,148,415,16.4,1.8,0.1,0.1,11.5,0.0,1.52,14.0,355,131,5.49,8.27,180,209,26,0.0,1.32,1.66,1.57,3.61,4.44,5.76,26.7,1.087
9000,84,26,11.5,0.0,0.4,0.0,9.4,0.1,1.02,16.0,24,134,3.84,9.68,21,5,0,0.1,1.04,1.00,1.02,3.46,7.00,2.31,20.4,1.143
10000,1,1226,14.3,0.3,0.2,0.0,12.5,0.0,1.09,15.6,1021,124,5.06,7.93,401,423,402,0.0,1.05,1.11,1.12,3.35,4.01,5.18,31.9,1.074
10000,148,52,13.4,1.1,0.0,0.0,10.8,0.0,1.51,15.4,50,154,6.45,9.08,17,31,4,0.0,1.24,1.55,1.66,3.19,3.13,6.12,29.7,1.036
10000,84,27,10.0,0.0,0.1,0.0,9.7,0.0,1.00,15.9,23,120,3.68,7.48,27,0,0,0.0,1.00,1.00,1.00,3.19,6.93,2.30,20.5,1.058
10000,203,7,5.4,0.0,0.3,0.0,2.4,0.0,1.00,24.0,7,271,7.08,17.43,5,2,0,0.0,1.00,1.00,1.00,2.00,4.71,2.14,24.6,2.000
11000,1,1549,16.4,0.2,0.3,0.0,14.6,0.0,1.06,14.4,1184,149,6.83,9.14,636,525,388,0.0,1.03,1.06,1.07,3.55,4.29,5.45,29.4,1.073
11000,84,21,13.6,0.0,0.0,0.0,15.9,0.0,1.00,9.2,20,74,5.39,5.94,21,0,0,0.0,1.00,1.00,1.00,4.81,7.33,5.29,14.3,0.856
12000,1,1527,17.0,0.2,0.3,0.1,15.2,0.0,1.05,13.8,1039,138,5.58,8.78,598,530,399,0.0,1.03,1.07,1.06,3.60,4.31,5.42,29.8,1.065
12000,84,14,11.6,0.0,0.0,0.0,13.1,0.0,1.00,14.0,14,80,6.71,5.33,14,0,0,0.0,1.00,1.00,1.00,3.29,5.36,4.71,15.5,0.893
13000,272,2171,12.5,0.0,1.6,0.0,4.7,0.0,1.00,18.3,575,286,6.95,14.27,1361,703,107,0.0,1.00,1.00,1.00,2.86,7.14,1.95,22.4,2.000
13000,1,1566,16.5,0.2,0.3,0.0,14.8,0.0,1.05,13.8,958,133,4.95,8.66,677,498,391,0.0,1.02,1.06,1.07,3.48,4.36,5.33,29.0,1.069
13000,273,39,11.4,0.2,0.4,0.0,5.0,0.0,1.09,20.0,20,393,11.44,19.84,28,11,0,0.0,1.08,1.08,1.10,3.08,6.46,3.59,25.9,2.000
13000,84,24,11.1,0.0,0.0,0.0,10.6,0.0,1.00,15.8,14,101,5.30,6.50,24,0,0,0.0,1.00,1.00,1.00,2.83,5.21,3.38,18.9,1.049
14000,272,1721,15.2,0.0,1.9,0.0,5.7,0.0,1.00,16.9,533,298,7.95,16.29,1086,502,133,0.0,1.01,1.00,1.00,3.05,7.13,2.20,22.3,2.000
14000,1,1372,17.8,0.2,0.2,0.0,16.1,0.0,1.06,13.0,740,129,4.69,8.43,517,488,367,0.0,1.03,1.08,1.06,3.59,4.48,5.38,30.5,1.066
14000,273,32,14.2,0.0,0.5,0.0,6.7,0.0,1.00,17.8,14,464,12.61,22.94,28,4,0,0.0,1.00,1.00,1.00,3.97,7.97,5.81,25.3,2.000
14000,291,30,16.4,0.0,0.3,0.0,7.9,0.0,1.00,15.2,16,506,16.17,28.71,30,0,0,0.0,1.00,1.00,1.00,3.37,7.23,2.87,17.2,2.000
15000,1,1323,17.0,0.2,0.5,0.0,15.0,0.0,1.07,13.6,610,129,4.38,8.63,413,513,397,0.0,1.07,1.09,1.08,3.43,4.37,5.15,31.3,1.070
15000,272,883,14.7,0.0,1.3,0.0,6.0,0.0,1.01,17.0,303,356,10.19,18.14,648,209,26,0.0,1.01,1.01,1.01,2.99,6.94,2.12,21.2,2.000
15000,273,147,17.9,0.2,0.3,0.0,8.2,0.0,1.08,15.8,62,439,13.87,22.60,137,10,0,0.0,1.09,1.10,1.05,4.44,7.46,5.78,18.3,2.000
15000,304,48,11.3,0.0,0.0,0.0,5.6,0.0,1.00,19.2,15,475,12.46,19.91,33,15,0,0.0,1.00,1.00,1.00,3.12,7.27,2.73,25.2,2.000
15000,291,47,15.7,0.0,0.5,0.0,7.3,0.0,1.00,16.0,30,438,12.66,23.85,43,1,3,0.0,1.00,1.00,1.00,3.09,6.74,2.57,17.5,2.000
16000,1,1341,16.7,0.2,0.4,0.0,14.9,0.0,1.06,13.9,578,128,4.49,8.30,476,486,379,0.0,1.03,1.07,1.07,3.35,4.34,5.05,30.6,1.071
16000,272,374,14.0,0.0,1.3,0.0,5.7,0.0,1.00,17.2,137,404,11.24,20.74,270,100,4,0.0,1.00,1.01,1.00,2.91,7.05,1.74,19.0,2.000
16000,273,147,17.3,0.1,0.3,0.0,8.0,0.0,1.05,16.1,48,431,13.16,23.48,137,10,0,0.0,1.05,1.06,1.04,4.48,7.38,6.05,19.4,2.000
16000,304,61,12.2,0.0,0.0,0.0,6.1,0.0,1.00,18.6,27,515,14.35,22.81,43,18,0,0.0,1.00,1.00,1.00,3.26,7.43,2.97,24.2,2.000
16000,291,18,15.3,0.0,0.1,0.0,7.6,0.0,1.00,16.7,15,624,19.87,31.84,18,0,0,0.0,1.00,1.00,1.00,3.39,6.50,2.33,14.7,2.000
16000,318,8,15.7,0.0,0.0,0.0,7.9,0.0,1.00,15.5,8,172,3.97,9.95,8,0,0,0.0,1.00,1.00,1.00,2.88,6.75,2.25,13.7,2.000
17000,1,1133,15.3,0.2,0.2,0.0,13.7,0.0,1.08,14.3,489,122,4.40,7.61,383,422,328,0.0,1.04,1.09,1.10,3.20,4.12,4.97,31.5,1.070
17000,272,234,13.4,0.0,1.2,0.0,5.5,0.0,1.00,17.6,92,413,12.06,19.85,183,48,3,0.0,1.00,1.01,1.00,2.68,6.54,1.70,20.4,2.000
17000,273,85,20.2,0.3,0.1,0.0,9.5,0.0,1.07,14.4,33,507,15.41,27.11,83,2,0,0.0,1.11,1.06,1.06,5.06,7.78,6.55,15.5,2.000
17000,331,53,15.5,0.0,0.2,0.0,7.6,0.0,1.00,15.8,22,482,13.34,22.57,53,0,0,0.0,1.00,1.00,1.00,3.94,7.68,5.96,15.4,2.000
17000,304,47,12.8,0.0,0.0,0.0,6.4,0.0,1.00,18.9,27,563,16.59,28.00,22,25,0,0.0,1.00,1.00,1.00,3.04,6.36,2.96,25.7,2.000
17000,324,26,20.3,0.0,0.0,0.0,10.2,0.0,1.00,11.8,14,234,6.83,12.62,10,16,0,0.0,1.00,1.00,1.00,4.12,7.69,7.04,27.9,2.000
17000,291,17,20.4,0.0,0.2,0.0,10.0,0.0,1.00,12.6,10,447,19.80,30.94,17,0,0,0.0,1.00,1.00,1.00,3.59,7.53,2.82,11.1,2.000
17000,326,13,17.1,0.0,0.0,0.0,8.5,0.0,1.00,16.5,7,390,10.93,16.74,13,0,0,0.0,1.00,1.00,1.00,3.38,7.62,2.54,6.2,2.000
17000,340,12,15.0,0.0,0.0,0.0,7.5,0.0,1.00,16.5,10,699,22.22,47.19,11,1,0,0.0,1.00,1.00,1.00,3.08,6.50,2.25,16.6,2.000
17000,328,10,17.0,0.0,0.8,0.0,7.7,0.0,1.00,15.6,8,593,36.22,32.44,10,0,0,0.0,1.00,1.00,1.00,2.70,6.60,2.50,18.8,2.000
18000,1,1326,15.8,0.1,0.2,0.0,14.4,0.0,1.04,13.7,515,113,4.12,6.87,515,434,377,0.0,1.02,1.04,1.04,3.37,4.29,5.08,29.9,1.071
18000,273,170,17.8,0.1,0.3,0.0,8.2,0.0,1.06,15.5,62,512,15.73,25.16,149,21,0,0.0,1.08,1.06,1.05,4.68,7.49,6.02,18.0,2.000
18000,272,92,14.4,0.0,1.3,0.0,5.9,0.0,1.00,16.6,44,544,16.29,30.39,59,33,0,0.0,1.00,1.00,1.00,2.82,7.17,1.79,21.0,2.000
18000,343,61,11.7,0.0,0.1,0.0,5.7,0.0,1.00,18.6,24,360,10.68,14.51,45,16,0,0.0,1.00,1.00,1.00,2.84,7.13,2.08,25.0,2.000
18000,331,57,14.9,0.0,0.0,0.0,7.5,0.0,1.00,16.0,22,440,11.52,19.61,55,2,0,0.0,1.00,1.00,1.00,3.88,7.77,6.14,16.6,2.000
18000,346,36,15.4,0.0,0.1,0.1,7.6,0.0,1.00,15.8,19,408,14.36,22.91,36,0,0,0.0,1.00,1.00,1.00,3.22,5.67,4.75,12.5,2.000
18000,304,33,15.2,0.0,0.1,0.0,7.5,0.0,1.00,18.1,20,642,22.17,32.31,18,15,0,0.0,1.00,1.00,1.00,3.61,7.79,3.21,26.8,2.000
18000,340,18,14.3,0.0,0.0,0.0,7.2,0.0,1.00,16.9,9,608,18.67,41.21,18,0,0,0.0,1.00,1.00,1.00,2.78,5.94,1.94,12.4,2.000
18000,324,18,15.6,0.0,0.0,0.0,7.8,0.0,1.00,15.7,14,318,7.79,17.13,5,13,0,0.0,1.00,1.00,1.00,3.28,7.28,4.67,27.1,2.000
18000,349,15,8.9,0.0,0.1,0.0,4.3,0.0,1.00,21.1,7,969,27.58,34.18,15,0,0,0.0,1.00,1.00,1.00,2.67,6.27,1.93,9.6,2.000
18000,344,13,16.9,0.0,1.1,0.0,7.4,0.0,1.00,15.2,10,584,17.62,35.29,0,13,0,0.0,1.00,1.00,1.00,3.92,7.77,3.31,30.4,2.000
18000,326,12,12.5,0.0,0.0,0.0,6.2,0.0,1.00,18.5,6,348,9.19,18.91,12,0,0,0.0,1.00,1.00,1.00,3.17,7.00,2.17,6.7,2.000
18000,328,11,22.0,0.6,1.4,0.0,8.4,0.0,1.16,12.5,6,594,33.31,34.07,11,0,0,0.0,1.15,1.17,1.16,3.18,7.00,3.27,18.6,2.000
18000,350,10,18.0,0.0,2.4,0.0,6.6,0.0,1.00,14.2,7,513,22.24,31.77,1,9,0,0.0,1.00,1.00,1.00,4.70,6.80,6.10,27.5,2.000
18000,291,8,19.5,0.0,0.0,0.0,9.8,0.0,1.00,13.0,4,812,34.25,60.64,8,0,0,0.0,1.00,1.00,1.00,3.38,7.50,2.88,9.4,2.000
19000,1,1334,15.1,0.2,0.2,0.0,13.6,0.0,1.06,14.1,521,118,4.08,7.19,510,416,408,0.0,1.04,1.06,1.08,3.31,4.18,5.12,30.4,1.073
19000,372,1300,22.2,0.0,3.0,0.1,8.1,0.0,1.00,13.2,503,323,10.69,24.44,910,302,88,0.0,1.00,1.01,1.00,3.79,7.65,2.65,21.3,2.000
19000,273,151,20.7,0.3,0.2,0.0,9.6,0.0,1.09,14.6,62,394,13.87,25.00,146,5,0,0.0,1.12,1.11,1.06,4.70,7.38,6.27,15.0,2.000
19000,373,69,12.7,0.0,0.0,0.0,6.3,0.0,1.00,17.6,24,682,16.82,30.90,25,44,0,0.0,1.00,1.00,1.00,3.80,6.87,7.13,27.4,2.000
19000,272,48,12.4,0.0,0.8,0.0,5.4,0.0,1.00,18.0,24,500,15.22,30.10,46,2,0,0.0,1.00,1.00,1.00,2.77,6.83,1.73,17.0,2.000
19000,304,42,12.9,0.0,0.1,0.0,6.4,0.0,1.00,18.9,24,527,14.25,25.93,25,17,0,0.0,1.00,1.00,1.00,3.81,7.52,3.26,25.6,2.000
19000,343,35,12.1,0.0,0.4,0.0,5.7,0.0,1.00,18.3,16,626,20.16,27.72,32,3,0,0.0,1.00,1.00,1.00,3.14,7.80,2.09,23.7,2.000
19000,331,34,14.6,0.0,0.0,0.0,7.3,0.0,1.00,16.1,17,540,15.27,24.31,33,1,0,0.0,1.00,1.00,1.00,3.88,7.82,5.79,17.8,2.000
19000,346,28,13.4,0.0,0.0,0.0,6.6,0.0,1.00,17.7,14,476,18.59,27.33,28,0,0,0.0,1.00,1.00,1.00,3.18,3.36,5.64,10.1,2.000
19000,344,26,23.8,0.0,1.6,0.0,10.3,0.0,1.00,13.3,16,314,10.08,16.80,4,21,1,0.0,1.00,1.00,1.00,4.04,7.27,3.42,29.3,2.000
19000,340,17,12.8,0.0,0.0,0.0,6.4,0.0,1.00,18.9,10,461,16.69,29.13,17,0,0,0.0,1.00,1.00,1.00,2.29,5.29,1.59,12.5,2.000
19000,328,13,16.3,0.1,0.7,0.0,7.3,0.0,1.05,16.3,10,292,13.68,18.27,12,1,0,0.0,1.08,1.08,1.03,3.46,6.54,2.85,16.0,2.000
19000,291,11,21.8,0.0,0.3,0.0,10.6,0.0,1.00,12.2,7,517,22.26,35.51,9,2,0,0.0,1.00,1.00,1.00,3.82,7.73,2.91,18.8,2.000
19000,349,10,10.2,0.0,0.0,0.4,4.9,0.0,1.00,19.4,4,1078,31.20,43.40,10,0,0,0.0,1.00,1.00,1.00,3.10,8.00,1.90,11.4,2.000
19000,374,9,9.3,0.0,0.1,0.0,4.6,0.0,1.00,20.7,8,741,19.71,27.03,9,0,0,0.0,1.00,1.00,1.00,2.33,6.11,1.67,23.1,2.000
19000,326,7,14.9,0.0,0.0,0.0,7.4,0.0,1.00,16.3,7,391,7.15,21.32,7,0,0,0.0,1.00,1.00,1.00,3.43,6.86,2.29,7.7,2.000
19000,324,6,27.3,0.0,0.0,0.0,13.7,0.0,1.00,12.3,6,756,25.27,44.78,2,4,0,0.0,1.00,1.00,1.00,4.33,6.83,7.17,27.1,2.000
20000,1,1328,15.0,0.1,0.3,0.0,13.5,0.0,1.03,14.2,503,116,3.96,7.17,465,461,402,0.0,1.02,1.03,1.05,3.33,4.23,4.97,31.1,1.069
20000,372,1299,21.7,0.0,3.1,0.1,7.7,0.0,1.01,13.4,471,335,11.13,25.92,905,314,80,0.0,1.01,1.02,1.00,3.69,7.61,2.51,21.5,2.000
20000,273,211,18.6,0.1,0.3,0.0,8.7,0.0,1.03,15.2,69,551,16.77,31.41,171,40,0,0.0,1.04,1.04,1.02,4.61,7.43,5.95,18.2,2.000
20000,373,64,11.8,0.0,0.2,0.0,5.7,0.0,1.00,18.4,25,776,21.10,33.18,21,43,0,0.0,1.00,1.00,1.00,3.50,6.67,6.50,27.3,2.000
20000,272,59,12.8,0.0,1.8,0.1,4.5,0.0,1.00,17.3,18,217,5.55,12.81,54,4,1,0.0,1.00,1.00,1.00,2.71,7.88,1.14,18.6,2.000
20000,343,52,12.3,0.0,0.2,0.0,6.0,0.0,1.00,18.7,21,462,15.55,20.58,45,7,0,0.0,1.00,1.00,1.00,2.98,7.67,2.13,23.9,2.000
20000,331,37,14.6,0.0,0.2,0.0,7.1,0.0,1.00,16.2,20,404,14.52,19.86,37,0,0,0.0,1.00,1.00,1.00,3.95,7.81,5.76,13.2,2.000
20000,387,27,10.9,0.0,0.0,0.0,5.4,0.0,1.00,20.3,10,466,14.96,23.50,18,9,0,0.0,1.00,1.00,1.00,2.22,4.00,2.33,25.1,2.000
20000,346,25,16.1,0.0,0.0,0.2,8.0,0.0,1.00,15.3,11,675,26.84,39.37,25,0,0,0.0,1.00,1.00,1.00,3.36,4.60,6.04,10.6,2.000
20000,304,24,13.9,0.0,0.0,0.0,7.0,0.0,1.00,18.2,12,703,21.81,33.56,18,6,0,0.0,1.00,1.00,1.00,3.50,7.79,3.54,25.5,2.000
20000,386,23,10.5,0.0,0.0,0.0,5.3,0.0,1.00,19.5,10,521,14.44,21.23,23,0,0,0.0,1.00,1.00,1.00,2.61,6.65,1.78,23.0,2.000
20000,340,18,11.6,0.0,0.0,0.0,5.8,0.0,1.00,19.9,10,409,13.70,19.80,18,0,0,0.0,1.00,1.00,1.00,2.39,4.39,1.67,9.3,2.000
20000,328,17,12.8,0.0,0.6,0.0,5.8,0.0,1.00,18.4,7,344,15.11,18.88,17,0,0,0.0,1.00,1.00,1.00,2.65,5.41,2.12,14.7,2.000
20000,350,14,20.6,0.0,1.6,0.0,8.6,0.0,1.00,12.0,7,426,12.21,22.82,8,6,0,0.0,1.00,1.00,1.00,5.43,8.00,6.57,25.1,2.000
20000,344,13,36.6,0.0,2.8,0.0,15.5,0.0,1.00,8.0,10,555,18.88,40.77,5,8,0,0.0,1.00,1.00,1.00,5.85,8.00,5.62,24.5,2.000
20000,291,9,23.6,0.0,0.0,0.0,11.8,0.0,1.00,10.4,4,474,11.40,37.84,9,0,0,0.0,1.00,1.00,1.00,3.33,7.89,3.00,3.5,2.000
20000,374,6,9.0,0.0,0.0,0.0,4.5,0.0,1.00,21.0,5,278,15.17,6.17,6,0,0,0.0,1.00,1.00,1.00,2.17,6.17,1.83,21.0,2.000
20000,349,5,10.4,0.0,0.0,0.0,5.2,0.0,1.00,19.6,2,1318,41.50,47.66,5,0,0,0.0,1.00,1.00,1.00,2.60,8.00,2.00,10.3,2.000
21000,372,1249,22.5,0.0,3.1,0.1,8.0,0.0,1.01,13.0,478,346,12.47,26.63,848,314,87,0.0,1.01,1.01,1.01,3.73,7.64,2.66,21.5,2.000
21000,1,1209,15.1,0.1,0.5,0.0,13.3,0.0,1.05,14.2,487,122,4.31,7.18,416,436,357,0.0,1.03,1.06,1.05,3.24,4.13,5.03,31.2,1.070
21000,273,285,18.1,0.2,0.3,0.0,8.4,0.0,1.05,15.7,91,473,14.21,26.79,231,54,0,0.0,1.07,1.08,1.04,4.41,7.40,5.80,17.7,2.000
21000,373,63,11.9,0.0,0.0,0.0,5.9,0.0,1.00,18.3,22,658,15.63,30.14,25,38,0,0.0,1.00,1.00,1.00,3.73,6.70,7.10,27.3,2.000
21000,343,45,12.6,0.0,0.2,0.0,6.1,0.0,1.00,18.1,11,635,18.95,27.87,38,7,0,0.0,1.00,1.00,1.00,3.18,7.96,2.11,24.4,2.000
21000,304,36,12.1,0.0,0.1,0.0,5.9,0.0,1.00,18.9,15,613,16.50,26.72,29,7,0,0.0,1.00,1.00,1.00,3.22,7.69,2.92,23.3,2.000
21000,406,26,10.5,0.0,0.0,0.0,5.2,0.0,1.00,20.1,16,391,15.86,17.34,26,0,0,0.0,1.00,1.00,1.00,2.35,5.54,2.46,19.8,2.000
21000,328,24,22.0,0.1,1.0,0.0,9.8,0.0,1.02,11.8,12,441,25.21,25.73,23,1,0,0.0,1.02,1.04,1.01,3.58,7.62,3.25,19.1,2.000
21000,331,24,13.6,0.0,0.0,0.0,6.8,0.0,1.00,16.9,9,451,13.96,20.71,22,2,0,0.0,1.00,1.00,1.00,3.92,6.96,6.42,14.3,2.000
21000,340,21,12.7,0.0,0.0,0.0,6.3,0.0,1.00,19.5,11,388,12.17,19.06,21,0,0,0.0,1.00,1.00,1.00,2.29,4.52,1.71,10.8,2.000
21000,350,16,18.2,0.0,1.6,0.0,7.5,0.0,1.00,13.6,12,606,17.27,34.43,8,7,1,0.0,1.00,1.00,1.00,4.69,7.75,5.69,25.8,2.000
21000,272,15,11.5,0.0,1.7,0.0,4.1,0.0,1.00,18.5,6,514,13.75,23.51,12,3,0,0.0,1.00,1.00,1.00,2.47,6.73,1.13,22.1,2.000
21000,387,14,13.1,0.0,0.0,0.0,6.6,0.0,1.00,18.1,11,723,28.05,36.64,8,6,0,0.0,1.00,1.00,1.00,2.50,4.64,2.64,25.0,2.000
21000,410,13,19.4,0.0,0.5,0.0,9.2,0.0,1.00,12.8,7,278,7.57,14.79,10,3,0,0.0,1.00,1.00,1.00,4.38,7.00,6.92,24.3,2.000
21000,386,11,11.1,0.0,0.0,0.0,5.5,0.0,1.00,18.9,2,642,14.57,30.64,11,0,0,0.0,1.00,1.00,1.00,2.82,7.36,1.91,23.0,2.000
21000,405,8,23.2,0.0,1.0,0.0,10.6,0.0,1.00,10.2,4,716,35.17,43.44,8,0,0,0.0,1.00,1.00,1.00,4.50,8.00,5.88,4.9,2.000
21000,346,7,18.0,0.1,0.1,0.0,8.6,0.0,1.02,13.7,4,772,33.67,54.45,7,0,0,0.0,1.06,1.00,1.02,3.57,5.43,6.29,12.4,2.000
21000,344,7,16.3,0.0,0.9,0.0,7.3,0.0,1.00,15.7,4,543,17.29,33.51,5,2,0,0.0,1.00,1.00,1.00,4.14,7.00,3.43,26.6,2.000
21000,349,6,10.0,0.0,0.0,0.0,5.0,0.0,1.00,20.0,3,860,25.76,35.44,6,0,0,0.0,1.00,1.00,1.00,2.67,7.17,2.00,9.0,2.000
22000,372,1267,22.5,0.0,3.1,0.1,8.1,0.0,1.01,13.3,478,343,12.05,25.66,856,283,128,0.0,1.00,1.02,1.01,3.77,7.63,2.62,22.1,2.000
22000,1,1213,14.8,0.2,0.2,0.0,13.3,0.0,1.07,14.1,506,126,4.20,7.44,423,466,324,0.0,1.06,1.07,1.09,3.31,4.15,5.09,31.1,1.075
22000,273,282,19.7,0.1,0.3,0.0,9.2,0.0,1.04,15.1,100,500,15.77,28.62,237,44,1,0.0,1.05,1.05,1.04,4.77,7.65,6.14,17.9,2.000
22000,373,77,11.4,0.0,0.1,0.0,5.6,0.0,1.00,18.8,30,622,14.65,27.28,24,53,0,0.0,1.00,1.00,1.00,3.51,6.34,6.61,27.6,2.000
22000,343,48,10.3,0.0,0.1,0.0,5.1,0.0,1.00,19.9,15,608,19.06,23.91,41,7,0,0.0,1.00,1.00,1.00,2.77,7.17,1.83,24.3,2.000
22000,416,37,12.5,0.0,0.0,0.0,6.2,0.0,1.01,18.9,18,511,13.74,24.43,37,0,0,0.0,1.00,1.00,1.01,3.38,7.51,2.05,21.2,2.000
22000,413,34,8.5,0.0,0.0,0.0,4.3,0.0,1.00,21.6,10,575,14.28,23.45,34,0,0,0.0,1.00,1.00,1.00,1.97,2.82,2.59,15.8,2.000
22000,304,26,11.8,0.0,0.0,0.0,5.9,0.0,1.00,20.0,8,817,22.37,35.87,17,9,0,0.0,1.00,1.00,1.00,3.31,7.77,2.85,25.9,2.000
22000,405,22,23.0,0.0,1.3,0.0,10.2,0.0,1.00,10.5,10,427,13.23,26.98,22,0,0,0.0,1.00,1.00,1.00,4.50,7.95,5.23,5.1,2.000
22000,272,21,12.6,0.0,2.2,0.0,4.0,0.0,1.00,17.7,13,360,11.52,16.19,19,2,0,0.0,1.00,1.00,1.00,2.71,7.00,1.19,20.7,2.000
22000,344,19,15.2,0.0,0.7,0.0,6.9,0.0,1.00,16.3,12,512,15.75,28.27,11,8,0,0.0,1.00,1.00,1.00,3.53,6.84,3.05,26.8,2.000
22000,410,18,20.2,0.0,1.3,0.0,8.8,0.0,1.00,12.7,12,533,17.74,34.12,9,9,0,0.0,1.00,1.00,1.00,4.44,7.28,7.28,26.4,2.000
22000,386,15,9.1,0.0,0.0,0.0,4.5,0.0,1.00,20.9,7,505,12.35,22.82,15,0,0,0.0,1.00,1.00,1.00,2.13,5.60,1.80,21.6,2.000
22000,331,13,18.0,0.0,0.0,0.0,9.0,0.0,1.00,13.2,3,539,16.45,26.98,13,0,0,0.0,1.00,1.00,1.00,4.23,8.00,7.69,16.0,2.000
22000,350,10,21.2,0.0,1.3,0.0,9.3,0.0,1.00,12.0,4,897,34.59,53.16,4,6,0,0.0,1.00,1.00,1.00,5.90,8.00,8.00,25.7,2.000
23000,372,1278,21.7,0.0,2.8,0.1,8.0,0.0,1.00,13.7,463,319,10.97,23.28,865,326,87,0.0,1.00,1.00,1.00,3.68,7.70,2.53,21.7,2.000
23000,1,1226,14.3,0.1,0.2,0.0,13.0,0.0,1.04,14.7,511,131,4.58,7.50,414,452,360,0.0,1.03,1.04,1.04,3.22,4.00,4.91,31.2,1.069
23000,273,219,19.3,0.2,0.3,0.0,9.0,0.0,1.03,15.3,83,489,15.95,29.64,211,8,0,0.0,1.03,1.02,1.03,4.82,7.66,6.26,15.7,2.000
23000,373,83,11.7,0.0,0.1,0.0,5.7,0.0,1.02,18.3,23,639,14.35,28.30,40,43,0,0.0,1.02,1.02,1.02,3.80,6.83,6.95,26.8,2.000
23000,343,56,11.2,0.0,0.1,0.0,5.6,0.0,1.00,18.8,16,477,14.52,19.70,43,13,0,0.0,1.00,1.00,1.00,3.04,7.52,1.98,24.4,2.000
23000,304,42,13.1,0.0,0.0,0.0,6.5,0.0,1.00,19.6,17,383,10.26,20.99,22,20,0,0.0,1.00,1.00,1.00,2.98,7.19,2.79,25.5,2.000
23000,405,35,20.1,0.0,1.2,0.0,8.9,0.0,1.00,12.7,17,409,16.39,24.33,35,0,0,0.0,1.00,1.00,1.00,3.71,7.80,3.66,8.7,2.000
23000,413,29,9.4,0.0,0.0,0.0,4.7,0.0,1.00,20.8,5,547,13.91,23.62,29,0,0,0.0,1.00,1.00,1.00,1.97,2.83,2.76,16.6,2.000
23000,416,21,13.4,0.1,0.0,0.0,6.5,0.0,1.04,18.2,10,571,18.61,24.27,18,3,0,0.0,1.00,1.00,1.05,3.48,8.00,2.19,23.7,2.000
23000,410,18,16.6,0.0,0.3,0.0,7.9,0.0,1.00,14.8,6,719,22.96,46.19,12,6,0,0.0,1.00,1.00,1.00,4.17,6.50,6.50,26.3,2.000
