step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,44.44,62,12,0,0,3,0,5.91,10,0.000,1281,5.05,98.23,117.64,4,1,1,0,4.50,4.00,10.33,6,3,8,28.3,68.891,15,1.646
100000,6.63,10,2,0,0,0,0,4.00,26,0.000,1215,0.64,38.88,22.61,4,1,1,0,3.00,3.00,6.00,1,1,2,30.4,22.622,2,1.658
100000,2.19,12,0,0,0,2,0,1.00,26,0.000,1180,2.17,50.82,18.81,377,0,0,0,1.00,1.00,1.00,2,1,2,13.3,36.418,2,1.097
100000,11.83,16,0,0,0,10,0,1.00,16,0.000,881,2.97,29.20,42.26,377,2,2,0,1.00,1.00,1.00,2,4,4,48.9,45.342,10,1.183
100000,17.79,18,3,1,0,4,0,2.50,16,0.056,857,2.40,44.39,36.72,4,0,0,0,2.50,1.50,3.00,4,5,4,12.8,33.966,8,1.617
100000,12.12,14,3,0,0,2,0,3.40,22,0.000,841,0.51,34.84,8.35,4,1,1,0,3.00,1.67,5.00,1,2,3,30.6,32.384,5,1.515
100000,9.95,10,2,0,0,2,0,2.60,22,0.000,807,0.71,24.77,26.10,4,0,0,0,3.00,2.00,2.67,2,3,2,19.7,28.510,4,1.658
100000,9.95,10,2,0,0,2,0,2.60,22,0.000,769,0.95,24.26,15.11,4,0,0,0,3.00,2.00,2.67,2,3,2,12.8,26.785,4,1.658
100000,16.33,10,2,2,0,4,1,2.17,20,0.122,747,1.54,38.69,21.26,4,1,1,1,3.00,1.00,2.25,1,4,2,28.6,33.916,8,1.633
100000,12.41,14,2,1,0,3,1,2.14,18,0.081,703,2.23,26.82,26.44,4,0,1,1,3.00,2.00,2.00,3,5,2,21.0,25.006,6,1.551
100000,4.72,18,0,0,0,4,0,1.00,24,0.000,679,1.08,33.51,41.25,377,1,2,0,1.00,1.00,1.00,1,2,2,32.2,15.043,4,1.180
100000,9.80,10,2,2,0,0,1,2.75,24,0.204,674,0.27,20.99,34.00,4,0,0,1,3.00,1.00,3.50,4,4,2,18.1,15.854,4,1.633
