step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,12.58,24,5,0,0,3,0,4.17,20,0.000,1525,2.71,133.76,98.23,172,1,1,0,5.33,3.67,3.83,1,3,3,33.8,45.140,8,0.968
100000,6.15,16,1,0,0,3,0,1.60,22,0.000,1400,1.51,62.04,73.74,162,0,1,0,1.67,1.67,1.50,2,2,5,24.0,29.671,4,1.229
100000,26.55,40,8,4,0,4,2,3.85,6,0.151,1123,2.81,138.63,30.84,130,1,0,2,3.00,2.50,5.60,4,5,8,29.0,65.858,16,1.106
100000,17.21,16,1,0,0,12,0,1.20,12,0.000,1084,2.60,132.74,59.96,162,0,0,0,1.00,1.25,1.50,6,2,8,14.3,59.716,13,1.229
100000,12.29,21,1,0,0,8,0,1.22,14,0.000,1080,1.54,115.90,36.33,162,1,1,0,1.00,1.29,1.50,2,2,7,30.1,41.807,9,1.229
100000,13.52,16,1,0,0,9,0,1.29,18,0.000,1064,2.33,115.36,59.75,162,0,0,0,1.00,1.40,1.50,2,2,5,21.4,50.702,10,1.229
100000,3.69,21,1,0,0,1,0,2.00,26,0.000,1006,0.18,66.98,59.95,162,0,0,0,2.00,2.00,2.00,1,1,2,23.0,11.799,2,1.229
100000,20.84,30,5,8,0,4,2,3.00,12,0.384,966,3.65,75.31,62.51,130,1,0,2,3.00,1.40,3.80,3,5,5,32.0,62.703,17,0.947
100000,11.03,18,1,0,0,8,0,1.43,18,0.000,954,1.25,53.69,49.90,130,0,0,0,1.00,1.50,1.67,2,3,4,16.4,40.447,9,1.103
100000,47.77,33,16,6,0,5,2,6.25,8,0.126,924,5.79,65.06,28.04,130,0,1,3,6.00,3.25,9.50,3,4,8,22.8,78.366,27,1.111
100000,17.22,23,5,0,0,7,0,3.36,18,0.000,913,3.07,83.42,28.90,172,1,1,0,4.25,3.00,3.00,2,3,4,29.8,39.966,12,1.013
100000,54.24,43,24,0,0,6,0,10.31,6,0.000,832,6.00,119.18,41.41,130,0,0,0,9.00,6.00,14.80,5,5,8,17.5,73.596,30,1.004
100000,44.86,34,8,20,0,6,3,3.38,6,0.446,817,6.24,74.59,17.01,130,1,1,3,3.00,1.00,5.60,6,5,8,31.7,81.700,34,1.068
100000,59.26,43,24,0,0,11,0,9.36,4,0.000,815,3.42,130.67,32.03,130,0,0,0,9.00,5.00,12.50,5,6,8,16.9,80.523,35,1.004
100000,9.83,21,1,0,0,6,0,1.38,16,0.000,808,1.90,77.06,41.94,162,1,1,0,1.33,1.33,1.50,2,2,7,27.6,27.404,7,1.229
100000,37.10,40,8,13,0,6,2,3.67,8,0.350,804,3.68,101.65,51.14,130,0,0,2,3.00,1.25,6.75,5,4,8,17.5,65.504,27,1.060
100000,53.10,40,8,16,0,16,2,3.38,6,0.301,794,4.01,191.26,48.79,130,1,1,2,3.00,1.00,5.60,4,5,8,29.0,88.928,40,1.106
100000,42.04,40,8,13,0,9,2,3.46,6,0.309,790,3.34,115.68,68.32,130,1,1,2,3.00,1.25,5.60,4,5,8,28.3,70.763,30,1.106
100000,8.60,16,1,0,0,5,0,1.43,18,0.000,783,2.32,72.57,20.17,162,0,0,0,1.00,1.40,2.00,3,2,5,10.7,28.082,6,1.229
100000,27.66,40,8,6,0,3,2,4.00,8,0.217,773,1.43,64.87,47.64,130,0,0,2,3.00,2.25,6.75,5,4,8,7.2,44.207,17,1.106
100000,38.00,40,8,12,0,7,2,3.54,6,0.316,751,4.84,121.81,32.02,130,1,0,2,3.00,1.50,5.60,4,5,8,26.5,62.128,27,1.086
100000,15.02,14,1,0,0,11,0,1.33,14,0.000,742,2.53,32.20,42.03,162,1,1,0,1.29,1.29,1.50,5,2,7,32.3,38.160,12,1.156
100000,5.72,48,0,0,0,6,0,1.00,22,0.000,735,1.75,44.70,33.86,130,1,1,0,1.00,1.00,1.00,2,3,2,28.1,16.302,6,0.953
100000,15.02,14,1,0,0,11,0,1.33,14,0.000,719,2.90,46.53,39.30,162,1,1,0,1.29,1.29,1.50,3,2,8,29.9,37.201,12,1.156
100000,43.63,40,8,13,0,13,2,3.38,6,0.298,713,4.42,105.65,85.17,130,0,0,2,3.00,1.00,5.60,5,5,8,15.7,69.627,34,1.039
100000,32.44,40,8,9,0,5,2,3.83,8,0.277,704,4.94,58.57,17.10,130,0,0,2,3.00,1.75,6.75,5,4,8,3.3,48.846,22,1.081
100000,20.90,16,1,0,0,15,0,1.20,12,0.000,699,3.63,147.93,14.84,162,1,1,0,1.00,1.25,1.50,2,2,8,31.2,44.736,16,1.229
100000,42.17,40,8,13,0,10,2,3.38,6,0.308,659,3.46,68.61,44.18,130,0,0,2,3.00,1.00,5.60,4,5,8,3.5,60.463,31,1.081
100000,11.81,16,2,0,0,7,0,1.88,16,0.000,648,2.38,28.66,27.93,172,0,0,0,1.83,1.83,2.00,3,2,6,5.7,26.715,9,1.074
100000,8.60,16,1,0,0,5,0,1.50,16,0.000,648,1.84,42.83,20.47,162,0,0,0,1.33,1.33,2.00,3,2,8,9.9,23.664,6,1.229
100000,11.27,14,2,0,0,5,0,2.17,20,0.000,624,2.71,24.29,29.70,130,0,0,0,1.00,2.33,2.67,4,3,3,19.4,23.019,7,1.252
100000,36.08,40,8,10,0,8,2,3.62,6,0.277,616,4.13,52.14,48.66,130,0,0,2,3.00,1.75,5.60,4,5,8,19.5,49.900,26,1.061
100000,5.89,25,2,0,0,1,0,3.00,24,0.000,615,0.42,38.69,19.85,172,0,0,0,3.50,3.50,2.50,2,2,2,10.2,10.087,3,1.177
100000,48.67,40,8,14,0,14,2,3.46,6,0.288,609,5.46,142.41,35.89,130,1,0,2,3.00,1.25,5.60,5,5,8,26.9,63.082,36,1.106
100000,8.82,18,1,0,0,6,0,1.50,20,0.000,601,1.50,42.45,14.21,130,0,0,0,1.67,1.67,1.33,1,3,3,15.8,25.060,7,1.103
100000,29.04,64,8,6,0,3,2,4.00,8,0.207,575,1.41,42.79,27.21,130,0,0,2,3.00,2.25,6.75,3,4,8,21.4,35.384,17,1.161
100000,44.52,40,8,12,0,13,2,3.46,6,0.270,572,2.73,70.42,60.24,130,1,1,2,3.00,1.25,5.60,5,5,8,27.1,54.885,33,1.086
100000,10.70,40,0,0,0,10,0,1.00,18,0.000,572,2.09,43.85,65.94,130,1,0,0,1.00,1.00,1.00,4,2,5,36.2,23.670,10,1.070
100000,57.85,64,16,0,0,29,0,5.59,0,0.000,565,6.48,143.33,28.71,130,1,0,0,6.00,2.88,6.75,7,8,8,24.3,67.481,45,0.948
100000,7.49,40,0,0,0,7,0,1.00,20,0.000,550,2.73,48.01,33.41,130,0,0,0,1.00,1.00,1.00,4,2,4,8.7,19.703,7,1.070
100000,41.87,64,8,12,0,10,2,3.36,4,0.287,548,5.98,153.30,26.82,130,1,0,2,3.00,1.50,4.83,4,6,8,28.4,45.005,30,1.102
100000,5.37,21,0,0,0,5,0,1.00,22,0.000,547,1.50,25.44,35.44,162,0,0,0,1.00,1.00,1.00,1,3,2,6.0,13.816,5,1.074
100000,11.81,18,1,0,0,9,0,1.44,14,0.000,540,1.24,36.04,24.60,130,0,0,0,1.33,1.33,1.67,4,3,7,17.5,23.927,10,1.074
100000,23.55,25,2,0,0,16,0,1.58,8,0.000,534,3.93,48.30,78.43,172,0,0,0,1.62,1.62,1.50,4,4,8,11.2,33.267,18,1.177
100000,30.28,40,8,6,0,6,2,3.77,6,0.198,534,4.10,48.25,87.84,130,0,0,2,3.00,2.25,5.60,5,5,8,9.2,36.158,20,1.081
100000,52.56,40,8,14,0,14,2,3.46,6,0.266,499,1.31,30.61,100.35,130,1,1,2,3.00,1.25,5.60,5,5,8,35.2,50.804,36,1.195
100000,1.05,23,0,0,0,1,0,1.00,28,0.000,494,0.53,12.83,30.21,162,1,2,0,1.00,1.00,1.00,1,1,1,32.5,4.611,1,1.054
100000,8.82,18,1,0,0,6,0,1.25,16,0.000,492,1.25,34.21,27.27,130,0,0,0,1.00,1.40,1.33,3,3,5,11.8,19.337,7,1.103
100000,37.71,32,8,12,0,3,2,3.67,8,0.318,492,0.06,49.80,26.05,130,1,1,2,3.00,1.25,6.75,3,4,8,28.6,35.144,23,1.217
100000,31.49,40,8,5,0,8,1,3.83,8,0.159,489,2.00,40.52,13.04,130,0,0,1,3.00,1.75,6.75,4,5,8,6.2,33.946,21,1.086
100000,34.74,40,8,8,0,8,2,3.69,6,0.230,489,0.88,64.22,13.92,130,0,0,2,3.00,2.00,5.60,4,5,8,18.1,36.627,24,1.086
100000,12.88,18,1,0,0,10,0,1.44,14,0.000,464,2.40,9.82,39.30,130,0,0,0,1.33,1.33,1.67,2,3,6,17.9,22.309,11,1.074
100000,15.13,22,4,0,0,5,0,2.94,16,0.000,453,1.81,32.10,7.52,162,0,0,0,3.00,3.00,2.83,2,3,5,17.8,22.289,9,1.164
100000,19.67,16,1,0,0,14,0,1.30,12,0.000,449,2.14,39.42,17.64,162,0,0,0,1.25,1.25,1.50,3,2,8,22.1,27.320,15,1.229
100000,42.45,40,8,12,0,12,2,3.54,6,0.283,437,4.47,61.38,34.17,130,1,1,2,3.00,1.50,5.60,5,5,8,30.8,40.506,32,1.061
100000,2.31,14,1,0,0,0,0,3.00,28,0.000,435,0.24,18.82,24.53,162,1,1,0,3.00,3.00,3.00,1,1,1,33.8,2.875,1,1.156
100000,32.57,38,6,11,0,7,3,3.15,12,0.338,425,2.64,39.72,32.06,130,0,0,4,3.60,1.00,4.00,4,5,5,21.1,33.359,24,1.086
100000,33.53,64,16,0,0,0,0,9.60,12,0.000,424,1.85,14.77,43.27,130,1,1,0,6.00,6.00,24.00,3,2,8,31.6,19.384,16,1.048
100000,23.17,40,0,0,0,20,0,1.00,14,0.000,423,3.42,30.20,56.87,130,0,1,0,1.00,1.00,1.00,4,5,4,23.3,27.417,20,1.158
