step,event,lineage,other,size
5000,birth,1,0,3116
5000,birth,3,0,89
5000,birth,7,0,280
5000,birth,8,0,43
5000,birth,9,0,9
5000,birth,13,0,6
5000,birth,17,0,28
5000,birth,23,0,10
5000,birth,26,0,7
5000,birth,33,0,18
5000,birth,55,0,5
6000,extinct,23,0,10
6000,extinct,26,0,7
6000,extinct,33,0,18
6000,extinct,55,0,5
7000,extinct,13,0,6
8000,extinct,9,0,10
8000,extinct,17,0,28
10000,split,120,1,69
10000,extinct,3,0,79
10000,extinct,7,0,28
11000,extinct,8,0,11
17000,split,149,1,11
18000,extinct,149,0,11
20000,extinct,120,0,13
24000,split,167,1,658
37000,extinct,167,0,678
41000,split,187,1,717
97000,split,223,187,238
102000,extinct,223,0,72
124000,merge,187,1,738
129000,split,229,1,646
159000,merge,229,1,663
164000,split,244,1,619
178000,merge,244,1,639
192000,split,271,1,511
198000,extinct,271,0,73
