step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,3417,12.67,0.03,0.02,0.05,12.57,0.00,1.01,0.000,0.496,499634.6,1509515.8,6,111,3.22,1.01,1.01,210.5047,4973.72,61441.4,0.2551,2.4426,5462,2.0617,9,54.1855,491071.5
10000,1,1369,14.24,0.04,0.13,0.26,13.81,0.00,1.01,0.000,0.223,327851.9,985542.8,5,105,3.38,1.01,1.01,131.5332,2088.20,1748.9,18.3087,4.7890,5461,2.0613,104,30.2006,269787.8
10000,2,398,17.27,0.22,0.00,0.60,16.45,0.00,1.08,0.000,0.079,219103.6,479640.5,1,42,3.62,1.07,1.08,68.9804,969.61,146.0,30.6904,6.2913,5461,2.0613,106,14.5501,124437.1
20000,0,3460,12.59,0.03,0.03,0.09,12.44,0.00,1.01,0.000,0.499,493394.7,1810785.0,6,95,3.24,1.02,1.02,251.3985,4934.28,62352.1,0.0757,0.8201,5462,2.3085,6,58.8562,546452.5
20000,1,1146,14.12,0.05,0.01,0.18,13.88,0.00,1.02,0.000,0.185,196520.4,678005.2,6,97,3.42,1.02,1.02,87.8221,2218.09,1352.0,28.2067,4.7424,5461,2.3081,73,17.3652,160041.0
20000,2,439,14.96,0.14,0.00,0.06,14.76,0.00,1.03,0.000,0.075,95843.9,167675.4,2,40,3.42,1.02,1.05,25.1732,859.90,141.8,40.6081,5.9502,5461,2.3081,151,4.4860,37854.4
30000,0,3450,12.28,0.05,0.02,0.08,12.15,0.00,1.02,0.000,0.483,489557.8,1776480.9,2,103,3.30,1.02,1.02,248.9497,4797.01,61778.4,0.1061,0.7638,5462,2.1355,9,58.4332,543291.5
30000,1,1186,13.32,0.06,0.00,0.30,12.95,0.00,1.02,0.000,0.184,186163.9,639112.9,3,91,3.39,1.02,1.02,83.0586,1892.93,1275.1,29.4488,4.4342,5461,2.1351,55,16.5952,152188.9
30000,2,440,12.32,0.01,0.01,0.08,12.23,0.00,1.01,0.000,0.061,95072.8,159480.5,1,38,3.08,1.00,1.00,24.3309,835.71,90.6,40.9509,5.7272,5461,2.1351,94,4.6795,39082.1
40000,0,3436,11.87,0.06,0.02,0.13,11.66,0.00,1.02,0.000,0.466,495118.0,1707270.5,2,104,3.39,1.02,1.03,245.4132,5523.15,61043.0,0.1313,0.7515,5462,1.9166,10,59.5212,550758.0
40000,1,1136,12.38,0.04,0.04,0.19,12.11,0.00,1.01,0.000,0.161,179414.9,598775.2,3,93,3.32,1.01,1.01,78.5580,1886.97,1150.6,29.0595,4.2842,5461,1.9163,60,15.8777,146338.3
40000,2,385,12.00,0.26,0.05,0.50,11.19,0.01,1.06,0.005,0.053,93721.1,159280.8,1,53,2.97,1.06,1.08,24.4452,904.58,131.8,41.2936,5.2681,5461,1.9163,115,5.1121,42454.9
50000,0,3286,11.67,0.05,0.01,0.08,11.53,0.00,1.02,0.000,0.440,487760.7,1645533.6,3,102,3.59,1.03,1.03,238.0486,4764.57,61330.0,0.0931,0.8846,5462,1.7970,6,58.7637,542383.8
50000,1,1190,12.35,0.20,0.01,0.27,11.87,0.00,1.06,0.000,0.168,181492.9,590649.8,3,93,3.48,1.05,1.07,78.1298,2148.20,1339.4,29.2571,4.2106,5461,1.7967,63,16.5050,149575.4
50000,2,435,12.23,0.20,0.03,0.50,11.50,0.01,1.05,0.002,0.060,93031.1,158359.7,1,54,3.18,1.02,1.10,24.3763,947.11,176.5,41.2876,5.2150,5461,1.7967,114,5.0756,42259.5
60000,0,3069,12.58,0.06,0.01,0.13,12.38,0.00,1.03,0.000,0.442,475465.3,1556023.5,3,76,3.85,1.04,1.04,225.5945,4648.77,60867.4,0.1345,1.1169,5462,1.7087,16,57.8792,527493.4
