step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,3493,11.01,0.05,0.04,0.03,10.88,0.00,1.02,0.000,0.440,487320.3,1366663.4,13,69,3.53,1.02,1.02,200.7762,4670.05,56652.7,0.2902,2.2942,5462,1.8275,16,53.3807,482180.2
10000,1,1595,11.04,0.16,0.04,0.06,10.78,0.00,1.05,0.000,0.201,348139.2,1031779.6,8,85,3.34,1.05,1.05,138.1125,2287.99,2291.2,16.1972,3.9391,5461,1.8272,61,34.1951,305012.9
10000,2,351,12.22,0.11,0.10,0.02,11.98,0.00,1.03,0.000,0.049,203574.5,426979.2,3,42,3.14,1.01,1.05,62.5804,964.86,103.9,32.0162,6.3052,5461,1.8272,86,12.7782,107916.0
20000,0,3524,10.52,0.05,0.02,0.02,10.43,0.00,1.02,0.000,0.425,472696.3,1421600.0,7,46,4.23,1.01,1.02,230.1925,4921.75,49300.2,0.6129,0.7785,5462,1.7687,8,57.3664,532403.5
20000,1,1112,12.08,0.12,0.06,0.06,11.84,0.00,1.04,0.000,0.153,205251.4,647740.6,4,80,4.23,1.03,1.06,86.2616,2158.04,836.6,27.2380,4.1045,5461,1.7684,99,19.6787,178326.0
20000,2,330,12.82,0.48,0.02,0.05,12.28,0.00,1.14,0.000,0.049,97113.8,157031.9,1,38,3.44,1.08,1.21,24.7940,913.18,127.5,40.4673,5.7176,5461,1.7684,110,4.9880,41538.6
30000,0,3290,11.05,0.03,0.02,0.01,10.99,0.00,1.01,0.000,0.416,456489.2,1238387.9,4,52,5.68,1.01,1.01,226.0506,4984.58,43628.2,1.7596,0.7745,5462,1.4288,20,56.9211,521932.1
30000,1,860,11.96,0.29,0.04,0.08,11.54,0.00,1.08,0.000,0.117,163168.8,501689.5,4,46,4.95,1.07,1.11,66.6834,1648.35,455.6,30.6934,4.5228,5461,1.4286,104,14.2068,127027.6
30000,2,292,11.84,0.19,0.04,0.05,11.56,0.00,1.05,0.000,0.040,83403.5,108935.7,1,31,3.35,1.05,1.06,18.4836,606.41,50.3,42.6736,5.4589,5461,1.4286,103,3.6791,29904.5
40000,0,3242,11.27,0.02,0.02,0.02,11.21,0.00,1.01,0.000,0.418,433139.6,1107288.1,4,18,6.44,1.01,1.01,222.4509,5274.79,38334.0,3.9267,0.8807,5462,0.8754,22,55.3992,500672.3
40000,1,537,12.28,0.11,0.07,0.12,11.99,0.00,1.02,0.000,0.076,118188.7,331889.4,3,17,6.31,1.00,1.05,45.5993,1001.83,199.7,35.2219,4.3887,5461,0.8753,169,8.9047,78527.5
40000,2,117,11.63,0.83,0.05,0.23,10.52,0.00,1.25,0.000,0.015,60112.8,58479.0,1,20,3.53,1.20,1.29,11.3413,267.58,19.6,45.7420,4.4277,5461,0.8753,185,2.2028,16633.6
50000,0,2969,11.63,0.02,0.01,0.03,11.57,0.00,1.01,0.000,0.395,415901.5,1071513.9,5,12,6.84,1.00,1.01,219.2081,4389.50,36967.9,5.4205,1.0567,5462,0.4650,38,53.4971,480243.4
50000,1,529,11.95,0.03,0.11,0.15,11.66,0.00,1.01,0.000,0.072,90840.4,265794.6,3,15,6.25,1.01,1.01,37.0389,1162.58,252.6,38.6401,3.3459,5461,0.4649,133,6.7080,60375.8
50000,2,81,13.20,0.28,0.36,0.00,12.56,0.00,1.02,0.000,0.012,33653.2,19819.8,2,18,3.56,1.00,1.05,5.0096,283.30,16.7,49.2838,2.8446,5461,0.4649,161,0.8139,5255.4
60000,0,2950,11.72,0.03,0.01,0.04,11.65,0.00,1.01,0.000,0.396,412385.6,1069767.0,4,28,6.88,1.01,1.01,216.4513,4803.33,37224.4,5.3382,1.1547,5462,0.4410,36,53.0627,474256.6
60000,1,513,12.40,0.02,0.03,0.00,12.35,0.00,1.00,0.000,0.072,85487.2,256282.7,3,11,6.55,1.00,1.01,35.7798,844.59,196.8,39.2992,3.1859,5461,0.4409,170,6.2997,56550.6
