step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
110000,3729,1.745,0.420,3.66,171353,155146,719,0,15464,23,609566.6,1921833.8,0.094,0.790,0.065,0.051,120,12.10,2.79,0.04,1.13,0.02,0.56,0.02,1.07,12.02,2.28,0.00,0.00,0.001,0.015,130,0.869,0.004,0.989,0.000,0.006,474439,468388,1,0.896,0.104,0.001,72858,0.186,1.513,0.027,10.40,56665,0,83557.989,0.000,0.918,42928607,1.01,15.35,0.001,0.000,0.000,12.0,12.0,12.0,64.0,45120,0.172,0.00,0.0014,0.013,197,0.935,0.000,0.252,0.646,6.73,7.58,7.88,0.00,0.000,1.01,1.01,1.01,0.935,0.00070,3.94,268.5983,4921.02,40928.3,140221.0,88.071,69.0384,213.995,133.599,0.480,0.136,2.6,2.624,138.828,312,801.5,27.29,4.957,61.435,592.9,55.020,0.135,2.00,22.7923,84992.5,2.0764,0.3077,12.10,1.000,0.000
120000,3697,1.748,0.489,3.82,163130,146816,812,0,15534,17,594789.5,1900843.0,0.139,0.715,0.082,0.065,120,11.92,2.31,0.03,0.45,0.01,0.44,0.00,0.11,11.88,2.28,0.00,0.00,0.001,0.022,131,0.855,0.004,0.985,0.000,0.011,469092,464159,2,0.890,0.104,0.001,48919,0.195,1.949,0.032,9.67,55323,0,111814.294,0.000,0.924,38220302,1.01,15.37,0.000,0.000,0.000,12.0,12.0,12.0,48.0,44072,0.168,0.00,0.0014,0.014,197,0.938,0.000,0.174,0.658,6.73,7.55,7.89,0.00,0.000,1.00,1.01,1.01,0.938,0.00059,3.51,265.1982,6024.74,39235.7,140221.0,90.401,67.5818,209.877,131.026,0.529,0.131,2.2,2.182,137.444,341,861.6,40.08,4.717,60.261,626.4,53.953,0.135,2.00,23.1611,85626.4,2.1170,0.5468,11.92,1.000,0.000
130000,3749,1.792,0.513,3.82,161260,145231,875,0,15102,29,586645.5,1908023.4,0.175,0.638,0.105,0.082,121,12.01,2.76,0.04,0.80,0.03,0.95,0.00,0.07,11.94,2.38,0.00,0.00,0.001,0.020,146,0.842,0.006,0.987,0.000,0.007,469702,465232,1,0.873,0.127,0.001,50704,0.223,2.005,0.036,9.18,56090,0,65793.909,0.000,0.931,34211434,1.01,15.29,0.001,0.000,0.000,12.0,12.0,12.0,64.0,45018,0.172,0.00,0.0013,0.011,292,0.931,0.000,0.153,0.662,6.77,7.52,7.91,0.00,0.000,1.01,1.01,1.01,0.931,0.00054,3.58,265.1102,6650.12,36817.8,140221.0,91.235,66.7758,209.607,130.702,0.507,0.123,1.9,2.009,137.129,269,660.9,47.80,4.318,59.846,599.3,53.600,0.135,2.00,23.3058,87373.3,2.1279,0.2775,12.01,1.000,0.000
140000,3702,1.793,0.439,3.77,157723,141852,969,0,14949,22,577223.8,1905964.6,0.197,0.596,0.114,0.093,122,12.06,2.46,0.05,0.68,0.02,0.58,0.01,0.44,11.98,2.34,0.00,0.00,0.001,0.032,139,0.853,0.004,0.987,0.000,0.009,466517,462205,1,0.883,0.117,0.001,67135,0.216,1.597,0.030,8.91,56726,0,86634.756,0.000,0.927,31239310,1.01,15.26,0.000,0.000,0.000,12.0,12.0,12.0,52.0,44656,0.170,0.00,0.0013,0.015,213,0.928,0.000,0.125,0.667,6.84,7.59,7.91,0.00,0.000,1.01,1.01,1.02,0.928,0.00056,3.73,263.7844,5479.36,37723.0,140221.0,92.454,65.6566,208.233,134.107,0.476,0.124,1.8,2.088,132.354,276,677.3,37.39,4.064,58.745,519.6,52.741,0.135,2.00,23.7078,87766.1,2.1567,0.1760,12.06,1.000,0.000
150000,3770,1.731,0.446,3.84,158926,143121,969,0,14768,14,575226.9,1915910.5,0.226,0.550,0.124,0.100,121,12.07,2.79,0.03,1.08,0.01,0.33,0.01,0.21,12.03,2.56,0.00,0.00,0.001,0.016,120,0.845,0.005,0.989,0.000,0.006,464229,459630,1,0.997,0.003,0.002,73933,0.246,1.846,0.030,8.88,58156,0,136850.750,0.000,0.936,28724625,1.01,15.18,0.001,0.000,0.000,12.0,12.0,12.0,64.0,45521,0.174,0.00,0.0013,0.013,212,0.921,0.000,0.115,0.663,6.89,7.59,7.92,0.00,0.000,1.01,1.01,1.01,0.921,0.00056,3.78,264.4088,5783.13,36606.5,140221.0,92.696,65.1399,209.443,135.501,0.443,0.122,2.2,2.116,132.322,198,509.6,41.79,4.065,58.490,585.5,52.493,0.135,2.00,23.5716,88865.1,2.1366,0.1564,12.07,1.000,0.000
160000,3595,1.808,0.475,3.72,152541,136745,1040,0,14931,14,563988.2,1895453.0,0.256,0.488,0.140,0.117,123,11.99,2.36,0.03,0.73,0.01,0.21,0.01,0.21,11.95,2.22,0.00,0.00,0.001,0.019,103,0.875,0.003,0.987,0.000,0.010,459551,455506,1,0.909,0.091,0.003,77056,0.242,1.989,0.031,8.57,58922,0,135389.500,0.000,0.942,24798634,1.01,15.46,0.000,0.000,0.000,12.0,12.0,12.0,56.0,43116,0.164,0.00,0.0013,0.008,177,0.916,0.000,0.084,0.673,7.03,7.66,7.91,0.00,0.000,1.01,1.01,1.01,0.916,0.00056,3.54,260.7693,5781.61,35509.0,140221.0,94.353,63.8126,205.562,135.930,0.417,0.118,1.9,2.024,130.599,332,916.9,47.46,3.950,57.376,502.7,51.505,0.135,2.00,24.9130,89562.1,2.2609,2.1400,11.99,1.000,0.000
170000,3479,1.816,0.483,3.67,146228,131054,1120,0,14170,44,556293.2,1882913.2,0.281,0.438,0.151,0.130,123,12.17,2.95,0.04,0.84,0.01,0.26,0.03,0.83,12.09,2.49,0.00,0.00,0.000,0.012,114,0.881,0.004,0.989,0.000,0.007,459567,456489,1,1.000,0.000,0.003,92290,0.226,1.849,0.032,8.32,58901,0,42793.483,0.000,0.944,22046527,1.01,15.36,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42323,0.161,0.00,0.0013,0.009,185,0.916,0.000,0.069,0.687,7.10,7.69,7.91,0.00,0.000,1.00,1.01,1.01,0.916,0.00055,3.33,258.1077,5894.65,35586.7,140221.0,95.728,62.8767,201.870,137.440,0.424,0.116,2.0,1.914,130.152,332,820.4,38.98,3.908,56.462,635.6,50.683,0.135,2.00,25.7436,89562.0,2.3228,0.3440,12.17,1.000,0.000
180000,3516,1.791,0.433,3.60,143408,128715,1150,0,13506,71,547750.4,1889205.8,0.308,0.374,0.171,0.148,124,12.10,2.32,0.03,0.41,0.00,0.10,0.01,0.25,12.06,2.29,0.00,0.00,0.000,0.003,122,0.896,0.003,0.990,0.000,0.007,459200,456214,1,0.987,0.013,0.003,71404,0.249,1.717,0.028,8.06,55071,0,26608.532,0.000,0.946,18573817,1.01,15.47,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42528,0.162,0.00,0.0013,0.008,171,0.908,0.000,0.061,0.693,7.23,7.74,7.91,0.00,0.000,1.01,1.01,1.01,0.908,0.00050,3.12,257.8398,5208.23,34589.3,140221.0,97.088,61.7873,201.462,138.111,0.399,0.114,1.5,1.748,131.277,340,811.4,40.98,3.880,55.577,490.1,50.024,0.135,2.00,25.9919,91387.5,2.3450,0.6514,12.10,1.000,0.000
190000,3498,1.785,0.461,3.56,135656,122183,1198,0,12293,13,530945.2,1877755.9,0.328,0.339,0.180,0.153,124,12.06,2.61,0.01,0.31,0.01,0.72,0.00,0.08,12.03,2.45,0.00,0.00,0.000,0.014,98,0.899,0.004,0.990,0.000,0.007,458706,456650,1,1.000,0.000,0.001,62368,0.269,1.931,0.030,7.05,53941,0,144442.760,0.000,0.945,16744947,1.00,15.48,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42181,0.161,0.00,0.0013,0.006,174,0.915,0.000,0.052,0.708,7.21,7.75,7.88,0.00,0.000,1.00,1.00,1.00,0.915,0.00039,2.80,254.9031,5595.90,33635.2,140221.0,99.560,60.0283,197.442,135.475,0.384,0.111,1.4,1.354,129.239,330,815.1,42.92,3.402,54.426,591.4,49.002,0.134,2.00,26.2839,91940.9,2.3702,1.2522,12.06,1.000,0.000
200000,3541,1.754,0.452,3.54,133589,120683,1232,0,11631,13,525799.6,1878940.6,0.343,0.305,0.188,0.164,123,11.93,2.15,0.01,0.23,0.00,0.17,0.01,0.20,11.91,2.13,0.00,0.00,0.000,0.018,96,0.902,0.003,0.992,0.000,0.005,457610,455783,2,0.930,0.000,0.001,63767,0.263,1.894,0.029,6.72,53373,0,144533.894,0.000,0.954,14901733,1.00,15.63,0.000,0.000,0.000,12.0,12.0,12.0,64.0,42254,0.161,0.00,0.0012,0.006,163,0.910,0.000,0.046,0.712,7.29,7.78,7.89,0.00,0.000,1.00,1.00,1.00,0.910,0.00037,2.82,254.7266,5465.03,33517.0,140221.0,100.244,59.4660,197.215,136.585,0.359,0.110,1.3,1.297,127.595,305,761.1,39.90,3.224,54.052,548.5,48.720,0.134,2.00,26.0497,92242.1,2.3529,0.2696,11.93,1.000,0.000
210000,3441,1.816,0.485,3.37,127162,114822,1261,0,11179,46,507579.0,1872645.2,0.363,0.260,0.200,0.177,125,11.89,2.19,0.00,0.14,0.01,0.35,0.01,0.42,11.87,2.10,0.00,0.00,0.001,0.018,60,0.942,0.001,0.990,0.000,0.010,456450,455048,1,1.000,0.000,0.001,58806,0.286,1.959,0.032,5.52,50710,0,40709.679,0.000,0.962,12574494,1.00,16.00,0.000,0.000,0.000,12.0,12.0,12.0,64.0,40927,0.156,0.00,0.0012,0.006,87,0.919,0.000,0.032,0.724,7.50,7.87,7.89,0.00,0.000,1.00,1.00,1.00,0.919,0.00028,2.30,252.0439,5053.97,32498.9,140221.0,102.757,57.7153,193.898,133.194,0.347,0.109,0.6,0.966,125.278,573,1653.2,42.83,2.579,53.266,486.1,48.102,0.135,2.00,26.9444,92715.7,2.4351,0.5774,11.89,1.000,0.000
220000,3527,1.747,0.408,3.53,125411,113239,1315,0,10771,50,505560.5,1862290.6,0.382,0.230,0.207,0.181,124,11.99,2.31,0.03,0.96,0.02,0.56,0.01,0.34,11.93,2.02,0.00,0.00,0.001,0.019,96,0.901,0.002,0.992,0.000,0.006,452473,451228,1,1.000,0.000,0.002,58128,0.270,1.671,0.024,5.74,52295,0,37245.812,0.000,0.937,11024828,1.01,15.55,0.001,0.000,0.000,12.0,12.0,12.0,64.0,42280,0.161,0.00,0.0012,0.005,154,0.911,0.000,0.035,0.725,7.33,7.72,7.89,0.00,0.000,1.01,1.01,1.01,0.911,0.00027,2.19,250.5434,4769.13,31589.8,140221.0,103.406,57.2174,192.942,127.035,0.354,0.106,1.5,0.938,132.827,308,743.5,38.98,2.883,52.504,548.2,47.395,0.134,2.00,26.9190,94943.5,2.4217,0.6877,11.99,1.000,0.000
230000,3486,1.759,0.424,3.49,124742,112579,1350,0,10854,18,502778.1,1858654.1,0.394,0.238,0.195,0.173,126,11.90,1.83,0.01,0.30,0.00,0.16,0.02,0.56,11.85,1.84,0.00,0.00,0.001,0.020,73,0.914,0.002,0.989,0.000,0.009,452752,451608,1,0.999,0.001,0.003,42835,0.287,1.808,0.027,5.69,51912,0,103258.562,0.000,0.945,11335403,1.00,15.72,0.000,0.000,0.000,12.0,12.0,12.0,36.0,41468,0.158,0.00,0.0012,0.008,124,0.907,0.000,0.034,0.727,7.34,7.81,7.92,0.00,0.000,1.01,1.00,1.00,0.907,0.00028,2.06,250.1231,4975.95,34020.1,140221.0,103.651,57.3952,191.951,125.459,0.338,0.113,1.0,0.972,125.279,360,836.0,45.20,2.824,52.433,470.0,47.307,0.136,2.00,26.4774,92300.1,2.3926,1.3211,11.90,1.000,0.000
240000,3323,1.763,0.503,3.47,122656,111005,1329,0,10485,12,493838.2,1853930.2,0.413,0.224,0.192,0.171,126,12.05,2.72,0.02,0.43,0.02,0.68,0.03,0.96,11.97,2.24,0.00,0.00,0.001,0.025,62,0.943,0.001,0.994,0.000,0.005,449785,448757,1,0.974,0.026,0.004,53334,0.253,2.082,0.031,5.06,52007,0,154494.188,0.000,0.952,10803036,1.01,15.81,0.002,0.000,0.000,12.0,12.0,12.0,64.0,40029,0.153,0.00,0.0012,0.004,101,0.918,0.000,0.032,0.729,7.50,7.87,7.91,0.00,0.000,1.01,1.00,1.01,0.918,0.00025,1.93,248.7056,5414.80,32818.5,140221.0,104.689,56.2646,191.085,126.627,0.336,0.110,0.7,0.837,124.392,512,1452.4,41.01,2.442,52.160,524.9,47.120,0.135,2.00,27.8389,92508.5,2.4942,0.0931,12.05,1.000,0.000
250000,3383,1.776,0.451,3.49,122102,110281,1284,0,10477,14,493974.8,1856675.1,0.431,0.206,0.195,0.168,124,12.08,2.37,0.02,0.41,0.03,1.18,0.01,0.22,12.02,2.11,0.00,0.10,0.001,0.031,71,0.931,0.001,0.991,0.000,0.007,449611,448713,1,1.000,0.000,0.001,50304,0.306,1.887,0.028,5.02,50736,0,132619.652,0.000,0.958,9821575,1.00,15.73,0.000,0.000,0.000,12.0,12.0,12.0,64.0,40863,0.156,0.00,0.0012,0.007,83,0.912,0.000,0.030,0.731,7.52,7.84,7.93,0.00,0.000,1.00,1.00,1.00,0.912,0.00025,1.87,248.4951,5049.22,31434.8,140221.0,105.008,55.9646,190.947,121.533,0.329,0.107,1.0,0.857,126.964,431,1122.0,45.08,2.508,51.938,554.2,46.992,0.134,2.00,27.9531,94565.4,2.5039,0.1321,12.08,1.000,0.000
260000,3307,1.816,0.465,3.46,118687,106365,1389,3,11006,92,480484.0,1855551.2,0.474,0.167,0.196,0.163,127,11.87,2.78,0.02,0.51,0.01,0.46,0.05,1.06,11.79,2.19,0.00,0.00,0.000,0.015,57,0.936,0.000,0.993,0.000,0.007,455685,455059,1,1.000,0.000,0.004,42737,0.288,1.931,0.029,3.82,51842,335,20169.035,0.000,0.962,8102538,1.00,16.03,0.002,0.000,0.000,12.0,12.0,12.0,64.0,39256,0.150,0.00,0.0012,0.005,83,0.925,0.000,0.033,0.741,7.54,7.85,7.93,0.00,0.000,1.00,1.00,1.00,0.925,0.00016,1.49,247.5075,5248.08,32418.2,140221.0,106.713,55.2104,188.025,119.645,0.322,0.110,0.4,0.521,123.782,404,1066.7,37.82,1.865,51.812,543.6,46.830,0.135,2.00,28.2399,93389.3,2.5508,1.3337,11.87,1.000,0.000
270000,3224,1.756,0.485,3.43,112760,101086,1429,0,10328,7,457900.3,1829061.1,0.502,0.123,0.201,0.174,126,12.03,2.46,0.00,0.15,0.04,1.09,0.02,0.54,11.97,1.86,0.00,0.00,0.001,0.018,48,0.956,0.000,0.994,0.000,0.005,447645,447338,1,1.000,0.000,0.002,45948,0.333,1.664,0.031,2.60,50562,0,261294.446,0.000,0.978,6078137,1.00,15.96,0.001,0.000,0.000,12.0,12.0,12.0,64.0,38800,0.148,0.00,0.0012,0.001,51,0.953,0.000,0.024,0.749,7.73,7.94,7.94,0.00,0.000,1.00,1.00,1.00,0.953,0.00007,0.96,242.2934,4005.74,31122.0,140221.0,109.614,52.8982,183.593,116.242,0.315,0.104,0.1,0.241,129.333,803,2324.2,48.86,1.280,50.671,425.6,45.853,0.135,2.00,29.3801,94721.3,2.6240,0.1581,12.03,1.000,0.000
280000,3110,1.812,0.678,3.44,108648,97826,1404,0,9532,25,452090.3,1812777.2,0.502,0.102,0.202,0.193,120,12.08,2.98,0.01,0.54,0.03,0.87,0.01,0.23,12.04,2.62,0.00,0.00,0.001,0.019,42,0.950,0.000,0.992,0.000,0.008,442693,442637,1,1.000,0.000,0.001,40600,0.298,2.360,0.042,2.73,48762,0,72511.090,0.000,0.969,4884120,1.00,15.95,0.002,0.000,0.000,12.0,12.0,12.0,64.0,37570,0.143,0.00,0.0012,0.003,26,0.956,0.000,0.021,0.755,7.72,7.92,7.95,0.00,0.000,1.00,1.00,1.00,0.956,0.00008,0.88,239.6894,6028.26,30089.0,140221.0,110.597,51.9965,180.926,116.423,0.311,0.101,0.6,0.263,139.405,1220,3387.1,51.57,1.441,49.633,540.9,44.974,0.135,2.00,29.7856,92633.3,2.6622,2.3878,12.08,1.000,0.000
