step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density
100000,4.00,9,0,0,0,2,0,1.00,26,0.000,1801,1.73,38.51,39.59,1493,0,0,0,1.00,1.00,1.00,1,2,1,19.7,56.765,2,2.000
100000,8.00,11,1,0,0,2,0,1.75,24,0.000,1564,1.30,76.55,44.12,1492,1,1,0,2.00,2.00,1.50,2,8,4,29.3,29.628,3,2.000
100000,8.00,7,1,0,0,2,0,1.75,24,0.000,1456,0.32,42.33,28.19,1331,0,0,0,3.00,1.00,1.67,2,8,1,10.2,43.937,3,2.000
100000,1.05,5,0,0,0,1,0,1.00,28,0.000,1236,0.08,47.48,28.41,1,0,0,0,1.00,1.00,1.00,1,1,1,10.5,15.428,1,1.053
100000,4.00,3,0,0,0,2,0,1.00,26,0.000,1164,1.95,38.93,27.77,1331,0,0,0,1.00,1.00,1.00,2,8,1,23.1,30.640,2,2.000
100000,2.11,17,0,0,0,2,0,1.00,26,0.000,1103,1.00,31.07,45.35,1,1,1,0,1.00,1.00,1.00,1,1,2,29.1,22.326,2,1.053
100000,2.27,14,0,0,0,2,0,1.00,26,0.000,1043,0.90,43.42,30.83,1,0,0,0,1.00,1.00,1.00,1,1,2,14.8,21.323,2,1.133
100000,7.70,42,3,0,0,2,0,3.00,18,0.000,1042,0.58,80.93,33.56,1,0,0,0,3.33,3.33,2.75,3,5,4,20.2,30.470,5,0.963
100000,2.11,10,0,0,0,2,0,1.00,26,0.000,1015,1.36,51.17,22.95,1,0,0,0,1.00,1.00,1.00,2,1,3,20.9,23.305,2,1.053
100000,2.06,21,0,0,0,2,0,1.00,26,0.000,967,1.60,41.11,14.49,1,1,1,0,1.00,1.00,1.00,1,1,2,30.8,23.835,2,1.028
100000,18.00,7,3,0,0,3,0,2.36,18,0.000,966,2.47,21.41,41.63,1492,1,1,0,4.50,1.00,2.20,3,8,2,29.1,39.185,6,2.000
100000,1.13,14,0,0,0,1,0,1.00,28,0.000,955,0.29,43.29,36.01,1,0,0,0,1.00,1.00,1.00,1,1,1,12.1,12.463,1,1.127
100000,4.00,6,0,0,0,2,0,1.00,26,0.000,955,1.55,25.48,12.74,1331,0,0,0,1.00,1.00,1.00,1,2,1,18.1,22.134,2,2.000
100000,2.11,12,0,0,0,2,0,1.00,26,0.000,945,1.16,85.57,19.64,1,0,0,0,1.00,1.00,1.00,1,1,3,21.3,20.312,2,1.053
100000,3.16,19,0,0,0,3,0,1.00,24,0.000,938,1.87,66.98,45.28,1,0,0,0,1.00,1.00,1.00,2,2,5,16.3,21.656,3,1.053
100000,6.00,3,0,0,0,3,0,1.00,24,0.000,935,1.53,32.03,18.25,1331,0,0,0,1.00,1.00,1.00,2,8,1,22.0,35.530,3,2.000
100000,2.11,21,0,0,0,2,0,1.00,26,0.000,931,1.86,48.26,41.12,1,1,1,0,1.00,1.00,1.00,1,1,4,30.2,18.990,2,1.053
100000,8.00,3,1,0,0,2,0,1.75,24,0.000,911,2.02,19.61,20.32,1331,0,0,0,3.00,1.00,1.67,3,8,1,9.6,34.618,3,2.000
100000,7.70,42,0,0,0,8,0,1.00,18,0.000,903,2.56,70.19,118.75,1,0,0,0,1.00,1.00,1.00,4,6,5,21.1,31.681,8,0.963
100000,8.00,6,1,0,0,2,0,1.75,24,0.000,901,1.04,19.82,87.31,1331,0,0,0,3.00,1.00,1.67,2,8,1,19.9,26.968,3,2.000
100000,4.00,3,0,0,0,2,0,1.00,26,0.000,865,1.08,23.88,18.87,1331,0,0,0,1.00,1.00,1.00,2,7,1,18.6,24.719,2,2.000
100000,10.00,7,0,0,0,5,0,1.00,22,0.000,833,1.92,49.31,37.70,1493,0,0,0,1.00,1.00,1.00,3,8,2,18.6,31.244,5,2.000
100000,6.00,6,0,1,0,2,0,1.00,24,0.167,824,2.08,18.00,29.50,1331,0,0,0,1.00,1.00,1.00,2,7,1,23.5,21.330,3,2.000
100000,6.00,5,0,0,0,3,0,1.00,24,0.000,824,2.10,34.82,24.15,1331,1,1,0,1.00,1.00,1.00,3,7,1,29.6,22.918,3,2.000
100000,6.00,5,0,2,0,1,0,1.00,24,0.333,819,0.27,17.56,16.67,1331,0,1,0,1.00,1.00,1.00,2,4,1,24.6,22.965,3,2.000
100000,8.00,6,1,0,0,2,0,1.75,24,0.000,794,0.69,12.82,60.15,1331,0,0,0,3.00,1.00,1.67,2,8,1,15.7,20.159,3,2.000
100000,4.00,25,0,0,0,2,0,1.00,26,0.000,794,1.43,35.47,40.64,1331,0,0,0,1.00,1.00,1.00,2,1,7,16.5,10.351,2,2.000
100000,6.00,6,0,1,0,2,0,1.00,24,0.167,783,2.17,17.56,40.78,1331,0,1,0,1.00,1.00,1.00,2,8,1,9.4,23.687,3,2.000
100000,2.11,14,0,0,0,2,0,1.00,26,0.000,783,0.39,26.05,33.27,1,2,1,0,1.00,1.00,1.00,2,1,2,44.2,10.728,2,1.053
100000,1.05,14,0,0,0,1,0,1.00,28,0.000,779,0.76,27.24,24.34,1,1,1,0,1.00,1.00,1.00,1,1,1,32.0,10.900,1,1.053
100000,2.11,10,0,0,0,2,0,1.00,26,0.000,769,1.63,30.47,11.48,1,0,0,0,1.00,1.00,1.00,2,1,3,20.8,25.111,2,1.053
100000,1.05,6,0,0,0,1,0,1.00,28,0.000,759,0.83,18.84,24.61,1,0,0,0,1.00,1.00,1.00,1,1,1,7.7,9.415,1,1.053
100000,10.00,6,1,1,0,2,1,1.60,22,0.100,754,2.00,19.75,26.81,1331,0,1,1,3.00,1.00,1.50,3,8,1,24.2,26.964,4,2.000
100000,1.10,11,0,0,0,1,0,1.00,28,0.000,750,0.42,19.89,29.68,1,1,2,0,1.00,1.00,1.00,1,1,1,36.0,6.558,1,1.102
100000,2.23,4,0,0,0,2,0,1.00,26,0.000,744,1.85,26.46,9.92,1,0,0,0,1.00,1.00,1.00,2,1,2,25.2,24.133,2,1.116
100000,2.42,10,0,0,0,2,0,1.00,26,0.000,739,0.89,39.45,25.74,1419,0,0,0,1.00,1.00,1.00,1,3,1,19.5,13.493,2,1.210
100000,6.32,11,0,0,0,6,0,1.00,22,0.000,738,1.96,33.83,53.34,1,0,0,0,1.00,1.00,1.00,2,3,2,15.7,25.699,6,1.053
100000,3.13,15,0,0,0,3,0,1.00,24,0.000,731,1.80,15.38,29.23,1,0,0,0,1.00,1.00,1.00,2,5,1,17.2,20.457,3,1.044
100000,10.00,6,1,1,0,2,1,1.60,22,0.100,725,2.14,20.72,19.29,1331,0,0,1,3.00,1.00,1.50,3,8,1,25.7,26.594,4,2.000
100000,3.17,15,0,0,0,3,0,1.00,24,0.000,720,0.26,18.37,42.61,1,0,2,0,1.00,1.00,1.00,1,1,4,24.8,12.507,3,1.056
100000,2.27,6,0,0,0,2,0,1.00,26,0.000,719,2.09,29.02,11.55,1,0,0,0,1.00,1.00,1.00,1,2,1,14.7,19.891,2,1.133
100000,2.11,15,0,0,0,2,0,1.00,26,0.000,718,1.42,24.26,22.72,1,1,1,0,1.00,1.00,1.00,1,1,2,32.7,17.201,2,1.053
100000,3.16,6,0,0,0,3,0,1.00,24,0.000,704,1.94,47.63,16.45,1,0,0,0,1.00,1.00,1.00,1,1,3,6.2,20.923,3,1.053
100000,4.00,5,0,1,0,1,0,1.00,26,0.250,704,1.22,18.01,59.76,1331,1,0,0,1.00,1.00,1.00,1,2,1,27.2,16.014,2,2.000
100000,8.00,7,1,0,0,2,0,1.75,24,0.000,696,0.39,7.10,32.03,1331,0,0,0,2.00,1.00,2.00,3,8,2,13.1,19.649,3,2.000
