step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std
110000,4491,1.888,0.631,20.23,356753,299087,339,11154,46246,573887,851392.3,2208178.5,0.058,0.678,0.144,0.120,66,16.20,13.03,0.13,1.39,1.11,4.14,0.06,1.17,10.44,5.73,0.00,0.05,0.035,0.101,1172,0.061,0.024,0.948,0.000,0.027,556163,446482,18,0.236,0.096,0.011,455106,0.202,2.214,0.044,13.04,237690,127,3.848,0.360,0.833,32956787,1.04,13.71,0.003,0.143,0.000,5.8,14.0,26.0,128.0,52712,0.201,0.00,0.0018,0.055,542,0.802,0.000,0.823,0.381,3.41,4.93,4.90,0.00,0.001,1.02,1.06,1.05,0.809,0.00223,3.62,293.4925,8259.04,63065.5,140064.9,54.300,95.9095,262.344,221.738,0.888,0.216,8.9,10.024,154.218,243,523.9,85.57,5.903,92.878,1176.3,80.544,0.135,2.00,12.6280,56712.4,1.5556,0.5327,11.74,1.415,0.582
120000,4655,1.808,0.574,17.50,354423,301113,385,8442,44319,467047,840144.0,2190622.5,0.059,0.662,0.155,0.125,67,14.60,8.72,0.09,0.90,0.60,2.37,0.08,0.93,10.46,5.22,0.00,0.03,0.042,0.132,1067,0.080,0.020,0.954,0.000,0.026,553412,451446,14,0.424,0.087,0.014,764521,0.213,2.083,0.039,12.69,237103,133,4.690,0.354,0.845,32975821,1.03,13.73,0.000,0.108,0.000,7.2,12.5,22.0,128.0,52280,0.199,0.00,0.0017,0.044,574,0.806,0.000,0.814,0.381,3.35,4.89,4.91,0.01,0.003,1.02,1.04,1.03,0.812,0.00195,3.54,296.0840,7687.90,60772.7,140064.9,55.864,95.1391,262.707,216.973,0.897,0.210,8.3,9.068,154.634,158,320.9,58.72,5.800,91.747,1082.2,79.910,0.135,2.00,12.9124,60107.2,1.5661,0.5461,11.23,1.359,0.524
130000,4444,1.902,0.631,18.34,329273,282069,390,5265,41760,384922,828465.4,2101316.2,0.058,0.681,0.150,0.111,72,15.93,9.15,0.11,1.13,0.56,2.09,0.04,0.62,10.38,5.16,0.00,0.04,0.035,0.107,1147,0.110,0.023,0.950,0.000,0.027,515503,425557,15,0.414,0.169,0.011,589894,0.202,2.332,0.042,13.19,223371,129,5.459,0.364,0.836,33984060,1.03,13.32,0.001,0.147,0.000,7.1,14.6,23.9,128.0,49294,0.188,0.00,0.0018,0.049,475,0.818,0.000,0.840,0.381,3.47,5.26,4.95,0.01,0.004,1.04,1.05,1.03,0.825,0.00191,3.03,284.6793,8303.87,60563.7,140064.9,57.837,94.4785,252.153,203.806,0.862,0.211,8.2,8.471,154.994,198,392.2,74.67,6.756,89.785,1250.9,77.662,0.134,2.00,13.3423,59293.0,1.5928,0.5742,11.09,1.466,0.456
140000,4737,1.805,0.622,16.35,333684,287292,338,4038,41723,280698,827449.8,2118168.0,0.055,0.663,0.162,0.121,73,14.69,7.96,0.07,0.88,0.31,1.80,0.10,0.96,10.72,5.25,0.00,0.01,0.018,0.079,955,0.078,0.028,0.949,0.000,0.022,519204,430917,15,0.549,0.037,0.024,903616,0.205,2.193,0.044,12.50,220910,141,7.546,0.359,0.855,33778561,1.02,13.51,0.001,0.072,0.000,7.2,12.7,22.0,112.0,53045,0.202,0.00,0.0016,0.040,584,0.820,0.000,0.840,0.377,3.39,4.95,5.07,0.00,0.002,1.02,1.03,1.02,0.824,0.00172,2.98,292.6791,8462.84,59688.5,140064.9,57.719,94.8899,256.922,210.973,0.913,0.210,8.0,8.163,156.004,147,293.3,58.91,6.386,90.640,1164.4,78.648,0.136,2.00,12.7152,60231.9,1.5034,0.6274,11.20,1.362,0.466
150000,4454,1.853,0.574,18.56,348121,296765,346,7529,43764,380841,833524.7,2159603.8,0.057,0.666,0.159,0.118,70,15.66,8.75,0.08,0.88,0.61,2.59,0.14,1.09,10.59,5.19,0.00,0.00,0.024,0.091,931,0.088,0.027,0.947,0.000,0.026,535495,439959,6,0.498,0.140,0.028,1038778,0.212,1.985,0.041,12.61,231830,136,5.671,0.362,0.825,34304826,1.03,13.25,0.000,0.085,0.000,7.2,14.1,24.0,112.0,50830,0.194,0.00,0.0018,0.039,585,0.815,0.000,0.837,0.370,3.51,4.90,5.33,0.00,0.001,1.02,1.04,1.02,0.821,0.00198,3.07,293.5480,7532.33,60814.1,140064.9,57.053,95.0026,261.149,212.849,0.901,0.214,8.1,8.823,155.796,146,306.7,40.79,6.173,91.104,1246.8,79.000,0.135,2.00,13.5119,60181.9,1.5875,0.6251,11.41,1.423,0.510
160000,4553,1.798,0.633,18.56,342453,286927,455,9324,45648,408678,824090.3,2106281.2,0.062,0.678,0.153,0.107,70,14.96,9.54,0.05,0.61,0.71,3.26,0.13,1.14,10.05,5.08,0.00,0.00,0.026,0.096,880,0.070,0.021,0.954,0.000,0.025,522078,434730,6,0.495,0.059,0.029,1144637,0.215,2.207,0.046,12.66,228681,128,5.154,0.367,0.847,34875624,1.01,13.94,0.001,0.093,0.000,6.6,13.0,23.7,128.0,49812,0.190,0.00,0.0018,0.047,530,0.811,0.000,0.814,0.367,3.40,4.80,5.13,0.00,0.001,1.01,1.02,1.01,0.816,0.00199,3.05,284.7319,8464.04,60122.7,140064.9,57.942,93.7159,253.453,214.493,0.919,0.211,8.7,9.061,155.588,173,376.1,65.32,6.278,90.190,1193.8,77.875,0.135,2.00,13.1811,60013.4,1.6420,0.5792,10.94,1.409,0.522
170000,4177,1.905,0.589,19.61,322253,269133,515,8624,44357,404728,822729.7,2070353.6,0.064,0.684,0.148,0.104,70,16.47,9.01,0.05,0.70,0.87,3.12,0.11,1.17,10.53,5.23,0.00,0.00,0.040,0.122,1001,0.089,0.023,0.953,0.000,0.024,509025,429792,6,0.412,0.271,0.021,1134349,0.209,2.058,0.040,12.75,222513,129,5.115,0.349,0.836,34927570,1.01,12.94,0.000,0.099,0.000,7.9,16.0,24.0,128.0,48260,0.184,0.00,0.0019,0.037,344,0.826,0.000,0.827,0.387,3.64,5.15,5.50,0.01,0.002,1.01,1.02,1.01,0.832,0.00210,3.04,280.0808,7471.55,60425.3,140064.9,58.456,93.6204,247.181,209.934,0.811,0.213,8.1,8.751,154.219,221,467.9,49.64,6.239,89.588,1226.0,77.102,0.135,2.00,14.5204,60651.9,1.7361,0.5606,11.55,1.495,0.480
180000,4305,1.930,0.595,17.62,295795,249246,393,4873,41155,265502,822328.4,1984462.1,0.061,0.703,0.134,0.102,75,16.44,10.07,0.05,0.96,0.56,3.01,0.12,1.57,11.22,5.22,0.00,0.09,0.020,0.091,826,0.082,0.022,0.956,0.000,0.022,481358,409012,6,0.539,0.139,0.016,865267,0.187,2.220,0.040,12.64,206310,135,7.474,0.351,0.852,34671119,1.02,12.71,0.002,0.065,0.000,8.0,15.1,22.5,128.0,51455,0.196,0.00,0.0017,0.050,447,0.845,0.000,0.883,0.402,3.62,5.43,5.16,0.00,0.001,1.01,1.02,1.02,0.849,0.00188,2.83,277.6065,7828.56,60312.8,140064.9,58.638,94.2798,239.807,206.447,0.848,0.211,8.9,8.085,154.073,158,315.3,44.94,6.470,89.738,1212.6,76.876,0.135,2.00,14.0003,60271.2,1.6128,0.5575,11.95,1.427,0.463
190000,4539,1.834,0.615,16.72,320607,268311,431,8121,43510,364967,821942.6,2050158.2,0.058,0.703,0.148,0.091,73,15.27,7.20,0.05,0.66,0.54,2.59,0.18,1.63,10.75,4.62,0.00,0.00,0.030,0.115,930,0.080,0.022,0.954,0.001,0.023,508009,428061,6,0.590,0.129,0.025,882175,0.188,2.149,0.042,12.56,212948,130,5.617,0.375,0.853,35137712,1.02,12.86,0.000,0.081,0.000,8.0,13.9,22.0,88.0,52272,0.199,0.00,0.0017,0.046,505,0.829,0.000,0.867,0.388,3.56,5.38,5.20,0.00,0.002,1.01,1.02,1.02,0.834,0.00188,2.93,280.3206,8202.45,59432.2,140064.9,58.227,94.0711,245.522,208.447,0.890,0.207,7.7,8.522,154.583,127,268.4,35.63,6.130,90.121,1223.4,77.368,0.135,2.00,13.4033,60837.6,1.5705,0.5651,11.52,1.391,0.461
200000,4584,1.805,0.607,16.62,324324,275064,359,9029,39827,392583,830678.5,2113278.0,0.053,0.708,0.149,0.090,78,15.15,8.58,0.05,0.79,0.54,2.84,0.11,1.28,10.56,4.92,0.00,0.00,0.025,0.105,863,0.055,0.023,0.951,0.000,0.026,515756,438092,5,0.583,0.130,0.013,859447,0.178,2.333,0.041,12.67,204880,126,5.383,0.366,0.838,35540748,1.02,13.58,0.001,0.066,0.000,7.5,14.0,22.0,128.0,51640,0.197,0.00,0.0017,0.045,458,0.837,0.000,0.894,0.388,3.43,5.06,5.06,0.00,0.002,1.02,1.02,1.02,0.841,0.00197,2.85,288.6566,8061.18,60800.0,140064.9,58.080,94.0277,253.876,211.568,0.846,0.213,8.1,9.023,154.362,140,306.6,52.10,6.275,90.243,1167.9,78.171,0.134,2.00,13.0104,59639.8,1.5625,0.5085,11.27,1.390,0.457
