step,event,lineage,other,size
5000,birth,1,0,2742
5000,birth,2,0,10
5000,birth,3,0,211
5000,birth,4,0,109
5000,birth,5,0,6
5000,birth,6,0,119
5000,birth,15,0,102
5000,birth,18,0,27
5000,birth,23,0,201
5000,birth,29,0,24
5000,birth,34,0,72
5000,birth,35,0,10
5000,birth,36,0,20
5000,birth,40,0,57
5000,birth,50,0,22
5000,birth,72,0,27
6000,split,90,1,128
6000,split,92,2,30
6000,split,93,2,143
6000,split,94,2,9
6000,split,96,29,10
6000,split,98,2,14
6000,split,102,29,37
7000,split,115,94,16
7000,split,120,1,14
7000,extinct,4,0,109
7000,extinct,5,0,6
8000,split,133,6,24
8000,extinct,2,0,10
8000,merge,3,1,217
8000,extinct,35,0,12
8000,extinct,36,0,13
8000,extinct,50,0,25
8000,extinct,94,0,9
8000,extinct,96,0,6
9000,split,139,3,95
9000,extinct,120,0,12
10000,split,148,1,57
10000,extinct,40,0,9
10000,extinct,98,0,9
11000,extinct,15,0,9
11000,extinct,29,0,10
11000,extinct,34,0,7
11000,extinct,72,0,5
11000,extinct,133,0,13
12000,extinct,92,0,11
13000,split,172,1,37
13000,extinct,6,0,16
13000,extinct,93,0,12
13000,extinct,102,0,17
13000,extinct,115,0,5
14000,split,182,1,124
15000,split,192,172,22
15000,extinct,139,0,6
16000,split,194,1,1264
17000,split,197,1,448
17000,extinct,23,0,7
17000,merge,194,1,1264
18000,split,200,90,70
18000,extinct,90,0,5
18000,extinct,172,0,12
18000,extinct,192,0,5
19000,extinct,18,0,5
20000,split,207,1,18
22000,extinct,207,0,8
23000,extinct,200,0,24
24000,extinct,148,0,5
26000,extinct,182,0,15
27000,split,222,1,78
27000,merge,197,1,343
32000,split,243,1,13
33000,split,245,1,54
33000,split,247,1,54
37000,split,254,252,54
37000,extinct,243,0,6
38000,split,261,254,7
39000,merge,247,1,124
41000,extinct,245,0,37
42000,extinct,261,0,7
44000,split,278,1,2283
44000,split,279,1,27
45000,split,283,1,46
47000,merge,1,278,1658
47000,extinct,279,0,26
48000,extinct,222,0,15
48000,extinct,283,0,30
49000,extinct,254,0,16
58000,split,309,278,22
62000,extinct,309,0,36
64000,split,318,278,725
71000,split,334,318,21
72000,split,336,278,31
73000,extinct,334,0,5
73000,merge,336,278,31
79000,merge,318,278,818
81000,split,372,278,5
82000,extinct,372,0,5
84000,split,381,278,877
90000,extinct,381,0,921
94000,split,408,278,915
105000,split,431,278,17
106000,extinct,431,0,17
133000,split,486,278,119
135000,merge,486,278,105
149000,merge,408,278,872
154000,split,518,278,858
167000,split,540,278,31
169000,extinct,540,0,7
178000,split,577,278,16
180000,split,584,278,39
180000,extinct,577,0,7
182000,extinct,584,0,39
